Quarter,Time,Down,ToGo,Location,DEN,NWE,Detail,EPB,EPA
2,0:24,2,10,NWE 46,10,0,Tom Brady pass complete short left to Kevin Faulk for 4 yards (tackle by Ian Gold),1.450,1.290
2,0:17,,,,10,0,Timeout #3 by New England Patriots,0.000,1.290
2,0:17,3,6,NWE 50,10,0,"Tom Brady pass incomplete short left intended for Kevin Faulk. Penalty on Reche Caldwell: Offensive Pass Interfere, 10 yards (no play)",1.290,-0.030
2,0:12,3,16,NWE 40,10,0,Kevin Faulk middle for 6 yards (tackle by Ian Gold),-0.030,-0.320
Quarter,Time,Down,ToGo,Location,DEN,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,10,0,"Paul Ernster kicks off 66 yards, returned by Laurence Maroney for 24 yards (tackle by Curome Cox)",0.000,0.810
3,14:55,1,10,NWE 28,10,0,Laurence Maroney left guard for 5 yards (tackle by Ian Gold),0.810,0.940
3,14:20,2,5,NWE 33,10,0,Laurence Maroney right guard for 1 yard (tackle by Gerard Warren and Ebenezer Ekuban),0.940,0.370
3,13:41,3,4,NWE 34,10,0,"Tom Brady pass complete short left to Troy Brown for 11 yards (tackle by Darrent Williams and Sam Brandon). Penalty on Matt Light: Offensive Holding, 10 yards (no play)",0.370,-0.960
3,13:15,3,14,NWE 24,10,0,Tom Brady pass incomplete deep middle intended for Reche Caldwell,-0.960,-1.770
3,13:07,4,14,NWE 24,10,0,"Josh Miller punts 53 yards, returned by Darrent Williams for -2 yards (tackle by Randall Gay)",-1.770,-0.340
3,13:02,1,10,DEN 21,10,0,Tatum Bell right end for 5 yards (tackle by Rodney Harrison),0.340,0.480
3,12:23,2,5,DEN 26,10,0,Tatum Bell right guard for 7 yards (tackle by Rodney Harrison and Tedy Bruschi),0.480,1.140
3,11:46,1,10,DEN 33,10,0,"Jake Plummer pass incomplete deep left intended for Tony Scheffler. Penalty on James Sanders: Defensive Pass Interfere, 30 yards (no play)",1.140,3.120
3,11:41,1,10,NWE 37,10,0,Jake Plummer pass incomplete deep right intended for Tony Scheffler,3.120,2.570
3,11:36,2,10,NWE 37,10,0,Tatum Bell middle for 3 yards (tackle by Richard Seymour),2.570,2.280
3,10:56,3,7,NWE 34,10,0,Jake Plummer pass incomplete short left intended for Rod Smith,2.280,1.060
3,10:52,4,7,NWE 34,10,0,"Paul Ernster punts 17 yards, fair catch by Troy Brown",1.060,0.060
3,10:45,1,10,NWE 17,10,0,Tom Brady pass complete short middle to Laurence Maroney for 5 yards (tackle by Ian Gold),-0.060,0.210
3,10:06,2,5,NWE 22,10,0,Tom Brady pass complete short middle to Troy Brown for 23 yards (tackle by John Lynch),0.210,1.930
3,9:29,1,10,NWE 45,10,0,Tom Brady pass incomplete deep left intended for Troy Brown,1.930,1.380
3,9:21,2,10,NWE 45,10,0,Tom Brady pass incomplete short right intended for Troy Brown,1.380,0.700
3,9:16,3,10,NWE 45,10,0,Tom Brady middle for 2 yards (tackle by Patrick Chukwurah),0.700,-0.260
3,8:40,4,8,NWE 47,10,0,"Josh Miller punts 47 yards, returned by Darrent Williams for -4 yards (tackle by Willie Andrews)",-0.260,0.380
3,8:29,1,10,DEN 2,10,0,Tatum Bell middle for 1 yard (tackle by Ty Warren),-0.380,-0.710
3,7:46,2,9,DEN 3,10,0,Jake Plummer pass complete short left to Rod Smith for 11 yards (tackle by Asante Samuel),-0.710,-0.280
3,7:11,1,10,DEN 14,10,0,"Jake Plummer pass incomplete short left intended for David Kircus (defended by Asante Samuel). Penalty on Asante Samuel: Defensive Pass Interfere, 6 yards (no play)",-0.280,0.280
3,7:08,1,10,DEN 20,10,0,Jake Plummer pass incomplete deep middle intended for Kyle Johnson (defended by Eugene Wilson),0.280,-0.270
3,7:02,2,10,DEN 20,10,0,Mike Bell middle for 1 yard (tackle by Ty Warren and Junior Seau),-0.270,-0.820
3,6:19,3,9,DEN 21,10,0,Jake Plummer pass incomplete short right intended for Stephen Alexander,-0.820,-1.960
3,6:14,4,9,DEN 21,10,0,Paul Ernster punts 43 yards,-1.960,-1.330
3,6:04,1,10,NWE 36,10,0,Tom Brady pass incomplete deep left intended for Ben Watson,1.330,0.790
3,5:59,2,10,NWE 36,10,0,Laurence Maroney right end for -1 yards (tackle by Michael Myers and D.J. Williams),0.790,-0.030
3,5:40,3,11,NWE 35,10,0,"Tom Brady right guard for no gain (tackle by Patrick Chukwurah). Penalty on DEN: Defensive 12 On-field, 5 yards (no play)",-0.030,0.630
3,5:40,3,6,NWE 40,10,0,Tom Brady pass incomplete deep right intended for Reche Caldwell (defended by Nick Ferguson),0.630,-0.720
3,5:18,4,6,NWE 40,10,0,Josh Miller punts 41 yards,-0.720,-0.150
3,5:11,1,10,DEN 19,10,0,Mike Bell left tackle for no gain (tackle by Junior Seau),0.150,-0.390
3,4:33,2,10,DEN 19,10,0,"Jake Plummer pass complete short right to Mike Bell for 9 yards (tackle by Tedy Bruschi). Penalty on Ben Hamilton: Illegal Block Above the , 9 yards (no play)",-0.390,-1.440
3,4:12,2,19,DEN 10,10,0,Jake Plummer pass incomplete deep left intended for Tony Scheffler,-1.440,-2.470
3,4:04,3,19,DEN 10,10,0,Mike Bell right guard for 7 yards (tackle by Tedy Bruschi and Mike Vrabel),-2.470,-2.320
3,3:28,4,12,DEN 17,10,0,"Paul Ernster punts 39 yards, returned by Kevin Faulk for 20 yards (tackle by Sam Brandon). Penalty on Mike Leach: Defensive Holding (Offsetting), Penalty on Don Davis: Illegal Block Above the (Offsetting), Penalty on Sam Brandon: Face Mask (15 Yards) (Offsetting) (no play)",-2.320,-2.320
3,3:15,4,12,DEN 17,10,0,"Paul Ernster punts 55 yards, returned by Kevin Faulk for 12 yards (tackle by Nick Ferguson)",-2.320,-1.600
3,3:04,1,10,NWE 40,10,0,Laurence Maroney right guard for 1 yard (tackle by Ian Gold and D.J. Williams),1.600,1.190
3,2:31,2,9,NWE 41,10,0,Tom Brady pass complete short right to Daniel Graham for 12 yards (tackle by John Engelberger),1.190,2.460
3,1:51,1,10,DEN 47,10,0,Tom Brady pass incomplete deep left intended for Doug Gabriel,2.460,1.910
3,1:39,2,10,DEN 47,10,0,Laurence Maroney middle for 4 yards (tackle by Ian Gold and Kenard Lang),1.910,1.750
3,1:09,3,6,DEN 43,10,0,Tom Brady pass incomplete short left intended for Daniel Graham,1.750,0.400
3,1:05,,,,10,0,Timeout #1 by Denver Broncos,0.000,0.400
3,1:05,4,6,DEN 43,10,0,"Josh Miller punts 38 yards. Penalty on Ebenezer Ekuban: Unnecessary Roughness, 2 yards",0.400,0.380
3,0:54,1,10,DEN 3,10,0,Tatum Bell right guard for 1 yard (tackle by Vince Wilfork),-0.380,-0.710
3,0:16,2,9,DEN 4,10,0,Tatum Bell right guard for 9 yards (tackle by Ellis Hobbs),-0.710,-0.320
Quarter,Time,Down,ToGo,Location,DEN,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 13,10,0,"Tatum Bell middle for 6 yards. Penalty on Tom Nalen: Offensive Holding, 6 yards (no play)",-0.320,-0.610
4,14:40,1,16,DEN 7,10,0,Tatum Bell middle for 2 yards (tackle by Ty Warren),-0.610,-1.070
4,14:02,,,,10,0,Timeout #2 by Denver Broncos,0.000,-1.070
4,14:02,2,14,DEN 9,10,0,Jake Plummer pass complete short right to Tatum Bell for 8 yards (tackle by Mike Vrabel and Rodney Harrison),-1.070,-0.940
4,13:17,3,6,DEN 17,16,0,"Jake Plummer pass complete deep left to Javon Walker for 83 yards, touchdown",-0.940,7.000
4,,,,NWE 2,17,0,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,17,0,"Paul Ernster kicks off 70 yards, touchback",0.000,0.280
4,13:03,1,10,NWE 20,17,0,Tom Brady pass complete short middle to Kevin Faulk for 7 yards,0.280,0.680
4,12:51,2,3,NWE 27,17,0,"Tom Brady pass incomplete deep right intended for Reche Caldwell. Penalty on Reche Caldwell: Offensive Pass Interfere, 10 yards (no play)",0.680,-0.790
4,12:38,2,13,NWE 17,17,0,Tom Brady pass complete short left to Doug Gabriel for 18 yards (tackle by Darrent Williams),-0.790,1.270
4,12:22,1,10,NWE 35,17,0,Tom Brady pass complete short left to Troy Brown for 4 yards (tackle by Darrent Williams and Demetrin Veal),1.270,1.260
4,11:54,2,6,NWE 39,17,0,Tom Brady pass complete short left to Doug Gabriel for 12 yards (tackle by Darrent Williams),1.260,2.320
4,11:25,1,10,DEN 49,17,0,Tom Brady pass complete short left to Ben Watson for 8 yards (tackle by Patrick Chukwurah),2.320,2.860
4,10:59,2,2,DEN 41,17,0,Tom Brady pass complete short middle to Kevin Faulk for 6 yards (tackle by D.J. Williams and Ian Gold),2.860,3.250
4,10:35,1,10,DEN 35,17,0,Tom Brady pass complete short left to Kevin Faulk for 7 yards (tackle by Gerard Warren),3.250,3.650
4,10:12,,,,17,0,Timeout #3 by Denver Broncos,0.000,3.650
4,10:12,2,3,DEN 28,17,0,Tom Brady pass complete short left to Doug Gabriel for 6 yards (tackle by Darrent Williams),3.650,4.110
4,9:50,1,10,DEN 22,17,0,Tom Brady pass complete short middle to Laurence Maroney for 14 yards (tackle by Darrent Williams),4.110,5.370
4,9:18,1,8,DEN 8,17,6,"Tom Brady pass complete short middle to Doug Gabriel for 8 yards, touchdown",5.370,7.000
4,,,,DEN 2,17,7,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 30,17,7,"Stephen Gostkowski kicks off 68 yards, returned by Quincy Morgan for 12 yards (tackle by Tully Banta-Cain)",0.000,-0.280
4,9:08,1,10,DEN 14,17,7,Tatum Bell right guard for 6 yards (tackle by Richard Seymour and Junior Seau),-0.280,0.150
4,8:31,2,4,DEN 20,17,7,Jake Plummer pass complete short left to Stephen Alexander for 24 yards (tackle by Rodney Harrison and Junior Seau),0.150,1.860
4,7:45,1,10,DEN 44,17,7,Tatum Bell left guard for 1 yard (tackle by Ty Warren and Junior Seau),1.860,1.450
4,7:05,2,9,DEN 45,17,7,Tatum Bell right guard for 3 yards (tackle by Mike Vrabel and Junior Seau),1.450,1.160
4,6:22,3,6,DEN 48,17,7,Jake Plummer pass complete short right to Rod Smith for 3 yards (tackle by Rodney Harrison and Junior Seau),1.160,0.000
4,5:40,4,3,NWE 49,17,7,"Paul Ernster punts 41 yards, fair catch by Kevin Faulk",0.000,0.380
4,5:33,1,10,NWE 8,17,7,Tom Brady pass incomplete deep middle intended for Ben Watson,-0.380,-0.780
4,5:28,2,10,NWE 8,17,7,Tom Brady pass incomplete deep left intended for Troy Brown (defended by Domonique Foxworth),-0.780,-1.420
4,5:22,3,10,NWE 8,17,7,Tom Brady pass incomplete short left intended for Doug Gabriel,-1.420,-2.490
4,5:16,4,10,NWE 8,17,7,"Josh Miller punts 51 yards, returned by Rod Smith for 2 yards (tackle by Chad Scott). Penalty on Brandon Marshall: Offensive Holding (Offsetting), Penalty on Chad Scott: Face Mask (5 Yards) (Offsetting)",-2.490,-1.800
4,5:07,1,10,DEN 43,17,7,Tatum Bell left tackle for 14 yards (tackle by Asante Samuel),1.800,2.720
4,4:40,1,10,NWE 43,17,7,Tatum Bell left guard for 3 yards (tackle by Vince Wilfork),2.720,2.580
4,3:57,2,7,NWE 40,17,7,Tatum Bell left end for -2 yards (tackle by Tedy Bruschi and James Sanders),2.580,1.620
4,3:48,,,,17,7,Timeout #1 by New England Patriots,0.000,1.620
4,3:48,3,9,NWE 42,17,7,Tatum Bell left guard for no gain (tackle by Junior Seau and Vince Wilfork),1.620,0.460
4,3:44,,,,17,7,Timeout #2 by New England Patriots,0.000,0.460
4,3:44,4,9,NWE 42,17,7,"Paul Ernster punts 42 yards, touchback",0.460,-0.280
4,3:36,1,10,NWE 20,17,7,Tom Brady pass incomplete short left intended for Doug Gabriel,0.280,-0.270
4,3:31,2,10,NWE 20,17,7,Tom Brady pass complete short left to Kevin Faulk for 2 yards (tackle by Ian Gold),-0.270,-0.690
4,3:00,3,8,NWE 22,17,7,Tom Brady pass complete short left to Ben Watson for 8 yards (tackle by Kenard Lang),-0.690,0.940
4,2:36,1,10,NWE 30,17,7,Tom Brady pass incomplete deep left intended for Doug Gabriel,0.940,0.390
4,2:30,2,10,NWE 30,17,7,Tom Brady pass complete short middle to Kevin Faulk for 8 yards (tackle by Ian Gold and D.J. Williams),0.390,0.760
4,2:08,3,2,NWE 38,17,7,Tom Brady pass incomplete short right intended for Kevin Faulk,0.760,-0.850
4,2:04,4,2,NWE 38,17,7,Tom Brady middle for 5 yards (tackle by Michael Myers),-0.850,1.800
4,2:00,1,10,NWE 43,17,7,Tom Brady pass complete short left to Ben Watson for 16 yards (tackle by Domonique Foxworth),1.800,2.850
4,1:53,1,10,DEN 41,17,7,Tom Brady pass incomplete short left intended for Ben Watson,2.850,2.310
4,1:47,2,10,DEN 41,17,7,Tom Brady pass complete short left to Doug Gabriel for 12 yards (tackle by Nick Ferguson),2.310,3.640
4,1:25,1,10,DEN 29,17,7,Tom Brady pass incomplete short left intended for Doug Gabriel,3.640,3.100
4,1:19,2,10,DEN 29,17,7,Tom Brady pass incomplete short left intended for Ben Watson (defended by D.J. Williams),3.100,2.410
4,1:13,3,10,DEN 29,17,7,Tom Brady pass complete short left to Doug Gabriel for 9 yards (tackle by Ian Gold),2.410,2.270
4,1:07,4,1,DEN 20,17,7,Tom Brady pass incomplete short middle intended for Troy Brown,2.270,-0.340
4,1:04,1,10,DEN 21,17,7,Jake Plummer kneels for -1 yards,0.340,-0.340
4,0:25,2,11,DEN 20,17,7,Jake Plummer kneels for -1 yards,-0.340,-1.220
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
