Quarter,Time,Down,ToGo,Location,NYG,GNB,Detail,EPB,EPA
3,3:25,4,14,NYG 42,13,20,Pat O'Donnell punts 33 yards downed by Keisean Nixon,0.460,0.380
3,3:15,1,10,NYG 8,13,20,Daniel Jones pass complete short right to Saquon Barkley for -1 yards (tackle by De'Vondre Campbell),-0.380,-0.850
3,2:39,2,11,NYG 8,13,20,Daniel Jones pass complete short right to Matt Breida for 13 yards (tackle by Adrian Amos),-0.850,0.340
3,2:11,1,10,NYG 21,13,20,"Daniel Jones scrambles right end for 14 yards (tackle by De'Vondre Campbell). Penalty on Rasul Douglas: Defensive Holding, 5 yards (accepted)",0.340,1.600
3,1:45,1,10,NYG 40,13,20,Matt Breida left tackle for -1 yards (tackle by Jarran Reed and Quay Walker),1.600,0.920
3,1:02,2,11,NYG 39,13,20,Daniel Jones pass complete short left to Marcus Johnson for 7 yards (tackle by Jaire Alexander),0.920,1.160
3,0:26,3,4,NYG 46,13,20,Daniel Jones pass complete short middle to Daniel Bellinger for 11 yards (tackle by Jaire Alexander and Quay Walker),1.160,2.720
Quarter,Time,Down,ToGo,Location,NYG,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,GNB 43,13,20,Daniel Jones up the middle for 3 yards (tackle by Dean Lowry and Tedarrell Slaton),2.720,2.580
4,14:24,2,7,GNB 40,13,20,Daniel Jones scrambles right guard for 8 yards (tackle by Quay Walker),2.580,3.510
4,13:37,1,10,GNB 31,13,20,Matt Breida left guard for 2 yards (tackle by Preston Smith),3.510,3.100
4,13:00,2,9,GNB 30,13,20,Daniel Jones pass complete short right to Marcus Johnson for 16 yards (tackle by Eric Stokes),3.100,4.650
4,12:15,1,10,GNB 14,13,20,Gary Brightwell right guard for 3 yards (tackle by Jarran Reed and Tedarrell Slaton),4.650,4.520
4,11:33,2,7,GNB 11,13,20,Daniel Jones pass complete short middle to Chris Myarick for 4 yards (tackle by Rashan Gary),4.520,4.500
4,10:48,3,3,GNB 7,13,20,Daniel Jones pass complete short right to David Sills for 5 yards (tackle by Quay Walker),4.500,6.740
4,10:19,1,2,GNB 2,13,20,Daniel Jones pass incomplete short right,6.740,5.720
4,10:14,2,2,GNB 2,19,20,"Gary Brightwell up the middle for 2 yards, touchdown",5.720,7.000
4,10:08,,,GNB 15,20,20,Graham Gano kicks extra point good,0.000,0.000
4,10:08,,,NYG 35,20,20,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,10:08,1,10,GNB 25,20,20,Aaron Rodgers pass incomplete deep right intended for Allen Lazard,0.610,0.060
4,10:03,2,10,GNB 25,20,20,Aaron Rodgers pass incomplete short middle intended for Randall Cobb (defended by Nick McCloud),0.060,-0.620
4,9:59,3,10,GNB 25,20,20,Aaron Rodgers pass incomplete deep left intended for Allen Lazard (defended by Fabian Moreau),-0.620,-1.700
4,9:52,4,10,GNB 25,20,20,Pat O'Donnell punts 41 yards,-1.700,-1.600
4,9:42,1,10,NYG 40,20,20,Daniel Jones pass complete to Matt Breida for no gain (tackle by De'Vondre Campbell),1.600,1.050
4,9:10,2,10,NYG 40,20,20,Daniel Jones pass complete short left to Saquon Barkley for 41 yards (tackle by Quay Walker),1.050,4.240
4,8:32,1,10,GNB 20,20,20,Matt Breida right guard for 10 yards (tackle by Eric Stokes),4.240,5.140
4,7:53,1,9,GNB 9,20,20,Daniel Jones left end for 4 yards (tackle by Adrian Amos),5.140,5.150
4,7:09,2,5,GNB 5,20,20,"Saquon Barkley for no gain. Penalty on Andrew Thomas: Illegal Formation, 5 yards (accepted) (no play)",5.150,4.190
4,6:40,2,10,GNB 10,20,20,"Daniel Jones pass complete short right to Darius Slayton for 6 yards (tackle by Rasul Douglas). Penalty on Rasul Douglas: Unnecessary Roughness / Defense, 2 yards (accepted)",4.190,6.740
4,6:12,1,2,GNB 2,26,20,"Saquon Barkley right end for 2 yards, touchdown",6.740,7.000
4,6:08,,,GNB 15,27,20,Graham Gano kicks extra point good,0.000,0.000
4,6:08,,,NYG 35,27,20,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,6:08,1,10,GNB 25,27,20,Aaron Rodgers pass incomplete deep right intended for Randall Cobb,0.610,0.060
4,6:01,2,10,GNB 25,27,20,Aaron Jones up the middle for 6 yards (tackle by Jaylon Smith and Tae Crowder),0.060,0.170
4,5:31,3,4,GNB 31,27,20,Aaron Rodgers pass complete short right to Robert Tonyan for 14 yards (tackle by Julian Love),0.170,1.930
4,4:47,1,10,GNB 45,27,20,AJ Dillon right tackle for 2 yards (tackle by Tomon Fox and Justin Ellis),1.930,1.650
4,4:10,2,8,GNB 47,27,20,Aaron Rodgers pass complete short left to Randall Cobb for 9 yards (tackle by Darnay Holmes),1.650,2.650
4,4:01,1,10,NYG 44,27,20,Aaron Jones left end for 8 yards (tackle by Justin Layne),2.650,3.190
4,3:23,2,2,NYG 36,27,20,Aaron Rodgers pass incomplete short left intended for Allen Lazard (defended by Justin Layne),3.190,2.480
4,3:19,3,2,NYG 36,27,20,Aaron Rodgers pass complete short left to Allen Lazard for 9 yards (tackle by Justin Layne),2.480,3.780
4,2:45,1,10,NYG 27,27,20,Aaron Rodgers pass complete short right to Romeo Doubs for 8 yards (tackle by Nick McCloud and Julian Love),3.780,4.180
4,2:03,2,3,NYG 20,27,20,Aaron Rodgers pass complete short right to Robert Tonyan for 4 yards (tackle by Nick McCloud),4.180,4.650
4,1:58,1,10,NYG 14,27,20,Aaron Jones up the middle for 7 yards (tackle by Jaylon Smith and Xavier McKinney),4.650,5.090
4,1:18,2,4,NYG 8,27,20,Aaron Jones up the middle for 2 yards (tackle by Kayvon Thibodeaux),5.090,4.560
4,1:11,,,,,,Timeout #1 by New York Giants,,
4,1:11,3,3,NYG 6,27,20,Aaron Rodgers pass incomplete short left intended for Randall Cobb (defended by Kayvon Thibodeaux),4.560,3.010
4,1:05,4,2,NYG 6,27,20,Aaron Rodgers pass incomplete short right intended for Allen Lazard (defended by Xavier McKinney),3.010,0.380
4,1:02,1,10,NYG 6,27,20,Daniel Jones kneels for -1 yards,-0.380,-0.850
4,1:01,,,,,,Timeout #2 by Green Bay Packers,,
4,1:01,2,11,NYG 5,27,20,Daniel Jones kneels for -1 yards,-0.850,-1.650
4,0:58,,,,,,Timeout #3 by Green Bay Packers,,
4,0:58,3,12,NYG 4,27,20,Daniel Jones kneels for -2 yards,-1.650,-2.490
4,0:15,,,,,,Timeout #2 by New York Giants,,
4,0:15,4,13,NYG 3,27,22,"Jamie Gillan left end for -3 yards (tackle by Josiah Deguara), safety. Penalty on NYG: Offensive Holding, 10 yards (declined)",-2.490,-2.000
4,0:11,,,NYG 20,27,22,"Jamie Gillan kicks off 57 yards, returned by Amari Rodgers for 18 yards (tackle by Tony Jefferson)",0.000,1.660
4,0:07,1,10,GNB 41,27,22,"Penalty on David Bakhtiari: False Start, 5 yards (accepted) (no play)",1.660,1.330
4,0:07,1,15,GNB 36,27,22,"Aaron Rodgers sacked by Oshane Ximines for -9 yards. Aaron Rodgers fumbles (forced by Oshane Ximines), recovered by Jon Runyan at GB-24",1.330,-0.770
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
