Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
3,14:27,2,7,CAR 28,7,9,"Cam Newton pass incomplete short right intended for Ted Ginn is intercepted by Brent Grimes at CAR-31 and returned for 31 yards, touchdown",0.470,-7.000
3,,,,CAR 15,7,10,Roberto Aguayo kicks extra point good,,
3,14:19,,,TAM 35,7,10,"Roberto Aguayo kicks off 58 yards, returned by Fozzy Whittaker for 35 yards (tackle by Alterraun Verner)",0.000,-1.730
3,14:12,1,10,CAR 42,7,10,Jonathan Stewart right tackle for 13 yards (tackle by Keith Tandy),1.730,2.590
3,13:40,1,10,TAM 45,7,10,Jonathan Stewart right guard for 1 yard (tackle by Kwon Alexander),2.590,2.180
3,13:04,2,9,TAM 44,7,10,Fozzy Whittaker left guard for 1 yard (tackle by DaVonte Lambert and Robert Ayers),2.180,1.620
3,12:30,3,8,TAM 43,7,10,Cam Newton pass incomplete short right intended for Kelvin Benjamin (defended by Brent Grimes),1.620,0.400
3,12:24,4,8,TAM 43,7,10,Michael Palardy punts 31 yards,0.400,0.350
3,12:14,1,10,TAM 12,7,10,Jameis Winston pass complete short middle to Jacquizz Rodgers for 4 yards (tackle by David Mayo),-0.350,-0.370
3,11:40,2,6,TAM 16,7,10,Jacquizz Rodgers right guard for 3 yards (tackle by Kurt Coleman),-0.370,-0.600
3,11:07,3,3,TAM 19,7,10,Jameis Winston pass complete short right to Adam Humphries for 14 yards (tackle by James Bradberry),-0.600,1.140
3,10:39,1,10,TAM 33,7,10,Jacquizz Rodgers middle for no gain (tackle by Mario Addison and David Mayo),1.140,0.590
3,10:05,2,10,TAM 33,7,10,Jameis Winston pass incomplete short left intended for Russell Shepard,0.590,-0.100
3,10:00,3,10,TAM 33,7,10,Jameis Winston pass incomplete short left intended for Russell Shepard (defended by Shaq Thompson),-0.100,-1.180
3,9:54,4,10,TAM 33,7,10,"Bryan Anger punts 53 yards, fair catch by Ted Ginn",-1.180,0.280
3,9:45,1,10,CAR 14,7,10,Jonathan Stewart right end for 6 yards (tackle by Keith Tandy),-0.280,0.150
3,9:03,2,4,CAR 20,7,10,Jonathan Stewart middle for 2 yards (tackle by Noah Spence),0.150,0.000
3,8:22,,,,7,10,Timeout #1 by Carolina Panthers,0.000,0.440
3,8:22,3,2,CAR 22,7,10,Cam Newton pass complete short left to Ted Ginn for 39 yards (tackle by Keith Tandy),-0.440,2.980
3,7:39,1,10,TAM 39,7,10,Cam Newton pass incomplete short left intended for Ed Dickson,2.980,2.440
3,7:33,2,10,TAM 39,7,10,Cam Newton pass complete short right to Corey Brown for 3 yards (tackle by Brent Grimes),2.440,2.150
3,6:50,3,7,TAM 36,7,10,Cam Newton pass incomplete,2.150,0.880
3,6:42,4,7,TAM 36,10,10,Graham Gano 54 yard field goal good,0.880,3.000
3,6:37,,,CAR 35,10,10,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
3,6:37,1,10,TAM 25,10,10,Peyton Barber middle for 5 yards (tackle by Kurt Coleman),0.610,0.740
3,6:04,2,5,TAM 30,10,10,Peyton Barber right end for 6 yards (tackle by David Mayo),0.740,1.330
3,5:27,1,10,TAM 36,10,10,Peyton Barber right guard for 4 yards (tackle by Shaq Thompson),1.330,1.330
3,4:56,2,6,TAM 40,10,10,Jameis Winston pass incomplete short middle intended for Mike Evans (defended by James Bradberry),1.330,0.630
3,4:50,3,6,TAM 40,10,10,Jameis Winston pass incomplete short left intended for Adam Humphries,0.630,-0.720
3,4:44,4,6,TAM 40,10,10,"Bryan Anger punts 46 yards, fair catch by Ted Ginn",-0.720,0.280
3,4:38,1,10,CAR 14,10,10,"Cam Newton pass incomplete short right intended for Ted Ginn (defended by Chris Conte). Penalty on Chris Conte: Delay of Game, 5 yards",-0.280,-0.040
,,,,,,,"TAM challenged the incomplete pass ruling, and the play was upheld.",,
3,4:30,2,5,CAR 19,10,10,Jonathan Stewart right end for -1 yards (tackle by Keith Tandy and Gerald McCoy),-0.040,-0.920
3,3:56,3,6,CAR 18,10,10,Cam Newton sacked by Lavonte David for -10 yards,-0.920,-2.490
3,3:15,4,16,CAR 8,10,10,"Michael Palardy punts 42 yards, returned by Adam Humphries for no gain",-2.490,-2.260
3,3:05,1,10,,10,10,Jacquizz Rodgers left tackle for 4 yards (tackle by Kawann Short),2.260,2.250
3,2:31,2,6,CAR 46,10,10,Jameis Winston pass incomplete short right intended for Russell Shepard,2.250,1.550
3,2:25,3,6,CAR 46,10,10,Jameis Winston sacked by Mario Addison for -7 yards,1.550,-0.260
3,2:00,4,13,TAM 47,10,10,"Bryan Anger punts 43 yards, fair catch by Ted Ginn",-0.260,0.380
3,1:51,1,10,CAR 10,10,10,Jonathan Stewart right tackle for no gain (tackle by Kwon Alexander and Daryl Smith),-0.380,-0.780
3,1:06,2,10,CAR 10,10,10,Cam Newton pass complete short left to Corey Brown for 17 yards (tackle by Kwon Alexander),-0.780,0.740
3,0:45,1,10,CAR 27,10,10,Cam Newton pass complete short middle to Damiere Byrd for 16 yards (tackle by Vernon Hargreaves),0.740,1.800
3,0:06,1,10,CAR 43,10,10,"Cam Newton pass incomplete deep left intended for Greg Olsen is intercepted by Keith Tandy at TAM-16 and returned for 28 yards. Penalty on Ed Dickson: Horse Collar Tackle, 15 yards",1.800,-2.850
Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 41,10,10,Jacquizz Rodgers middle for 17 yards (tackle by Kurt Coleman),2.850,3.970
4,14:20,1,10,CAR 24,10,10,Jacquizz Rodgers right guard for no gain (tackle by David Mayo and Star Lotulelei),3.970,3.430
4,13:40,2,10,CAR 24,10,10,Jameis Winston pass complete short right to Adam Humphries for 6 yards (tackle by James Bradberry),3.430,3.570
4,13:04,3,4,CAR 18,10,10,Jameis Winston sacked by Kony Ealy for -7 yards,3.570,1.800
4,13:04,4,11,CAR 25,10,10,"Penalty on Donovan Smith: False Start, 5 yards (no play)",1.800,1.410
4,12:04,4,16,CAR 30,10,10,"Roberto Aguayo 48 yard field goal no good, blocked by Kawann Short, recovered by Shaq Thompson and returned for 21 yards",1.410,-2.190
4,11:55,1,10,CAR 49,10,10,Jonathan Stewart right tackle for 2 yards (tackle by Bradley McDougald and Brent Grimes),2.190,1.920
4,11:22,2,8,TAM 49,10,10,Jonathan Stewart left tackle for 3 yards (tackle by Gerald McCoy),1.920,1.620
4,10:42,3,5,TAM 46,10,10,Cam Newton pass complete short middle to Kelvin Benjamin for 13 yards (tackle by Javien Elliott),1.620,3.380
4,9:59,1,10,TAM 33,10,10,Mike Tolbert left guard for 5 yards (tackle by Noah Spence),3.380,3.510
4,9:24,2,5,TAM 28,10,10,Mike Tolbert left guard for 14 yards (tackle by Bradley McDougald),3.510,4.650
4,8:51,1,10,TAM 14,10,10,Jonathan Stewart right guard for -1 yards (tackle by Kwon Alexander),4.650,3.850
4,8:08,2,11,TAM 15,10,10,Jonathan Stewart right tackle for 2 yards (tackle by Lavonte David),3.850,3.260
4,7:23,3,9,TAM 13,10,10,"Cam Newton left end for 11 yards (tackle by Keith Tandy). Penalty on Mike Remmers: Offensive Holding, 10 yards (no play)",3.260,2.210
4,6:51,3,19,TAM 23,10,10,Mike Tolbert middle for 5 yards (tackle by Ryan Russell and Kwon Alexander),2.210,2.250
4,6:10,4,14,TAM 18,10,10,Graham Gano 36 yard field goal no good,2.250,-0.670
4,6:05,1,10,TAM 26,10,10,Jameis Winston pass complete short left to Russell Shepard for 20 yards (tackle by Kurt Coleman),0.670,1.990
4,5:47,1,10,TAM 46,10,10,Jacquizz Rodgers right guard for no gain (tackle by Michael Griffin),1.990,1.450
4,5:13,2,10,TAM 46,10,10,Jameis Winston pass complete deep right to Mike Evans for 16 yards (tackle by Michael Griffin),1.450,3.050
4,4:46,1,10,CAR 38,10,10,Jacquizz Rodgers right guard for 2 yards (tackle by Shaq Thompson),3.050,2.780
4,4:02,2,8,CAR 36,10,10,Jameis Winston pass complete short middle to Russell Shepard for 9 yards (tackle by Thomas Davis),2.780,3.780
4,3:34,1,10,CAR 27,10,10,Jameis Winston pass complete short left to Adam Humphries for 17 yards (tackle by Daryl Worley),3.780,4.910
4,3:27,1,10,CAR 10,10,10,Jameis Winston pass incomplete short middle intended for Mike Evans (defended by Kurt Coleman),4.910,4.190
4,3:21,2,10,CAR 10,10,16,"Jameis Winston pass complete short left to Mike Evans for 10 yards, touchdown. Penalty on Leonard Johnson: Defensive Holding (Declined)",4.190,7.000
4,3:13,,,CAR 15,10,17,Roberto Aguayo kicks extra point good,0.000,0.000
4,3:13,,,TAM 35,10,17,"Roberto Aguayo kicks off 70 yards, returned by Damiere Byrd for 31 yards (tackle by Chris Conte)",0.000,-0.670
4,3:07,1,10,CAR 26,10,17,Cam Newton pass complete deep middle to Kelvin Benjamin for 47 yards (tackle by Brent Grimes),0.670,3.780
4,2:57,1,10,TAM 27,10,17,Fozzy Whittaker right end for 8 yards (tackle by Bradley McDougald),3.780,4.350
4,2:19,2,2,TAM 19,10,17,Cam Newton pass incomplete deep right intended for Brenton Bersin (defended by Brent Grimes),4.350,3.640
4,2:12,3,2,TAM 19,10,17,Fozzy Whittaker middle for no gain (tackle by Gerald McCoy and Kwon Alexander),3.640,2.310
4,2:00,4,2,TAM 19,10,17,Cam Newton pass complete short middle to Greg Olsen for 3 yards (tackle by Bradley McDougald),2.310,4.510
4,1:24,1,10,TAM 16,10,17,Cam Newton pass incomplete short right intended for Mike Tolbert (defended by Kwon Alexander),4.510,3.900
4,1:20,2,10,TAM 16,10,17,Cam Newton pass incomplete deep right intended for Brenton Bersin (defended by Brent Grimes),3.900,0.000
4,1:13,,,,10,17,Timeout #2 by Carolina Panthers,0.000,-3.080
4,1:13,3,10,TAM 16,10,17,Cam Newton middle for -2 yards (tackle by Lavonte David),3.080,0.000
4,0:46,,,,10,17,Timeout #3 by Carolina Panthers,0.000,-2.250
4,0:46,4,12,TAM 18,10,17,Cam Newton pass complete short middle to Kelvin Benjamin for 13 yards (tackle by Lavonte David),2.250,6.060
4,0:22,1,5,TAM 5,16,17,"Cam Newton pass complete short left to Kelvin Benjamin for 5 yards, touchdown",6.060,7.000
4,0:17,,,,16,17,Timeout #2 by Tampa Bay Buccaneers,0.000,0.000
4,0:17,,,TAM 2,16,17,"Two Point Attempt: Cam Newton pass incomplete intended for Greg Olsen, conversion fails",0.000,-1.000
4,0:17,,,CAR 35,16,17,"Graham Gano kicks onside 5 yards, recovered by Cameron Lynch",0.000,-2.920
4,0:14,1,10,CAR 40,16,17,Jameis Winston kneels for -1 yards,2.920,2.240
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
