Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
3,8:48,2,4,CLE 47,3,13,Nick Chubb left tackle for -1 yards (tackle by Brandon Williams),,
3,8:07,3,5,CLE 46,3,13,Baker Mayfield pass incomplete short left intended for Demetric Felton (defended by Marlon Humphrey),,
3,8:03,4,5,CLE 46,3,13,"Jamie Gillan punts 40 yards, fair catch by Devin Duvernay at BAL-14",,
3,7:56,1,10,BAL 14,3,13,Lamar Jackson pass incomplete short right intended for Mark Andrews,,
3,7:52,2,10,BAL 14,3,13,Lamar Jackson pass complete short middle to Marquise Brown for 11 yards (tackle by Anthony Walker),,
3,7:14,1,10,BAL 25,3,13,Lamar Jackson right end for 1 yard (tackle by Jeremiah Owusu-Koramoah),,
3,6:34,2,9,BAL 26,3,13,"Lamar Jackson pass incomplete. Penalty on Jadeveon Clowney: Roughing the Passer, 15 yards (accepted) (no play)",,
3,6:27,1,10,BAL 41,3,13,Devonta Freeman left guard for 4 yards (tackle by Jordan Elliott and Sione Takitaki),,
3,5:52,2,6,BAL 45,3,13,Lamar Jackson pass complete short left to Rashod Bateman for 5 yards (tackle by Greg Newsome),,
3,5:21,3,1,BAL 50,3,13,Devonta Freeman right guard for 3 yards (tackle by Jeremiah Owusu-Koramoah and Grant Delpit),,
3,4:43,1,10,CLE 47,3,13,Latavius Murray left tackle for 2 yards (tackle by Malik McDowell and Sione Takitaki),,
3,4:01,2,8,CLE 45,3,13,Lamar Jackson pass complete short left to Marquise Brown for -1 yards (tackle by Jeremiah Owusu-Koramoah),,
3,3:21,3,9,CLE 46,3,13,Lamar Jackson pass incomplete short right intended for Marquise Brown,,
3,3:18,4,9,CLE 46,3,13,Sam Koch punts 33 yards out of bounds,,
3,3:09,1,10,CLE 13,3,13,Nick Chubb up the middle for 5 yards (tackle by Patrick Queen),,
3,2:27,2,5,CLE 18,3,13,Baker Mayfield pass complete deep right to Jarvis Landry for 38 yards (tackle by Chuck Clark),,
3,1:47,1,10,BAL 44,3,13,Baker Mayfield pass complete short right to David Njoku for 8 yards (tackle by Josh Bynes),,
3,1:22,2,2,BAL 36,3,13,"Baker Mayfield pass incomplete intended for Austin Hooper. Penalty on Tyus Bowser: Roughing the Passer, 15 yards (accepted) (no play)",,
3,1:18,1,10,BAL 21,3,13,Nick Chubb left tackle for 1 yard (tackle by Justin Houston),,
3,0:43,2,9,BAL 20,9,13,"Baker Mayfield pass complete deep middle to David Njoku for 20 yards, touchdown Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
3,0:39,,,BAL 15,10,13,Chase McLaughlin kicks extra point good,,
3,0:39,,,CLE 35,10,13,"Chase McLaughlin kicks off 65 yards, touchback.",,
3,0:39,1,10,BAL 25,10,13,Lamar Jackson pass complete short left to Patrick Ricard for no gain (tackle by Malcolm Smith),,
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,BAL 25,10,13,Lamar Jackson scrambles right end for 8 yards (tackle by Myles Garrett),,
4,14:19,3,2,BAL 33,10,13,Devin Duvernay left end for 13 yards (tackle by Anthony Walker),,
4,13:44,1,10,BAL 46,10,13,Latavius Murray right guard for 1 yard (tackle by Malcolm Smith and Malik McDowell),,
4,13:01,2,9,BAL 47,10,13,Lamar Jackson pass deep left intended for Mark Andrews is intercepted by John Johnson at CLE-13 and returned for no gain (tackle by Mark Andrews),,
4,12:54,1,10,CLE 13,10,13,Baker Mayfield pass complete short left to Jarvis Landry for 16 yards (tackle by Marlon Humphrey),,
4,12:14,1,10,CLE 29,10,13,Baker Mayfield pass incomplete deep right intended for Austin Hooper,,
4,12:08,2,10,CLE 29,10,13,Kareem Hunt left tackle for 9 yards (tackle by Brandon Stephens and Chuck Clark),,
4,11:20,3,1,CLE 38,10,13,Baker Mayfield left tackle for 3 yards (tackle by Justin Houston),,
4,10:37,1,10,CLE 41,10,13,Kareem Hunt right end for -3 yards (tackle by Patrick Queen and Chuck Clark),,
4,9:55,2,13,CLE 38,10,13,Baker Mayfield sacked by Tyus Bowser for -7 yards,,
4,9:17,3,20,CLE 31,10,13,Baker Mayfield pass complete short middle to Ja'Marcus Bradley for 8 yards (tackle by Chris Board and Tavon Young),,
4,8:36,4,12,CLE 39,10,13,"Jamie Gillan punts 48 yards, returned by Devin Duvernay for 1 yard (tackle by A.J. Green)",,
4,8:29,1,10,BAL 14,10,13,Lamar Jackson pass incomplete deep left intended for Tylan Wallace,,
4,8:23,2,10,BAL 14,10,13,Devonta Freeman right guard for 3 yards (tackle by Jeremiah Owusu-Koramoah),,
4,7:38,3,7,BAL 17,10,13,Lamar Jackson pass incomplete short right intended for Devin Duvernay (defended by Jadeveon Clowney),,
4,7:36,4,7,BAL 17,10,13,"Sam Koch punts 50 yards, returned by Demetric Felton for -3 yards (tackle by Eric Tomlinson)",,
4,7:25,1,10,CLE 30,10,13,Nick Chubb left end for 5 yards (tackle by Chuck Clark),,
4,6:43,2,5,CLE 35,10,13,Baker Mayfield pass incomplete deep left intended for Jarvis Landry,,
4,6:38,3,5,CLE 35,10,13,Baker Mayfield pass incomplete short right intended for Jarvis Landry,,
4,6:34,4,5,CLE 35,10,13,Jamie Gillan punts 41 yards out of bounds,,
4,6:28,1,10,BAL 24,10,13,Lamar Jackson left guard for 11 yards (tackle by Ronnie Harrison),,
4,5:49,1,10,BAL 35,10,13,Devonta Freeman right end for 8 yards (tackle by John Johnson),,
4,5:12,2,2,BAL 43,10,13,Devonta Freeman right tackle for 3 yards (tackle by Jadeveon Clowney and Sione Takitaki),,
4,4:30,1,10,BAL 46,10,13,Lamar Jackson left end for 1 yard (tackle by Jeremiah Owusu-Koramoah),,
4,3:52,2,9,BAL 47,10,13,Lamar Jackson pass complete short middle to Marquise Brown for 10 yards (tackle by John Johnson),,
4,3:10,1,10,CLE 43,10,13,Devonta Freeman left guard for 4 yards (tackle by Jordan Elliott),,
4,3:05,,,,,,Timeout #2 by Cleveland Browns,,
4,3:05,2,6,CLE 39,10,13,Lamar Jackson right end for 6 yards (tackle by Anthony Walker),,
4,2:57,,,,,,Timeout #3 by Cleveland Browns,,
4,2:57,1,10,CLE 33,10,13,"Devonta Freeman for no gain. Penalty on Ben Powers: Offensive Holding, 10 yards (accepted) (no play)",,
4,2:50,1,20,CLE 43,10,13,Devonta Freeman left guard for 5 yards (tackle by Malik McDowell and Anthony Walker),,
4,2:07,2,15,CLE 38,10,13,Devonta Freeman right tackle for 4 yards (tackle by Ronnie Harrison and Troy Hill),,
4,2:00,3,11,CLE 34,10,13,Lamar Jackson pass complete short middle to Marquise Brown for 3 yards (tackle by Denzel Ward),,
4,1:15,,,,,,Timeout #1 by Baltimore Ravens,,
4,1:15,4,8,CLE 31,10,16,Justin Tucker 49 yard field goal good,,
4,1:10,,,BAL 35,10,16,"Justin Tucker kicks off 65 yards, touchback.",,
4,1:10,1,10,CLE 25,10,16,Baker Mayfield pass incomplete short left,,
4,1:04,2,10,CLE 25,10,16,Baker Mayfield pass incomplete short left intended for Jarvis Landry,,
4,1:00,3,10,CLE 25,10,16,Baker Mayfield pass incomplete short middle intended for Austin Hooper (defended by Tyus Bowser),,
4,0:54,4,10,CLE 25,10,16,Baker Mayfield pass complete short left to David Njoku for 7 yards (tackle by Tyus Bowser),,
4,0:48,1,10,CLE 32,10,16,Lamar Jackson kneels for no gain,,
4,0:26,2,11,CLE 32,10,16,Lamar Jackson kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
