Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
2,8:15,2,8,CIN 33,3,10,D'Ernest Johnson right guard for 3 yards (tackle by Mike Daniels and Khalid Kareem),2.970,2.680
2,7:30,3,5,CIN 30,3,10,"Penalty on Carlos Dunlap: Neutral Zone Infraction, 5 yards (no play)",2.680,3.910
2,7:14,1,10,CIN 25,3,10,Jarvis Landry right end for -1 yards (tackle by Darius Phillips),3.910,3.230
2,6:27,2,11,CIN 26,3,10,Baker Mayfield pass complete short middle to Rashard Higgins for 10 yards (tackle by LeShaun Sims),3.230,4.060
2,5:44,3,1,CIN 16,3,10,Jarvis Landry right end for 5 yards (tackle by Logan Wilson),4.060,4.840
2,5:06,1,10,CIN 11,3,10,Kareem Hunt left guard for -3 yards (tackle by Josh Bynes),4.840,3.690
2,4:25,2,13,CIN 14,3,10,Baker Mayfield pass complete short left to Jarvis Landry for 11 yards (tackle by Mackensie Alexander),3.690,4.890
2,3:43,3,2,CIN 3,9,10,"Baker Mayfield pass complete short left to Harrison Bryant for 3 yards, touchdown",4.890,7.000
2,3:39,,,CIN 15,10,10,Cody Parkey kicks extra point good,0.000,0.000
2,3:39,,,CLE 35,10,10,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
2,3:39,1,10,CIN 25,10,10,Giovani Bernard up the middle for 5 yards (tackle by Larry Ogunjobi),0.610,0.740
2,3:08,2,5,CIN 30,10,10,Joe Burrow pass complete short right to Tee Higgins for 7 yards (tackle by Denzel Ward),0.740,1.400
2,2:32,1,10,CIN 37,10,10,Joe Burrow pass complete deep right to Tee Higgins for 27 yards (tackle by Denzel Ward),1.400,3.180
2,2:00,1,10,CLE 36,10,10,Joe Burrow pass complete short right to Giovani Bernard for 5 yards (tackle by Malcolm Smith),3.180,3.310
2,1:55,2,5,CLE 31,10,10,"Joe Burrow pass complete short right to Giovani Bernard for 10 yards (tackle by B.J. Goodson). Penalty on Tee Higgins: Illegal Block Above the Waist, 10 yards",3.310,3.310
2,1:47,2,5,CLE 31,10,10,Joe Burrow pass complete short left to A.J. Green for 13 yards (tackle by Andrew Sendejo),3.310,4.370
2,1:13,1,10,CLE 18,10,10,Joe Burrow pass complete short middle to Tyler Boyd for 9 yards (tackle by Andrew Sendejo),4.370,5.420
2,0:39,,,,,,Timeout #1 by Cincinnati Bengals,,
2,0:39,2,1,CLE 9,10,10,Joe Burrow up the middle for 3 yards (tackle by Larry Ogunjobi),5.420,5.830
2,0:29,,,,,,Timeout #2 by Cincinnati Bengals,,
2,0:29,1,6,CLE 6,10,10,Joe Burrow sacked by Myles Garrett for -5 yards,5.830,4.020
2,0:22,,,,,,Timeout #3 by Cincinnati Bengals,,
2,0:22,2,11,CLE 11,10,16,"Joe Burrow pass complete short middle to Tyler Boyd for 11 yards, touchdown",4.020,7.000
2,0:15,,,CLE 15,10,17,Randy Bullock kicks extra point good,0.000,0.000
2,0:15,,,CIN 35,10,17,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
2,0:15,1,10,CLE 25,10,17,Baker Mayfield kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,10,17,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CLE 25,10,17,Baker Mayfield pass complete short left to Harrison Bryant for 35 yards (tackle by Germaine Pratt),0.610,2.920
3,14:25,1,10,CIN 40,10,17,Kareem Hunt right guard for 3 yards (tackle by Josh Bynes),2.920,2.780
3,13:52,2,7,CIN 37,10,17,Baker Mayfield pass complete short right to Jarvis Landry for 8 yards (tackle by Darius Phillips),2.780,3.640
3,13:08,1,10,CIN 29,10,17,Baker Mayfield pass complete short middle to David Njoku for 4 yards (tackle by Germaine Pratt),3.640,3.640
3,12:28,2,6,CIN 25,10,17,Kareem Hunt right tackle for no gain (tackle by Vonn Bell),3.640,2.940
3,11:45,3,6,CIN 25,10,17,Baker Mayfield pass complete short middle to Harrison Bryant for 12 yards (tackle by Shawn Williams),2.940,4.710
3,11:04,1,10,CIN 13,10,17,Kareem Hunt left tackle for 5 yards (tackle by Josh Bynes),4.710,4.960
3,10:18,2,5,CIN 8,10,17,Kareem Hunt right guard for 2 yards (tackle by Mackensie Alexander),4.960,4.560
3,9:35,3,3,CIN 6,16,17,"Baker Mayfield pass complete short middle to Harrison Bryant for 6 yards, touchdown, touchdown",4.560,7.000
3,9:32,,,CIN 15,17,17,Cody Parkey kicks extra point good,0.000,0.000
3,9:32,,,CLE 35,17,17,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
3,9:32,1,10,CIN 25,17,17,Giovani Bernard left guard for 5 yards (tackle by Kevin Johnson and Larry Ogunjobi),0.610,0.740
3,8:55,2,5,CIN 30,17,17,Joe Burrow pass complete short right to Tyler Boyd for 16 yards,0.740,1.990
3,8:26,1,10,CIN 46,17,17,Joe Burrow pass complete short right to Drew Sample for 6 yards (tackle by Ronnie Harrison),1.990,2.260
3,7:47,2,4,CLE 48,17,17,"Joe Burrow pass incomplete short middle. Penalty on Billy Price: Offensive Holding, 10 yards (no play)",2.260,0.910
3,7:44,2,14,CIN 42,17,17,"Penalty on Myles Garrett: Neutral Zone Infraction, 5 yards (no play)",0.910,1.590
3,7:42,2,9,CIN 47,17,17,Joe Burrow pass complete short left to A.J. Green for 10 yards (tackle by Sione Takitaki),1.590,2.720
3,7:07,1,10,CLE 43,17,17,"Joe Burrow aborted snap, recovered by Joe Burrow at CLE-44",2.720,2.990
3,6:26,2,4,CLE 37,17,17,Tyler Boyd pass complete short right to Giovani Bernard for 16 yards (tackle by Myles Garrett),2.990,4.170
3,5:37,1,10,CLE 21,17,17,Tee Higgins left end for 7 yards (tackle by Andrew Sendejo),4.170,4.740
3,5:02,2,3,CLE 14,17,17,Giovani Bernard up the middle for 4 yards (tackle by Vincent Taylor),4.740,4.910
3,4:16,1,10,CLE 10,17,17,Giovani Bernard right tackle for 1 yard (tackle by Sione Takitaki and Jordan Elliott),4.910,4.380
3,3:34,2,9,CLE 9,17,17,Joe Burrow pass complete short middle to Tyler Boyd for 5 yards (tackle by Malcolm Smith),4.380,4.490
3,2:59,3,4,CLE 4,17,17,"Joe Burrow for -128 yards. Joe Burrow fumbles, recovered by Joe Burrow at CLE-10 Joe Burrow pass incomplete short right intended for A.J. Green (defended by Denzel Ward)",4.490,3.030
3,2:52,4,4,CLE 4,17,20,Randy Bullock 23 yard field goal good,3.030,3.000
3,2:51,,,CIN 35,17,20,"Randy Bullock kicks off 63 yards, returned by Donovan Peoples-Jones for 19 yards (tackle by Logan Wilson)",0.000,0.340
3,2:45,1,10,CLE 21,17,20,Kareem Hunt left end for 3 yards (tackle by Germaine Pratt and Josh Bynes),0.340,0.210
3,2:02,2,7,CLE 24,17,20,Baker Mayfield pass complete short right to Jarvis Landry for 4 yards (tackle by Mackensie Alexander),0.210,0.040
3,1:17,3,3,CLE 28,17,20,"Baker Mayfield pass incomplete short right intended for Donovan Peoples-Jones. Penalty on Carl Lawson: Defensive Offside, 5 yards (no play)",0.040,1.140
3,1:12,1,10,CLE 33,17,20,Kareem Hunt right guard for no gain (tackle by Josh Bynes and Vonn Bell),1.140,0.590
3,0:33,2,10,CLE 33,17,20,Baker Mayfield pass complete short left to Kareem Hunt for 6 yards (tackle by Germaine Pratt),0.590,0.700
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,CLE 39,17,20,Baker Mayfield pass complete deep left to Rashard Higgins for 21 yards (tackle by LeShaun Sims),0.700,2.920
4,14:31,1,10,CIN 40,17,20,Baker Mayfield pass complete deep left to Rashard Higgins for 21 yards (tackle by Germaine Pratt),2.920,4.310
4,13:57,1,10,CIN 19,17,20,Kareem Hunt left tackle for 3 yards (tackle by Christian Covington and Khalid Kareem),4.310,4.180
4,13:19,2,7,CIN 16,23,20,"Baker Mayfield pass complete deep middle to David Njoku for 16 yards, touchdown",4.180,7.000
4,13:13,,,CIN 15,24,20,Cody Parkey kicks extra point good,0.000,0.000
4,13:13,,,CLE 35,24,20,"Cody Parkey kicks off 64 yards, returned by Brandon Wilson for 19 yards (tackle by M.J. Stewart)",0.000,0.280
4,13:08,1,10,CIN 20,24,20,Joe Burrow pass complete short right to A.J. Green for 6 yards (tackle by Denzel Ward),0.280,0.540
4,12:34,2,4,CIN 26,24,20,Joe Burrow pass complete short right to Tee Higgins for 9 yards (tackle by Denzel Ward),0.540,1.270
4,12:06,1,10,CIN 35,24,20,Giovani Bernard right tackle for -3 yards (tackle by Sheldon Richardson),1.270,0.320
4,11:28,2,13,CIN 32,24,20,Joe Burrow pass complete short right to Drew Sample for 14 yards (tackle by Ronnie Harrison),0.320,1.990
4,10:48,1,10,CIN 46,24,20,Joe Burrow pass incomplete short left intended for A.J. Green (defended by Terrance Mitchell),1.990,1.450
4,10:43,2,10,CIN 46,24,20,Joe Burrow up the middle for 12 yards (tackle by Sheldrick Redwine). Penalty on Tee Higgins: Unnecessary Roughness (Offsetting) . Penalty on Mackensie Alexander: Unnecessary Roughness (Offsetting),1.450,2.790
4,10:21,1,10,CLE 42,24,20,Joe Burrow pass incomplete deep middle intended for A.J. Green (defended by Ronnie Harrison),2.790,2.240
4,10:14,2,10,CLE 42,24,20,Joe Burrow pass complete short left to Drew Sample for 16 yards (tackle by Terrance Mitchell),2.240,3.840
4,9:39,1,10,CLE 26,24,20,Joe Burrow pass incomplete deep left intended for Auden Tate,3.840,3.300
4,9:35,,,,,,Timeout #1 by Cincinnati Bengals,,
4,9:35,2,10,CLE 26,24,20,Joe Burrow pass complete short left to A.J. Green for 10 yards (tackle by B.J. Goodson),3.300,4.510
4,8:56,1,10,CLE 16,24,20,Joe Burrow pass incomplete deep left intended for Drew Sample (defended by Mack Wilson),4.510,3.900
4,8:51,2,10,CLE 16,24,26,"Joe Burrow pass complete short middle to Tee Higgins for 16 yards, touchdown",3.900,7.000
4,8:45,,,CLE 15,24,27,Randy Bullock kicks extra point good,0.000,0.000
4,8:45,,,CIN 35,24,27,"Randy Bullock kicks off 64 yards, returned by Donovan Peoples-Jones for 24 yards (tackle by Shawn Williams)",0.000,0.610
4,8:38,1,10,CLE 25,24,27,Baker Mayfield pass complete deep left to Rashard Higgins for 20 yards,0.610,1.930
4,7:56,,,,,,Timeout #1 by Cleveland Browns,,
4,7:56,1,10,CLE 45,24,27,Kareem Hunt left end for 11 yards (tackle by Vonn Bell),1.930,2.650
4,7:25,1,10,CIN 44,24,27,Jarvis Landry pass complete deep left to Donovan Peoples-Jones for 19 yards,2.650,3.910
4,6:52,1,10,CIN 25,24,27,Kareem Hunt right tackle for 2 yards (tackle by Vonn Bell),3.910,3.630
4,6:14,2,8,CIN 23,24,27,Baker Mayfield pass complete short left to Kareem Hunt for 12 yards (tackle by Josh Bynes),3.630,4.840
4,5:41,1,10,CIN 11,24,27,Kareem Hunt left end for 3 yards (tackle by Vonn Bell),4.840,4.700
4,4:58,2,7,CIN 8,30,27,"Baker Mayfield pass complete short left to Kareem Hunt for 8 yards, touchdown",4.700,7.000
4,4:53,,,CIN 15,31,27,Cody Parkey kicks extra point good,0.000,0.000
4,4:53,,,CLE 35,31,27,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
4,4:53,1,10,CIN 25,31,27,Joe Burrow pass complete short middle to Tee Higgins for 12 yards (tackle by Ronnie Harrison),0.610,1.400
4,4:23,1,10,CIN 37,31,27,Joe Burrow pass complete short middle to Tyler Boyd for 15 yards (tackle by Sheldon Richardson),1.400,2.390
4,3:46,1,10,CLE 48,31,27,Joe Burrow pass complete short left to Mike Thomas for 25 yards (tackle by Andrew Sendejo and Ronnie Harrison),2.390,4.040
4,3:01,1,10,CLE 23,31,27,"Penalty on Fred Johnson: False Start, 5 yards (no play)",4.040,3.710
4,3:01,1,15,CLE 28,31,27,Joe Burrow pass incomplete deep right intended for A.J. Green,3.710,2.820
4,2:56,2,15,CLE 28,31,27,Joe Burrow pass complete short right to Tyler Boyd for 9 yards (tackle by Denzel Ward and Kevin Johnson),2.820,3.340
4,2:15,3,6,CLE 19,31,27,"Penalty on Billy Price: False Start, 5 yards (no play)",3.340,2.680
4,2:15,3,11,CLE 24,31,27,Joe Burrow up the middle for 12 yards (tackle by Ronnie Harrison),2.680,4.780
4,2:06,,,,,,Timeout #2 by Cleveland Browns,,
4,2:06,1,10,CLE 12,31,27,Giovani Bernard up the middle for 6 yards (tackle by Karl Joseph),4.780,5.210
4,2:00,2,4,CLE 6,31,27,Giovani Bernard up the middle for 1 yard (tackle by Andrew Sendejo),5.210,4.610
4,1:55,,,,,,Timeout #3 by Cleveland Browns,,
4,1:55,3,3,CLE 5,31,27,Giovani Bernard left tackle for 2 yards (tackle by Sheldon Richardson and Olivier Vernon),4.610,3.060
4,1:09,,,,,,Timeout #2 by Cincinnati Bengals,,
4,1:09,4,1,CLE 3,31,33,"Joe Burrow pass complete short right to Giovani Bernard for 3 yards, touchdown",3.060,7.000
4,1:06,,,CLE 15,31,34,Randy Bullock kicks extra point good,0.000,0.000
4,1:06,,,CIN 35,31,34,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
4,1:06,1,10,CLE 25,31,34,Baker Mayfield pass complete short middle to Donovan Peoples-Jones for 13 yards (tackle by Shawn Williams),0.610,1.470
4,0:44,1,10,CLE 38,31,34,Baker Mayfield pass complete short right to Rashard Higgins for 8 yards,1.470,2.000
4,0:39,2,2,CLE 46,31,34,Baker Mayfield pass complete deep right to Rashard Higgins for 30 yards (tackle by Darius Phillips),2.000,3.970
4,0:17,1,10,CIN 24,31,34,Baker Mayfield spiked the ball,3.970,3.430
4,0:16,,,,,,Timeout #3 by Cincinnati Bengals,,
4,0:16,2,10,CIN 24,37,34,"Baker Mayfield pass complete deep right to Donovan Peoples-Jones for 24 yards, touchdown",3.430,7.000
4,0:11,,,CIN 15,37,34,Cody Parkey kicks extra point no good wide left,0.000,-1.000
4,0:11,,,CLE 35,37,34,"Cody Parkey kicks off 47 yards, returned by Giovani Bernard for 24 yards (tackle by Stephen Carlson)",0.000,1.730
4,0:04,1,10,CIN 42,37,34,Joe Burrow pass incomplete deep middle (defended by Karl Joseph),1.730,1.190
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
