Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
2,9:09,2,9,ATL 44,0,7,Michael Pittman middle for 4 yards (tackle by Patrick Kerney and John Thierry),2.180,2.010
2,8:40,3,5,ATL 40,0,7,Brad Johnson pass incomplete intended for Joe Jurevicius (defended by Ray Buchanan),2.010,0.590
2,8:35,4,5,ATL 40,0,7,"Tom Tupa punts 40 yards, touchback",0.590,-0.280
2,8:20,1,10,ATL 20,0,7,Michael Vick pass incomplete intended for Brian Finneran is intercepted by Dexter Jackson at ATL-31 and returned for 21 yards,0.280,-4.910
2,8:13,1,10,ATL 10,0,7,Mike Alstott left end for -3 yards (tackle by Matt Stewart). Penalty on TAM: Illegal Use of Hands (Declined),4.910,3.720
2,7:49,2,13,ATL 13,0,13,"Brad Johnson pass complete to Joe Jurevicius for 13 yards, touchdown",3.720,7.000
2,7:49,,,ATL 13,0,14,Martin Gramatica kicks extra point good,0.000,0.000
2,7:49,,,TAM 30,0,14,"Martin Gramatica kicks off 66 yards, out of bounds",0.000,1.600
2,7:42,1,10,ATL 40,0,14,T.J. Duckett for 8 yards (tackle by Alshermond Singleton),1.600,2.130
2,7:21,2,2,ATL 48,0,14,T.J. Duckett left guard for 1 yard (tackle by Derrick Brooks and Alshermond Singleton),2.130,1.550
2,6:36,3,1,ATL 49,0,14,T.J. Duckett left guard for 5 yards (tackle by Nate Webster),1.550,2.520
2,5:52,1,10,TAM 46,0,14,"Michael Vick pass incomplete intended for Bob Christian. Penalty on Bob Whitfield: Offensive Holding (Offsetting), Penalty on Brian Kelly: Defensive Holding (Offsetting) (no play)",2.520,2.520
2,5:45,1,10,TAM 46,0,14,Michael Vick pass incomplete,2.520,1.980
2,5:38,2,10,TAM 46,0,14,Michael Vick for 5 yards (tackle by Derrick Brooks),1.980,1.950
2,4:56,3,5,TAM 41,0,14,Michael Vick pass complete to Shawn Jefferson for 6 yards (tackle by Dwight Smith),1.950,3.250
2,4:30,1,10,TAM 35,0,14,Michael Vick pass complete to Alge Crumpler for 20 yards (tackle by Derrick Brooks),3.250,4.580
2,3:39,1,10,TAM 15,0,14,Bob Christian left guard for 2 yards (tackle by Alshermond Singleton and Derrick Brooks),4.580,4.280
2,2:59,2,8,TAM 13,0,14,Bob Christian right end for 1 yard (tackle by John Howell and Derrick Brooks),4.280,3.580
2,2:13,3,7,TAM 12,0,14,Michael Vick pass incomplete intended for Alge Crumpler (defended by Anthony McFarland),3.580,2.630
2,2:07,4,7,TAM 12,3,14,Jay Feely 30 yard field goal good. Penalty on Ronde Barber: Running Into the Kicker (Declined),2.630,3.000
2,2:07,,,ATL 30,3,14,"Jay Feely kicks off 70 yards, touchback",0.000,0.280
2,2:02,1,10,TAM 20,3,14,Michael Pittman right end for 2 yards (tackle by Keith Brooking and Chris Draft),0.280,0.000
2,1:57,2,8,TAM 22,3,14,Brad Johnson pass complete to Joe Jurevicius for 8 yards (tackle by Chris Draft),0.000,0.940
2,1:31,1,10,TAM 30,3,14,Brad Johnson pass complete to Michael Pittman for 42 yards (tackle by Keion Carpenter),0.940,3.710
2,1:21,1,10,TAM 30,,,Timeout #1 by Tampa Bay Buccaneers,0.940,3.710
2,1:21,1,10,ATL 28,3,14,Mike Alstott middle for 4 yards (tackle by Keith Brooking),3.710,3.710
2,0:45,2,6,ATL 24,3,14,Brad Johnson pass complete to Keyshawn Johnson for 10 yards (tackle by Keith Brooking),3.710,4.650
2,0:39,2,6,ATL 24,,,Timeout #2 by Tampa Bay Buccaneers,3.710,4.650
2,0:39,1,10,ATL 14,3,20,"Brad Johnson pass complete to Keenan McCardell for 14 yards, touchdown",4.650,7.000
2,0:39,,,ATL 14,3,21,Martin Gramatica kicks extra point good,0.000,0.000
2,0:39,,,TAM 30,3,21,"Martin Gramatica kicks off 66 yards, returned by Allen Rossum for 15 yards (tackle by Darian Barnes)",0.000,0.150
2,0:27,1,10,ATL 19,3,21,Michael Vick pass complete to Bob Christian for 3 yards (tackle by Derrick Brooks),0.150,0.070
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,3,21,"Jay Feely kicks off 71 yards, returned by Aaron Stecker for 22 yards (tackle by Kevin McCadam)",0.000,0.340
3,14:55,1,10,TAM 21,3,21,Mike Alstott left guard for 2 yards (tackle by Sam Rogers and Chris Draft),0.340,0.070
3,14:16,2,8,TAM 23,3,21,Brad Johnson pass complete to Ken Dilger for 5 yards (tackle by Keith Brooking),0.070,0.040
3,13:35,3,3,TAM 28,3,21,Brad Johnson pass complete to Joe Jurevicius for 22 yards (tackle by Keion Carpenter and Juran Bolden),0.040,2.260
3,12:48,1,10,,3,21,Brad Johnson pass incomplete intended for Keenan McCardell,2.260,1.710
3,12:44,2,10,,3,21,Michael Pittman middle for 3 yards (tackle by Gerald McBurrows),1.710,1.420
3,12:01,3,7,ATL 47,3,21,Brad Johnson pass complete to Joe Jurevicius for 17 yards (tackle by Ray Buchanan),1.420,3.580
3,11:16,1,10,ATL 30,3,21,Aaron Stecker left tackle for 4 yards (tackle by Patrick Kerney and Keith Brooking),3.580,3.570
3,10:37,2,6,ATL 26,3,21,Michael Pittman middle for 2 yards (tackle by Keith Brooking),3.570,3.140
3,10:10,3,4,ATL 24,3,21,Brad Johnson pass incomplete intended for Keenan McCardell,3.140,1.940
3,10:01,4,4,ATL 24,3,24,Martin Gramatica 42 yard field goal good,1.940,3.000
3,10:01,,,TAM 30,3,24,--,0.000,-0.320
3,9:48,1,10,ATL 13,3,24,Michael Vick pass incomplete intended for Alge Crumpler,-0.320,-0.770
3,9:41,2,10,ATL 13,3,24,Michael Vick pass complete to T.J. Duckett for 7 yards (tackle by John Howell),-0.770,-0.590
3,8:56,3,3,ATL 20,3,24,Michael Vick pass incomplete intended for Shawn Jefferson,-0.590,-2.030
3,8:51,4,3,ATL 20,3,24,"Chris Mohr punts 49 yards, fair catch by Karl Williams",-2.030,-1.000
3,8:41,1,10,TAM 31,3,24,Aaron Stecker middle for 2 yards (tackle by Ellis Johnson),1.000,0.730
3,8:03,2,8,TAM 33,3,24,Brad Johnson pass complete to Jameel Cook for 3 yards (tackle by Matt Stewart),0.730,0.430
3,7:35,3,5,TAM 36,3,24,"Brad Johnson pass complete to Joe Jurevicius for 13 yards (tackle by Ray Buchanan). Penalty on Ray Buchanan: Taunting, 15 yards, Penalty on Ashley Ambrose: Defensive Holding (Declined)",0.430,3.180
3,7:08,1,10,ATL 36,3,24,Brad Johnson pass complete to Rickey Dudley for 31 yards (tackle by Gerald McBurrows),3.180,6.060
3,6:21,1,5,ATL 5,3,24,Mike Alstott middle for 2 yards (tackle by Chris Draft and Sam Rogers),6.060,5.530
3,5:38,2,3,ATL 3,3,24,Brad Johnson pass incomplete intended for Rickey Dudley (defended by Juran Bolden),5.530,4.720
3,5:32,3,3,ATL 3,3,24,Brad Johnson pass incomplete intended for Keyshawn Johnson (defended by Ray Buchanan),4.720,3.040
3,5:24,4,3,ATL 3,3,27,Martin Gramatica 21 yard field goal good,3.040,3.000
3,5:24,,,TAM 30,3,27,"Martin Gramatica kicks off 66 yards, returned by Allen Rossum for 22 yards (tackle by Nate Webster)",0.000,0.670
3,5:13,1,10,ATL 26,3,27,Michael Vick pass incomplete intended for Brian Finneran (defended by Ronde Barber),0.670,0.130
3,5:03,2,10,ATL 26,3,27,Michael Vick sacked by Greg Spires for -6 yards,0.130,-1.350
3,4:29,3,16,ATL 20,3,27,Michael Vick pass incomplete intended for Trevor Gaylor,-1.350,-2.030
3,4:21,4,16,ATL 20,3,27,"Chris Mohr punts 48 yards, returned by Karl Williams for 26 yards (tackle by Mark Simoneau). Penalty on John Howell: Illegal Block Above the Waist, 10 yards",-2.030,-1.200
3,4:04,1,10,TAM 34,3,27,Mike Alstott left tackle for 10 yards (tackle by Gerald McBurrows),1.200,1.860
3,3:18,1,10,TAM 44,3,27,Mike Alstott middle for 6 yards (tackle by Chris Draft and Gerald McBurrows),1.860,2.130
3,2:33,2,4,,3,27,Karl Williams left end for no gain (tackle by Sam Rogers and Travis Hall),2.130,1.420
3,1:45,3,4,,3,27,Brad Johnson pass incomplete intended for Keyshawn Johnson (defended by Juran Bolden),1.420,-0.060
3,1:38,4,4,,3,27,"Tom Tupa punts 36 yards, fair catch by Allen Rossum",-0.060,0.280
3,1:29,1,10,ATL 14,3,27,Michael Vick pass complete to Reggie Kelly for 15 yards (tackle by John Howell),-0.280,0.870
3,0:53,1,10,ATL 29,3,27,"Michael Vick pass incomplete intended for Brian Finneran. Penalty on Bob Whitfield: Offensive Holding, 10 yards (no play)",0.870,0.110
3,0:40,1,20,ATL 19,3,27,Bob Christian middle for 1 yard (tackle by Nate Webster),0.110,-0.890
3,0:01,2,19,ATL 20,3,27,Michael Vick pass complete to Trevor Gaylor for 47 yards (tackle by Dexter Jackson),-0.890,3.380
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 33,3,27,T.J. Duckett middle for 2 yards (tackle by Nate Webster and Greg Spires),3.380,3.110
4,14:20,2,8,TAM 31,3,27,Michael Vick pass complete to T.J. Duckett for 4 yards (tackle by Ronde Barber),3.110,2.940
4,13:35,3,4,TAM 27,3,27,"Michael Vick pass incomplete intended for Brian Finneran is intercepted by Derrick Brooks at TAM-26 and returned for 74 yards. Penalty on Greg Spires: Encroachment, 5 yards (no play)",2.940,4.110
4,13:22,1,10,TAM 22,3,27,"Michael Vick pass incomplete intended for Brian Kozlowski. Penalty on Alshermond Singleton: Defensive Pass Interference, 10 yards (no play)",4.110,4.780
4,13:13,1,10,TAM 12,3,27,T.J. Duckett right end for -3 yards (tackle by Nate Webster),4.780,3.660
4,12:30,2,13,TAM 15,3,27,Michael Vick pass complete to Reggie Kelly for 10 yards (tackle by Nate Webster),3.660,4.610
4,11:46,3,3,TAM 5,9,27,"Michael Vick pass complete to Alge Crumpler for 5 yards, touchdown",4.610,7.000
4,11:46,,,TAM 5,10,27,Jay Feely kicks extra point good,0.000,0.000
4,11:46,,,ATL 30,10,27,"Jay Feely kicks off 70 yards, returned by Aaron Stecker for 23 yards (tackle by Mark Simoneau)",0.000,0.480
4,11:33,1,10,TAM 23,10,27,Michael Pittman for 15 yards (tackle by Ellis Johnson),0.480,1.470
4,11:01,1,10,TAM 38,10,27,Mike Alstott for 32 yards (tackle by Gerald McBurrows and Ray Buchanan),1.470,3.580
4,10:07,1,10,ATL 30,10,27,Mike Alstott right tackle for 1 yard (tackle by Mark Simoneau),3.580,3.170
4,9:21,2,9,ATL 29,10,27,Michael Pittman middle for 2 yards (tackle by Chris Draft and Mark Simoneau),3.170,2.740
4,8:39,3,7,ATL 27,10,33,"Brad Johnson pass complete to Keenan McCardell for 27 yards, touchdown",2.740,7.000
4,8:39,,,ATL 27,10,34,Martin Gramatica kicks extra point good,0.000,0.000
4,8:39,,,TAM 30,10,34,"Martin Gramatica kicks off 65 yards, returned by Allen Rossum for 18 yards (tackle by Jermaine Phillips)",0.000,0.480
4,8:24,1,10,ATL 23,10,34,T.J. Duckett right end for 2 yards (tackle by Simeon Rice and Alshermond Singleton),0.480,0.200
4,7:47,2,8,ATL 25,10,34,T.J. Duckett right tackle for 13 yards (tackle by John Howell),0.200,1.470
4,7:06,1,10,ATL 38,10,34,T.J. Duckett right tackle for 2 yards (tackle by Alshermond Singleton),1.470,1.190
4,6:26,2,8,ATL 40,10,34,Michael Vick pass incomplete intended for Bob Christian,1.190,0.500
4,6:20,3,8,ATL 40,10,34,Michael Vick pass incomplete intended for Brian Finneran,0.500,-0.720
4,6:13,4,8,ATL 40,10,34,"Chris Mohr punts 44 yards, fair catch by Karl Williams",-0.720,0.140
4,6:04,1,10,TAM 16,10,34,"Mike Alstott middle for no gain (tackle by Brady Smith). Penalty on Jeff Christy: Offensive Holding, 8 yards (no play)",-0.140,-0.680
4,5:41,1,18,TAM 8,10,34,Michael Pittman middle for -5 yards (tackle by Patrick Kerney),-0.680,-1.730
4,4:59,2,23,TAM 3,10,34,Mike Alstott right end for 12 yards (tackle by Mark Simoneau),-1.730,-1.470
4,4:11,3,11,TAM 15,10,34,Aaron Stecker right end for 20 yards (tackle by Ellis Johnson),-1.470,1.270
4,3:22,1,10,TAM 35,10,34,Mike Alstott middle for 2 yards (tackle by Brady Smith and Patrick Kerney),1.270,0.990
4,2:34,2,8,TAM 37,10,34,Michael Pittman right tackle for 1 yard (tackle by Chris Draft and Matt Stewart),0.990,0.430
4,2:00,3,7,TAM 38,10,34,Shaun King for 2 yards (tackle by Patrick Kerney),0.430,-0.720
4,1:11,4,5,TAM 40,10,34,"Tom Tupa punts 47 yards, returned by Allen Rossum for 3 yards (tackle by Corey Ivy)",-0.720,0.140
4,0:59,1,10,ATL 16,10,34,Michael Vick pass complete to Brian Finneran for 1 yard (tackle by Dwight Smith),-0.140,-0.510
4,0:22,2,9,ATL 17,10,34,T.J. Duckett middle for 3 yards (tackle by Buck Gurley),-0.510,-0.820
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
