Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
3,11:21,4,10,CLE 45,6,24,"Jamie Gillan punts 37 yards, returned by James Proche for 17 yards (tackle by Tae Davis). Penalty on Tavierre Thomas: Face Mask (15 Yards), 15 yards",-0.390,-2.260
3,11:11,1,10,BAL 50,6,24,Lamar Jackson left end for no gain (tackle by Jacob Phillips),2.260,1.710
3,10:42,2,10,BAL 50,6,24,Lamar Jackson pass complete short middle to Nick Boyle for 4 yards (tackle by Terrance Mitchell),1.710,1.550
3,10:00,3,6,CLE 46,6,24,Lamar Jackson pass complete deep middle to Mark Andrews for 21 yards (tackle by Karl Joseph),1.550,3.910
3,9:14,1,10,CLE 25,6,24,Mark Ingram right guard for 4 yards (tackle by B.J. Goodson and Sione Takitaki),3.910,3.900
3,8:35,2,6,CLE 21,6,24,Mark Ingram left guard for 2 yards (tackle by Sione Takitaki),3.900,3.490
3,7:54,3,4,CLE 19,6,30,"Lamar Jackson pass complete deep left to Willie Snead for 19 yards, touchdown",3.490,7.000
3,7:48,,,CLE 15,6,31,Justin Tucker kicks extra point good,0.000,0.000
3,7:48,,,BAL 35,6,31,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,7:48,1,10,CLE 25,6,31,Nick Chubb right tackle for 3 yards (tackle by Malik Harrison),0.610,0.470
3,7:08,2,7,CLE 28,6,31,Baker Mayfield pass incomplete deep right,0.470,-0.230
3,7:00,3,7,CLE 28,6,31,Baker Mayfield pass complete deep right to Jarvis Landry for 20 yards (tackle by Marcus Peters),-0.230,2.130
3,6:39,1,10,CLE 48,6,31,"Baker Mayfield pass incomplete short right intended for Jarvis Landry (defended by Marcus Peters). Penalty on Jedrick Wills: Offensive Holding, 10 yards (no play)",2.130,1.470
3,6:33,1,20,CLE 38,6,31,Kareem Hunt left end for 2 yards (tackle by DeShon Elliott and Jihad Ward),1.470,0.500
3,5:49,2,18,CLE 40,6,31,Baker Mayfield pass complete short right to Odell Beckham for 5 yards (tackle by L.J. Fort),0.500,0.500
3,5:01,3,13,CLE 45,6,31,Baker Mayfield pass complete deep middle to David Njoku for 21 yards (tackle by Tyus Bowser),0.500,3.310
3,4:35,1,10,BAL 34,6,31,Baker Mayfield pass complete short middle to Kareem Hunt for 3 yards (tackle by L.J. Fort),3.310,3.180
3,4:03,2,7,BAL 31,6,31,Baker Mayfield pass complete short left to Kareem Hunt for -2 yards (tackle by Matt Judon),3.180,2.210
3,3:16,3,9,BAL 33,6,31,Baker Mayfield pass incomplete short right intended for KhaDarel Hodge,2.210,1.150
3,3:12,4,9,BAL 33,6,31,"Baker Mayfield pass incomplete deep left intended for Odell Beckham. Penalty on Tyus Bowser: Defensive Offside, 5 yards (no play)",1.150,1.650
3,3:08,4,4,BAL 28,6,31,Baker Mayfield sacked by Tyus Bowser for -14 yards,1.650,-1.730
3,3:01,1,10,BAL 42,6,31,Lamar Jackson pass complete short middle to Mark Andrews for 12 yards (tackle by Denzel Ward),1.730,2.520
3,2:22,1,10,CLE 46,6,31,Mark Ingram left guard for 2 yards (tackle by B.J. Goodson),2.520,2.250
3,1:44,2,8,CLE 44,6,31,Lamar Jackson pass complete short right to Nick Boyle for -1 yards (tackle by Malcolm Smith and B.J. Goodson),2.250,1.420
3,0:58,3,9,CLE 45,6,31,Lamar Jackson pass incomplete deep left intended for Marquise Brown,1.420,0.270
3,0:51,4,9,CLE 45,6,31,Sam Koch punts 37 yards downed by Nick Boyle,0.270,0.380
3,0:42,1,10,CLE 8,6,31,Baker Mayfield pass complete short middle to Jarvis Landry for 4 yards (tackle by L.J. Fort),-0.380,-0.490
3,0:05,2,6,CLE 12,6,31,"Nick Chubb left guard for 10 yards (tackle by Patrick Queen). Nick Chubb fumbles (forced by Patrick Queen), recovered by L.J. Fort at CLE-22 and returned for 2 yards (tackle by Harrison Bryant)",-0.490,-4.240
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 20,6,31,Mark Ingram left end for no gain (tackle by Larry Ogunjobi),4.240,3.690
4,14:20,2,10,CLE 20,6,31,Lamar Jackson pass complete short right to Miles Boykin for 2 yards (tackle by Malcolm Smith),3.690,3.220
4,13:52,3,8,CLE 18,6,31,Lamar Jackson right end for 16 yards (tackle by Denzel Ward),3.220,6.740
4,13:06,1,2,CLE 2,6,37,"J.K. Dobbins right tackle for 2 yards, touchdown",6.740,7.000
4,13:00,,,CLE 15,6,38,Justin Tucker kicks extra point good,0.000,0.000
4,13:00,,,BAL 35,6,38,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,13:00,1,10,CLE 25,6,38,Kareem Hunt left guard for 10 yards (tackle by Jihad Ward and DeShon Elliott),0.610,1.270
4,12:29,1,10,CLE 35,6,38,Kareem Hunt left tackle for 9 yards (tackle by Jihad Ward),1.270,1.940
4,12:03,2,1,CLE 44,6,38,Kareem Hunt right tackle for 4 yards (tackle by Chuck Clark),1.940,2.130
4,11:34,1,10,CLE 48,6,38,Baker Mayfield pass complete short right to Kareem Hunt for no gain (tackle by Chuck Clark),2.130,1.580
4,10:47,2,10,CLE 48,6,38,Baker Mayfield pass complete short right to Rashard Higgins for 9 yards (tackle by L.J. Fort),1.580,2.080
4,10:16,3,1,BAL 43,6,38,Baker Mayfield pass incomplete short middle intended for Stephen Carlson (defended by Calais Campbell),2.080,0.400
4,10:11,4,1,BAL 43,6,38,"Penalty on CLE: Delay of Game, 5 yards (no play)",0.400,0.070
4,10:11,4,6,BAL 48,6,38,Baker Mayfield pass incomplete deep right intended for Odell Beckham,0.070,-2.130
4,10:06,1,10,BAL 48,6,38,Mark Ingram right tackle for 5 yards (tackle by Sione Takitaki),2.130,2.260
4,9:27,2,5,CLE 47,6,38,"Lamar Jackson pass complete short middle to Marquise Brown for 7 yards (tackle by Tae Davis). Penalty on Patrick Ricard: Illegal Crackback, 15 yards (no play)",2.260,0.230
4,9:07,2,20,BAL 38,6,38,Lamar Jackson sacked by Adrian Clayborn for -7 yards,0.230,-1.350
4,8:30,3,27,BAL 31,6,38,Lamar Jackson pass complete short middle to Miles Boykin for 10 yards (tackle by Andrew Sendejo),-1.350,-0.650
4,7:58,4,17,BAL 41,6,38,"Penalty on Morgan Cox: False Start, 5 yards (no play)",-0.650,-0.980
4,7:58,4,22,BAL 36,6,38,Sam Koch punts 39 yards out of bounds,-0.980,-0.610
4,7:50,1,10,CLE 25,6,38,Kareem Hunt left end for 3 yards (tackle by Jaylon Ferguson),0.610,0.470
4,7:14,2,7,CLE 28,6,38,Kareem Hunt right tackle for 4 yards (tackle by Chuck Clark and Justin Ellis),0.470,0.300
4,6:29,3,3,CLE 32,6,38,Baker Mayfield pass complete short left to KhaDarel Hodge for 12 yards (tackle by Tavon Young),0.300,1.860
4,5:51,1,10,CLE 44,6,38,Kareem Hunt left tackle for 3 yards (tackle by Jihad Ward and Brandon Williams),1.860,1.720
4,5:08,2,7,CLE 47,6,38,D'Ernest Johnson right tackle for 5 yards (tackle by Brandon Williams),1.720,1.690
4,4:25,3,2,BAL 48,6,38,"Baker Mayfield sacked by Jaylon Ferguson for no gain. Penalty on J.C. Tretter: Offensive Holding, 10 yards (no play)",1.690,0.370
4,4:19,3,12,CLE 42,6,38,Baker Mayfield pass incomplete short right intended for Odell Beckham,0.370,-0.590
4,4:15,4,12,CLE 42,6,38,"Jamie Gillan punts 41 yards, returned by James Proche for 9 yards (tackle by Robert Jackson)",-0.590,-0.670
4,4:05,1,10,BAL 26,6,38,Gus Edwards right guard for -2 yards (tackle by Adrian Clayborn),0.670,-0.140
4,3:26,2,12,BAL 24,6,38,Gus Edwards right guard for 13 yards (tackle by Andrew Sendejo),-0.140,1.400
4,2:42,1,10,BAL 37,6,38,J.K. Dobbins left end for -1 yards (tackle by Vincent Taylor),1.400,0.720
4,2:00,2,11,BAL 36,6,38,Gus Edwards right guard for 4 yards (tackle by Porter Gustin and Malcolm Smith),0.720,0.560
4,1:16,3,7,BAL 40,6,38,Robert Griffin pass complete short left to Willie Snead for 9 yards (tackle by Terrance Mitchell),0.560,2.190
4,0:33,1,10,BAL 49,6,38,Robert Griffin kneels for -1 yards,2.190,1.510
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
