Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
2,13:19,3,3,SEA 16,14,14,Matt Hasselbeck pass complete to Jerramy Stevens for 15 yards (tackle by Travis Fisher),-0.600,1.000
2,12:49,1,10,SEA 31,14,14,Shaun Alexander right guard for 6 yards (tackle by Mike Furrey),1.000,1.270
2,12:16,2,4,SEA 37,14,14,Shaun Alexander left guard for 13 yards (tackle by Mike Furrey),1.270,2.260
2,11:44,1,10,STL 50,14,14,Matt Hasselbeck pass complete to Shaun Alexander for 6 yards (tackle by Dexter Coakley),2.260,2.520
2,11:11,2,4,STL 44,14,14,Matt Hasselbeck pass incomplete intended for Mack Strong,2.520,1.820
2,11:06,3,4,STL 44,14,14,Shaun Alexander left end for 5 yards (tackle by Leonard Little),1.820,2.980
2,10:27,1,10,STL 39,14,14,Matt Hasselbeck pass complete to D.J. Hackett for 5 yards (tackle by Travis Fisher),2.980,3.120
2,9:52,2,5,STL 34,14,14,Matt Hasselbeck pass complete to Mack Strong for 10 yards (tackle by Chris Claiborne),3.120,3.970
2,9:19,1,10,STL 24,14,14,Matt Hasselbeck pass incomplete intended for Joe Jurevicius,3.970,3.430
2,9:13,2,10,STL 24,20,14,"Matt Hasselbeck pass complete to Joe Jurevicius for 24 yards, touchdown",3.430,7.000
2,,,,STL 2,20,14,"Josh Brown kicks extra point good. Penalty on Chris Spencer: Offensive Holding, 10 yards (no play)",0.000,0.000
2,,,,STL 2,21,14,Josh Brown kicks extra point good,0.000,0.000
2,,,,SEA 30,21,14,"Josh Brown kicks off 65 yards, returned by Chris Johnson for 16 yards (tackle by Isaiah Kacyvenski). Chris Johnson fumbles (forced by Isaiah Kacyvenski), recovered by Chris Johnson at STL-21",0.000,0.340
2,8:58,1,10,STL 21,21,14,Steven Jackson right tackle for 2 yards (tackle by Bryce Fisher),0.340,0.070
2,8:19,2,8,STL 23,21,14,Marc Bulger pass complete to Torry Holt for 24 yards (tackle by Kelly Herndon),0.070,2.060
2,7:53,1,10,STL 47,21,14,Marc Bulger pass complete to Steven Jackson for 4 yards (tackle by Jamie Sharper),2.060,2.060
2,7:14,2,6,SEA 49,21,14,Steven Jackson right end for 4 yards (tackle by D.D. Lewis),2.060,1.880
2,6:57,3,2,SEA 45,21,14,Steven Jackson up the middle for 5 yards (tackle by D.D. Lewis),1.880,2.920
2,6:22,1,10,SEA 40,21,14,Marc Bulger pass complete to Torry Holt for 3 yards (tackle by Ken Hamlin),2.920,2.780
2,5:32,,,,21,14,Timeout #2 by St. Louis Rams,0.000,2.780
2,5:32,2,7,SEA 37,21,14,Marc Bulger pass complete to Cam Cleeland for 2 yards (tackle by Ken Hamlin),2.780,2.340
2,4:55,3,5,SEA 35,21,14,Marc Bulger sacked by LeRoy Hill for -5 yards,2.340,0.590
2,4:39,4,10,SEA 40,21,14,"Reggie Hodges punts 26 yards, fair catch by Jimmy Williams",0.590,0.280
2,4:28,1,10,SEA 14,21,14,Shaun Alexander right tackle for 6 yards (tackle by Anthony Hargrove),-0.280,0.150
2,3:54,2,4,SEA 20,21,14,Shaun Alexander right tackle for 2 yards (tackle by Brandon Chillar),0.150,-0.440
2,3:19,3,2,SEA 22,21,14,Matt Hasselbeck pass incomplete intended for Ryan Hannam,-0.440,-1.900
2,3:12,4,2,SEA 22,21,14,Tom Rouen punts 30 yards,-1.900,-2.130
2,3:06,1,10,STL 48,21,14,Marc Bulger pass complete to Shaun McDonald for 17 yards (tackle by Marcus Trufant). Penalty on Bryce Fisher: Defensive Offside (Declined),2.130,3.250
2,2:42,1,10,SEA 35,21,14,Marc Bulger pass complete to Kevin Curtis for 9 yards (tackle by Marcus Trufant),3.250,3.920
2,2:08,2,1,SEA 26,21,20,"Marc Bulger pass complete to Torry Holt for 26 yards, touchdown",3.920,7.000
2,,,,SEA 2,21,21,Jeff Wilkins kicks extra point good,0.000,0.000
2,,,,STL 30,21,21,"Jeff Wilkins kicks off 71 yards, returned by Josh Scobey for 25 yards (tackle by Trev Faulk)",0.000,0.540
2,1:57,1,10,SEA 24,21,21,Matt Hasselbeck pass complete to Jerheme Urban for 11 yards (tackle by Chris Johnson),0.540,1.270
2,1:38,1,10,SEA 35,21,21,Matt Hasselbeck pass complete to Joe Jurevicius for 9 yards (tackle by Corey Ivy),1.270,1.940
2,1:23,2,1,SEA 44,21,21,Mack Strong right tackle for 11 yards (tackle by Mike Furrey),1.940,2.590
2,1:06,1,10,STL 45,21,21,Matt Hasselbeck pass complete to Jerramy Stevens for 21 yards (tackle by Travis Fisher),2.590,3.970
2,1:00,,,,21,21,Timeout #1 by Seattle Seahawks,0.000,3.970
2,1:00,1,10,STL 24,21,21,"Matt Hasselbeck pass incomplete intended for D.J. Hackett. Penalty on Tyoka Jackson: Defensive Offside, 5 yards (no play)",3.970,4.750
2,0:55,1,5,STL 19,21,21,Matt Hasselbeck pass complete to Mack Strong for 7 yards (tackle by Pisa Tinoisamoa),4.750,4.780
2,0:35,1,10,STL 12,21,21,"Penalty on Robbie Tobeck: False Start, 5 yards (no play)",4.780,4.320
2,0:25,1,15,STL 17,21,21,Matt Hasselbeck sacked by Tyoka Jackson for -5 yards,4.320,2.870
2,0:17,,,,21,21,Timeout #2 by Seattle Seahawks,0.000,2.870
2,0:17,2,20,STL 22,21,21,Matt Hasselbeck pass complete to Ryan Hannam for 6 yards (tackle by Pisa Tinoisamoa),2.870,2.930
2,0:04,,,,21,21,Timeout #3 by Seattle Seahawks,0.000,2.930
2,0:04,3,14,STL 16,24,21,Josh Brown 34 yard field goal good,2.930,3.000
Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,24,21,"Jeff Wilkins kicks off 70 yards, returned by Josh Scobey for 25 yards (tackle by Madison Hedgecock)",0.000,0.610
3,14:55,1,10,SEA 25,24,21,Matt Hasselbeck pass complete to D.J. Hackett for 14 yards (tackle by Travis Fisher),0.610,1.530
3,14:41,1,10,SEA 39,24,21,Matt Hasselbeck pass complete to D.J. Hackett for 9 yards (tackle by Chris Johnson),1.530,2.200
3,14:11,2,1,SEA 48,24,21,Shaun Alexander left tackle for -1 yards (tackle by Tyoka Jackson),2.200,1.360
3,13:31,3,2,SEA 47,24,21,Shaun Alexander left end for no gain (tackle by Ryan Pickett and Mike Furrey). Penalty on Walter Jones: Offensive Holding (Declined),1.360,-0.260
3,13:24,4,2,SEA 47,24,21,"Tom Rouen punts 35 yards, returned by Terry Fair for 7 yards (tackle by John Howell). Penalty on Arlen Harris: Offensive Holding, 9 yards",-0.260,0.380
3,13:12,1,10,STL 9,24,21,Marc Bulger pass complete to Torry Holt for 18 yards (tackle by Kelly Herndon),-0.380,0.740
3,12:51,,,,24,21,Timeout #1 by St. Louis Rams,0.000,0.740
3,12:51,1,10,STL 27,24,21,Steven Jackson right end for -1 yards (tackle by Marquand Manuel),0.740,0.060
3,12:14,2,11,STL 26,24,21,Steven Jackson left guard for 3 yards (tackle by Lofa Tatupu),0.060,-0.230
3,11:31,3,8,STL 29,24,21,Marc Bulger sacked by Rocky Bernard and Craig Terrill for -7 yards,-0.230,-1.900
3,11:09,4,15,STL 22,24,21,"Reggie Hodges punts 37 yards, returned by Jimmy Williams for 24 yards (tackle by Reggie Hodges)",-1.900,-3.250
3,10:57,1,10,STL 35,24,21,Matt Hasselbeck pass incomplete intended for Jerramy Stevens,3.250,2.700
3,10:52,2,10,STL 35,24,21,Shaun Alexander left end for 1 yard (tackle by Anthony Hargrove),2.700,2.150
3,10:10,3,9,STL 34,24,21,Matt Hasselbeck pass complete to Peter Warrick for 7 yards (tackle by Chris Johnson),2.150,1.800
3,9:26,4,2,STL 27,27,21,Josh Brown 44 yard field goal good,1.800,3.000
3,,,,SEA 30,27,21,"Josh Brown kicks off 67 yards, returned by Chris Johnson for 21 yards (tackle by John Howell)",0.000,0.540
3,9:17,1,10,STL 24,27,21,Steven Jackson left guard for 2 yards (tackle by Lofa Tatupu),0.540,0.270
3,8:38,2,8,STL 26,27,21,Marc Bulger sacked by Rocky Bernard for -7 yards,0.270,-1.430
3,8:07,3,15,STL 19,27,21,Marc Bulger pass incomplete intended for Torry Holt is intercepted by Lofa Tatupu at STL-47 and returned for 3 yards. Penalty on Adam Timmerman: Offensive Holding (Declined),-1.430,-2.650
3,7:55,1,10,STL 44,27,21,Matt Hasselbeck pass complete to Shaun Alexander for 5 yards (tackle by Anthony Hargrove),2.650,2.780
3,7:22,2,5,STL 39,27,21,Matt Hasselbeck pass complete to Joe Jurevicius for 14 yards (tackle by Pisa Tinoisamoa),2.780,3.910
3,6:54,1,10,STL 25,27,21,Matt Hasselbeck for 7 yards (tackle by Brandon Green),3.910,4.370
3,6:22,2,3,STL 18,33,21,"Shaun Alexander left tackle for 18 yards, touchdown",4.370,7.000
3,,,,STL 2,34,21,Josh Brown kicks extra point good,0.000,0.000
3,,,,SEA 30,34,21,"Josh Brown kicks off 72 yards, returned by Chris Johnson for 22 yards (tackle by Maurice Morris)",0.000,0.280
3,6:10,1,10,STL 20,34,21,Marc Bulger pass complete to Steven Jackson for 9 yards (tackle by Lofa Tatupu),0.280,0.950
3,5:23,,,,34,21,Timeout #2 by St. Louis Rams,0.000,0.950
3,5:23,2,1,STL 29,34,21,Steven Jackson up the middle for 15 yards (tackle by LeRoy Hill),0.950,1.860
3,4:47,1,10,STL 44,34,21,Marc Bulger pass complete to Kevin Curtis for 5 yards (tackle by Kelly Herndon),1.860,1.990
3,4:20,2,5,STL 49,34,21,Marc Bulger pass complete to Kevin Curtis for 13 yards (tackle by Kelly Herndon),1.990,3.050
3,3:55,1,10,SEA 38,34,21,Marc Bulger pass incomplete intended for Kevin Curtis,3.050,2.510
3,3:48,2,10,SEA 38,34,21,Marc Bulger pass complete to Torry Holt for 6 yards (tackle by LeRoy Hill),2.510,2.610
3,3:06,3,4,SEA 32,34,21,Marc Bulger pass complete to Shaun McDonald for 9 yards (tackle by Kelly Herndon),2.610,4.040
3,2:38,1,10,SEA 23,34,21,Marc Bulger pass incomplete intended for Kevin Curtis (defended by Kelly Herndon),4.040,3.500
3,2:31,2,10,SEA 23,34,21,Marc Bulger pass complete to Steven Jackson for 11 yards (tackle by Lofa Tatupu),3.500,4.780
3,1:48,1,10,SEA 12,34,21,Marc Bulger pass complete to Steven Jackson for 4 yards (tackle by Kelly Herndon),4.780,4.830
3,1:19,2,6,SEA 8,34,21,Steven Jackson right end for 4 yards (tackle by LeRoy Hill),4.830,4.840
3,0:36,3,2,SEA 4,34,27,"Steven Jackson right end for 4 yards, touchdown",4.840,7.000
3,,,,SEA 2,34,28,Jeff Wilkins kicks extra point good,0.000,0.000
3,,,,STL 30,34,28,"Jeff Wilkins kicks off 66 yards, returned by Josh Scobey for 27 yards (tackle by Trev Faulk)",0.000,1.000
3,0:21,1,10,SEA 31,34,28,Shaun Alexander right end for 2 yards (tackle by Anthony Hargrove),1.000,0.730
Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,SEA 33,34,28,Shaun Alexander right tackle for 8 yards (tackle by Mike Furrey),0.730,1.660
4,14:25,1,10,SEA 41,34,28,Shaun Alexander left tackle for no gain (tackle by Adam Archuleta),1.660,1.120
4,13:52,2,10,SEA 41,34,28,Matt Hasselbeck sacked by Corey Ivy for -3 yards. Penalty on Robbie Tobeck: Offensive Holding (Declined),1.120,0.040
4,13:23,,,,34,28,Timeout #1 by Seattle Seahawks,0.000,0.040
4,13:23,3,13,SEA 38,34,28,"Penalty on Walter Jones: False Start, 5 yards (no play)",0.040,-0.630
4,13:23,3,18,SEA 33,34,28,Shaun Alexander up the middle for 5 yards (tackle by Pisa Tinoisamoa),-0.630,-0.850
4,12:48,4,13,SEA 38,34,28,"Tom Rouen punts 54 yards, returned by Terry Fair for 8 yards (tackle by Jordan Babineaux)",-0.850,0.140
4,12:36,1,10,STL 16,34,28,Marc Bulger pass complete to Steven Jackson for 7 yards (tackle by Ken Hamlin),-0.140,0.420
4,12:08,2,3,STL 23,34,28,Steven Jackson right end for -1 yards (tackle by Marquand Manuel),0.420,-0.570
4,11:26,3,4,STL 22,34,28,Marc Bulger pass incomplete intended for Torry Holt (defended by Marcus Trufant),-0.570,-1.900
4,11:21,4,4,STL 22,34,28,"Reggie Hodges punts 28 yards, fair catch by Jimmy Williams",-1.900,-2.260
4,11:13,1,10,STL 50,34,28,Matt Hasselbeck pass complete to Joe Jurevicius for 12 yards (tackle by Corey Ivy),2.260,3.050
4,10:52,1,10,STL 38,34,28,Shaun Alexander right tackle for 4 yards (tackle by Ryan Pickett),3.050,3.050
4,10:20,2,6,STL 34,34,28,Matt Hasselbeck pass complete to Joe Jurevicius for 7 yards (tackle by Corey Ivy),3.050,3.780
4,10:01,1,10,STL 27,34,28,Shaun Alexander left guard for 5 yards (tackle by Chris Claiborne),3.780,3.910
4,9:24,2,5,STL 22,34,28,Matt Hasselbeck pass complete to Joe Jurevicius for 5 yards (tackle by Mike Furrey),3.910,4.440
4,8:51,1,10,STL 17,34,28,Shaun Alexander left end for 1 yard (tackle by Mike Furrey),4.440,4.000
4,8:15,2,9,STL 16,34,28,Matt Hasselbeck pass incomplete intended for Shaun Alexander (defended by Brandon Green),4.000,3.190
4,8:11,,,,34,28,Timeout #2 by Seattle Seahawks,0.000,3.190
4,8:11,3,9,STL 16,34,28,Matt Hasselbeck pass complete to Ryan Hannam for 6 yards (tackle by Mike Furrey),3.190,2.860
4,7:37,4,3,STL 10,37,28,Josh Brown 28 yard field goal good,2.860,3.000
4,,,,SEA 30,37,28,"Josh Brown kicks off 72 yards, returned by Chris Johnson for 24 yards (tackle by John Howell)",0.000,0.410
4,7:27,1,10,STL 22,37,28,Marc Bulger pass complete to Torry Holt for 19 yards (tackle by Marquand Manuel),0.410,1.660
4,7:09,1,10,STL 41,37,28,Marc Bulger pass complete to Shaun McDonald for 19 yards (tackle by Marquand Manuel),1.660,2.920
4,6:39,1,10,SEA 40,37,28,Marc Bulger pass incomplete intended for Shaun McDonald,2.920,2.370
4,6:34,2,10,SEA 40,37,28,Marc Bulger pass incomplete intended for Torry Holt,2.370,1.680
4,6:29,3,10,SEA 40,37,28,"Penalty on Shaun McDonald: False Start, 5 yards (no play)",1.680,1.030
4,6:29,3,15,SEA 45,37,28,Marc Bulger pass complete to Torry Holt for 14 yards (tackle by Lofa Tatupu),1.030,1.410
4,5:49,4,1,SEA 31,37,28,Steven Jackson left end for 16 yards (tackle by Lofa Tatupu),1.410,4.580
4,5:08,1,10,SEA 15,37,28,Marc Bulger sacked by Chartric Darby for -8 yards,4.580,2.940
4,4:43,2,18,SEA 23,37,28,Marc Bulger pass incomplete intended for Marshall Faulk,2.940,2.280
4,4:37,3,18,SEA 23,37,28,"Penalty on Claude Terrell: False Start, 5 yards (no play)",2.280,1.620
4,4:36,3,23,SEA 28,37,28,Marc Bulger pass complete to Shaun McDonald for 6 yards (tackle by Kelly Herndon),1.620,1.990
4,4:00,4,17,SEA 22,37,31,Jeff Wilkins 40 yard field goal good,1.990,3.000
4,,,,STL 30,37,31,"Jeff Wilkins kicks off 70 yards, touchback",0.000,0.280
4,3:54,1,10,SEA 20,37,31,Matt Hasselbeck pass incomplete intended for Peter Warrick,0.280,-0.270
4,3:49,2,10,SEA 20,37,31,Matt Hasselbeck pass incomplete intended for Shaun Alexander,-0.270,-0.960
4,3:43,3,10,SEA 20,37,31,Matt Hasselbeck sacked by Tyoka Jackson for -1 yards,-0.960,-2.140
4,3:03,4,11,SEA 19,37,31,"Tom Rouen punts 41 yards, returned by Shaun McDonald for -1 yards (tackle by Jordan Babineaux). Shaun McDonald fumbles, recovered by Jean-Phillipe Darche at STL-37",-2.140,3.120
4,2:51,1,10,STL 37,37,31,Shaun Alexander right end for 17 yards (tackle by Dexter Coakley),3.120,4.240
4,2:45,1,10,STL 20,37,31,Shaun Alexander up the middle for 7 yards (tackle by Adam Archuleta),4.240,4.830
4,2:37,,,,37,31,Timeout #3 by St. Louis Rams,0.000,4.830
4,2:37,2,3,STL 13,37,31,Shaun Alexander right guard for 5 yards (tackle by Jimmy Kennedy),4.830,5.370
4,2:00,1,8,STL 8,37,31,Matt Hasselbeck kneels for -1 yards (tackle by Damione Lewis),5.370,4.380
4,1:23,2,9,STL 9,37,31,Matt Hasselbeck kneels for -1 yards (tackle by Damione Lewis),4.380,3.130
4,0:41,3,10,STL 10,37,31,Matt Hasselbeck kneels for -1 yards (tackle by Damione Lewis),3.130,2.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
