Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2,0:48,,,,7,14,Timeout #2 by Cincinnati Bengals,0.000,2.250
2,0:48,2,8,BAL 44,7,14,Andy Dalton pass complete short right to Brian Leonard for 2 yards (tackle by Bernard Pollard),2.250,1.820
2,0:29,3,6,BAL 42,7,14,Andy Dalton pass incomplete deep left intended for Andre Caldwell is intercepted by Ed Reed at BAL-0,1.820,-0.280
2,0:19,1,10,BAL 20,7,14,Joe Flacco kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,7,14,"Mike Nugent kicks off 73 yards, touchback",0.000,0.280
3,15:00,1,10,BAL 20,7,14,Joe Flacco pass complete short left to Ray Rice for no gain,0.280,-0.270
3,14:26,2,10,BAL 20,7,14,Ray Rice left guard for no gain (tackle by Frostee Rucker),-0.270,-0.960
3,13:44,3,10,BAL 20,7,14,Joe Flacco pass complete short middle to Torrey Smith for 15 yards (tackle by Chris Crocker). Penalty on Micah Johnson: Defensive Offside (Declined),-0.960,1.270
3,13:23,1,10,BAL 35,7,14,Ray Rice left guard for 59 yards (tackle by Pacman Jones),1.270,5.830
3,12:41,1,6,CIN 6,7,14,Ray Rice left guard for no gain (tackle by Robert Geathers),5.830,4.950
3,12:02,2,6,CIN 6,7,14,Ray Rice right tackle for 4 yards (tackle by Rey Maualuga),4.950,4.950
3,11:26,3,2,CIN 2,7,14,Joe Flacco sacked by Geno Atkins for -2 yards,4.950,3.030
3,10:52,4,4,CIN 4,7,17,Billy Cundiff 22 yard field goal good,3.030,3.000
3,,,,BAL 35,7,17,"Billy Cundiff kicks off 74 yards, touchback",0.000,0.280
3,10:50,1,10,CIN 20,7,17,Cedric Benson right tackle for 1 yard (tackle by Bernard Pollard),0.280,-0.130
3,10:13,2,9,CIN 21,7,17,Andy Dalton pass complete short left to Colin Cochart for 6 yards (tackle by Haruki Nakamura and Cary Williams),-0.130,-0.030
3,9:31,3,3,CIN 27,7,17,Andy Dalton pass complete deep left to Brian Leonard for 37 yards (tackle by Jameel McClain),-0.030,3.180
3,8:46,1,10,BAL 36,7,17,Cedric Benson right guard for 4 yards (tackle by Pernell McPhee),3.180,3.180
3,8:13,2,6,BAL 32,7,17,Andy Dalton pass complete short left to Jermaine Gresham for 24 yards (tackle by Ed Reed),3.180,5.370
3,7:33,1,8,BAL 8,7,17,Cedric Benson up the middle for 5 yards (tackle by Terrence Cody and Cory Redding),5.370,5.530
3,6:57,2,3,BAL 3,13,17,"Cedric Benson right guard for 3 yards, touchdown",5.530,7.000
3,,,,BAL 2,14,17,Mike Nugent kicks extra point good,0.000,0.000
3,,,,CIN 35,14,17,"Mike Nugent kicks off 72 yards, touchback",0.000,0.280
3,6:51,1,10,BAL 20,14,17,Ricky Williams right tackle for 3 yards (tackle by Rey Maualuga),0.280,0.140
3,6:12,2,7,BAL 23,14,17,Joe Flacco pass complete short right to Ricky Williams for 5 yards (tackle by Thomas Howard),0.140,0.100
3,5:40,3,2,BAL 28,14,17,Joe Flacco pass incomplete short middle intended for Anquan Boldin (defended by Nate Clements),0.100,-1.500
3,5:36,4,2,BAL 28,14,17,"Sam Koch punts 49 yards, fair catch by Brandon Tate",-1.500,-0.480
3,5:33,1,10,CIN 23,14,17,Andy Dalton pass complete short left to Jerome Simpson for 10 yards (tackle by Cary Williams),0.480,1.140
3,4:59,1,10,CIN 33,14,17,Cedric Benson right tackle for no gain (tackle by Cory Redding),1.140,0.590
3,4:21,2,10,CIN 33,14,17,Bernard Scott pass incomplete short right intended for Andy Dalton,0.590,-0.100
3,4:13,3,10,CIN 33,14,17,Andy Dalton pass incomplete short right intended for Andrew Hawkins,-0.100,-1.180
3,4:09,4,10,CIN 33,14,17,"Kevin Huber punts 35 yards, fair catch by Lardarius Webb",-1.180,-1.070
3,4:02,1,10,BAL 32,14,17,Ray Rice left guard for 3 yards (tackle by Manny Lawson and Robert Geathers),1.070,0.930
3,3:36,2,7,BAL 35,14,17,"Ray Rice right end for 2 yards. Penalty on Torrey Smith: Illegal Crackback, 15 yards",0.930,-0.820
3,3:11,2,20,BAL 22,14,17,Joe Flacco pass incomplete short middle intended for Ricky Williams,-0.820,-1.480
3,3:06,3,20,BAL 22,14,17,"Joe Flacco pass complete short middle to Ricky Williams for 13 yards (tackle by Thomas Howard). Penalty on Michael Oher: Offensive Holding, 10 yards (no play)",-1.480,-3.760
3,2:45,3,30,BAL 12,14,17,Joe Flacco pass complete short right to Torrey Smith for 22 yards (tackle by Reggie Nelson and Bart Johnson),-3.760,-1.110
3,2:11,4,8,BAL 34,14,17,"Sam Koch punts 49 yards, returned by Brandon Tate for no gain. Penalty on Gibril Wilson: Personal Foul, 8 yards",-1.110,0.380
3,2:00,1,10,CIN 9,14,17,Bernard Scott left end for 18 yards (tackle by Dannell Ellerbe),-0.380,0.740
3,1:28,1,10,CIN 27,14,17,Bernard Scott left guard for 2 yards (tackle by Ed Reed and Terrell Suggs),0.740,0.470
3,0:53,2,8,CIN 29,14,17,"Andy Dalton pass incomplete short right intended for Andre Caldwell is intercepted by Jimmy Smith at CIN-32 and returned for 16 yards (tackle by Jerome Simpson). Jimmy Smith fumbles (forced by Jerome Simpson), recovered by Brendon Ayanbadejo at CIN-2",0.470,-6.740
3,0:40,1,2,CIN 2,14,23,"Ray Rice right tackle for 2 yards, touchdown",6.740,7.000
3,,,,CIN 2,14,24,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,BAL 35,14,24,"Billy Cundiff kicks off 74 yards, touchback",0.000,0.280
3,0:36,1,10,CIN 20,14,24,Cedric Benson left tackle for 9 yards (tackle by Terrell Suggs),0.280,0.950
3,0:02,2,1,CIN 29,14,24,Cedric Benson right guard for 3 yards (tackle by Terrell Suggs and Dannell Ellerbe),0.950,1.070
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CIN 32,14,24,"Andy Dalton for 2 yards. Andy Dalton fumbles, recovered by Andrew Hawkins at CIN-34",1.070,0.800
4,14:18,2,8,CIN 34,14,24,Andy Dalton pass incomplete short right intended for Andre Caldwell is intercepted by Lardarius Webb at CIN-42 and returned for 4 yards (tackle by Cedric Benson),0.800,-3.050
4,14:10,1,10,CIN 38,14,30,"Joe Flacco pass complete deep middle to Torrey Smith for 38 yards, touchdown",3.050,7.000
4,,,,CIN 2,14,31,Billy Cundiff kicks extra point good,0.000,0.000
4,,,,BAL 35,14,31,"Billy Cundiff kicks off 72 yards, touchback",0.000,0.280
4,14:02,1,10,CIN 20,14,31,Andy Dalton pass complete short left to Jerome Simpson for 10 yards (tackle by Cary Williams),0.280,0.940
4,13:28,1,10,CIN 30,14,31,"Penalty on Andre Smith: False Start, 5 yards (no play)",0.940,0.610
4,13:15,1,15,CIN 25,14,31,Andy Dalton pass complete short middle to Jerome Simpson for 22 yards (tackle by Jimmy Smith),0.610,2.060
4,12:44,1,10,CIN 47,14,31,"Andy Dalton pass complete deep middle to Jermaine Gresham for 19 yards (tackle by Brendon Ayanbadejo). Penalty on Andrew Whitworth: Offensive Holding, 10 yards (no play)",2.060,1.400
4,12:17,1,20,CIN 37,14,31,Andy Dalton pass complete short middle to Jermaine Gresham for 9 yards (tackle by Brendon Ayanbadejo),1.400,1.380
4,11:45,2,11,CIN 46,14,31,Andy Dalton pass complete short middle to Brian Leonard for 5 yards (tackle by Jameel McClain),1.380,1.360
4,11:03,3,6,BAL 49,20,31,"Andy Dalton pass complete deep right to Andre Caldwell for 49 yards, touchdown",1.360,7.000
4,,,,BAL 2,21,31,Mike Nugent kicks extra point good,0.000,0.000
4,,,,CIN 35,21,31,"Mike Nugent kicks off 74 yards, touchback",0.000,0.280
4,10:59,1,10,BAL 20,21,31,Ray Rice right guard for 4 yards (tackle by Frostee Rucker),0.280,0.270
4,10:26,2,6,BAL 24,21,31,Ray Rice up the middle for 4 yards (tackle by Frostee Rucker and Chris Crocker),0.270,0.100
4,9:48,3,2,BAL 28,21,31,Ray Rice right guard for no gain (tackle by Frostee Rucker),0.100,-1.500
4,9:06,4,2,BAL 28,21,31,Sam Koch punts 52 yards,-1.500,-0.280
4,8:57,1,10,CIN 20,21,31,Andy Dalton pass incomplete short left intended for Jerome Simpson (defended by Cary Williams),0.280,-0.270
4,8:51,2,10,CIN 20,21,31,Brian Leonard up the middle for 3 yards (tackle by Jimmy Smith),-0.270,-0.560
4,8:14,3,7,CIN 23,21,31,"Andy Dalton pass incomplete deep right intended for Jerome Simpson. Penalty on Lardarius Webb: Defensive Pass Interference, 24 yards (no play)",-0.560,2.060
4,8:08,1,10,CIN 47,21,31,Andy Dalton pass complete short middle to Jermaine Gresham for 15 yards (tackle by Ed Reed),2.060,3.050
4,7:44,1,10,BAL 38,21,31,Andy Dalton up the middle for 11 yards (tackle by Brendon Ayanbadejo),3.050,3.780
4,7:14,1,10,BAL 27,21,31,Andy Dalton pass incomplete short left intended for Andre Caldwell (defended by Cary Williams),3.780,3.230
4,7:08,2,10,BAL 27,21,31,Andy Dalton for 10 yards (tackle by Jameel McClain),3.230,4.440
4,6:48,1,10,BAL 17,21,31,Brian Leonard right tackle for 3 yards (tackle by Jameel McClain and Cory Redding),4.440,4.320
4,6:08,2,7,BAL 14,21,31,Andy Dalton pass complete short left to Jerome Simpson for 5 yards (tackle by Cary Williams),4.320,4.570
4,5:43,3,2,BAL 9,21,31,Andy Dalton pass incomplete short left intended for Jermaine Gresham (defended by Cary Williams),4.570,2.950
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the original play was overturned.",,
4,5:35,4,2,BAL 9,24,31,Mike Nugent 27 yard field goal good,2.950,3.000
4,,,,CIN 35,24,31,"Mike Nugent kicks off 74 yards, touchback",0.000,0.280
4,5:32,1,10,BAL 20,24,31,Ray Rice right guard for no gain (tackle by Pat Sims),0.280,-0.270
4,4:59,2,10,BAL 20,24,31,Joe Flacco pass complete short right to Ray Rice for 17 yards (tackle by Pacman Jones),-0.270,1.400
4,4:16,1,10,BAL 37,24,31,Ray Rice left guard for 2 yards (tackle by Manny Lawson and Robert Geathers),1.400,1.130
4,3:38,2,8,BAL 39,24,31,Ray Rice left guard for 7 yards (tackle by Pacman Jones),1.130,1.360
4,2:55,3,1,BAL 46,24,31,Ray Rice up the middle for no gain (tackle by Pat Sims),1.360,-0.320
4,2:39,,,,24,31,Timeout #1 by Cincinnati Bengals,0.000,-0.320
4,2:39,4,1,BAL 46,24,31,"Sam Koch punts 44 yards, returned by Brandon Tate for 4 yards (tackle by Danny Gorrer)",-0.320,0.280
4,2:27,1,10,CIN 14,24,31,Andy Dalton up the middle for 9 yards (tackle by Brendon Ayanbadejo),-0.280,0.550
4,2:03,2,1,CIN 23,24,31,Andy Dalton pass complete short middle to Andrew Hawkins for 19 yards (tackle by Ed Reed),0.550,1.730
4,1:57,1,10,CIN 42,24,31,Andy Dalton pass complete short middle to Jerome Simpson for 8 yards (tackle by Cary Williams),1.730,2.270
4,1:35,2,2,CIN 50,24,31,Andy Dalton pass complete deep left to Jerome Simpson for 43 yards (tackle by Cary Williams),2.270,5.600
4,0:50,1,7,BAL 7,24,31,Andy Dalton pass incomplete short left intended for Andrew Hawkins (defended by Ed Reed),5.600,4.760
4,0:46,2,7,BAL 7,24,31,"Andy Dalton pass incomplete short left intended for Andre Caldwell. Penalty on Andy Dalton: Intentional Grounding, 10 yards",4.760,2.740
4,0:40,,,,24,31,Timeout #2 by Cincinnati Bengals,0.000,2.740
4,0:40,3,17,BAL 17,24,31,Andy Dalton pass incomplete short left intended for Jerome Simpson,2.740,2.310
4,0:33,4,17,BAL 17,24,31,Andy Dalton sacked by Pernell McPhee for -5 yards,2.310,-0.410
4,0:28,1,10,BAL 22,24,31,Joe Flacco kneels for -1 yards,0.410,-0.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
