Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
2,1:37,2,10,NWE 38,17,14,Tom Brady pass complete short middle to Kevin Faulk for 6 yards (tackle by Bob Sanders and Gary Brackett),0.920,1.020
2,1:11,3,4,NWE 44,17,14,Tom Brady pass complete short right to Kevin Faulk for 3 yards (tackle by Nick Harper and Marlin Jackson),1.020,-0.260
2,1:02,,,,17,14,Timeout #2 by Indianapolis Colts,0.000,-0.260
2,1:02,4,1,NWE 47,17,14,Tom Brady right guard for 1 yard (tackle by Raheem Brock and Gary Brackett),-0.260,2.130
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,0:56,,,,17,14,Timeout #1 by New England Patriots,0.000,2.130
2,0:49,1,10,NWE 48,17,14,Tom Brady pass incomplete short right intended for Ben Watson,2.130,1.580
2,0:42,2,10,NWE 48,17,14,Kevin Faulk middle for 4 yards (tackle by Gary Brackett and Marlin Jackson),1.580,1.420
2,0:37,,,,17,14,Timeout #2 by New England Patriots,0.000,1.420
2,0:37,3,6,IND 48,17,14,Tom Brady pass complete short middle to Troy Brown for 8 yards (tackle by Gary Brackett),1.420,2.920
2,0:29,,,,17,14,Timeout #3 by New England Patriots,0.000,2.920
2,0:28,1,10,IND 40,17,14,Tom Brady pass incomplete deep middle intended for Ben Watson is intercepted by Bob Sanders at IND-3,2.920,0.380
2,0:16,1,10,IND 3,17,14,Peyton Manning kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,17,14,"Stephen Gostkowski kicks off 57 yards, returned by Terrence Wilkins for 18 yards (tackle by James Sanders)",0.000,1.000
3,14:55,1,10,IND 31,17,14,Peyton Manning pass complete deep right to Marvin Harrison for 36 yards,1.000,3.380
3,14:32,1,10,NWE 33,17,14,Joseph Addai left guard for 2 yards (tackle by Richard Seymour and Vince Wilfork),3.380,3.110
3,13:48,2,8,NWE 31,17,14,Peyton Manning pass incomplete short left intended for Reggie Wayne,3.110,2.410
3,13:44,3,8,NWE 31,17,14,"Peyton Manning pass incomplete deep right intended for Marvin Harrison (defended by Ellis Hobbs). Penalty on Mike Vrabel: Illegal Use of Hands, 5 yards (no play)",2.410,3.840
3,13:38,1,10,NWE 26,17,14,Joseph Addai right guard for 2 yards (tackle by Mike Vrabel and Junior Seau),3.840,3.570
3,13:02,2,8,NWE 24,17,14,"Peyton Manning pass complete short left to Reggie Wayne for 5 yards (tackle by Asante Samuel). Reggie Wayne fumbles (forced by Asante Samuel), ball out of bounds at NWE-19",3.570,3.570
3,12:31,3,3,NWE 19,17,14,Peyton Manning pass incomplete short right intended for Dallas Clark,3.570,2.280
3,12:26,4,3,NWE 19,17,14,Adam Vinatieri 37 yard field goal no good,2.280,-0.740
3,12:21,1,10,NWE 27,17,14,"Corey Dillon middle for 4 yards (tackle by Raheem Brock and Freddy Keiaho). Corey Dillon fumbles (forced by Raheem Brock), recovered by Raheem Brock at NWE-31 (tackle by Matt Light)",0.740,-3.510
,,,,,,,"NWE challenged the ruling, and the original play was overturned.",,
3,12:16,1,10,NWE 31,17,14,Peyton Manning pass incomplete deep right intended for Marvin Harrison,3.510,2.970
3,12:10,2,10,NWE 31,17,14,Peyton Manning sacked by Rosevelt Colvin for -9 yards,2.970,1.090
3,11:38,3,19,NWE 40,17,14,Peyton Manning pass incomplete short left intended for Reggie Wayne,1.090,0.590
3,11:35,4,19,NWE 40,17,14,"Hunter Smith punts 29 yards, fair catch by Troy Brown",0.590,0.370
3,11:28,1,10,NWE 11,17,14,Tom Brady pass complete short right to Troy Brown for 12 yards (tackle by Nick Harper and Cato June),-0.370,0.480
3,10:58,1,10,NWE 23,17,14,Corey Dillon middle for -1 yards (tackle by Robert Mathis and Cato June),0.480,-0.200
3,10:22,2,11,NWE 22,17,14,Tom Brady pass incomplete short right intended for Laurence Maroney,-0.200,-0.890
3,10:18,3,11,NWE 22,17,14,Tom Brady middle for 9 yards (tackle by Cato June),-0.890,-1.310
3,9:42,4,2,NWE 31,17,14,"Josh Miller punts 46 yards, returned by Terrence Wilkins for 3 yards (tackle by Don Davis)",-1.310,-0.670
3,9:31,1,10,IND 26,17,14,Peyton Manning pass incomplete short middle intended for Joseph Addai,0.670,0.130
3,9:28,2,10,IND 26,17,14,Peyton Manning pass complete deep right to Marvin Harrison for 29 yards (tackle by Ellis Hobbs),0.130,2.590
3,8:50,1,10,NWE 45,17,14,Peyton Manning pass complete short middle to Ben Utecht for 5 yards (tackle by Jarvis Green),2.590,2.720
3,8:08,2,5,NWE 40,17,14,Peyton Manning pass incomplete short right intended for Marvin Harrison,2.720,2.010
3,8:05,3,5,NWE 40,17,14,Peyton Manning pass complete short left to Dallas Clark for 35 yards (tackle by Asante Samuel),2.010,6.060
3,7:41,1,5,NWE 5,17,14,Joseph Addai right guard for 1 yard (tackle by Mike Vrabel and Ty Warren),6.060,5.340
3,7:04,2,4,NWE 4,17,14,Peyton Manning pass incomplete short left intended for Reggie Wayne,5.340,4.490
3,7:00,3,4,NWE 4,23,14,"Peyton Manning pass complete short right to Marvin Harrison for 4 yards, touchdown. Penalty on Marvin Harrison: Unsportsmanlike Conduct, 15 yards",4.490,7.000
3,,,,NWE 2,24,14,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 15,24,14,"Adam Vinatieri kicks off 67 yards, returned by Laurence Maroney for 21 yards (tackle by Jason David)",0.000,1.530
3,6:51,1,10,NWE 39,24,14,Tom Brady pass complete short left to Ben Watson for 7 yards (tackle by Jason David),1.530,1.930
3,6:22,2,3,NWE 46,24,14,Laurence Maroney right guard for no gain (tackle by Bob Sanders),1.930,1.220
3,5:39,3,3,NWE 46,24,14,"Tom Brady pass incomplete deep left intended for Reche Caldwell. Penalty on Marlin Jackson: Defensive Pass Interfere, 23 yards (no play)",1.220,3.510
3,5:35,,,,24,14,Timeout #1 by New England Patriots,0.000,3.510
3,5:35,1,10,IND 31,24,14,Tom Brady pass incomplete deep middle intended for Doug Gabriel,3.510,2.970
3,5:30,2,10,IND 31,24,14,Tom Brady pass incomplete short left intended for Reche Caldwell,2.970,2.280
3,5:27,3,10,IND 31,24,14,Tom Brady pass incomplete short middle intended for Ben Watson (defended by Robert Mathis),2.280,1.320
3,5:27,4,10,IND 31,24,17,Stephen Gostkowski 49 yard field goal good,1.320,3.000
3,,,,NWE 30,24,17,"Stephen Gostkowski kicks off 67 yards, returned by Terrence Wilkins for 43 yards (tackle by Artrell Hawkins). Terrence Wilkins fumbles (forced by Artrell Hawkins), recovered by Artrell Hawkins at IND-46. Penalty on Rocky Boiman: Offensive Holding (Declined)",0.000,-2.520
3,5:07,1,10,IND 46,24,17,Corey Dillon middle for 9 yards (tackle by Dwight Freeney and Freddy Keiaho),2.520,3.190
3,4:32,2,1,IND 37,24,17,Laurence Maroney right guard for 4 yards (tackle by Freddy Keiaho and Antoine Bethea),3.190,3.380
3,3:50,1,10,IND 33,24,17,Tom Brady pass complete short right to Kevin Faulk for 3 yards (tackle by Freddy Keiaho),3.380,3.240
3,3:14,2,7,IND 30,24,17,"Corey Dillon right guard for -1 yards (tackle by Raheem Brock). Penalty on Raheem Brock: Tripping, 10 yards",3.240,4.170
3,2:53,1,10,IND 21,24,17,Tom Brady pass complete short middle to Corey Dillon for 5 yards (tackle by Freddy Keiaho and Gilbert Gardner),4.170,4.370
3,2:19,2,5,IND 16,24,17,Laurence Maroney right guard for -2 yards (tackle by Bob Sanders),4.370,3.310
3,1:31,3,7,IND 18,24,17,Tom Brady pass incomplete short right intended for David Thomas (defended by Antoine Bethea),3.310,2.250
3,1:26,4,7,IND 18,24,17,Stephen Gostkowski 36 yard field goal no good,2.250,-0.670
3,1:22,1,10,IND 26,24,17,Dominic Rhodes right guard for 3 yards (tackle by Mike Vrabel and Ty Warren),0.670,0.540
3,0:49,2,7,IND 29,24,17,Peyton Manning pass complete short left to Reggie Wayne for 11 yards (tackle by Asante Samuel),0.540,1.600
3,0:28,1,10,IND 40,24,17,Peyton Manning pass incomplete short left intended for Reggie Wayne (defended by Asante Samuel),1.600,1.050
3,0:22,2,10,IND 40,24,17,Dominic Rhodes left guard for 3 yards (tackle by Rosevelt Colvin and Ty Warren),1.050,0.760
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,7,IND 43,24,17,"Peyton Manning pass incomplete deep left intended for Reggie Wayne. Penalty on Troy Brown: Illegal Use of Hands, 5 yards (no play)",0.760,2.130
4,14:55,1,10,IND 48,24,17,Peyton Manning pass complete short left to Ben Utecht for 15 yards (tackle by Tedy Bruschi),2.130,3.120
4,14:35,1,10,NWE 37,24,17,Joseph Addai right guard for 14 yards (tackle by Asante Samuel and Chad Scott),3.120,4.040
4,13:58,1,10,NWE 23,24,17,Peyton Manning sacked by Rosevelt Colvin and Mike Vrabel for -7 yards,4.040,2.550
4,13:31,2,17,NWE 30,24,17,Peyton Manning pass incomplete deep right intended for Dallas Clark is intercepted by Chad Scott at NWE-14 and returned for 32 yards,2.550,-1.990
4,13:16,1,10,NWE 46,24,17,Tom Brady pass incomplete short left intended for Reche Caldwell,1.990,1.450
4,13:11,2,10,NWE 46,24,17,Tom Brady pass incomplete short middle intended for Corey Dillon is intercepted by Cato June at NWE-49 and returned for 3 yards,1.450,-2.520
4,13:04,1,10,NWE 46,24,17,Dominic Rhodes left guard for no gain (tackle by Junior Seau and Ty Warren),2.520,1.980
4,12:27,2,10,NWE 46,24,17,Peyton Manning pass incomplete short right intended for Marvin Harrison,1.980,1.290
4,12:23,3,10,NWE 46,24,17,Peyton Manning pass complete deep left to Ben Utecht for 16 yards (tackle by Artrell Hawkins and Tedy Bruschi),1.290,3.580
4,11:39,1,10,NWE 30,24,17,"Joseph Addai right guard for no gain (tackle by Vince Wilfork and Ty Warren). Penalty on Rosevelt Colvin: Personal Foul, 15 yards",3.580,4.580
4,11:10,1,10,NWE 15,24,17,Joseph Addai middle for 2 yards (tackle by Vince Wilfork and Tedy Bruschi),4.580,4.280
4,10:30,2,8,NWE 13,24,17,Peyton Manning pass incomplete short left intended for Reggie Wayne,4.280,3.400
4,10:26,,,,24,17,Timeout #1 by Indianapolis Colts,0.000,3.400
4,10:26,3,8,NWE 13,24,17,Peyton Manning pass incomplete short middle intended for Reggie Wayne,3.400,2.570
4,10:21,4,8,NWE 13,27,17,Adam Vinatieri 31 yard field goal good,2.570,3.000
4,,,,IND 30,27,17,"Adam Vinatieri kicks off 62 yards, returned by Laurence Maroney for 31 yards (tackle by Rocky Boiman)",0.000,1.530
4,10:11,1,10,NWE 39,27,17,Tom Brady pass complete short right to Doug Gabriel for 6 yards (tackle by Nick Harper and Bob Sanders),1.530,1.800
4,9:41,2,4,NWE 45,27,17,Kevin Faulk middle for 10 yards (tackle by Antoine Bethea and Cato June),1.800,2.590
4,9:02,1,10,IND 45,27,17,Laurence Maroney left guard for 17 yards (tackle by Cato June),2.590,3.710
4,8:26,1,10,IND 28,27,17,Tom Brady pass complete short right to Troy Brown for 6 yards (tackle by Gilbert Gardner and Nick Harper),3.710,3.980
4,7:41,2,4,IND 22,27,17,Tom Brady pass complete short right to Ben Watson for 7 yards (tackle by Robert Mathis),3.980,4.580
4,6:56,1,10,IND 15,27,17,"Tom Brady pass incomplete short middle intended for Ben Watson. Penalty on Freddy Keiaho: Defensive Pass Interfere, 5 yards (no play)",4.580,4.910
4,6:52,1,10,IND 10,27,17,Kevin Faulk right guard for 2 yards (tackle by Freddy Keiaho and Bob Sanders),4.910,4.570
4,6:14,2,8,IND 8,27,17,Tom Brady pass incomplete short right intended for David Thomas,4.570,3.580
4,6:10,3,8,IND 8,27,17,Tom Brady pass incomplete short middle intended for Kevin Faulk,3.580,2.950
4,6:03,4,8,IND 8,27,20,Stephen Gostkowski 26 yard field goal good,2.950,3.000
4,,,,NWE 30,27,20,"Stephen Gostkowski kicks off 58 yards, returned by Terrence Wilkins for 27 yards (tackle by Artrell Hawkins)",0.000,1.530
4,5:53,1,10,IND 39,27,20,Joseph Addai right guard for 3 yards (tackle by Ty Warren and Junior Seau),1.530,1.390
4,5:11,2,7,IND 42,27,20,Peyton Manning pass complete short right to Marvin Harrison for 10 yards (tackle by Junior Seau),1.390,2.390
4,4:27,1,10,NWE 48,27,20,Joseph Addai right end for 2 yards (tackle by Junior Seau and Richard Seymour),2.390,2.120
4,3:42,2,8,NWE 46,27,20,Peyton Manning pass complete short right to Ben Utecht for 13 yards (tackle by Tedy Bruschi),2.120,3.380
4,2:57,1,10,NWE 33,27,20,Joseph Addai left guard for 3 yards (tackle by Richard Seymour),3.380,3.240
4,2:37,,,,27,20,Timeout #2 by New England Patriots,0.000,3.240
4,2:37,2,7,NWE 30,27,20,Joseph Addai middle for 2 yards (tackle by Tedy Bruschi and Artrell Hawkins),3.240,2.810
4,2:31,,,,27,20,Timeout #3 by New England Patriots,0.000,2.810
4,2:31,3,5,NWE 28,27,20,Joseph Addai left guard for no gain (tackle by Vince Wilfork and Junior Seau),2.810,1.630
4,2:00,4,5,NWE 28,27,20,Adam Vinatieri 46 yard field goal no good,1.630,-1.330
4,1:55,1,10,NWE 36,27,20,Tom Brady pass complete deep left to Ben Watson for 25 yards (tackle by Antoine Bethea),1.330,2.980
4,1:23,1,10,IND 39,27,20,Tom Brady pass incomplete short middle intended for Kevin Faulk is intercepted by Cato June at IND-32 and returned for 3 yards,2.980,-1.270
4,1:18,1,10,IND 35,27,20,Peyton Manning kneels for -1 yards,1.270,0.590
4,0:39,2,11,IND 34,27,20,Peyton Manning kneels for -1 yards,0.590,-0.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
