Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
2,0:50,1,10,TEN 20,17,0,"Penalty on Tony Brown: Neutral Zone Infraction, 5 yards (no play)",4.240,5.190
2,0:50,1,5,TEN 15,17,0,Trent Edwards pass incomplete short right intended for Deji Karim,5.190,4.450
2,0:45,2,5,TEN 15,17,0,"Trent Edwards pass complete short middle to Marcedes Lewis for 5 yards. Marcedes Lewis fumbles, recovered by Stephen Tulloch at TEN-10 (tackle by Marcedes Lewis)",4.450,0.380
2,0:37,1,10,TEN 10,17,0,Kerry Collins kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,17,0,"Rob Bironas kicks off 62 yards, returned by Deji Karim for 21 yards (tackle by Nick Schommer)",0.000,0.870
3,14:55,1,10,JAX 29,17,0,Maurice Jones-Drew middle for 3 yards (tackle by Jason Jones),0.870,0.730
3,14:19,2,7,JAX 32,17,0,Trent Edwards pass incomplete short middle intended for Mike Sims-Walker,0.730,0.040
3,14:14,3,7,JAX 32,17,0,Trent Edwards pass incomplete short left intended for Tiquan Underwood is intercepted by Alterraun Verner at JAX-43 and returned for 10 yards,0.040,-3.380
3,14:10,1,10,JAX 33,17,0,Chris Johnson middle for 11 yards (tackle by Tyson Alualu),3.380,4.110
3,13:36,1,10,JAX 22,17,0,Chris Johnson left end for no gain (tackle by Justin Durant),4.110,3.560
3,12:57,2,10,JAX 22,17,0,Chris Johnson middle for -3 yards (tackle by Kirk Morrison and Tyson Alualu),3.560,2.480
3,12:11,3,13,JAX 25,17,0,Kerry Collins pass complete short left to Damian Williams for 10 yards (tackle by David Jones),2.480,2.540
3,11:30,4,3,JAX 15,20,0,Rob Bironas 33 yard field goal good,2.540,3.000
3,,,,TEN 30,20,0,"Rob Bironas kicks off 69 yards, returned by Deji Karim for 34 yards (tackle by Jamie Winborn)",0.000,1.270
3,11:17,1,10,JAX 35,20,0,Deji Karim middle for -1 yards (tackle by Gerald McRath),1.270,0.590
3,10:44,2,11,JAX 34,20,0,Trent Edwards pass complete deep right to Mike Thomas for 21 yards (tackle by Cortland Finnegan),0.590,2.590
3,10:03,1,10,TEN 45,20,0,"Trent Edwards pass incomplete deep right intended for Mike Sims-Walker. Penalty on Cortland Finnegan: Defensive Pass Interfere, 25 yards (no play)",2.590,4.240
3,9:57,1,10,TEN 20,20,0,Trent Edwards pass incomplete short left intended for Mike Sims-Walker,4.240,3.690
3,9:53,2,10,TEN 20,20,0,Deji Karim right guard for 2 yards (tackle by Jovan Haye),3.690,3.220
3,9:11,3,8,TEN 18,20,0,Trent Edwards pass complete short middle to Mike Thomas for 11 yards (tackle by Chris Hope),3.220,5.600
3,8:27,1,7,TEN 7,20,0,Maurice Jones-Drew middle for 4 yards (tackle by Stephen Tulloch),5.600,5.530
3,7:47,2,3,TEN 3,20,0,Trent Edwards pass incomplete short right intended for Mike Sims-Walker,5.530,4.720
3,7:44,3,3,TEN 3,20,0,Trent Edwards sacked by Jacob Ford for -12 yards,4.720,2.440
3,7:09,4,15,TEN 15,20,3,Josh Scobee 33 yard field goal good,2.440,3.000
3,,,,JAX 30,20,3,"Josh Scobee kicks off 70 yards, returned by Marc Mariani for 27 yards (tackle by Don Carey)",0.000,0.740
3,6:59,1,10,TEN 27,20,3,Chris Johnson left guard for 1 yard (tackle by Kirk Morrison),0.740,0.330
3,6:22,2,9,TEN 28,20,3,"Kerry Collins pass complete short middle to Chris Johnson for 5 yards (tackle by Justin Durant). Penalty on Tyson Alualu: Defensive Offside, 5 yards (no play)",0.330,1.010
3,5:52,2,4,TEN 33,20,3,Chris Johnson left end for -1 yards (tackle by Justin Durant),1.010,0.170
3,5:07,3,5,TEN 32,20,3,Kerry Collins pass complete short middle to Damian Williams for 8 yards (tackle by David Jones),0.170,1.600
3,4:30,1,10,TEN 40,20,3,Kerry Collins pass complete short middle to Chris Johnson for 9 yards (tackle by Rashean Mathis),1.600,2.270
3,4:30,2,1,TEN 49,20,3,"Penalty on Leroy Harris: False Start, 5 yards (no play)",2.270,1.590
3,3:31,2,6,TEN 44,20,3,Chris Johnson left end for 3 yards (tackle by Kirk Morrison),1.590,1.290
3,2:53,3,3,TEN 47,20,3,Kerry Collins pass complete short middle to Nate Washington for 9 yards (tackle by David Jones),1.290,2.650
3,2:17,1,10,JAX 44,20,3,Chris Johnson middle for 2 yards (tackle by Leger Douzable),2.650,2.380
3,1:43,2,8,JAX 42,20,3,"Kerry Collins pass incomplete deep middle intended for Damian Williams. Penalty on Leger Douzable: Defensive Offside, 5 yards (no play)",2.380,3.060
3,1:37,2,3,JAX 37,20,3,Chris Johnson middle for 10 yards (tackle by Tyson Alualu),3.060,3.780
3,0:58,1,10,JAX 27,20,3,Javon Ringer middle for 4 yards (tackle by Justin Durant),3.780,3.770
3,0:26,2,6,JAX 23,20,3,Javon Ringer middle for 4 yards (tackle by Tyson Alualu),3.770,3.640
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,JAX 19,20,3,Chris Johnson left guard for 1 yard (tackle by Gerald Alexander),3.640,2.400
4,14:17,4,1,JAX 18,23,3,Rob Bironas 36 yard field goal good,2.400,3.000
4,,,,TEN 30,23,3,"Rob Bironas kicks off 72 yards, returned by Deji Karim for 24 yards (tackle by Patrick Bailey)",0.000,0.410
4,14:05,1,10,JAX 22,23,3,"Trent Edwards sacked by William Hayes for -9 yards. Penalty on Dave Ball: Defensive Offside, 5 yards (no play)",0.410,1.140
4,13:52,1,5,JAX 27,23,3,Maurice Jones-Drew middle for 7 yards (tackle by Dave Ball),1.140,1.200
4,13:18,1,10,JAX 34,23,3,Maurice Jones-Drew left guard for 11 yards (tackle by Chris Hope),1.200,1.930
4,12:49,1,10,JAX 45,23,3,Trent Edwards pass complete short right to Mike Thomas for 6 yards (tackle by Vincent Fuller),1.930,2.190
4,12:20,2,4,TEN 49,23,3,Trent Edwards pass complete short middle to Mike Thomas for 20 yards (tackle by Vincent Fuller),2.190,3.640
4,11:51,1,10,TEN 29,23,3,Maurice Jones-Drew for 2 yards (tackle by Cortland Finnegan),3.640,3.370
4,11:30,2,8,TEN 27,23,3,Trent Edwards pass complete short left to Deji Karim for 2 yards (tackle by Stephen Tulloch),3.370,2.940
4,10:50,3,6,TEN 25,23,3,Trent Edwards for 5 yards (tackle by Cortland Finnegan),2.940,2.270
4,10:28,4,1,TEN 20,23,3,Trent Edwards middle for 2 yards (tackle by Jovan Haye),2.270,4.370
4,9:55,1,10,TEN 18,23,3,Maurice Jones-Drew middle for 6 yards (tackle by William Hayes),4.370,4.810
4,9:25,2,4,TEN 12,23,3,Maurice Jones-Drew left guard for 3 yards (tackle by Will Witherspoon),4.810,4.740
4,8:51,3,1,TEN 9,23,3,Maurice Jones-Drew middle for no gain (tackle by Jovan Haye),4.740,2.980
4,8:19,4,1,TEN 9,23,3,Trent Edwards middle for 2 yards (tackle by Stephen Tulloch),2.980,5.600
4,7:46,1,7,TEN 7,23,3,Maurice Jones-Drew middle for 3 yards (tackle by Stephen Tulloch),5.600,5.340
4,7:09,2,4,TEN 4,23,3,Maurice Jones-Drew middle for 1 yard (tackle by Jacob Ford),5.340,4.720
4,6:27,3,3,TEN 3,23,3,"Trent Edwards pass incomplete short left intended for Mike Thomas. Penalty on Jacob Ford: Defensive Offside, 2 yards (no play)",4.720,5.170
4,6:22,3,1,TEN 1,23,3,Trent Edwards pass incomplete short right intended for Mike Sims-Walker,5.170,3.550
4,6:06,4,1,TEN 1,23,3,Trent Edwards pass incomplete short left intended for Tiquan Underwood is intercepted by Vincent Fuller,3.550,-0.280
4,6:00,1,10,TEN 20,23,3,Chris Johnson middle for 17 yards (tackle by Rashean Mathis),0.280,1.400
4,5:26,1,10,TEN 37,23,3,Chris Johnson right end for 5 yards (tackle by Austen Lane),1.400,1.530
4,4:42,2,5,TEN 42,23,3,Chris Johnson right end for 4 yards (tackle by Kirk Morrison),1.530,1.360
4,3:57,3,1,TEN 46,23,3,Javon Ringer right end for 1 yard (tackle by Tyson Alualu),1.360,2.060
4,3:15,1,10,TEN 47,23,3,Javon Ringer middle for 13 yards (tackle by Gerald Alexander),2.060,2.920
4,2:31,1,10,JAX 40,23,3,Chris Johnson right end for 5 yards (tackle by Justin Durant),2.920,3.050
4,2:00,2,5,JAX 35,23,3,Chris Johnson left end for no gain (tackle by Justin Durant),3.050,2.340
4,1:54,,,,23,3,Timeout #1 by Jacksonville Jaguars,0.000,2.340
4,1:54,3,5,JAX 35,23,3,Chris Johnson right end for no gain (tackle by Terrance Knighton),2.340,0.980
4,1:48,,,,23,3,Timeout #2 by Jacksonville Jaguars,0.000,0.980
4,1:48,4,5,JAX 35,29,3,"Chris Johnson middle for 35 yards, touchdown",0.980,7.000
4,,,,JAX 2,30,3,Rob Bironas kicks extra point good,0.000,0.000
4,,,,TEN 30,30,3,"Rob Bironas kicks off 71 yards, muffed catch by Deji Karim, recovered by Deji Karim at JAX-4, and returned for 13 yards",0.000,-0.060
4,1:35,1,10,JAX 17,30,3,Trent Edwards pass complete short middle to Zach Miller for 8 yards (tackle by Stephen Tulloch),-0.060,0.620
4,1:15,2,2,JAX 25,30,3,Trent Edwards pass complete short middle to Deji Karim for 7 yards (tackle by Vincent Fuller),0.620,1.070
4,0:51,1,10,JAX 32,30,3,Trent Edwards sacked by Dave Ball and Jason Babin for -4 yards,1.070,-0.010
4,0:32,2,14,JAX 28,30,3,Trent Edwards pass incomplete short middle intended for Deji Karim,-0.010,-0.690
4,0:29,3,14,JAX 28,30,3,Trent Edwards pass complete short middle to Zach Miller for 10 yards (tackle by Will Witherspoon),-0.690,-0.850
4,0:08,4,4,JAX 38,30,3,Trent Edwards for 3 yards,-0.850,1.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
