Quarter,Time,Down,ToGo,Location,CLE,IND,Detail,EPB,EPA
4,13:42,2,6,CLE 31,14,28,Frank Gore right tackle for 3 yards (tackle by Joe Schobert),3.240,2.940
4,13:05,3,3,CLE 28,14,28,Robert Turbin left end for 7 yards (tackle by Joe Schobert),2.940,4.170
4,12:25,1,10,CLE 21,14,28,Frank Gore middle for -3 yards (tackle by Christian Kirksey),4.170,3.220
4,11:41,2,13,CLE 24,14,28,Frank Gore right tackle for 6 yards (tackle by Danny Shelton and Emmanuel Ogbah),3.220,0.000
4,10:54,,,,,,Timeout #1 by Indianapolis Colts,0.000,-3.310
4,10:54,3,7,CLE 18,14,28,Jacoby Brissett pass complete short left to T.Y. Hilton for 4 yards (tackle by Jason McCourty),3.310,2.610
4,10:23,4,3,CLE 14,14,31,Adam Vinatieri 33 yard field goal good,2.610,3.000
4,10:18,,,IND 35,14,31,"Rigoberto Sanchez kicks off 65 yards, touchback",0.000,-0.610
4,10:18,1,10,CLE 25,14,31,DeShone Kizer pass incomplete short left intended for Isaiah Crowell,0.610,0.060
4,10:13,2,10,CLE 25,14,31,DeShone Kizer pass complete short right to Rashard Higgins for 1 yard (tackle by Nate Hairston),0.060,-0.490
4,9:31,3,9,CLE 26,14,31,DeShone Kizer pass incomplete short middle intended for Ricardo Louis,-0.490,-1.630
4,9:26,4,9,CLE 26,14,31,"Britton Colquitt punts 55 yards, fair catch by Quan Bray",-1.630,-0.150
4,9:18,1,10,IND 19,14,31,Frank Gore middle for 2 yards (tackle by Danny Shelton),0.150,0.000
4,9:12,,,,,,Timeout #1 by Cleveland Browns,0.000,0.060
4,9:12,2,8,IND 21,14,31,Frank Gore middle for 2 yards (tackle by Trevon Coley and Christian Kirksey),-0.060,0.000
4,9:06,,,,,,Timeout #2 by Cleveland Browns,0.000,0.550
4,9:06,3,6,IND 23,14,31,Jacoby Brissett sacked by Nate Orchard for -7 yards,-0.550,0.000
4,8:56,,,,,,Timeout #3 by Cleveland Browns,0.000,2.390
4,8:56,4,13,IND 16,14,31,"Rigoberto Sanchez punts 42 yards, fair catch by Jabrill Peppers",-2.390,-1.730
4,8:48,1,10,CLE 42,14,31,DeShone Kizer pass complete short middle to Duke Johnson for 25 yards (tackle by Pierre Desir),1.730,3.380
4,8:22,1,10,IND 33,14,31,DeShone Kizer pass incomplete,3.380,2.840
4,8:12,2,10,IND 33,14,31,DeShone Kizer pass complete short left to Isaiah Crowell for 2 yards (tackle by Antonio Morrison),2.840,2.410
4,7:43,3,8,IND 31,14,31,"Penalty on Seth Devalve: False Start, 5 yards (no play)",2.410,1.750
4,7:18,3,13,IND 36,14,31,"DeShone Kizer left tackle for 13 yards (tackle by Darius Butler). Penalty on Darius Butler: Unnecessary Roughness, 12 yards",1.750,4.840
4,7:04,1,10,IND 11,20,31,"DeShone Kizer pass complete short right to Kenny Britt for 11 yards, touchdown. Penalty on Rashaan Melvin: Defensive Pass Interference (Declined)",4.840,7.000
4,6:56,,,IND 15,21,31,Zane Gonzalez kicks extra point good,0.000,0.000
4,6:56,,,CLE 35,21,31,"Zane Gonzalez kicks onside 12 yards, recovered by Jack Doyle",0.000,-2.460
4,6:55,1,10,CLE 47,21,31,Frank Gore right tackle for no gain (tackle by Larry Ogunjobi and Emmanuel Ogbah),2.460,1.910
4,6:11,2,10,CLE 47,21,31,Jacoby Brissett pass complete short left to T.Y. Hilton for 4 yards (tackle by Carl Nassib),1.910,1.750
4,5:29,3,6,CLE 43,21,31,"Jacoby Brissett middle for 17 yards (tackle by Jamar Taylor). Penalty on Jack Mewhort: Offensive Holding, 10 yards (no play)",1.750,0.430
4,4:57,3,16,IND 47,21,31,Robert Turbin left tackle for 6 yards (tackle by Joe Schobert and Trevon Coley),0.430,0.130
4,4:14,4,10,CLE 47,21,31,"Rigoberto Sanchez punts 47 yards, touchback. Penalty on Jeremiah George: Offensive Holding, 10 yards",0.130,-0.940
4,4:05,1,10,CLE 30,21,31,DeShone Kizer pass complete short right to Rashard Higgins for 9 yards (tackle by Jonathan Bostic),0.940,1.610
4,3:44,2,1,CLE 39,21,31,DeShone Kizer pass incomplete short right intended for Duke Johnson (defended by Jonathan Bostic),1.610,0.890
4,3:37,3,1,CLE 39,21,31,DeShone Kizer pass complete short middle to Duke Johnson for 6 yards (tackle by Jonathan Bostic),0.890,1.930
4,3:14,1,10,CLE 45,21,31,DeShone Kizer pass complete short right to Duke Johnson for 16 yards (tackle by Antonio Morrison),1.930,2.980
4,3:07,1,10,IND 39,21,31,DeShone Kizer pass incomplete short left intended for Ricardo Louis (defended by Darius Butler),2.980,2.440
4,3:02,2,10,IND 39,21,31,DeShone Kizer pass incomplete short right intended for Kenny Britt (defended by Rashaan Melvin),2.440,1.750
4,2:58,3,10,IND 39,21,31,DeShone Kizer pass incomplete short right intended for Seth Devalve,1.750,0.660
4,2:53,4,10,IND 39,21,31,"DeShone Kizer pass incomplete deep right intended for Kasen Williams. Penalty on Rashaan Melvin: Defensive Pass Interference, 16 yards (no play)",0.660,4.040
4,2:47,1,10,IND 23,21,31,DeShone Kizer pass incomplete short right intended for Seth Devalve,4.040,3.500
4,2:42,2,10,IND 23,21,31,DeShone Kizer pass complete short left to Ricardo Louis for 10 yards (tackle by Pierre Desir and Darius Butler),3.500,4.710
4,2:17,1,10,IND 13,21,31,DeShone Kizer for 12 yards (tackle by Nate Hairston),4.710,6.970
4,2:08,1,1,IND 1,27,31,"DeShone Kizer left guard for 1 yard, touchdown",6.970,7.000
4,2:04,,,IND 15,28,31,Zane Gonzalez kicks extra point good,0.000,0.000
4,2:04,,,CLE 35,28,31,"Zane Gonzalez kicks onside 10 yards, recovered by Matthias Farley",0.000,-2.590
4,2:03,1,10,CLE 45,28,31,Frank Gore middle for no gain (tackle by Derrick Kindred),2.590,2.040
4,1:58,2,10,CLE 45,28,31,Frank Gore middle for -1 yards (tackle by Danny Shelton),2.040,1.220
4,1:15,3,11,CLE 46,28,31,Frank Gore right guard for 1 yard (tackle by Jabrill Peppers),1.220,0.000
4,0:29,,,,,,Timeout #2 by Indianapolis Colts,0.000,-0.270
4,0:29,4,10,CLE 45,28,31,"Rigoberto Sanchez punts 36 yards, fair catch by Jabrill Peppers",0.270,0.380
4,0:23,1,10,CLE 9,28,31,"DeShone Kizer pass complete short middle to Duke Johnson for -1 yards (tackle by Barkevious Mingo). Penalty on Ricardo Louis: Offensive Pass Interference, 4 yards (no play)",-0.380,-0.530
4,0:16,1,14,CLE 5,28,31,DeShone Kizer pass incomplete deep middle intended for Ricardo Louis (defended by Rashaan Melvin),-0.530,-1.070
4,0:09,2,14,CLE 5,28,31,DeShone Kizer pass incomplete deep right intended for Seth Devalve is intercepted by Malik Hooker at IND-46 and returned for 12 yards,-1.070,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
