Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
4,1:32,1,10,CLE 49,16,20,"Kyle Boller pass incomplete intended for Derrick Mason (defended by Daylon McCutcheon). Penalty on Chester Taylor: Offensive Holding, 10 yards (no play)",2.320,1.660
4,1:27,1,20,BAL 41,16,20,Kyle Boller pass incomplete intended for Derrick Mason,1.660,0.430
4,1:20,2,20,BAL 41,16,20,Kyle Boller pass incomplete intended for Mark Clayton (defended by Ray Mickens),0.430,-0.230
4,1:14,3,20,BAL 41,16,20,Kyle Boller pass incomplete intended for Derrick Mason (defended by Daylon McCutcheon),-0.230,-0.650
4,1:09,4,20,BAL 41,16,20,Kyle Boller pass incomplete is intercepted by Brian Russell at CLE-18 and returned for 13 yards,-0.650,-1.000
4,0:58,1,10,CLE 31,16,20,Reuben Droughns left guard for 5 yards (tackle by Ma'ake Kemoeatu and Bart Scott),1.000,1.140
4,0:52,,,,16,20,Timeout #2 by Baltimore Ravens,0.000,1.140
4,0:52,2,5,CLE 36,16,20,Reuben Droughns left tackle for 4 yards (tackle by Tommy Polley),1.140,0.960
4,0:46,,,,16,20,Timeout #3 by Baltimore Ravens,0.000,0.960
4,0:46,3,1,CLE 40,16,20,Reuben Droughns right guard for no gain (tackle by Tommy Polley),0.960,-0.720
4,0:46,4,1,CLE 40,16,20,"Penalty on Charlie Frye: Delay of Game, 5 yards (no play)",-0.720,-1.040
4,0:02,4,6,CLE 35,16,20,Charlie Frye kneels for -8 yards,-1.040,1.800
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
