Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2,11:11,2,10,WAS 41,18,0,Antonio Gibson right tackle for 4 yards (tackle by Jourdan Lewis),,
2,10:35,3,6,WAS 45,18,0,Taylor Heinicke pass incomplete short middle intended for Adam Humphries,,
2,10:31,4,6,WAS 45,18,0,"Tress Way punts 55 yards, touchback.",,
2,10:21,1,10,DAL 20,18,0,Corey Clement right tackle for no gain (tackle by Daron Payne and Daniel Wise),,
2,9:50,2,10,DAL 20,18,0,Dak Prescott pass complete short left to CeeDee Lamb for no gain (tackle by Kendall Fuller),,
2,9:10,3,10,DAL 20,18,0,Dak Prescott pass complete short right to CeeDee Lamb for 12 yards (tackle by Kendall Fuller and Shaka Toney),,
2,8:22,1,10,DAL 32,18,0,Corey Clement left tackle for 2 yards (tackle by Kamren Curl),,
2,7:59,2,8,DAL 34,18,0,Dak Prescott scrambles for 2 yards (tackle by Daniel Wise),,
2,7:18,3,6,DAL 36,18,0,"Dak Prescott pass incomplete deep right intended for Michael Gallup. Penalty on William Jackson: Defensive Pass Interference, 29 yards (accepted) (no play)",,
2,7:12,1,10,WAS 35,18,0,Ezekiel Elliott right guard for 7 yards (tackle by Kamren Curl and Shaka Toney),,
2,6:34,2,3,WAS 28,18,0,Corey Clement left tackle for 4 yards (tackle by Kamren Curl and Cole Holcomb),,
2,5:54,1,10,WAS 24,18,0,Corey Clement right tackle for 5 yards (tackle by Jamin Davis and Jonathan Allen),,
2,5:15,2,5,WAS 19,18,0,Dak Prescott pass incomplete deep middle intended for CeeDee Lamb,,
2,5:08,3,5,WAS 19,18,0,Dak Prescott pass incomplete short middle intended for Ezekiel Elliott (defended by Jamin Davis),,
2,5:02,4,5,WAS 19,21,0,Greg Zuerlein 38 yard field goal good,,
2,4:58,,,DAL 35,21,0,"Greg Zuerlein kicks off 66 yards, returned by DeAndre Carter for 20 yards (tackle by Luke Gifford)",,
2,4:52,1,10,WAS 19,21,0,Taylor Heinicke left end for 6 yards (tackle by Anthony Brown),,
2,4:14,2,4,WAS 25,21,0,Antonio Gibson right tackle for 5 yards (tackle by Dorance Armstrong),,
2,3:51,1,10,WAS 30,21,0,Antonio Gibson right end for no gain (tackle by Osa Odighizuwa),,
2,3:13,2,10,WAS 30,21,0,"Taylor Heinicke pass complete short right to John Bates for no gain. Penalty on John Bates: Offensive Pass Interference, 10 yards (accepted) (no play)",,
2,2:44,2,20,WAS 20,21,0,Taylor Heinicke pass incomplete intended for DeAndre Carter (defended by Trevon Diggs) (defended by Jayron Kearse),,
2,2:38,3,20,WAS 20,21,0,"Taylor Heinicke pass complete short middle to Antonio Gibson for no gain. Penalty on Randy Gregory: Defensive Offside, 5 yards (accepted) (no play)",,
2,2:31,,,,,,Timeout #1 by Dallas Cowboys,,
2,2:31,3,15,WAS 25,21,0,Taylor Heinicke pass incomplete deep middle intended for Cam Sims (defended by Jourdan Lewis),,
2,2:25,4,15,WAS 25,21,0,"Tress Way punts 53 yards, returned by Trevon Diggs for 1 yard (tackle by Cam Sims). Penalty on Tarell Basham: Running Into the Kicker, 5 yards (declined)",,
2,2:14,1,10,DAL 23,21,0,"Dak Prescott pass complete short right to Amari Cooper for no gain (tackle by Landon Collins). Penalty on Terence Steele: Illegal Formation, 5 yards (accepted) (no play)",,
2,2:01,1,15,DAL 18,21,0,Dak Prescott pass incomplete short left intended for Ezekiel Elliott,,
2,1:57,2,15,DAL 18,21,0,Dak Prescott pass complete short middle to Cedrick Wilson for 13 yards (tackle by Landon Collins),,
2,1:35,3,2,DAL 31,21,0,Ezekiel Elliott right guard for 4 yards (tackle by Daniel Wise and Cole Holcomb),,
2,1:18,1,10,DAL 35,21,0,Dak Prescott pass complete short right to Michael Gallup for 9 yards (tackle by William Jackson),,
2,1:11,2,1,DAL 44,21,0,Dak Prescott pass complete short right to Amari Cooper for 14 yards (tackle by Kamren Curl and Jamin Davis),,
2,0:55,1,10,WAS 42,21,0,Dak Prescott pass incomplete deep right intended for Amari Cooper,,
2,0:49,2,10,WAS 42,21,0,Dak Prescott scrambles left end for 11 yards (tackle by Danny Johnson),,
2,0:40,1,10,WAS 31,21,0,Dak Prescott pass complete short middle to Amari Cooper for 20 yards (tackle by Cole Holcomb),,
2,0:33,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:33,1,10,WAS 11,21,0,Dak Prescott sacked by Jonathan Allen for -8 yards,,
2,0:28,,,,,,Timeout #3 by Dallas Cowboys,,
2,0:28,2,18,WAS 19,21,0,Dak Prescott pass incomplete short left intended for Michael Gallup,,
2,0:24,3,18,WAS 19,21,0,Dak Prescott pass incomplete deep middle intended for Ezekiel Elliott,,
2,0:19,4,18,WAS 19,24,0,Greg Zuerlein 37 yard field goal good,,
2,0:15,,,DAL 35,24,0,"Greg Zuerlein kicks off 65 yards, touchback.",,
2,0:15,1,10,WAS 25,24,0,Taylor Heinicke kneels for -1 yards,,
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,24,0,"Greg Zuerlein kicks off 65 yards, touchback.",,
3,15:00,1,10,WAS 25,24,0,Taylor Heinicke pass incomplete short middle intended for Ricky Seals-Jones,,
3,14:55,2,10,WAS 25,24,0,Taylor Heinicke pass incomplete deep right intended for Terry McLaurin (defended by Trevon Diggs),,
3,14:50,3,10,WAS 25,24,0,Taylor Heinicke pass complete short middle to Adam Humphries for 12 yards (tackle by Jourdan Lewis),,
3,14:14,1,10,WAS 37,24,0,Taylor Heinicke pass complete short left to DeAndre Carter for 2 yards (tackle by Carlos Watkins),,
3,13:38,2,8,WAS 39,24,0,Taylor Heinicke pass complete short left to Adam Humphries for 3 yards (tackle by Leighton Vander Esch),,
3,13:00,3,5,WAS 42,24,0,Taylor Heinicke pass incomplete deep right intended for Terry McLaurin,,
3,12:50,4,3,WAS 42,24,0,Tress Way punts 42 yards downed by Dyami Brown,,
3,12:38,1,10,DAL 16,24,0,Ezekiel Elliott left end for 1 yard (tackle by Jonathan Allen),,
3,12:14,2,9,DAL 17,24,0,Dak Prescott pass complete short right to Michael Gallup for 12 yards (tackle by William Jackson),,
3,11:54,1,10,DAL 29,24,0,Dak Prescott pass complete short right to Michael Gallup for 5 yards (tackle by Landon Collins),,
3,11:31,2,5,DAL 34,24,0,Ezekiel Elliott up the middle for 4 yards (tackle by Daniel Wise and Cole Holcomb),,
3,11:08,3,1,DAL 38,24,0,CeeDee Lamb left end for 10 yards (tackle by Daron Payne),,
3,10:20,1,10,DAL 48,24,0,"Dak Prescott pass complete short middle to CeeDee Lamb for 11 yards (tackle by Cole Holcomb). Penalty on Jonathan Allen: Defensive Offside, 5 yards (declined)",,
3,9:59,1,10,WAS 41,24,0,Dak Prescott pass complete short middle to Cedrick Wilson for 5 yards (tackle by Bobby McCain and Jamin Davis),,
3,9:32,2,5,WAS 36,24,0,Dak Prescott pass incomplete short middle intended for Ezekiel Elliott,,
3,9:27,3,5,WAS 36,24,0,Dak Prescott pass incomplete short left intended for Amari Cooper,,
3,9:24,4,5,WAS 36,24,0,"Penalty on DAL: Delay of Game, 5 yards (accepted) (no play)",,
3,9:24,4,10,WAS 41,24,0,Bryan Anger punts 31 yards out of bounds,,
3,9:17,1,10,WAS 10,24,0,Taylor Heinicke pass incomplete deep right intended for DeAndre Carter,,
3,9:12,2,10,WAS 10,24,0,Antonio Gibson left end for 13 yards (tackle by Damontae Kazee),,
3,8:49,,,,,,Timeout #1 by Dallas Cowboys,,
3,8:49,1,10,WAS 23,24,0,Taylor Heinicke pass complete short left to John Bates for 19 yards (tackle by Trevon Diggs and Keanu Neal),,
3,8:19,1,10,WAS 42,24,0,Antonio Gibson left end for 6 yards (tackle by Micah Parsons),,
3,7:47,2,4,WAS 48,24,0,Taylor Heinicke pass complete short middle to Jaret Patterson for 9 yards (tackle by Jourdan Lewis),,
3,7:05,1,10,DAL 43,24,6,"Taylor Heinicke pass incomplete intended for Cam Sims WAS challenged the pass completion ruling, and the original play was overturned. Taylor Heinicke pass complete deep left to Cam Sims for 43 yards, touchdown",,
3,6:57,,,DAL 2,24,8,"Two Point Attempt: Taylor Heinicke rushes, conversion succeeds.",,
3,6:57,,,WAS 35,24,8,"Brian Johnson kicks off 65 yards, touchback.",,
3,6:57,1,10,DAL 25,24,8,Corey Clement right end for 10 yards (tackle by Kamren Curl),,
3,6:20,1,10,DAL 35,24,8,Corey Clement left end for 6 yards (tackle by Landon Collins),,
3,5:37,2,4,DAL 41,24,8,Corey Clement left tackle for 1 yard (tackle by Shaka Toney and Daron Payne),,
3,4:51,3,3,DAL 42,24,8,Dak Prescott sacked by Daron Payne for -1 yards,,
3,4:14,4,4,DAL 41,24,8,"Bryan Anger punts 59 yards, touchback.",,
3,4:05,1,10,WAS 20,24,8,Taylor Heinicke pass complete short middle to Antonio Gibson for -1 yards (tackle by DeMarcus Lawrence),,
3,3:27,2,12,WAS 19,24,8,"Taylor Heinicke pass complete short middle to Antonio Gibson for 6 yards. Antonio Gibson fumbles (forced by Jourdan Lewis), recovered by Jourdan Lewis at WAS-25 (tackle by Jourdan Lewis)",,
3,3:12,1,10,WAS 25,24,8,Dak Prescott pass complete short right to Michael Gallup for 10 yards (tackle by William Jackson),,
3,2:40,1,10,WAS 15,24,8,Corey Clement left guard for 3 yards (tackle by Matthew Ioannidis),,
3,2:12,2,7,WAS 12,24,8,Dak Prescott pass incomplete short middle intended for Dalton Schultz (defended by Kendall Fuller),,
3,2:07,3,7,WAS 12,24,8,"Dak Prescott pass complete short left to Corey Clement for 2 yards (tackle by Kamren Curl). Penalty on CeeDee Lamb: Offensive Pass Interference, 10 yards (declined)",,
3,1:39,4,5,WAS 10,27,8,Greg Zuerlein 29 yard field goal good,,
3,1:35,,,DAL 35,27,8,"Greg Zuerlein kicks off 65 yards, touchback.",,
3,1:35,1,10,WAS 25,27,8,"Taylor Heinicke pass complete short left to Jaret Patterson for no gain. Penalty on Ereck Flowers: Offensive Holding, 10 yards (accepted) (no play)",,
3,1:05,1,20,WAS 15,27,8,Jaret Patterson left end for 5 yards (tackle by Dorance Armstrong and Neville Gallimore),,
3,0:29,2,15,WAS 20,27,8,Taylor Heinicke sacked by DeMarcus Lawrence for -10 yards,,
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,25,WAS 10,27,8,Taylor Heinicke pass complete short right to DeAndre Carter for 10 yards (tackle by Jourdan Lewis),,
4,14:24,4,15,WAS 20,27,8,Tress Way punts 41 yards downed by Dyami Brown,,
4,14:14,1,10,DAL 39,27,8,Corey Clement up the middle for 2 yards (tackle by Daron Payne),,
4,13:40,2,8,DAL 41,27,8,Dak Prescott pass complete short left to CeeDee Lamb for 4 yards (tackle by Kendall Fuller),,
4,13:06,3,4,DAL 45,27,8,Dak Prescott pass incomplete short left intended for Corey Clement,,
4,13:02,4,4,DAL 45,27,8,Bryan Anger punts 35 yards out of bounds,,
4,12:56,1,10,WAS 20,27,8,Taylor Heinicke sacked by Neville Gallimore for -10 yards,,
4,12:30,2,20,WAS 10,27,8,Kyle Allen pass incomplete short middle,,
4,12:26,3,20,WAS 10,27,8,"Kyle Allen pass complete short middle to Ricky Seals-Jones for 8 yards (tackle by Jourdan Lewis). Penalty on Ricky Seals-Jones: Taunting / Offense, 15 yards (offset) . Penalty on DeMarcus Lawrence: Taunting / Defense, 15 yards (offset)",,
4,12:07,4,12,WAS 18,27,8,Tress Way punts 49 yards out of bounds,,
4,11:59,1,10,DAL 33,27,8,JaQuan Hardy right end for 3 yards (tackle by Kamren Curl and Cole Holcomb),,
4,11:18,2,7,DAL 36,27,8,Dak Prescott sacked by Landon Collins for -1 yards,,
4,10:40,3,8,DAL 35,27,8,"Dak Prescott pass complete short right to Amari Cooper for 10 yards (tackle by William Jackson). Penalty on William Bradley-King: Defensive Offside, 5 yards (declined) . Penalty on La'el Collins: Disqualification / Offense, 15 yards (accepted) (no play)",,
4,10:15,3,23,DAL 20,27,8,Corey Clement left guard for 3 yards (tackle by Bunmi Rotimi),,
4,9:33,4,20,DAL 23,27,8,Bryan Anger punts 50 yards downed by C.J. Goodwin,,
4,9:24,1,10,WAS 27,27,8,Jaret Patterson right end for 12 yards (tackle by Dorance Armstrong),,
4,8:59,1,10,WAS 39,27,8,Kyle Allen pass incomplete short right intended for Adam Humphries,,
4,8:55,2,10,WAS 39,27,8,Jaret Patterson up the middle for 8 yards (tackle by Malik Hooker and Damontae Kazee),,
4,8:33,3,1,WAS 47,27,8,Jaret Patterson for 4 yards (tackle by Dorance Armstrong),,
4,8:14,1,10,DAL 49,27,8,Kyle Allen pass incomplete short middle intended for Adam Humphries,,
4,8:10,2,10,DAL 49,27,8,"Penalty on WAS: Delay of Game, 5 yards (accepted) (no play)",,
4,8:10,2,15,WAS 46,27,8,Kyle Allen pass complete deep left to Cam Sims for 19 yards (tackle by Jayron Kearse),,
4,7:49,1,10,DAL 35,27,8,Kyle Allen pass incomplete short right intended for John Bates (defended by Leighton Vander Esch),,
4,7:45,2,10,DAL 35,27,8,Jonathan Williams right end for 6 yards (tackle by Leighton Vander Esch and Jayron Kearse),,
4,7:17,3,4,DAL 29,27,8,Kyle Allen pass complete short middle to Jonathan Williams for 19 yards (tackle by Damontae Kazee),,
4,6:50,1,10,DAL 10,27,8,Jonathan Williams right guard for 7 yards (tackle by Tarell Basham),,
4,6:30,2,3,DAL 3,27,8,Jonathan Williams left tackle for 2 yards (tackle by Osa Odighizuwa and Chauncey Golston),,
4,6:08,3,1,DAL 1,27,8,Kyle Allen up the middle for no gain (tackle by Tarell Basham),,
4,5:13,4,1,DAL 1,27,14,"Jonathan Williams up the middle for 1 yard, touchdown",,
4,5:09,,,DAL 2,27,14,Two Point Attempt: Kyle Allen pass incomplete intended for intended for Ricky Seals-Jones,,
4,5:09,,,WAS 35,27,14,"Brian Johnson kicks off 58 yards, returned by JaQuan Hardy for 15 yards (tackle by Jeremy Reaves)",,
4,5:02,1,10,DAL 22,27,14,Corey Clement right tackle for 4 yards (tackle by Daniel Wise),,
4,4:24,2,6,DAL 26,27,20,"Dak Prescott pass short middle intended for Dalton Schultz is intercepted by Cole Holcomb at DAL-31 and returned for 31 yards, touchdown",,
4,4:13,,,DAL 15,27,20,Brian Johnson kicks extra point blocked blocked by Chauncey Golston,,
4,4:13,,,WAS 35,27,20,"Brian Johnson kicks off 60 yards, returned by Corey Clement for 3 yards. Corey Clement fumbles, recovered by Corey Clement at DAL-10 and returned for 3 yards (tackle by Deshazor Everett and Jonathan Williams)",,
4,4:07,1,10,DAL 13,27,20,Ezekiel Elliott right tackle for 3 yards (tackle by Daniel Wise),,
4,4:02,,,,,,Timeout #1 by Washington Football Team,,
4,4:02,2,7,DAL 16,27,20,Ezekiel Elliott up the middle for 4 yards (tackle by William Jackson),,
4,3:19,3,3,DAL 20,27,20,Dak Prescott pass incomplete short middle intended for Michael Gallup (defended by Kendall Fuller),,
4,3:16,4,3,DAL 20,27,20,Bryan Anger punts 50 yards downed by C.J. Goodwin,,
4,3:04,1,10,WAS 30,27,20,Kyle Allen pass complete short middle to Cam Sims for 7 yards (tackle by Trevon Diggs),,
4,2:39,2,3,WAS 37,27,20,Kyle Allen pass incomplete deep right intended for DeAndre Carter,,
4,2:34,3,3,WAS 37,27,20,"Kyle Allen sacked by Randy Gregory for -5 yards. Kyle Allen fumbles (forced by Randy Gregory), recovered by Jayron Kearse at WAS-29 and returned for 1 yard Replay Assistant challenged the fumble ruling, and the play was upheld. (tackle by Adam Humphries and Keith Ismael)",,
4,2:24,1,10,WAS 28,27,20,Ezekiel Elliott right end for 1 yard (tackle by Tim Settle),,
4,2:19,,,,,,Timeout #2 by Washington Football Team,,
4,2:19,2,9,WAS 27,27,20,CeeDee Lamb left end for 5 yards (tackle by Cole Holcomb and Tim Settle),,
4,2:12,,,,,,Timeout #3 by Washington Football Team,,
4,2:12,3,4,WAS 22,27,20,Dak Prescott scrambles right end for 5 yards (tackle by William Jackson),,
4,2:00,1,10,WAS 17,27,20,Dak Prescott kneels for -1 yards,,
4,1:20,2,11,WAS 18,27,20,Dak Prescott kneels for -1 yards,,
4,0:38,3,12,WAS 19,27,20,Dak Prescott kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
