Quarter,Time,Down,ToGo,Location,DEN,NYJ,Detail,EPB,EPA
2,13:51,3,24,DEN 3,3,7,Ronnie Hillman right tackle for 10 yards (tackle by Dawan Landry and Calvin Pryor),-3.060,-2.490
2,12:57,4,14,DEN 13,3,7,"Britton Colquitt punts 42 yards, muffed catch by Walt Powell, recovered by Steven Johnson and returned for no gain",-2.490,2.720
2,12:43,1,10,NYJ 43,3,7,"Juwan Thompson left tackle for 8 yards (tackle by Calvin Pryor and David Harris). Penalty on Ryan Clady: Offensive Holding, 10 yards (no play)",2.720,2.060
2,12:19,1,20,DEN 47,3,7,Peyton Manning pass incomplete short right intended for Julius Thomas,2.060,0.830
2,12:09,2,20,DEN 47,3,7,Peyton Manning pass complete short right to Ronnie Hillman for 5 yards (tackle by Darrin Walls),0.830,0.830
2,11:30,3,15,NYJ 48,3,7,Peyton Manning pass incomplete short right intended for Ronnie Hillman,0.830,0.070
2,11:28,4,15,NYJ 48,3,7,Britton Colquitt punts 44 yards,0.070,0.380
2,11:17,1,10,NYJ 4,3,7,Chris Johnson left guard for 3 yards (tackle by Derek Wolfe),-0.380,-0.560
2,10:42,2,7,NYJ 7,3,7,Geno Smith pass incomplete short middle intended for Eric Decker,-0.560,-1.070
2,10:38,3,7,NYJ 7,3,7,Geno Smith pass incomplete short right intended for Greg Salas (defended by Derek Wolfe),-1.070,-2.490
2,10:33,4,7,NYJ 7,3,7,"Ryan Quigley punts 36 yards, out of bounds",-2.490,-2.720
2,10:25,1,10,NYJ 43,3,7,Peyton Manning pass incomplete deep right intended for Demaryius Thomas (defended by Darrin Walls),2.720,2.180
2,10:19,2,10,NYJ 43,3,7,Ronnie Hillman up the middle for 1 yard (tackle by Muhammad Wilkerson and David Harris),2.180,1.620
2,9:34,3,9,NYJ 42,3,7,Peyton Manning pass complete short right to Emmanuel Sanders for 14 yards (tackle by Phillip Adams),1.620,3.710
2,8:50,1,10,NYJ 28,3,7,Peyton Manning pass incomplete deep left intended for Emmanuel Sanders (defended by Phillip Adams),3.710,3.170
2,8:44,2,10,NYJ 28,3,7,Ronnie Hillman up the middle for 11 yards (tackle by Phillip Adams and Dawan Landry),3.170,4.440
2,8:16,1,10,NYJ 17,3,7,Peyton Manning pass complete short right to Demaryius Thomas for 7 yards (tackle by David Harris and Dawan Landry),4.440,5.100
2,7:34,2,3,NYJ 10,3,7,Ronnie Hillman up the middle for 4 yards (tackle by David Harris and Demario Davis),5.100,5.830
2,6:54,1,6,NYJ 6,3,7,Ronnie Hillman right tackle for 3 yards (tackle by Muhammad Wilkerson and Sheldon Richardson),5.830,5.530
2,6:14,2,3,NYJ 3,3,7,Ronnie Hillman up the middle for 2 yards (tackle by Muhammad Wilkerson and Demario Davis),5.530,5.530
2,5:55,2,3,NYJ 3,3,7,Timeout #1 by New York Jets,5.530,5.170
2,5:55,3,1,NYJ 1,9,7,"Peyton Manning pass complete short middle to Demaryius Thomas for 1 yard, touchdown",5.170,7.000
2,5:55,,,NYJ 2,10,7,Brandon McManus kicks extra point good,0.000,0.000
2,5:55,,,DEN 35,10,7,"Brandon McManus kicks off 70 yards, returned by Walt Powell for 30 yards (tackle by Steven Johnson)",0.000,-0.610
2,5:46,1,10,NYJ 25,10,7,Geno Smith pass complete short right to Jace Amaro for 3 yards (tackle by Rahim Moore),0.610,0.470
2,5:09,2,7,NYJ 28,10,7,Geno Smith pass complete short left to Chris Ivory for 14 yards (tackle by Von Miller),0.470,1.730
2,4:22,1,10,NYJ 42,10,7,Chris Ivory right end for 2 yards (tackle by Corey Nelson and T.J. Ward),1.730,1.460
2,3:58,2,8,NYJ 44,10,7,Geno Smith sacked by DeMarcus Ware for -4 yards,1.460,0.230
2,3:15,3,12,NYJ 40,10,7,Geno Smith pass incomplete short left intended for Jeremy Kerley (defended by Bradley Roby),0.230,-0.720
2,3:08,4,12,NYJ 40,10,7,"Ryan Quigley punts 60 yards, touchback",-0.720,-0.280
2,2:59,1,10,DEN 20,10,7,Juwan Thompson left guard for 5 yards (tackle by Demario Davis),0.280,0.410
2,2:21,2,5,DEN 25,10,7,Peyton Manning pass complete short left to Emmanuel Sanders for 4 yards (tackle by Demario Davis and Calvin Pryor),0.410,0.230
2,2:00,3,1,DEN 29,10,7,Juwan Thompson up the middle for 3 yards (tackle by David Harris and Dawan Landry),0.230,1.070
2,1:36,1,10,DEN 32,10,7,Peyton Manning pass incomplete short right intended for Ronnie Hillman,1.070,0.530
2,1:30,2,10,DEN 32,10,7,Peyton Manning pass complete deep left to Emmanuel Sanders for 20 yards (tackle by Phillip Adams and Calvin Pryor),0.530,2.390
2,0:57,1,10,NYJ 48,10,7,Peyton Manning pass complete short right to Julius Thomas for 12 yards (tackle by Dawan Landry),2.390,2.390
2,0:50,1,10,NYJ 48,10,7,Timeout #2 by Denver Broncos,2.390,3.180
2,0:50,1,10,NYJ 36,10,7,Peyton Manning pass complete short right to Demaryius Thomas for 14 yards (tackle by Darrin Walls),3.180,4.110
2,0:33,1,10,NYJ 22,10,7,Peyton Manning spiked the ball,4.110,3.560
2,0:27,2,10,NYJ 22,16,7,"Peyton Manning pass complete deep right to Julius Thomas for 22 yards, touchdown",3.560,7.000
2,0:27,2,10,NYJ 22,16,7,"Penalty on Terrance Knighton: Unsportsmanlike Conduct, 15 yards",3.560,0.000
2,0:27,,,NYJ 2,17,7,Brandon McManus kicks extra point good,0.000,0.000
2,0:27,,,DEN 20,17,7,"Brandon McManus kicks off 66 yards, returned by Walt Powell for 28 yards",0.000,-1.730
2,0:27,1,10,NYJ 42,17,7,Chris Johnson right guard for 4 yards (tackle by Brandon Marshall),1.730,1.730
2,0:14,1,10,NYJ 42,17,7,Timeout #2 by New York Jets,1.730,1.730
2,0:14,2,6,NYJ 46,17,7,Geno Smith pass incomplete deep right intended for Eric Decker,1.730,1.030
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
2,0:10,3,6,NYJ 46,17,7,Geno Smith pass complete short right to Eric Decker for 9 yards (tackle by Aqib Talib),1.030,1.030
2,0:06,3,6,NYJ 46,17,7,Timeout #3 by New York Jets,1.030,2.590
2,0:06,1,10,DEN 45,17,7,Geno Smith pass incomplete short right intended for Greg Salas,2.590,2.040
2,0:02,2,10,DEN 45,17,7,Geno Smith pass incomplete. Penalty on Geno Smith: Intentional Grounding (Declined),2.040,1.360
Quarter,Time,Down,ToGo,Location,DEN,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,17,7,"Brandon McManus kicks off 68 yards, returned by Walt Powell for 23 yards (tackle by Steven Johnson)",0.000,0.280
3,14:55,1,10,NYJ 20,17,7,Geno Smith pass complete short right to Eric Decker for 4 yards (tackle by Aqib Talib),0.280,0.270
3,14:23,2,6,NYJ 24,17,7,Chris Ivory right tackle for 1 yard (tackle by Derek Wolfe and Terrance Knighton),0.270,-0.300
3,13:47,3,5,NYJ 25,17,7,Geno Smith pass complete short right to Jace Amaro for 4 yards (tackle by T.J. Ward),-0.300,-1.440
3,13:09,4,1,NYJ 29,17,7,"Ryan Quigley punts 48 yards, fair catch by Isaiah Burse. Penalty on Kayvon Webster: Illegal Use of Hands, 10 yards",-1.440,0.320
3,13:02,1,10,DEN 13,17,7,Juwan Thompson left tackle for 1 yard (tackle by Dawan Landry),-0.320,-0.680
3,12:27,2,9,DEN 14,17,7,Peyton Manning pass complete short left to Demaryius Thomas for 11 yards (tackle by Phillip Adams),-0.680,0.610
3,11:43,1,10,DEN 25,17,7,Juwan Thompson left guard for 16 yards (tackle by Dawan Landry and Phillip Adams),0.610,1.660
3,11:03,1,10,DEN 41,17,7,"Ronnie Hillman up the middle for 26 yards (tackle by Sheldon Richardson). Ronnie Hillman fumbles (forced by Sheldon Richardson), recovered by Andre Caldwell at NYJ-26",1.660,3.840
3,10:23,1,10,NYJ 26,17,7,Juwan Thompson right tackle for 3 yards (tackle by Demario Davis),3.840,3.700
3,9:40,2,7,NYJ 23,17,7,Peyton Manning pass incomplete short right intended for Julius Thomas (defended by Darrin Walls),3.700,3.010
3,9:35,3,7,NYJ 23,17,7,Peyton Manning pass complete short left to Demaryius Thomas for 8 yards,3.010,4.580
,,,,,,,"NYJ challenged the pass completion ruling, and the play was upheld.",,
3,9:29,1,10,NYJ 15,17,7,Juwan Thompson right end for 4 yards (tackle by Damon Harrison and Calvin Pace),4.580,4.640
3,8:47,2,6,NYJ 11,17,7,"Juwan Thompson up the middle for 3 yards (tackle by Damon Harrison and Calvin Pace). Penalty on Sheldon Richardson: Unnecessary Roughness, 4 yards",4.640,6.280
3,8:11,1,4,NYJ 4,23,7,"Peyton Manning pass complete short right to Julius Thomas for 4 yards, touchdown",6.280,7.000
3,8:11,,,NYJ 2,24,7,Brandon McManus kicks extra point good,0.000,0.000
3,8:11,,,DEN 35,24,7,"Brandon McManus kicks off 69 yards, returned by Walt Powell for 36 yards (tackle by Virgil Green)",0.000,6.280
3,8:01,1,4,NYJ 4,24,7,Timeout #1 by Denver Broncos,6.280,-1.070
3,8:01,1,10,NYJ 32,24,7,Geno Smith pass complete short right to Eric Decker for 11 yards (tackle by Aqib Talib),1.070,1.800
3,7:35,1,10,NYJ 43,24,7,Geno Smith sacked by Von Miller for -6 yards,1.800,0.440
3,6:55,2,16,NYJ 37,24,7,Geno Smith sacked by Bradley Roby for -3 yards,0.440,-0.620
3,6:13,3,19,NYJ 34,24,7,Geno Smith pass incomplete short middle intended for John Conner,-0.620,-1.110
3,6:06,4,19,NYJ 34,24,7,"Ryan Quigley punts 46 yards, fair catch by Isaiah Burse",-1.110,-0.280
3,5:59,1,10,DEN 20,24,7,"Penalty on Louis Vasquez: False Start, 5 yards (no play)",0.280,-0.310
3,5:59,1,15,DEN 15,24,7,Ronnie Hillman right tackle for 8 yards (tackle by David Harris),-0.310,0.140
3,5:31,2,7,DEN 23,24,7,Ronnie Hillman up the middle for 4 yards (tackle by Demario Davis and Sheldon Richardson),0.140,-0.030
3,5:14,3,3,DEN 27,24,7,"Peyton Manning pass complete short left to Jacob Tamme for 9 yards (tackle by Dawan Landry). Penalty on Julius Thomas: Illegal Motion, 5 yards (no play)",-0.030,-0.030
3,4:41,3,3,DEN 27,24,7,Timeout #2 by Denver Broncos,-0.030,-0.690
3,4:41,3,8,DEN 22,24,7,Peyton Manning pass incomplete short left intended for Jacob Tamme (defended by Kyle Wilson),-0.690,-1.900
3,4:36,4,8,DEN 22,24,7,"Britton Colquitt punts 61 yards. Penalty on Kayvon Webster: Illegal Use of Hands, 10 yards (no play)",-1.900,-2.490
3,4:20,4,18,DEN 12,24,7,"Britton Colquitt punts 41 yards, returned by Walt Powell for no gain",-2.490,-2.060
3,4:11,1,10,NYJ 47,24,7,Geno Smith pass incomplete short left intended for Chris Johnson,2.060,1.520
3,4:05,2,10,NYJ 47,24,7,Geno Smith pass incomplete deep middle intended for Eric Decker,1.520,0.830
3,4:00,3,10,NYJ 47,24,7,Geno Smith pass complete short right to T.J. Graham for 11 yards (tackle by Kayvon Webster),0.830,2.790
3,3:31,1,10,DEN 42,24,7,Geno Smith pass incomplete short left intended for Jeremy Kerley (defended by Quanterus Smith),2.790,2.240
3,3:28,2,10,DEN 42,24,7,Geno Smith pass incomplete short middle intended for Jace Amaro,2.240,1.550
3,3:23,3,10,DEN 42,24,7,Geno Smith pass complete short left to Eric Decker for 13 yards (tackle by Chris Harris),1.550,3.640
3,2:50,1,10,DEN 29,24,7,Bilal Powell left end for no gain (tackle by Brandon Marshall and Corey Nelson),3.640,3.100
3,2:10,2,10,DEN 29,24,7,Geno Smith pass complete short right to Jace Amaro for 12 yards (tackle by T.J. Ward),3.100,4.440
3,1:31,1,10,DEN 17,24,7,Geno Smith pass complete short right to Jeff Cumberland for 5 yards (tackle by Kayvon Webster and Corey Nelson),4.440,4.690
3,0:52,2,5,DEN 12,24,7,"Geno Smith pass incomplete. Geno Smith fumbles, recovered by Geno Smith at DEN-34",4.690,3.880
3,0:43,3,5,DEN 12,24,7,Geno Smith pass incomplete short right intended for Jace Amaro (defended by Bradley Roby),3.880,2.680
3,0:40,4,5,DEN 12,24,10,Nick Folk 30 yard field goal good,2.680,3.000
3,0:40,,,NYJ 35,24,10,"Nick Folk kicks off 70 yards, returned by Andre Caldwell for 21 yards (tackle by Trevor Reilly). Penalty on Lamin Barrow: Disqualification, 8 yards",0.000,0.380
3,0:30,1,10,DEN 8,24,10,Peyton Manning pass complete short left to Demaryius Thomas for 9 yards (tackle by Demario Davis),-0.380,0.050
Quarter,Time,Down,ToGo,Location,DEN,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,DEN 17,24,10,Ronnie Hillman up the middle for no gain (tackle by Muhammad Wilkerson and David Harris),0.050,-0.370
4,14:30,3,1,DEN 17,24,10,Ronnie Hillman right tackle for 2 yards (tackle by David Harris and Dawan Landry),-0.370,0.150
4,13:48,1,10,DEN 19,24,10,Ronnie Hillman right tackle for 4 yards (tackle by Damon Harrison),0.150,0.210
4,13:09,2,6,DEN 23,24,10,Juwan Thompson left tackle for 3 yards (tackle by Dawan Landry),0.210,-0.160
4,12:33,3,3,DEN 26,24,10,Peyton Manning pass complete short left to Juwan Thompson for no gain. Penalty on Ryan Clady: Offensive Holding (Declined),-0.160,-1.630
4,12:11,4,3,DEN 26,24,10,"Britton Colquitt punts 40 yards, returned by Walt Powell for 3 yards (tackle by David Bruton)",-1.630,-1.400
4,12:02,1,10,NYJ 37,24,10,Geno Smith pass complete short right to Jace Amaro for 12 yards (tackle by Brandon Marshall),1.400,2.190
4,11:25,1,10,NYJ 49,24,10,Geno Smith pass incomplete,2.190,1.650
4,11:20,2,10,NYJ 49,24,10,Geno Smith for 11 yards,1.650,2.920
4,10:52,1,10,DEN 40,24,10,Bilal Powell left guard for 4 yards (tackle by Brandon Marshall and Corey Nelson),2.920,2.910
4,10:13,2,6,DEN 36,24,10,Chris Johnson up the middle for 2 yards (tackle by Malik Jackson and Terrance Knighton),2.910,2.480
4,9:32,3,4,DEN 34,24,10,Geno Smith pass complete short left to Greg Salas for 27 yards (tackle by Bradley Roby),2.480,5.600
4,8:44,1,7,DEN 7,24,10,Geno Smith pass incomplete short left intended for Chris Ivory,5.600,4.760
4,8:39,2,7,DEN 7,24,10,Chris Ivory right end for 5 yards (tackle by Aqib Talib and Quanterus Smith),4.760,4.950
4,7:59,3,2,DEN 2,24,16,"Geno Smith pass complete short right to Eric Decker for 2 yards, touchdown",4.950,7.000
4,7:59,,,DEN 2,24,17,Nick Folk kicks extra point good,0.000,0.000
4,7:59,,,NYJ 35,24,17,"Nick Folk kicks off 70 yards, returned by Andre Caldwell for 11 yards (tackle by Calvin Pryor)",0.000,0.380
4,7:50,1,10,DEN 6,24,17,"Penalty on Orlando Franklin: False Start, 3 yards (no play)",-0.380,-0.490
4,7:50,1,13,DEN 3,24,17,Ronnie Hillman up the middle for 3 yards (tackle by Sheldon Richardson and Dawan Landry),-0.490,-0.780
4,7:15,2,10,DEN 6,24,17,Peyton Manning pass complete short right to Demaryius Thomas for 9 yards (tackle by Darrin Walls),-0.780,-0.370
4,7:01,3,1,DEN 15,24,17,Ronnie Hillman up the middle for no gain (tackle by Jaiquawn Jarrett and Jason Babin),-0.370,-2.440
4,6:16,4,1,DEN 15,24,17,"Britton Colquitt punts 52 yards, fair catch by Walt Powell",-2.440,-1.140
4,6:09,1,10,NYJ 33,24,17,Geno Smith pass incomplete short right intended for Jeremy Kerley,1.140,0.590
4,6:03,2,10,NYJ 33,24,17,Geno Smith pass complete short left to Jeremy Kerley for 4 yards (tackle by Corey Nelson and Rahim Moore),0.590,0.430
4,5:20,3,6,NYJ 37,24,17,Geno Smith pass incomplete short middle intended for Eric Decker (defended by Aqib Talib),0.430,-0.910
4,5:15,4,6,NYJ 37,24,17,Ryan Quigley punts 34 yards,-0.910,-0.870
4,5:05,1,10,DEN 29,24,17,Peyton Manning pass complete short right to Ronnie Hillman for 2 yards (tackle by Darrin Walls),0.870,0.600
4,4:23,2,8,DEN 31,24,17,Ronnie Hillman right guard for 2 yards (tackle by Damon Harrison),0.600,0.170
4,3:44,3,6,DEN 33,24,17,Peyton Manning pass complete short right to Ronnie Hillman for 9 yards (tackle by Sheldon Richardson and David Harris),0.170,1.730
4,2:58,1,10,DEN 42,24,17,Peyton Manning pass complete short right to Demaryius Thomas for 4 yards (tackle by Demario Davis and Dawan Landry),1.730,1.730
4,2:13,2,6,DEN 46,24,17,Ronnie Hillman left end for no gain (tackle by Muhammad Wilkerson),1.730,1.730
4,2:07,2,6,DEN 46,24,17,Timeout #2 by New York Jets,1.730,1.030
4,2:07,3,6,DEN 46,24,17,Peyton Manning pass complete short right to Wes Welker for 8 yards (tackle by Kyle Wilson),1.030,2.520
4,2:00,1,10,NYJ 46,24,17,Ronnie Hillman left end for 2 yards (tackle by Muhammad Wilkerson and Calvin Pace),2.520,2.520
4,1:55,1,10,NYJ 46,24,17,Timeout #3 by New York Jets,2.520,2.250
4,1:54,2,8,NYJ 44,24,17,Ronnie Hillman right guard for -3 yards (tackle by Sheldon Richardson),2.250,1.160
4,1:13,3,11,NYJ 47,24,17,"Penalty on Quinton Coples: Neutral Zone Infraction, 5 yards (no play)",1.160,1.820
4,1:11,3,6,NYJ 42,24,17,Peyton Manning pass incomplete short right intended for Emmanuel Sanders (defended by Phillip Adams),1.820,0.460
4,1:07,4,6,NYJ 42,24,17,Britton Colquitt punts 37 yards,0.460,0.380
4,0:56,1,10,NYJ 5,24,17,Geno Smith pass incomplete short left intended for Jeremy Kerley (defended by Von Miller),-0.380,-0.780
4,0:50,2,10,NYJ 5,24,17,Geno Smith sacked by Von Miller and Derek Wolfe for -4 yards,-0.780,-1.890
4,0:23,3,14,NYJ 1,30,17,"Geno Smith pass incomplete deep right intended for Jeremy Kerley is intercepted by Aqib Talib at NYJ-22 and returned for 22 yards, touchdown",-1.890,-7.000
4,0:15,,,NYJ 2,31,17,Brandon McManus kicks extra point good,0.000,0.000
4,0:15,,,DEN 35,31,17,"Brandon McManus kicks off 51 yards, returned by Walt Powell for 4 yards (tackle by Nate Irving)",0.000,-0.040
4,0:04,1,10,NYJ 18,31,17,Geno Smith pass complete short right to Jace Amaro for 7 yards (tackle by Bradley Roby),0.040,0.550
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
