Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
2,11:57,1,10,TAM 40,0,3,Matt Ryan pass complete short left to Michael Jenkins for 7 yards (tackle by Elbert Mack),2.920,3.320
2,11:57,2,3,TAM 33,0,3,"Penalty on Sam Baker: False Start, 5 yards (no play)",3.320,2.640
2,11:06,2,8,TAM 38,0,3,Jerious Norwood left end for 4 yards (tackle by Ronde Barber),2.640,2.480
2,10:24,3,4,TAM 34,0,3,Matt Ryan pass complete short right to Jerious Norwood for 4 yards (tackle by Barrett Ruud),2.480,3.580
,,,,,,,"TAM challenged the first down ruling, and the play was upheld.",,
2,9:39,1,10,TAM 30,0,3,Jason Snelling middle for 4 yards (tackle by Chris Hovan and Barrett Ruud),3.580,3.570
2,9:01,2,6,TAM 26,0,3,Matt Ryan pass incomplete deep left intended for Marty Booker,3.570,2.870
2,8:54,3,6,TAM 26,0,3,Matt Ryan sacked by Geno Hayes for -9 yards,2.870,0.970
2,8:23,4,15,TAM 35,0,3,Matt Ryan pass complete short right to Jason Snelling for 5 yards (tackle by Aqib Talib),0.970,-0.940
2,8:15,1,10,TAM 30,0,3,Josh Freeman pass incomplete deep left intended for Antonio Bryant,0.940,0.390
2,8:07,2,10,TAM 30,0,3,Josh Freeman pass complete short left to Antonio Bryant for 7 yards (tackle by Brent Grimes),0.390,0.630
2,7:35,3,3,TAM 37,0,3,Josh Freeman pass incomplete short middle intended for Antonio Bryant,0.630,-0.910
2,7:29,4,3,TAM 37,0,3,"Sam Paulescu punts 34 yards, fair catch by Eric Weems",-0.910,-0.870
2,7:20,1,10,ATL 29,0,3,"Matt Ryan pass incomplete deep middle intended for Michael Jenkins is intercepted by Ronde Barber at TAM-42 and returned for 20 yards. Penalty on Ronde Barber: Defensive Holding, 5 yards (no play)",0.870,1.200
2,7:07,1,10,ATL 34,0,3,Matt Ryan pass complete short right to Tony Gonzalez for 9 yards (tackle by Geno Hayes),1.200,1.870
2,6:26,2,1,ATL 43,0,3,Matt Ryan pass complete deep right to Roddy White for 19 yards (tackle by Sabby Piscitelli),1.870,3.050
2,5:52,1,10,TAM 38,0,3,Matt Ryan pass complete short right to Roddy White for 8 yards (tackle by Aqib Talib),3.050,3.590
2,5:28,2,2,TAM 30,0,3,Jerious Norwood right end for 4 yards (tackle by Aqib Talib),3.590,3.840
2,5:07,1,10,TAM 26,0,3,Matt Ryan pass complete short right to Jerious Norwood for 8 yards (tackle by Geno Hayes),3.840,4.450
2,4:28,2,2,TAM 18,0,3,Matt Ryan pass incomplete deep left intended for Justin Peelle (defended by Tanard Jackson),4.450,3.750
2,4:19,3,2,TAM 18,0,3,Matt Ryan pass incomplete short left intended for Roddy White,3.750,2.370
2,4:14,4,2,TAM 18,3,3,Matt Bryant 36 yard field goal good,2.370,3.000
2,,,,ATL 30,3,3,"Michael Koenen kicks off 65 yards, returned by Micheal Spurlock for 7 yards (tackle by Spencer Adkins)",0.000,-0.350
2,4:03,1,10,TAM 12,3,3,Cadillac Williams right guard for 2 yards (tackle by Vance Walker and Thomas DeCoud),-0.350,-0.610
2,3:30,2,8,TAM 14,3,3,Cadillac Williams right tackle for -3 yards (tackle by Chauncey Davis),-0.610,-1.540
2,3:23,,,,3,3,Timeout #2 by Atlanta Falcons,0.000,-1.540
2,3:23,3,11,TAM 11,3,3,Josh Freeman pass complete short right to Chris Pressley for 2 yards (tackle by Stephen Nicholas),-1.540,-2.490
2,3:17,,,,3,3,Timeout #3 by Atlanta Falcons,0.000,-2.490
2,3:15,4,9,TAM 13,3,3,"Sam Paulescu punts 42 yards, muffed catch by Eric Weems, recovered by Chris Owens and returned for no gain",-2.490,-2.060
2,3:06,1,10,ATL 47,3,3,Matt Ryan pass complete short left to Tony Gonzalez for 12 yards (tackle by Quincy Black),2.060,2.850
2,2:28,1,10,TAM 41,3,3,Matt Ryan pass complete short middle to Jason Snelling for 7 yards (tackle by Quincy Black and Aqib Talib),2.850,3.250
2,2:03,2,3,TAM 34,3,3,Matt Ryan pass complete short right to Roddy White for 11 yards (tackle by Sabby Piscitelli),3.250,4.040
2,1:58,1,10,TAM 23,3,3,Matt Ryan pass complete short right to Tony Gonzalez for 9 yards,4.040,4.950
2,1:53,2,1,TAM 14,3,3,Jason Snelling left end for 2 yards (tackle by Barrett Ruud and Sabby Piscitelli),4.950,4.780
2,1:12,1,10,TAM 12,3,3,"Matt Ryan pass incomplete short right intended for Tony Gonzalez (defended by Sabby Piscitelli). Penalty on Sabby Piscitelli: Defensive Pass Interfere, 11 yards (no play)",4.780,6.970
2,1:07,1,1,TAM 1,3,3,Jason Snelling left guard for no gain (tackle by Adam Hayward and Tim Crowder),6.970,5.910
2,0:32,2,1,TAM 1,3,3,Jason Snelling right tackle for -1 yards (tackle by Roy Miller and Stylez G. White),5.910,4.950
2,0:04,3,2,TAM 2,9,3,"Matt Ryan pass complete short right to Justin Peelle for 2 yards, touchdown",4.950,7.000
2,,,,TAM 2,10,3,Matt Bryant kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,10,3,"Michael Koenen kicks off 63 yards, returned by Micheal Spurlock for 20 yards (tackle by Stephen Nicholas)",0.000,0.740
3,14:55,1,10,TAM 27,10,3,Cadillac Williams right tackle for no gain (tackle by Chris Owens),0.740,0.200
3,14:21,2,10,TAM 27,10,3,Josh Freeman pass incomplete short right intended for Antonio Bryant,0.200,-0.490
3,14:16,3,10,TAM 27,10,3,Josh Freeman pass incomplete short middle intended for Cadillac Williams (defended by Stephen Nicholas),-0.490,-1.570
3,14:10,4,10,TAM 27,10,3,Sam Paulescu punts 41 yards,-1.570,-1.070
3,14:02,1,10,ATL 32,10,3,Matt Ryan pass complete short left to Roddy White for 9 yards,1.070,1.740
3,13:42,2,1,ATL 41,10,3,Jerious Norwood right guard for no gain (tackle by Tim Crowder and Quincy Black),1.740,1.030
3,13:01,3,1,ATL 41,10,3,Ovie Mughelli middle for 2 yards (tackle by Roy Miller and Quincy Black),1.030,1.800
3,12:47,1,10,ATL 43,10,3,Jerious Norwood left guard for 3 yards (tackle by Barrett Ruud),1.800,1.660
3,12:07,2,7,ATL 46,10,3,Jerious Norwood middle for 5 yards (tackle by Barrett Ruud),1.660,1.620
3,11:37,3,2,TAM 49,10,3,Matt Ryan pass complete short right to Justin Peelle for 4 yards (tackle by Barrett Ruud),1.620,2.590
3,11:08,1,10,TAM 45,10,3,Matt Ryan pass incomplete deep right intended for Michael Jenkins is intercepted by Tanard Jackson at TAM-28 and returned for 19 yards,2.590,-2.060
3,10:56,1,10,TAM 47,10,3,Josh Freeman pass incomplete short right intended for Cadillac Williams,2.060,1.520
3,10:51,2,10,TAM 47,10,3,Cadillac Williams left guard for 6 yards (tackle by Mike Peterson),1.520,1.620
3,10:09,3,4,ATL 47,10,3,Josh Freeman pass incomplete short left intended for Antonio Bryant (defended by Brent Grimes),1.620,0.130
3,10:02,4,4,ATL 47,10,3,Sam Paulescu punts 45 yards,0.130,0.380
3,9:51,1,10,ATL 2,10,3,Ovie Mughelli middle for 4 yards (tackle by Barrett Ruud),-0.380,-0.490
3,9:19,2,6,ATL 6,10,3,Jason Snelling middle for 7 yards (tackle by Tim Crowder),-0.490,-0.320
3,8:36,1,10,ATL 13,10,3,Jason Snelling left end for 8 yards (tackle by Roy Miller),-0.320,0.350
3,8:06,2,2,ATL 21,10,3,Jason Snelling middle for 2 yards (tackle by Geno Hayes and Kyle Moore),0.350,0.480
3,7:23,1,10,ATL 23,10,3,Jason Snelling right end for 4 yards (tackle by Barrett Ruud),0.480,0.470
3,6:41,2,6,ATL 27,10,3,Jason Snelling left guard for 4 yards (tackle by Geno Hayes and Roy Miller),0.470,0.300
3,5:56,3,2,ATL 31,10,3,Matt Ryan pass complete short left to Jerious Norwood for 8 yards,0.300,1.530
3,5:27,1,10,ATL 39,10,3,Matt Ryan pass incomplete short right intended for Roddy White,1.530,0.990
3,5:20,2,10,ATL 39,10,3,Jerious Norwood middle for 2 yards (tackle by Kyle Moore and Barrett Ruud),0.990,0.560
3,4:41,3,8,ATL 41,10,3,Matt Ryan pass complete short left to Michael Jenkins for 30 yards (tackle by Elbert Mack),0.560,3.640
3,4:11,1,10,TAM 29,10,3,Jason Snelling middle for 10 yards (tackle by Tanard Jackson),3.640,4.310
3,3:29,1,10,TAM 19,10,3,Matt Ryan pass complete short right to Michael Jenkins for 2 yards (tackle by Aqib Talib),4.310,4.030
3,2:46,2,8,TAM 17,10,3,Matt Ryan pass incomplete deep middle intended for Tony Gonzalez,4.030,3.260
3,2:40,3,8,TAM 17,10,3,"Penalty on Quinn Ojinnaka: False Start, 5 yards (no play)",3.260,2.680
3,2:40,3,13,TAM 22,10,3,Matt Ryan pass incomplete deep right intended for Michael Jenkins (defended by Aqib Talib),2.680,1.990
3,2:33,4,13,TAM 22,10,3,"Matt Bryant 40 yard field goal no good, blocked by Corey Lynch",1.990,-0.940
3,2:28,1,10,TAM 30,10,3,Josh Freeman pass complete short left to Kellen Winslow for 11 yards (tackle by Erik Coleman),0.940,1.660
3,1:57,1,10,TAM 41,10,3,Cadillac Williams left guard for -2 yards (tackle by Jonathan Babineaux),1.660,0.850
3,1:18,2,12,TAM 39,10,3,Josh Freeman pass complete short middle to Jerramy Stevens for 14 yards (tackle by John Abraham),0.850,2.460
3,0:32,1,10,ATL 47,10,3,Cadillac Williams left guard for 5 yards (tackle by Trey Lewis and Jonathan Babineaux),2.460,2.590
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,ATL 42,10,3,Cadillac Williams right guard for 3 yards (tackle by Curtis Lofton),2.590,2.280
4,14:19,3,2,ATL 39,10,3,Josh Freeman pass complete short right to Cadillac Williams for 6 yards (tackle by Coy Wire),2.280,3.380
4,13:39,1,10,ATL 33,10,3,Cadillac Williams left guard for 2 yards (tackle by Erik Coleman),3.380,3.110
4,13:00,2,8,ATL 31,10,3,Josh Freeman pass complete deep right to Maurice Stovall for 27 yards (tackle by Erik Coleman),3.110,6.280
4,12:26,1,4,ATL 4,10,3,Josh Freeman left end for -4 yards (tackle by Erik Coleman),6.280,4.570
4,11:50,2,8,ATL 8,10,3,Josh Freeman pass incomplete short right intended for Kellen Winslow,4.570,3.580
4,11:41,3,8,ATL 8,10,9,"Josh Freeman pass complete short right to Antonio Bryant for 8 yards, touchdown",3.580,7.000
4,,,,ATL 2,10,10,Connor Barth kicks extra point good,0.000,0.000
4,,,,TAM 30,10,10,"Connor Barth kicks off 59 yards, returned by Eric Weems for 19 yards (tackle by Matt McCoy)",0.000,0.940
4,11:28,1,10,ATL 30,10,10,Jason Snelling right guard for 2 yards (tackle by Tim Crowder),0.940,0.660
4,10:52,2,8,ATL 32,10,10,Matt Ryan pass complete short left to Michael Jenkins for 6 yards (tackle by Tanard Jackson),0.660,0.760
4,10:18,3,2,ATL 38,10,10,"Matt Ryan pass incomplete short right intended for Tony Gonzalez is intercepted by Sabby Piscitelli at ATL-43 and returned for 3 yards. Penalty on Aqib Talib: Unnecessary Roughness, 15 yards",0.760,-1.930
4,10:09,1,10,TAM 45,10,10,Josh Freeman pass incomplete short right intended for Maurice Stovall is intercepted by Chris Owens at ATL-43 and returned for 13 yards,1.930,-2.650
4,10:04,1,10,TAM 44,10,10,Jason Snelling left guard for 6 yards (tackle by Tim Crowder and Barrett Ruud),2.650,2.920
4,9:26,2,4,TAM 38,10,10,Jason Snelling middle for 22 yards (tackle by Ronde Barber),2.920,4.510
4,8:42,1,10,TAM 16,10,10,Jason Snelling left tackle for 2 yards (tackle by Chris Hovan),4.510,4.210
4,8:04,2,8,TAM 14,10,10,Jason Snelling left guard for 2 yards (tackle by Barrett Ruud),4.210,3.730
4,7:26,3,6,TAM 12,16,10,"Matt Ryan pass complete short right to Roddy White for 12 yards, touchdown",3.730,7.000
4,,,,TAM 2,17,10,Matt Bryant kicks extra point good,0.000,0.000
4,,,,ATL 30,17,10,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
4,7:18,1,10,TAM 20,17,10,Josh Freeman pass complete short right to Cadillac Williams for 17 yards (tackle by Erik Coleman and Chris Owens),0.280,1.400
4,6:31,1,10,TAM 37,17,10,Josh Freeman pass complete deep left to Kellen Winslow for 18 yards (tackle by Erik Coleman),1.400,2.590
4,5:46,1,10,ATL 45,17,10,Josh Freeman pass complete short middle to John Gilmore for 9 yards (tackle by Stephen Nicholas),2.590,3.260
4,5:15,2,1,ATL 36,17,10,Josh Freeman pass incomplete,3.260,2.540
4,5:08,3,1,ATL 36,17,10,Josh Freeman middle for 1 yard (tackle by Jonathan Babineaux),2.540,3.250
4,4:24,1,10,ATL 35,17,10,Josh Freeman pass incomplete deep left intended for Antonio Bryant is intercepted by Brent Grimes at ATL-0. Penalty on Cadillac Williams: Offensive Holding (Declined),3.250,-0.280
4,4:14,1,10,ATL 20,17,10,Jason Snelling middle for 2 yards (tackle by Tanard Jackson and Roy Miller),0.280,0.000
4,3:32,2,8,ATL 22,17,10,Jason Snelling middle for 11 yards (tackle by Sabby Piscitelli),0.000,1.140
4,3:24,,,,17,10,Timeout #1 by Tampa Bay Buccaneers,0.000,1.140
4,3:24,1,10,ATL 33,17,10,Jason Snelling middle for 21 yards (tackle by Geno Hayes),1.140,2.520
4,3:16,,,,17,10,Timeout #2 by Tampa Bay Buccaneers,0.000,2.520
4,3:16,1,10,TAM 46,17,10,Jason Snelling left tackle for 5 yards (tackle by Geno Hayes),2.520,2.650
4,2:33,2,5,TAM 41,17,10,Jason Snelling right tackle for 20 yards (tackle by Tanard Jackson),2.650,4.170
4,2:00,1,10,TAM 21,17,10,Jason Snelling left tackle for -1 yards (tackle by Geno Hayes),4.170,3.490
4,1:16,2,11,TAM 22,17,10,Jason Snelling left tackle for 4 yards (tackle by Barrett Ruud),3.490,3.310
4,1:10,,,,17,10,Timeout #3 by Tampa Bay Buccaneers,0.000,3.310
4,1:10,3,7,TAM 18,17,10,Matt Ryan pass incomplete short right intended for Tony Gonzalez,3.310,2.250
4,1:05,4,7,TAM 18,20,10,Matt Bryant 36 yard field goal good,2.250,3.000
4,,,,ATL 30,20,10,"Michael Koenen kicks off 73 yards, returned by Micheal Spurlock for 28 yards (tackle by Stephen Nicholas). Penalty on Quincy Black: Illegal Block Above the , 10 yards",0.000,-0.280
4,0:55,1,10,TAM 14,20,10,Josh Freeman pass incomplete short left intended for Kellen Winslow (defended by Brent Grimes),-0.280,-0.750
4,0:47,2,10,TAM 14,20,10,Josh Freeman pass complete short left to Kellen Winslow for 5 yards (tackle by Mike Peterson),-0.750,-0.800
4,0:24,3,5,TAM 19,20,10,Josh Freeman pass complete short middle to Michael Clayton for 16 yards (tackle by Coy Wire),-0.800,1.270
4,0:00,1,10,TAM 35,20,10,Josh Freeman pass complete short left to Kellen Winslow for 12 yards (tackle by Jonathan Babineaux),1.270,2.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
