Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
3,15:00,1,10,OAK 20,17,0,JaMarcus Russell pass complete short right to Zach Miller for 3 yards (tackle by Jamie Winborn),0.280,0.140
3,14:37,2,7,OAK 23,17,0,JaMarcus Russell pass complete short middle to Ronald Curry for 14 yards (tackle by Dre' Bly),0.140,1.400
3,13:56,1,10,OAK 37,17,0,Darren McFadden left end for 8 yards (tackle by Nate Webster),1.400,1.940
3,13:16,2,2,OAK 45,17,0,Darren McFadden left tackle for 4 yards (tackle by D.J. Williams),1.940,2.190
3,12:34,1,10,OAK 49,17,0,JaMarcus Russell pass complete short right to Justin Griffith for 10 yards (tackle by Nate Webster),2.190,2.850
3,11:52,1,10,DEN 41,17,0,Darren McFadden left end for 1 yard (tackle by Nate Webster),2.850,2.440
3,11:15,2,9,DEN 40,17,0,Darren McFadden left tackle for 2 yards (tackle by John Engelberger),2.440,2.020
3,10:35,3,7,DEN 38,17,0,JaMarcus Russell pass incomplete short left intended for Ronald Curry,2.020,0.720
3,10:32,4,7,DEN 38,17,0,"Shane Lechler punts 30 yards, fair catch by Eddie Royal",0.720,0.380
3,10:25,1,10,DEN 8,17,0,Andre Hall left end for 10 yards (tackle by Gibril Wilson),-0.380,0.040
3,9:43,1,10,DEN 18,17,0,Michael Pittman up the middle for 5 yards (tackle by DeAngelo Hall),0.040,0.280
3,9:07,2,5,DEN 23,17,0,Jay Cutler pass complete deep right to Eddie Royal for 29 yards (tackle by Gibril Wilson),0.280,2.390
3,8:41,1,10,OAK 48,17,0,Eddie Royal pass incomplete,2.390,1.850
3,8:33,2,10,OAK 48,23,0,"Jay Cutler pass complete deep left to Darrell Jackson for 48 yards, touchdown",1.850,7.000
3,,,,OAK 2,24,0,Matt Prater kicks extra point good,0.000,0.000
3,,,,DEN 30,24,0,"Matt Prater kicks off 69 yards, returned by Johnnie Lee Higgins for 16 yards (tackle by Andre Hall)",0.000,-0.060
3,8:18,1,10,OAK 17,24,0,JaMarcus Russell pass incomplete short left intended for Ronald Curry,-0.060,-0.580
3,8:13,2,10,OAK 17,24,0,"JaMarcus Russell left guard for 7 yards. JaMarcus Russell fumbles, recovered by Jake Grove at OAK-24. Penalty on Paul McQuistan: Unnecessary Roughness, 12 yards",-0.580,-2.010
3,7:43,3,15,OAK 12,24,0,"Penalty on Cornell Green: False Start, 5 yards (no play)",-2.010,-2.590
3,7:23,3,20,OAK 7,24,0,Justin Fargas left end for 9 yards (tackle by Kenny Peterson),-2.590,-2.390
3,6:43,4,11,OAK 16,24,0,"Shane Lechler punts 58 yards, returned by Eddie Royal for 7 yards (tackle by Hiram Eugene). Eddie Royal fumbles, recovered by Eddie Royal at DEN-34",-2.390,-1.200
3,6:30,1,10,DEN 34,24,0,Jay Cutler left end for 11 yards (tackle by Thomas Howard),1.200,1.930
3,6:04,1,10,DEN 45,24,0,Andre Hall left end for 16 yards (tackle by Tommy Kelly),1.930,2.980
3,5:19,1,10,OAK 39,24,0,Andre Hall up the middle for 6 yards (tackle by Trevor Scott),2.980,3.250
3,4:43,2,4,OAK 33,24,0,Andre Hall right end for 6 yards (tackle by Nnamdi Asomugha),3.250,3.780
3,4:13,1,10,OAK 27,24,0,Jay Cutler pass incomplete short left intended for Peyton Hillis,3.780,3.230
3,4:08,2,10,OAK 27,24,0,Selvin Young up the middle for 2 yards (tackle by Kirk Morrison and Tommy Kelly),3.230,2.810
3,3:26,3,8,OAK 25,24,0,Jay Cutler pass incomplete short left intended for Brandon Stokley,2.810,1.800
3,3:21,4,8,OAK 25,27,0,Matt Prater 43 yard field goal good,1.800,3.000
3,,,,DEN 30,27,0,"Matt Prater kicks off 74 yards, returned by Johnnie Lee Higgins for 33 yards (tackle by Karl Paymah)",0.000,0.870
3,3:10,1,10,OAK 29,27,0,"Darren McFadden left end for 8 yards (tackle by Marquand Manuel). Penalty on Zach Miller: Offensive Holding, 10 yards",0.870,0.740
3,2:42,1,12,OAK 27,27,0,Darren McFadden up the middle for 4 yards (tackle by D.J. Williams),0.740,0.600
3,2:04,2,8,OAK 31,27,0,JaMarcus Russell pass complete deep middle to Ashley Lelie for 22 yards (tackle by Marquand Manuel),0.600,2.460
3,1:17,1,10,DEN 47,27,0,Justin Fargas right end for no gain (tackle by Nate Webster and Elvis Dumervil),2.460,1.910
3,0:35,2,10,DEN 47,27,0,JaMarcus Russell pass complete short right to Justin Fargas for 12 yards (tackle by Kenny Peterson),1.910,3.250
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 35,27,0,JaMarcus Russell pass complete deep middle to Justin Griffith for 24 yards (tackle by D.J. Williams),3.250,4.840
4,14:20,1,10,DEN 11,27,0,JaMarcus Russell pass incomplete short right intended for Zach Miller,4.840,4.140
4,14:14,2,10,DEN 11,27,0,JaMarcus Russell pass complete short left to Zach Miller for 5 yards (tackle by Ebenezer Ekuban),4.140,4.210
4,13:49,3,5,DEN 6,27,0,JaMarcus Russell left end for -2 yards (tackle by Marlon McCree),4.210,2.960
4,13:12,4,7,DEN 8,27,6,"JaMarcus Russell pass complete short left to Ashley Lelie for 8 yards, touchdown. Penalty on Karl Paymah: Defensive Pass Interference (Declined)",2.960,7.000
4,,,,DEN 2,27,7,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,27,7,"Sebastian Janikowski kicks off 74 yards, touchback",0.000,0.280
4,13:08,1,10,DEN 20,27,7,"Selvin Young for 9 yards. Penalty on Gibril Wilson: Unnecessary Roughness, 15 yards",0.280,1.860
4,12:45,1,10,DEN 44,27,7,"Selvin Young right end for 9 yards (tackle by Tommy Kelly). Penalty on Jay Richardson: Face Mask (15 Yards), 15 yards",1.860,3.450
4,12:12,1,10,OAK 32,27,7,Peyton Hillis up the middle for 4 yards,3.450,3.440
4,11:36,2,6,OAK 28,27,7,Jay Cutler pass complete short middle to Eddie Royal for 18 yards (tackle by Thomas Howard),3.440,4.910
4,10:51,1,10,OAK 10,27,7,Peyton Hillis up the middle for 5 yards,4.910,5.150
4,10:08,2,5,OAK 5,33,7,"Selvin Young up the middle for 5 yards, touchdown",5.150,7.000
4,,,,OAK 2,34,7,Matt Prater kicks extra point good,0.000,0.000
4,,,,DEN 30,34,7,"Matt Prater kicks off 67 yards, returned by Johnnie Lee Higgins for 10 yards (tackle by Nate Jackson)",0.000,-0.320
4,10:03,1,10,OAK 13,34,7,JaMarcus Russell pass complete short right to Zach Miller for 5 yards (tackle by Champ Bailey),-0.320,-0.140
4,9:29,2,5,OAK 18,34,7,Justin Fargas left end for 3 yards (tackle by John Engelberger),-0.140,-0.470
4,8:51,3,2,OAK 21,34,7,Justin Fargas up the middle for 1 yard (tackle by Nate Webster),-0.470,-1.900
4,8:11,4,1,OAK 22,34,7,Justin Fargas right end for -4 yards (tackle by John Engelberger),-1.900,-4.370
4,8:06,1,10,OAK 18,34,7,Andre Hall up the middle for 2 yards (tackle by Fred Wakefield and Gibril Wilson),4.370,4.090
4,7:20,2,8,OAK 16,34,7,Andre Hall right end for 6 yards (tackle by Jay Richardson),4.090,4.510
4,6:39,3,2,OAK 10,34,7,Peyton Hillis up the middle for 5 yards (tackle by Gibril Wilson),4.510,6.060
4,5:56,1,5,OAK 5,34,7,Jay Cutler pass complete short right to Nate Jackson for 3 yards (tackle by Michael Huff),6.060,5.720
4,5:25,2,2,OAK 2,34,7,Michael Pittman up the middle for 1 yard,5.720,5.170
4,4:40,3,1,OAK 1,40,7,"Michael Pittman up the middle for 1 yard, touchdown",5.170,7.000
4,,,,OAK 2,41,7,Matt Prater kicks extra point good,0.000,0.000
4,,,,DEN 30,41,7,"Matt Prater kicks off 65 yards, returned by Johnnie Lee Higgins for 17 yards (tackle by Wesley Woodyard)",0.000,0.410
4,4:30,1,10,OAK 22,41,7,JaMarcus Russell pass incomplete deep middle intended for Chaz Schilens,0.410,-0.130
4,4:22,2,10,OAK 22,41,7,Justin Fargas left tackle for 6 yards (tackle by Nic Clemons),-0.130,-0.030
4,3:42,3,4,OAK 28,41,7,Justin Fargas up the middle for 42 yards (tackle by Jamie Winborn),-0.030,3.580
4,2:57,1,10,DEN 30,41,7,JaMarcus Russell pass incomplete deep left intended for Ashley Lelie,3.580,3.030
4,2:52,2,10,DEN 30,41,7,JaMarcus Russell pass complete deep middle to Zach Miller for 21 yards (tackle by Marquand Manuel),3.030,5.140
4,2:11,1,9,DEN 9,41,7,JaMarcus Russell pass complete short right to Justin Griffith for 5 yards (tackle by Marquand Manuel),5.140,5.340
4,2:00,2,4,DEN 4,41,7,Justin Fargas left tackle for no gain (tackle by Dewayne Robertson and Nate Webster),5.340,4.490
4,1:43,,,,41,7,Timeout #1 by Oakland Raiders,0.000,4.490
4,1:38,3,4,DEN 4,41,7,JaMarcus Russell pass incomplete short left intended for Ashley Lelie (defended by Dre' Bly),4.490,3.030
4,1:35,4,4,DEN 4,41,13,"JaMarcus Russell pass complete short middle to Ronald Curry for 4 yards, touchdown",3.030,7.000
4,,,,DEN 2,41,14,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,41,14,"Sebastian Janikowski kicks off 65 yards, returned by Eddie Royal for 11 yards",0.000,-0.140
4,1:32,1,10,DEN 16,41,14,Jay Cutler kneels for -1 yards,-0.140,-0.780
4,0:50,2,11,DEN 15,41,14,Jay Cutler kneels for -1 yards,-0.780,-1.610
4,0:25,3,12,DEN 14,41,14,Jay Cutler kneels for -1 yards,-1.610,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
