Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
1,7:31,,,JAX 30,7,0,"Josh Scobee kicks off 75 yards, returned by Terrence Wilkins for 18 yards (tackle by Gerald Sensabaugh)",0.000,-0.320
1,7:27,1,10,IND 13,7,0,Dominic Rhodes left end for 3 yards (tackle by Deon Grant),-0.320,-0.440
1,7:01,2,7,IND 16,7,0,Peyton Manning pass incomplete intended for Reggie Wayne (defended by John Henderson),-0.440,-1.060
1,6:57,3,7,IND 16,7,0,Peyton Manning pass complete short middle to Marvin Harrison for 14 yards (tackle by Donovin Darius and Daryl Smith),-1.060,0.940
1,6:28,1,10,IND 30,7,0,Dominic Rhodes left end for no gain (tackle by Daryl Smith and Brian Williams),0.940,0.390
1,5:56,2,10,IND 30,7,0,Peyton Manning pass incomplete short right intended for Ben Utecht,0.390,-0.300
1,5:53,3,10,IND 30,7,0,Peyton Manning pass complete short middle to Joseph Addai for 2 yards (tackle by Marcus Stroud),-0.300,-1.240
1,5:21,4,8,IND 32,7,0,"Hunter Smith punts 54 yards, returned by Alvin Pearman for 21 yards (tackle by Tim Jennings)",-1.240,-1.270
1,5:09,1,10,JAX 35,7,0,Fred Taylor middle for 5 yards (tackle by Cato June and Mike Doss),1.270,1.400
1,4:29,2,5,JAX 40,7,0,Byron Leftwich pass complete short left to George Wrighster for 4 yards (tackle by Mike Doss),1.400,1.220
1,4:22,3,1,JAX 44,7,0,Byron Leftwich middle for 1 yard (tackle by Cato June and Gary Brackett),1.220,1.930
1,3:41,1,10,JAX 45,7,0,"Byron Leftwich pass incomplete short right intended for Reggie Williams. Penalty on Reggie Williams: Personal Foul, 15 yards",1.930,-0.640
1,3:32,2,25,JAX 30,7,0,Maurice Jones-Drew middle for 18 yards (tackle by Antoine Bethea),-0.640,1.090
1,2:51,3,7,JAX 48,7,0,Maurice Jones-Drew middle for 12 yards (tackle by Antoine Bethea),1.090,2.920
1,2:08,1,10,IND 40,7,0,Fred Taylor left tackle for 1 yard (tackle by Gary Brackett),2.920,2.510
1,1:21,2,9,IND 39,7,0,"Fred Taylor middle for 6 yards (tackle by Antoine Bethea and Robert Mathis). Penalty on Raheem Brock: Defensive Offside, 5 yards (no play)",2.510,3.180
1,0:54,2,4,IND 34,7,0,Byron Leftwich pass incomplete deep middle intended for George Wrighster is intercepted by Jason David at IND-9 and returned for 16 yards,3.180,-0.610
1,0:41,1,10,IND 25,7,0,Dominic Rhodes right end for no gain,0.610,0.060
1,0:14,2,10,IND 25,7,0,Dominic Rhodes right end for 7 yards (tackle by Mike Peterson),0.060,0.300
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,IND 32,7,0,Peyton Manning pass incomplete short right intended for Marvin Harrison,0.300,-1.240
2,14:54,4,3,IND 32,7,0,"Hunter Smith punts 44 yards, returned by Alvin Pearman for 7 yards (tackle by Justin Snow)",-1.240,-1.000
2,14:44,1,10,JAX 31,7,0,Fred Taylor middle for 9 yards (tackle by Antoine Bethea),1.000,1.680
2,14:07,2,1,JAX 40,7,0,Fred Taylor middle for 6 yards (tackle by Mike Doss),1.680,1.990
2,13:31,1,10,JAX 46,7,0,Fred Taylor middle for -1 yards (tackle by Gary Brackett and Bo Schobel),1.990,1.320
2,12:50,2,11,JAX 45,7,0,Maurice Jones-Drew middle for 2 yards (tackle by Montae Reagor),1.320,0.890
2,12:07,3,9,JAX 47,7,0,"Byron Leftwich pass incomplete short middle intended for Maurice Jones-Drew. Penalty on Vince Manuwai: Unnecessary Roughness, 13 yards",0.890,-1.110
2,12:02,4,22,JAX 34,7,6,"Chris Hanson punts 48 yards, returned by Terrence Wilkins for 82 yards, touchdown",-1.110,-7.000
2,,,,JAX 2,7,7,Martin Gramatica kicks extra point good,0.000,0.000
2,11:42,,,IND 30,7,7,"Martin Gramatica kicks off 67 yards, returned by Maurice Jones-Drew for 25 yards (tackle by Bo Schobel)",0.000,0.810
2,11:37,1,10,JAX 28,7,7,Byron Leftwich pass complete short right to Ernest Wilford for 7 yards (tackle by Marlin Jackson),0.810,1.210
2,10:57,2,3,JAX 35,7,7,Fred Taylor middle for 1 yard (tackle by Mike Doss and Gilbert Gardner),1.210,0.630
2,10:14,3,2,JAX 36,7,7,Maurice Jones-Drew middle for 5 yards (tackle by Antoine Bethea and Jason David),0.630,1.660
2,9:34,1,10,JAX 41,7,7,"Byron Leftwich pass incomplete short right intended for George Wrighster (defended by Cato June). Penalty on Darrell Reid: Roughing the Passer, 15 yards (no play)",1.660,2.650
2,9:28,1,10,IND 44,7,7,Maurice Jones-Drew left tackle for 12 yards (tackle by Bo Schobel),2.650,3.450
2,8:48,1,10,IND 32,7,7,Maurice Jones-Drew middle for 3 yards (tackle by Marlin Jackson and Gilbert Gardner),3.450,3.310
2,8:08,2,7,IND 29,7,7,Fred Taylor middle for 6 yards (tackle by Marlin Jackson and Antoine Bethea),3.310,3.400
2,7:32,3,1,IND 23,7,7,"Byron Leftwich middle for 1 yard (tackle by Raheem Brock and Cato June). Penalty on Marcedes Lewis: False Start, 5 yards (no play)",3.400,2.740
2,7:10,3,6,IND 28,7,7,Byron Leftwich pass complete short right to Maurice Jones-Drew for 12 yards (tackle by Antoine Bethea),2.740,4.510
2,6:19,1,10,IND 16,7,7,Fred Taylor right guard for -1 yards (tackle by Robert Mathis and Gary Brackett),4.510,3.770
2,5:36,2,11,IND 17,7,7,Fred Taylor middle for 12 yards (tackle by Antoine Bethea),3.770,6.060
2,4:49,1,5,IND 5,7,7,Fred Taylor middle for 2 yards (tackle by Gilbert Gardner),6.060,5.530
2,4:11,2,3,IND 3,7,7,Fred Taylor middle for -2 yards (tackle by Robert Mathis and Jason David),5.530,4.260
2,3:24,3,5,IND 5,7,7,Byron Leftwich middle for -1 yards (tackle by Robert Mathis and Montae Reagor),4.260,2.990
2,2:53,4,6,IND 6,7,7,Josh Scobee 24 yard field goal no good,2.990,-0.280
2,2:47,1,10,IND 20,7,7,Peyton Manning pass incomplete deep middle intended for Reggie Wayne,0.280,-0.270
,,,,,,,"JAX challenged the ruling, and the original play was overturned.",,
2,2:21,2,10,IND 20,7,7,Peyton Manning pass incomplete deep middle intended for Dallas Clark (defended by Terry Cousin),-0.270,-0.960
2,2:16,3,10,IND 20,7,7,Peyton Manning pass complete to Reggie Wayne for 22 yards (tackle by Brian Williams),-0.960,1.730
2,2:00,1,10,IND 42,7,7,Peyton Manning pass incomplete short right intended for Marvin Harrison (defended by Marcus Stroud),1.730,1.190
2,1:57,2,10,IND 42,7,7,Peyton Manning sacked by Bobby McCray for -7 yards,1.190,-0.430
2,1:24,3,17,IND 35,7,7,Peyton Manning pass complete deep left to Reggie Wayne for 20 yards (tackle by Clint Ingram),-0.430,2.590
2,1:15,,,,7,7,Timeout #1 by Indianapolis Colts,0.000,2.590
2,1:15,1,10,JAX 45,7,7,Peyton Manning pass complete short left to Joseph Addai for 5 yards (tackle by Clint Ingram and Brian Williams),2.590,2.720
2,0:53,2,5,JAX 40,7,7,Peyton Manning pass incomplete short left intended for Aaron Moorehead,2.720,2.010
2,0:49,3,5,JAX 40,7,7,Peyton Manning pass incomplete deep middle intended for Marvin Harrison,2.010,0.590
2,0:43,4,5,JAX 40,7,7,"Hunter Smith punts 30 yards, fair catch by Alvin Pearman",0.590,0.380
2,0:37,1,10,JAX 10,7,7,Byron Leftwich kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 30,7,7,"Josh Scobee kicks off 56 yards, muffed catch by Ran Carthon, recovered by Ran Carthon and returned for no gain",0.000,0.280
3,14:53,1,10,IND 20,7,7,Dominic Rhodes left tackle for 1 yard (tackle by Mike Peterson and Rob Meier),0.280,-0.130
3,14:23,2,9,IND 21,7,7,Peyton Manning pass complete short right to Marvin Harrison for 6 yards (tackle by Rashean Mathis),-0.130,-0.030
3,13:40,3,3,IND 27,7,7,Peyton Manning pass complete short left to Marvin Harrison for 4 yards (tackle by Terry Cousin),-0.030,1.000
3,13:16,1,10,IND 31,7,7,Peyton Manning pass complete deep middle to Marvin Harrison for 38 yards (tackle by Rashean Mathis),1.000,3.510
3,12:39,1,10,JAX 31,7,7,Dominic Rhodes middle for 1 yard (tackle by Marcus Stroud and Paul Spicer),3.510,3.100
3,12:06,2,9,JAX 30,7,7,Peyton Manning pass incomplete short right intended for Marvin Harrison (defended by Rashean Mathis),3.100,2.410
3,12:03,3,9,JAX 30,7,13,"Peyton Manning pass complete deep right to Dallas Clark for 30 yards, touchdown",2.410,7.000
3,12:03,,,JAX 2,7,14,Martin Gramatica kicks extra point good,0.000,0.000
3,11:55,,,IND 30,7,14,"Martin Gramatica kicks off 70 yards, returned by Maurice Jones-Drew for 28 yards (tackle by Rocky Boiman)",0.000,0.810
3,11:50,1,10,JAX 28,7,14,Fred Taylor right end for 4 yards (tackle by Montae Reagor and Cato June),0.810,0.800
3,11:11,2,6,JAX 32,7,14,Fred Taylor middle for no gain (tackle by Mike Doss),0.800,0.100
3,10:28,3,6,JAX 32,7,14,Byron Leftwich pass complete short left to George Wrighster for 3 yards (tackle by Mike Doss),0.100,-1.040
3,9:55,4,3,JAX 35,7,14,"Chris Hanson punts 48 yards, returned by Terrence Wilkins for no gain",-1.040,0.060
3,9:44,1,10,IND 17,7,14,Peyton Manning pass complete short right to Joseph Addai for 6 yards (tackle by Mike Peterson),-0.060,0.350
3,9:13,2,4,IND 23,7,14,Peyton Manning pass incomplete short right intended for Joseph Addai,0.350,-0.490
3,9:07,3,4,IND 23,7,14,Peyton Manning pass incomplete short left intended for Joseph Addai,-0.490,-1.830
3,9:03,4,4,IND 23,7,14,"Hunter Smith punts 53 yards, returned by Alvin Pearman for 15 yards (tackle by Keith O'Neil)",-1.830,-1.530
3,8:51,1,10,JAX 39,7,14,Byron Leftwich pass complete deep middle to Ernest Wilford for 17 yards (tackle by Marlin Jackson),1.530,2.650
3,8:11,1,10,IND 44,7,14,Byron Leftwich pass incomplete deep left intended for Ernest Wilford,2.650,2.110
3,8:05,2,10,IND 44,7,14,Fred Taylor middle for 2 yards (tackle by Gary Brackett and Robert Mathis),2.110,1.690
3,7:25,,,,7,14,Timeout #1 by Jacksonville Jaguars,0.000,1.690
3,7:25,3,8,IND 42,7,14,Byron Leftwich pass complete short middle to Reggie Williams for 2 yards (tackle by Marlin Jackson). Penalty on Matt Jones: Offensive Pass Interfere (Declined),1.690,0.590
3,7:20,4,6,IND 40,7,14,Chris Hanson punts 37 yards,0.590,0.380
3,7:11,1,10,IND 3,7,14,"Penalty on Marcus Stroud: Encroachment, 5 yards (no play)",-0.380,-0.190
3,7:11,1,5,IND 8,7,14,Joseph Addai middle for 9 yards (tackle by Daryl Smith and Rashean Mathis),-0.190,-0.060
3,6:37,1,10,IND 17,7,14,Joseph Addai left end for 7 yards (tackle by Daryl Smith),-0.060,0.480
3,5:52,2,3,IND 24,7,14,Peyton Manning pass incomplete short left intended for Reggie Wayne,0.480,-0.370
3,5:47,3,3,IND 24,7,14,Peyton Manning pass incomplete short right intended for Dallas Clark,-0.370,-1.770
3,5:43,4,3,IND 24,7,14,"Hunter Smith punts 56 yards, returned by Alvin Pearman for 15 yards (tackle by Justin Snow)",-1.770,-1.270
3,5:33,1,10,JAX 35,7,14,Byron Leftwich pass complete short right to George Wrighster for 5 yards (tackle by Marlin Jackson),1.270,1.400
3,4:56,2,5,JAX 40,7,14,Maurice Jones-Drew middle for 1 yard (tackle by Cato June),1.400,0.830
3,4:10,3,4,JAX 41,7,14,Byron Leftwich pass complete short right to Maurice Jones-Drew for 7 yards (tackle by Cato June and Antoine Bethea),0.830,2.130
3,3:32,1,10,JAX 48,7,14,Byron Leftwich pass complete short right to Kyle Brady for 6 yards (tackle by Gilbert Gardner),2.130,2.390
3,2:56,2,4,IND 46,7,14,Maurice Jones-Drew left tackle for 6 yards (tackle by Cato June),2.390,2.920
3,2:22,1,10,IND 40,7,14,Maurice Jones-Drew right end for 6 yards (tackle by Marlin Jackson),2.920,3.180
3,1:40,2,4,IND 34,7,14,Maurice Jones-Drew right tackle for 3 yards (tackle by Mike Doss),3.180,2.870
3,0:57,3,1,IND 31,7,14,Byron Leftwich pass incomplete short right intended for George Wrighster,2.870,1.410
3,0:54,4,1,IND 31,7,14,Josh Scobee 49 yard field goal no good,1.410,-1.530
3,0:49,1,10,IND 39,7,14,Peyton Manning sacked by John Henderson for -3 yards,1.530,0.580
3,0:21,2,13,IND 36,7,14,Peyton Manning pass complete deep middle to Marvin Harrison for 15 yards (tackle by Deon Grant),0.580,2.320
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,,,,7,14,Timeout #1 by Indianapolis Colts,0.000,2.320
4,15:00,1,10,JAX 49,7,14,Peyton Manning pass complete deep left to Reggie Wayne for 18 yards (tackle by Deon Grant),2.320,3.510
4,14:22,1,10,JAX 31,7,14,Dominic Rhodes middle for 1 yard (tackle by Marcus Stroud),3.510,3.100
4,13:49,2,9,JAX 30,7,14,Peyton Manning pass incomplete short middle intended for Dallas Clark,3.100,2.410
4,13:46,3,9,JAX 30,7,14,"Peyton Manning pass complete short left to Joseph Addai for 18 yards (tackle by Donovin Darius). Penalty on Reggie Wayne: Offensive Pass Interfere, 10 yards (no play)",2.410,1.090
4,13:13,3,19,JAX 40,7,14,Peyton Manning pass incomplete deep middle intended for Marvin Harrison (defended by Rashean Mathis),1.090,0.590
4,13:07,4,19,JAX 40,7,14,Hunter Smith punts 33 yards,0.590,0.380
4,12:57,1,10,JAX 7,7,14,Fred Taylor right tackle for 1 yard (tackle by Raheem Brock and Gary Brackett),-0.380,-0.710
4,12:15,2,9,JAX 8,7,14,Byron Leftwich pass incomplete deep middle intended for Ernest Wilford (defended by Antoine Bethea),-0.710,-1.300
4,12:09,3,9,JAX 8,7,14,Byron Leftwich pass incomplete short left intended for Reggie Williams,-1.300,-2.490
4,12:06,4,9,JAX 8,7,14,"Chris Hanson punts 53 yards, returned by Terrence Wilkins for no gain",-2.490,-1.530
4,11:53,1,10,IND 39,7,14,Peyton Manning pass complete deep middle to Marvin Harrison for 17 yards (tackle by Deon Grant). Penalty on Rashean Mathis: Defensive Holding (Declined),1.530,2.650
4,11:33,1,10,JAX 44,7,14,Dominic Rhodes right end for 4 yards (tackle by Rashean Mathis and Daryl Smith),2.650,2.650
4,10:55,2,6,JAX 40,7,14,Dominic Rhodes left end for 17 yards (tackle by Brian Williams),2.650,4.040
4,10:13,1,10,JAX 23,7,14,Peyton Manning pass incomplete short left intended for Dominic Rhodes,4.040,3.500
4,10:08,2,10,JAX 23,7,14,Peyton Manning pass incomplete deep right intended for Marvin Harrison,3.500,2.810
4,10:04,,,,7,14,Timeout #2 by Indianapolis Colts,0.000,2.810
4,10:04,3,10,JAX 23,7,14,Peyton Manning pass complete deep middle to Reggie Wayne for 22 yards (tackle by Donovin Darius),2.810,6.970
4,9:18,1,1,JAX 1,7,14,Joseph Addai middle for -1 yards (tackle by Donovin Darius and Mike Peterson),6.970,5.720
4,8:35,2,2,JAX 2,7,20,"Peyton Manning right end for 2 yards, touchdown",5.720,7.000
4,8:35,,,JAX 2,7,21,Martin Gramatica kicks extra point good,0.000,0.000
4,8:30,,,IND 30,7,21,"Martin Gramatica kicks off 60 yards, returned by Maurice Jones-Drew for 41 yards (tackle by Freddy Keiaho)",0.000,2.320
4,8:21,1,10,IND 49,7,21,Byron Leftwich middle for 7 yards (tackle by Gary Brackett),2.320,2.730
4,7:45,2,3,IND 42,7,21,Maurice Jones-Drew middle for no gain (tackle by Cato June),2.730,2.020
4,7:05,3,3,IND 42,7,21,Byron Leftwich pass complete short left to Ernest Wilford for 8 yards (tackle by Jason David and Cato June),2.020,3.310
4,6:32,1,10,IND 34,7,21,Byron Leftwich pass complete short middle to Maurice Jones-Drew for 6 yards (tackle by Gilbert Gardner),3.310,3.580
4,5:53,2,4,IND 28,7,21,Byron Leftwich pass complete short right to Alvin Pearman for 5 yards (tackle by Cato June and Mike Doss),3.580,4.040
4,5:25,1,10,IND 23,7,21,Byron Leftwich for 4 yards (tackle by Darrell Reid),4.040,4.050
4,4:54,2,6,IND 19,7,21,Byron Leftwich sacked by Raheem Brock and Robert Mathis for -1 yards,4.050,3.200
4,4:19,3,7,IND 20,7,21,Byron Leftwich pass incomplete short middle intended for Alvin Pearman,3.200,2.120
4,4:14,4,7,IND 20,7,21,Byron Leftwich pass complete short middle to George Wrighster for 13 yards (tackle by Gary Brackett and Antoine Bethea),2.120,5.600
4,3:48,1,7,IND 7,7,21,Byron Leftwich pass incomplete short right intended for Cortez Hankton,5.600,4.760
4,3:43,2,7,IND 7,7,21,Byron Leftwich pass incomplete short middle intended for Ernest Wilford (defended by Mike Doss),4.760,3.810
4,3:37,3,7,IND 7,13,21,"Byron Leftwich pass complete short middle to Maurice Jones-Drew for 7 yards, touchdown",3.810,7.000
4,3:37,,,IND 2,14,21,Josh Scobee kicks extra point good,0.000,0.000
4,3:32,,,JAX 30,14,21,"Josh Scobee kicks off 71 yards, returned by Terrence Wilkins for 12 yards (tackle by Montell Owens)",0.000,-0.370
4,3:28,1,10,IND 11,14,21,Dominic Rhodes middle for 3 yards (tackle by Mike Peterson and Scott Starks),-0.370,-0.530
4,2:42,2,7,IND 14,14,21,Dominic Rhodes left tackle for 9 yards (tackle by Donovin Darius and Mike Peterson),-0.530,0.480
4,2:04,,,,14,21,Timeout #2 by Jacksonville Jaguars,0.000,0.480
4,2:04,1,10,IND 23,14,21,Dominic Rhodes middle for 1 yard (tackle by Mike Peterson and Daryl Smith),0.480,0.070
4,2:00,2,9,IND 24,14,21,Dominic Rhodes left tackle for 3 yards (tackle by Mike Peterson and Daryl Smith),0.070,-0.230
4,1:55,,,,14,21,Timeout #3 by Jacksonville Jaguars,0.000,-0.230
4,1:55,3,6,IND 27,14,21,Dominic Rhodes left end for -2 yards (tackle by Daryl Smith),-0.230,-1.700
4,1:07,,,,14,21,Timeout #3 by Indianapolis Colts,0.000,-1.700
4,1:07,4,8,IND 25,14,21,"Hunter Smith punts 33 yards, out of bounds",-1.700,-1.730
4,1:00,1,10,JAX 42,14,21,Byron Leftwich pass incomplete short middle intended for George Wrighster (defended by Gilbert Gardner),1.730,1.190
4,0:57,2,10,JAX 42,14,21,Byron Leftwich pass incomplete deep middle intended for Reggie Williams is intercepted by Mike Doss at IND-20 and returned for 16 yards,1.190,-1.330
4,0:44,1,10,IND 36,14,21,Peyton Manning kneels for -1 yards,1.330,0.660
4,0:26,2,11,IND 35,14,21,Peyton Manning kneels for -1 yards,0.660,-0.160
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
