Quarter,Time,Down,ToGo,Location,KAN,NWE,Detail,EPB,EPA
2,5:29,2,9,KAN 37,7,17,De'Anthony Thomas right tackle for 4 yards (tackle by Lawrence Guy and Dont'a Hightower),0.930,0.760
2,4:45,3,5,KAN 41,7,17,Alex Smith sacked by Deatrich Wise Jr. for -12 yards,0.760,-1.440
2,3:57,4,17,KAN 29,7,17,"Dustin Colquitt punts 46 yards. Penalty on De'Anthony Thomas: Interference with Opportunity to, 15 yards",-1.440,-1.600
2,3:44,1,10,NWE 40,7,17,Dion Lewis middle for 4 yards (tackle by Dee Ford),1.600,1.590
2,3:06,2,6,NWE 44,7,17,Tom Brady pass incomplete deep right intended for Chris Hogan,1.590,0.890
2,2:59,3,6,NWE 44,7,17,Tom Brady pass incomplete short left intended for Brandin Cooks,0.890,-0.460
2,2:55,4,6,NWE 44,7,17,"Ryan Allen punts 39 yards. Penalty on Frank Zombo: Offensive Holding, 9 yards",-0.460,0.380
2,2:47,1,10,KAN 8,7,17,"Kareem Hunt left end for 14 yards (tackle by Jordan Richards). Penalty on Eric Fisher: Offensive Holding, 4 yards (no play)",-0.380,-0.530
2,2:29,1,14,KAN 4,7,17,Kareem Hunt right end for 7 yards (tackle by Cassius Marsh),-0.530,0.000
2,2:07,,,,,,Timeout #1 by New England Patriots,0.000,0.560
2,2:07,2,7,KAN 11,7,17,Alex Smith pass complete short middle to Albert Wilson for 9 yards (tackle by Adam Butler and Cassius Marsh),-0.560,0.280
2,2:00,1,10,KAN 20,7,17,Alex Smith pass complete short left to Travis Kelce for 14 yards (tackle by Devin McCourty),0.280,1.200
2,1:33,1,10,KAN 34,7,17,Alex Smith pass complete short right to Albert Wilson for 13 yards (tackle by Eric Rowe),1.200,2.060
2,1:30,1,10,KAN 47,7,17,Alex Smith middle for 7 yards (tackle by Malcom Brown),2.060,2.460
2,1:01,2,3,NWE 46,7,17,Alex Smith pass incomplete deep right intended for Chris Conley,2.460,1.750
2,0:57,3,3,NWE 46,7,17,Alex Smith pass complete short middle to Tyreek Hill for 12 yards (tackle by Devin McCourty),1.750,0.000
2,0:49,,,,,,Timeout #1 by Kansas City Chiefs,0.000,-3.310
2,0:49,1,10,NWE 34,7,17,Alex Smith pass complete short right to Charcandrick West for 4 yards (tackle by Dont'a Hightower),3.310,3.310
2,0:45,2,6,NWE 30,7,17,Alex Smith pass complete short right to Albert Wilson for 1 yard (tackle by Malcolm Butler),3.310,2.740
2,0:37,3,5,NWE 29,7,17,Alex Smith pass complete short right to Tyreek Hill for 8 yards,2.740,4.170
2,0:28,1,10,NWE 21,7,17,"Alex Smith pass incomplete deep left intended for Demarcus Robinson. Penalty on Malcolm Butler: Defensive Pass Interference, 20 yards (no play)",4.170,6.970
2,0:23,1,1,NWE 1,7,17,Alex Smith pass complete short right to De'Anthony Thomas for -2 yards (tackle by Devin McCourty),6.970,0.000
2,0:17,,,,,,Timeout #2 by Kansas City Chiefs,0.000,-5.530
2,0:17,2,3,NWE 3,13,17,"Alex Smith pass complete short left to Kareem Hunt for 3 yards, touchdown",5.530,7.000
2,0:13,,,NWE 15,14,17,Cairo Santos kicks extra point good,0.000,0.000
2,0:13,,,KAN 35,14,17,"Cairo Santos kicks off 57 yards, returned by Dion Lewis for 10 yards (tackle by Daniel Sorensen)",0.000,-0.040
2,0:08,1,10,NWE 18,14,17,Tom Brady kneels for -1 yards,0.040,-0.650
Quarter,Time,Down,ToGo,Location,KAN,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,14,17,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,KAN 25,14,17,Kareem Hunt middle for 10 yards (tackle by Trey Flowers),0.610,1.270
3,14:23,1,10,KAN 35,14,17,"Kareem Hunt right end for 20 yards (tackle by Devin McCourty). Penalty on Bryan Witzmann: Offensive Holding, 10 yards (no play)",1.270,1.270
3,14:21,1,10,KAN 35,14,17,--,1.270,0.610
3,13:57,1,20,KAN 25,14,17,Alex Smith pass complete short middle to Travis Kelce for 7 yards (tackle by Devin McCourty),0.610,0.320
3,13:21,2,13,KAN 32,14,17,Alex Smith pass complete short right to Kareem Hunt for 8 yards (tackle by Stephon Gilmore and Devin McCourty),0.320,0.700
3,12:34,3,5,KAN 40,14,17,Alex Smith pass complete short right to Tyreek Hill for 4 yards (tackle by Malcolm Butler),0.700,-0.460
3,11:59,4,1,KAN 44,14,17,"Dustin Colquitt punts 39 yards, fair catch by Danny Amendola",-0.460,0.060
3,11:53,1,10,NWE 17,14,17,Tom Brady pass incomplete deep left intended for Dwayne Allen,-0.060,-0.580
3,11:46,2,10,NWE 17,14,17,"Tom Brady pass complete short left to Danny Amendola for 8 yards (tackle by Dee Ford). Danny Amendola fumbles (forced by Dee Ford), recovered by David Andrews at NWE-28",-0.580,0.810
3,10:53,1,10,NWE 28,14,17,Mike Gillislee left tackle for 2 yards (tackle by Allen Bailey),0.810,0.530
3,10:23,2,8,NWE 30,14,17,Mike Gillislee right tackle for -4 yards (tackle by Derrick Johnson),0.530,-0.690
3,9:43,3,12,NWE 26,14,17,Tom Brady pass incomplete deep left intended for Chris Hogan,-0.690,-1.630
3,9:37,4,12,NWE 26,14,17,"Ryan Allen punts 35 yards, muffed catch by Tyreek Hill, recovered by Tyreek Hill and returned for no gain. Penalty on Daniel Sorensen: Unnecessary Roughness, 15 yards",-1.630,-0.610
3,9:28,1,10,KAN 25,20,17,"Alex Smith pass complete deep right to Tyreek Hill for 75 yards, touchdown",0.610,7.000
3,9:19,,,NWE 15,21,17,Cairo Santos kicks extra point good,0.000,0.000
3,9:19,,,KAN 35,21,17,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
3,9:19,1,10,NWE 25,21,17,Tom Brady pass incomplete deep right intended for Chris Hogan,0.610,0.060
3,9:13,2,10,NWE 25,21,17,Mike Gillislee middle for 4 yards (tackle by Bennie Logan),0.060,-0.100
3,8:33,3,6,NWE 29,21,17,Tom Brady pass complete short left to Rob Gronkowski for 17 yards (tackle by Eric Berry),-0.100,1.990
3,8:02,1,10,NWE 46,21,17,Tom Brady pass incomplete short middle intended for James White,1.990,1.450
3,7:55,2,10,NWE 46,21,17,Dion Lewis middle for 5 yards (tackle by Daniel Sorensen),1.450,1.420
3,7:22,3,5,KAN 49,21,17,Tom Brady pass incomplete short right intended for Danny Amendola,1.420,0.000
3,7:14,4,5,KAN 49,21,17,"Ryan Allen punts 35 yards, out of bounds",0.000,0.280
3,7:08,1,10,KAN 14,21,17,Kareem Hunt middle for 1 yard (tackle by Trey Flowers and David Harris),-0.280,-0.640
3,6:40,2,9,KAN 15,21,17,Alex Smith pass incomplete deep left intended for Travis Kelce (defended by Devin McCourty),-0.640,-1.280
3,6:33,3,9,KAN 15,21,17,Alex Smith pass incomplete short right intended for Chris Conley (defended by Stephon Gilmore),-1.280,-2.440
3,6:29,4,9,KAN 15,21,17,"Dustin Colquitt punts 39 yards, fair catch by Danny Amendola",-2.440,-1.990
3,6:22,1,10,NWE 46,21,17,"Tom Brady pass incomplete short left intended for Rob Gronkowski. Penalty on Terrance Mitchell: Defensive Holding, 5 yards (no play)",1.990,2.320
3,6:18,1,10,KAN 49,21,17,Tom Brady pass complete short left to Danny Amendola for 22 yards (tackle by Phillip Gaines),2.320,3.780
3,5:40,1,10,KAN 27,21,17,"Tom Brady pass incomplete deep left intended for Brandin Cooks. Penalty on Terrance Mitchell: Defensive Pass Interference, 26 yards (no play)",3.780,6.970
3,5:35,1,1,KAN 1,21,17,Mike Gillislee right guard for no gain (tackle by Allen Bailey and Roy Miller),6.970,5.910
3,5:03,2,1,KAN 1,21,23,"Mike Gillislee right guard for 1 yard, touchdown",5.910,7.000
3,5:01,,,KAN 15,21,24,Stephen Gostkowski kicks extra point good,0.000,0.000
3,5:01,,,NWE 35,21,24,"Stephen Gostkowski kicks off 66 yards, returned by De'Anthony Thomas for 14 yards (tackle by Jonathan Jones)",0.000,0.320
3,4:56,1,10,KAN 13,21,24,"Alex Smith pass complete short middle to Travis Kelce for 8 yards (tackle by Lawrence Guy). Penalty on Travis Kelce: Taunting, 10 yards",-0.320,-0.930
3,4:21,2,12,KAN 11,21,24,Kareem Hunt middle for 1 yard (tackle by Malcom Brown),-0.930,-1.540
3,3:35,3,11,KAN 12,21,24,Alex Smith sacked by Trey Flowers for -1 yards. Penalty on Laurent Duvernay-Tardif: Offensive Holding (Declined),-1.540,-2.490
3,3:22,4,12,KAN 11,21,24,"Dustin Colquitt punts 36 yards, returned by Danny Amendola for 3 yards (tackle by Terrance Smith). Penalty on Brandon Bolden: Running Into the Kicker, 5 yards (no play)",-2.490,-2.390
3,3:13,4,7,KAN 16,21,24,"Dustin Colquitt punts 49 yards, returned by Danny Amendola for 2 yards (tackle by Jehu Chesson). Penalty on Cassius Marsh: Running Into the Kicker, 5 yards (no play)",-2.390,-1.960
3,3:03,4,2,KAN 21,21,24,"Dustin Colquitt punts 59 yards, returned by Danny Amendola for 8 yards",-1.960,-0.810
3,2:50,1,10,NWE 28,21,24,Tom Brady pass complete deep left to Brandin Cooks for 54 yards (tackle by Terrance Mitchell). Penalty on Phillip Gaines: Defensive Holding (Declined),0.810,4.370
3,2:31,1,10,KAN 18,21,24,James White left tackle for 7 yards (tackle by Daniel Sorensen),4.370,5.010
3,2:00,2,3,KAN 11,21,24,James White left guard for 4 yards (tackle by Derrick Johnson),5.010,5.600
3,1:36,1,7,KAN 7,21,24,James White left tackle for 3 yards (tackle by Allen Bailey),5.600,5.340
3,0:57,2,4,KAN 4,21,24,James White left end for -6 yards (tackle by Derrick Johnson),5.340,3.130
3,0:20,3,10,KAN 10,21,24,"Tom Brady right tackle for 1 yard. Penalty on Tom Brady: Illegal Forward Pass, 5 yards",3.130,2.510
3,0:12,4,14,KAN 14,21,27,Stephen Gostkowski 32 yard field goal good,2.510,3.000
3,0:09,,,NWE 35,21,27,"Stephen Gostkowski kicks off 67 yards, returned by De'Anthony Thomas for 12 yards (tackle by Johnson Bademosi)",0.000,0.380
3,0:04,1,10,KAN 10,21,27,"Penalty on Bryan Witzmann: False Start, 5 yards (no play)",-0.380,-0.570
3,0:04,1,15,KAN 5,21,27,Kareem Hunt middle for 13 yards (tackle by Patrick Chung),-0.570,0.070
Quarter,Time,Down,ToGo,Location,KAN,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,KAN 18,21,27,Alex Smith pass complete short middle to Travis Kelce for 4 yards (tackle by Malcom Brown and Jordan Richards),0.070,0.410
4,14:19,1,10,KAN 22,27,27,"Alex Smith pass complete deep right to Kareem Hunt for 78 yards, touchdown",0.410,7.000
4,14:07,,,NWE 15,28,27,Cairo Santos kicks extra point good,0.000,0.000
4,14:07,,,KAN 35,28,27,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
4,14:07,1,10,NWE 25,28,27,Tom Brady pass complete short left to James White for 26 yards (tackle by Ron Parker),0.610,2.320
4,13:34,1,10,KAN 49,28,27,Tom Brady pass complete short left to Chris Hogan for 8 yards (tackle by Ron Parker and Derrick Johnson),2.320,2.860
4,13:02,2,2,KAN 41,28,27,Tom Brady pass incomplete short left intended for Brandin Cooks,2.860,2.150
4,12:56,3,2,KAN 41,28,27,Tom Brady pass complete short right to James White for 1 yard (tackle by Marcus Peters and Eric Berry),2.150,0.590
4,12:29,4,1,KAN 40,28,27,Mike Gillislee middle for no gain (tackle by Frank Zombo and Justin Houston),0.590,-1.600
4,12:21,1,10,KAN 40,28,27,Alex Smith pass incomplete deep left intended for Tyreek Hill,1.600,1.050
4,12:16,2,10,KAN 40,28,27,Alex Smith right guard for 2 yards (tackle by Cassius Marsh),1.050,0.630
4,11:36,3,8,KAN 42,28,27,Alex Smith pass complete short left to Travis Kelce for 7 yards (tackle by Devin McCourty),0.630,-0.130
4,10:46,4,1,KAN 49,28,27,--,-0.130,-0.460
4,10:37,4,6,KAN 44,28,27,"Dustin Colquitt punts 43 yards, fair catch by Patrick Chung",-0.460,0.320
4,10:28,1,10,NWE 13,28,27,Rex Burkhead middle for 2 yards (tackle by Bennie Logan),-0.320,-0.570
4,10:00,2,8,NWE 15,28,27,Rex Burkhead left end for 14 yards (tackle by Eric Murray and Terrance Mitchell),-0.570,0.870
4,9:26,1,10,NWE 29,28,27,Tom Brady pass incomplete deep right intended for Chris Hogan,0.870,0.330
4,9:20,2,10,NWE 29,28,27,Tom Brady pass incomplete deep left intended for Rob Gronkowski,0.330,-0.360
4,9:11,3,10,NWE 29,28,27,Tom Brady pass incomplete short left intended for Brandin Cooks,-0.360,-1.440
4,9:06,4,10,NWE 29,28,27,"Ryan Allen punts 38 yards, returned by Tyreek Hill for 7 yards",-1.440,-1.600
4,8:55,1,10,KAN 40,28,27,Alex Smith pass complete short right to Tyreek Hill for 9 yards (tackle by Devin McCourty),1.600,2.270
4,8:20,2,1,KAN 49,28,27,Kareem Hunt right tackle for 7 yards,2.270,2.650
4,7:36,1,10,NWE 44,28,27,Alex Smith pass complete short right to Kareem Hunt for 4 yards (tackle by Stephon Gilmore),2.650,2.650
4,6:51,2,6,NWE 40,28,27,Alex Smith pass complete deep left to Chris Conley for 25 yards (tackle by Malcolm Butler),2.650,4.580
4,6:14,1,10,NWE 15,28,27,Alex Smith pass incomplete short right intended for Travis Kelce,4.580,3.950
4,6:06,2,10,NWE 15,28,27,Alex Smith pass complete short left to Albert Wilson for 11 yards (tackle by Lawrence Guy),3.950,0.000
4,5:19,,,,,,Timeout #1 by Kansas City Chiefs,0.000,-6.280
4,5:19,1,4,NWE 4,34,27,"Kareem Hunt right end for 4 yards, touchdown",6.280,7.000
4,5:14,,,NWE 15,35,27,Cairo Santos kicks extra point good,0.000,0.000
4,5:14,,,KAN 35,35,27,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
4,5:14,1,10,NWE 25,35,27,Tom Brady sacked by Justin Houston for -7 yards,0.610,-0.980
4,4:47,2,17,NWE 18,35,27,Tom Brady pass incomplete deep middle intended for Phillip Dorsett,-0.980,-1.720
4,4:38,3,17,NWE 18,35,27,Tom Brady pass incomplete deep left intended for Brandin Cooks (defended by Terrance Mitchell),-1.720,-2.240
4,4:31,4,17,NWE 18,35,27,"Ryan Allen punts 54 yards, returned by De'Anthony Thomas for 3 yards (tackle by Brandon King). Penalty on Frank Zombo: Illegal Block Above the Waist, 10 yards",-2.240,-0.340
4,4:15,1,10,KAN 21,35,27,Kareem Hunt left end for 58 yards (tackle by Devin McCourty),0.340,4.170
4,4:05,1,10,NWE 21,41,27,"Charcandrick West right guard for 21 yards, touchdown",4.170,7.000
4,4:00,,,NWE 15,42,27,Cairo Santos kicks extra point good,0.000,0.000
4,4:00,,,KAN 35,42,27,"Cairo Santos kicks off 64 yards, returned by Dion Lewis for 13 yards (tackle by Ukeme Eligwe)",0.000,0.280
4,3:56,1,10,NWE 14,42,27,Tom Brady sacked by Allen Bailey for -8 yards,-0.280,-1.360
4,3:30,2,18,NWE 6,42,27,Tom Brady sacked by Justin Houston for -5 yards,-1.360,-2.940
4,2:58,3,23,NWE 1,42,27,Tom Brady pass incomplete short right intended for James White,-2.940,-2.490
4,2:54,4,23,NWE 1,42,27,"Ryan Allen punts 41 yards, out of bounds",-2.490,-2.790
4,2:44,1,10,NWE 42,42,27,Kareem Hunt right tackle for 2 yards,2.790,0.000
4,2:37,,,,,,Timeout #1 by New England Patriots,0.000,-2.510
4,2:37,2,8,NWE 40,42,27,Kareem Hunt right tackle for 2 yards (tackle by Alan Branch),2.510,0.000
4,2:32,,,,,,Timeout #2 by New England Patriots,0.000,-2.080
4,2:32,3,6,NWE 38,42,27,"Penalty on NWE: Defensive 12 On-field, 5 yards (no play)",2.080,2.740
4,2:32,3,1,NWE 33,42,27,Kareem Hunt middle for 3 yards (tackle by Malcom Brown),2.740,3.580
4,2:00,1,10,NWE 30,42,27,Alex Smith kneels for -2 yards,3.580,2.760
4,1:20,2,12,NWE 32,42,27,Alex Smith kneels for -3 yards,2.760,1.680
4,0:39,3,15,NWE 35,42,27,Alex Smith kneels for -1 yards,1.680,0.880
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
