Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
2,1:54,,,NWE 35,17,24,"Stephen Gostkowski kicks off 61 yards, returned by T.Y. Hilton for 10 yards (tackle by Julian Edelman). T.Y. Hilton fumbles (forced by Julian Edelman), recovered by Nathan Palmer at IND-10",0.000,-0.380
2,1:47,1,10,IND 10,17,24,"Andrew Luck pass incomplete short right intended for Donald Brown. Penalty on Jerod Mayo: Illegal Contact, 5 yards (no play)",-0.380,-0.220
2,1:43,1,10,IND 15,17,24,Andrew Luck pass incomplete deep left intended for Donnie Avery (defended by Alfonzo Dennard),-0.220,-0.710
2,1:38,2,10,IND 15,17,24,Andrew Luck pass complete short left to Donald Brown for 7 yards (tackle by Jerod Mayo),-0.710,0.000
2,1:30,,,,17,24,Timeout #1 by Indianapolis Colts,0.000,-0.510
2,1:30,3,3,IND 22,17,24,Andrew Luck pass complete deep middle to Donnie Avery for 19 yards (tackle by Steve Gregory and Jerod Mayo),-0.510,0.000
2,1:23,,,,17,24,Timeout #2 by Indianapolis Colts,0.000,1.660
2,1:23,1,10,IND 41,17,24,Andrew Luck pass complete short left to Donald Brown for -1 yards (tackle by Rob Ninkovich),1.660,0.990
2,0:59,2,11,IND 40,17,24,Andrew Luck pass complete short middle to Dwayne Allen for 16 yards (tackle by Jerod Mayo and Brandon Spikes),0.990,2.650
2,0:37,1,10,NWE 44,17,24,Andrew Luck pass incomplete short middle intended for Reggie Wayne,2.650,2.110
2,0:32,2,10,NWE 44,17,24,Andrew Luck pass complete short left to Reggie Wayne for 4 yards (tackle by Marquice Cole),2.110,1.950
2,0:09,3,6,NWE 40,17,24,Andrew Luck pass incomplete deep right intended for Nathan Palmer,1.950,0.000
2,0:04,,,,17,24,Timeout #1 by New England Patriots,0.000,0.590
2,0:03,4,6,NWE 40,17,24,Adam Vinatieri 58 yard field goal no good,0.590,2.060
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,17,24,"Pat McAfee kicks off 65 yards, returned by Devin McCourty for 24 yards (tackle by Josh Gordy)",0.000,0.540
3,14:53,1,10,NWE 24,17,24,Stevan Ridley right guard for -1 yards (tackle by Cory Redding),0.540,-0.140
3,14:19,2,11,NWE 23,17,24,Tom Brady pass incomplete deep right intended for Brandon Lloyd,-0.140,-0.820
3,14:13,3,11,NWE 23,17,24,Tom Brady pass complete short right to Julian Edelman for 17 yards (tackle by Jerrell Freeman and Robert Mathis),-0.820,1.600
3,13:30,1,10,NWE 40,17,24,Tom Brady pass incomplete short right intended for Wes Welker,1.600,1.050
3,13:27,2,10,NWE 40,17,24,Tom Brady pass complete short left to Wes Welker for 11 yards (tackle by Darius Butler),1.050,2.320
3,12:59,1,10,IND 49,17,24,Stevan Ridley left tackle for 11 yards (tackle by Cassius Vaughn and Antoine Bethea),2.320,3.050
3,12:18,1,10,IND 38,17,24,Tom Brady pass complete short right to Rob Gronkowski for 31 yards (tackle by Jerrell Freeman),3.050,5.600
3,12:02,1,7,IND 7,17,24,"Tom Brady pass complete short right to Wes Welker for 4 yards (tackle by Darius Butler). Wes Welker fumbles (forced by Darius Butler), ball out of bounds at IND-3",5.600,5.530
3,11:51,2,3,IND 3,17,24,Stevan Ridley left guard for 1 yard (tackle by Antonio Johnson and Jerrell Freeman),5.530,4.950
3,11:10,3,2,IND 2,17,30,"Tom Brady pass complete short left to Julian Edelman for 2 yards, touchdown",4.950,7.000
3,11:10,,,IND 2,17,31,Stephen Gostkowski kicks extra point good,0.000,0.000
3,11:07,,,NWE 35,17,31,"Stephen Gostkowski kicks off 65 yards, returned by T.Y. Hilton for 20 yards (tackle by Matt Slater)",0.000,0.280
3,11:02,1,10,IND 20,17,31,Vick Ballard left end for -2 yards (tackle by Jerod Mayo and Brandon Spikes),0.280,-0.630
3,10:22,2,12,IND 18,17,31,Andrew Luck pass incomplete short middle intended for Dwayne Allen (defended by Steve Gregory),-0.630,-1.330
3,10:17,3,12,IND 18,17,31,Andrew Luck pass complete deep left to T.Y. Hilton for 16 yards (tackle by Alfonzo Dennard),-1.330,1.200
3,9:31,1,10,IND 34,17,31,Andrew Luck pass complete deep middle to Reggie Wayne for 21 yards (tackle by Devin McCourty),1.200,2.590
3,8:47,1,10,NWE 45,17,31,Andrew Luck pass complete short left to T.Y. Hilton for 3 yards (tackle by Rob Ninkovich),2.590,2.450
3,8:09,2,7,NWE 42,17,31,Vick Ballard left tackle for 3 yards (tackle by Vince Wilfork and Kyle Arrington),2.450,2.150
3,7:25,3,4,NWE 39,17,31,Andrew Luck pass incomplete short middle intended for Reggie Wayne (defended by Vince Wilfork),2.150,0.660
3,7:20,4,4,NWE 39,17,31,Pat McAfee punts 35 yards,0.660,0.380
3,7:09,1,10,NWE 4,17,31,Tom Brady pass complete short right to Brandon Lloyd for 12 yards (tackle by Josh Gordy),-0.380,-0.140
3,6:41,1,10,NWE 16,17,31,Stevan Ridley left tackle for 3 yards (tackle by Pat Angerer),-0.140,-0.180
3,5:57,2,7,NWE 19,17,31,Stevan Ridley up the middle for 1 yard (tackle by Cory Redding),-0.180,-0.820
3,5:13,3,6,NWE 20,17,31,Tom Brady pass incomplete short right intended for Wes Welker,-0.820,-2.030
3,5:08,4,6,NWE 20,17,31,"Zoltan Mesko punts 61 yards, returned by T.Y. Hilton for 7 yards (tackle by Nate Ebner)",-2.030,-0.670
3,4:53,1,10,IND 26,17,31,Donald Brown up the middle for 5 yards (tackle by Kyle Love and Jermaine Cunningham),0.670,0.810
3,4:18,2,5,IND 31,17,31,Donald Brown left tackle for -2 yards (tackle by Rob Ninkovich),0.810,-0.160
3,3:37,3,7,IND 29,17,31,"Andrew Luck sacked by Rob Ninkovich for -5 yards. Andrew Luck fumbles (forced by Rob Ninkovich), recovered by Rob Ninkovich at IND-24 (tackle by Joe Reitz)",-0.160,-3.970
3,3:28,1,10,IND 24,17,37,"Tom Brady pass complete deep left to Rob Gronkowski for 24 yards, touchdown",3.970,7.000
3,3:28,,,IND 2,17,38,Stephen Gostkowski kicks extra point good,0.000,0.000
3,3:22,,,NWE 35,17,38,"Stephen Gostkowski kicks off 72 yards, touchback",0.000,0.280
3,3:22,1,10,IND 20,17,38,Andrew Luck pass incomplete short middle intended for T.Y. Hilton,0.280,-0.270
3,3:18,2,10,IND 20,17,38,"Andrew Luck pass incomplete deep middle intended for T.Y. Hilton. Penalty on Jerod Mayo: Roughing the Passer, 15 yards (no play)",-0.270,1.270
3,3:13,1,10,IND 35,17,38,Andrew Luck left guard for 4 yards (tackle by Jermaine Cunningham),1.270,1.260
3,2:33,2,6,IND 39,17,38,Vick Ballard left guard for -4 yards (tackle by Trevor Scott and Brandon Spikes),1.260,0.040
3,1:50,3,10,IND 35,17,38,Andrew Luck pass complete short right to Reggie Wayne for 12 yards (tackle by Marquice Cole),0.040,2.060
3,1:08,1,10,IND 47,17,38,Andrew Luck pass complete short right to Dwayne Allen for 19 yards (tackle by Aqib Talib and Brandon Spikes),2.060,3.310
3,0:24,1,10,NWE 34,17,38,Andrew Luck pass incomplete deep right intended for Reggie Wayne,3.310,2.770
3,0:18,2,10,NWE 34,17,38,Andrew Luck pass complete short right to T.Y. Hilton for 11 yards (tackle by Aqib Talib),2.770,4.040
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NWE 23,17,44,"Andrew Luck pass incomplete short left intended for Reggie Wayne is intercepted by Alfonzo Dennard at NWE-13 and returned for 87 yards, touchdown",4.040,-7.000
4,,,,IND 2,17,45,Stephen Gostkowski kicks extra point good,0.000,0.000
4,14:47,,,NWE 35,17,45,"Stephen Gostkowski kicks off 57 yards, returned by T.Y. Hilton for 18 yards (tackle by Mike Rivera)",0.000,0.670
4,14:43,1,10,IND 26,17,45,Andrew Luck pass complete short right to Dwayne Allen for 8 yards (tackle by Aqib Talib),0.670,1.210
4,14:02,2,2,IND 34,17,45,Donald Brown right end for 5 yards (tackle by Aqib Talib),1.210,1.530
4,13:20,1,10,IND 39,17,45,Andrew Luck pass incomplete deep middle intended for LaVon Brazill,1.530,0.990
4,13:15,2,10,IND 39,17,45,Vick Ballard left guard for 18 yards (tackle by Kyle Arrington and Devin McCourty),0.990,2.720
4,12:38,1,10,NWE 43,23,45,"Andrew Luck pass complete deep right to T.Y. Hilton for 43 yards, touchdown. Penalty on Aqib Talib: Illegal Contact (Declined)",2.720,7.000
4,12:38,,,NWE 2,24,45,Adam Vinatieri kicks extra point good,0.000,0.000
4,12:32,,,IND 35,24,45,"Pat McAfee kicks off 65 yards, touchback",0.000,0.280
4,12:32,1,10,NWE 20,24,45,Tom Brady pass incomplete deep left intended for Brandon Lloyd,0.280,-0.270
4,12:26,2,10,NWE 20,24,45,Stevan Ridley right end for 2 yards (tackle by Pat Angerer),-0.270,-0.690
4,11:49,3,8,NWE 22,24,45,Tom Brady pass complete short middle to Rob Gronkowski for 11 yards (tackle by Antoine Bethea),-0.690,1.140
4,11:11,1,10,NWE 33,24,45,Stevan Ridley right tackle for 3 yards (tackle by Darius Butler and Fili Moala),1.140,1.000
4,10:29,2,7,NWE 36,24,45,Tom Brady pass complete short left to Wes Welker for 14 yards,1.000,2.260
4,9:55,1,10,,24,45,Julian Edelman right end for 47 yards (tackle by Antoine Bethea),2.260,6.510
4,9:09,1,3,IND 3,24,51,"Stevan Ridley up the middle for 3 yards, touchdown",6.510,7.000
4,9:09,,,IND 2,24,52,Stephen Gostkowski kicks extra point good,0.000,0.000
4,9:05,,,NWE 35,24,52,"Stephen Gostkowski kicks off 57 yards, returned by T.Y. Hilton for 15 yards (tackle by Tracy White)",0.000,0.480
4,9:02,1,10,IND 23,24,52,Andrew Luck pass complete short left to Vick Ballard for 7 yards (tackle by Alfonzo Dennard),0.480,0.880
4,8:39,2,3,IND 30,24,52,Vick Ballard left tackle for 1 yard (tackle by Vince Wilfork),0.880,0.300
4,7:56,3,2,IND 31,24,52,Andrew Luck pass incomplete short left intended for T.Y. Hilton,0.300,-1.310
4,7:52,4,2,IND 31,24,52,"Pat McAfee punts 57 yards, returned by Julian Edelman for 49 yards (tackle by Pat McAfee)",-1.310,-2.980
4,7:37,1,10,IND 39,24,52,Tom Brady pass complete short left to Shane Vereen for 11 yards (tackle by Jerrell Freeman),2.980,3.710
4,6:52,1,10,IND 28,24,52,Shane Vereen left tackle for -1 yards (tackle by Dwight Freeney),3.710,3.030
4,6:15,2,11,IND 29,24,52,Shane Vereen left guard for 4 yards (tackle by Ricardo Mathews and Jerrell Freeman),3.030,2.870
4,5:32,3,7,IND 25,24,52,Tom Brady pass complete short middle to Wes Welker for 13 yards (tackle by Darius Butler),2.870,4.780
4,4:48,1,10,IND 12,24,52,Shane Vereen left end for 5 yards (tackle by Jerrell Freeman),4.780,5.020
4,4:43,2,5,IND 7,24,52,Shane Vereen up the middle for 3 yards (tackle by Kavell Conner),5.020,0.000
4,3:59,,,,24,52,Timeout #1 by New England Patriots,0.000,4.840
4,3:59,3,2,IND 4,24,58,"Shane Vereen left end for 4 yards, touchdown",4.840,7.000
4,3:59,,,IND 2,24,59,Stephen Gostkowski kicks extra point good,0.000,0.000
4,3:55,,,NWE 35,24,59,"Stephen Gostkowski kicks off 69 yards, touchback",0.000,0.280
4,3:55,1,10,IND 20,24,59,Andrew Luck pass incomplete deep middle intended for Reggie Wayne (defended by Kyle Arrington),0.280,-0.270
4,3:50,2,10,IND 20,24,59,Andrew Luck pass complete short middle to Reggie Wayne for 11 yards (tackle by Tavon Wilson),-0.270,1.000
4,3:25,1,10,IND 31,24,59,Andrew Luck pass complete short right to Dwayne Allen for 13 yards (tackle by Kyle Arrington),1.000,1.860
4,2:58,1,10,IND 44,24,59,Andrew Luck pass incomplete deep left intended for T.Y. Hilton,1.860,1.320
4,2:53,2,10,IND 44,24,59,Andrew Luck pass incomplete short right intended for Dwayne Allen,1.320,0.630
4,2:49,3,10,IND 44,24,59,Andrew Luck pass complete short left to Dwayne Allen for 11 yards (tackle by Kyle Arrington),0.630,2.590
4,2:25,1,10,NWE 45,24,59,Andrew Luck pass incomplete intended for Reggie Wayne is intercepted by Tavon Wilson at NWE-22 and returned for 20 yards (tackle by Reggie Wayne),2.590,-1.730
4,2:17,1,10,NWE 42,24,59,Shane Vereen left guard for no gain (tackle by Clifton Geathers and Kavell Conner),1.730,1.190
4,2:00,2,10,NWE 42,24,59,Shane Vereen right guard for 1 yard (tackle by Lawrence Guy),1.190,0.630
4,1:23,3,9,NWE 43,24,59,Shane Vereen right end for no gain (tackle by Darius Butler),0.630,-0.520
4,0:41,4,9,NWE 43,24,59,Zoltan Mesko punts 53 yards,-0.520,0.380
4,0:28,1,10,IND 4,24,59,Delone Carter left end for 20 yards (tackle by Devin McCourty),-0.380,0.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
