Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
2,8:09,1,10,OAK 20,17,14,Darren McFadden left guard for 1 yard (tackle by Marcus Thomas),0.280,-0.130
2,7:33,2,9,OAK 21,17,14,Jason Campbell pass complete deep right to Darrius Heyward-Bey for 20 yards (tackle by Andre' Goodman),-0.130,1.660
2,7:07,1,10,OAK 41,17,14,Jason Campbell pass incomplete deep left intended for Jacoby Ford,1.660,1.120
2,6:59,2,10,OAK 41,17,14,Darren McFadden left end for -4 yards (tackle by Robert Ayers),1.120,-0.100
2,6:23,3,14,OAK 37,17,14,Jason Campbell pass complete short left to Darren McFadden for 9 yards (tackle by Mario Haggan),-0.100,-0.320
2,5:38,4,5,OAK 46,17,14,"Shane Lechler punts 37 yards, returned by Syd'Quan Thompson for 8 yards (tackle by Michael Mitchell). Penalty on Kevin Alexander: Illegal Block Above the , 10 yards",-0.320,0.220
2,5:25,1,10,DEN 15,17,14,Tim Tebow pass complete deep left to Brandon Lloyd for 22 yards (tackle by Chris Johnson),-0.220,1.400
2,4:52,1,10,DEN 37,17,14,Lance Ball left guard for -1 yards (tackle by Kamerion Wimbley),1.400,0.720
2,4:15,2,11,DEN 36,17,14,Tim Tebow left end for 2 yards (tackle by Richard Seymour),0.720,0.300
2,4:04,,,,17,14,Timeout #1 by Oakland Raiders,0.000,0.300
2,4:04,3,9,DEN 38,17,14,Tim Tebow middle for 5 yards (tackle by Rolando McClain and Matt Shaughnessy),0.300,-0.520
2,3:58,,,,17,14,Timeout #2 by Oakland Raiders,0.000,-0.520
2,3:57,4,4,DEN 43,17,14,"Britton Colquitt punts 49 yards, returned by Nick Miller for no gain",-0.520,0.380
2,3:44,1,10,OAK 8,17,14,Darren McFadden middle for 1 yard (tackle by Marcus Thomas and Ronald Fields),-0.380,-0.710
2,3:12,2,9,OAK 9,17,14,Jason Campbell pass incomplete deep left intended for Jacoby Ford,-0.710,-1.300
2,3:07,3,9,OAK 9,17,14,Jason Campbell pass complete short middle to Darren McFadden for 7 yards (tackle by D.J. Williams),-1.300,-2.390
2,2:27,4,2,OAK 16,17,14,"Sebastian Janikowski punts 33 yards, muffed catch by Syd'Quan Thompson, recovered by Hiram Eugene and returned for no gain",-2.390,1.990
2,2:23,1,10,OAK 46,17,14,Jason Campbell for 20 yards (tackle by D.J. Williams),1.990,3.310
2,2:00,1,10,DEN 34,17,14,Jason Campbell pass incomplete short left intended for Zach Miller,3.310,2.770
2,1:55,2,10,DEN 34,17,14,Darren McFadden right tackle for 3 yards (tackle by Robert Ayers),2.770,2.480
2,1:14,3,7,DEN 31,17,14,Jason Campbell pass incomplete short right intended for Darrius Heyward-Bey,2.480,1.320
2,1:07,4,7,DEN 31,17,17,Sebastian Janikowski 49 yard field goal good,1.320,3.000
2,,,,OAK 30,,,"Sebastian Janikowski kicks off 66 yards, returned by Eric Decker for 25 yards (tackle by Michael Huff)",,
2,0:58,1,10,DEN 29,17,17,Correll Buckhalter left guard for 6 yards (tackle by Michael Huff),0.870,1.140
2,0:20,2,4,DEN 35,17,17,"Correll Buckhalter right guard for 5 yards (tackle by Quentin Groves). Penalty on Spencer Larsen: Illegal Motion, 5 yards (no play)",1.140,0.460
2,0:14,2,9,DEN 30,17,17,Correll Buckhalter middle for -2 yards (tackle by Richard Seymour),0.460,-0.490
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,,,"Steven Hauschka kicks off 65 yards, returned by Jacoby Ford for 22 yards (tackle by Nate Jones)",,
3,14:53,1,10,OAK 27,17,17,Jason Campbell pass incomplete short left intended for Marcel Reece (defended by D.J. Williams),0.740,0.200
3,14:48,2,10,OAK 27,17,17,Jason Campbell pass complete short left to Zach Miller for 27 yards (tackle by Renaldo Hill),0.200,2.520
3,14:04,1,10,DEN 46,17,17,"Jacoby Ford left end for 4 yards (tackle by Renaldo Hill). Penalty on Zach Miller: Offensive Holding, 10 yards (no play)",2.520,1.860
3,13:28,1,20,OAK 44,17,17,Michael Bush right guard for 1 yard (tackle by Mario Haggan),1.860,0.760
3,12:52,2,19,OAK 45,17,17,"Jason Campbell pass complete short left to Zach Miller for 15 yards (tackle by Jason Hunter). Penalty on Jared Veldheer: Illegal Use of Hands, 10 yards (no play)",0.760,-0.590
3,12:45,2,29,OAK 35,17,17,Michael Bush middle for 3 yards (tackle by Justin Bannan and Jamal Williams),-0.590,-0.820
3,11:48,3,26,OAK 38,17,17,"Jason Campbell pass complete short middle to Jacoby Ford for 12 yards (tackle by Renaldo Hill and Champ Bailey). Penalty on Robert Ayers: Defensive Offside, 5 yards (no play)",-0.820,-0.160
3,11:29,3,21,OAK 43,17,17,Jason Campbell pass complete short right to Jacoby Ford for 7 yards (tackle by Syd'Quan Thompson),-0.160,-0.060
3,11:05,4,14,,17,17,"Shane Lechler punts 44 yards. Penalty on Nate Jones: Offensive Holding, 3 yards",-0.060,0.380
3,10:57,1,10,DEN 3,17,17,Lance Ball right tackle for -2 yards (tackle by Quentin Groves),-0.380,-0.930
3,10:25,2,12,DEN 1,17,17,Lance Ball middle for 4 yards (tackle by Rolando McClain),-0.930,-1.190
3,9:50,3,8,DEN 5,17,17,Correll Buckhalter right tackle for no gain (tackle by Rolando McClain and Matt Shaughnessy),-1.190,-2.490
3,9:10,4,8,DEN 5,17,17,"Britton Colquitt punts 56 yards, returned by Nick Miller for 22 yards (tackle by Richard Quinn). Penalty on Richard Quinn: Face Mask (15 Yards), 15 yards",-2.490,-3.970
3,8:57,1,10,DEN 24,17,17,Jason Campbell pass incomplete short left intended for Marcel Reece (defended by D.J. Williams),3.970,3.430
3,8:50,2,10,DEN 24,17,17,Darren McFadden middle for 6 yards (tackle by D.J. Williams),3.430,3.570
3,8:15,3,4,DEN 18,17,17,"Jason Campbell pass incomplete. Penalty on Marcus Thomas: Roughing the Passer (Offsetting), Penalty on Jason Campbell: Intentional Grounding (Offsetting) (no play)",3.570,3.570
3,8:09,3,4,DEN 18,17,17,Darren McFadden middle for no gain (tackle by Justin Bannan),3.570,2.320
3,7:32,4,4,DEN 18,17,20,Sebastian Janikowski 35 yard field goal good,2.320,3.000
3,,,,OAK 30,17,20,"Sebastian Janikowski kicks off 55 yards, returned by Eric Decker for 21 yards (tackle by Sam Williams)",0.000,1.330
3,7:16,1,10,DEN 36,17,20,"Tim Tebow pass incomplete deep right intended for Brandon Lloyd. Penalty on Stanford Routt: Defensive Pass Interfere, 24 yards (no play)",1.330,2.920
3,7:10,1,10,OAK 40,17,20,Lance Ball right end for -1 yards (tackle by Michael Mitchell),2.920,2.240
3,6:43,2,11,OAK 41,17,20,Tim Tebow pass complete deep left to Brandon Lloyd for 19 yards,2.240,4.110
3,6:14,1,10,OAK 22,17,20,Correll Buckhalter middle for -2 yards (tackle by Tyvon Branch and Matt Shaughnessy),4.110,3.290
3,5:38,2,12,OAK 24,17,20,Tim Tebow pass incomplete deep left intended for Lance Ball,3.290,2.610
3,5:30,3,12,OAK 24,17,20,Tim Tebow left end for 7 yards (tackle by Tyvon Branch),2.610,2.360
3,5:09,4,5,OAK 17,20,20,Steven Hauschka 35 yard field goal good,2.360,3.000
3,,,,DEN 30,20,20,"Steven Hauschka kicks off 62 yards, returned by Jacoby Ford for 26 yards (tackle by Lee Robinson)",0.000,1.200
3,4:55,1,10,OAK 34,20,20,Michael Bush right tackle for 3 yards (tackle by David Bruton),1.200,1.060
3,4:22,2,7,OAK 37,20,20,Jason Campbell pass complete deep middle to Jacoby Ford for 25 yards (tackle by David Bruton),1.060,3.050
3,3:37,1,10,DEN 38,20,20,Michael Bush right end for 7 yards (tackle by Robert Ayers),3.050,3.450
3,2:58,2,3,DEN 31,20,20,Michael Bush right tackle for 1 yard (tackle by Mario Haggan),3.450,2.870
3,2:15,3,2,DEN 30,20,20,Michael Bush right tackle for 1 yard (tackle by Jamal Williams),2.870,1.620
3,1:34,4,1,DEN 29,20,23,Sebastian Janikowski 47 yard field goal good,1.620,3.000
3,,,,OAK 30,20,23,"Sebastian Janikowski kicks off 52 yards, returned by Lance Ball for 18 yards (tackle by Michael Huff)",0.000,1.330
3,1:24,1,10,DEN 36,20,23,Lance Ball left tackle for no gain (tackle by Rolando McClain),1.330,0.790
3,0:49,2,10,DEN 36,20,23,Tim Tebow pass complete short middle to Richard Quinn for 9 yards (tackle by Chris Johnson),0.790,1.290
3,0:10,3,1,DEN 45,20,23,"Penalty on Chris Kuper: False Start, 5 yards (no play)",1.290,0.630
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,DEN 40,20,23,Tim Tebow pass incomplete short left intended for Correll Buckhalter,0.630,-0.720
4,14:57,4,6,DEN 40,20,23,"Britton Colquitt punts 44 yards, returned by Nick Miller for 11 yards (tackle by David Bruton)",-0.720,-0.740
4,14:44,1,10,OAK 27,20,29,"Jason Campbell pass complete short right to Marcel Reece for 73 yards, touchdown",0.740,7.000
4,,,,,20,29,"Penalty on Jon Condo: False Start, 5 yards (no play)",0.000,0.000
4,,,,DEN 2,20,30,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,20,30,"Sebastian Janikowski kicks off 64 yards, returned by Eric Decker for 18 yards (tackle by Sam Williams)",0.000,0.540
4,14:27,1,10,DEN 24,20,30,Lance Ball middle for 1 yard (tackle by John Henderson),0.540,0.130
4,13:48,2,9,DEN 25,20,30,Tim Tebow pass complete deep left to Jabar Gaffney for 32 yards (tackle by Michael Huff),0.130,2.720
4,13:19,1,10,OAK 43,20,30,Tim Tebow middle for 5 yards (tackle by Matt Shaughnessy),2.720,2.850
4,12:42,2,5,OAK 38,20,30,Correll Buckhalter middle for 3 yards (tackle by Matt Shaughnessy),2.850,2.540
4,12:01,,,,20,30,Timeout #1 by Denver Broncos,0.000,2.540
4,12:01,3,2,OAK 35,20,30,Lance Ball left end for 3 yards (tackle by Michael Huff and John Henderson),2.540,3.450
4,11:25,1,10,OAK 32,20,30,Lance Ball right guard for 2 yards (tackle by John Henderson),3.450,3.170
4,10:58,2,8,OAK 30,20,30,Tim Tebow pass incomplete deep right intended for Brandon Lloyd,3.170,2.480
4,10:51,3,8,OAK 30,20,30,Tim Tebow middle for 3 yards (tackle by Nnamdi Asomugha),2.480,1.720
4,10:09,4,5,OAK 27,23,30,Steven Hauschka 45 yard field goal good,1.720,3.000
4,,,,DEN 30,23,30,"Steven Hauschka kicks off 44 yards, returned by Rock Cartwright for 9 yards (tackle by Richard Quinn)",0.000,1.270
4,10:00,1,10,OAK 35,23,30,Darren McFadden right tackle for 20 yards (tackle by Andre' Goodman and Nate Jones),1.270,2.590
4,9:19,1,10,DEN 45,23,30,Darren McFadden left tackle for 5 yards (tackle by Renaldo Hill),2.590,2.720
4,8:40,2,5,DEN 40,23,30,Jason Campbell pass incomplete short right intended for Marcel Reece,2.720,2.010
4,8:36,3,5,DEN 40,23,30,Jason Campbell pass incomplete short left intended for Louis Murphy (defended by Andre' Goodman),2.010,0.590
4,8:31,4,5,DEN 40,23,30,Shane Lechler punts 34 yards,0.590,0.380
4,8:21,1,10,DEN 6,23,30,Lance Ball right end for -4 yards (tackle by Tommy Kelly and Lamarr Houston),-0.380,-1.070
4,7:41,2,14,DEN 2,23,32,"Correll Buckhalter for -2 yards, safety",-1.070,-2.000
4,,,,DEN 20,23,32,"Britton Colquitt kicks off 69 yards, returned by Nick Miller for 27 yards (tackle by Nate Jones). Penalty on Nate Jones: Unnecessary Roughness, 15 yards",0.000,2.460
4,7:26,1,10,DEN 47,23,32,Darren McFadden right tackle for 2 yards (tackle by Justin Bannan),2.460,2.180
4,6:49,2,8,DEN 45,23,32,Jason Campbell pass complete short left to Jacoby Ford for 15 yards (tackle by Champ Bailey),2.180,3.580
4,6:10,1,10,DEN 30,23,32,Darren McFadden middle for 1 yard (tackle by D.J. Williams),3.580,3.170
4,5:27,2,9,DEN 29,23,32,Darren McFadden left guard for no gain (tackle by Mario Haggan),3.170,2.480
4,4:44,3,9,DEN 29,23,32,Jason Campbell pass complete short left to Zach Miller for 7 yards (tackle by Wesley Woodyard),2.480,2.120
4,4:36,,,,23,32,Timeout #1 by Oakland Raiders,0.000,2.120
4,4:36,4,2,DEN 22,23,32,Jason Campbell pass complete short right to Zach Miller for 5 yards (tackle by D.J. Williams),2.120,4.440
4,3:51,1,10,DEN 17,23,32,"Penalty on Khalif Barnes: False Start, 5 yards (no play)",4.440,4.110
4,3:49,1,15,DEN 22,23,32,Jason Campbell pass complete short left to Darren McFadden for 21 yards (tackle by D.J. Williams),4.110,6.970
4,3:39,1,1,DEN 1,23,38,"Michael Bush middle for 1 yard, touchdown",6.970,7.000
4,,,,DEN 2,23,39,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,23,39,"Sebastian Janikowski kicks off 60 yards, returned by Eric Decker for 20 yards (tackle by Hiram Eugene). Eric Decker fumbles (forced by Hiram Eugene), recovered by Lee Robinson at DEN-31",0.000,1.000
4,3:31,1,10,DEN 31,23,39,Tim Tebow pass complete short left to Brandon Lloyd for 5 yards (tackle by Stanford Routt),1.000,1.140
4,3:04,2,5,DEN 36,23,39,Tim Tebow pass incomplete short right intended for Daniel Graham,1.140,0.430
4,3:00,3,5,DEN 36,23,39,Tim Tebow sacked by Matt Shaughnessy for -9 yards,0.430,-1.570
4,2:38,4,14,DEN 27,23,39,"Britton Colquitt punts 44 yards, returned by Nick Miller for 4 yards (tackle by Britt Davis)",-1.570,-1.140
4,2:29,1,10,OAK 33,23,39,Michael Bush right tackle for 3 yards (tackle by Mario Haggan),1.140,1.000
4,2:23,,,,23,39,Timeout #2 by Denver Broncos,0.000,1.000
4,2:23,2,7,OAK 36,23,39,Marcel Reece middle for 4 yards (tackle by Ronald Fields),1.000,0.830
4,2:17,,,,23,39,Timeout #3 by Denver Broncos,0.000,0.830
4,2:17,3,3,OAK 40,23,39,Darren McFadden left end for 8 yards (tackle by Jason Hunter),0.830,2.130
4,2:00,1,10,OAK 48,23,39,Jason Campbell kneels for -1 yards,2.130,1.450
4,1:20,2,11,OAK 47,23,39,Jason Campbell kneels for -1 yards,1.450,0.630
4,0:38,3,12,OAK 46,23,39,Jason Campbell kneels for -1 yards,0.630,-0.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
