Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
OT,2:00,1,10,KAN 44,27,27,Kapri Bibbs left tackle for no gain (tackle by Derrick Johnson),2.650,2.110
OT,1:17,2,10,KAN 44,27,27,Trevor Siemian pass incomplete (defended by Chris Jones),2.110,1.420
OT,1:13,3,10,KAN 44,27,27,Trevor Siemian pass incomplete deep right intended for Bennie Fowler,1.420,0.000
OT,1:08,,,,27,27,Timeout #2 by Denver Broncos,0.000,-0.330
OT,1:08,4,10,KAN 44,27,27,Brandon McManus 62 yard field goal no good,0.330,-2.390
OT,1:03,1,10,DEN 48,27,27,"Alex Smith left guard for 6 yards (tackle by Brandon Marshall). Penalty on DeMarcus Ware: Defensive Offside, 5 yards (no play)",2.390,3.120
OT,0:55,1,5,DEN 43,27,27,Alex Smith pass complete short left to Tyreek Hill for 11 yards (tackle by Aqib Talib),3.120,3.450
OT,0:37,1,10,DEN 32,27,27,Alex Smith spiked the ball,3.450,2.900
OT,0:37,2,10,DEN 32,27,27,Alex Smith pass complete short middle to Travis Kelce for 16 yards (tackle by Justin Simmons),2.900,0.000
OT,0:05,,,,27,27,Timeout #2 by Kansas City Chiefs,0.000,-4.510
OT,0:05,1,10,DEN 16,30,27,Cairo Santos 34 yard field goal good,4.510,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
