Quarter,Time,Down,ToGo,Location,DET,ARI,Detail,EPB,EPA
OT,3:48,1,10,ARI 25,27,27,Kyler Murray pass complete short middle to Charles Clay for 5 yards (tackle by Justin Coleman),0.610,0.740
OT,3:12,2,5,ARI 30,27,27,Kyler Murray pass incomplete deep left intended for Damiere Byrd,0.740,0.040
OT,3:08,3,5,ARI 30,27,27,Kyler Murray pass complete short right to Christian Kirk for 9 yards (tackle by Rashaan Melvin),0.040,1.530
OT,2:48,1,10,ARI 39,27,27,David Johnson up the middle for 5 yards (tackle by Quandre Diggs),1.530,1.660
OT,2:27,,,,,,Timeout #1 by Arizona Cardinals,,
OT,2:27,2,5,ARI 44,27,27,Kyler Murray sacked by Christian Jones for -3 yards,1.660,0.560
OT,2:00,3,8,ARI 41,27,27,Kyler Murray pass complete short left to Damiere Byrd for 10 yards (tackle by Jamal Agnew),0.560,2.320
OT,1:53,1,10,DET 49,27,27,David Johnson up the middle for 3 yards (tackle by Trey Flowers),2.320,2.190
OT,1:19,2,7,DET 46,27,27,Kyler Murray pass incomplete deep left intended for Larry Fitzgerald,2.190,1.490
OT,1:13,3,7,DET 46,27,27,Kyler Murray pass incomplete short middle intended for Christian Kirk (defended by Christian Jones),1.490,0.200
OT,1:10,4,7,DET 46,27,27,Andy Lee punts 41 yards downed by Trent Sherfield,0.200,0.380
OT,0:59,1,10,DET 5,27,27,Matthew Stafford pass complete short left to T.J. Hockenson for 7 yards (tackle by Haason Reddick),-0.380,-0.270
OT,0:38,2,3,DET 12,27,27,Matthew Stafford pass complete short right to Danny Amendola for 12 yards (tackle by Byron Murphy),-0.270,0.540
OT,0:30,,,,,,Timeout #2 by Detroit Lions,,
OT,0:30,1,10,DET 24,27,27,Matthew Stafford sacked by Terrell Suggs for -9 yards,0.540,-1.350
OT,0:12,2,19,DET 15,27,27,Matthew Stafford spiked the ball,-1.350,-2.250
OT,0:11,3,19,DET 15,27,27,Matthew Stafford pass incomplete deep right intended for Danny Amendola (defended by Tramaine Brock),-2.250,-2.440
OT,0:05,4,19,DET 15,27,27,"Penalty on DET: Delay of Game, 5 yards (no play)",-2.440,-2.490
OT,0:05,4,24,DET 10,27,27,Matthew Stafford pass incomplete deep right,-2.490,0.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
