Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2,8:57,4,1,CIN 19,0,3,"Kyle Larson punts 44 yards, returned by B.J. Sams for -4 yards (tackle by Anthony Mitchell)",-2.140,-1.140
2,8:48,1,10,BAL 33,0,3,Chester Taylor right tackle for 7 yards (tackle by Tory James and Langston Moore),1.140,1.540
2,8:16,2,3,BAL 40,0,3,Chester Taylor right end for 8 yards (tackle by Madieu Williams and Kim Herring),1.540,2.130
2,7:38,1,10,BAL 48,0,3,Jamel White up the middle for 5 yards (tackle by Justin Smith and Madieu Williams),2.130,2.260
2,6:58,2,5,CIN 47,0,3,Kyle Boller pass complete to Clarence Moore for 1 yard (tackle by Keiwan Ratliff),2.260,1.680
2,6:16,3,4,CIN 46,0,3,Kyle Boller pass complete to Todd Heap for 7 yards (tackle by Deltha O'Neal),1.680,2.980
2,5:42,1,10,CIN 39,0,3,Chester Taylor right tackle for no gain (tackle by Brian Simmons and Landon Johnson),2.980,2.440
2,5:03,2,10,CIN 39,0,3,Kyle Boller pass complete to Kevin Johnson for 6 yards (tackle by Brian Simmons),2.440,2.540
2,4:25,3,4,CIN 33,0,3,Kyle Boller pass incomplete intended for Travis Taylor (defended by Kevin Kaesviharn),2.540,1.180
2,4:20,4,4,CIN 33,0,3,"Matt Stover punts 33 yards, touchback",1.180,-0.280
2,4:11,1,10,CIN 20,0,3,Carson Palmer pass complete to Chad Ochocinco for 51 yards,0.280,3.640
2,3:48,1,10,BAL 29,0,3,Rudi Johnson left tackle for 5 yards (tackle by Kelly Gregg and Bart Scott),3.640,3.780
2,3:15,2,5,BAL 24,0,3,Rudi Johnson up the middle for 2 yards (tackle by Kelly Gregg and Ray Lewis),3.780,3.340
2,2:33,3,3,BAL 22,0,3,Carson Palmer pass incomplete intended for Kenny Watson,3.340,2.090
2,2:29,4,3,BAL 22,3,3,Shayne Graham 41 yard field goal good,2.090,3.000
2,,,,CIN 30,3,3,"Shayne Graham kicks off 71 yards, returned by B.J. Sams for 19 yards (tackle by Anthony Mitchell)",0.000,0.040
2,2:21,1,10,BAL 18,3,3,Kyle Boller pass complete to Chester Taylor for 6 yards (tackle by Kevin Hardy),0.040,0.410
2,2:00,2,4,BAL 24,3,3,Kyle Boller pass complete to Chester Taylor for 6 yards (tackle by Brian Simmons). Penalty on Madieu Williams: Illegal Contact (Declined),0.410,0.940
2,1:50,1,10,BAL 30,3,3,Kyle Boller pass complete to Terry Jones for 11 yards (tackle by Keiwan Ratliff),0.940,1.660
2,1:28,1,10,BAL 41,3,3,Kyle Boller pass complete to Terry Jones for 19 yards (tackle by Kim Herring),1.660,2.920
2,1:21,,,,3,3,Timeout #1 by Baltimore Ravens,0.000,2.920
2,1:20,1,10,CIN 40,3,3,Kyle Boller pass incomplete intended for Clarence Moore,2.920,2.370
2,1:16,2,10,CIN 40,3,3,Kyle Boller pass complete to Terry Jones for 8 yards (tackle by Landon Johnson),2.370,2.740
2,1:11,,,,3,3,Timeout #2 by Baltimore Ravens,0.000,2.740
2,1:11,3,2,CIN 32,3,3,Chester Taylor right tackle for 2 yards (tackle by Keiwan Ratliff and Duane Clemons),2.740,3.580
2,0:52,1,10,CIN 30,3,3,Kyle Boller spiked the ball,3.580,3.030
2,0:52,2,10,CIN 30,3,3,Kyle Boller sacked by Deltha O'Neal for -8 yards,3.030,1.290
2,0:43,,,,3,3,Timeout #3 by Baltimore Ravens,0.000,1.290
2,0:43,3,18,CIN 38,3,3,Kyle Boller pass complete to Travis Taylor for 24 yards (tackle by Kevin Kaesviharn),1.290,4.650
2,0:26,1,10,CIN 14,3,3,Kyle Boller spiked the ball,4.650,4.000
2,0:26,2,10,CIN 14,3,3,Kyle Boller up the middle for 10 yards (tackle by Duane Clemons),4.000,6.280
2,0:10,1,4,CIN 4,3,3,Kyle Boller spiked the ball,6.280,5.340
2,0:10,2,4,CIN 4,3,3,Kyle Boller pass incomplete intended for Clarence Moore,5.340,4.490
2,0:06,,,,3,3,Timeout #3 by Cincinnati Bengals,0.000,4.490
2,0:06,3,4,CIN 4,3,6,Matt Stover 22 yard field goal good,4.490,3.000
2,,,,BAL 30,3,6,"Matt Stover kicks off 63 yards, returned by Cliff Russell for 23 yards (tackle by Roderick Green)",0.000,0.940
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,3,6,"Shayne Graham kicks off 63 yards, returned by B.J. Sams for 18 yards (tackle by Kevin Kaesviharn). Penalty on Daniel Wilcox: Illegal Block Above the Waist, 10 yards",0.000,-0.220
3,14:55,1,10,BAL 15,3,6,Chester Taylor left tackle for 3 yards (tackle by Kevin Hardy and Kim Herring),-0.220,-0.280
3,14:19,2,7,BAL 18,3,6,Chester Taylor left tackle for 3 yards (tackle by Brian Simmons),-0.280,-0.630
3,13:43,3,4,BAL 21,3,6,Kyle Boller pass complete to Kevin Johnson for 10 yards (tackle by Deltha O'Neal),-0.630,1.000
3,13:09,1,10,BAL 31,3,6,Kyle Boller pass complete to Darnell Dinkins for 9 yards (tackle by Kevin Hardy),1.000,1.680
3,12:33,2,1,BAL 40,3,6,Chester Taylor right tackle for 5 yards (tackle by Duane Clemons and Kevin Kaesviharn),1.680,1.930
3,11:54,1,10,BAL 45,3,6,Kyle Boller pass complete to Travis Taylor for 16 yards (tackle by Tory James),1.930,2.980
3,11:19,1,10,CIN 39,3,6,Jamel White left guard for 3 yards (tackle by Kevin Hardy and Duane Clemons),2.980,2.850
3,10:46,2,7,CIN 36,3,6,Kyle Boller pass complete to Jamel White for -2 yards (tackle by Kevin Hardy),2.850,1.880
3,10:04,3,9,CIN 38,3,6,Kyle Boller pass complete to Chester Taylor for 13 yards (tackle by Brian Simmons),1.880,3.910
3,9:37,1,10,CIN 25,3,6,Chester Taylor left tackle for 8 yards (tackle by Tory James and Madieu Williams),3.910,4.550
3,8:58,2,2,CIN 17,3,6,Jamel White left guard for 16 yards (tackle by Kevin Kaesviharn and Robert Geathers),4.550,6.970
3,8:17,1,1,CIN 1,3,12,"Chester Taylor up the middle for 1 yard, touchdown",6.970,7.000
3,,,,CIN 2,3,13,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,3,13,"Matt Stover kicks off 68 yards, returned by Cliff Russell for 20 yards (tackle by Bart Scott)",0.000,0.410
3,8:08,1,10,CIN 22,3,13,Carson Palmer pass complete to Chad Ochocinco for 6 yards (tackle by Ray Lewis),0.410,0.680
3,7:32,2,4,CIN 28,3,13,Carson Palmer pass complete to Chad Ochocinco for 21 yards (tackle by Ed Reed),0.680,2.190
3,7:11,1,10,CIN 49,3,13,Rudi Johnson right tackle for 1 yard (tackle by Terrell Suggs and Ed Hartwell),2.190,1.780
3,6:33,2,9,BAL 50,3,13,Rudi Johnson up the middle for 1 yard (tackle by Ray Lewis and Ed Hartwell),1.780,1.220
3,5:47,3,8,BAL 49,3,13,Carson Palmer sacked by Adalius Thomas for -10 yards,1.220,-0.650
3,5:24,4,18,CIN 41,3,13,Kyle Larson punts 43 yards,-0.650,0.140
3,5:12,1,10,BAL 16,3,13,Chester Taylor left end for 8 yards (tackle by Tory James),-0.140,0.550
3,4:49,2,2,BAL 24,3,13,Chester Taylor up the middle for 7 yards (tackle by Madieu Williams and Landon Johnson),0.550,1.000
3,4:14,1,10,BAL 31,3,13,Kyle Boller pass incomplete intended for Clarence Moore is intercepted by Madieu Williams at tm_-50,1.000,-2.260
3,4:07,1,10,BAL 50,3,13,Rudi Johnson up the middle for 5 yards (tackle by Ma'ake Kemoeatu and Ed Hartwell),2.260,2.390
3,3:32,2,5,BAL 45,3,13,Carson Palmer pass complete to Reggie Kelly for 11 yards (tackle by Will Demps),2.390,3.310
3,3:32,1,10,BAL 34,3,19,"Carson Palmer pass incomplete intended for Chad Ochocinco is intercepted by Ed Reed at BAL-15 and returned for 24 yards (tackle by Tony Stewart). Ed Reed fumbles (forced by Tony Stewart), recovered by Chris McAlister at BAL-36 and returned for 64 yards, touchdown",3.310,-7.000
3,,,,CIN 2,3,20,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,3,20,"Matt Stover kicks off 65 yards, returned by Cliff Russell for 24 yards (tackle by T.J. Slaughter)",0.000,0.870
3,2:23,1,10,CIN 29,3,20,Rudi Johnson up the middle for 12 yards (tackle by Ed Hartwell and Gary Baxter),0.870,1.660
3,2:00,1,10,CIN 41,3,20,Carson Palmer pass complete to Tony Stewart for 4 yards (tackle by Chris McAlister),1.660,1.660
3,1:31,2,6,CIN 45,3,20,Carson Palmer pass complete to Chad Ochocinco for 5 yards,1.660,1.620
3,1:08,3,1,BAL 50,3,20,Jeremi Johnson up the middle for no gain (tackle by Ma'ake Kemoeatu and Ed Hartwell),1.620,-0.060
3,0:28,4,1,BAL 50,3,20,"Kyle Larson punts 31 yards, muffed catch by B.J. Sams, recovered by Marcus Wilkins and returned for no gain",-0.060,4.310
3,0:16,1,10,BAL 19,3,20,Carson Palmer pass complete to T.J. Houshmandzadeh for 6 yards (tackle by Ed Hartwell),4.310,4.720
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,BAL 13,9,20,"Carson Palmer pass complete to Chad Ochocinco for 13 yards, touchdown",4.720,7.000
4,,,,BAL 2,10,20,Shayne Graham kicks extra point good,0.000,0.000
4,,,,CIN 30,10,20,"Shayne Graham kicks off 66 yards, returned by B.J. Sams for 22 yards (tackle by Kenny Watson)",0.000,0.670
4,14:50,1,10,BAL 26,10,20,Chester Taylor left tackle for 1 yard (tackle by Landon Johnson and Justin Smith),0.670,0.270
4,14:18,2,9,BAL 27,10,20,Kyle Boller pass complete to Clarence Moore for 8 yards (tackle by Keiwan Ratliff),0.270,0.630
4,13:46,3,1,BAL 35,10,20,Kyle Boller up the middle for no gain (tackle by Langston Moore and John Thornton),0.630,-1.040
4,13:23,4,1,BAL 35,10,20,Nick Murphy punts 41 yards,-1.040,-0.540
4,13:11,1,10,CIN 24,10,20,Carson Palmer pass complete to T.J. Houshmandzadeh for 32 yards (tackle by Will Demps),0.540,2.650
4,12:27,1,10,BAL 44,10,20,Rudi Johnson left end for 5 yards (tackle by Will Demps),2.650,2.780
4,12:03,2,5,BAL 39,10,20,Carson Palmer pass complete to Reggie Kelly for 11 yards (tackle by Will Demps),2.780,3.710
4,11:25,1,10,BAL 28,10,20,T.J. Houshmandzadeh left end for 16 yards (tackle by Ed Reed),3.710,4.780
4,10:44,1,10,BAL 12,16,20,"Carson Palmer pass complete to Chad Ochocinco for 12 yards, touchdown",4.780,7.000
4,,,,BAL 2,17,20,Shayne Graham kicks extra point good,0.000,0.000
4,,,,CIN 30,17,20,"Shayne Graham kicks off 59 yards, returned by B.J. Sams for 16 yards (tackle by Madieu Williams)",0.000,0.740
4,10:29,1,10,BAL 27,17,20,Chester Taylor left end for 47 yards (tackle by Keiwan Ratliff),0.740,3.840
4,10:05,1,10,CIN 26,17,20,Jamel White right tackle for 1 yard (tackle by Kevin Kaesviharn and Duane Clemons),3.840,3.430
4,9:21,2,9,CIN 25,17,20,Kyle Boller pass incomplete intended for Travis Taylor,3.430,2.740
4,9:14,,,,17,20,Timeout #1 by Cincinnati Bengals,0.000,2.740
4,9:14,3,9,CIN 25,17,20,Chester Taylor right guard for 5 yards (tackle by Brian Simmons and Kevin Hardy),2.740,2.200
4,8:39,4,4,CIN 20,17,23,Matt Stover 38 yard field goal good,2.200,3.000
4,,,,BAL 30,17,23,"Matt Stover kicks off 60 yards, returned by Cliff Russell for 22 yards (tackle by Jamel White)",0.000,1.070
4,8:27,1,10,CIN 32,17,23,Carson Palmer pass complete to T.J. Houshmandzadeh for 24 yards (tackle by Gary Baxter),1.070,2.650
4,7:47,1,10,BAL 44,17,23,"Carson Palmer pass incomplete. Penalty on Carson Palmer: Intentional Grounding, 10 yards",2.650,0.760
4,7:42,,,,17,23,Timeout #1 by Baltimore Ravens,0.000,0.760
4,7:42,2,20,CIN 46,17,23,Carson Palmer pass complete to T.J. Houshmandzadeh for 34 yards (tackle by Ed Reed),0.760,4.240
4,7:06,1,10,BAL 20,17,23,Carson Palmer right tackle for 9 yards (tackle by Ray Lewis),4.240,5.260
4,6:21,2,1,BAL 11,17,23,Rudi Johnson up the middle for 2 yards (tackle by Ma'ake Kemoeatu and Kelly Gregg),5.260,5.140
4,5:50,1,9,BAL 9,23,23,"Carson Palmer pass complete to T.J. Houshmandzadeh for 9 yards, touchdown. Penalty on T.J. Houshmandzadeh: Unsportsmanlike Conduct, 15 yards",5.140,7.000
4,,,,BAL 2,24,23,Shayne Graham kicks extra point good,0.000,0.000
4,,,,CIN 15,24,23,"Shayne Graham kicks off 68 yards, returned by B.J. Sams for 29 yards (tackle by Anthony Mitchell)",0.000,1.990
4,5:31,1,10,BAL 46,24,23,Kyle Boller pass complete to Alan Ricard for 4 yards (tackle by Brian Simmons),1.990,1.990
4,4:58,2,6,BAL 50,24,23,Kyle Boller pass incomplete intended for Todd Heap (defended by Kim Herring),1.990,1.290
4,4:52,3,6,BAL 50,24,23,Kyle Boller pass complete to Kevin Johnson for 11 yards (tackle by Robert Geathers),1.290,2.980
4,4:46,1,10,CIN 39,24,23,Chester Taylor right tackle for 1 yard (tackle by Madieu Williams and John Thornton),2.980,2.580
4,4:11,2,9,CIN 38,24,23,"Kyle Boller pass complete to Chester Taylor for 4 yards (tackle by Tory James). Chester Taylor fumbles (forced by Tory James), recovered by Brian Simmons at CIN-34. Penalty on Tory James: Illegal Contact, 5 yards (no play)",2.580,3.380
4,3:58,1,10,CIN 33,24,23,Chester Taylor left guard for 1 yard (tackle by Duane Clemons and Larry Stevens),3.380,2.970
4,3:22,2,9,CIN 32,24,23,Jamel White left end for 12 yards (tackle by Tory James and Landon Johnson),2.970,4.240
4,2:40,1,10,CIN 20,24,23,Jamel White right tackle for 6 yards (tackle by Brian Simmons),4.240,4.640
4,2:00,2,4,CIN 14,24,23,Chester Taylor left tackle for -3 yards (tackle by Langston Moore and Kevin Hardy),4.640,3.360
4,1:56,,,,24,23,Timeout #2 by Cincinnati Bengals,0.000,3.360
4,1:56,3,7,CIN 17,24,23,"Chester Taylor up the middle for -7 yards. Penalty on Casey Rabach: Offensive Holding, 10 yards (no play)",3.360,2.080
4,1:50,3,17,CIN 27,24,23,Kyle Boller pass incomplete intended for Travis Taylor,2.080,1.670
4,1:44,4,17,CIN 27,24,26,Matt Stover 45 yard field goal good,1.670,3.000
4,,,,BAL 30,24,26,"Matt Stover kicks off 54 yards, returned by Cliff Russell for 18 yards (tackle by Roderick Green)",0.000,1.200
4,1:37,1,10,CIN 34,24,26,Carson Palmer sacked by Anthony Weaver for -8 yards,1.200,-0.420
4,1:13,2,18,CIN 26,24,26,Carson Palmer pass complete to T.J. Houshmandzadeh for 32 yards (tackle by Will Demps),-0.420,2.790
4,1:13,1,10,BAL 42,24,26,Carson Palmer spiked the ball,2.790,2.240
4,0:50,2,10,BAL 42,24,26,Carson Palmer pass complete to Matt Schobel for 11 yards (tackle by Will Demps),2.240,3.510
4,0:50,1,10,BAL 31,24,26,Carson Palmer spiked the ball,3.510,2.970
4,0:33,2,10,BAL 31,24,26,Carson Palmer pass complete to Chad Ochocinco for 22 yards,2.970,5.140
4,0:30,1,9,BAL 9,24,26,"Rudi Johnson up the middle for 1 yard (tackle by Ed Reed). Penalty on BAL: Defensive 12 On-field, 5 yards (no play)",5.140,6.280
4,0:17,1,4,BAL 4,24,26,Carson Palmer up the middle for -2 yards (tackle by Terrell Suggs),6.280,4.950
4,0:02,2,6,BAL 6,27,26,Shayne Graham 24 yard field goal good,4.950,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
