Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
2,9:15,1,5,SFO 10,3,10,"Sam Bradford pass incomplete short right intended for Laurent Robinson. Penalty on Travis LaBoy: Roughing the Passer, 5 yards (no play)",5.740,6.060
2,9:12,1,5,SFO 5,9,10,"Sam Bradford pass complete short middle to Danny Amendola for 5 yards, touchdown",6.060,7.000
2,,,,SFO 2,10,10,Josh Brown kicks extra point good,0.000,0.000
2,,,,STL 30,10,10,"Josh Brown kicks off 64 yards, returned by Ted Ginn for 15 yards (tackle by Chris Chamberlain)",0.000,0.340
2,9:04,1,10,SFO 21,10,10,Frank Gore middle for no gain (tackle by Na'il Diggs),0.340,-0.200
2,8:26,2,10,SFO 21,10,10,Troy Smith pass complete short right to Michael Crabtree for 15 yards (tackle by Ronald Bartell),-0.200,1.330
2,7:52,1,10,SFO 36,10,10,Frank Gore middle for 5 yards (tackle by Craig Dahl),1.330,1.470
2,7:09,2,5,SFO 41,10,10,Frank Gore right tackle for 3 yards (tackle by Na'il Diggs),1.470,1.160
2,6:27,3,2,SFO 44,10,10,Troy Smith sacked for -5 yards,1.160,-0.780
2,6:06,4,7,SFO 39,10,10,"Andy Lee punts 61 yards, touchback",-0.780,-0.280
2,5:55,1,10,STL 20,10,10,Sam Bradford pass complete deep right to Brandon Gibson for 17 yards (tackle by Reggie Smith),0.280,1.400
2,5:23,1,10,STL 37,10,10,Steven Jackson right guard for 2 yards (tackle by Isaac Sopoaga and Takeo Spikes),1.400,1.130
2,4:40,2,8,STL 39,10,10,Sam Bradford pass incomplete short middle intended for Daniel Fells,1.130,0.430
2,4:35,3,8,STL 39,10,10,Sam Bradford sacked by Parys Haralson for -8 yards,0.430,-1.310
2,4:12,4,16,STL 31,10,10,Donnie Jones punts 63 yards,-1.310,0.380
2,3:58,1,10,SFO 6,10,10,Troy Smith pass complete short right to Vernon Davis for 38 yards (tackle by Bradley Fletcher),-0.380,1.860
2,3:32,1,10,SFO 44,10,10,Frank Gore left end for 1 yard (tackle by George Selvie),1.860,1.450
2,2:47,2,9,SFO 45,10,10,Frank Gore middle for 1 yard (tackle by Craig Dahl),1.450,0.890
2,2:00,3,8,SFO 46,10,10,Troy Smith pass incomplete short left intended for Ted Ginn,0.890,-0.320
2,1:53,4,8,SFO 46,10,10,Andy Lee punts 50 yards,-0.320,0.380
2,1:44,1,10,STL 4,10,10,Steven Jackson right tackle for 9 yards (tackle by Patrick Willis),-0.380,-0.120
2,1:12,2,1,STL 13,10,10,Steven Jackson middle for -3 yards (tackle by Ahmad Brooks),-0.120,-0.720
2,0:33,3,4,STL 10,10,10,Steven Jackson middle for 3 yards (tackle by Justin Smith),-0.720,-2.490
2,0:28,,,,10,10,Timeout #3 by San Francisco 49ers,0.000,-2.490
2,0:28,4,1,STL 13,10,10,Donnie Jones punts 48 yards,-2.490,-1.530
2,0:19,1,10,SFO 39,10,10,Frank Gore right tackle for 4 yards (tackle by James Laurinaitis),1.530,1.530
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,10,10,"Josh Brown kicks off 71 yards, returned by Ted Ginn for 14 yards (tackle by Chris Chamberlain)",0.000,-0.320
3,14:55,1,10,SFO 13,10,10,"Frank Gore middle for 2 yards (tackle by Gary Gibson). Penalty on Joe Staley: Illegal Formation, 5 yards (no play)",-0.320,-0.570
3,14:36,1,15,SFO 8,10,10,Troy Smith pass complete short right to Delanie Walker for 23 yards (tackle by O.J. Atogwe),-0.570,1.000
3,14:09,1,10,SFO 31,10,10,Troy Smith pass complete deep middle to Michael Crabtree for 21 yards (tackle by Craig Dahl),1.000,2.390
3,13:27,1,10,STL 48,10,10,Frank Gore left tackle for 3 yards (tackle by Fred Robbins),2.390,2.250
3,12:49,2,7,STL 45,10,10,Frank Gore middle for -3 yards,2.250,1.160
3,12:05,3,10,STL 48,10,10,"Troy Smith sacked by James Hall for 0 yards. Troy Smith fumbles (forced by James Hall), recovered by Adam Snyder at SFO-45",1.160,-0.390
3,11:23,4,17,SFO 45,10,10,"Andy Lee punts 55 yards, touchback",-0.390,-0.280
3,11:14,1,10,STL 20,10,10,Sam Bradford pass complete short right to Steven Jackson for 9 yards (tackle by Manny Lawson),0.280,0.950
3,10:57,2,1,STL 29,10,10,Steven Jackson left end for 2 yards (tackle by Justin Smith),0.950,1.000
3,10:17,1,10,STL 31,10,10,Sam Bradford pass complete short left to Danny Amendola for 1 yard (tackle by Nate Clements),1.000,0.600
3,9:55,2,9,STL 32,10,10,Steven Jackson middle for 3 yards (tackle by Justin Smith),0.600,0.300
3,9:12,3,6,STL 35,10,10,Sam Bradford pass complete short middle to Michael Hoomanawanui for 16 yards (tackle by NaVorro Bowman),0.300,2.320
3,8:32,1,10,SFO 49,10,10,"Sam Bradford pass incomplete deep middle intended for Brandon Gibson (defended by Nate Clements). Penalty on Michael Hoomanawanui: Illegal Use of Hands, 10 yards (no play)",2.320,1.660
3,8:24,1,20,STL 41,10,10,Sam Bradford pass complete short left to Daniel Fells for no gain,1.660,0.430
3,7:44,2,20,STL 41,10,10,Steven Jackson middle for 10 yards (tackle by Dashon Goldson and Patrick Willis),0.430,1.090
3,6:56,3,10,SFO 49,10,10,Sam Bradford pass incomplete deep middle intended for Danny Amendola,1.090,0.000
3,6:48,4,10,SFO 49,10,10,Donnie Jones punts 29 yards,0.000,-0.280
3,6:38,1,10,SFO 20,10,10,Troy Smith pass incomplete short middle intended for Josh Morgan (defended by Jermelle Cudjo),0.280,-0.270
3,6:34,2,10,SFO 20,10,10,Troy Smith pass incomplete deep right intended for Josh Morgan,-0.270,-0.960
3,6:27,3,10,SFO 20,10,10,Troy Smith pass incomplete short left intended for Ted Ginn,-0.960,-2.030
3,6:23,4,10,SFO 20,10,10,"Andy Lee punts 54 yards, returned by Danny Amendola for 10 yards (tackle by Reggie Smith)",-2.030,-1.330
3,6:10,1,10,STL 36,10,10,"Penalty on Aubrayo Franklin: Encroachment, 5 yards (no play)",1.330,2.060
3,6:10,1,5,STL 41,10,10,Sam Bradford for 5 yards (tackle by Ray McDonald),2.060,1.990
3,5:47,1,10,STL 46,10,10,Steven Jackson left guard for 26 yards (tackle by Reggie Smith),1.990,3.710
3,5:06,1,10,SFO 28,10,10,"Danny Amendola left end for 2 yards (tackle by Demetric Evans). Penalty on Brandon Gibson: Illegal Block Above the , 10 yards",3.710,3.180
3,4:44,1,18,SFO 36,10,10,Sam Bradford pass complete short right to Brandon Gibson for 8 yards (tackle by Phillip Adams),3.180,3.170
3,4:15,2,10,SFO 28,10,10,Sam Bradford pass complete short right to Steven Jackson for 10 yards (tackle by Nate Clements),3.170,4.370
3,3:29,,,,10,10,Timeout #1 by San Francisco 49ers,0.000,4.370
3,3:29,1,10,SFO 18,10,10,Sam Bradford pass complete short right to Brandon Gibson for 5 yards (tackle by Nate Clements),4.370,4.610
3,2:54,2,5,SFO 13,16,10,"Steven Jackson right tackle for 13 yards, touchdown",4.610,7.000
3,,,,SFO 2,17,10,Josh Brown kicks extra point good,0.000,0.000
3,,,,STL 30,17,10,"Josh Brown kicks off 68 yards, returned by Ted Ginn for 13 yards (tackle by Brit Miller)",0.000,-0.220
3,2:42,1,10,SFO 15,17,10,Frank Gore middle for 2 yards (tackle by Craig Dahl),-0.220,-0.440
3,2:07,2,8,SFO 17,17,10,"Troy Smith pass complete short left to Vernon Davis for 5 yards (tackle by Craig Dahl). Penalty on Josh Morgan: Offensive Holding, 10 yards",-0.440,-1.000
3,1:36,2,13,SFO 12,17,10,Troy Smith middle for 6 yards (tackle by George Selvie),-1.000,-1.000
3,0:54,3,7,SFO 18,17,10,Troy Smith pass incomplete deep right intended for Dominique Zeigler,-1.000,-2.240
3,0:50,4,7,SFO 18,17,10,Andy Lee punts 18 yards,-2.240,-3.180
3,0:38,1,10,SFO 36,17,10,Steven Jackson middle for 2 yards (tackle by Aubrayo Franklin),3.180,2.910
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,SFO 34,17,10,Sam Bradford pass incomplete short right intended for Steven Jackson,2.910,2.210
4,14:55,3,8,SFO 34,17,10,Sam Bradford pass incomplete short right intended for Laurent Robinson,2.210,1.060
4,14:49,4,8,SFO 34,17,10,"Penalty on Josh Brown: Delay of Game, 5 yards (no play)",1.060,0.660
4,14:49,4,13,SFO 39,17,10,Donnie Jones punts 32 yards,0.660,0.380
4,14:42,1,10,SFO 7,17,10,Troy Smith pass incomplete short right intended for Frank Gore,-0.380,-0.780
4,14:38,2,10,SFO 7,17,10,Frank Gore left tackle for 9 yards (tackle by Na'il Diggs),-0.780,-0.370
4,14:01,3,1,SFO 16,17,10,Frank Gore left guard for no gain (tackle by Jermelle Cudjo),-0.370,-2.390
4,13:37,4,1,SFO 16,17,10,"Andy Lee punts 56 yards, fair catch by Danny Amendola",-2.390,-0.810
4,13:30,1,10,STL 28,17,10,Sam Bradford pass incomplete short right intended for Billy Bajema,0.810,0.260
4,13:24,2,10,STL 28,17,10,Sam Bradford pass complete short left to Danny Amendola for no gain,0.260,-0.430
4,12:40,3,10,STL 28,17,10,Sam Bradford pass complete short middle to Brandon Gibson for 8 yards (tackle by Nate Clements),-0.430,-0.980
4,11:57,4,2,STL 36,17,10,"Donnie Jones punts 37 yards, fair catch by Ted Ginn",-0.980,-0.740
4,11:47,1,10,SFO 27,17,10,Troy Smith pass complete deep right to Delanie Walker for 36 yards (tackle by Craig Dahl),0.740,3.120
4,11:27,1,10,STL 37,17,10,Troy Smith pass complete short left to Delanie Walker for 9 yards (tackle by Bradley Fletcher),3.120,3.790
4,10:44,2,1,STL 28,17,10,Troy Smith middle for 5 yards (tackle by Darell Scott),3.790,4.040
4,10:11,1,10,STL 23,17,10,Troy Smith pass complete short left to Brian Westbrook for 4 yards (tackle by Bryan Kehl),4.040,4.050
4,9:28,2,6,STL 19,17,10,"Troy Smith pass complete short left to Michael Crabtree for 19 yards. Penalty on Anthony Davis: Offensive Holding, 10 yards (no play)",4.050,2.690
4,9:21,2,16,STL 29,17,10,Troy Smith pass incomplete deep middle intended for Josh Morgan (defended by Craig Dahl),2.690,2.010
4,9:14,3,16,STL 29,17,10,Troy Smith pass incomplete deep left intended for Vernon Davis (defended by Craig Dahl),2.010,1.500
4,9:07,4,16,STL 29,17,13,Joe Nedney 47 yard field goal good,1.500,3.000
4,,,,SFO 30,17,13,"Joe Nedney kicks off 70 yards, touchback",0.000,0.280
4,9:02,1,10,STL 20,17,13,Sam Bradford pass complete short right to Brandon Gibson for 6 yards (tackle by Reggie Smith),0.280,0.540
4,8:46,2,4,STL 26,17,13,Steven Jackson left end for -2 yards (tackle by Parys Haralson),0.540,-0.430
4,8:02,3,6,STL 24,17,13,Sam Bradford pass incomplete short middle intended for Brandon Gibson,-0.430,-1.770
4,7:57,4,6,STL 24,17,13,"Donnie Jones punts 47 yards, fair catch by Ted Ginn",-1.770,-0.870
4,7:48,1,10,SFO 29,17,13,Troy Smith pass complete short right to Vernon Davis for 4 yards (tackle by Chris Chamberlain and Craig Dahl),0.870,0.870
4,7:09,2,6,SFO 33,17,13,Troy Smith for 1 yard (tackle by Chris Long),0.870,0.300
4,6:34,3,5,SFO 34,17,13,Troy Smith pass incomplete short right intended for Michael Crabtree,0.300,-1.110
4,6:30,4,5,SFO 34,17,13,"Andy Lee punts 59 yards, returned by Danny Amendola for 12 yards (tackle by Reggie Smith)",-1.110,-0.150
4,6:18,1,10,STL 19,17,13,Steven Jackson middle for 3 yards (tackle by Patrick Willis and Aubrayo Franklin),0.150,0.070
4,5:40,2,7,STL 22,17,13,Sam Bradford pass complete short left to Brandon Gibson for 6 yards (tackle by Reggie Smith and Shawntae Spencer),0.070,0.100
4,5:01,3,1,STL 28,17,13,Steven Jackson middle for -1 yards (tackle by Ray McDonald),0.100,-1.570
4,4:21,4,2,STL 27,17,13,"Donnie Jones punts 49 yards, fair catch by Ted Ginn",-1.570,-0.540
4,4:12,1,10,SFO 24,17,13,"Troy Smith pass complete short right to Frank Gore for 30 yards (tackle by Darell Scott and George Selvie). Penalty on Darell Scott: Face Mask (15 Yards), 15 yards",0.540,3.510
4,3:58,1,10,STL 31,17,13,Anthony Dixon right end for -1 yards (tackle by Chris Chamberlain and James Laurinaitis),3.510,2.830
4,3:15,2,11,STL 32,17,13,Troy Smith sacked by Michael Lewis for -6 yards,2.830,1.360
4,2:38,3,17,STL 38,17,13,"Penalty on Joe Staley: False Start, 5 yards (no play)",1.360,0.700
4,2:37,3,22,STL 43,17,13,"Troy Smith pass complete short middle to Vernon Davis for 43 yards. Penalty on Joe Staley: Offensive Holding, 10 yards (no play)",0.700,-0.620
4,2:30,3,32,SFO 47,17,13,Troy Smith pass complete short left to Frank Gore for 14 yards (tackle by Michael Lewis),-0.620,0.660
4,2:23,4,18,STL 39,17,13,Troy Smith pass complete deep left to Frank Gore for 23 yards (tackle by Jerome Murphy),0.660,4.510
4,2:17,1,10,STL 16,17,19,"Troy Smith pass complete deep left to Michael Crabtree for 16 yards, touchdown",4.510,7.000
4,,,,STL 2,17,20,"Joe Nedney kicks extra point good. Penalty on Fred Robbins: Defensive Offside, 5 yards",0.000,0.000
4,,,,SFO 35,17,20,"Joe Nedney kicks off 65 yards, returned by Danny Amendola for 15 yards (tackle by NaVorro Bowman)",0.000,-0.220
4,2:06,1,10,STL 15,17,20,Sam Bradford pass complete short left to Laurent Robinson for 14 yards (tackle by Shawntae Spencer),-0.220,0.870
4,2:00,1,10,STL 29,17,20,Sam Bradford pass complete short right to Laurent Robinson for 10 yards (tackle by Takeo Spikes),0.870,1.530
4,1:38,1,10,STL 39,17,20,Sam Bradford pass complete short middle to Danny Amendola for 6 yards (tackle by Patrick Willis),1.530,1.800
4,1:38,2,4,STL 45,17,20,Sam Bradford middle for 6 yards (tackle by Takeo Spikes),1.800,2.320
4,1:09,,,,17,20,Timeout #1 by Los Angeles Rams,0.000,2.320
4,1:09,1,10,SFO 49,17,20,Sam Bradford pass complete short right to Daniel Fells for 11 yards (tackle by Patrick Willis),2.320,3.050
4,0:52,,,,17,20,Timeout #2 by San Francisco 49ers,0.000,3.050
4,0:52,1,10,SFO 38,17,20,Sam Bradford pass incomplete short right intended for Laurent Robinson (defended by Travis LaBoy),3.050,2.510
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
4,0:47,2,10,SFO 38,17,20,"Penalty on Renardo Foster: False Start, 5 yards (no play)",2.510,1.830
4,0:47,2,15,SFO 43,17,20,Sam Bradford pass complete deep right to Steven Jackson for 25 yards (tackle by Takeo Spikes). Penalty on Manny Lawson: Defensive Offside (Declined),1.830,4.370
4,0:42,1,10,SFO 18,17,20,Sam Bradford pass complete short right to Steven Jackson for 3 yards (tackle by Reggie Smith),4.370,4.250
4,0:35,2,7,SFO 15,17,20,Sam Bradford pass incomplete short right intended for Daniel Fells (defended by Takeo Spikes),4.250,3.460
4,0:29,3,7,SFO 15,17,20,Sam Bradford pass complete short left to Steven Jackson for no gain,3.460,2.440
4,0:03,,,,17,20,Timeout #2 by Los Angeles Rams,0.000,0.000
4,0:03,,,,17,20,Timeout #3 by San Francisco 49ers,0.000,2.440
4,0:03,4,7,SFO 15,20,20,Josh Brown 33 yard field goal good,2.440,3.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
,,,,,,,"Rams won the coin toss, Rams to receive the overtime kickoff.",,
OT,,,,SFO 30,20,20,"Joe Nedney kicks off 65 yards, returned by Danny Amendola for 25 yards (tackle by Delanie Walker)",0.000,0.940
OT,14:54,1,10,STL 30,20,20,Sam Bradford pass complete short right to Steven Jackson for 3 yards (tackle by Patrick Willis),0.940,0.800
OT,14:21,2,7,STL 33,20,20,Steven Jackson middle for 2 yards (tackle by Manny Lawson),0.800,0.370
OT,13:37,3,5,STL 35,20,20,Sam Bradford sacked by Justin Smith for -8 yards,0.370,-1.570
OT,13:12,4,13,STL 27,20,20,Donnie Jones punts 39 yards,-1.570,-1.200
OT,12:57,1,10,SFO 34,20,20,Frank Gore left end for 13 yards (tackle by James Hall),1.200,2.060
OT,12:21,1,10,SFO 47,20,20,Frank Gore left end for 5 yards (tackle by James Hall),2.060,2.190
OT,11:57,2,5,STL 48,20,20,Frank Gore left end for 3 yards (tackle by James Hall),2.190,1.880
OT,11:11,,,,20,20,Timeout #1 by San Francisco 49ers,0.000,1.880
OT,11:11,3,2,STL 45,20,20,"Troy Smith pass incomplete deep right intended for Delanie Walker. Penalty on O.J. Atogwe: Defensive Pass Interfere, 22 yards (no play)",1.880,4.040
OT,11:05,1,10,STL 23,20,20,Frank Gore middle for 6 yards (tackle by Craig Dahl),4.040,4.380
OT,10:27,2,4,STL 17,20,20,Frank Gore middle for 6 yards (tackle by Craig Dahl),4.380,4.840
OT,9:43,1,10,STL 11,20,23,Joe Nedney 29 yard field goal good,4.840,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
