Quarter,Time,Down,ToGo,Location,CLE,DEN,Detail,EPB,EPA
3,12:17,1,10,DEN 29,3,14,Trent Richardson right guard for 1 yard (tackle by Chris Harris),3.640,3.240
3,11:37,2,9,DEN 28,3,14,Brandon Weeden pass incomplete deep left intended for Josh Gordon,3.240,2.540
3,11:32,3,9,DEN 28,3,14,Brandon Weeden sacked by Von Miller and Elvis Dumervil for -7 yards. Penalty on Mitchell Schwartz: Offensive Holding (Declined),2.540,0.970
3,11:15,4,16,DEN 35,6,14,Phil Dawson 53 yard field goal good,0.970,3.000
3,11:09,,,CLE 35,6,14,"Phil Dawson kicks off 62 yards, returned by Trindon Holliday for 6 yards (tackle by Johnson Bademosi)",0.000,-0.380
3,10:59,1,10,DEN 9,6,14,Peyton Manning pass complete short left to Demaryius Thomas for 8 yards (tackle by Buster Skrine),-0.380,-0.020
3,10:30,2,2,DEN 17,6,14,Knowshon Moreno left tackle for 2 yards (tackle by Jabaal Sheard),-0.020,0.150
3,9:51,1,10,DEN 19,6,14,Peyton Manning pass complete short right to Brandon Stokley for 3 yards (tackle by Jabaal Sheard),0.150,0.070
3,9:19,2,7,DEN 22,6,14,Peyton Manning pass incomplete deep left intended for Demaryius Thomas,0.070,-0.680
3,9:12,3,7,DEN 22,6,14,Peyton Manning pass complete short middle to Eric Decker for 9 yards (tackle by Trevin Wade). Penalty on Buster Skrine: Illegal Use of Hands (Declined),-0.680,1.000
3,8:51,1,10,DEN 31,6,14,Knowshon Moreno left tackle for 1 yard (tackle by Craig Robertson),1.000,0.600
3,8:17,2,9,DEN 32,6,14,Peyton Manning pass complete short right to Demaryius Thomas for 5 yards (tackle by Jabaal Sheard),0.600,0.560
3,7:34,3,4,DEN 37,6,14,Peyton Manning pass complete short right to Jacob Tamme for 33 yards (tackle by Craig Robertson and Joe Haden),0.560,3.580
3,6:57,1,10,CLE 30,6,14,Ronnie Hillman up the middle for 4 yards (tackle by Craig Robertson),3.580,3.570
3,6:20,2,6,CLE 26,6,14,Peyton Manning pass complete short left to Brandon Stokley for 12 yards (tackle by Buster Skrine),3.570,4.650
3,5:34,1,10,CLE 14,6,14,Peyton Manning pass complete short left to Knowshon Moreno for 11 yards (tackle by Usama Young and D'Qwell Jackson),4.650,6.510
3,5:09,1,3,CLE 3,6,14,"Knowshon Moreno right guard for 1 yard (tackle by Eric Hagg). Penalty on Ryan Clady: Illegal Formation, 5 yards (no play)",6.510,5.370
3,4:39,1,8,CLE 8,6,20,"Peyton Manning pass complete short left to Eric Decker for 8 yards, touchdown",5.370,7.000
3,4:39,,,CLE 2,6,21,Matt Prater kicks extra point good,0.000,0.000
3,4:33,,,DEN 35,6,21,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
3,4:33,1,10,CLE 20,6,21,Brandon Weeden pass incomplete short right intended for Trent Richardson,0.280,-0.270
3,4:27,2,10,CLE 20,6,21,Brandon Weeden sacked by Von Miller for -9 yards,-0.270,-2.470
3,3:54,3,19,CLE 11,6,21,Colt McCoy sacked by Derek Wolfe for -3 yards,-2.470,-2.490
3,3:26,4,22,CLE 8,6,21,"Reggie Hodges punts 42 yards, returned by Trindon Holliday for 2 yards (tackle by Josh Cribbs)",-2.490,-2.390
3,3:15,1,10,CLE 48,6,21,Knowshon Moreno left guard for 4 yards (tackle by Frostee Rucker),2.390,2.390
3,2:35,2,6,CLE 44,6,21,Peyton Manning pass complete short left to Demaryius Thomas for 1 yard (tackle by D'Qwell Jackson),2.390,1.820
3,2:00,3,5,CLE 43,6,21,Peyton Manning pass complete short left to Brandon Stokley for 7 yards (tackle by Trevin Wade),1.820,3.180
3,1:17,1,10,CLE 36,6,21,Peyton Manning pass complete deep left to Demaryius Thomas for 21 yards (tackle by Buster Skrine),3.180,4.580
3,0:44,1,10,CLE 15,6,21,Knowshon Moreno left end for 7 yards (tackle by Buster Skrine),4.580,5.220
3,0:20,2,3,CLE 8,6,21,Knowshon Moreno up the middle for -1 yards (tackle by Craig Robertson),5.220,4.220
Quarter,Time,Down,ToGo,Location,CLE,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,CLE 9,6,21,Peyton Manning pass incomplete short left intended for Demaryius Thomas,4.220,2.900
4,14:57,4,4,CLE 9,6,24,Matt Prater 27 yard field goal good,2.900,3.000
4,14:53,,,DEN 35,6,24,"Matt Prater kicks off 69 yards, returned by Josh Cribbs for 32 yards (tackle by Rahim Moore)",0.000,0.810
4,14:43,1,10,CLE 28,6,24,Montario Hardesty up the middle for 5 yards (tackle by Von Miller),0.810,0.940
4,14:10,2,5,CLE 33,6,24,Colt McCoy pass incomplete deep middle intended for Ben Watson,0.940,0.230
4,14:05,3,5,CLE 33,6,24,Colt McCoy pass complete short left to Chris Ogbonnaya for no gain,0.230,-1.180
4,13:25,4,5,CLE 33,6,24,"Reggie Hodges punts 39 yards, muffed catch by Trindon Holliday, recovered by Chris Harris and returned for no gain",-1.180,-0.810
4,13:16,1,10,DEN 28,6,24,Knowshon Moreno up the middle for 3 yards (tackle by John Hughes),0.810,0.670
4,12:45,2,7,DEN 31,6,24,Peyton Manning pass incomplete short right intended for Knowshon Moreno (defended by John Hughes),0.670,-0.030
4,12:41,3,7,DEN 31,6,24,"Penalty on Juqua Parker: Neutral Zone Infraction, 5 yards (no play)",-0.030,0.630
4,12:41,3,2,DEN 36,6,24,Peyton Manning pass incomplete short left intended for Jacob Tamme,0.630,-0.980
4,12:36,4,2,DEN 36,6,24,"Britton Colquitt punts 44 yards, muffed catch by Josh Cribbs, recovered by Lance Ball and returned for no gain",-0.980,4.310
4,12:26,1,10,CLE 19,6,24,"Peyton Manning pass incomplete deep left intended for Demaryius Thomas. Penalty on Buster Skrine: Defensive Pass Interference, 18 yards (no play)",4.310,6.970
4,12:20,1,1,CLE 1,6,24,Peyton Manning pass incomplete short left intended for Joel Dreessen,6.970,5.910
4,12:14,2,1,CLE 1,6,30,"Jacob Hester up the middle for 1 yard, touchdown",5.910,7.000
4,12:14,,,CLE 2,6,31,Matt Prater kicks extra point good,0.000,0.000
4,12:11,,,DEN 35,6,31,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
4,12:11,1,10,CLE 20,6,31,"Colt McCoy right end for 8 yards (tackle by Omar Bolden). Penalty on Von Miller: Defensive Offside, 5 yards (no play)",0.280,1.010
4,12:11,1,5,CLE 25,6,31,"Penalty on John Greco: False Start, 5 yards (no play)",1.010,0.280
4,11:16,1,10,CLE 20,6,31,Colt McCoy pass complete short left to Travis Benjamin for 9 yards (tackle by Omar Bolden),0.280,0.950
4,10:43,2,1,CLE 29,6,31,Colt McCoy pass incomplete short right intended for Travis Benjamin,0.950,0.230
4,10:42,3,1,CLE 29,6,31,Colt McCoy up the middle for 2 yards (tackle by Von Miller),0.230,1.000
4,10:16,1,10,CLE 31,6,31,Colt McCoy pass incomplete short middle intended for Ben Watson,1.000,0.460
4,10:13,2,10,CLE 31,6,31,Colt McCoy pass incomplete short left intended for Ben Watson,0.460,-0.230
4,10:10,3,10,CLE 31,6,31,Colt McCoy pass complete short middle to Trent Richardson for 5 yards (tackle by Wesley Woodyard),-0.230,-0.980
4,9:27,4,5,CLE 36,6,31,Colt McCoy pass complete short right to Trent Richardson for 6 yards (tackle by Mike Adams),-0.980,1.730
4,8:59,1,10,CLE 42,6,31,Colt McCoy pass complete deep right to Travis Benjamin for 21 yards (tackle by Jim Leonhard),1.730,3.120
4,8:33,1,10,DEN 37,6,31,Colt McCoy pass complete short middle to Greg Little for 12 yards (tackle by Chris Harris),3.120,3.910
4,8:11,1,10,DEN 25,6,31,"Colt McCoy pass incomplete deep right intended for Ben Watson (defended by Mike Adams). Penalty on Mike Adams: Defensive Pass Interference, 19 yards (no play)",3.910,5.830
4,8:00,1,6,DEN 6,12,31,"Colt McCoy pass complete short left to Greg Little for 6 yards, touchdown",5.830,7.000
4,8:00,,,,12,31,"Two Point Attempt: Colt McCoy up the middle, conversion fails",0.000,-1.000
4,7:56,,,CLE 35,12,31,"Phil Dawson kicks off 65 yards, touchback",0.000,0.280
4,7:56,1,10,DEN 20,12,31,Knowshon Moreno left guard for 2 yards (tackle by Jabaal Sheard and Frostee Rucker),0.280,0.000
4,7:19,2,8,DEN 22,12,31,"Penalty on Manuel Ramirez: False Start, 5 yards (no play)",0.000,-0.790
4,6:46,2,13,DEN 17,12,31,Knowshon Moreno right tackle for 1 yard (tackle by Craig Robertson),-0.790,-1.330
4,6:04,3,12,DEN 18,12,31,"Penalty on Orlando Franklin: False Start, 5 yards (no play)",-1.330,-2.190
4,5:42,3,17,DEN 13,12,31,Jacob Hester right tackle for 4 yards (tackle by D'Qwell Jackson),-2.190,-2.320
4,4:56,4,13,DEN 17,12,31,"Britton Colquitt punts 56 yards, fair catch by Josh Cribbs",-2.320,-0.740
4,4:46,1,10,CLE 27,12,31,"Penalty on Joe Thomas: False Start, 5 yards (no play)",0.740,0.410
4,4:46,1,15,CLE 22,12,31,Colt McCoy up the middle for 15 yards (tackle by Mike Adams),0.410,1.400
4,4:20,1,10,CLE 37,12,31,Colt McCoy pass complete deep right to Travis Benjamin for 16 yards (tackle by Omar Bolden),1.400,2.460
4,4:14,1,10,DEN 47,12,31,Colt McCoy pass incomplete short middle intended for Ben Watson,2.460,1.910
4,4:10,2,10,DEN 47,12,31,Colt McCoy pass incomplete short right intended for Travis Benjamin,1.910,1.220
4,4:06,3,10,DEN 47,12,31,Colt McCoy pass incomplete short middle intended for Ben Watson (defended by Rahim Moore),1.220,0.130
4,4:02,4,10,DEN 47,12,31,Colt McCoy sacked by Elvis Dumervil for -8 yards,0.130,-2.590
4,3:57,1,10,CLE 45,12,31,"Knowshon Moreno right guard for 7 yards (tackle by Kaluka Maiava). Penalty on DEN: Illegal Shift, 5 yards (no play)",2.590,2.260
4,3:51,1,15,,12,31,Knowshon Moreno left tackle for 3 yards (tackle by Buster Skrine),2.260,0.000
4,3:45,,,,12,31,Timeout #1 by Cleveland Browns,0.000,1.770
4,3:45,2,12,CLE 47,12,31,Knowshon Moreno right end for 19 yards (tackle by Eric Hagg),1.770,0.000
4,3:34,,,,12,31,Timeout #2 by Cleveland Browns,0.000,3.710
4,3:34,1,10,CLE 28,12,31,Ronnie Hillman right tackle for 4 yards (tackle by Joe Haden),3.710,0.000
4,3:27,,,,12,31,Timeout #3 by Cleveland Browns,0.000,3.710
4,3:27,2,6,CLE 24,12,31,Knowshon Moreno left tackle for -1 yards (tackle by D'Qwell Jackson),3.710,2.870
4,2:44,3,7,CLE 25,12,31,Ronnie Hillman right tackle for 2 yards (tackle by Jabaal Sheard),2.870,1.980
4,2:00,4,5,CLE 23,12,34,Matt Prater 41 yard field goal good,1.980,3.000
4,1:55,,,DEN 35,12,34,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
4,1:55,1,10,CLE 20,12,34,Colt McCoy sacked by Elvis Dumervil and Wesley Woodyard for -7 yards,0.280,-1.280
4,1:24,2,17,CLE 13,12,34,Colt McCoy pass complete short middle to Trent Richardson for 4 yards (tackle by Wesley Woodyard),-1.280,-1.510
4,0:59,3,13,CLE 17,12,34,"Colt McCoy up the middle for 17 yards. Penalty on Shawn Lauvao: Offensive Holding (Offsetting), Penalty on DEN: Defensive Offside (Offsetting) (no play)",-1.510,-1.510
4,0:50,3,13,CLE 17,12,34,Colt McCoy pass incomplete deep right intended for Josh Cooper,-1.510,-2.320
4,0:44,4,13,CLE 17,12,34,Colt McCoy sacked by Wesley Woodyard for -7 yards,-2.320,-4.910
4,0:39,1,10,CLE 10,12,34,Brock Osweiler kneels for -1 yards,4.910,4.020
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
