Quarter,Time,Down,ToGo,Location,ATL,GNB,Detail,EPB,EPA
2,9:38,1,10,ATL 10,10,7,Michael Turner up the middle for 1 yard (tackle by Ryan Pickett and Mike Montgomery),-0.380,-0.710
2,9:02,2,9,ATL 11,10,7,Matt Ryan pass incomplete short left intended for Ben Hartsock,-0.710,-1.300
2,8:54,3,9,ATL 11,10,7,"Matt Ryan pass incomplete deep right intended for Roddy White (defended by Patrick Lee). Penalty on Patrick Lee: Defensive Pass Interference, 20 yards (no play)",-1.300,1.000
2,8:48,,,,10,7,Timeout #1 by Green Bay Packers,0.000,1.000
2,8:48,1,10,ATL 31,10,7,Matt Ryan pass incomplete short right intended for Roddy White,1.000,0.460
2,8:43,2,10,ATL 31,10,7,Michael Turner right end for no gain (tackle by Nick Barnett),0.460,-0.230
2,7:59,3,10,ATL 31,10,7,Matt Ryan pass complete short left to Roddy White for 26 yards (tackle by Tramon Williams),-0.230,2.720
2,7:51,1,10,GNB 43,10,7,Matt Ryan right end for 1 yard (tackle by Nick Collins),2.720,2.310
2,7:08,2,9,GNB 42,10,7,Matt Ryan pass complete short left to Justin Peelle for 14 yards (tackle by Charlie Peprah),2.310,3.710
2,6:27,1,10,GNB 28,10,7,"Michael Turner right end for 6 yards (tackle by Nick Barnett). Michael Turner fumbles (forced by Nick Barnett), ball out of bounds at GNB-22",3.710,3.980
2,6:07,2,4,GNB 22,16,7,"Matt Ryan pass complete deep right to Roddy White for 22 yards, touchdown",3.980,7.000
2,,,,GNB 2,17,7,Jason Elam kicks extra point good,0.000,0.000
2,,,,ATL 30,17,7,"Michael Koenen kicks off 65 yards, returned by Will Blackmon for 45 yards (tackle by Michael Koenen)",0.000,2.260
2,5:51,1,10,,17,7,Ryan Grant left tackle for 5 yards (tackle by Lawyer Milloy),2.260,2.390
2,5:09,2,5,ATL 45,17,7,Aaron Rodgers pass complete short middle to Donald Lee for 4 yards (tackle by Curtis Lofton),2.390,2.210
2,4:32,3,1,ATL 41,17,7,Ryan Grant right tackle for 1 yard (tackle by Jamaal Anderson),2.210,2.920
2,3:54,1,10,ATL 40,17,7,Aaron Rodgers pass complete short middle to Donald Driver for 14 yards (tackle by Keith Brooking),2.920,3.840
2,3:14,1,10,ATL 26,17,7,Ryan Grant right tackle for -4 yards (tackle by John Abraham),3.840,2.760
2,2:31,2,14,ATL 30,17,7,Aaron Rodgers pass complete short middle to Donald Driver for 10 yards (tackle by Lawyer Milloy),2.760,3.400
2,2:00,3,4,ATL 20,17,7,Aaron Rodgers sacked by John Abraham for -5 yards,3.400,1.800
2,1:20,4,9,ATL 25,17,7,"Mason Crosby 43 yard field goal good. Penalty on Jermichael Finley: Offensive Holding, 10 yards (no play)",1.800,0.970
2,1:15,4,19,ATL 35,17,7,Mason Crosby 53 yard field goal no good,0.970,-1.800
2,1:10,1,10,ATL 43,17,7,Matt Ryan pass complete short left to Roddy White for 7 yards (tackle by Tramon Williams),1.800,2.200
2,0:51,2,3,,17,7,Matt Ryan pass complete short right to Michael Jenkins for 5 yards (tackle by Will Blackmon),2.200,2.590
2,0:44,,,,17,7,Timeout #2 by Atlanta Falcons,0.000,2.590
2,0:44,1,10,GNB 45,17,7,"Matt Ryan pass complete short right to Jerious Norwood for 3 yards (tackle by Charles Woodson). Penalty on Harvey Dahl: Illegal Use of Hands, 10 yards (no play)",2.590,1.930
2,0:36,1,20,ATL 45,17,7,Matt Ryan pass complete short right to Roddy White for 10 yards (tackle by Patrick Lee),1.930,2.040
2,0:19,2,10,GNB 45,17,7,Matt Ryan spiked the ball,2.040,1.360
2,0:18,3,10,GNB 45,17,7,Matt Ryan pass incomplete short right intended for Roddy White (defended by Patrick Lee),1.360,0.270
2,0:14,4,10,GNB 45,17,7,Michael Koenen punts 43 yards,0.270,0.380
2,0:04,1,10,GNB 2,17,7,Aaron Rodgers up the middle for 1 yard (tackle by Jonathan Babineaux),-0.380,-0.710
Quarter,Time,Down,ToGo,Location,ATL,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,17,7,"Michael Koenen kicks off 53 yards, returned by Jordy Nelson for 9 yards (tackle by Curtis Lofton). Penalty on Jarrett Bush: Offensive Holding, 8 yards",0.000,-0.380
3,14:54,1,10,GNB 9,17,7,Ryan Grant right end for 1 yard (tackle by Brent Grimes),-0.380,-0.710
3,14:28,2,9,GNB 10,17,7,Aaron Rodgers pass complete short left to Donald Lee for 10 yards (tackle by Lawyer Milloy),-0.710,0.280
3,13:49,1,10,GNB 20,17,7,Ryan Grant left end for 9 yards (tackle by Lawyer Milloy),0.280,0.950
3,13:07,2,1,GNB 29,17,7,Aaron Rodgers pass incomplete short right intended for Ruvell Martin,0.950,0.230
3,13:01,3,1,GNB 29,17,7,Ryan Grant left end for 5 yards (tackle by Chris Houston),0.230,1.200
3,12:35,1,10,GNB 34,17,7,Aaron Rodgers pass complete short middle to Brandon Jackson for no gain,1.200,0.660
3,11:54,2,10,GNB 34,17,7,Brandon Jackson up the middle for 2 yards (tackle by Chauncey Davis),0.660,0.230
3,11:12,3,8,GNB 36,17,7,Aaron Rodgers pass complete short middle to Greg Jennings for 20 yards (tackle by Lawyer Milloy),0.230,2.650
3,10:31,1,10,ATL 44,17,7,Aaron Rodgers pass incomplete short right intended for Greg Jennings,2.650,2.110
3,10:25,2,10,ATL 44,17,7,"Ryan Grant right end for -1 yards (tackle by Chauncey Davis and Keith Brooking). Penalty on Tory Humphrey: Offensive Holding, 10 yards (no play)",2.110,0.760
3,10:05,2,20,GNB 46,17,7,Aaron Rodgers pass incomplete deep left intended for Greg Jennings,0.760,0.100
3,9:56,3,20,GNB 46,17,7,Aaron Rodgers pass complete short middle to Brandon Jackson for 2 yards (tackle by Stephen Nicholas),0.100,-0.190
3,9:16,4,18,GNB 48,17,7,"Derrick Frost punts 42 yards, fair catch by Adam Jennings",-0.190,0.380
3,9:08,1,10,ATL 10,17,7,Michael Turner up the middle for 3 yards (tackle by Nick Collins and Ryan Pickett),-0.380,-0.560
3,8:30,2,7,ATL 13,17,7,"Michael Turner left end for 14 yards (tackle by Tramon Williams). Penalty on Nick Collins: Unnecessary Roughness, 15 yards",-0.560,1.730
3,8:07,1,10,ATL 42,17,7,Matt Ryan pass incomplete deep right intended for Michael Jenkins,1.730,1.190
3,8:02,2,10,ATL 42,17,7,Jerious Norwood right end for 4 yards (tackle by Johnny Jolly),1.190,1.030
3,7:19,3,6,ATL 46,17,7,Matt Ryan pass incomplete short middle intended for Roddy White,1.030,-0.320
,,,,,,,"ATL challenged the pass completion ruling, and the play was upheld.",,
3,7:11,4,6,ATL 46,17,7,Michael Koenen punts 53 yards,-0.320,0.380
3,7:02,1,10,GNB 2,17,7,Ryan Grant right end for 1 yard (tackle by Brent Grimes),-0.380,-0.710
3,6:17,2,9,GNB 3,17,7,Ryan Grant left end for 3 yards (tackle by Curtis Lofton and Chauncey Davis),-0.710,-0.950
3,5:34,3,6,GNB 6,17,7,Aaron Rodgers pass complete short right to Ruvell Martin for 8 yards (tackle by Brent Grimes),-0.950,-0.280
3,4:55,1,10,GNB 14,17,7,Aaron Rodgers pass incomplete short left intended for Greg Jennings (defended by Kindal Moorehead),-0.280,-0.750
3,4:52,2,10,GNB 14,17,7,Aaron Rodgers pass complete short left to Ruvell Martin for 14 yards (tackle by Keith Brooking),-0.750,0.810
3,4:08,1,10,GNB 28,17,7,Ryan Grant left end for 4 yards (tackle by Kroy Biermann),0.810,0.800
3,3:32,2,6,GNB 32,17,7,Aaron Rodgers pass complete short right to Jordy Nelson for 14 yards (tackle by Erik Coleman),0.800,1.990
3,2:56,1,10,GNB 46,17,7,Ryan Grant right end for 14 yards (tackle by Lawyer Milloy),1.990,2.920
3,2:13,1,10,ATL 40,17,7,Aaron Rodgers pass incomplete,2.920,2.370
3,2:06,,,,17,7,Timeout #1 by Green Bay Packers,0.000,2.370
3,2:06,2,10,ATL 40,17,7,Aaron Rodgers pass complete short right to Brandon Jackson for -1 yards (tackle by Brent Grimes),2.370,1.550
3,1:23,3,11,ATL 41,17,7,Aaron Rodgers pass complete short left to James Jones for 9 yards (tackle by Stephen Nicholas),1.550,1.300
3,0:32,4,2,ATL 32,17,10,Mason Crosby 50 yard field goal good,1.300,3.000
3,,,,GNB 30,17,10,"Mason Crosby kicks off 76 yards, touchback",0.000,0.280
3,0:27,1,10,ATL 20,17,10,Matt Ryan pass incomplete deep right intended for Michael Jenkins,0.280,-0.270
3,0:22,2,10,ATL 20,17,10,Michael Turner left tackle for 5 yards (tackle by Johnny Jolly),-0.270,-0.300
Quarter,Time,Down,ToGo,Location,ATL,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,ATL 25,17,10,Matt Ryan up the middle for 17 yards (tackle by Tramon Williams),-0.300,1.730
4,14:22,1,10,ATL 42,17,10,Michael Turner up the middle for 1 yard (tackle by Aaron Kampman and Brady Poppinga),1.730,1.320
4,13:40,2,9,ATL 43,17,10,Matt Ryan pass complete short right to Michael Jenkins for 2 yards (tackle by Nick Collins),1.320,0.890
4,12:55,3,7,ATL 45,17,10,"Matt Ryan pass complete deep right to Michael Jenkins for 31 yards (tackle by Will Blackmon). Penalty on Will Blackmon: Unnecessary Roughness, 12 yards",0.890,4.780
4,12:23,1,10,GNB 12,17,10,Matt Ryan pass incomplete deep left intended for Ben Hartsock is intercepted by Tramon Williams,4.780,-0.280
4,12:16,1,10,GNB 20,17,10,Aaron Rodgers pass complete deep middle to Tory Humphrey for 37 yards (tackle by Erik Coleman),0.280,2.720
4,11:35,1,10,ATL 43,17,10,Ryan Grant right end for 13 yards (tackle by Michael Boley),2.720,3.580
4,10:54,1,10,ATL 30,17,10,Aaron Rodgers pass complete short right to Tory Humphrey for 5 yards (tackle by Keith Brooking),3.580,3.710
4,10:14,2,5,ATL 25,17,16,"Aaron Rodgers pass complete deep right to Greg Jennings for 25 yards, touchdown",3.710,7.000
4,,,,ATL 2,17,17,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,17,17,"Mason Crosby kicks off 72 yards, returned by Jerious Norwood for 54 yards (tackle by Brandon Jackson)",0.000,2.390
4,9:58,1,10,GNB 48,17,17,Michael Turner right tackle for 9 yards (tackle by Aaron Kampman and Ryan Pickett),2.390,3.060
4,9:18,2,1,GNB 39,17,17,Ovie Mughelli up the middle for 9 yards (tackle by Tramon Williams and A.J. Hawk),3.060,3.580
4,8:38,1,10,GNB 30,17,17,Jerious Norwood left end for no gain (tackle by Tramon Williams),3.580,3.030
4,8:11,2,10,GNB 30,17,17,Matt Ryan pass incomplete short right intended for Justin Peelle,3.030,2.340
4,8:04,3,10,GNB 30,17,17,Matt Ryan pass complete short middle to Jerious Norwood for 7 yards (tackle by A.J. Hawk),2.340,2.030
4,7:23,4,3,GNB 23,20,17,Jason Elam 41 yard field goal good,2.030,3.000
4,,,,ATL 30,20,17,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
4,7:19,1,10,GNB 20,20,17,Ryan Grant for 6 yards (tackle by Curtis Lofton),0.280,0.540
4,6:59,2,4,GNB 26,20,17,Aaron Rodgers pass complete short right to Tory Humphrey for 9 yards (tackle by Keith Brooking),0.540,1.270
4,6:21,1,10,GNB 35,20,17,Aaron Rodgers pass incomplete short middle intended for Jermichael Finley (defended by Stephen Nicholas),1.270,0.720
4,6:16,2,10,GNB 35,20,17,"Aaron Rodgers pass complete short middle to Donald Lee for 8 yards (tackle by Keith Brooking). Penalty on Allen Barbre: Offensive Holding, 10 yards (no play)",0.720,-0.630
4,5:50,2,20,GNB 25,20,17,"Aaron Rodgers pass complete short middle to Donald Driver for 16 yards (tackle by Lawyer Milloy). Penalty on Erik Coleman: Illegal Contact, 5 yards (no play)",-0.630,0.940
4,5:23,,,,20,17,Timeout #2 by Atlanta Falcons,0.000,0.940
4,5:23,1,10,GNB 30,20,17,Ryan Grant right end for 3 yards (tackle by Jonathan Babineaux and Jamaal Anderson),0.940,0.800
4,4:48,2,7,GNB 33,20,17,"Aaron Rodgers pass incomplete. Penalty on Aaron Rodgers: Intentional Grounding, 12 yards",0.800,-1.480
4,4:42,3,19,GNB 21,20,17,Aaron Rodgers pass incomplete short right intended for Ruvell Martin is intercepted by Michael Boley at GNB-35 and returned for 16 yards (tackle by Brandon Jackson),-1.480,-4.310
4,4:33,1,10,GNB 19,20,17,Michael Turner left guard for 5 yards (tackle by Johnny Jolly),4.310,4.530
4,3:45,2,5,GNB 14,20,17,Michael Turner right end for 12 yards (tackle by Charles Woodson),4.530,6.740
4,3:39,1,2,GNB 2,26,17,"Michael Turner left tackle for 2 yards, touchdown",6.740,7.000
4,,,,GNB 2,27,17,Jason Elam kicks extra point good,0.000,0.000
4,,,,ATL 30,27,17,"Michael Koenen kicks off 67 yards, returned by Will Blackmon for 25 yards (tackle by Coy Wire)",0.000,0.810
4,3:28,1,10,GNB 28,27,17,Aaron Rodgers pass complete short right to Ruvell Martin for 9 yards (tackle by Brent Grimes),0.810,1.480
4,3:08,2,1,GNB 37,27,17,Aaron Rodgers pass complete short left to Brandon Jackson for 4 yards (tackle by Chevis Jackson),1.480,1.660
4,2:43,1,10,GNB 41,27,17,Aaron Rodgers pass complete short left to Greg Jennings for 36 yards (tackle by Erik Coleman),1.660,4.040
4,2:34,1,10,ATL 23,27,17,Aaron Rodgers pass incomplete short middle intended for Donald Driver (defended by Chevis Jackson),4.040,3.500
4,2:31,2,10,ATL 23,27,17,Aaron Rodgers pass complete short middle to Tory Humphrey for 16 yards (tackle by Erik Coleman),3.500,5.600
4,2:11,1,7,ATL 7,27,17,Aaron Rodgers spiked the ball,5.600,4.760
4,2:10,2,7,ATL 7,27,17,Aaron Rodgers left guard for 3 yards (tackle by John Abraham),4.760,4.490
4,2:00,3,4,ATL 4,27,23,"Aaron Rodgers pass complete short middle to Donald Lee for 4 yards, touchdown",4.490,7.000
4,,,,ATL 2,27,24,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,27,24,"Mason Crosby kicks onside 17 yards, recovered by Erik Coleman",0.000,2.460
4,1:55,1,10,GNB 47,27,24,Michael Turner right end for 1 yard (tackle by Nick Barnett),2.460,2.050
4,1:49,,,,27,24,Timeout #2 by Green Bay Packers,0.000,2.050
4,1:49,2,9,GNB 46,27,24,Michael Turner left guard for 8 yards (tackle by Aaron Kampman and Nick Barnett),2.050,2.410
4,1:42,,,,27,24,Timeout #3 by Green Bay Packers,0.000,2.410
4,1:42,3,1,GNB 38,27,24,Michael Turner left guard for 2 yards (tackle by Tramon Williams),2.410,3.180
4,0:58,1,10,GNB 36,27,24,Matt Ryan kneels for -1 yards,3.180,2.500
4,0:33,2,11,GNB 37,27,24,Matt Ryan kneels for -1 yards,2.500,1.690
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
