Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
3,6:40,2,6,DEN 39,28,13,Peyton Manning pass incomplete short left intended for Andre Caldwell,1.260,0.560
3,6:36,3,6,DEN 39,28,13,Peyton Manning pass incomplete deep right intended for Demaryius Thomas,0.560,-0.780
3,6:30,4,6,DEN 39,28,13,"Britton Colquitt punts 41 yards, fair catch by Keenan Allen",-0.780,-0.280
3,6:22,1,10,SDG 20,28,13,"Philip Rivers pass incomplete short right intended for Eddie Royal. Penalty on Derek Wolfe: Defensive Offside, 5 yards (no play)",0.280,1.010
3,6:14,1,5,SDG 25,28,13,Ryan Mathews up the middle for 1 yard (tackle by Dominique Rodgers-Cromartie),1.010,0.540
3,5:41,2,4,SDG 26,28,13,Philip Rivers pass incomplete short right intended for Antonio Gates,0.540,-0.160
3,5:34,3,4,SDG 26,28,13,Philip Rivers pass complete short left to Keenan Allen for 8 yards (tackle by Kayvon Webster),-0.160,1.200
3,5:01,1,10,SDG 34,28,13,Ryan Mathews up the middle for -1 yards (tackle by Von Miller),1.200,0.520
3,4:24,2,11,SDG 33,28,13,Philip Rivers pass complete short left to Keenan Allen for 13 yards (tackle by Kayvon Webster),0.520,1.990
3,3:52,1,10,SDG 46,28,13,Philip Rivers sacked by Shaun Phillips and Von Miller for -10 yards,1.990,0.100
3,3:09,2,20,SDG 36,28,13,"Penalty on Philip Rivers: Delay of Game, 5 yards (no play)",0.100,-0.570
3,2:54,2,25,SDG 31,28,13,Ryan Mathews left end for 4 yards (tackle by Quentin Jammer),-0.570,-0.690
3,2:06,3,21,SDG 35,28,13,Philip Rivers pass complete short middle to Keenan Allen for 2 yards (tackle by Quentin Jammer),-0.690,-0.910
3,1:31,4,19,SDG 37,28,13,"Mike Scifres punts 46 yards. Penalty on Kayvon Webster: Offensive Holding (Offsetting), Penalty on Darrell Stuckey: Player Out of Bounds on Punt (Offsetting) (no play)",-0.910,-0.910
3,1:31,4,19,SDG 37,28,13,"Mike Scifres punts 49 yards, fair catch by Trindon Holliday",-0.910,0.280
3,1:09,1,10,DEN 14,28,13,Peyton Manning pass complete short right to Knowshon Moreno for 6 yards (tackle by Donald Butler),-0.280,0.150
3,0:47,2,4,DEN 20,28,13,Peyton Manning pass incomplete short right intended for Julius Thomas (defended by Manti Te'o),0.150,-0.680
3,0:43,3,4,DEN 20,28,13,Peyton Manning pass incomplete deep left intended for Eric Decker,-0.680,-2.030
3,0:37,4,4,DEN 20,28,13,"Britton Colquitt punts 40 yards, fair catch by Keenan Allen",-2.030,-1.600
3,0:29,1,10,SDG 40,28,13,Ryan Mathews up the middle for no gain (tackle by Kevin Vickerson),1.600,1.050
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,SDG 40,28,13,Philip Rivers pass complete short right to Ryan Mathews for 2 yards (tackle by Danny Trevathan),1.050,0.630
4,14:16,3,8,SDG 42,28,13,Philip Rivers pass complete deep left to Antonio Gates for 24 yards (tackle by Chris Harris),0.630,3.310
4,13:50,1,10,DEN 34,28,13,Philip Rivers sacked by Terrance Knighton for -3 yards,3.310,2.370
4,13:21,2,13,DEN 37,28,13,Danny Woodhead up the middle for 5 yards (tackle by Nate Irving and Kayvon Webster),2.370,2.350
4,12:36,3,8,DEN 32,28,13,"Penalty on Rich Ohrnberger: Illegal Motion, 5 yards (no play)",2.350,1.690
4,12:10,3,13,DEN 37,28,13,Philip Rivers pass complete deep right to Eddie Royal for 30 yards (tackle by Chris Harris),1.690,5.600
4,11:25,1,7,DEN 7,28,13,Philip Rivers pass incomplete short right intended for Antonio Gates (defended by Wesley Woodyard),5.600,4.760
4,11:19,2,7,DEN 7,28,13,Philip Rivers pass complete short right to Danny Woodhead for 6 yards (tackle by Danny Trevathan and Rahim Moore),4.760,4.760
4,10:45,2,7,DEN 7,28,13,Timeout #1 by San Diego Chargers,4.760,5.170
4,10:44,3,1,DEN 1,28,19,"Ryan Mathews up the middle for 1 yard, touchdown",5.170,7.000
4,10:44,,,DEN 2,28,20,Nick Novak kicks extra point good,0.000,0.000
4,10:44,,,SDG 35,28,20,"Nick Novak kicks off 68 yards, returned by Trindon Holliday for 22 yards (tackle by Seyi Ajirotutu)",0.000,-0.150
4,10:35,1,10,DEN 19,28,20,Knowshon Moreno right end for 3 yards (tackle by Cam Thomas),0.150,0.070
4,10:05,2,7,DEN 22,28,20,Peyton Manning pass complete short left to Demaryius Thomas for 7 yards (tackle by Shareece Wright),0.070,0.870
4,9:24,1,10,DEN 29,28,20,Knowshon Moreno left end for 8 yards (tackle by Eric Weddle),0.870,1.410
4,8:51,2,2,DEN 37,28,20,Montee Ball right guard for 2 yards (tackle by Marcus Gilchrist),1.410,1.530
4,8:15,1,10,DEN 39,28,20,Montee Ball right end for no gain (tackle by Cam Thomas),1.530,0.990
4,7:34,2,10,DEN 39,28,20,Knowshon Moreno right end for 2 yards (tackle by Thomas Keiser and Manti Te'o),0.990,0.560
4,6:57,3,8,DEN 41,28,20,Peyton Manning pass incomplete short right intended for Eric Decker,0.560,-0.650
4,6:47,4,8,DEN 41,28,20,"Britton Colquitt punts 59 yards, touchback",-0.650,-0.280
4,6:43,1,10,SDG 20,28,20,Philip Rivers pass complete short middle to Vincent Brown for 15 yards (tackle by Quentin Jammer),0.280,1.270
4,6:06,1,10,SDG 35,28,20,Philip Rivers pass complete short left to Danny Woodhead for 3 yards (tackle by Danny Trevathan),1.270,1.130
4,5:33,2,7,SDG 38,28,20,Philip Rivers pass incomplete deep left intended for Antonio Gates,1.130,0.430
4,5:26,3,7,SDG 38,28,20,"Penalty on Jeromey Clary: False Start, 5 yards (no play)",0.430,-0.230
4,5:26,3,12,SDG 33,28,20,Philip Rivers pass complete short right to Vincent Brown for 12 yards (tackle by Kayvon Webster),-0.230,1.930
4,4:46,1,10,SDG 45,28,20,"Philip Rivers for no gain. Philip Rivers fumbles, recovered by Philip Rivers at SDG-41",1.930,0.840
4,4:12,2,14,SDG 41,28,20,Philip Rivers sacked by Von Miller for -2 yards,0.840,-0.100
4,3:43,3,16,SDG 39,28,20,Philip Rivers pass incomplete deep left intended for Eddie Royal,-0.100,-0.780
4,3:37,4,16,SDG 39,28,20,"Mike Scifres punts 41 yards, muffed catch by Trindon Holliday, recovered by Trindon Holliday and returned for no gain",-0.780,-0.150
4,3:26,1,10,DEN 19,28,20,Knowshon Moreno up the middle for 6 yards (tackle by Donald Butler and Marcus Gilchrist),0.150,0.480
4,2:43,2,4,DEN 25,28,20,Peyton Manning pass complete short left to Demaryius Thomas for 12 yards (tackle by Donald Butler),0.480,1.400
4,2:00,1,10,DEN 37,28,20,Knowshon Moreno up the middle for 3 yards (tackle by Jahleel Addae),1.400,1.400
4,1:55,1,10,DEN 37,28,20,Timeout #2 by San Diego Chargers,1.400,1.260
4,1:55,2,7,DEN 40,28,20,Peyton Manning pass complete short left to Demaryius Thomas for 9 yards (tackle by Shareece Wright),1.260,1.260
4,1:44,2,7,DEN 40,28,20,Timeout #1 by Denver Broncos,1.260,2.190
4,1:44,1,10,DEN 49,28,20,Knowshon Moreno right tackle for 3 yards (tackle by Kendall Reyes and Marcus Gilchrist),2.190,2.190
4,1:39,1,10,DEN 49,28,20,Timeout #3 by San Diego Chargers,2.190,2.050
4,1:39,2,7,SDG 48,28,20,"Penalty on Thomas Keiser: Neutral Zone Infraction, 5 yards (no play)",2.050,2.730
4,1:39,2,2,SDG 43,28,20,Knowshon Moreno right tackle for 7 yards (tackle by Marcus Gilchrist),2.730,3.180
4,0:57,1,10,SDG 36,28,20,Peyton Manning kneels for no gain,3.180,2.640
4,0:38,2,10,SDG 36,28,20,Peyton Manning kneels for -1 yards,2.640,1.820
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
