Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
2,14:41,1,10,BAL 32,0,0,Jamal Lewis middle for 11 yards (tackle by Robert Griffith),1.070,1.800
2,13:49,1,10,BAL 43,0,0,Jamal Lewis left end for 4 yards (tackle by Earl Holmes and Dwayne Rudd),1.800,1.790
2,13:12,2,6,BAL 47,0,0,Chris Redman pass incomplete intended for Travis Taylor,1.790,1.090
2,13:07,3,6,BAL 47,0,0,Chris Redman pass complete to Todd Heap for 7 yards (tackle by Anthony Henry),1.090,2.520
2,12:28,1,10,CLE 46,0,0,Chris Redman pass complete to Travis Taylor for 7 yards,2.520,2.920
2,12:11,2,3,CLE 39,0,0,Jamal Lewis middle for 2 yards (tackle by Courtney Brown),2.920,2.480
2,11:39,3,1,CLE 37,0,0,Chris Redman middle for 1 yard,2.480,3.180
2,11:11,1,10,CLE 36,0,0,Chris Redman pass complete to Brandon Stokley for 6 yards (tackle by Daylon McCutcheon),3.180,3.450
2,10:37,2,4,CLE 30,0,0,Jamal Lewis middle for no gain (tackle by Courtney Brown and Kenard Lang),3.450,2.740
2,9:58,3,4,CLE 30,6,0,"Chris Redman pass complete to Brandon Stokley for 30 yards, touchdown",2.740,7.000
2,9:58,,,CLE 30,7,0,Matt Stover kicks extra point good,0.000,0.000
2,9:58,,,BAL 30,7,0,"J.R. Jenkins kicks off 58 yards, returned by Andre King for 18 yards (tackle by Anthony Mitchell)",0.000,0.940
2,9:43,1,10,CLE 30,7,0,Tim Couch pass incomplete intended for Mark Campbell is intercepted by Ray Lewis at CLE-41,0.940,-2.850
2,9:35,1,10,CLE 41,7,0,Chris Redman pass incomplete intended for John Jones (defended by Earl Little),2.850,2.310
2,9:33,1,10,CLE 41,,,Timeout #2 by Baltimore Ravens,2.850,2.310
2,9:33,2,10,CLE 41,7,0,Chris Redman pass complete to Travis Taylor for 6 yards (tackle by Earl Holmes),2.310,2.410
2,8:59,3,4,CLE 35,7,0,Chris Redman pass complete to Jamal Lewis for 6 yards (tackle by Kenard Lang and Kevin Bentley),2.410,3.640
2,8:14,1,10,CLE 29,7,0,"Penalty on Bennie Anderson: Unnecessary Roughness, 15 yards, Penalty on Ethan Brooks: False Start (Declined) (no play)",3.640,2.650
2,7:58,1,25,CLE 44,7,0,Chris Redman pass complete to Jamal Lewis for 8 yards (tackle by Dwayne Rudd and Earl Little),2.650,2.160
2,7:17,2,17,CLE 36,7,0,Chris Redman pass complete to Jamal Lewis for 6 yards (tackle by Orpheus Roye),2.160,2.280
2,6:30,3,11,CLE 30,7,0,Chris Redman pass complete to Chester Taylor for 5 yards (tackle by Kevin Bentley),2.280,1.830
2,5:51,4,6,CLE 25,10,0,Matt Stover 43 yard field goal good,1.830,3.000
2,5:51,,,BAL 30,10,0,"J.R. Jenkins kicks off 70 yards, touchback",0.000,0.280
2,5:46,1,10,CLE 20,10,0,"Penalty on Ryan Tucker: False Start, 5 yards (no play)",0.280,-0.310
2,5:46,1,15,CLE 15,10,0,"Tim Couch pass complete to Andra Davis for 11 yards (tackle by Chad Williams and Will Demps). Penalty on Ryan Tucker: Unnecessary Roughness, 8 yards (no play)",-0.310,-0.870
2,5:22,1,23,CLE 7,10,0,Tim Couch pass complete to Kevin Johnson for 9 yards (tackle by Ed Reed),-0.870,-0.940
2,4:34,2,14,CLE 16,10,0,"Tim Couch pass complete to Jamel White for -1 yards (tackle by Ray Lewis). Penalty on Peter Boulware: Defensive Offside, 5 yards (no play)",-0.940,-0.130
2,4:34,2,9,CLE 21,10,0,Tim Couch pass complete to Quincy Morgan for 8 yards (tackle by Chris McAlister),-0.130,0.230
2,3:25,3,1,CLE 29,10,0,William Green right end for no gain (tackle by Chris McAlister),0.230,-1.440
2,2:52,4,1,CLE 29,10,0,"Chris Gardocki punts 44 yards, returned by Chris McAlister for 15 yards (tackle by Ben Taylor)",-1.440,-1.730
2,2:42,1,10,BAL 42,10,0,Jamal Lewis right end for 11 yards (tackle by Devin Bush and Earl Holmes),1.730,2.460
2,2:09,1,10,CLE 47,10,0,Jamal Lewis middle for 3 yards (tackle by Mark Smith),2.460,2.320
2,2:00,2,7,CLE 44,10,0,"Chris Redman pass incomplete intended for Todd Heap. Penalty on CLE: Defensive Pass Interference, 30 yards (no play)",2.320,4.650
2,1:51,1,10,CLE 14,10,0,Travis Taylor right end for 1 yard (tackle by Daylon McCutcheon and Earl Holmes),4.650,4.160
2,1:16,2,9,CLE 13,10,0,Jamal Lewis middle for 2 yards (tackle by Courtney Brown),4.160,3.620
2,0:43,3,7,CLE 11,10,0,Jamal Lewis middle for 1 yard (tackle by Lewis Sanders),3.620,2.790
2,0:03,3,7,CLE 11,,,Timeout #3 by Baltimore Ravens,3.620,2.790
2,0:03,4,6,CLE 10,13,0,Matt Stover 28 yard field goal good,2.790,3.000
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,13,0,"J.R. Jenkins kicks off 62 yards, returned by Andra Davis for 28 yards (tackle by Alvin Porter)",0.000,1.330
3,14:55,1,10,CLE 36,13,0,William Green middle for 3 yards (tackle by Ed Hartwell and Peter Boulware),1.330,1.200
3,14:16,2,7,CLE 39,13,0,Tim Couch pass incomplete intended for Quincy Morgan,1.200,0.500
3,14:11,3,7,CLE 39,13,0,"Penalty on Kevin Johnson: False Start, 5 yards (no play)",0.500,-0.160
3,14:11,3,12,CLE 34,13,0,"Tim Couch pass complete to Quincy Morgan for 22 yards (tackle by Ray Lewis). Quincy Morgan fumbles (forced by Ray Lewis), recovered by Ray Lewis at BAL-44",-0.160,-1.860
3,14:00,1,10,BAL 44,13,0,Chris Redman pass complete to Travis Taylor for 21 yards,1.860,3.250
3,13:33,1,10,CLE 35,13,0,Chris Redman pass incomplete intended for Todd Heap,3.250,2.700
3,13:29,2,10,CLE 35,19,0,"Chris Redman pass complete to Brandon Stokley for 35 yards, touchdown",2.700,7.000
3,13:29,,,CLE 35,20,0,Matt Stover kicks extra point good,0.000,0.000
3,13:29,,,BAL 30,20,0,"J.R. Jenkins kicks off 64 yards, returned by Andra Davis for 16 yards (tackle by Adalius Thomas)",0.000,0.410
3,13:15,1,10,CLE 22,20,0,Tim Couch pass incomplete intended for Quincy Morgan,0.410,-0.130
3,13:10,2,10,CLE 22,20,0,Tim Couch pass complete to Jamel White for 11 yards (tackle by Will Demps),-0.130,1.140
3,12:19,1,10,CLE 33,20,0,Jamel White left end for 5 yards (tackle by Peter Boulware),1.140,1.270
3,11:37,2,5,CLE 38,20,0,Tim Couch pass incomplete intended for Jamel White (defended by Peter Boulware),1.270,0.560
3,11:30,3,5,CLE 38,20,0,Tim Couch pass complete to Andra Davis for 29 yards (tackle by Gary Baxter),0.560,3.380
3,10:41,1,10,BAL 33,20,0,Tim Couch pass incomplete intended for William Green is intercepted by Chris McAlister at BAL-7,3.380,0.380
3,10:30,1,10,BAL 7,20,0,Chris Redman for 1 yard (tackle by Earl Holmes),-0.380,-0.710
3,10:02,2,9,BAL 8,20,0,Jamal Lewis right end for 2 yards (tackle by Gerard Warren),-0.710,-1.070
3,9:19,3,7,BAL 10,20,0,Chris Redman pass complete to Alan Ricard for 5 yards (tackle by Brant Boyer),-1.070,-2.440
3,8:46,4,2,BAL 15,20,0,"Dave Zastudil punts 56 yards, returned by Dennis Northcutt for no gain",-2.440,-0.870
3,8:38,1,10,CLE 29,20,0,Tim Couch pass complete to Jamel White for 5 yards (tackle by Ray Lewis),0.870,1.000
3,8:01,2,5,CLE 34,20,0,Tim Couch pass complete to Andra Davis for 8 yards (tackle by Gary Baxter),1.000,1.730
3,7:22,1,10,CLE 42,20,0,Jamel White left end for 11 yards (tackle by Ed Reed),1.730,2.460
3,6:55,1,10,BAL 47,20,0,"Tim Couch sacked by James Trapp for -7 yards. Tim Couch fumbles (forced by James Trapp), recovered by Jamel White at CLE-36",2.460,-0.380
3,6:09,2,27,CLE 36,20,0,Tim Couch pass complete to Jamel White for 16 yards (tackle by Ed Hartwell),-0.380,1.090
3,5:38,3,11,BAL 48,20,0,Tim Couch pass incomplete intended for Mark Campbell (defended by Gary Baxter),1.090,0.070
3,5:32,4,11,BAL 48,20,0,"Chris Gardocki punts 41 yards, out of bounds",0.070,0.380
3,5:23,1,10,BAL 7,20,0,Jamal Lewis for 75 yards (tackle by Daylon McCutcheon),-0.380,4.370
3,4:55,1,10,CLE 18,20,0,Chester Taylor right end for no gain (tackle by Kenard Lang),4.370,3.800
3,4:13,2,10,CLE 18,20,0,Brandon Stokley left end for 9 yards (tackle by Daylon McCutcheon),3.800,4.740
3,3:46,3,1,CLE 9,20,0,Jamal Lewis middle for no gain (tackle by Dwayne Rudd),4.740,2.980
3,3:05,4,1,CLE 9,23,0,Matt Stover 27 yard field goal good,2.980,3.000
3,3:05,,,BAL 30,23,0,"J.R. Jenkins kicks off 63 yards, returned by Andra Davis for 24 yards (tackle by Bart Scott)",0.000,1.000
3,2:55,1,10,CLE 31,23,0,Tim Couch pass complete to Dennis Northcutt for 43 yards (tackle by Gary Baxter),1.000,3.840
3,2:13,1,10,BAL 26,23,0,Jamel White middle for 7 yards (tackle by James Trapp and Michael McCrary),3.840,4.270
3,1:40,2,3,BAL 19,23,0,Jamel White middle for 2 yards (tackle by Shannon Taylor),4.270,3.950
3,1:03,3,1,BAL 17,23,0,Jamel White left end for 6 yards (tackle by Shannon Taylor and Ed Hartwell),3.950,4.840
3,0:19,1,10,BAL 11,23,0,Tim Couch pass complete to Aaron Shea for 9 yards (tackle by James Trapp),4.840,5.850
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,BAL 2,23,0,Jamel White middle for no gain (tackle by Kelly Gregg),5.850,5.120
4,14:20,3,1,BAL 2,23,6,"Tim Couch pass complete to Mark Campbell for 2 yards, touchdown",5.120,7.000
4,14:20,3,,BAL 2,23,8,"Two Point Attempt: Quincy Morgan left end, conversion succeeds",1.000,1.000
4,14:20,,,CLE 30,23,8,"Phil Dawson kicks off 70 yards, touchback",0.000,0.280
4,14:15,1,10,BAL 20,23,8,Chris Redman pass incomplete intended for Todd Heap,0.280,-0.270
4,14:12,2,10,BAL 20,23,8,Jamal Lewis left end for 26 yards (tackle by Devin Bush),-0.270,1.990
4,13:43,1,10,BAL 46,23,8,Chester Taylor middle for 4 yards (tackle by Earl Holmes),1.990,1.990
4,13:08,2,6,,23,8,Chris Redman pass incomplete intended for Brandon Stokley (defended by Anthony Henry),1.990,1.290
4,13:04,3,6,,23,8,"Chris Redman pass incomplete intended for Brandon Stokley. Penalty on Devin Bush: Defensive Pass Interference, 33 yards (no play)",1.290,4.440
4,12:57,1,10,CLE 17,23,8,Chris Redman pass complete to Travis Taylor for 7 yards (tackle by Anthony Henry),4.440,5.100
4,12:16,2,3,CLE 10,23,8,Chris Redman pass complete to Brandon Stokley for 7 yards (tackle by Anthony Henry),5.100,6.510
4,11:49,1,3,CLE 3,23,8,Jamal Lewis middle for 2 yards (tackle by Dwayne Rudd),6.510,5.910
4,11:05,2,1,CLE 1,23,8,"Jamal Lewis middle for -1 yards (tackle by Orpheus Roye). Jamal Lewis fumbles (forced by Orpheus Roye), recovered by Earl Holmes at CLE-2",5.910,0.380
4,10:52,1,10,CLE 2,23,8,Tim Couch for 14 yards,-0.380,-0.140
4,10:23,1,10,CLE 16,23,8,Tim Couch for no gain. Dave Wohlabaugh fumbles,-0.140,-1.800
4,9:52,2,24,CLE 2,23,8,"Kelly Holcomb pass incomplete is intercepted by Chris McAlister at CLE-22. Penalty on Michael McCrary: Defensive Offside, 5 yards (no play)",-1.800,-1.440
4,9:41,2,19,CLE 7,23,8,Kelly Holcomb pass complete to Kevin Johnson for 13 yards (tackle by Will Demps),-1.440,-0.820
4,9:12,3,6,CLE 20,23,8,"Kelly Holcomb pass incomplete intended for Kevin Johnson. Penalty on Will Demps: Roughing the Passer, 15 yards (no play)",-0.820,1.270
4,9:09,1,10,CLE 35,23,8,Kelly Holcomb pass incomplete intended for Jamel White (defended by Adalius Thomas),1.270,0.720
4,9:05,2,10,CLE 35,23,8,Kelly Holcomb pass complete to Quincy Morgan for 6 yards,0.720,0.830
4,8:19,3,4,CLE 41,23,8,"Penalty on James Trapp: Defensive Offside, 5 yards (no play)",0.830,1.990
4,8:13,1,10,CLE 46,23,8,Kelly Holcomb pass complete to Dennis Northcutt for 17 yards (tackle by Gary Baxter),1.990,3.120
4,8:02,1,10,BAL 37,23,14,"Kelly Holcomb pass complete to Dennis Northcutt for 37 yards, touchdown",3.120,7.000
4,8:02,1,,BAL 37,23,15,"Two Point Attempt: Kelly Holcomb pass complete to Quincy Morgan, conversion fails. Penalty on CLE: Offensive Pass Interference, 10 yards (no play)",1.000,0.000
4,8:02,,,BAL 37,23,15,Phil Dawson kicks extra point good,0.000,0.000
4,8:02,,,CLE 30,23,15,"Phil Dawson kicks off 55 yards, returned by Robert Tate for 15 yards (tackle by Brant Boyer)",0.000,0.940
4,7:48,1,10,BAL 30,23,15,Jamal Lewis left end for 3 yards (tackle by Courtney Brown),0.940,0.800
4,7:09,2,7,BAL 33,23,15,Jamal Lewis left end for 4 yards (tackle by Orpheus Roye),0.800,0.630
4,6:24,3,3,BAL 37,23,15,Chris Redman pass incomplete intended for Ron Johnson,0.630,-0.910
4,6:18,4,3,BAL 37,23,15,"Dave Zastudil punts 39 yards, returned by Dennis Northcutt for 12 yards (tackle by Shannon Taylor)",-0.910,-1.330
4,6:10,1,10,CLE 36,23,15,Kelly Holcomb pass incomplete intended for Andra Davis is intercepted by Peter Boulware at CLE-41 and returned for 6 yards,1.330,-3.250
4,6:05,1,10,CLE 35,23,15,Jamal Lewis left end for no gain (tackle by Gerard Warren),3.250,2.700
4,5:24,2,10,CLE 35,23,15,Jamal Lewis middle for 1 yard (tackle by Courtney Brown),2.700,2.150
4,4:42,3,9,CLE 34,23,15,Jamal Lewis left end for 21 yards (tackle by Earl Little),2.150,4.710
4,3:57,1,10,CLE 13,23,15,Chester Taylor middle for 3 yards (tackle by Orpheus Roye),4.710,4.580
4,3:51,1,10,CLE 13,,,Timeout #1 by Cleveland Browns,4.710,4.580
4,3:51,2,7,CLE 10,23,15,Jamal Lewis middle for 5 yards (tackle by Kevin Bentley),4.580,4.780
4,3:42,2,7,CLE 10,,,Timeout #2 by Cleveland Browns,4.580,4.780
4,3:42,3,2,CLE 5,23,15,Travis Taylor right end for -5 yards (tackle by Darren Hambrick),4.780,2.760
4,3:33,3,2,CLE 5,,,Timeout #3 by Cleveland Browns,4.780,2.760
4,3:33,4,7,CLE 10,26,15,Matt Stover 28 yard field goal good. Penalty on CLE: Defensive 12 On-field (Declined),2.760,3.000
4,3:33,,,BAL 30,26,15,"J.R. Jenkins kicks off 66 yards, returned by Andra Davis for 20 yards (tackle by J.R. Johnson)",0.000,0.540
4,3:24,1,10,CLE 24,26,15,Kelly Holcomb pass complete to Mark Campbell for 7 yards (tackle by Chris McAlister),0.540,0.940
4,3:03,2,3,CLE 31,26,15,Kelly Holcomb pass complete to Dennis Northcutt for 12 yards (tackle by James Trapp),0.940,1.800
4,2:43,1,10,CLE 43,26,15,Kelly Holcomb for 7 yards (tackle by Will Demps),1.800,2.200
4,2:22,2,3,,26,15,Kelly Holcomb pass incomplete intended for Dennis Northcutt (defended by Ed Reed),2.200,1.490
4,2:17,3,3,,26,15,Kelly Holcomb pass complete to Kevin Johnson for 7 yards (tackle by Marques Douglas),1.490,2.720
4,2:00,1,10,BAL 43,26,15,Kelly Holcomb pass complete to Andra Davis for 8 yards (tackle by James Trapp),2.720,3.260
4,1:44,2,2,BAL 35,26,15,"Kelly Holcomb pass incomplete intended for Jamel White. Penalty on Shaun O'Hara: Offensive Holding, 10 yards (no play)",3.260,1.910
4,1:37,2,12,BAL 45,26,15,Kelly Holcomb pass incomplete intended for Dennis Northcutt,1.910,1.220
4,1:33,3,12,BAL 45,26,15,Kelly Holcomb pass complete to Quincy Morgan for 11 yards (tackle by James Trapp),1.220,1.100
4,1:13,4,1,BAL 34,26,15,"Kelly Holcomb for 2 yards (tackle by Ed Hartwell). Penalty on Ed Hartwell: Unnecessary Roughness, 15 yards",1.100,4.440
4,1:02,1,10,BAL 17,26,21,"Kelly Holcomb pass complete to Dennis Northcutt for 17 yards, touchdown",4.440,7.000
4,1:02,1,,BAL 17,26,21,"Two Point Attempt: Jamel White middle, conversion fails",1.000,-1.000
4,1:02,,,CLE 30,26,21,"Phil Dawson kicks onside 13 yards, recovered by Phil Dawson (onside kick successful)",0.000,1.800
4,0:57,1,10,CLE 43,26,21,Kelly Holcomb pass incomplete intended for Mark Campbell (defended by Chris McAlister),1.800,1.250
4,0:51,2,10,CLE 43,26,21,Kelly Holcomb pass complete to Dennis Northcutt for 9 yards (tackle by Chris McAlister),1.250,1.750
4,0:46,3,1,BAL 48,26,21,Kelly Holcomb pass complete to Dennis Northcutt for 16 yards (tackle by Will Demps),1.750,3.450
4,0:46,1,10,BAL 32,26,21,Kelly Holcomb pass incomplete,3.450,2.900
4,0:30,2,10,BAL 32,26,21,Kelly Holcomb pass incomplete intended for Andra Davis (defended by Gary Baxter),2.900,2.210
4,0:24,3,10,BAL 32,26,21,"Penalty on Kelly Holcomb: False Start, 5 yards (no play)",2.210,1.550
4,0:24,3,15,BAL 37,26,21,Kelly Holcomb pass incomplete intended for Dennis Northcutt (defended by Ed Reed),1.550,0.790
4,0:18,4,15,BAL 37,26,21,Kelly Holcomb pass complete to Andra Davis for 20 yards,0.790,4.440
4,0:14,1,10,BAL 17,26,21,Kelly Holcomb pass incomplete intended for Kevin Johnson,4.440,3.850
4,0:10,2,10,BAL 17,26,21,Kelly Holcomb pass incomplete intended for Kevin Johnson is intercepted by Ed Reed at BAL--2 and returned for 59 yards,3.850,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
