Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
4,5:27,1,10,NWE 11,17,16,"Kyle Orton pass complete short left to Brandon Marshall for 11 yards, touchdown",4.840,7.000
4,,,,NWE 2,17,17,Matt Prater kicks extra point good,0.000,0.000
4,,,,DEN 30,17,17,"Matt Prater kicks off 64 yards, returned by Julian Edelman for 15 yards (tackle by Jack Williams)",0.000,0.340
4,5:15,1,10,NWE 21,17,17,Tom Brady pass complete short right to Sammy Morris for 4 yards (tackle by Champ Bailey),0.340,0.340
4,4:37,2,6,NWE 25,17,17,Sammy Morris middle for 3 yards (tackle by Wesley Woodyard),0.340,0.040
4,4:03,,,,17,17,Timeout #1 by Denver Broncos,0.000,0.040
4,4:03,3,3,NWE 28,17,17,Tom Brady pass incomplete short left intended for Wes Welker,0.040,-1.500
4,4:00,4,3,NWE 28,17,17,"Chris Hanson punts 45 yards, returned by Alphonso Smith for -1 yards (tackle by Eric Alexander)",-1.500,-0.670
4,3:49,1,10,DEN 26,17,17,Knowshon Moreno right guard for 1 yard (tackle by Gary Guyton),0.670,0.270
4,3:20,2,9,DEN 27,17,17,Kyle Orton pass complete short right to Jabar Gaffney for 5 yards (tackle by Jonathan Wilhite),0.270,0.230
4,2:43,3,4,DEN 32,17,17,Kyle Orton pass incomplete short middle intended for Jabar Gaffney (defended by Shawn Springs),0.230,-1.240
4,2:40,4,4,DEN 32,17,17,"Brett Kern punts 44 yards, returned by Julian Edelman for 6 yards (tackle by Darcel McBath)",-1.240,-0.940
4,2:27,1,10,NWE 30,17,17,Sammy Morris left end for 19 yards (tackle by Jack Williams),0.940,2.190
4,2:00,1,10,NWE 49,17,17,"Sammy Morris middle for 2 yards (tackle by Wesley Woodyard). Sammy Morris fumbles (forced by Wesley Woodyard), recovered by Nick Kaczur at DEN-49",2.190,1.920
4,1:45,2,8,DEN 49,17,17,"Tom Brady sacked by Vonnie Holliday for -6 yards. Tom Brady fumbles (forced by Vonnie Holliday), recovered by Elvis Dumervil at NWE-45 (tackle by Logan Mankins)",1.920,-2.590
4,1:37,1,10,NWE 45,17,17,Knowshon Moreno left tackle for 4 yards (tackle by Tully Banta-Cain),2.590,2.580
4,0:55,2,6,NWE 41,17,17,Kyle Orton pass complete short left to Knowshon Moreno for -3 yards (tackle by Vince Wilfork),2.580,1.490
4,0:22,,,,17,17,Timeout #2 by New England Patriots,0.000,1.490
4,0:22,3,9,NWE 44,17,17,Kyle Orton sacked by Tully Banta-Cain for -6 yards,1.490,-0.060
4,0:15,4,15,DEN 50,17,17,Brett Kern punts 45 yards,-0.060,0.380
4,0:07,1,10,NWE 5,17,17,Tom Brady kneels for -1 yards,-0.380,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
,,,,,,,"Broncos won the coin toss, Broncos to receive the overtime kickoff.",,
OT,,,,NWE 30,17,17,"Stephen Gostkowski kicks off 70 yards, touchback",0.000,0.280
OT,15:00,1,10,DEN 20,17,17,Kyle Orton pass complete short right to Brandon Marshall for 11 yards (tackle by Brandon McGowan),0.280,1.000
OT,14:24,1,10,DEN 31,17,17,Kyle Orton pass complete short left to Tony Scheffler for 7 yards,1.000,1.410
OT,13:56,2,3,DEN 38,17,17,Kyle Orton pass complete short right to Eddie Royal for 5 yards (tackle by Shawn Springs),1.410,1.800
OT,13:16,,,,17,17,Timeout #1 by New England Patriots,0.000,1.800
OT,13:16,1,10,DEN 43,17,17,Knowshon Moreno right end for 9 yards (tackle by Jerod Mayo),1.800,2.470
OT,12:49,2,1,NWE 48,17,17,Knowshon Moreno middle for no gain (tackle by Derrick Burgess),2.470,1.750
OT,12:10,3,1,NWE 48,17,17,Kyle Orton pass complete short right to Eddie Royal for 8 yards (tackle by Shawn Springs),1.750,2.920
OT,11:38,1,10,NWE 40,17,17,Knowshon Moreno left end for 11 yards (tackle by Brandon McGowan),2.920,3.640
OT,11:03,1,10,NWE 29,17,17,LaMont Jordan middle for 2 yards (tackle by Brandon McGowan),3.640,3.370
OT,10:30,2,8,NWE 27,17,17,Kyle Orton pass incomplete deep right intended for Eddie Royal,3.370,2.680
OT,10:24,,,,17,17,Timeout #1 by Denver Broncos,0.000,2.680
OT,10:24,3,8,NWE 27,17,17,"Kyle Orton pass incomplete short right intended for Brandon Marshall. Penalty on Tully Banta-Cain: Defensive Offside, 5 yards (no play)",2.680,3.340
OT,10:20,3,3,NWE 22,17,17,Kyle Orton pass incomplete deep right intended for Brandon Marshall (defended by Shawn Springs),3.340,2.090
OT,10:15,,,,17,17,Timeout #2 by New England Patriots,0.000,2.090
OT,10:15,4,3,NWE 22,17,20,Matt Prater 41 yard field goal good,2.090,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
