Quarter,Time,Down,ToGo,Location,KAN,NWE,Detail,EPB,EPA
2,2:00,2,8,NWE 49,0,7,Brodie Croyle pass complete short left to Tony Gonzalez for 5 yards (tackle by Rodney Harrison),1.920,1.880
2,1:55,3,3,NWE 44,0,7,Brodie Croyle pass complete short middle to Tony Gonzalez for 20 yards (tackle by Brandon Meriweather),1.880,3.970
2,1:18,1,10,NWE 24,0,7,Brodie Croyle pass incomplete short left intended for Dwayne Bowe,3.970,3.430
2,1:13,2,10,NWE 24,0,7,Jamaal Charles right guard for 2 yards (tackle by Jerod Mayo and Rodney Harrison),3.430,3.010
2,0:30,3,8,NWE 22,0,7,Brodie Croyle pass incomplete deep right intended for Dwayne Bowe (defended by James Sanders),3.010,1.990
2,0:22,4,8,NWE 22,3,7,Nick Novak 40 yard field goal good,1.990,3.000
2,,,,KAN 30,3,7,"Nick Novak kicks off 60 yards, returned by Matt Slater for no gain",0.000,0.280
2,0:12,1,10,NWE 20,3,7,Matt Cassel kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,KAN,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,3,7,"Stephen Gostkowski kicks off 63 yards, returned by B.J. Sams for 19 yards (tackle by Matt Slater)",0.000,0.670
3,14:55,1,10,KAN 26,3,7,Larry Johnson left tackle for 1 yard (tackle by Ty Warren),0.670,0.270
3,14:16,2,9,KAN 27,3,7,Brodie Croyle pass complete short right to Mike Cox for 2 yards (tackle by Rodney Harrison),0.270,-0.160
3,13:45,3,7,KAN 29,3,7,Brodie Croyle pass complete short right to Dwayne Bowe for 11 yards,-0.160,1.600
3,13:20,1,10,KAN 40,3,7,Larry Johnson right guard for 1 yard (tackle by Vince Wilfork and Tedy Bruschi),1.600,1.190
3,12:40,2,9,KAN 41,3,7,Larry Johnson right guard for 5 yards (tackle by Rodney Harrison and Richard Seymour),1.190,1.160
3,11:59,3,4,KAN 46,3,7,Jamaal Charles left guard for 5 yards (tackle by Brandon Meriweather and Rodney Harrison),1.160,2.320
3,11:18,1,10,NWE 49,3,7,Larry Johnson up the middle for 4 yards (tackle by Adalius Thomas and Tedy Bruschi),2.320,2.320
3,10:34,2,6,NWE 45,3,7,Larry Johnson right guard for no gain (tackle by James Sanders),2.320,1.620
3,9:52,3,6,NWE 45,3,7,Brodie Croyle sacked by Adalius Thomas for -10 yards,1.620,-0.390
3,9:24,4,16,KAN 45,3,7,"Dustin Colquitt punts 55 yards, touchback",-0.390,-0.280
3,9:15,1,10,NWE 20,3,7,Laurence Maroney left guard for -3 yards (tackle by Turk McBride),0.280,-0.790
3,8:40,2,13,NWE 17,3,7,Matt Cassel pass complete short middle to Randy Moss for 5 yards (tackle by Derrick O. Johnson),-0.790,-0.690
3,8:02,3,8,NWE 22,3,7,Matt Cassel pass complete short right to David Thomas for 18 yards (tackle by Patrick Surtain),-0.690,1.600
3,7:28,1,10,NWE 40,3,7,Laurence Maroney right tackle for 1 yard (tackle by Derrick O. Johnson),1.600,1.190
3,6:53,2,9,NWE 41,3,7,Matt Cassel pass complete short left to Wes Welker for 13 yards (tackle by Jarrad Page),1.190,2.520
3,6:29,1,10,KAN 46,3,7,Matt Cassel left guard for 6 yards (tackle by Donnie Edwards),2.520,2.790
3,5:50,2,4,KAN 40,3,7,Matt Cassel pass complete short right to Sammy Morris for 3 yards (tackle by Patrick Surtain),2.790,2.480
3,5:14,3,1,KAN 37,3,7,Laurence Maroney left tackle for 3 yards (tackle by Pat Thomas and Derrick O. Johnson),2.480,3.310
3,4:36,1,10,KAN 34,3,7,Laurence Maroney right end for 17 yards (tackle by Jarrad Page),3.310,4.440
3,3:46,1,10,KAN 17,3,7,Sammy Morris up the middle for 12 yards (tackle by Brandon Flowers),4.440,6.060
3,3:05,1,5,KAN 5,3,13,"Sammy Morris right guard for 5 yards, touchdown",6.060,7.000
3,,,,KAN 2,3,14,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,3,14,"Stephen Gostkowski kicks off 57 yards, returned by Dantrell Savage for 24 yards (tackle by Matt Slater)",0.000,1.400
3,2:54,1,10,KAN 37,3,14,Larry Johnson up the middle for 2 yards (tackle by Tedy Bruschi),1.400,1.130
3,2:15,2,8,KAN 39,3,14,Larry Johnson right guard for 4 yards (tackle by Adalius Thomas and Ty Warren),1.130,0.960
3,1:32,3,4,KAN 43,3,14,Damon Huard pass complete short right to Dwayne Bowe for 5 yards (tackle by Deltha O'Neal),0.960,2.130
3,0:52,1,10,KAN 48,3,14,Damon Huard pass complete short left to Mike Cox for 4 yards (tackle by James Sanders),2.130,2.120
3,0:27,2,6,NWE 48,3,14,Larry Johnson left end for 22 yards (tackle by Jerod Mayo),2.120,3.840
3,0:01,1,10,NWE 26,3,14,Damon Huard sacked by Mike Vrabel for -2 yards,3.840,3.030
Quarter,Time,Down,ToGo,Location,KAN,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,NWE 28,3,14,Damon Huard pass complete short right to Dwayne Bowe for 11 yards (tackle by Deltha O'Neal),3.030,3.950
4,14:31,3,1,NWE 17,3,14,Larry Johnson left guard for 2 yards (tackle by Richard Seymour),3.950,4.580
4,13:50,1,10,NWE 15,3,14,Larry Johnson left guard for 2 yards (tackle by Mike Vrabel and Tedy Bruschi),4.580,4.280
4,13:11,2,8,NWE 13,9,14,"Damon Huard pass complete short left to Dwayne Bowe for 13 yards, touchdown",4.280,7.000
4,,,,NWE 2,10,14,Nick Novak kicks extra point good,0.000,0.000
4,,,,KAN 30,10,14,"Nick Novak kicks off 57 yards, returned by Ellis Hobbs for 51 yards (tackle by Demorrio Williams)",0.000,3.180
4,12:58,1,10,KAN 36,10,14,Matt Cassel pass incomplete short middle intended for Jabar Gaffney (defended by Tamba Hali),3.180,2.640
4,12:54,2,10,KAN 36,10,14,Laurence Maroney right guard for 2 yards (tackle by Tamba Hali),2.640,2.210
4,12:09,3,8,KAN 34,10,14,Matt Cassel sacked by Derrick O. Johnson for -8 yards,2.210,0.460
4,11:37,4,16,KAN 42,10,14,"Chris Hanson punts 42 yards, touchback",0.460,-0.280
4,11:29,1,10,KAN 20,10,14,Jamaal Charles left tackle for 3 yards (tackle by Vince Wilfork and Rodney Harrison),0.280,0.140
4,10:51,2,7,KAN 23,10,14,Damon Huard sacked by Mike Vrabel for -6 yards,0.140,-1.510
4,10:12,3,13,KAN 17,10,14,Damon Huard pass complete short right to Jeff Webb for 6 yards (tackle by Lewis Sanders),-1.510,-1.830
4,9:37,4,7,KAN 23,10,14,"Dustin Colquitt punts 41 yards, returned by Deltha O'Neal for 2 yards (tackle by Erik Walden)",-1.830,-1.470
4,9:29,1,10,NWE 38,10,14,Laurence Maroney right tackle for 8 yards (tackle by Tamba Hali and Jarrad Page),1.470,2.000
4,8:48,2,2,NWE 46,10,14,Laurence Maroney left tackle for 1 yard (tackle by Turk McBride and Tank Tyler),2.000,1.420
4,8:13,3,1,NWE 47,10,14,Heath Evans up the middle for no gain (tackle by Tamba Hali),1.420,-0.260
4,7:37,4,1,NWE 47,10,14,"Chris Hanson punts 53 yards, touchback",-0.260,-0.280
4,7:29,1,10,KAN 20,10,14,"Damon Huard pass incomplete deep middle intended for Dwayne Bowe is intercepted by Ellis Hobbs at KAN-41 and returned for 3 yards (tackle by Dwayne Bowe). Penalty on Vince Wilfork: Unnecessary Roughness, 15 yards",0.280,-2.060
4,7:21,1,10,NWE 47,10,14,Sammy Morris up the middle for 1 yard (tackle by Turk McBride and Glenn Dorsey),2.060,1.650
4,6:42,2,9,NWE 48,10,14,Matt Cassel pass complete short middle to Wes Welker for 6 yards (tackle by Brandon Flowers),1.650,1.750
4,6:06,3,3,KAN 46,10,14,Matt Cassel up the middle for 9 yards (tackle by Brandon Carr and Tamba Hali),1.750,3.120
4,5:24,1,10,KAN 37,10,14,Sammy Morris right tackle for 5 yards (tackle by Jarrad Page),3.120,3.250
4,4:45,2,5,KAN 32,10,14,Sammy Morris right end for -4 yards (tackle by Bernard Pollard),3.250,2.010
4,4:06,,,,10,14,Timeout #1 by New England Patriots,0.000,2.010
4,4:06,3,9,KAN 36,10,14,Matt Cassel pass complete short left to Wes Welker for 12 yards (tackle by Brandon Flowers),2.010,3.970
4,3:25,1,10,KAN 24,10,14,Sammy Morris right guard for 4 yards (tackle by Pat Thomas and Turk McBride),3.970,3.970
4,2:46,2,6,KAN 20,10,14,"Sammy Morris left guard for no gain (tackle by Glenn Dorsey). Penalty on Stephen Spach: Offensive Holding, 10 yards (no play)",3.970,2.620
4,2:42,2,16,KAN 30,10,14,Matt Cassel pass complete short right to Sammy Morris for 11 yards (tackle by Pat Thomas),2.620,3.410
4,2:35,,,,10,14,Timeout #1 by Kansas City Chiefs,0.000,3.410
4,2:35,3,5,KAN 19,10,14,Matt Cassel pass incomplete deep left intended for Wes Welker,3.410,2.240
4,2:30,4,5,KAN 19,10,17,Stephen Gostkowski 37 yard field goal good,2.240,3.000
4,,,,NWE 30,10,17,"Stephen Gostkowski kicks off 72 yards, returned by Dantrell Savage for 24 yards (tackle by Kelley Washington)",0.000,0.410
4,2:20,1,10,KAN 22,10,17,Damon Huard pass complete short right to Jeff Webb for 4 yards (tackle by Rodney Harrison),0.410,0.410
4,2:00,2,6,KAN 26,10,17,Damon Huard pass complete short middle to Tony Gonzalez for 7 yards (tackle by Rodney Harrison),0.410,1.140
4,1:37,1,10,KAN 33,10,17,Damon Huard sacked by Ellis Hobbs for -6 yards,1.140,-0.220
4,1:09,2,16,KAN 27,10,17,Damon Huard pass complete deep right to Devard Darling for 68 yards (tackle by Deltha O'Neal),-0.220,6.060
4,0:53,,,,10,17,Timeout #2 by Kansas City Chiefs,0.000,0.000
4,0:53,,,,10,17,Timeout #2 by New England Patriots,0.000,6.060
4,0:53,1,5,NWE 5,10,17,Damon Huard pass incomplete short left intended for Dwayne Bowe,6.060,5.150
4,0:50,,,,10,17,Timeout #3 by New England Patriots,0.000,5.150
4,0:50,2,5,NWE 5,10,17,Larry Johnson right guard for no gain (tackle by Richard Seymour and Mike Vrabel),5.150,4.260
4,0:46,,,,10,17,Timeout #3 by Kansas City Chiefs,0.000,4.260
4,0:46,3,5,NWE 5,10,17,Damon Huard pass incomplete short left intended for Tony Gonzalez,4.260,3.010
4,0:40,4,5,NWE 5,10,17,Damon Huard pass incomplete short right intended for Dwayne Bowe,3.010,0.380
4,0:37,1,10,NWE 5,10,17,Matt Cassel kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
