Quarter,Time,Down,ToGo,Location,OAK,MIA,Detail,EPB,EPA
3,2:58,,,OAK 35,17,7,"Mike Nugent kicks off 67 yards, returned by Jakeem Grant for no gain (tackle by Reggie Nelson)",0.000,0.940
3,2:49,1,10,MIA 30,17,7,Ryan Tannehill pass complete short right to Danny Amendola for 15 yards (tackle by Rashaan Melvin),0.940,1.930
3,2:27,1,10,MIA 45,17,7,Ryan Tannehill pass complete deep right to DeVante Parker for 36 yards (tackle by Gareon Conley),1.930,4.310
3,1:37,1,10,OAK 19,17,7,Kenyan Drake right guard for 1 yard (tackle by Fadol Brown and Reggie Nelson),4.310,3.880
3,1:01,2,9,OAK 18,17,13,"Ryan Tannehill pass complete short right to Jakeem Grant for 18 yards, touchdown",3.880,7.000
3,0:55,,,OAK 15,17,14,Jason Sanders kicks extra point good,0.000,0.000
3,0:55,,,MIA 35,17,14,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
3,0:55,1,10,OAK 25,17,14,Derek Carr pass complete short left to Jordy Nelson for 6 yards (tackle by Bobby McCain),0.610,0.870
3,0:12,,,,,,Timeout #1 by Oakland Raiders,,
3,0:11,2,4,OAK 31,17,14,Derek Carr pass incomplete short left intended for Jalen Richard (defended by Torry McTyer),0.870,0.170
3,0:08,3,4,OAK 31,17,14,Derek Carr pass incomplete short left intended for Amari Cooper (defended by Xavien Howard),0.170,-1.310
3,0:04,4,4,OAK 31,17,14,"Johnny Townsend punts 54 yards, fair catch by Jakeem Grant at MIA-15",-1.310,0.220
Quarter,Time,Down,ToGo,Location,OAK,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIA 15,17,14,Kenyan Drake left tackle for no gain (tackle by Arden Key and Marquel Lee),-0.220,-0.710
4,14:20,2,10,MIA 15,17,14,Ryan Tannehill pass complete short middle to Mike Gesicki for 19 yards (tackle by Erik Harris),-0.710,1.200
4,13:45,1,10,MIA 34,17,14,Ryan Tannehill pass incomplete deep middle intended for DeVante Parker,1.200,0.660
4,13:39,2,10,MIA 34,17,14,Ryan Tannehill pass complete short right to Albert Wilson for no gain (tackle by Maurice Hurst),0.660,-0.030
4,12:59,3,10,MIA 34,17,14,"Penalty on Fadol Brown: Neutral Zone Infraction, 5 yards (no play)",-0.030,0.630
4,12:37,3,5,MIA 39,17,14,Ryan Tannehill pass incomplete short left intended for Kenyan Drake (defended by Leon Hall),0.630,-0.780
4,12:33,4,5,MIA 39,17,14,"Matt Haack punts 42 yards, muffed catch by Jordy Nelson, recovered by Jordy Nelson at OAK-17, returned by Jordy Nelson for no gain (tackle by Walt Aikens)",-0.780,0.060
4,12:22,1,10,OAK 17,17,14,Marshawn Lynch right tackle for 8 yards (tackle by T.J. McDonald and Minkah Fitzpatrick),-0.060,0.620
4,11:47,2,2,OAK 25,17,14,Marshawn Lynch left tackle for 3 yards (tackle by Minkah Fitzpatrick and Jerome Baker),0.620,0.810
4,11:06,1,10,OAK 28,17,14,Derek Carr pass incomplete short right intended for Jordy Nelson (defended by Bobby McCain),0.810,0.260
4,10:59,2,10,OAK 28,17,14,Derek Carr sacked by Vincent Taylor for -5 yards,0.260,-1.090
4,10:15,3,15,OAK 23,17,14,Derek Carr pass complete short middle to Martavis Bryant for 19 yards (tackle by Kiko Alonso and T.J. McDonald),-1.090,1.730
4,9:33,1,10,OAK 42,17,14,Doug Martin right guard for 3 yards (tackle by Robert Quinn),1.730,1.590
4,9:04,2,7,OAK 45,17,14,Marshawn Lynch up the middle for no gain (tackle by Jerome Baker),1.590,0.890
4,8:22,3,7,OAK 45,17,14,Derek Carr pass incomplete deep left intended for Amari Cooper,0.890,-0.390
4,8:16,4,7,OAK 45,17,14,Johnny Townsend punts 25 yards downed by Erik Harris,-0.390,-0.940
4,8:06,1,10,MIA 30,17,14,Ryan Tannehill left end for 18 yards (tackle by Emmanuel Lamur),0.940,2.130
4,7:30,1,10,MIA 48,17,20,"Albert Wilson pass complete deep right to Jakeem Grant for 52 yards, touchdown",2.130,7.000
4,7:18,,,OAK 15,17,21,Jason Sanders kicks extra point good,0.000,0.000
4,7:18,,,MIA 35,17,21,"Jason Sanders kicks off 63 yards, returned by Dwayne Harris for no gain (tackle by Bobby McCain and Stephone Anthony). Penalty on Derek Carrier: Unnecessary Roughness, 10 yards",0.000,-0.380
4,7:11,1,10,OAK 10,17,21,Derek Carr pass incomplete short right intended for Martavis Bryant (defended by T.J. McDonald),-0.380,-0.780
4,7:04,2,10,OAK 10,17,21,Marshawn Lynch left guard for 7 yards (tackle by Charles Harris and Raekwon McMillan),-0.780,-0.600
4,6:23,3,3,OAK 17,17,21,"Derek Carr pass incomplete short right intended for Jordy Nelson. Penalty on Torry McTyer: Defensive Pass Interference, 13 yards (no play)",-0.600,0.940
4,6:18,1,10,OAK 30,17,21,Doug Martin right guard for 1 yard (tackle by Cameron Wake and Vincent Taylor),0.940,0.530
4,5:40,2,9,OAK 31,17,21,Derek Carr pass complete short middle to Jordy Nelson for 16 yards (tackle by Bobby McCain and Minkah Fitzpatrick),0.530,2.060
4,5:01,1,10,OAK 47,17,21,Derek Carr pass incomplete short left intended for Martavis Bryant,2.060,1.520
4,4:54,2,10,OAK 47,17,21,Derek Carr pass complete short left to Marshawn Lynch for 14 yards (tackle by Davon Godchaux and Kiko Alonso),1.520,2.980
4,4:09,1,10,MIA 39,17,21,Doug Martin right tackle for 15 yards (tackle by Raekwon McMillan),2.980,3.970
4,3:32,1,10,MIA 24,17,21,Doug Martin left guard for 6 yards (tackle by Bobby McCain and Kiko Alonso),3.970,4.290
4,3:00,2,4,MIA 18,17,21,"Penalty on MIA: Illegal Substitution, 5 yards (no play)",4.290,4.710
4,2:59,1,10,MIA 13,17,21,Derek Carr pass short left intended for Martavis Bryant is intercepted by Xavien Howard at MIA-0 and returned for no gain,4.710,-0.280
4,2:54,1,10,MIA 20,17,21,Frank Gore up the middle for 6 yards (tackle by Frostee Rucker and Reggie Nelson),0.280,0.540
4,2:11,2,4,MIA 26,17,27,"Ryan Tannehill pass complete short middle to Albert Wilson for 74 yards, touchdown",0.540,7.000
4,2:00,,,OAK 15,17,28,Jason Sanders kicks extra point good,0.000,0.000
4,2:00,,,MIA 35,17,28,"Jason Sanders kicks off 61 yards, returned by Dwayne Harris for no gain (tackle by Cornell Armstrong)",0.000,0.610
4,1:55,1,10,OAK 25,17,28,Derek Carr pass complete short right to Jalen Richard for 7 yards (tackle by Torry McTyer),0.610,1.010
4,1:32,2,3,OAK 32,17,28,Derek Carr pass complete short left to Jared Cook for 3 yards (tackle by Jordan Phillips),1.010,1.270
4,1:07,1,10,OAK 35,17,28,Derek Carr pass complete short middle to Jalen Richard for 9 yards (tackle by Jerome Baker and Bobby McCain),1.270,1.940
4,0:59,,,,,,Timeout #2 by Oakland Raiders,,
4,0:59,2,1,OAK 44,17,28,Derek Carr pass complete short left to Jalen Richard for 12 yards (tackle by Kiko Alonso),1.940,2.650
4,0:34,1,10,MIA 44,17,28,Derek Carr pass complete short right to Jalen Richard for 10 yards (tackle by Bobby McCain),2.650,3.310
4,0:25,,,,,,Timeout #3 by Oakland Raiders,,
4,0:25,,,,,,Timeout #1 by Miami Dolphins,,
4,0:25,1,10,MIA 34,20,28,Mike Nugent 52 yard field goal good,3.310,3.000
4,0:20,,,OAK 35,20,28,"Mike Nugent kicks onside 12 yards, returned by Albert Wilson for no gain (tackle by Dwayne Harris) Penalty on OAK: Illegal Formation, 5 yards",0.000,-2.790
4,0:19,1,10,OAK 42,20,28,Ryan Tannehill kneels for -1 yards,2.790,2.110
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
