Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2,12:44,2,10,NOR 50,3,14,Warrick Dunn left guard for 2 yards (tackle by Brian Young and Hollis Thomas),1.710,1.290
2,12:02,3,8,NOR 48,3,14,Michael Vick pass incomplete short left intended for Ashley Lelie (defended by Will Smith),1.290,0.070
2,11:57,4,8,NOR 48,3,14,"Michael Koenen punts 33 yards, fair catch by Lance Moore",0.070,0.220
2,11:49,1,10,NOR 15,3,14,Reggie Bush left guard for 8 yards (tackle by Paul Carrington),-0.220,0.480
2,11:13,2,2,NOR 23,3,14,Deuce McAllister left guard for 22 yards (tackle by Jason Webster),0.480,1.930
2,10:29,1,10,NOR 45,3,14,Deuce McAllister right tackle for 2 yards (tackle by Michael Boley and Lawyer Milloy),1.930,1.650
2,9:49,2,8,NOR 47,3,14,Drew Brees pass complete short left to Deuce McAllister for 2 yards (tackle by Demorrio Williams),1.650,1.220
2,9:03,3,6,NOR 49,3,14,Drew Brees pass complete short left to Marques Colston for 11 yards (tackle by Keith Brooking and Demorrio Williams),1.220,2.920
2,8:20,1,10,ATL 40,3,14,Drew Brees pass complete deep right to Joe Horn for 17 yards (tackle by Chris Crocker),2.920,4.040
2,7:35,1,10,ATL 23,3,14,Deuce McAllister right guard for 4 yards (tackle by Jonathan Babineaux),4.040,4.050
2,6:56,2,6,ATL 19,3,14,Drew Brees pass incomplete short right intended for Marques Colston,4.050,3.340
2,6:52,3,6,ATL 19,3,14,Drew Brees pass incomplete short middle intended for Reggie Bush (defended by Roderick Coleman),3.340,2.210
,,,,,,,"ATL challenged the ruling, and the original play was overturned.",,
2,6:48,4,6,ATL 19,3,17,John Carney 37 yard field goal good,2.210,3.000
2,,,,NOR 30,3,17,"John Carney kicks off 61 yards, returned by Jerious Norwood for 34 yards (tackle by Curtis DeLoatch). Penalty on Curtis DeLoatch: Unnecessary Roughness, 15 yards",0.000,2.790
2,6:30,1,10,NOR 42,3,17,Michael Vick pass incomplete deep left intended for Ashley Lelie,2.790,2.240
2,6:27,2,10,NOR 42,3,17,Michael Vick right end for 5 yards (tackle by Charles Grant and Scott Fujita),2.240,2.210
2,5:43,3,5,NOR 37,3,17,Justin Griffith right tackle for 4 yards (tackle by Mike McKenzie and Brian Young),2.210,1.210
2,5:03,,,,3,17,Timeout #1 by New Orleans Saints,0.000,1.210
2,5:03,4,1,NOR 33,3,17,Michael Vick pass complete short left to Alge Crumpler for 17 yards (tackle by Josh Bullocks). Penalty on NOR: Defensive 12 On-field (Declined),1.210,4.510
2,4:34,1,10,NOR 16,3,17,Jerious Norwood right guard for no gain (tackle by Charles Grant),4.510,3.900
2,3:56,2,10,NOR 16,3,17,Michael Vick pass complete short left to Alge Crumpler for 3 yards (tackle by Josh Bullocks and Fred Thomas),3.900,3.540
2,3:15,3,7,NOR 13,3,17,"Michael Vick pass complete short left to Justin Griffith for 11 yards (tackle by Roman Harper). Justin Griffith fumbles (forced by Roman Harper), ball out of bounds at NOR-2",3.540,6.740
2,2:42,,,,3,17,Timeout #2 by Atlanta Falcons,0.000,6.740
2,2:42,1,2,NOR 2,3,17,Michael Vick sacked by Brian Young for -7 yards,6.740,4.380
2,2:08,2,9,NOR 9,3,17,Warrick Dunn middle for 2 yards (tackle by Brian Young),4.380,3.810
2,2:00,3,7,NOR 7,3,17,Michael Vick pass incomplete short left intended for Ashley Lelie (defended by Fred Thomas),3.810,2.970
2,1:54,4,7,NOR 7,3,17,"Morten Andersen 25 yard field goal no good, blocked by Josh Bullocks, recovered by Fred Thomas",2.970,0.320
2,1:49,1,10,NOR 13,3,17,Deuce McAllister right guard for 5 yards (tackle by Lawyer Milloy),-0.320,-0.140
2,1:11,2,5,NOR 18,3,17,Drew Brees pass complete short right to Marques Colston for 7 yards (tackle by Michael Boley),-0.140,0.610
2,0:42,1,10,NOR 25,3,17,Reggie Bush left guard for 9 yards (tackle by Keith Brooking),0.610,1.280
2,0:40,2,1,NOR 34,3,17,Reggie Bush right guard for 4 yards (tackle by Michael Boley),1.280,1.470
2,0:39,,,,3,17,Timeout #2 by New Orleans Saints,0.000,1.470
2,0:37,1,10,NOR 38,3,17,Drew Brees pass complete short left to Reggie Bush for 4 yards (tackle by Jason Webster),1.470,1.460
2,0:33,2,6,NOR 42,3,17,"Drew Brees pass incomplete short left intended for Devery Henderson. Penalty on Jammal Brown: Illegal Formation, 5 yards (no play)",1.460,0.790
2,0:28,2,11,NOR 37,3,17,Reggie Bush middle for 13 yards (tackle by Kevin Mathis),0.790,2.260
2,0:21,,,,3,17,Timeout #3 by New Orleans Saints,0.000,2.260
2,0:21,1,10,NOR 50,3,17,"Drew Brees pass complete short right to Reggie Bush for 1 yard (tackle by Keith Brooking). Penalty on Kevin Mathis: Unnecessary Roughness, 15 yards",2.260,3.310
2,0:13,1,10,ATL 34,3,17,Drew Brees pass incomplete intended for Lance Moore,3.310,2.770
2,0:10,2,10,ATL 34,3,17,Drew Brees pass complete to Devery Henderson for 1 yard (tackle by Jason Webster),2.770,2.210
2,0:05,3,9,ATL 33,3,20,John Carney 51 yard field goal good,2.210,3.000
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,3,20,"Michael Koenen kicks off 73 yards, returned by Aaron Stecker for 28 yards (tackle by Fred McCrary)",0.000,0.610
3,14:53,1,10,NOR 25,3,20,Drew Brees pass complete deep left to Marques Colston for 29 yards (tackle by Jason Webster),0.610,2.520
3,14:10,,,,3,20,Timeout #1 by New Orleans Saints,0.000,2.520
3,14:10,1,10,ATL 46,3,20,Drew Brees pass complete short right to Deuce McAllister for 7 yards (tackle by Keith Brooking),2.520,2.920
3,13:29,2,3,ATL 39,3,20,Deuce McAllister right tackle for 5 yards (tackle by Demorrio Williams and Roderick Coleman),2.920,3.310
3,12:47,1,10,ATL 34,3,20,Deuce McAllister left guard for 2 yards (tackle by Keith Brooking and Lawyer Milloy),3.310,3.040
3,12:02,2,8,ATL 32,3,20,Drew Brees pass complete short middle to Joe Horn for 19 yards (tackle by Demorrio Williams and Keith Brooking),3.040,4.710
3,11:19,1,10,ATL 13,3,20,Reggie Bush right guard for 2 yards (tackle by Keith Brooking),4.710,4.390
3,10:33,,,,3,20,Timeout #2 by New Orleans Saints,0.000,4.390
3,10:33,2,8,ATL 11,3,20,Drew Brees pass complete short right to Marques Colston for 6 yards (tackle by Jason Webster),4.390,4.780
3,9:56,3,2,ATL 5,3,20,Deuce McAllister middle for 4 yards (tackle by Lawyer Milloy and Grady Jackson),4.780,6.970
3,9:15,1,1,ATL 1,3,20,Deuce McAllister left tackle for -1 yards (tackle by Jonathan Babineaux),6.970,5.720
3,8:39,2,2,ATL 2,3,20,Reggie Bush right tackle for no gain (tackle by Michael Boley and Jason Webster),5.720,4.950
3,8:00,3,2,ATL 2,3,20,Reggie Bush right guard for no gain (tackle by Patrick Kerney),4.950,3.250
3,7:18,4,2,ATL 2,3,23,John Carney 20 yard field goal good,3.250,3.000
3,,,,NOR 30,3,23,"John Carney kicks off 66 yards, returned by Allen Rossum for 21 yards (tackle by Aaron Stecker)",0.000,0.610
3,7:09,1,10,ATL 25,3,23,Warrick Dunn right tackle for 5 yards (tackle by Hollis Thomas),0.610,0.740
3,6:32,2,5,ATL 30,3,23,Warrick Dunn right guard for 2 yards (tackle by Brian Young),0.740,0.300
3,5:52,3,3,ATL 32,3,23,Michael Vick pass incomplete short middle intended for Alge Crumpler,0.300,-1.240
3,5:47,4,3,ATL 32,3,23,"Michael Koenen punts 50 yards, returned by Lance Moore for 9 yards (tackle by Dwayne Blakley). Penalty on Dwayne Blakley: Illegal Formation, 5 yards (no play)",-1.240,-1.570
3,5:33,4,8,ATL 27,3,23,Michael Koenen punts 50 yards,-1.570,-0.480
3,5:24,1,10,NOR 23,3,23,Reggie Bush for -1 yards (tackle by Michael Boley),0.480,-0.200
3,4:45,2,11,NOR 22,3,23,Drew Brees pass complete short left to Deuce McAllister for 1 yard (tackle by Michael Boley),-0.200,-0.760
3,4:01,3,10,NOR 23,3,23,Drew Brees pass complete short right to Reggie Bush for 9 yards (tackle by Kevin Mathis),-0.760,-1.240
3,3:26,4,1,NOR 32,3,23,"Steve Weatherford punts 53 yards, returned by Allen Rossum for 3 yards (tackle by Curtis DeLoatch). Penalty on Adam Jennings: Offensive Holding, 7 yards",-1.240,0.380
3,3:15,1,10,ATL 9,3,23,Michael Vick pass complete short middle to Alge Crumpler for 16 yards (tackle by Josh Bullocks),-0.380,0.610
3,2:37,1,10,ATL 25,3,23,Michael Vick pass complete short right to Warrick Dunn for 1 yard (tackle by Mark Simoneau),0.610,0.200
3,2:00,2,9,ATL 26,3,23,Michael Vick left end for 5 yards (tackle by Scott Shanle and Mark Simoneau),0.200,0.170
3,1:20,3,4,ATL 31,3,23,Michael Vick pass incomplete deep right intended for Ashley Lelie (defended by Mike McKenzie),0.170,-1.310
3,1:11,4,4,ATL 31,3,23,"Michael Koenen punts 35 yards. Penalty on Aaron Stecker: Offensive Holding, 10 yards",-1.310,-0.540
3,1:04,1,10,NOR 24,3,23,Reggie Bush right guard for 9 yards (tackle by Lawyer Milloy),0.540,1.210
3,0:24,2,1,NOR 33,3,23,Deuce McAllister right tackle for 1 yard (tackle by Chauncey Davis),1.210,1.200
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NOR 34,3,23,Deuce McAllister right end for 9 yards (tackle by Demorrio Williams),1.200,1.870
4,14:39,2,1,NOR 43,3,23,Deuce McAllister left tackle for 8 yards (tackle by Keith Brooking and Paul Carrington),1.870,2.320
4,14:06,1,10,ATL 49,3,23,Drew Brees pass incomplete deep right intended for Joe Horn,2.320,1.780
4,14:00,2,10,ATL 49,3,23,Reggie Bush left end for 4 yards (tackle by Jason Webster and Michael Boley),1.780,1.620
4,13:19,,,,3,23,Timeout #3 by New Orleans Saints,0.000,1.620
4,13:19,3,6,ATL 45,3,23,Drew Brees sacked by Kevin Mathis for -11 yards,1.620,-0.460
4,12:52,4,17,NOR 44,3,23,Steve Weatherford punts 44 yards (tackle by Danny Clark),-0.460,-0.670
4,12:39,1,10,ATL 26,3,23,Michael Vick sacked by Scott Shanle for 0 yards,0.670,0.130
4,12:04,2,10,ATL 26,3,23,Michael Vick pass incomplete deep left intended for Michael Jenkins,0.130,-0.560
4,11:55,3,10,ATL 26,3,23,Michael Vick left end for 3 yards (tackle by Scott Fujita),-0.560,-1.440
4,11:13,4,7,ATL 29,3,23,"Michael Koenen punts 39 yards, returned by Lance Moore for 11 yards (tackle by Brandon Jamison)",-1.440,-1.800
4,11:04,1,10,NOR 43,3,23,Deuce McAllister left tackle for 3 yards (tackle by Chris Crocker),1.800,1.660
4,10:27,2,7,NOR 46,3,23,Drew Brees middle for 1 yard (tackle by Chauncey Davis),1.660,1.090
4,9:44,3,6,NOR 47,3,23,Drew Brees pass incomplete short left intended for Marques Colston (defended by Josh Mallard),1.090,-0.260
4,9:39,4,6,NOR 47,3,23,"Steve Weatherford punts 39 yards, returned by Allen Rossum for 1 yard (tackle by Curtis DeLoatch)",-0.260,0.220
4,9:29,1,10,ATL 15,3,23,Michael Vick pass incomplete short left intended for Roddy White (defended by Fred Thomas),-0.220,-0.710
4,8:49,2,10,ATL 15,3,23,Michael Vick pass complete short right to Alge Crumpler for 13 yards (tackle by Mike McKenzie),-0.710,0.810
4,8:48,1,10,ATL 28,3,23,Michael Vick pass incomplete short left intended for Michael Jenkins (defended by Jason Craft),0.810,0.260
4,8:47,2,10,ATL 28,3,23,Michael Vick pass incomplete deep left intended for Roddy White,0.260,-0.430
4,8:40,3,10,ATL 28,3,23,Michael Vick middle for 30 yards (tackle by Hollis Thomas and Scott Fujita),-0.430,2.790
4,8:13,1,10,NOR 42,3,23,Michael Vick pass incomplete deep middle intended for Alge Crumpler,2.790,2.240
4,8:07,2,10,NOR 42,3,23,Warrick Dunn left guard for -2 yards (tackle by Scott Shanle),2.240,1.290
4,7:27,3,12,NOR 44,3,23,Michael Vick pass incomplete deep left intended for Roddy White (defended by Fred Thomas),1.290,0.330
4,7:22,4,12,NOR 44,3,23,Michael Vick pass complete short middle to Michael Jenkins for 15 yards (tackle by Josh Bullocks),0.330,3.640
4,6:53,1,10,NOR 29,3,23,Michael Vick pass complete short right to Alge Crumpler for no gain,3.640,3.100
4,6:27,2,10,NOR 29,3,23,Michael Vick pass complete short middle to Justin Griffith for 4 yards (tackle by Scott Fujita),3.100,2.940
4,6:17,,,,3,23,Timeout #1 by Atlanta Falcons,0.000,2.940
4,6:17,3,6,NOR 25,3,23,Michael Vick sacked by Charles Grant for -6 yards. Penalty on Todd Weiner: Offensive Holding (Declined),2.940,1.320
4,5:53,4,12,NOR 31,3,23,Michael Vick pass incomplete deep left intended for Michael Jenkins. Penalty on Michael Jenkins: Offensive Pass Interfere (Declined),1.320,-1.000
4,5:46,1,10,NOR 31,3,23,Deuce McAllister left tackle for no gain (tackle by Jonathan Babineaux),1.000,0.460
4,5:03,2,10,NOR 31,3,23,Deuce McAllister left end for 3 yards (tackle by Michael Boley),0.460,0.170
4,4:23,3,7,NOR 34,3,23,Drew Brees pass complete short right to Marques Colston for 11 yards (tackle by DeAngelo Hall),0.170,1.930
4,3:39,1,10,NOR 45,3,23,Deuce McAllister left tackle for 2 yards (tackle by Lawyer Milloy),1.930,1.650
4,2:54,2,8,NOR 47,3,23,Deuce McAllister left tackle for 3 yards (tackle by Demorrio Williams),1.650,1.360
4,2:48,,,,3,23,Timeout #2 by Atlanta Falcons,0.000,1.360
4,2:48,3,5,NOR 50,3,23,Deuce McAllister right end for 4 yards (tackle by Demorrio Williams and Chauncey Davis),1.360,0.200
4,2:41,,,,3,23,Timeout #3 by Atlanta Falcons,0.000,0.200
4,2:41,4,1,ATL 46,3,23,"Steve Weatherford punts 27 yards, fair catch by Allen Rossum",0.200,-0.150
4,2:33,1,10,ATL 19,3,23,Michael Vick pass complete short middle to Warrick Dunn for 1 yard (tackle by Mark Simoneau),0.150,-0.200
4,2:08,2,9,ATL 20,3,23,Michael Vick middle for 10 yards (tackle by Scott Fujita),-0.200,0.940
4,2:00,1,10,ATL 30,3,23,Michael Vick sacked by Will Smith for -6 yards,0.940,-0.420
4,1:20,2,16,ATL 24,3,23,Justin Griffith middle for 10 yards (tackle by Omar Stoutmire),-0.420,0.230
4,0:41,3,6,ATL 34,3,23,Justin Griffith left end for 2 yards (tackle by Roman Harper and Fred Thomas),0.230,-0.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
