Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
3,8:03,3,4,DEN 8,10,20,Trevor Siemian pass complete short right to Emmanuel Sanders for 3 yards (tackle by Malcolm Smith). Penalty on Jordan Norwood: Offensive Pass Interference (Declined),-0.720,-2.490
3,7:55,4,1,DEN 11,10,20,"Riley Dixon punts 59 yards, returned by Jalen Richard for 6 yards (tackle by Zaire Anderson)",-2.490,-1.330
3,7:45,1,10,OAK 36,10,20,Latavius Murray middle for 5 yards (tackle by Sylvester Williams),1.330,1.470
3,7:07,2,5,OAK 41,10,20,Jalen Richard left tackle for 10 yards (tackle by Bradley Roby),1.470,2.320
3,6:43,1,10,DEN 49,10,20,DeAndre Washington left tackle for 1 yard (tackle by T.J. Ward),2.320,1.920
3,6:02,2,9,DEN 48,10,20,DeAndre Washington middle for 6 yards (tackle by Bradley Roby and Will Parks),1.920,2.020
3,5:26,3,3,DEN 42,10,20,Derek Carr pass complete short right to DeAndre Washington for no gain,2.020,0.460
3,4:43,4,3,DEN 42,10,20,"Marquette King punts 40 yards. Penalty on Taurean Nixon: Offensive Holding, 1 yards",0.460,0.380
3,4:34,1,10,DEN 1,10,20,Trevor Siemian pass incomplete short left intended for Emmanuel Sanders,-0.380,-0.780
3,4:30,2,10,DEN 1,10,20,Devontae Booker middle for 2 yards (tackle by Perry Riley and Khalil Mack),-0.780,-1.190
3,3:48,3,8,DEN 3,10,20,"Trevor Siemian pass incomplete deep left intended for Demaryius Thomas. Penalty on D.J. Hayden: Defensive Pass Interference, 27 yards (no play)",-1.190,0.940
3,3:43,1,10,DEN 30,10,20,Trevor Siemian sacked by Khalil Mack for -9 yards,0.940,-0.820
3,3:00,2,19,DEN 21,10,20,Devontae Booker middle for 5 yards (tackle by Darius Latham),-0.820,-0.820
3,2:28,3,14,DEN 26,10,20,Trevor Siemian pass complete deep middle to Emmanuel Sanders for 18 yards (tackle by D.J. Hayden),-0.820,1.860
3,1:56,1,10,DEN 44,10,20,Trevor Siemian pass complete short middle to Virgil Green for 26 yards (tackle by Malcolm Smith),1.860,3.580
3,1:20,1,10,OAK 30,10,20,Kapri Bibbs middle for 1 yard (tackle by Darius Latham),3.580,3.170
3,0:42,2,9,OAK 29,10,20,"Trevor Siemian pass incomplete short middle intended for Devontae Booker (defended by Darius Latham). Penalty on Cory James: Defensive Holding, 5 yards (no play)",3.170,3.970
3,0:37,1,10,OAK 24,10,20,"Trevor Siemian pass incomplete. Penalty on Trevor Siemian: Intentional Grounding, 10 yards",3.970,2.080
3,0:29,2,20,OAK 34,10,20,Trevor Siemian pass incomplete short right intended for Devontae Booker,2.080,1.420
3,0:25,3,20,OAK 34,10,20,Trevor Siemian pass complete short right to Emmanuel Sanders for 8 yards (tackle by Malcolm Smith),1.420,1.740
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,12,OAK 26,13,20,Brandon McManus 44 yard field goal good,1.740,3.000
4,14:56,,,DEN 35,13,20,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
4,14:56,1,10,OAK 25,13,20,Derek Carr pass complete short left to Michael Crabtree for 13 yards (tackle by Chris Harris),0.610,1.470
4,14:15,1,10,OAK 38,13,20,Latavius Murray right tackle for 8 yards (tackle by Darian Stewart),1.470,2.000
4,13:32,2,2,OAK 46,13,20,DeAndre Washington middle for 4 yards (tackle by Shane Ray),2.000,2.260
4,12:49,1,10,,13,20,Derek Carr pass complete short middle to Clive Walford for 15 yards (tackle by T.J. Ward),2.260,3.250
4,12:07,1,10,DEN 35,13,20,DeAndre Washington right guard for 4 yards (tackle by Sylvester Williams),3.250,3.240
4,11:24,2,6,DEN 31,13,20,Derek Carr pass complete short right to Amari Cooper for 7 yards (tackle by T.J. Ward and Bradley Roby),3.240,3.970
4,10:48,1,10,DEN 24,13,20,Derek Carr sacked by Bradley Roby for 0 yards,3.970,3.430
4,10:03,2,10,DEN 24,13,20,Latavius Murray left guard for 3 yards (tackle by Brandon Marshall),3.430,3.140
4,9:18,3,7,DEN 21,13,20,"Derek Carr pass incomplete deep left intended for Seth Roberts. Penalty on Donald Penn: Offensive Holding, 10 yards (no play)",3.140,1.820
4,9:11,3,17,DEN 31,13,20,Derek Carr pass complete short middle to Michael Crabtree for 14 yards (tackle by Darian Stewart),1.820,2.410
4,8:23,4,3,DEN 17,13,23,Sebastian Janikowski 35 yard field goal good,2.410,3.000
4,8:19,,,OAK 35,13,23,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.610
4,8:19,1,10,DEN 25,13,23,Devontae Booker middle for 2 yards (tackle by Malcolm Smith),0.610,0.330
4,7:59,2,8,DEN 27,13,23,Trevor Siemian pass complete deep left to Jordan Norwood for 20 yards (tackle by Malcolm Smith),0.330,2.060
4,7:30,1,10,DEN 47,13,23,Trevor Siemian pass incomplete short right intended for Emmanuel Sanders,2.060,1.520
4,7:26,2,10,DEN 47,13,23,"Trevor Siemian sacked by Khalil Mack for -9 yards. Trevor Siemian fumbles (forced by Khalil Mack), recovered by Khalil Mack at DEN-39 (tackle by Donald Stephenson)",1.520,-2.980
4,7:13,1,10,DEN 39,13,23,Derek Carr pass incomplete short right intended for Jamize Olawale,2.980,2.440
4,7:09,2,10,DEN 39,13,23,Latavius Murray left guard for 3 yards (tackle by Shaquil Barrett),2.440,2.150
4,6:30,3,7,DEN 36,13,23,"Derek Carr pass incomplete deep right intended for Johnny Holton. Penalty on Taurean Nixon: Defensive Pass Interference, 31 yards (no play)",2.150,6.060
4,6:24,1,5,DEN 5,13,23,"Derek Carr pass incomplete short left intended for Michael Crabtree (defended by Chris Harris). Penalty on Chris Harris: Defensive Holding, 3 yards (no play)",6.060,6.740
4,6:19,1,2,DEN 2,13,23,Derek Carr pass incomplete short right intended for Andre Holmes,6.740,5.720
4,6:16,2,2,DEN 2,13,23,"Derek Carr pass incomplete short right intended for Amari Cooper. Penalty on Chris Harris: Defensive Pass Interference, 1 yards (no play)",5.720,6.970
4,6:13,1,1,DEN 1,13,29,"Latavius Murray middle for 1 yard, touchdown",6.970,7.000
4,6:09,,,DEN 15,13,30,Sebastian Janikowski kicks extra point good,0.000,0.000
4,6:09,,,OAK 35,13,30,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.610
4,6:09,1,10,DEN 25,13,30,Trevor Siemian pass complete short right to Emmanuel Sanders for 11 yards (tackle by David Amerson),0.610,1.330
4,6:00,1,10,DEN 36,13,30,"Penalty on Demaryius Thomas: False Start, 5 yards (no play)",1.330,1.000
4,5:34,1,15,DEN 31,19,30,"Trevor Siemian pass complete short middle to Kapri Bibbs for 69 yards, touchdown",1.000,7.000
4,5:18,,,OAK 15,20,30,Brandon McManus kicks extra point good,0.000,0.000
4,5:18,,,DEN 35,20,30,"Brandon McManus kicks off 61 yards, returned by Taiwan Jones for 15 yards (tackle by Shaquil Barrett)",0.000,-0.150
4,5:13,1,10,OAK 19,20,30,Latavius Murray left end for 13 yards (tackle by Chris Harris),0.150,1.070
4,4:26,1,10,OAK 32,20,30,Latavius Murray middle for -3 yards (tackle by Sylvester Williams),1.070,0.120
4,3:42,2,13,OAK 29,20,30,Jalen Richard left tackle for 5 yards (tackle by Chris Harris),0.120,0.000
4,3:37,,,,20,30,Timeout #1 by Denver Broncos,0.000,-0.100
4,3:37,3,8,OAK 34,20,30,Derek Carr pass complete short left to Amari Cooper for 9 yards (tackle by Bradley Roby),0.100,1.800
4,3:32,1,10,OAK 43,20,30,"DeAndre Washington middle for 5 yards (tackle by Corey Nelson). Penalty on Kelechi Osemele: Offensive Holding, 10 yards (no play)",1.800,1.140
4,3:27,1,20,OAK 33,20,30,Jalen Richard middle for 6 yards (tackle by Darian Stewart),1.140,0.000
4,3:22,,,,20,30,Timeout #2 by Denver Broncos,0.000,-0.710
4,3:22,2,14,OAK 39,20,30,Jalen Richard right guard for 3 yards (tackle by Will Parks),0.710,0.000
4,3:17,,,,20,30,Timeout #3 by Denver Broncos,0.000,-0.430
4,3:16,3,11,OAK 42,20,30,Jalen Richard middle for 1 yard (tackle by Jared Crick),0.430,0.000
4,2:31,,,,20,30,Timeout #2 by Oakland Raiders,0.000,0.520
4,2:30,4,10,OAK 43,20,30,"Marquette King punts 41 yards, returned by Jordan Norwood for 12 yards (tackle by Nate Allen)",-0.520,-0.810
4,2:20,1,10,DEN 28,20,30,Trevor Siemian pass incomplete short middle intended for Demaryius Thomas,0.810,0.260
4,2:15,2,10,DEN 28,20,30,Trevor Siemian pass incomplete short left intended for Devontae Booker,0.260,-0.430
4,2:09,3,10,DEN 28,20,30,Trevor Siemian pass incomplete short left intended for Demaryius Thomas,-0.430,-1.500
4,2:06,4,10,DEN 28,20,30,Trevor Siemian pass incomplete deep middle intended for Jordan Norwood is intercepted by Reggie Nelson at OAK-49 and returned for 7 yards,-1.500,-2.650
4,1:57,1,10,DEN 44,20,30,Derek Carr kneels for -1 yards,2.650,1.980
4,1:15,2,11,DEN 45,20,30,Derek Carr kneels for -1 yards,1.980,1.160
4,0:37,3,12,DEN 46,20,30,Derek Carr kneels for -1 yards,1.160,0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
