Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
3,12:37,3,6,CLE 40,9,23,"Lamar Jackson pass complete short right to Odell Beckham for 40 yards, touchdown",1.950,7.000
3,12:29,,,CLE 15,9,24,Justin Tucker kicks extra point good,0.000,0.000
3,12:29,,,BAL 35,9,24,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,12:29,1,10,CLE 25,9,24,Jerome Ford up the middle for 2 yards (tackle by Michael Pierce),0.610,0.330
3,11:57,2,8,CLE 27,9,24,Deshaun Watson pass complete short right to Elijah Moore for 4 yards (tackle by Kyle Hamilton),0.330,0.170
3,11:33,3,4,CLE 31,9,24,Deshaun Watson pass complete short right to Amari Cooper for 5 yards (tackle by Roquan Smith),0.170,1.330
3,10:57,1,10,CLE 36,9,24,Jerome Ford right end for 6 yards (tackle by Patrick Queen),1.330,1.600
3,10:16,2,4,CLE 42,9,24,Deshaun Watson scrambles left end for 3 yards (tackle by Kyle Hamilton),1.600,1.290
3,9:51,3,1,CLE 45,9,24,Kareem Hunt left guard for no gain (tackle by Roquan Smith and Broderick Washington),1.290,-0.390
3,9:19,4,1,CLE 45,9,24,Harrison Bryant up the middle for 2 yards (tackle by Roquan Smith),-0.390,2.060
3,8:45,1,10,CLE 47,9,24,Deshaun Watson pass complete short middle to Jordan Akins for 8 yards (tackle by Marlon Humphrey),2.060,2.600
3,8:03,2,2,BAL 45,9,24,Kareem Hunt up the middle for 2 yards (tackle by Brent Urban),2.600,2.720
3,7:31,1,10,BAL 43,9,24,"Penalty on Wyatt Teller: False Start, 5 yards (accepted) (no play)",2.720,2.390
3,7:08,1,15,BAL 48,9,24,Kareem Hunt right end for 1 yard (tackle by Brandon Stephens and Roquan Smith),2.390,1.640
3,6:28,2,14,BAL 47,9,24,Deshaun Watson pass complete short left to Harrison Bryant for 3 yards (tackle by Marcus Williams and Roquan Smith),1.640,1.360
3,5:44,3,11,BAL 44,9,24,Deshaun Watson pass complete short middle to David Njoku for 11 yards (tackle by Roquan Smith),1.360,3.380
3,5:02,1,10,BAL 33,9,24,Deshaun Watson pass complete short right to David Njoku for 9 yards (tackle by Kyle Hamilton),3.380,4.050
3,4:29,2,1,BAL 24,9,24,Kareem Hunt right end for 13 yards (tackle by Kyle Van Noy and Jadeveon Clowney),4.050,4.840
3,3:52,1,10,BAL 11,9,24,Kareem Hunt right guard for 2 yards (tackle by Geno Stone and Kyle Van Noy),4.840,4.510
3,3:03,,,,,,Timeout #1 by Cleveland Browns,,
3,3:03,2,8,BAL 9,9,24,Deshaun Watson pass complete short middle to Amari Cooper for 6 yards (tackle by Patrick Queen),4.510,4.890
3,2:25,,,,,,Timeout #1 by Baltimore Ravens,,
3,2:25,3,2,BAL 3,15,24,"Kareem Hunt right end for 3 yards, touchdown",4.890,7.000
3,2:20,,,BAL 2,17,24,"Two Point Attempt: Deshaun Watson rushes, conversion succeeds.",1.000,1.000
3,2:20,,,CLE 35,17,24,"Dustin Hopkins kicks off 64 yards,",0.000,0.610
3,2:20,1,10,BAL 25,17,24,Lamar Jackson pass complete short left to Mark Andrews for 36 yards (tackle by Martin Emerson),0.610,2.980
3,1:56,1,10,CLE 39,17,24,Keaton Mitchell left guard for 2 yards (tackle by Anthony Walker),2.980,2.710
3,1:23,2,8,CLE 37,17,24,Lamar Jackson sacked by and Myles Garrett for -9 yards and Jeremiah Owusu-Koramoah for -9 yards,2.710,0.830
3,0:38,3,17,CLE 46,17,24,Lamar Jackson sacked by Myles Garrett for -9 yards,0.830,-0.390
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,26,BAL 45,17,24,"Jordan Stout punts 44 yards, recovered by Devin Duvernay at CLE-12",-0.390,4.780
4,14:51,1,10,CLE 12,17,24,Gus Edwards right end for 1 yard (tackle by Alex Wright and Shelby Harris),4.780,4.270
4,14:09,2,9,CLE 11,17,24,Lamar Jackson pass incomplete short middle intended for Mark Andrews,4.270,3.290
4,14:00,3,9,CLE 11,17,24,"Lamar Jackson pass incomplete short right. Penalty on Greg Newsome: Defensive Holding, 5 yards (accepted) (no play)",3.290,5.830
4,13:51,1,6,CLE 6,17,24,"Justice Hill left end for 3 yards, touchdown. Penalty on Tyler Linderbaum: Offensive Holding, 10 yards (accepted)",5.830,4.530
4,13:48,1,13,CLE 13,17,24,Lamar Jackson left end for 1 yard (tackle by Rodney McLeod and Myles Garrett),4.530,3.860
4,13:03,2,12,CLE 12,17,24,"Penalty on Ronnie Stanley: False Start, 5 yards (accepted) (no play)",3.860,3.240
4,13:03,2,17,CLE 17,17,24,Lamar Jackson right guard for 7 yards (tackle by Jeremiah Owusu-Koramoah),3.240,3.130
4,12:22,3,10,CLE 10,17,24,"Lamar Jackson pass deep right is intercepted by Rodney McLeod in end zone and returned for no gain. Penalty on Jeremiah Owusu-Koramoah: Defensive Holding, 5 yards (accepted) (no play)",3.130,6.060
4,12:12,1,5,CLE 5,17,24,Gus Edwards left guard for 4 yards (tackle by Dalvin Tomlinson and Shelby Harris),6.060,5.910
4,11:37,2,1,CLE 1,17,30,"Gus Edwards right end for 1 yard, touchdown",5.910,7.000
4,11:34,,,CLE 15,17,31,Justin Tucker kicks extra point good,0.000,0.000
4,11:34,,,BAL 35,17,31,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,11:34,1,10,CLE 25,17,31,Deshaun Watson sacked by Justin Madubuike for -5 yards,0.610,-0.610
4,11:10,2,15,CLE 20,17,31,Deshaun Watson pass complete deep left to Amari Cooper for 25 yards (tackle by Roquan Smith),-0.610,1.930
4,10:45,1,10,CLE 45,17,31,Jerome Ford left tackle for 3 yards (tackle by Odafe Oweh and Justin Madubuike),1.930,1.790
4,10:21,2,7,CLE 48,17,31,Deshaun Watson pass complete short right to David Njoku for 23 yards (tackle by Geno Stone),1.790,3.640
4,9:52,1,10,BAL 29,17,31,"Deshaun Watson pass incomplete deep right intended for Cedric Tillman. Penalty on Rock Ya-Sin: Defensive Pass Interference, 19 yards (accepted) (no play)",3.640,4.910
4,9:44,1,10,BAL 10,17,31,Deshaun Watson pass complete short left to David Njoku for no gain (tackle by Kyle Hamilton),4.910,4.190
4,9:04,2,10,BAL 10,23,31,"Deshaun Watson pass complete short left to Elijah Moore for 10 yards, touchdown",4.190,7.000
4,8:57,,,BAL 15,24,31,Dustin Hopkins kicks extra point good,0.000,0.000
4,8:57,,,CLE 35,24,31,"Dustin Hopkins kicks off 64 yards,",0.000,0.610
4,8:57,1,10,BAL 25,24,31,Gus Edwards up the middle for 2 yards (tackle by Grant Delpit and Sione Takitaki),0.610,0.330
4,8:24,2,8,BAL 27,30,31,"Lamar Jackson pass short right (defended by Ogbonnia Okoronkwo) intended for Patrick Ricard is intercepted by Greg Newsome at BAL-34 and returned for 34 yards, touchdown",0.330,-7.000
4,8:16,,,BAL 15,30,31,Dustin Hopkins kicks extra point no good,0.000,-1.000
4,8:16,,,CLE 35,30,31,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
4,8:16,1,10,BAL 25,30,31,Gus Edwards right guard for 2 yards (tackle by Jeremiah Owusu-Koramoah and Ogbonnia Okoronkwo),0.610,0.330
4,7:43,2,8,BAL 27,30,31,Lamar Jackson pass incomplete short right intended for Rashod Bateman,0.330,-0.360
4,7:37,3,8,BAL 27,30,31,Lamar Jackson pass complete short right to Zay Flowers for 11 yards (tackle by Greg Newsome),-0.360,1.470
4,6:50,1,10,BAL 38,30,31,Lamar Jackson pass incomplete short right intended for Nelson Agholor (defended by Mike Ford),1.470,0.920
4,6:43,2,10,BAL 38,30,31,Lamar Jackson left guard for 1 yard (tackle by Za'Darius Smith),0.920,0.370
4,5:51,3,9,BAL 39,30,31,"Penalty on BAL: Delay of Game, 5 yards (accepted) (no play)",0.370,-0.290
4,5:51,3,14,BAL 34,30,31,Lamar Jackson scrambles left end for 7 yards (tackle by Za'Darius Smith),-0.290,-0.650
4,5:03,4,7,BAL 41,30,31,"Jordan Stout punts 59 yards, touchback.",-0.650,-0.280
4,4:55,1,10,CLE 20,30,31,"Penalty on James Hudson: False Start, 5 yards (accepted) (no play)",0.280,-0.310
4,4:55,1,15,CLE 15,30,31,Deshaun Watson pass complete short right to David Njoku for 11 yards (tackle by Kyle Hamilton and Marcus Williams),-0.310,0.540
4,4:22,2,4,CLE 26,30,31,Jerome Ford right guard for 3 yards (tackle by Patrick Queen),0.540,0.230
4,3:44,3,1,CLE 29,30,31,Deshaun Watson pass complete short right to Jerome Ford for 2 yards (tackle by Patrick Queen),0.230,1.000
4,3:03,1,10,CLE 31,30,31,"Deshaun Watson sacked by Odafe Oweh for -9 yards. Deshaun Watson fumbles (forced by Odafe Oweh), recovered by Wyatt Teller at CLE-22 (tackle by Odafe Oweh)",1.000,-0.760
4,2:23,2,19,CLE 22,30,31,Deshaun Watson pass complete deep middle to Amari Cooper for 17 yards (tackle by Rock Ya-Sin),-0.760,0.830
4,2:00,3,2,CLE 39,30,31,Jerome Ford up the middle for 6 yards (tackle by Roquan Smith),0.830,1.930
4,1:39,1,10,CLE 45,30,31,Deshaun Watson scrambles left end for 16 yards (tackle by Patrick Queen),1.930,2.980
4,1:24,,,,,,Timeout #2 by Cleveland Browns,,
4,1:24,1,10,BAL 39,30,31,Jerome Ford right guard for 12 yards (tackle by Roquan Smith and Geno Stone),2.980,3.780
4,1:13,,,,,,Timeout #2 by Baltimore Ravens,,
4,1:13,1,10,BAL 27,30,31,Kareem Hunt right end for 1 yard (tackle by Travis Jones and Roquan Smith),3.780,3.370
4,1:07,,,,,,Timeout #3 by Baltimore Ravens,,
4,1:07,2,9,BAL 26,30,31,Kareem Hunt right end for 5 yards (tackle by Roquan Smith),3.370,3.340
4,0:23,3,4,BAL 21,30,31,Deshaun Watson kneels for -1 yards,3.340,2.040
4,0:03,4,5,BAL 22,33,31,Dustin Hopkins 40 yard field goal good,2.040,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
