Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
3,15:00,,,DEN 30,13,0,"Todd Sauerbrun kicks off 63 yards, returned by Chris Carr for 25 yards (tackle by Keith Burns)",0.000,1.070
3,14:56,1,10,OAK 32,13,0,Kerry Collins sacked by Courtney Brown for -6 yards,1.070,-0.280
3,14:28,2,16,OAK 26,13,0,LaMont Jordan right end for no gain (tackle by Al Wilson),-0.280,-0.960
3,13:48,3,16,OAK 26,13,0,"Penalty on Doug Gabriel: False Start, 5 yards (no play)",-0.960,-1.620
3,13:36,3,21,OAK 21,13,0,Kerry Collins pass complete to LaMont Jordan for 20 yards (tackle by Ebenezer Ekuban),-1.620,-0.650
3,12:58,4,1,OAK 41,13,0,"Shane Lechler punts 59 yards, touchback",-0.650,-0.280
3,12:49,1,10,DEN 20,13,0,Marques Anderson left guard for 5 yards (tackle by Renaldo Hill and Derrick Burgess),0.280,0.410
3,12:10,2,5,DEN 25,13,0,Marques Anderson middle for 3 yards (tackle by Kirk Morrison),0.410,0.100
3,11:18,3,2,DEN 28,13,0,Tatum Bell middle for 2 yards (tackle by Kirk Morrison),0.100,0.940
3,10:45,1,10,DEN 30,13,0,Jake Plummer pass incomplete intended for Rod Smith,0.940,0.390
3,10:39,2,10,DEN 30,13,0,Jake Plummer pass complete to Ashley Lelie for 41 yards (tackle by Stuart Schweigert),0.390,3.640
3,10:11,1,10,OAK 29,13,0,Marques Anderson left guard for 4 yards (tackle by Tyler Brayton),3.640,3.640
3,9:29,2,6,OAK 25,13,0,Marques Anderson left end for 2 yards (tackle by Reggie Tongue),3.640,3.200
3,9:00,3,4,OAK 23,13,0,Jake Plummer pass complete to Jeb Putzier for 18 yards (tackle by Kirk Morrison and Stuart Schweigert),3.200,6.060
3,8:17,1,5,OAK 5,13,0,"Jake Plummer pass incomplete intended for Ashley Lelie. Penalty on Renaldo Hill: Defensive Holding, 3 yards (no play)",6.060,6.740
3,8:11,1,2,OAK 2,13,0,Marques Anderson middle for 1 yard (tackle by Kirk Morrison),6.740,5.910
3,7:32,2,1,OAK 1,13,0,Jake Plummer pass incomplete intended for Stephen Alexander,5.910,5.170
3,7:27,3,1,OAK 1,19,0,"Marques Anderson middle for 1 yard, touchdown",5.170,7.000
3,7:27,,,OAK 2,20,0,Jason Elam kicks extra point good,0.000,0.000
3,7:27,,,DEN 30,20,0,"Todd Sauerbrun kicks off 65 yards, returned by Chris Carr for 22 yards (tackle by Curome Cox)",0.000,0.740
3,7:16,1,10,OAK 27,20,0,Kerry Collins pass complete to Randy Moss for 18 yards (tackle by Darrent Williams),0.740,1.930
3,6:57,1,10,OAK 45,20,0,Kerry Collins pass incomplete intended for John Paul Foschi,1.930,1.380
3,6:51,2,10,OAK 45,20,0,Kerry Collins pass complete to Alvis Whitted for 15 yards (tackle by Domonique Foxworth),1.380,2.920
3,6:29,1,10,DEN 40,20,0,Kerry Collins pass complete to LaMont Jordan for 2 yards (tackle by Ian Gold),2.920,2.640
3,5:51,2,8,DEN 38,20,0,Kerry Collins pass incomplete intended for Randy Moss is intercepted by Nick Ferguson at DEN-20 and returned for 28 yards,2.640,-2.130
3,5:40,1,10,DEN 48,20,0,Tatum Bell right end for no gain (tackle by Renaldo Hill),2.130,1.580
3,4:57,2,10,DEN 48,20,0,Jake Plummer pass complete to Stephen Alexander for 14 yards (tackle by Kirk Morrison),1.580,3.050
3,4:13,1,10,OAK 38,20,0,Charlie Adams left end for 7 yards (tackle by Kirk Morrison and Renaldo Hill),3.050,3.450
3,3:32,2,3,OAK 31,20,0,"Tatum Bell left end for 14 yards (tackle by Nnamdi Asomugha). Penalty on Terdell Sands: Defensive Holding, 5 yards",3.450,4.780
3,3:07,1,10,OAK 12,20,0,Tatum Bell left tackle for no gain (tackle by Terdell Sands),4.780,4.100
3,2:26,2,10,OAK 12,20,0,Tatum Bell right tackle for 2 yards (tackle by Derrick Burgess and Kirk Morrison),4.100,3.480
3,1:43,3,8,OAK 10,20,0,Jake Plummer pass complete to Jeb Putzier for 4 yards (tackle by Jarrod Cooper),3.480,3.000
3,1:02,4,4,OAK 6,23,0,Jason Elam 25 yard field goal good,3.000,3.000
3,1:02,,,DEN 30,23,0,"Todd Sauerbrun kicks off 66 yards, returned by Chris Carr for 21 yards (tackle by Keith Burns)",0.000,0.610
3,0:54,1,10,OAK 25,23,0,Kerry Collins pass incomplete intended for Doug Gabriel,0.610,0.060
3,0:48,2,10,OAK 25,23,0,Kerry Collins pass complete to Courtney Anderson for 18 yards (tackle by Champ Bailey),0.060,1.800
3,0:14,1,10,OAK 43,23,0,Kerry Collins pass complete to LaMont Jordan for 23 yards (tackle by Courtney Brown),1.800,3.310
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 34,23,0,Kerry Collins pass complete to Doug Gabriel for 5 yards (tackle by John Lynch and Champ Bailey),3.310,3.450
4,14:24,2,5,DEN 29,23,6,"Kerry Collins pass complete to Randy Moss for 29 yards, touchdown",3.450,7.000
4,14:24,,,DEN 2,23,7,Sebastian Janikowski kicks extra point good,0.000,0.000
4,14:24,,,OAK 30,23,7,"Sebastian Janikowski kicks off 68 yards, returned by Roc Alexander for 29 yards (tackle by Isaiah Ekejiuba)",0.000,1.000
4,14:10,1,10,DEN 31,23,7,"Jake Plummer pass complete to Rod Smith for 7 yards. Rod Smith fumbles, recovered by Fabian Washington at DEN-37 (tackle by Rod Smith)",1.000,-3.120
4,14:03,1,10,DEN 37,23,7,Kerry Collins pass complete to Doug Gabriel for 14 yards (tackle by Domonique Foxworth),3.120,4.040
4,13:37,1,10,DEN 23,23,7,Kerry Collins pass complete to Randy Moss for 12 yards (tackle by Champ Bailey),4.040,4.840
4,12:55,1,10,DEN 11,23,7,Kerry Collins pass incomplete intended for Jerry Porter (defended by Gerard Warren),4.840,4.140
4,12:50,2,10,DEN 11,23,7,Kerry Collins pass incomplete intended for LaMont Jordan,4.140,3.130
4,12:46,3,10,DEN 11,23,7,"Kerry Collins sacked by Trevor Pryce for -7 yards. Kerry Collins fumbles (forced by Trevor Pryce), recovered by Brad Badger at DEN-22",3.130,1.990
4,12:05,4,21,DEN 22,23,10,Sebastian Janikowski 40 yard field goal good,1.990,3.000
4,12:05,,,OAK 30,23,10,"Sebastian Janikowski kicks off 67 yards, returned by Roc Alexander for 20 yards (tackle by Tim Johnson). Penalty on Karl Paymah: Illegal Block Above the Waist, 10 yards",0.000,-0.320
4,11:57,1,10,DEN 13,23,10,Marques Anderson left tackle for 6 yards (tackle by Kirk Morrison and Stuart Schweigert),-0.320,0.030
4,11:17,2,4,DEN 19,23,10,Marques Anderson right guard for -1 yards (tackle by Jarrod Cooper),0.030,-0.830
4,10:37,3,5,DEN 18,23,10,Jake Plummer pass incomplete intended for Rod Smith (defended by Kirk Morrison),-0.830,-2.240
4,10:31,4,5,DEN 18,23,10,"Todd Sauerbrun punts 46 yards, returned by Chris Carr for 9 yards (tackle by Kyle Johnson)",-2.240,-1.930
4,10:22,1,10,OAK 45,23,10,Kerry Collins pass incomplete intended for Doug Gabriel,1.930,1.380
4,10:15,2,10,OAK 45,23,10,Kerry Collins pass incomplete intended for Randy Moss,1.380,0.700
4,10:11,3,10,OAK 45,23,10,Kerry Collins pass incomplete intended for Doug Gabriel,0.700,-0.390
4,10:06,4,10,OAK 45,23,10,"Shane Lechler punts 38 yards, out of bounds",-0.390,0.060
4,9:58,1,10,DEN 17,23,10,Jake Plummer pass complete to Kyle Johnson for 17 yards (tackle by Renaldo Hill),-0.060,1.200
4,9:27,1,10,DEN 34,23,10,Tatum Bell right guard for 1 yard (tackle by Renaldo Hill),1.200,0.790
4,8:44,1,10,DEN 34,23,10,Timeout #1 by Denver Broncos,1.200,0.790
4,8:44,2,9,DEN 35,23,10,"Tatum Bell right tackle for -2 yards (tackle by Derrick Burgess). Tatum Bell fumbles (forced by Derrick Burgess), recovered by Jarrod Cooper at DEN-33",0.790,-3.380
4,8:34,1,10,DEN 33,23,10,Kerry Collins pass incomplete intended for Randy Moss,3.380,2.840
4,8:29,2,10,DEN 33,23,10,Kerry Collins pass complete to Randy Moss for 12 yards (tackle by Champ Bailey),2.840,4.170
4,8:01,1,10,DEN 21,23,10,LaMont Jordan right end for 2 yards (tackle by Champ Bailey),4.170,3.900
4,7:34,2,8,DEN 19,23,10,Kerry Collins pass incomplete intended for Courtney Anderson,3.900,3.180
4,7:29,3,8,DEN 19,23,10,"Penalty on Kerry Collins: Delay of Game, 5 yards (no play)",3.180,2.540
4,7:16,3,13,DEN 24,29,10,"Kerry Collins pass incomplete intended for Jerry Porter is intercepted by Darrent Williams at DEN-20 and returned for 80 yards, touchdown",2.540,-7.000
4,7:02,3,13,DEN 24,29,10,Timeout #1 by Oakland Raiders,2.540,0.000
4,7:02,,,,31,10,"Two Point Attempt: Jake Plummer pass complete to Jeb Putzier, conversion succeeds",1.000,1.000
4,7:02,,,DEN 30,31,10,"Todd Sauerbrun kicks off 61 yards, returned by Chris Carr for 19 yards (tackle by Keith Burns)",0.000,0.810
4,6:57,1,10,OAK 28,31,10,Kerry Collins pass complete to Randy Moss for 9 yards (tackle by Domonique Foxworth),0.810,1.480
4,6:30,2,1,OAK 37,31,10,LaMont Jordan middle for no gain (tackle by Michael Myers),1.480,0.760
4,6:09,3,1,OAK 37,31,10,Kerry Collins pass incomplete intended for Courtney Anderson,0.760,-0.910
4,6:03,4,1,OAK 37,31,10,LaMont Jordan right tackle for 3 yards (tackle by D.J. Williams),-0.910,1.600
4,5:22,1,10,OAK 40,31,10,Kerry Collins pass incomplete intended for Courtney Anderson,1.600,1.050
4,5:02,2,10,OAK 40,31,10,Kerry Collins pass complete to LaMont Jordan for -4 yards (tackle by Trevor Pryce),1.050,-0.160
4,4:51,3,14,OAK 36,31,10,Kerry Collins pass complete to Doug Gabriel for 13 yards (tackle by Domonique Foxworth),-0.160,-0.130
4,4:14,4,1,OAK 49,31,10,Kerry Collins pass complete to Alvis Whitted for 26 yards (tackle by John Lynch),-0.130,3.910
4,3:39,1,10,DEN 25,31,10,Kerry Collins pass complete to LaMont Jordan for 6 yards (tackle by Al Wilson),3.910,4.200
4,3:07,2,4,DEN 19,31,10,Kerry Collins pass incomplete intended for Doug Gabriel,4.200,3.490
4,3:03,3,4,DEN 19,31,10,Kerry Collins pass incomplete intended for Randy Moss,3.490,2.260
4,2:58,4,4,DEN 19,31,10,Kerry Collins pass complete to Jerry Porter for 8 yards (tackle by Champ Bailey and Darrent Williams). Penalty on Trevor Pryce: Defensive Offside (Declined),2.260,4.840
4,2:51,1,10,DEN 11,31,10,"Kerry Collins pass incomplete intended for Doug Gabriel. Penalty on Brad Badger: Offensive Holding, 10 yards (no play)",4.840,4.170
4,2:47,1,20,DEN 21,31,10,Kerry Collins pass incomplete intended for Doug Gabriel,4.170,2.940
4,2:41,2,20,DEN 21,31,10,Kerry Collins pass complete to LaMont Jordan for 7 yards (tackle by Ian Gold),2.940,3.030
4,2:04,3,13,DEN 14,31,16,"Kerry Collins pass complete to Doug Gabriel for 14 yards, touchdown",3.030,7.000
4,2:04,,,DEN 2,31,17,Sebastian Janikowski kicks extra point good,0.000,0.000
4,2:04,,,OAK 30,31,17,"Sebastian Janikowski kicks onside 12 yards, recovered by Charlie Adams",0.000,-2.790
4,1:55,1,10,OAK 42,31,17,Charlie Adams right end for -2 yards (tackle by Danny Clark),2.790,1.970
4,1:52,1,10,OAK 42,31,17,Timeout #2 by Oakland Raiders,2.790,1.970
4,1:52,2,12,OAK 44,31,17,Marques Anderson left tackle for no gain (tackle by Renaldo Hill),1.970,1.290
4,1:47,2,12,OAK 44,31,17,Timeout #3 by Oakland Raiders,1.970,1.290
4,1:47,3,12,OAK 44,31,17,"Marques Anderson middle for 1 yard (tackle by Kirk Morrison). Penalty on Warren Sapp: Unsportsmanlike Conduct, 15 yards",1.290,3.710
4,0:52,1,10,OAK 28,31,17,Jake Plummer kneels for -1 yards,3.710,3.030
4,0:30,2,11,OAK 29,31,17,Jake Plummer kneels for -1 yards,3.030,2.210
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
