Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
3,8:21,2,2,MIA 33,9,14,Ryan Tannehill pass complete short right to Brice Butler for 3 yards (tackle by Matt Milano and TreDavious White),1.140,1.330
3,7:41,1,10,MIA 36,9,14,Ryan Tannehill pass complete short left to Kenny Stills for 4 yards (tackle by Micah Hyde),1.330,1.330
3,7:01,2,6,MIA 40,9,14,Kalen Ballage right end for no gain (tackle by Tremaine Edmunds and Eddie Yarbrough),1.330,0.630
3,6:37,3,6,MIA 40,9,14,Ryan Tannehill pass incomplete short right intended for DeVante Parker. Penalty on Ja'Wuan James: Offensive Holding (Offsetting) (no play),0.630,0.630
3,6:30,3,6,MIA 40,9,14,Ryan Tannehill pass incomplete deep right intended for DeVante Parker,0.630,-0.720
3,6:24,4,6,MIA 40,9,14,Matt Haack punts 56 yards downed by Walt Aikens,-0.720,0.380
3,6:15,1,10,BUF 4,9,14,"Penalty on Kelvin Benjamin: False Start, 2 yards (no play)",-0.380,-0.460
3,6:15,1,12,BUF 2,9,14,LeSean McCoy right guard for 1 yard (tackle by Sylvester Williams),-0.460,-0.850
3,5:42,2,11,BUF 3,9,14,LeSean McCoy left guard for -1 yards (tackle by Kiko Alonso),-0.850,-1.650
3,4:59,3,12,BUF 2,9,14,Josh Allen pass complete deep left to Zay Jones for 22 yards,-1.650,0.540
3,4:26,1,10,BUF 24,9,14,Josh Allen pass incomplete short middle intended for Zay Jones,0.540,0.000
3,4:21,2,10,BUF 24,9,14,LeSean McCoy left tackle for 3 yards (tackle by Evander Hood and Kiko Alonso),0.000,-0.300
3,3:36,3,7,BUF 27,9,14,Josh Allen pass incomplete deep right intended for Zay Jones. Penalty on Jordan Mills: Offensive Holding (Declined),-0.300,-1.570
3,3:29,4,7,BUF 27,9,14,Matt Darr punts 50 yards downed by Lafayette Pitts,-1.570,-0.480
3,3:17,1,10,MIA 23,9,14,Frank Gore right end for 2 yards (tackle by Eddie Yarbrough),0.480,0.200
3,2:40,2,8,MIA 25,9,14,Frank Gore right guard for no gain (tackle by Jordan Phillips and Jordan Poyer),0.200,-0.490
3,2:00,3,8,MIA 25,9,14,Ryan Tannehill pass incomplete short left intended for DeVante Parker (defended by Tremaine Edmunds),-0.490,-1.700
3,1:55,4,8,MIA 25,9,14,"Matt Haack punts 52 yards, fair catch by Isaiah McKenzie at BUF-23",-1.700,-0.480
3,1:48,1,10,BUF 23,9,14,"Josh Allen pass complete short right to Isaiah McKenzie for 3 yards (tackle by Kiko Alonso). Penalty on Kiko Alonso: Lowering the Head to Initiate Contact, 15 yards",0.480,1.660
3,1:27,1,10,BUF 41,9,14,Josh Allen pass incomplete short right,1.660,1.120
3,1:23,2,10,BUF 41,9,14,Chris Ivory left end for no gain (tackle by Bobby McCain),1.120,0.430
3,0:39,3,10,BUF 41,9,14,Josh Allen pass deep right intended for Kelvin Benjamin is intercepted by Xavien Howard at MIA-41 and returned for 3 yards,0.430,-1.860
3,0:32,1,10,MIA 44,9,14,Ryan Tannehill pass deep right intended for Kenny Stills is intercepted by Micah Hyde at BUF-17 and returned for no gain,1.860,0.060
3,0:24,1,10,BUF 17,9,14,Josh Allen left guard for 28 yards (tackle by Kiko Alonso),-0.060,1.930
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BUF 45,9,14,Josh Allen pass complete short left to Kelvin Benjamin for 5 yards (tackle by Minkah Fitzpatrick),1.930,2.060
4,14:23,2,5,BUF 50,9,14,Josh Allen pass complete short right to Deonte Thompson for 12 yards (tackle by Xavien Howard),2.060,3.050
4,13:45,1,10,MIA 38,9,14,"LeSean McCoy right end for no gain (tackle by Xavien Howard). Penalty on Xavien Howard: Face Mask (15 Yards), 15 yards (no play)",3.050,4.040
4,13:16,1,10,MIA 23,9,14,Josh Allen left end for 7 yards (tackle by Minkah Fitzpatrick),4.040,4.560
4,12:32,2,3,MIA 16,9,14,"Josh Allen pass complete short right to Isaiah McKenzie for 1 yard (tackle by Raekwon McMillan). Penalty on Robert Foster: Illegal Block Above the Waist, 10 yards",4.560,3.230
4,12:05,2,12,MIA 25,15,14,"Josh Allen pass complete deep middle to Zay Jones for 25 yards, touchdown",3.230,7.000
4,12:00,,,MIA 2,17,14,"Two Point Attempt: Josh Allen pass complete to Zay Jones, conversion succeeds",0.000,1.000
4,12:00,,,BUF 35,17,14,"Stephen Hauschka kicks off 65 yards, touchback.",0.000,0.610
4,12:00,1,10,MIA 25,17,14,Ryan Tannehill pass complete short right to Brice Butler for 3 yards (tackle by TreDavious White),0.610,0.470
4,11:20,2,7,MIA 28,17,14,Ryan Tannehill pass complete short middle to Kenny Stills for 9 yards (tackle by Rafael Bush),0.470,1.400
4,10:34,1,10,MIA 37,17,14,"Ryan Tannehill pass incomplete deep left intended for Mike Gesicki. Penalty on Matt Milano: Defensive Pass Interference, 25 yards (no play)",1.400,3.050
4,10:34,1,10,BUF 38,17,14,Kenyan Drake right tackle for 20 yards (tackle by Micah Hyde),3.050,4.370
4,9:44,1,10,BUF 18,17,14,"Kenyan Drake left guard for -4 yards (tackle by Jordan Phillips). Penalty on Jordan Phillips: Taunting, 11 yards",4.370,4.840
4,9:28,1,10,BUF 11,17,14,Kalen Ballage left guard for -2 yards (tackle by Jerry Hughes),4.840,3.830
4,8:48,2,12,BUF 13,17,20,"Ryan Tannehill pass complete short left to Kenny Stills for 13 yards, touchdown, touchdown",3.830,7.000
4,8:42,,,BUF 15,17,21,Jason Sanders kicks extra point good,0.000,0.000
4,8:42,,,MIA 35,17,21,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
4,8:42,1,10,BUF 25,17,21,Josh Allen pass complete short left to Zay Jones for 5 yards (tackle by Minkah Fitzpatrick),0.610,0.740
4,8:00,2,5,BUF 30,17,21,"Josh Allen pass incomplete short left intended for Kelvin Benjamin. Penalty on Andre Branch: Defensive Offside, 5 yards (no play)",0.740,1.270
4,7:56,1,10,BUF 35,17,21,Josh Allen pass incomplete deep right intended for Robert Foster,1.270,0.720
4,7:48,2,10,BUF 35,17,21,"LeSean McCoy right guard for no gain (tackle by Raekwon McMillan). Penalty on Wyatt Teller: Offensive Holding, 10 yards (no play)",0.720,-0.630
4,7:18,2,20,BUF 25,17,21,Josh Allen up the middle for 25 yards (tackle by Raekwon McMillan),-0.630,2.260
4,6:37,1,10,BUF 50,17,21,Josh Allen left tackle for 26 yards (tackle by Bobby McCain),2.260,3.970
4,5:55,1,10,MIA 24,17,21,Chris Ivory left tackle for 1 yard (tackle by Jerome Baker),3.970,3.570
4,5:14,2,9,MIA 23,17,21,Josh Allen sacked by Bobby McCain for -7 yards,3.570,1.950
4,4:31,3,16,MIA 30,17,21,"Josh Allen sacked by Robert Quinn for -7 yards. Josh Allen fumbles (forced by Robert Quinn), recovered by Wyatt Teller at MIA-42 (tackle by Cameron Wake)",1.950,0.790
4,3:40,4,23,MIA 37,17,21,Stephen Hauschka 55 yard field goal no good,0.790,-1.930
4,3:34,1,10,MIA 45,17,21,Kenyan Drake right guard for no gain (tackle by Star Lotulelei),1.930,1.380
4,3:30,,,,,,Timeout #2 by Buffalo Bills,,
4,3:30,2,10,MIA 45,17,21,Ryan Tannehill pass complete short right to Nick O'Leary for 9 yards (tackle by Jordan Poyer),1.380,1.880
4,3:25,,,,,,Timeout #3 by Buffalo Bills,,
4,3:24,3,1,BUF 46,17,21,Kalen Ballage left tackle for -3 yards (tackle by Matt Milano),1.880,0.000
4,2:33,4,4,BUF 49,17,21,"Matt Haack punts 39 yards, fair catch by Micah Hyde at BUF-10",0.000,0.380
4,2:33,1,10,BUF 10,17,21,Josh Allen pass complete deep middle to Robert Foster for 27 yards (tackle by Kiko Alonso),-0.380,1.400
4,2:10,1,10,BUF 37,17,21,Josh Allen pass complete short right to LeSean McCoy for 11 yards (tackle by Reshad Jones),1.400,2.130
4,2:02,1,10,BUF 48,17,21,Josh Allen pass complete deep right to Isaiah McKenzie for 23 yards (tackle by Reshad Jones),2.130,3.640
4,1:52,1,10,MIA 29,17,21,Josh Allen pass complete short right to LeSean McCoy for 4 yards (tackle by Reshad Jones),3.640,3.640
4,1:27,2,6,MIA 25,17,21,"Penalty on Dion Dawkins: False Start, 5 yards (no play)",3.640,2.970
4,1:14,2,11,MIA 30,17,21,Josh Allen pass incomplete deep left,2.970,2.280
4,1:10,3,11,MIA 30,17,21,Josh Allen pass incomplete deep left intended for Zay Jones (defended by Minkah Fitzpatrick),2.280,1.410
4,1:05,4,11,MIA 30,17,21,Josh Allen pass incomplete deep right intended for Charles Clay,1.410,-0.940
4,0:53,1,10,MIA 30,17,21,Ryan Tannehill kneels for -1 yards,0.940,0.260
4,0:53,2,11,MIA 29,17,21,Ryan Tannehill kneels for -1 yards,0.260,-0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
