Quarter,Time,Down,ToGo,Location,NYJ,TEN,Detail,EPB,EPA
2,1:53,3,10,TEN 21,3,5,Charlie Whitehurst pass complete short right to Leon Washington for 2 yards (tackle by Sheldon Richardson),-0.890,-0.890
2,1:44,3,10,TEN 21,3,5,Timeout #1 by New York Jets,-0.890,-1.830
2,1:44,4,8,TEN 23,3,5,"Brett Kern punts 53 yards, returned by Jeremy Kerley for no gain",-1.830,-0.540
2,1:36,1,10,NYJ 24,3,5,Geno Smith pass complete short right to Jace Amaro for 20 yards (tackle by Jason McCourty),0.540,1.860
2,1:30,1,10,NYJ 44,3,5,Geno Smith sacked by George Wilson for 0 yards,1.860,1.320
2,1:23,2,10,NYJ 44,3,5,Bilal Powell left guard for 8 yards (tackle by Dontay Moch),1.320,1.320
2,1:15,2,10,NYJ 44,3,5,Timeout #2 by New York Jets,1.320,1.690
2,1:15,3,2,TEN 48,3,5,Chris Johnson up the middle for -1 yards (tackle by Karl Klug),1.690,0.000
2,0:23,4,3,TEN 49,3,5,"Ryan Quigley punts 49 yards, touchback",0.000,-0.280
2,0:13,1,10,TEN 20,3,5,Charlie Whitehurst kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,NYJ,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,3,5,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,NYJ 20,3,5,Geno Smith right end for 3 yards (tackle by George Wilson),0.280,0.140
3,14:20,2,7,NYJ 23,3,5,Chris Ivory left guard for 3 yards (tackle by Ropati Pitoitua),0.140,-0.160
3,13:46,3,4,NYJ 26,3,5,Geno Smith pass incomplete short right intended for Percy Harvin. Penalty on Willie Colon: Illegal Use of Hands (Declined),-0.160,-1.630
3,13:42,4,4,NYJ 26,3,5,"Ryan Quigley punts 41 yards, out of bounds. Penalty on Justin Staples: Offensive Holding, 10 yards",-1.630,-0.480
3,13:33,1,10,TEN 23,3,5,Shonn Greene up the middle for 5 yards (tackle by Damon Harrison),0.480,0.610
3,12:55,2,5,TEN 28,3,5,Shonn Greene up the middle for 2 yards (tackle by Leger Douzable and Damon Harrison),0.610,0.170
3,12:17,3,3,TEN 30,3,5,Charlie Whitehurst up the middle for 10 yards (tackle by Demario Davis),0.170,1.600
3,11:34,1,10,TEN 40,3,5,Charlie Whitehurst pass complete short middle to Shonn Greene for 13 yards (tackle by Calvin Pryor),1.600,2.460
3,10:51,1,10,NYJ 47,3,5,Charlie Whitehurst pass incomplete deep left intended for Delanie Walker,2.460,1.910
3,10:45,2,10,NYJ 47,3,5,Dexter McCluster up the middle for -3 yards (tackle by Jason Babin),1.910,0.830
3,10:01,3,13,,3,5,Charlie Whitehurst pass complete short right to Kris Durham for 14 yards (tackle by Phillip Adams),0.830,3.180
3,9:19,1,10,NYJ 36,3,5,Shonn Greene up the middle for 6 yards (tackle by Calvin Pryor),3.180,3.450
3,8:39,2,4,NYJ 30,3,5,Shonn Greene left tackle for 1 yard (tackle by Kenrick Ellis),3.450,2.870
3,7:56,3,3,NYJ 29,3,5,Charlie Whitehurst pass complete short left to Nate Washington for 11 yards (tackle by Marcus Williams),2.870,4.370
3,7:29,1,10,NYJ 18,3,5,Shonn Greene right tackle for 2 yards (tackle by Phillip Adams),4.370,4.090
3,6:57,2,8,NYJ 16,3,5,Shonn Greene right tackle for 1 yard (tackle by David Harris and Jason Babin),4.090,3.460
3,6:13,3,7,NYJ 15,3,5,Charlie Whitehurst pass incomplete short left intended for Derek Hagan,3.460,2.440
3,6:08,4,7,NYJ 15,3,8,Ryan Succop 33 yard field goal good,2.440,3.000
3,6:08,,,TEN 35,3,8,"Ryan Succop kicks off 69 yards, returned by T.J. Graham for 23 yards (tackle by Kaelin Burnett)",0.000,-0.150
3,5:57,1,10,NYJ 19,3,8,"Geno Smith pass complete deep left to Eric Decker for 48 yards. Penalty on Jurrell Casey: Unnecessary Roughness, 15 yards",0.150,4.370
,,,,,,,"Replay Assistant challenged the runner was in bounds ruling, and the original play was overturned.",,
3,5:37,1,10,TEN 18,3,8,Geno Smith pass incomplete deep left intended for Eric Decker (defended by Jurrell Casey),4.370,3.800
3,5:30,2,10,TEN 18,3,8,Geno Smith pass complete short left to T.J. Graham for 9 yards (tackle by Jason McCourty),3.800,4.740
3,4:46,3,1,TEN 9,3,8,Geno Smith pass incomplete short left intended for Percy Harvin,4.740,2.980
3,4:41,4,1,TEN 9,9,8,"Geno Smith pass complete short right to John Conner for 9 yards, touchdown",2.980,7.000
3,4:41,,,TEN 2,10,8,Nick Folk kicks extra point good,0.000,0.000
3,4:41,,,NYJ 35,10,8,"Ryan Quigley kicks off 70 yards, returned by Leon Washington for 46 yards (tackle by Saalim Hakim)",0.000,-1.660
3,4:25,1,10,TEN 41,10,8,Shonn Greene up the middle for 2 yards (tackle by David Harris and Damon Harrison),1.660,1.390
3,3:44,2,8,TEN 43,10,8,"Charlie Whitehurst pass complete short right to Dexter McCluster for 4 yards (tackle by Dawan Landry). Penalty on Calvin Pace: Defensive Holding, 5 yards (no play)",1.390,2.130
3,3:24,1,10,TEN 48,10,8,Charlie Whitehurst pass complete short left to Bishop Sankey for 18 yards (tackle by David Harris),2.130,3.310
3,2:52,1,10,NYJ 34,10,8,Shonn Greene right guard for 1 yard (tackle by David Harris),3.310,2.910
3,2:16,2,9,NYJ 33,10,8,Charlie Whitehurst pass incomplete short left intended for Chase Coffman (defended by IK Enemkpali),2.910,2.210
3,2:12,3,9,NYJ 33,10,8,Charlie Whitehurst pass incomplete short left intended for Dexter McCluster,2.210,1.150
3,2:07,4,9,NYJ 33,10,11,Ryan Succop 51 yard field goal good,1.150,3.000
3,2:07,,,TEN 35,10,11,"Ryan Succop kicks off 66 yards, returned by Percy Harvin for 33 yards (tackle by Justin Staples)",0.000,-1.070
3,1:53,1,10,NYJ 32,10,11,Geno Smith pass complete short middle to Jeff Cumberland for 13 yards (tackle by Michael Griffin and Marqueston Huff),1.070,1.930
3,1:23,1,10,NYJ 45,10,11,Chris Johnson up the middle for 2 yards (tackle by DaQuan Jones),1.930,1.930
3,0:37,1,10,NYJ 45,10,11,Timeout #1 by New York Jets,1.930,1.650
3,0:37,2,8,NYJ 47,10,11,Geno Smith pass incomplete deep right intended for Eric Decker,1.650,0.960
3,0:29,3,8,NYJ 47,10,11,Geno Smith pass incomplete deep left intended for Eric Decker,0.960,-0.260
3,0:21,4,8,NYJ 47,10,11,"Ryan Quigley punts 53 yards, touchback",-0.260,-0.280
3,0:11,1,10,TEN 20,10,11,Shonn Greene left end for 1 yard (tackle by Sheldon Richardson),0.280,-0.130
Quarter,Time,Down,ToGo,Location,NYJ,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,TEN 21,10,11,Charlie Whitehurst pass complete deep middle to Nate Washington for 22 yards (tackle by Calvin Pryor),-0.130,1.800
4,14:14,1,10,TEN 43,10,11,Shonn Greene left tackle for 4 yards (tackle by Marcus Williams and Calvin Pryor),1.800,1.790
4,13:42,2,6,TEN 47,10,11,"Charlie Whitehurst pass complete short right to Dexter McCluster for 5 yards (tackle by Darrin Walls). Penalty on Andy Levitre: Offensive Holding, 10 yards (no play)",1.790,0.440
4,13:20,2,16,TEN 37,10,11,Charlie Whitehurst pass incomplete deep right intended for Nate Washington,0.440,-0.230
4,13:14,3,16,TEN 37,10,11,Charlie Whitehurst pass incomplete short left intended for Dexter McCluster (defended by IK Enemkpali),-0.230,-0.910
4,13:10,4,16,TEN 37,10,11,"Brett Kern punts 56 yards, returned by Jeremy Kerley for 20 yards (tackle by George Wilson)",-0.910,-0.740
4,13:00,1,10,NYJ 27,10,11,Chris Ivory right tackle for 3 yards (tackle by Al Woods and Derrick Morgan),0.740,0.600
4,12:26,2,7,NYJ 30,10,11,Geno Smith pass complete short left to Eric Decker for 8 yards (tackle by Coty Sensabaugh),0.600,1.470
4,11:44,1,10,NYJ 38,10,11,Geno Smith sacked by Derrick Morgan for -9 yards,1.470,-0.290
4,10:56,2,19,NYJ 29,10,11,Geno Smith for 1 yard (tackle by Quentin Groves),-0.290,-0.820
4,10:12,3,18,NYJ 30,10,11,Geno Smith pass incomplete deep middle intended for Jeremy Kerley,-0.820,-1.370
4,10:06,4,18,NYJ 30,10,11,"Ryan Quigley punts 51 yards, returned by Dexter McCluster for 5 yards (tackle by Nick Bellore)",-1.370,-0.540
4,9:54,1,10,TEN 24,10,11,Shonn Greene up the middle for 5 yards (tackle by Jason Babin),0.540,0.670
4,9:18,2,5,TEN 29,10,11,Shonn Greene up the middle for 3 yards (tackle by Dawan Landry),0.670,0.370
4,8:44,3,2,TEN 32,10,11,Charlie Whitehurst pass incomplete short right intended for Leon Washington,0.370,-1.240
4,8:27,4,2,TEN 32,10,11,"Brett Kern punts 44 yards, fair catch by Jeremy Kerley",-1.240,-0.540
4,8:20,1,10,NYJ 24,10,11,Chris Johnson up the middle for 2 yards (tackle by Wesley Woodyard and George Wilson),0.540,0.270
4,7:43,2,8,NYJ 26,10,11,Geno Smith sacked by Al Woods for -7 yards,0.270,-1.430
4,6:58,3,15,NYJ 19,10,11,"Geno Smith pass incomplete short left intended for Eric Decker (defended by Coty Sensabaugh). Penalty on Wesley Woodyard: Unsportsmanlike Conduct, 15 yards",-1.430,1.200
4,6:52,1,10,NYJ 34,10,11,Geno Smith pass complete short right to Chris Ivory for 1 yard (tackle by Brandon Harris),1.200,0.790
4,6:15,2,9,NYJ 35,10,11,Geno Smith left end for 10 yards (tackle by Avery Williamson),0.790,1.930
4,5:42,1,10,NYJ 45,10,11,Chris Johnson right tackle for 3 yards (tackle by Quentin Groves),1.930,1.790
4,5:11,2,7,NYJ 48,10,11,Geno Smith pass complete short left to Eric Decker for 11 yards (tackle by Coty Sensabaugh),1.790,2.850
4,4:59,1,10,TEN 41,10,11,Chris Johnson up the middle for 37 yards (tackle by Jason McCourty),2.850,6.280
4,4:50,1,4,TEN 4,10,11,Chris Ivory up the middle for 1 yard (tackle by George Wilson),6.280,5.530
4,4:09,2,3,TEN 3,10,11,"Penalty on NYJ: False Start, 5 yards (no play)",5.530,4.570
4,4:07,2,8,TEN 8,10,11,Chris Ivory right tackle for 1 yard (tackle by Ropati Pitoitua),4.570,3.810
4,3:23,3,7,TEN 7,10,11,"Geno Smith pass incomplete short middle intended for Eric Decker. Penalty on Coty Sensabaugh: Defensive Pass Interference, 6 yards (no play)",3.810,6.970
4,3:19,1,1,TEN 1,10,11,Chris Ivory left guard for no gain (tackle by Sammie Lee Hill and Al Woods). Penalty on Derrick Morgan: Defensive Offside (no play),6.970,6.970
4,3:14,1,1,TEN 1,16,11,"Chris Ivory left end for 1 yard, touchdown",6.970,7.000
4,3:14,,,,16,11,"Two Point Attempt: Geno Smith pass incomplete intended for Jeremy Kerley, conversion fails",0.000,-1.000
4,3:14,,,NYJ 35,16,11,"Ryan Quigley kicks off 68 yards, returned by Leon Washington for 25 yards (tackle by Nick Bellore)",0.000,-0.410
4,3:03,1,10,TEN 22,16,11,"Charlie Whitehurst sacked by IK Enemkpali for -8 yards. Penalty on Kyle Wilson: Defensive Holding, 5 yards (no play)",0.410,0.740
4,2:54,1,10,TEN 27,16,11,Charlie Whitehurst pass incomplete short right intended for Kris Durham,0.740,0.200
4,2:49,2,10,TEN 27,16,11,Charlie Whitehurst pass complete short right to Delanie Walker for 18 yards (tackle by Jaiquawn Jarrett),0.200,1.930
4,2:19,1,10,TEN 45,16,11,Charlie Whitehurst pass complete deep middle to Delanie Walker for 33 yards (tackle by Dawan Landry),1.930,4.110
4,2:00,1,10,NYJ 22,16,11,Charlie Whitehurst sacked by Quinton Coples for -7 yards,4.110,4.110
4,1:53,1,10,NYJ 22,16,11,Timeout #1 by Tennessee Titans,4.110,2.620
4,1:53,2,17,NYJ 29,16,11,Charlie Whitehurst pass incomplete deep right intended for Derek Hagan,2.620,1.950
4,1:47,3,17,NYJ 29,16,11,Charlie Whitehurst pass incomplete deep middle intended for Nate Washington,1.950,1.950
4,1:40,3,17,NYJ 29,16,11,Timeout #2 by New York Jets,1.950,1.500
4,1:40,4,17,NYJ 29,16,11,Charlie Whitehurst pass incomplete deep right intended for Leon Washington,1.500,-0.940
4,1:31,1,10,NYJ 30,16,11,John Conner up the middle for no gain (tackle by Jurrell Casey),0.940,0.940
4,1:27,1,10,NYJ 30,16,11,Timeout #2 by Tennessee Titans,0.940,0.390
4,1:27,2,10,NYJ 30,16,11,Chris Ivory right tackle for -4 yards (tackle by Sammie Lee Hill),0.390,0.390
4,1:22,2,10,NYJ 30,16,11,Timeout #3 by Tennessee Titans,0.390,-0.820
4,1:22,3,14,NYJ 26,16,11,Chris Ivory up the middle for 2 yards (tackle by Avery Williamson),-0.820,-0.820
4,0:35,3,14,NYJ 26,16,11,Timeout #3 by New York Jets,-0.820,-1.500
4,0:35,4,12,NYJ 28,16,11,"Ryan Quigley punts 56 yards, returned by Dexter McCluster for 3 yards (tackle by Zach Sudfeld)",-1.500,-0.150
4,0:21,1,10,TEN 19,16,11,Charlie Whitehurst pass complete deep middle to Nate Washington for 23 yards (tackle by Demario Davis),0.150,1.730
4,0:07,1,10,TEN 42,16,11,Charlie Whitehurst spiked the ball,1.730,1.190
4,0:06,2,10,TEN 42,16,11,Charlie Whitehurst pass incomplete deep middle intended for Nate Washington,1.190,0.500
4,0:00,3,10,TEN 42,16,11,"Charlie Whitehurst pass complete short middle to Dexter McCluster for 6 yards, lateral to Nate Washington for -10 yards, lateral to Charlie Whitehurst for 20 yards, lateral to Delanie Walker for 33 yards (tackle by Dawan Landry)",0.500,-0.190
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
