Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3,13:50,3,14,IND 21,0,3,Andrew Luck pass complete short right to Eric Ebron for 9 yards (tackle by Myles Jack),-1.150,-1.370
3,13:21,4,5,IND 30,0,3,"Rigoberto Sanchez punts 53 yards, fair catch by Rashad Greene",-1.370,0.060
3,13:14,1,10,JAX 17,0,3,"Cody Kessler pass complete short right to Carlos Hyde for -1 yards (tackle by Matthew Adams). Penalty on Jermey Parnell: Offensive Holding, 8 yards (no play)",-0.060,-0.680
3,12:50,1,18,JAX 9,0,3,Cody Kessler pass complete short right to Keelan Cole for 11 yards,-0.680,-0.060
3,12:09,2,7,JAX 20,0,3,T.J. Yeldon middle for 2 yards (tackle by Darius Leonard and Anthony Walker),-0.060,-0.620
3,11:31,3,5,JAX 22,0,3,Cody Kessler pass complete short left to Dede Westbrook for 6 yards (tackle by Quincy Wilson),-0.620,0.810
3,10:58,1,10,JAX 28,0,3,Cody Kessler pass incomplete deep left intended for Dede Westbrook,0.810,0.260
3,10:51,2,10,JAX 28,0,3,Carlos Hyde middle for 7 yards (tackle by Clayton Geathers),0.260,0.500
3,10:08,3,3,JAX 35,0,3,Cody Kessler sacked by Denico Autry for -8 yards,0.500,-1.570
3,9:32,4,11,JAX 27,0,3,"Logan Cooke punts 56 yards, returned by Chester Rogers for 4 yards (tackle by Cody Davis)",-1.570,-0.340
3,9:16,1,10,IND 21,0,3,Marlon Mack middle for 3 yards (tackle by Taven Bryan),0.340,0.210
3,8:40,2,7,IND 24,0,3,Andrew Luck pass incomplete short right intended for Ryan Grant,0.210,-0.490
3,8:34,3,7,IND 24,0,3,Andrew Luck pass complete short left to T.Y. Hilton for 10 yards (tackle by D.J. Hayden),-0.490,1.200
3,7:56,1,10,IND 34,0,3,Andrew Luck pass complete short left to Nyheim Hines for 10 yards (tackle by Telvin Smith and Ronnie Harrison),1.200,1.860
3,7:29,1,10,IND 44,0,3,Nyheim Hines left end for 1 yard (tackle by Marcell Dareus),1.860,1.450
3,6:54,2,9,IND 45,0,3,Andrew Luck pass incomplete deep right intended for T.Y. Hilton (defended by Jalen Ramsey),1.450,0.760
3,6:47,3,9,IND 45,0,3,Andrew Luck pass incomplete deep left intended for Dontrelle Inman,0.760,-0.390
3,6:41,,,,,,Timeout #1 by Jacksonville Jaguars,,
3,6:39,4,9,IND 45,0,3,"Rigoberto Sanchez punts 40 yards, fair catch by Dede Westbrook",-0.390,0.220
3,6:33,1,10,JAX 15,0,3,Carlos Hyde right end for no gain (tackle by Clayton Geathers),-0.220,-0.710
3,5:58,2,10,JAX 15,0,3,Dede Westbrook right end for -1 yards (tackle by Matthew Adams). Penalty on Tyler Shatley: Offensive Holding (Declined),-0.710,-1.510
3,5:36,3,11,JAX 14,0,3,Cody Kessler pass complete short right to T.J. Yeldon for 6 yards (tackle by Quincy Wilson),-1.510,-2.030
3,5:14,4,5,JAX 20,0,3,"Logan Cooke punts 55 yards, fair catch by Chester Rogers",-2.030,-0.610
3,5:07,1,10,IND 25,0,3,"Andrew Luck pass complete deep left to Zach Pascal for 35 yards (tackle by Myles Jack). Penalty on Evan Boehm: Offensive Holding, 10 yards (no play)",0.610,-0.410
3,4:31,1,20,IND 15,0,3,Andrew Luck pass complete short left to Nyheim Hines for 5 yards (tackle by A.J. Bouye),-0.410,-0.610
3,3:53,2,15,IND 20,0,3,Andrew Luck sacked by Calais Campbell for -8 yards,-0.610,-2.940
3,3:09,3,23,IND 12,0,3,Andrew Luck pass complete short right to T.Y. Hilton for 9 yards (tackle by Jalen Ramsey),-2.940,-1.960
3,2:41,4,14,IND 21,0,3,"Rigoberto Sanchez punts 55 yards, returned by Rashad Greene for 8 yards (tackle by Christopher Milton)",-1.960,-1.070
3,2:30,1,10,JAX 32,0,3,Cody Kessler pass complete short right to T.J. Yeldon for 5 yards,1.070,1.200
3,1:56,2,5,JAX 37,0,3,Carlos Hyde middle for 2 yards (tackle by Darius Leonard and Anthony Walker),1.200,0.760
3,1:13,3,3,JAX 39,0,3,Cody Kessler pass complete short left to Dede Westbrook for 23 yards (tackle by Pierre Desir),0.760,3.050
3,0:25,1,10,IND 38,0,3,Cody Kessler pass complete short right to Dede Westbrook for -4 yards (tackle by Jabaal Sheard),3.050,1.970
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,14,IND 42,0,3,Cody Kessler pass complete short right to Carlos Hyde for 1 yard (tackle by Clayton Geathers),1.970,1.420
4,14:23,3,13,IND 41,0,3,Cody Kessler pass complete short middle to T.J. Yeldon for 15 yards (tackle by Mike Mitchell),1.420,3.840
4,13:43,1,10,IND 26,0,3,Carlos Hyde middle for 2 yards (tackle by Al-Quadin Muhammad),3.840,3.570
4,13:06,2,8,IND 24,0,3,Carlos Hyde middle for 7 yards (tackle by Pierre Desir),3.570,3.950
4,12:24,3,1,IND 17,0,3,Carlos Hyde middle for -2 yards (tackle by Jabaal Sheard),3.950,2.280
4,11:45,4,3,IND 19,0,6,Josh Lambo 37 yard field goal good,2.280,3.000
4,11:42,,,JAX 35,0,6,"Josh Lambo kicks off 65 yards, touchback",0.000,0.610
4,11:42,1,10,IND 25,0,6,Andrew Luck pass complete short left to Nyheim Hines for 11 yards (tackle by Telvin Smith and Tashaun Gipson),0.610,1.330
4,11:20,1,10,IND 36,0,6,Andrew Luck pass complete short left to Nyheim Hines for 1 yard (tackle by A.J. Bouye),1.330,0.930
4,10:46,2,9,IND 37,0,6,Andrew Luck pass complete short left to Dontrelle Inman for 6 yards (tackle by A.J. Bouye),0.930,1.030
4,10:01,3,3,IND 43,0,6,Andrew Luck pass incomplete short middle intended for Eric Ebron (defended by Calais Campbell),1.030,-0.520
4,10:01,4,3,IND 43,0,6,"Rigoberto Sanchez punts 57 yards, touchback",-0.520,-0.280
4,9:54,1,10,JAX 20,0,6,Cody Kessler pass complete short left to Donte Moncrief for 5 yards (tackle by Matthew Adams and Anthony Walker),0.280,0.410
4,9:18,2,5,JAX 25,0,6,T.J. Yeldon middle for -3 yards (tackle by Darius Leonard and Anthony Walker),0.410,-0.690
4,8:44,3,8,JAX 22,0,6,Cody Kessler middle for 11 yards (tackle by Clayton Geathers),-0.690,1.140
4,8:01,1,10,JAX 33,0,6,Cody Kessler pass incomplete,1.140,0.590
4,7:54,2,10,JAX 33,0,6,"Cody Kessler pass complete short right to Rashad Greene for 9 yards (tackle by Quincy Wilson). Penalty on Rashad Greene: Offensive Pass Interference, 10 yards (no play)",0.590,-0.760
4,7:27,2,20,JAX 23,0,6,Cody Kessler pass complete deep right to Donte Moncrief for 17 yards (tackle by Quincy Wilson),-0.760,0.830
4,6:46,3,3,JAX 40,0,6,"Cody Kessler sacked by Denico Autry for -6 yards. Cody Kessler fumbles (forced by Denico Autry), recovered by Cody Kessler at JAX-32",0.830,-1.240
4,6:06,4,11,JAX 32,0,6,"Logan Cooke punts 50 yards, returned by Chester Rogers for 9 yards (tackle by C.J. Reavis)",-1.240,-0.740
4,5:56,1,10,IND 27,0,6,Andrew Luck pass complete short right to Eric Ebron for 6 yards (tackle by Tashaun Gipson),0.740,1.010
4,5:26,2,4,IND 33,0,6,Andrew Luck pass complete short left to Nyheim Hines for 7 yards (tackle by Telvin Smith),1.010,1.600
4,4:51,1,10,IND 40,0,6,Andrew Luck pass complete deep middle to T.Y. Hilton for 16 yards (tackle by Jalen Ramsey),1.600,2.650
4,4:36,1,10,JAX 44,0,6,Andrew Luck pass incomplete short left intended for Dontrelle Inman,2.650,2.110
4,4:31,2,10,JAX 44,0,6,Andrew Luck pass complete short right to Zach Pascal for 16 yards (tackle by D.J. Hayden),2.110,3.710
4,3:55,1,10,JAX 28,0,6,Nyheim Hines middle for 3 yards (tackle by Ronnie Harrison),3.710,3.570
4,3:21,2,7,JAX 25,0,6,Andrew Luck pass incomplete short left intended for Eric Ebron,3.570,2.870
4,3:15,3,7,JAX 25,0,6,Andrew Luck pass complete short middle to Eric Ebron for 6 yards (tackle by Myles Jack),2.870,2.340
4,2:38,,,,,,Timeout #1 by Indianapolis Colts,,
4,2:38,4,1,JAX 19,0,6,Andrew Luck sacked by Ronnie Harrison for -9 yards. Penalty on Mark Glowinski: Offensive Holding (Declined),2.340,-0.870
4,2:34,1,10,JAX 29,0,6,T.J. Yeldon middle for 4 yards (tackle by Anthony Walker),0.870,0.870
4,2:29,,,,,,Timeout #2 by Indianapolis Colts,,
4,2:29,2,6,JAX 33,0,6,T.J. Yeldon middle for 1 yard (tackle by Darius Leonard),0.870,0.300
4,2:25,,,,,,Timeout #3 by Indianapolis Colts,,
4,2:25,3,5,JAX 34,0,6,Cody Kessler middle for 4 yards (tackle by Anthony Walker),0.300,-0.850
4,2:00,4,1,JAX 38,0,6,"Logan Cooke punts 47 yards, fair catch by Chester Rogers",-0.850,0.220
4,1:53,1,10,IND 15,0,6,Andrew Luck middle for 11 yards,-0.220,0.670
4,1:26,1,10,IND 26,0,6,Andrew Luck pass complete short middle to T.Y. Hilton for 11 yards (tackle by Jalen Ramsey),0.670,1.400
4,1:03,1,10,IND 37,0,6,Andrew Luck pass complete deep right to Eric Ebron for 20 yards,1.400,2.720
4,0:58,1,10,JAX 43,0,6,Andrew Luck pass complete short left to T.Y. Hilton for 10 yards (tackle by A.J. Bouye),2.720,3.380
4,0:35,1,10,JAX 33,0,6,Andrew Luck pass complete short right to Eric Ebron for 4 yards (tackle by Myles Jack),3.380,3.380
4,0:15,2,6,JAX 29,0,6,Andrew Luck pass incomplete deep right intended for Eric Ebron,3.380,2.680
4,0:09,3,6,JAX 29,0,6,Andrew Luck pass complete short right to Erik Swoope for 4 yards (tackle by Jalen Ramsey),2.680,1.930
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
