Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3,10:44,2,10,CLE 22,19,20,Isaiah Crowell left guard for 1 yard (tackle by Timmy Jernigan and Zach Orr),-0.130,-0.690
3,9:59,3,9,CLE 23,19,20,Josh McCown sacked by Timmy Jernigan for -5 yards,-0.690,-2.240
3,9:20,4,14,CLE 18,19,20,"Britton Colquitt punts 52 yards, returned by Devin Hester for 15 yards",-2.240,-1.930
3,9:10,1,10,BAL 45,19,20,Justin Forsett left guard for 1 yard (tackle by Danny Shelton and Emmanuel Ogbah),1.930,1.520
3,8:28,2,9,BAL 46,19,20,Joe Flacco pass incomplete short middle intended for Justin Forsett,1.520,1.520
3,8:22,2,9,BAL 46,19,20,Timeout #1 by Baltimore Ravens,1.520,0.830
3,8:22,3,9,BAL 46,19,20,Joe Flacco pass complete deep middle to Breshad Perriman for 20 yards (tackle by Derrick Kindred),0.830,3.310
,,,,,,,"CLE challenged the pass completion ruling, and the play was upheld.",,
3,7:47,1,10,CLE 34,19,20,"Joe Flacco pass incomplete deep right intended for Steve Smith. Penalty on Joe Haden: Illegal Contact, 5 yards (no play)",3.310,3.640
3,7:42,1,10,CLE 29,19,20,Joe Flacco pass incomplete deep right intended for Breshad Perriman is intercepted by Joe Haden at CLE--2,3.640,-0.280
3,7:35,1,10,CLE 20,19,20,Josh McCown pass incomplete short right intended for Terrelle Pryor,0.280,-0.270
3,7:29,2,10,CLE 20,19,20,Isaiah Crowell left end for 15 yards (tackle by Lardarius Webb),-0.270,-0.270
3,6:50,2,10,CLE 20,19,20,Timeout #2 by Cleveland Browns,-0.270,1.270
3,6:50,1,10,CLE 35,19,20,Josh McCown pass incomplete deep right intended for Corey Coleman. Penalty on Corey Coleman: Illegal Touch Pass,1.270,0.720
,,,,,,,"BAL challenged the runner was in bounds ruling, and the original play was overturned.",,
3,6:18,2,10,CLE 35,19,20,Josh McCown pass incomplete deep left intended for Gary Barnidge,0.720,0.040
3,6:12,3,10,CLE 35,19,20,Josh McCown pass incomplete deep left intended for Terrelle Pryor,0.040,-1.040
3,6:07,4,10,CLE 35,19,20,"Britton Colquitt punts 48 yards, fair catch by Devin Hester",-1.040,0.060
3,6:00,1,10,BAL 17,19,20,Terrance West left guard for 4 yards (tackle by Danny Shelton),-0.060,0.080
3,5:20,2,6,BAL 21,19,20,Terrance West right tackle for 3 yards (tackle by Danny Shelton),0.080,-0.370
3,4:35,3,3,BAL 24,19,20,Joe Flacco pass complete short left to Dennis Pitta for 9 yards (tackle by Tank Carder),-0.370,1.140
3,4:05,1,10,BAL 33,19,20,"Terrance West left guard for 2 yards (tackle by Nate Orchard). Penalty on BAL: Illegal Shift, 5 yards (no play)",1.140,0.810
3,3:43,1,15,BAL 28,19,20,"Joe Flacco pass complete short right to Mike Wallace for 4 yards (tackle by Tank Carder). Penalty on Ricky Wagner: Chop Block, 14 yards (no play)",0.810,-0.710
3,3:18,1,29,BAL 14,19,20,Joe Flacco pass complete short left to Justin Forsett for -5 yards (tackle by Demario Davis),-0.710,-2.530
3,2:31,2,34,BAL 9,19,20,Joe Flacco pass complete short left to Breshad Perriman for 12 yards (tackle by Jamar Taylor),-2.530,-1.680
3,1:48,3,22,BAL 21,19,20,Joe Flacco pass incomplete deep left intended for Breshad Perriman (defended by Jordan Poyer),-1.680,-1.960
3,1:42,4,22,BAL 21,19,20,"Sam Koch punts 60 yards, returned by Joe Haden for 13 yards (tackle by Zach Orr)",-1.960,-1.070
3,1:32,1,10,CLE 32,19,20,Isaiah Crowell right guard for 3 yards (tackle by Zach Orr),1.070,0.930
3,0:52,2,7,CLE 35,19,20,Isaiah Crowell right guard for 2 yards (tackle by Eric Weddle),0.930,0.500
3,0:10,3,5,CLE 37,19,20,Josh McCown pass complete deep middle to Corey Coleman for 47 yards (tackle by Shareece Wright),0.500,4.510
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BAL 16,19,20,Isaiah Crowell right guard for -5 yards (tackle by Lawrence Guy),4.510,3.280
4,14:32,2,15,BAL 21,19,20,"Isaiah Crowell right tackle for 2 yards (tackle by Timmy Jernigan). Penalty on Corey Coleman: Unsportsmanlike Conduct, 15 yards",3.280,0.890
4,14:04,3,28,BAL 34,19,20,Josh McCown pass incomplete deep right intended for Terrelle Pryor,0.890,1.060
4,13:58,4,28,BAL 34,19,20,Patrick Murray 52 yard field goal no good,1.060,-1.730
4,13:54,1,10,BAL 42,19,20,Joe Flacco pass complete short middle to Dennis Pitta for 28 yards (tackle by Jordan Poyer and Christian Kirksey),1.730,3.580
4,13:19,1,10,CLE 30,19,20,Justin Forsett right guard for 2 yards (tackle by Emmanuel Ogbah),3.580,3.300
4,12:39,2,8,CLE 28,19,20,Justin Forsett right tackle for 2 yards (tackle by Demario Davis and Nate Orchard),3.300,2.870
4,11:56,3,6,CLE 26,19,20,"Joe Flacco pass complete deep left to Chris Moore for 25 yards (tackle by Tramon Williams). Penalty on Dennis Pitta: Illegal Shift, 5 yards (no play)",2.870,2.210
4,11:28,3,11,CLE 31,19,20,Joe Flacco pass incomplete short middle intended for Crockett Gillmore (defended by Derrick Kindred),2.210,1.320
4,11:23,4,11,CLE 31,22,20,Justin Tucker 49 yard field goal good,1.320,3.000
4,11:23,,,BAL 35,22,20,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
4,11:19,1,10,CLE 25,22,20,Isaiah Crowell left tackle for 4 yards (tackle by Eric Weddle),0.610,0.600
4,10:42,2,6,CLE 29,22,20,Josh McCown pass complete short middle to Terrelle Pryor for 15 yards (tackle by Lardarius Webb),0.600,1.860
4,10:09,1,10,CLE 44,22,20,Isaiah Crowell right guard for -3 yards (tackle by Terrell Suggs and Lawrence Guy),1.860,0.910
4,9:33,2,13,CLE 41,22,20,Josh McCown sacked by Michael Pierce for -6 yards,0.910,-0.560
4,8:50,3,19,CLE 35,22,20,"Josh McCown pass complete deep right to Rashard Higgins for 25 yards (tackle by Lardarius Webb). Penalty on Cameron Erving: Ineligible Downfield Pass, 5 yards (no play)",-0.560,-1.220
4,8:15,3,24,CLE 30,22,20,Josh McCown pass incomplete short right intended for Duke Johnson,-1.220,-1.370
4,8:11,4,24,CLE 30,22,20,"Britton Colquitt punts 41 yards, returned by Devin Hester for 7 yards (tackle by Jordan Poyer)",-1.370,-1.330
4,8:01,1,10,BAL 36,22,20,Terrance West right tackle for no gain (tackle by Christian Kirksey and Danny Shelton),1.330,0.790
4,7:28,2,10,BAL 36,22,20,Joe Flacco pass complete short left to Terrance West for 15 yards (tackle by Jordan Poyer),0.790,2.320
4,6:59,1,10,CLE 49,22,20,Terrance West right tackle for 6 yards (tackle by Joe Haden),2.320,2.590
4,6:22,2,4,CLE 43,22,20,Justin Forsett left tackle for 1 yard (tackle by Nate Orchard),2.590,2.590
4,5:41,2,4,CLE 43,22,20,Timeout #2 by Baltimore Ravens,2.590,2.020
4,5:41,3,3,CLE 42,22,20,Joe Flacco pass complete short right to Dennis Pitta for 4 yards (tackle by Derrick Kindred),2.020,3.050
4,5:01,1,10,CLE 38,22,20,Terrance West right tackle for 3 yards (tackle by Danny Shelton and Jordan Poyer),3.050,2.910
4,4:27,2,7,CLE 35,22,20,Terrance West left tackle for 9 yards (tackle by Stephen Paea),2.910,3.840
4,3:48,1,10,CLE 26,22,20,Justin Forsett right tackle for -1 yards (tackle by Nate Orchard and Demario Davis),3.840,3.160
4,3:06,2,11,CLE 27,22,20,Justin Forsett left end for 4 yards (tackle by Christian Kirksey),3.160,3.160
4,3:00,2,11,CLE 27,22,20,Timeout #3 by Baltimore Ravens,3.160,3.010
4,3:00,3,7,CLE 23,22,20,Joe Flacco pass incomplete short right intended for Justin Forsett,3.010,1.930
4,2:57,4,7,CLE 23,25,20,Justin Tucker 41 yard field goal good,1.930,3.000
4,2:57,,,BAL 35,25,20,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
4,2:53,1,10,CLE 25,25,20,Josh McCown pass complete short right to Duke Johnson for 5 yards (tackle by Lardarius Webb),0.610,0.740
4,2:27,2,5,CLE 30,25,20,Josh McCown pass complete short middle to Gary Barnidge for 6 yards (tackle by Zach Orr),0.740,1.330
4,2:00,1,10,CLE 36,25,20,Josh McCown pass complete short left to Andrew Hawkins for 16 yards (tackle by Eric Weddle),1.330,2.390
4,1:31,1,10,BAL 48,25,20,Josh McCown pass complete short right to Terrelle Pryor for 1 yard (tackle by Tavon Young),2.390,1.980
4,1:04,2,9,BAL 47,25,20,Josh McCown pass complete short right to Duke Johnson for -1 yards (tackle by Timmy Jernigan),1.980,1.980
4,0:55,2,9,BAL 47,25,20,Timeout #3 by Cleveland Browns,1.980,1.160
4,0:55,3,10,BAL 48,25,20,Josh McCown pass complete short left to Gary Barnidge for 7 yards (tackle by Tavon Young),1.160,0.530
4,0:34,4,3,BAL 41,25,20,Josh McCown pass complete short right to Corey Coleman for 11 yards (tackle by Lardarius Webb),0.530,3.580
4,0:27,1,10,BAL 30,25,20,"Josh McCown pass complete deep right to Terrelle Pryor for 20 yards (tackle by Lardarius Webb). Penalty on Lardarius Webb: Defensive Holding (Offsetting), Penalty on Terrelle Pryor: Taunting (Offsetting) (no play)",3.580,3.580
4,0:20,1,10,BAL 30,25,20,Josh McCown pass incomplete deep middle intended for Terrelle Pryor is intercepted by C.J. Mosley at BAL-1,3.580,0.380
4,0:13,1,10,BAL 1,25,20,Joe Flacco right guard for 1 yard (tackle by Jamie Meder),-0.380,-0.710
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
