Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,0,14,"Micah Knorr kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,KAN 20,0,14,Priest Holmes right end for 3 yards (tackle by Tyrone Poole and Al Wilson),0.280,0.140
3,14:18,2,7,KAN 23,0,14,Priest Holmes right tackle for 4 yards (tackle by Kavika Pittman),0.140,-0.030
3,13:35,3,3,KAN 27,0,14,Trent Green pass incomplete intended for Marc Boerigter (defended by Tyrone Poole),-0.030,-1.570
3,13:29,4,3,KAN 27,0,14,"Dan Stryzinski punts 49 yards, returned by Deltha O'Neal for 9 yards (tackle by Lyle West)",-1.570,-1.140
3,13:17,1,10,DEN 33,0,14,Brian Griese right end for 1 yard (tackle by Scott Fujita),1.140,0.730
3,12:52,2,9,DEN 34,0,14,Clinton Portis left guard for -2 yards (tackle by John Browning),0.730,-0.230
3,12:12,3,11,DEN 32,0,14,Brian Griese pass incomplete intended for Shannon Sharpe,-0.230,-1.240
3,11:52,4,11,DEN 32,0,14,"Micah Knorr punts 59 yards, returned by Dante Hall for 16 yards (tackle by Donnie Spragan)",-1.240,-0.610
3,11:52,1,10,KAN 25,0,14,Trent Green pass incomplete intended for Priest Holmes,0.610,0.060
3,11:43,2,10,KAN 25,6,14,"Trent Green pass complete to Dante Hall for 75 yards, touchdown",0.060,7.000
3,11:43,,,DEN 25,7,14,Morten Andersen kicks extra point good,0.000,0.000
3,11:43,,,KAN 30,7,14,"Michael Husted kicks off 62 yards, returned by Reuben Droughns for 24 yards (tackle by Gary Stills)",0.000,1.070
3,11:24,1,10,DEN 32,7,14,Clinton Portis left end for 7 yards (tackle by Eric Hicks),1.070,1.470
3,10:45,2,3,DEN 39,7,14,Clinton Portis right guard for 11 yards (tackle by Eric Warfield),1.470,2.260
3,10:06,1,10,,7,14,Clinton Portis right tackle for 3 yards (tackle by Eric Downing),2.260,2.120
3,9:28,2,7,KAN 47,7,14,Brian Griese pass complete to Ed McCaffrey for 6 yards (tackle by Eric Warfield),2.120,2.210
3,8:53,3,1,KAN 41,7,14,Mike Anderson left tackle for no gain (tackle by Mike Maslowski and Greg Wesley),2.210,0.530
3,8:10,4,1,KAN 41,7,14,Mike Anderson right tackle for 5 yards (tackle by Shaunard Harts),0.530,3.180
3,7:33,1,10,KAN 36,7,14,Brian Griese pass incomplete intended for Ed McCaffrey (defended by William Bartee),3.180,2.640
3,7:28,2,10,KAN 36,7,14,Brian Griese pass complete to Rod Smith for 30 yards,2.640,5.830
3,7:09,1,6,KAN 6,7,14,Clinton Portis middle for 5 yards (tackle by Scott Fujita),5.830,5.910
3,6:36,2,1,KAN 1,7,20,"Clinton Portis right guard for 1 yard, touchdown",5.910,7.000
3,6:36,,,KAN 1,7,21,Jason Elam kicks extra point good,0.000,0.000
3,6:36,,,DEN 30,7,21,"Micah Knorr kicks off 66 yards, returned by Dante Hall for 5 yards (tackle by Keith Burns)",0.000,-0.380
3,6:29,1,10,KAN 9,7,21,Priest Holmes middle for 13 yards (tackle by Al Wilson),-0.380,0.410
3,5:51,1,10,KAN 22,7,21,Trent Green pass incomplete intended for Marc Boerigter,0.410,-0.130
3,5:46,2,10,KAN 22,7,21,Trent Green pass complete to Tony Gonzalez for 12 yards (tackle by Al Wilson),-0.130,1.200
3,5:06,1,10,KAN 34,7,21,Priest Holmes middle for 3 yards (tackle by Tyrone Poole),1.200,1.060
3,4:28,2,7,KAN 37,7,21,Trent Green pass incomplete intended for Eddie Kennison,1.060,0.370
3,4:23,3,7,KAN 37,7,21,Trent Green pass incomplete intended for Snoop Minnis,0.370,-0.910
3,4:17,4,7,KAN 37,7,21,"Dan Stryzinski punts 44 yards, returned by Deltha O'Neal for 15 yards",-0.910,-1.200
3,4:08,1,10,DEN 34,7,27,"Brian Griese pass complete to Clinton Portis for 66 yards, touchdown",1.200,7.000
3,4:08,,,KAN 34,7,28,Jason Elam kicks extra point good,0.000,0.000
3,4:08,,,DEN 30,7,28,"Micah Knorr kicks off 72 yards, returned by Dante Hall for 31 yards",0.000,0.870
3,3:46,1,10,KAN 29,7,28,Trent Green pass incomplete intended for Tony Gonzalez,0.870,0.330
3,3:40,2,10,KAN 29,7,28,Priest Holmes left end for 3 yards (tackle by Denard Walker),0.330,0.040
3,3:19,3,7,KAN 32,7,28,Trent Green sacked by Ian Gold for -1 yards,0.040,-1.310
3,2:50,4,8,KAN 31,7,28,"Dan Stryzinski punts 41 yards, returned by Deltha O'Neal for 4 yards (tackle by Monty Beisel)",-1.310,-1.070
3,2:40,1,10,DEN 32,7,28,"Mike Anderson for 13 yards. Penalty on Marvcus Patton: Unnecessary Roughness, 15 yards",1.070,2.920
3,2:21,1,10,KAN 40,7,28,Brian Griese pass incomplete intended for Ed McCaffrey is intercepted by Mike Maslowski at KAN-29 and returned for 2 yards,2.920,-1.000
3,2:10,1,10,KAN 31,7,28,Trent Green pass incomplete intended for Eddie Kennison,1.000,0.460
3,2:04,2,10,KAN 31,7,28,Priest Holmes left end for 9 yards (tackle by Al Wilson),0.460,0.960
3,1:23,3,1,KAN 40,7,28,Priest Holmes left tackle for 56 yards (tackle by Tyrone Poole),0.960,6.280
3,0:13,1,4,DEN 4,7,28,Trent Green pass incomplete intended for Tony Gonzalez,6.280,5.340
3,0:06,2,4,DEN 4,13,28,"Mike Cloud right end for 4 yards, touchdown",5.340,7.000
3,0:06,,,DEN 4,14,28,Morten Andersen kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,,,,KAN 30,14,28,"Michael Husted kicks off 65 yards, returned by Reuben Droughns for 29 yards (tackle by Derrick Blaylock)",0.000,1.200
4,14:53,1,10,DEN 34,14,28,Mike Anderson left guard for 4 yards (tackle by Mike Maslowski),1.200,1.200
4,14:19,2,6,DEN 38,14,28,Mike Anderson right tackle for 9 yards (tackle by Mike Maslowski),1.200,2.060
4,13:41,1,10,DEN 47,14,28,Mike Anderson left tackle for 2 yards (tackle by Eric Downing),2.060,1.790
4,12:59,2,8,DEN 49,14,28,Brian Griese pass complete to Shannon Sharpe for 3 yards (tackle by Scott Fujita),1.790,1.490
4,12:29,3,5,KAN 48,14,28,Brian Griese pass complete to Ashley Lelie for 28 yards (tackle by William Bartee),1.490,4.240
4,11:43,1,10,KAN 20,14,28,Mike Anderson left tackle for 5 yards (tackle by Mike Maslowski and Shaunard Harts),4.240,4.450
4,10:58,2,5,KAN 15,14,28,Mike Anderson left guard for 3 yards (tackle by Derrick Ransom),4.450,4.340
4,10:17,3,2,KAN 12,14,28,Brian Griese pass incomplete intended for Ed McCaffrey,4.340,2.760
4,10:11,4,2,KAN 12,14,31,Jason Elam 30 yard field goal good,2.760,3.000
4,10:11,,,DEN 30,14,31,"Micah Knorr kicks off 65 yards, returned by Dante Hall for 25 yards (tackle by Willie Middlebrooks). Penalty on Jason Belser: Offensive Holding, 10 yards",0.000,0.280
4,10:01,1,10,KAN 20,14,31,Trent Green pass complete to Eddie Kennison for 13 yards (tackle by Denard Walker),0.280,1.140
4,9:35,1,10,KAN 33,14,31,Trent Green pass incomplete,1.140,0.590
4,9:28,2,10,KAN 33,14,31,Trent Green pass incomplete intended for Dante Hall,0.590,-0.100
4,9:21,3,10,KAN 33,14,31,Trent Green pass complete to Eddie Kennison for 18 yards (tackle by Deltha O'Neal),-0.100,2.320
4,8:40,1,10,DEN 49,14,31,Trent Green pass incomplete (defended by Sam Brandon),2.320,1.780
4,8:36,2,10,DEN 49,14,31,Trent Green pass incomplete intended for Snoop Minnis,1.780,1.090
4,8:29,3,10,DEN 49,20,31,"Trent Green pass complete to Dante Hall for 49 yards, touchdown",1.090,7.000
4,8:29,,,DEN 49,21,31,Morten Andersen kicks extra point good,0.000,0.000
4,8:29,,,KAN 30,21,31,"Michael Husted kicks off 74 yards, returned by Reuben Droughns for 24 yards (tackle by Lewis Bush)",0.000,0.280
4,8:10,1,10,DEN 20,21,31,Brian Griese pass incomplete intended for Rod Smith,0.280,-0.270
4,8:02,2,10,DEN 20,21,31,Clinton Portis middle for 6 yards (tackle by Marvcus Patton and Shaunard Harts),-0.270,-0.160
4,7:23,3,4,DEN 26,21,31,Brian Griese sacked by Eric Hicks for -11 yards. Penalty on DEN: Offensive Holding (Declined),-0.160,-2.440
4,7:10,4,15,DEN 15,21,31,Micah Knorr punts 27 yards,-2.440,-2.850
4,6:56,1,10,DEN 41,21,31,Mike Cloud middle for 9 yards (tackle by Al Wilson),2.850,3.520
4,6:21,2,1,DEN 32,21,31,Mike Cloud right guard for 7 yards (tackle by Kenoy Kennedy),3.520,3.910
4,5:46,1,10,DEN 25,21,31,Mike Cloud right tackle for 1 yard (tackle by Ian Gold),3.910,3.500
4,5:09,2,9,DEN 24,21,31,Trent Green pass complete to Snoop Minnis for 4 yards (tackle by John Mobley),3.500,3.340
4,4:24,3,5,DEN 20,21,31,Trent Green pass complete to Eddie Kennison for 15 yards (tackle by Denard Walker),3.340,6.060
4,3:48,1,5,DEN 5,21,31,Mike Cloud right end for -6 yards (tackle by John Mobley),6.060,4.020
4,3:05,2,11,DEN 11,21,31,Trent Green pass incomplete intended for Eddie Kennison,4.020,3.120
4,2:59,3,11,DEN 11,21,31,Trent Green pass complete to Dante Hall for 8 yards (tackle by John Mobley and Montae Reagor),3.120,3.040
4,2:27,3,11,DEN 11,,,Timeout #1 by Kansas City Chiefs,3.120,3.040
4,2:27,4,3,DEN 3,24,31,Morten Andersen 21 yard field goal good,3.040,3.000
4,2:27,,,KAN 30,24,31,"Michael Husted kicks off 70 yards, touchback",0.000,0.280
4,2:25,1,10,DEN 20,24,31,Clinton Portis middle for 2 yards (tackle by Mike Maslowski),0.280,0.000
4,2:17,1,10,DEN 20,,,Timeout #2 by Kansas City Chiefs,0.280,0.000
4,2:17,2,8,DEN 22,24,31,Clinton Portis right guard for 1 yard (tackle by Marvcus Patton),0.000,-0.560
4,2:08,2,8,DEN 22,,,Timeout #3 by Kansas City Chiefs,0.000,-0.560
4,2:08,3,7,DEN 23,24,31,Brian Griese pass incomplete intended for Shannon Sharpe,-0.560,-1.830
4,2:05,4,7,DEN 23,24,31,Micah Knorr punts 38 yards,-1.830,-1.530
4,1:50,1,10,KAN 39,24,31,Trent Green pass complete to Tony Gonzalez for 25 yards (tackle by Al Wilson),1.530,3.180
4,1:27,1,10,DEN 36,24,31,Trent Green pass complete to Dante Hall for 7 yards (tackle by Tyrone Poole),3.180,3.580
4,1:06,2,3,DEN 29,24,31,Trent Green pass incomplete intended for Eddie Kennison,3.580,2.870
4,1:01,3,3,DEN 29,24,31,Trent Green pass incomplete intended for Eddie Kennison,2.870,1.580
4,0:57,4,3,DEN 29,24,31,Trent Green pass complete to Dante Hall for 4 yards (tackle by Tyrone Poole),1.580,3.910
4,0:37,1,10,DEN 25,24,31,"Trent Green pass incomplete. Penalty on KAN: Illegal Formation, 5 yards (no play)",3.910,3.580
4,0:37,1,15,DEN 30,24,31,Trent Green pass incomplete intended for Snoop Minnis,3.580,2.690
4,0:31,2,15,DEN 30,24,31,"Trent Green pass complete to Eddie Kennison for 15 yards (tackle by Denard Walker). Penalty on Denard Walker: Defensive Pass Interference, 15 yards, Penalty on Tyrone Poole: Illegal Use of Hands (Declined) (no play)",2.690,4.580
4,0:25,1,10,DEN 15,24,31,Trent Green pass incomplete intended for Tony Gonzalez,4.580,3.950
4,0:19,2,10,DEN 15,24,31,"Trent Green pass complete to Mike Cloud for 7 yards (tackle by John Mobley). Penalty on KAN: Illegal Formation (Declined), Penalty on John Tait: Personal Foul, 15 yards (no play)",3.950,2.000
4,0:12,2,25,DEN 30,24,31,Trent Green pass incomplete,2.000,1.350
4,0:05,3,25,DEN 30,24,31,Trent Green pass incomplete intended for Tony Gonzalez,1.350,1.410
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
