Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3,9:29,1,10,TEN 19,17,0,Kerry Collins pass incomplete short middle intended for Justin Gage,0.150,-0.390
3,9:24,2,10,TEN 19,17,0,Kerry Collins pass incomplete,-0.390,-1.070
3,9:18,3,10,TEN 19,17,0,Kerry Collins pass complete deep middle to Justin Gage for 25 yards (tackle by Rashean Mathis),-1.070,1.860
3,8:54,1,10,TEN 44,17,0,Kerry Collins pass incomplete deep right intended for Craig Stevens,1.860,1.320
3,8:48,2,10,TEN 44,17,0,Kerry Collins pass complete short left to Jared Cook for 16 yards (tackle by Derek Cox and Sean Considine),1.320,2.920
3,8:12,1,10,JAX 40,17,0,Chris Johnson right tackle for 21 yards (tackle by Sean Considine and Rashean Mathis),2.920,4.310
3,7:29,1,10,JAX 19,17,0,Chris Johnson left guard for 5 yards (tackle by Austen Lane),4.310,4.530
3,6:48,2,5,JAX 14,17,0,Chris Johnson left end for -5 yards (tackle by Russell Allen and Jeremy Mincey),4.530,3.030
3,6:08,3,10,JAX 19,17,0,Kerry Collins pass incomplete deep middle intended for Bo Scaife,3.030,2.180
3,6:03,4,10,JAX 19,17,3,Rob Bironas 37 yard field goal good,2.180,3.000
3,,,,TEN 30,17,3,"Rob Bironas kicks off 70 yards, returned by Deji Karim for 31 yards (tackle by Patrick Bailey)",0.000,1.000
3,5:52,1,10,JAX 31,17,3,David Garrard pass complete short right to Marcedes Lewis for 20 yards (tackle by Stephen Tulloch),1.000,2.320
3,5:23,1,10,TEN 49,17,3,Maurice Jones-Drew right end for 12 yards (tackle by Michael Griffin),2.320,3.120
3,4:40,1,10,TEN 37,17,3,David Garrard right end for 1 yard (tackle by Stephen Tulloch),3.120,2.710
3,4:06,2,9,TEN 36,17,3,David Garrard pass incomplete short middle intended for Zach Potter (defended by Stephen Tulloch),2.710,2.010
3,4:00,3,9,TEN 36,17,3,David Garrard pass complete short right to Rashad Jennings for 5 yards (tackle by Jason Jones),2.010,1.370
3,3:25,4,4,TEN 31,17,3,"Josh Scobee 49 yard field goal no good, blocked by Jacob Ford",1.370,-1.530
3,3:14,1,10,TEN 39,17,3,Chris Johnson right tackle for 12 yards (tackle by Rashean Mathis and Don Carey),1.530,2.320
3,2:43,1,10,JAX 49,17,3,Kerry Collins pass complete short right to Randy Moss for 13 yards (tackle by Rashean Mathis),2.320,3.180
3,2:07,1,10,JAX 36,17,3,Kerry Collins pass incomplete short right intended for Craig Stevens,3.180,2.640
3,2:03,2,10,JAX 36,17,3,Chris Johnson middle for 7 yards (tackle by Austen Lane),2.640,2.870
3,1:16,3,3,JAX 29,17,3,Chris Johnson right end for 1 yard (tackle by Justin Durant and Daryl Smith),2.870,1.700
3,0:25,4,2,JAX 28,17,3,"Kerry Collins pass incomplete short middle intended for Nate Washington. Penalty on William Middleton: Defensive Pass Interfere, 6 yards (no play)",1.700,4.110
3,0:21,1,10,JAX 22,17,3,Kerry Collins pass complete short left to Javon Ringer for 4 yards (tackle by Derek Cox),4.110,4.130
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,JAX 18,17,3,Kerry Collins pass incomplete deep left intended for Randy Moss (defended by Derek Cox),4.130,3.400
4,14:55,3,6,JAX 18,17,3,Kerry Collins pass incomplete short middle intended for Justin Gage,3.400,2.270
4,14:50,4,6,JAX 18,17,3,Kerry Collins pass complete short middle to Jared Cook for 7 yards (tackle by Don Carey),2.270,4.840
4,14:07,1,10,JAX 11,17,3,"Chris Johnson right tackle for 3 yards. Penalty on Jake Scott: Offensive Holding, 10 yards (no play)",4.840,4.170
4,13:39,1,20,JAX 21,17,3,Chris Johnson right end for 3 yards (tackle by Rashean Mathis and Daryl Smith),4.170,3.230
4,13:01,2,17,JAX 18,17,3,Kerry Collins pass complete short middle to Chris Johnson for 6 yards (tackle by Justin Durant),3.230,3.110
4,12:15,3,11,JAX 12,17,3,Kerry Collins pass incomplete short middle intended for Jared Cook,3.110,2.630
4,12:09,4,11,JAX 12,17,6,Rob Bironas 30 yard field goal good,2.630,3.000
4,,,,TEN 30,17,6,"Rob Bironas kicks off 60 yards, returned by Deji Karim for 25 yards (tackle by Marc Mariani)",0.000,1.270
4,11:59,1,10,JAX 35,17,6,Maurice Jones-Drew right guard for 12 yards (tackle by Will Witherspoon),1.270,2.060
4,11:18,1,10,JAX 47,17,6,Maurice Jones-Drew left guard for 6 yards (tackle by Stephen Tulloch),2.060,2.330
4,10:38,2,4,TEN 47,17,6,Maurice Jones-Drew middle for 10 yards (tackle by Marques Douglas and Chris Hope),2.330,3.120
4,9:57,1,10,TEN 37,17,6,Maurice Jones-Drew left tackle for 1 yard (tackle by Marques Douglas),3.120,2.710
4,9:16,2,9,TEN 36,17,6,Rashad Jennings right end for 4 yards (tackle by William Hayes),2.710,2.540
4,8:35,3,5,TEN 32,17,6,Rashad Jennings middle for 2 yards (tackle by Stephen Tulloch and William Hayes),2.540,1.480
4,7:53,4,3,TEN 30,17,6,Josh Scobee 48 yard field goal no good,1.480,-1.470
4,7:47,1,10,TEN 38,17,6,Kerry Collins pass complete short middle to Bo Scaife for 7 yards (tackle by Daryl Smith),1.470,1.870
4,7:24,2,3,TEN 45,17,6,Kerry Collins pass incomplete short middle intended for Bo Scaife,1.870,1.160
4,7:18,3,3,TEN 45,17,6,Kerry Collins pass incomplete,1.160,-0.390
,,,,,,,"JAX challenged the runner was down by contact ruling, and the original play was overturned.",,
4,7:14,4,3,TEN 45,17,6,Kerry Collins pass incomplete short right intended for Nate Washington,-0.390,-2.590
4,7:09,1,10,TEN 45,17,6,Maurice Jones-Drew middle for 7 yards (tackle by Gerald McRath),2.590,2.990
4,6:25,2,3,TEN 38,17,6,Maurice Jones-Drew middle for 7 yards (tackle by Cortland Finnegan),2.990,3.510
4,5:47,1,10,TEN 31,17,6,Maurice Jones-Drew middle for 3 yards (tackle by Will Witherspoon),3.510,3.370
4,5:06,2,7,TEN 28,17,6,Maurice Jones-Drew left guard for 6 yards (tackle by Michael Griffin),3.370,3.470
4,4:24,3,1,TEN 22,17,6,Maurice Jones-Drew left guard for -1 yards (tackle by Jason Jones and William Hayes),3.470,2.050
4,4:10,,,,17,6,Timeout #1 by Tennessee Titans,0.000,2.050
4,4:10,4,2,TEN 23,17,6,Rashad Jennings right end for -1 yards (tackle by William Hayes and Tony Brown),2.050,-0.540
4,4:04,1,10,TEN 24,17,6,Kerry Collins pass complete short right to Jared Cook for 6 yards (tackle by Justin Durant),0.540,0.810
4,3:44,2,4,TEN 30,17,6,Kerry Collins pass complete short right to Nate Washington for 6 yards (tackle by Aaron Morgan),0.810,1.330
4,3:26,1,10,TEN 36,17,6,Kerry Collins pass complete short middle to Jared Cook for 18 yards (tackle by Sean Considine),1.330,2.520
4,3:06,1,10,JAX 46,17,6,Kerry Collins sacked by Jeremy Mincey for -6 yards,2.520,1.170
4,3:02,,,,17,6,Timeout #2 by Tennessee Titans,0.000,1.170
4,3:02,2,16,TEN 48,17,6,Kerry Collins pass incomplete deep left intended for Justin Gage,1.170,0.500
4,2:55,3,16,TEN 48,17,6,Kerry Collins pass incomplete deep middle intended for Jared Cook is intercepted by William Middleton at JAX-32 and returned for 2 yards,0.500,-1.200
4,2:47,1,10,JAX 34,17,6,Maurice Jones-Drew left guard for 1 yard (tackle by Stephen Tulloch and Will Witherspoon),1.200,0.790
4,2:42,,,,17,6,Timeout #3 by Tennessee Titans,0.000,0.790
4,2:42,2,9,JAX 35,17,6,Maurice Jones-Drew left tackle for 37 yards (tackle by Will Witherspoon),0.790,3.710
4,2:00,1,10,TEN 28,17,6,David Garrard kneels for -1 yards,3.710,3.030
4,1:19,2,11,TEN 29,17,6,David Garrard kneels for -1 yards,3.030,2.210
4,0:38,3,12,TEN 30,17,6,David Garrard kneels for -1 yards,2.210,1.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
