Quarter,Time,Down,ToGo,Location,LAR,SEA,Detail,EPB,EPA
2,5:37,1,10,SEA 20,6,14,"Todd Gurley right tackle for 3 yards (tackle by Jadeveon Clowney and Bobby Wagner). Todd Gurley fumbles (forced by Jadeveon Clowney), recovered by Jadeveon Clowney at SEA-17 (tackle by Tyler Higbee)",4.240,0.060
2,5:25,1,10,SEA 17,6,14,Chris Carson right tackle for 4 yards (tackle by Michael Brockers),-0.060,0.080
2,4:54,2,6,SEA 21,6,14,Chris Carson right tackle for 8 yards (tackle by Troy Reeder and Clay Matthews),0.080,0.870
2,4:20,1,10,SEA 29,6,14,Chris Carson left end for 7 yards (tackle by Sebastian Joseph),0.870,1.270
2,3:41,2,3,SEA 36,6,14,Russell Wilson pass complete deep left to Will Dissly for 25 yards (tackle by Troy Reeder),1.270,2.980
2,2:56,,,,,,Timeout #1 by Seattle Seahawks,,
2,2:56,1,10,LAR 39,6,14,Russell Wilson up the middle for 6 yards (tackle by Marcus Peters),2.980,3.250
2,2:16,2,4,LAR 33,6,14,Rashaad Penny right guard for 3 yards (tackle by Morgan Fox),3.250,2.940
2,2:00,3,1,LAR 30,6,14,Chris Carson right tackle for no gain (tackle by Sebastian Joseph and Troy Reeder),2.940,1.520
2,1:38,,,,,,Timeout #1 by Los Angeles Rams,,
2,1:38,,,,,,Timeout #2 by Seattle Seahawks,,
2,1:38,4,1,LAR 30,6,14,Jason Myers 48 yard field goal no good,1.520,-1.470
2,1:34,1,10,LAR 38,6,14,Jared Goff pass complete short right to Robert Woods for 9 yards (tackle by K.J. Wright),1.470,2.140
2,1:15,2,1,LAR 47,6,14,Jared Goff pass complete short right to Gerald Everett for 6 yards (tackle by K.J. Wright),2.140,2.460
2,0:56,1,10,SEA 47,6,14,Jared Goff pass complete short right to Robert Woods for 8 yards (tackle by K.J. Wright),2.460,2.990
2,0:38,2,2,SEA 39,6,14,Jared Goff pass complete short left to Cooper Kupp for 15 yards (tackle by Jamar Taylor),2.990,3.970
2,0:32,1,10,SEA 24,6,14,Jared Goff pass incomplete short left intended for Cooper Kupp (defended by Rasheem Green),3.970,3.430
2,0:27,2,10,SEA 24,6,14,Jared Goff pass incomplete short middle intended for Cooper Kupp,3.430,2.740
2,0:24,3,10,SEA 24,6,14,"Jared Goff pass incomplete short left intended for Brandin Cooks. Penalty on Ezekiel Ansah: Roughing the Passer, 12 yards (no play)",2.740,4.780
2,0:19,1,10,SEA 12,6,14,Jared Goff pass complete short right to Cooper Kupp for 3 yards (tackle by Shaquill Griffin),4.780,4.640
2,0:13,,,,,,Timeout #2 by Los Angeles Rams,,
2,0:13,2,7,SEA 9,12,14,"Jared Goff pass complete short middle to Cooper Kupp for 9 yards, touchdown",4.640,7.000
2,0:06,,,SEA 15,13,14,Greg Zuerlein kicks extra point good,0.000,0.000
2,0:06,,,LAR 35,13,14,"Greg Zuerlein kicks off 65 yards, touchback.",0.000,0.610
2,0:06,1,10,SEA 25,13,14,Russell Wilson kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,LAR,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,13,14,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,LAR 25,13,14,Jared Goff pass incomplete short left intended for Todd Gurley,0.610,0.060
3,14:54,2,10,LAR 25,13,14,Jared Goff pass complete short left to Gerald Everett for 30 yards (tackle by Bradley McDougald),0.060,2.590
3,14:09,1,10,SEA 45,13,14,Todd Gurley right tackle for 2 yards (tackle by Al Woods and K.J. Wright),2.590,2.310
3,13:27,2,8,SEA 43,13,14,Jared Goff pass complete short right to Tyler Higbee for 15 yards (tackle by K.J. Wright),2.310,3.710
3,13:02,1,10,SEA 28,13,14,Jared Goff pass complete short middle to Tyler Higbee for 20 yards (tackle by Tre Flowers and Bradley McDougald),3.710,5.370
3,12:11,1,8,SEA 8,19,14,"Todd Gurley right tackle for 8 yards, touchdown",5.370,7.000
3,12:07,,,SEA 15,20,14,Greg Zuerlein kicks extra point good,0.000,0.000
3,12:07,,,LAR 35,20,14,"Greg Zuerlein kicks off 63 yards, returned by Tyler Lockett for 33 yards (tackle by Malcolm Brown)",0.000,1.270
3,12:02,1,10,SEA 35,20,14,Russell Wilson pass complete short right to Will Dissly for 11 yards (tackle by Troy Reeder),1.270,1.990
3,11:21,1,10,SEA 46,20,14,Chris Carson up the middle for 3 yards (tackle by Eric Weddle and Cory Littleton),1.990,1.860
3,10:40,2,7,SEA 49,20,14,Russell Wilson sacked by Clay Matthews for -6 yards,1.860,0.370
3,9:57,3,13,SEA 43,20,14,Russell Wilson pass incomplete short right intended for Jaron Brown,0.370,-0.520
3,9:52,4,13,SEA 43,20,14,Michael Dickson punts 56 yards downed by Ugochukwu Amadi,-0.520,0.380
3,9:42,1,10,LAR 1,20,14,Todd Gurley up the middle for 1 yard (tackle by Al Woods and K.J. Wright),-0.380,-0.710
3,8:59,2,9,LAR 2,20,14,Jared Goff pass incomplete short middle intended for Robert Woods,-0.710,-1.300
3,8:56,3,9,LAR 2,20,14,Jared Goff pass incomplete short middle intended for Cooper Kupp,-1.300,-2.490
3,8:51,4,9,LAR 2,20,14,Johnny Hekker punts 45 yards out of bounds,-2.490,-2.460
3,8:44,1,10,LAR 47,20,14,Chris Carson left guard for 7 yards (tackle by Sebastian Joseph),2.460,2.860
3,8:10,2,3,LAR 40,20,14,Chris Carson up the middle for 5 yards (tackle by Troy Reeder),2.860,3.250
3,7:30,1,10,LAR 35,20,14,Russell Wilson left tackle for 12 yards (tackle by Eric Weddle),3.250,4.040
3,6:54,1,10,LAR 23,20,14,Russell Wilson pass complete short right to Tyler Lockett for 9 yards (tackle by John Johnson),4.040,4.950
3,6:27,2,1,LAR 14,20,14,Chris Carson right end for 4 yards (tackle by Troy Reeder),4.950,4.910
3,5:50,1,10,LAR 10,20,20,"Russell Wilson pass complete short left to David Moore for 10 yards, touchdown",4.910,7.000
3,5:45,,,LAR 15,20,21,Jason Myers kicks extra point good,0.000,0.000
3,5:45,,,SEA 35,20,21,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
3,5:45,1,10,LAR 25,20,21,Brandin Cooks right end for 27 yards (tackle by Mychal Kendricks),0.610,2.390
3,5:00,1,10,SEA 48,20,21,Jared Goff pass complete short right to Tyler Higbee for 12 yards (tackle by K.J. Wright),2.390,3.180
3,4:34,1,10,SEA 36,20,21,Jared Goff pass complete short left to Todd Gurley for 3 yards (tackle by Mychal Kendricks),3.180,3.040
3,4:00,2,7,SEA 33,20,21,Jared Goff pass complete short middle to Gerald Everett for 32 yards (tackle by Mychal Kendricks),3.040,6.970
3,3:10,1,1,SEA 1,26,21,"Todd Gurley right guard for 1 yard, touchdown",6.970,7.000
3,3:07,,,SEA 2,26,21,"Two Point Attempt: Jared Goff rushes, conversion fails.",1.000,-1.000
3,3:07,,,LAR 35,26,21,"Greg Zuerlein kicks off 65 yards, touchback.",0.000,0.610
3,3:07,1,10,SEA 25,26,21,Will Dissly right end for 7 yards (tackle by Troy Reeder),0.610,1.010
3,2:19,2,3,SEA 32,26,21,"Chris Carson right end for 13 yards (tackle by Dante Fowler). Penalty on Dante Fowler: Illegal Use of Hands, 5 yards",1.010,2.260
3,1:51,1,10,SEA 50,26,21,Rashaad Penny right tackle for 2 yards (tackle by Troy Reeder and Troy Hill),2.260,1.980
3,1:12,2,8,LAR 48,26,21,Russell Wilson pass complete short right to Rashaad Penny for 1 yard (tackle by Morgan Fox),1.980,1.420
3,0:28,3,7,LAR 47,26,21,Russell Wilson pass complete deep right to Rashaad Penny for 30 yards (tackle by Aqib Talib and John Johnson). Penalty on Aqib Talib: Defensive Pass Interference (Declined),1.420,4.440
3,0:04,1,10,LAR 17,26,21,Rashaad Penny right tackle for 2 yards (tackle by Troy Reeder and Tanzel Smart),4.440,4.150
Quarter,Time,Down,ToGo,Location,LAR,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,LAR 15,26,21,Russell Wilson up the middle for 1 yard (tackle by Aaron Donald),4.150,3.500
4,14:17,3,7,LAR 14,26,21,"Russell Wilson left end for 6 yards (tackle by Marqui Christian). Penalty on Mike Iupati: Offensive Holding, 10 yards (no play)",3.500,2.280
4,13:46,3,17,LAR 24,26,21,Russell Wilson pass incomplete deep middle intended for Jaron Brown,2.280,1.870
4,13:41,4,17,LAR 24,26,24,Jason Myers 42 yard field goal good,1.870,3.000
4,13:37,,,SEA 35,26,24,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
4,13:37,1,10,LAR 25,26,24,Todd Gurley right tackle for 2 yards (tackle by Poona Ford),0.610,0.330
4,13:01,2,8,LAR 27,26,24,Jared Goff pass incomplete deep middle intended for Brandin Cooks,0.330,-0.360
4,12:55,3,8,LAR 27,26,24,Jared Goff pass complete deep right to Brandin Cooks for 29 yards (tackle by Shaquill Griffin),-0.360,2.650
4,12:34,1,10,SEA 44,26,24,Todd Gurley right tackle for -1 yards (tackle by Jadeveon Clowney and K.J. Wright),2.650,1.980
4,11:52,2,11,SEA 45,26,24,Jared Goff pass complete short left to Cooper Kupp for 8 yards (tackle by Tedric Thompson),1.980,2.350
4,11:16,3,3,SEA 37,26,24,"Jared Goff pass complete short middle to Tyler Higbee for 12 yards (tackle by Bradley McDougald). Penalty on Andrew Whitworth: Illegal Use of Hands, 10 yards (no play)",2.350,1.030
4,10:48,3,13,SEA 47,26,24,Jared Goff pass complete deep right to Cooper Kupp for 26 yards (tackle by Shaquill Griffin),1.030,4.170
4,10:14,1,10,SEA 21,26,24,Jared Goff pass incomplete deep right intended for Robert Woods,4.170,3.630
4,10:09,2,10,SEA 21,26,24,Jared Goff pass complete short left to Robert Woods for 3 yards (tackle by Branden Jackson and Tre Flowers),3.630,3.310
4,9:27,3,7,SEA 18,26,24,Jared Goff pass incomplete deep left intended for Cooper Kupp,3.310,2.250
4,9:23,4,7,SEA 18,29,24,Greg Zuerlein 36 yard field goal good,2.250,3.000
4,9:19,,,LAR 35,29,24,"Greg Zuerlein kicks off 65 yards, touchback.",0.000,0.610
4,9:19,1,10,SEA 25,29,24,Russell Wilson pass complete short left to Tyler Lockett for 12 yards (tackle by Cory Littleton),0.610,1.400
4,8:47,1,10,SEA 37,29,24,Chris Carson up the middle for 8 yards (tackle by John Johnson and Cory Littleton),1.400,1.940
4,8:09,2,2,SEA 45,29,24,Chris Carson left guard for 3 yards (tackle by Troy Reeder and Sebastian Joseph),1.940,2.130
4,7:33,1,10,SEA 48,29,24,Russell Wilson left tackle for 8 yards (tackle by Cory Littleton),2.130,2.660
4,6:46,2,2,LAR 44,29,24,Chris Carson left guard for 1 yard (tackle by Dante Fowler and Michael Brockers),2.660,2.080
4,6:24,3,1,LAR 43,29,24,Chris Carson left tackle for 3 yards (tackle by Greg Gaines),2.080,2.920
4,5:45,1,10,LAR 40,29,24,"Russell Wilson pass incomplete short right. Penalty on Clay Matthews: Roughing the Passer, 15 yards (no play)",2.920,3.910
4,5:38,1,10,LAR 25,29,24,Rashaad Penny up the middle for 2 yards (tackle by Cory Littleton and Michael Brockers),3.910,3.630
4,4:56,2,8,LAR 23,29,24,Chris Carson up the middle for 14 yards (tackle by Aqib Talib and John Johnson),3.630,5.140
4,4:09,1,9,LAR 9,29,24,Chris Carson left tackle for -2 yards (tackle by Dante Fowler and Cory Littleton),5.140,4.020
4,3:25,2,11,LAR 11,29,24,Russell Wilson pass incomplete short left intended for D.K. Metcalf,4.020,3.120
4,3:21,3,11,LAR 11,29,24,Chris Carson right end for 6 yards (tackle by Marqui Christian and Eric Weddle),3.120,3.010
4,2:34,4,5,LAR 5,29,30,"Russell Wilson pass complete short right to Chris Carson for 5 yards, touchdown",3.010,7.000
4,2:28,,,LAR 2,29,30,"Two Point Attempt: Russell Wilson pass incomplete intended for D.K. Metcalf, conversion fails",1.000,-1.000
4,2:28,,,SEA 35,29,30,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
4,2:28,1,10,LAR 25,29,30,Jared Goff pass complete short middle to Cooper Kupp for 11 yards (tackle by Tre Flowers),0.610,1.330
4,2:21,1,10,LAR 36,29,30,Jared Goff pass incomplete short right intended for Cooper Kupp,1.330,0.790
4,2:17,2,10,LAR 36,29,30,Jared Goff pass incomplete short right intended for Robert Woods (defended by Bradley McDougald),0.790,0.100
4,2:12,3,10,LAR 36,29,30,Jared Goff pass short right intended for Gerald Everett is intercepted by Tedric Thompson at SEA-49 and returned for no gain,0.100,-2.190
4,2:08,1,10,SEA 49,29,30,Chris Carson left tackle for 3 yards (tackle by Troy Reeder),2.190,2.050
4,2:00,2,7,LAR 48,29,30,Chris Carson up the middle for 5 yards (tackle by Morgan Fox),2.050,2.010
4,1:57,,,,,,Timeout #2 by Los Angeles Rams,,
4,1:57,3,2,LAR 43,29,30,Tyler Lockett right end for -8 yards (tackle by Marcus Peters),2.010,-0.130
4,1:50,,,,,,Timeout #3 by Los Angeles Rams,,
4,1:50,4,10,SEA 49,29,30,"Michael Dickson punts 45 yards, returned by Jojo Natson for 1 yard (tackle by Travis Homer)",-0.130,0.380
4,1:38,1,10,LAR 7,29,30,Jared Goff pass complete short right to Gerald Everett for 9 yards (tackle by Bobby Wagner),-0.380,-0.020
4,1:18,2,1,LAR 16,29,30,Jared Goff pass incomplete short right intended for Gerald Everett (defended by Shaquill Griffin),-0.020,-0.370
4,1:14,3,1,LAR 16,29,30,Jared Goff pass complete short left to Robert Woods for 11 yards (tackle by Bradley McDougald),-0.370,0.740
4,1:08,1,10,LAR 27,29,30,Jared Goff pass complete short left to Cooper Kupp for 9 yards (tackle by Tre Flowers),0.740,1.410
4,1:04,2,1,LAR 36,29,30,"Penalty on Rob Havenstein: False Start, 5 yards (no play)",1.410,0.740
4,1:04,2,6,LAR 31,29,30,Jared Goff pass complete short left to Cooper Kupp for 11 yards,0.740,1.730
4,1:00,1,10,LAR 42,29,30,Jared Goff pass complete deep middle to Gerald Everett for 28 yards (tackle by Bradley McDougald),1.730,3.580
4,0:28,1,10,SEA 30,29,30,Jared Goff pass incomplete short left intended for Cooper Kupp,3.580,3.030
4,0:24,2,10,SEA 30,29,30,Jared Goff pass incomplete short left intended for Cooper Kupp (defended by Jamar Taylor),3.030,2.340
4,0:20,3,10,SEA 30,29,30,"Penalty on LAR: Delay of Game, 5 yards (no play)",2.340,1.680
4,0:20,3,15,SEA 35,29,30,Jared Goff pass complete short right to Gerald Everett for 9 yards (tackle by K.J. Wright),1.680,1.760
4,0:15,4,6,SEA 26,29,30,Greg Zuerlein 44 yard field goal no good,1.760,-1.200
4,0:11,1,10,SEA 34,29,30,Russell Wilson kneels for -1 yards,1.200,0.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
