Quarter,Time,Down,ToGo,Location,SDG,MIA,Detail,EPB,EPA
2,10:41,2,6,SDG 12,7,3,"Ryan Tannehill pass complete short middle to Brian Hartline for 11 yards (tackle by Eric Weddle). Brian Hartline fumbles (forced by Eric Weddle), recovered by Shareece Wright at SDG-1 and returned for 2 yards (tackle by Charles Clay). Penalty on Corey Liuget: Roughing the Passer, 6 yards (no play)",4.570,5.830
2,10:30,1,6,SDG 6,7,3,Daniel Thomas left guard for 5 yards (tackle by Manti Te'o),5.830,5.830
2,9:48,1,6,SDG 6,7,3,Timeout #1 by Miami Dolphins,5.830,5.910
2,9:48,2,1,SDG 1,7,9,"Daniel Thomas left guard for 1 yard, touchdown",5.910,7.000
2,9:48,,,SDG 2,7,10,Caleb Sturgis kicks extra point good,0.000,0.000
2,9:48,,,MIA 35,7,10,"Caleb Sturgis kicks off 73 yards, touchback",0.000,-0.280
2,9:43,1,10,SDG 20,7,10,Ryan Mathews right end for no gain (tackle by Cameron Wake),0.280,-0.270
2,8:58,2,10,SDG 20,7,10,Danny Woodhead left guard for 6 yards (tackle by Philip Wheeler),-0.270,-0.160
2,8:14,3,4,SDG 26,7,10,Philip Rivers right tackle for 5 yards (tackle by Olivier Vernon),-0.160,1.000
2,7:29,1,10,SDG 31,7,10,Philip Rivers pass incomplete short left intended for Vincent Brown (defended by Jared Odrick),1.000,0.460
2,7:25,2,10,SDG 31,7,10,Danny Woodhead right guard for 3 yards (tackle by Cameron Wake),0.460,0.170
2,6:43,3,7,SDG 34,7,10,Philip Rivers pass incomplete deep left intended for Keenan Allen,0.170,-1.110
2,6:35,4,7,SDG 34,7,10,"Mike Scifres punts 49 yards, fair catch by Marcus Thigpen",-1.110,0.060
2,6:29,1,10,MIA 17,7,10,Daniel Thomas left guard for 1 yard (tackle by Sean Lissemore),-0.060,-0.420
2,5:59,2,9,MIA 18,7,10,Ryan Tannehill pass complete short right to Charles Clay for 16 yards (tackle by Johnny Patrick),-0.420,1.200
2,5:39,1,10,MIA 34,7,10,Ryan Tannehill right end for 4 yards (tackle by Shareece Wright),1.200,1.200
2,5:10,2,6,MIA 38,7,10,Ryan Tannehill sacked by Eric Weddle for -6 yards,1.200,-0.300
2,4:28,3,12,MIA 32,7,10,Ryan Tannehill pass complete short right to Daniel Thomas for 2 yards (tackle by Corey Liuget),-0.300,-0.300
2,3:54,3,12,MIA 32,7,10,Timeout #1 by San Diego Chargers,-0.300,-1.110
2,3:53,4,10,MIA 34,7,10,"Brandon Fields punts 46 yards, returned by Keenan Allen for 21 yards (tackle by Brandon Fields)",-1.110,-1.660
2,3:39,1,10,SDG 41,7,10,"Philip Rivers pass incomplete short left intended for Antonio Gates. Penalty on Olivier Vernon: Illegal Use of Hands, 5 yards (no play)",1.660,1.990
2,3:34,1,10,SDG 46,7,10,"Philip Rivers pass complete short left to Antonio Gates for 27 yards (tackle by Reshad Jones). Penalty on Antonio Gates: Face Mask (15 Yards), 15 yards",1.990,2.790
2,3:03,1,10,MIA 42,7,10,Ryan Mathews right tackle for 15 yards (tackle by Reshad Jones),2.790,3.780
2,2:30,1,10,MIA 27,7,10,Ryan Mathews right guard for 8 yards (tackle by Chris Clemons),3.780,4.350
2,2:00,2,2,MIA 19,7,10,Philip Rivers pass complete short left to John Phillips for 13 yards (tackle by Koa Misi and Paul Soliai),4.350,5.830
2,1:17,1,6,MIA 6,7,10,Ryan Mathews up the middle for 1 yard (tackle by Paul Soliai),5.830,5.830
2,1:11,1,6,MIA 6,7,10,Timeout #2 by Miami Dolphins,5.830,5.150
2,1:11,2,5,MIA 5,7,10,"Philip Rivers pass complete short left to Antonio Gates for 4 yards. Penalty on Philip Rivers: Illegal Forward Pass, 5 yards",5.150,3.360
,,,,,,,"Replay Assistant challenged the illegal forward pass ruling, and the play was upheld.",,
2,1:03,3,9,MIA 9,7,10,Philip Rivers pass incomplete short right intended for Vincent Brown (defended by Chris Clemons),3.360,2.830
2,0:59,4,9,MIA 9,10,10,Nick Novak 27 yard field goal good,2.830,3.000
2,0:59,,,SDG 35,10,10,"Nick Novak kicks off 68 yards, returned by Marcus Thigpen for 23 yards (tackle by Seyi Ajirotutu)",0.000,-0.280
2,0:50,1,10,MIA 20,10,10,Ryan Tannehill pass incomplete short middle intended for Rishard Matthews (defended by Kendall Reyes),0.280,-0.270
2,0:46,2,10,MIA 20,10,10,Ryan Tannehill pass complete short left to Brian Hartline for 11 yards,-0.270,1.000
2,0:42,1,10,MIA 31,10,10,Ryan Tannehill pass incomplete short left intended for Brian Hartline,1.000,0.460
2,0:38,2,10,MIA 31,10,10,Ryan Tannehill sacked by Thomas Keiser for -11 yards,0.460,0.460
2,0:27,2,10,MIA 31,10,10,Timeout #2 by San Diego Chargers,0.460,-1.680
2,0:27,3,21,MIA 20,10,10,"Penalty on Thomas Keiser: Neutral Zone Infraction, 5 yards (no play)",-1.680,-1.020
2,0:24,3,16,MIA 25,10,10,Lamar Miller left guard for 8 yards (tackle by Eric Weddle),-1.020,-1.180
Quarter,Time,Down,ToGo,Location,SDG,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 35,10,10,"Caleb Sturgis kicks off 68 yards, returned by Danny Woodhead for 22 yards (tackle by Jonathan Freeny)",0.000,-0.150
3,14:55,1,10,SDG 19,10,10,Ryan Mathews left guard for 1 yard (tackle by Paul Soliai),0.150,-0.200
3,14:14,2,9,SDG 20,10,10,Philip Rivers pass complete short right to Keenan Allen for 17 yards (tackle by Brent Grimes),-0.200,1.400
3,13:29,1,10,SDG 37,10,10,Philip Rivers pass incomplete deep left intended for Keenan Allen,1.400,0.860
3,13:21,2,10,SDG 37,10,10,Philip Rivers pass incomplete deep middle intended for Antonio Gates,0.860,0.170
3,13:17,3,10,SDG 37,10,10,Philip Rivers pass complete short middle to Keenan Allen for 15 yards (tackle by Reshad Jones and Brent Grimes),0.170,2.390
3,12:43,1,10,MIA 48,10,10,"Ryan Mathews up the middle for 3 yards (tackle by Randy Starks). Penalty on Jeromey Clary: Offensive Holding, 10 yards (no play)",2.390,1.730
3,12:20,1,20,SDG 42,10,10,"Philip Rivers pass complete short left to Keenan Allen for 13 yards (tackle by Jimmy Wilson). Penalty on Keenan Allen: Taunting, 15 yards",1.730,0.230
3,11:42,2,22,SDG 40,10,10,Ryan Mathews up the middle for 3 yards (tackle by Dannell Ellerbe),0.230,-0.030
3,11:06,3,19,SDG 43,10,10,Philip Rivers pass complete short middle to Danny Woodhead for 11 yards (tackle by Dion Jordan),-0.030,0.200
3,10:29,4,8,MIA 46,10,10,"Mike Scifres punts 46 yards, touchback",0.200,-0.280
3,10:19,1,10,MIA 20,10,10,Ryan Tannehill pass complete short right to Charles Clay for 7 yards (tackle by Shareece Wright),0.280,0.680
3,9:42,2,3,MIA 27,10,10,Ryan Tannehill pass complete short left to Charles Clay for 7 yards (tackle by Thomas Keiser),0.680,1.200
3,9:17,1,10,MIA 34,10,10,Ryan Tannehill pass incomplete deep right intended for Mike Wallace,1.200,0.660
3,8:57,2,10,MIA 34,10,10,Ryan Tannehill pass complete short right to Lamar Miller for 22 yards (tackle by Marcus Gilchrist),0.660,2.650
3,8:14,1,10,SDG 44,10,10,"Lamar Miller right tackle for 6 yards (tackle by Shareece Wright). Penalty on Corey Liuget: Defensive Offside, 5 yards (no play)",2.650,3.380
3,7:54,1,5,SDG 39,10,16,"Ryan Tannehill pass complete short right to Charles Clay for 39 yards, touchdown",3.380,7.000
3,7:54,,,SDG 2,10,17,Caleb Sturgis kicks extra point good,0.000,0.000
3,7:54,,,MIA 35,10,17,"Caleb Sturgis kicks off 66 yards, returned by Danny Woodhead for 21 yards (tackle by Jamar Taylor)",0.000,-0.280
3,7:38,1,10,SDG 20,10,17,Philip Rivers pass complete short middle to Antonio Gates for 12 yards (tackle by Nolan Carroll),0.280,1.070
3,7:05,1,10,SDG 32,10,17,Ryan Mathews left end for 7 yards (tackle by Olivier Vernon),1.070,1.470
3,6:18,2,3,SDG 39,10,17,Philip Rivers pass complete short right to Ladarius Green for 10 yards (tackle by Brent Grimes),1.470,2.190
3,5:40,1,10,SDG 49,10,17,Philip Rivers pass complete deep right to Eddie Royal for 16 yards (tackle by Philip Wheeler),2.190,3.250
3,4:58,1,10,MIA 35,10,17,Philip Rivers pass incomplete short right intended for Ladarius Green,3.250,2.700
3,4:53,2,10,MIA 35,10,17,Ryan Mathews left guard for 3 yards (tackle by Olivier Vernon),2.700,2.410
3,4:10,3,7,MIA 32,10,17,Philip Rivers pass incomplete deep middle intended for Eddie Royal,2.410,1.240
3,4:05,4,7,MIA 32,13,17,Nick Novak 50 yard field goal good,1.240,3.000
3,4:05,,,SDG 35,13,17,"Nick Novak kicks off 70 yards, touchback",0.000,-0.280
3,4:00,1,10,MIA 20,13,17,Daniel Thomas right end for 11 yards (tackle by Manti Te'o and Richard Marshall),0.280,1.000
3,3:27,1,10,MIA 31,13,17,Ryan Tannehill sacked by Sean Lissemore for -6 yards,1.000,-0.350
3,2:48,2,16,MIA 25,13,17,Daniel Thomas right tackle for 4 yards (tackle by Lawrence Guy),-0.350,-0.490
3,2:14,3,12,MIA 29,13,17,Ryan Tannehill pass complete short right to Lamar Miller for -2 yards (tackle by Reggie Walker),-0.490,-1.570
3,1:33,4,14,MIA 27,13,17,"Brandon Fields punts 53 yards, returned by Keenan Allen for 13 yards (tackle by Jonathan Freeny)",-1.570,-1.140
3,1:22,1,10,SDG 33,13,17,Ryan Mathews left end for 51 yards (tackle by Reshad Jones),1.140,4.510
3,0:51,1,10,MIA 16,13,17,Danny Woodhead left tackle for 1 yard (tackle by Olivier Vernon and Philip Wheeler),4.510,4.050
3,0:14,2,9,MIA 15,13,17,Philip Rivers pass complete short left to Ladarius Green for 4 yards (tackle by Philip Wheeler),4.050,3.940
Quarter,Time,Down,ToGo,Location,SDG,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,MIA 11,13,17,Philip Rivers pass incomplete short left intended for Keenan Allen (defended by Nolan Carroll),3.940,2.750
4,14:52,4,5,MIA 11,16,17,Nick Novak 29 yard field goal good,2.750,3.000
4,14:52,,,SDG 35,16,17,"Nick Novak kicks off 64 yards, returned by Marcus Thigpen for 25 yards (tackle by John Phillips)",0.000,-0.670
4,14:45,1,10,MIA 26,16,17,Ryan Tannehill pass incomplete short left intended for Brian Hartline,0.670,0.130
4,14:41,2,10,MIA 26,16,17,Lamar Miller up the middle for 8 yards (tackle by Donald Butler),0.130,0.500
4,14:00,3,2,MIA 34,16,17,Ryan Tannehill pass incomplete short left intended for Rishard Matthews (defended by Richard Marshall),0.500,-1.110
4,13:50,4,2,MIA 34,16,17,"Brandon Fields punts 49 yards, fair catch by Keenan Allen",-1.110,0.060
4,13:48,1,10,SDG 17,16,17,Ryan Mathews right tackle for 4 yards (tackle by Jared Odrick),-0.060,0.080
4,13:07,2,6,SDG 21,16,17,Ryan Mathews right end for -5 yards (tackle by Cameron Wake),0.080,-1.410
4,12:25,3,11,SDG 16,16,17,Philip Rivers sacked by Jared Odrick for -5 yards,-1.410,-2.490
4,11:55,4,16,SDG 11,16,17,"Mike Scifres punts 49 yards, fair catch by Marcus Thigpen",-2.490,-1.600
4,11:51,1,10,MIA 40,16,17,Daniel Thomas right tackle for 8 yards (tackle by Marcus Gilchrist and Donald Butler),1.600,2.130
4,11:13,2,2,MIA 48,16,17,Daniel Thomas left tackle for 3 yards (tackle by Manti Te'o),2.130,2.320
4,10:37,1,10,SDG 49,16,17,Ryan Tannehill left end for 10 yards (tackle by Eric Weddle),2.320,2.980
4,10:12,1,10,SDG 39,16,17,Ryan Tannehill pass complete short left to Brian Hartline for 14 yards (tackle by Derek Cox),2.980,3.910
4,9:28,1,10,SDG 25,16,17,Ryan Tannehill pass incomplete deep right intended for Brian Hartline,3.910,3.360
4,9:22,2,10,SDG 25,16,17,Daniel Thomas left guard for 6 yards (tackle by Eric Weddle),3.360,3.490
4,8:43,3,4,SDG 19,16,17,Ryan Tannehill pass incomplete short right intended for Charles Clay (defended by Eric Weddle),3.490,2.260
4,8:39,4,4,SDG 19,16,20,Caleb Sturgis 37 yard field goal good,2.260,3.000
4,8:39,,,MIA 35,16,20,"Caleb Sturgis kicks off 74 yards, touchback",0.000,-0.280
4,8:34,1,10,SDG 20,16,20,Ryan Mathews left end for no gain (tackle by Derrick Shelby),0.280,-0.270
4,7:50,2,10,SDG 20,16,20,Philip Rivers pass complete short right to Ladarius Green for 35 yards (tackle by Reshad Jones),-0.270,2.590
4,7:08,1,10,MIA 45,16,20,Danny Woodhead left guard for 4 yards (tackle by Koa Misi),2.590,2.580
4,6:32,2,6,MIA 41,16,20,Ryan Mathews for 7 yards (tackle by Dannell Ellerbe),2.580,3.310
4,6:10,1,10,MIA 34,16,20,Ryan Mathews up the middle for 1 yard (tackle by Philip Wheeler),3.310,2.910
4,5:33,2,9,MIA 33,16,20,Philip Rivers pass complete short right to Eddie Royal for 4 yards (tackle by Dannell Ellerbe),2.910,2.740
4,4:36,3,5,MIA 29,16,20,Philip Rivers sacked by Olivier Vernon for -7 yards,2.740,0.880
4,4:07,4,12,MIA 36,16,20,Mike Scifres punts 30 yards,0.880,0.380
4,3:58,1,10,MIA 6,16,20,Ryan Tannehill pass complete short left to Brian Hartline for 15 yards (tackle by Richard Marshall),-0.380,0.340
4,3:16,1,10,MIA 21,16,20,Ryan Tannehill right end for 4 yards (tackle by Shareece Wright),0.340,0.340
4,2:28,2,6,MIA 25,16,20,Ryan Tannehill pass complete short middle to Rishard Matthews for 13 yards (tackle by Richard Marshall),0.340,0.340
4,2:21,2,6,MIA 25,16,20,Timeout #1 by San Diego Chargers,0.340,1.470
4,2:21,1,10,MIA 38,16,20,Lamar Miller right guard for 2 yards (tackle by Corey Liuget),1.470,1.470
4,2:17,1,10,MIA 38,16,20,Timeout #2 by San Diego Chargers,1.470,1.190
4,2:17,2,8,MIA 40,16,20,Ryan Tannehill pass incomplete short left intended for Brian Hartline,1.190,0.500
4,2:14,3,8,MIA 40,16,20,Ryan Tannehill sacked by Reggie Walker for -6 yards,0.500,-1.110
4,2:08,4,14,MIA 34,16,20,"Brandon Fields punts 61 yards, returned by Eddie Royal for 12 yards (tackle by Daniel Thomas)",-1.110,0.060
4,1:54,1,10,SDG 17,16,20,Philip Rivers pass complete short left to Vincent Brown for 5 yards (tackle by Jimmy Wilson),-0.060,0.210
4,1:25,2,5,SDG 22,16,20,Philip Rivers pass complete short middle to Vincent Brown for 12 yards (tackle by Nolan Carroll),0.210,1.200
4,1:02,1,10,SDG 34,16,20,Philip Rivers pass complete short right to Antonio Gates for 8 yards (tackle by Brent Grimes),1.200,1.740
4,0:56,2,2,SDG 42,16,20,Philip Rivers sacked by Cameron Wake for -5 yards,1.740,1.740
4,0:49,2,2,SDG 42,16,20,Timeout #3 by San Diego Chargers,1.740,0.370
4,0:49,3,7,SDG 37,16,20,Philip Rivers pass complete deep middle to Seyi Ajirotutu for 20 yards (tackle by Nolan Carroll),0.370,2.720
4,0:33,1,10,MIA 43,16,20,Philip Rivers spiked the ball,2.720,2.720
4,0:33,1,10,MIA 43,16,20,Timeout #1 by Miami Dolphins,2.720,2.180
4,0:33,2,10,MIA 43,16,20,Philip Rivers pass complete deep middle to Seyi Ajirotutu for 18 yards (tackle by Nolan Carroll),2.180,3.910
4,0:11,1,10,MIA 25,16,20,Philip Rivers pass incomplete short left intended for Antonio Gates (defended by Philip Wheeler),3.910,3.910
4,0:07,1,10,MIA 25,16,20,Timeout #2 by Miami Dolphins,3.910,3.360
4,0:07,2,10,MIA 25,16,20,Philip Rivers pass incomplete deep right intended for Vincent Brown (defended by Brent Grimes),3.360,2.680
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
