Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
2,1:21,1,10,CHI 33,3,25,"Jay Cutler pass complete short middle to Matt Forte for 5 yards (tackle by Antoine Winfield). Penalty on John Sullivan: Illegal Use of Hands, 5 yards (no play)",1.140,1.470
2,1:15,1,10,CHI 38,3,25,Jay Cutler pass complete short left to Earl Bennett for 20 yards (tackle by Jamarca Sanford),1.470,0.000
2,1:03,,,,3,25,Timeout #2 by Chicago Bears,0.000,2.790
2,1:03,1,10,MIN 42,3,25,Jay Cutler pass complete short middle to Matt Forte for no gain,2.790,2.240
2,0:43,2,10,MIN 42,3,25,Jay Cutler pass complete short left to Brandon Marshall for 8 yards (tackle by Antoine Winfield),2.240,2.610
2,0:25,3,2,MIN 34,3,25,Jay Cutler pass complete short right to Eric Weems for 9 yards (tackle by Harrison Smith),2.610,3.910
2,0:10,1,10,MIN 25,3,25,Matt Forte left guard for 4 yards (tackle by Chad Greenway),3.910,0.000
2,0:03,,,,3,25,Timeout #3 by Chicago Bears,0.000,3.900
2,0:03,2,6,MIN 21,3,25,"Robbie Gould 39 yard field goal no good, blocked by Kevin Williams",3.900,0.810
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,3,25,"Blair Walsh kicks off 67 yards, returned by Eric Weems for 27 yards (tackle by Robert Blanton)",0.000,0.610
3,14:54,1,10,CHI 25,3,25,Matt Forte left end for 4 yards (tackle by Jasper Brinkley),0.610,0.600
3,14:12,2,6,CHI 29,3,25,Jay Cutler pass incomplete short middle intended for Kellen Davis,0.600,-0.100
3,14:05,3,6,CHI 29,3,25,Jay Cutler pass complete short middle to Brandon Marshall for 17 yards (tackle by Antoine Winfield),-0.100,1.990
3,13:15,1,10,CHI 46,3,25,Jay Cutler pass complete short right to Earl Bennett for 10 yards (tackle by Harrison Smith),1.990,2.650
3,12:57,1,10,MIN 44,3,25,Jay Cutler pass incomplete short middle intended for Brandon Marshall is intercepted by Antoine Winfield at MIN-29 and returned for 31 yards (tackle by Matt Forte),2.650,-2.920
3,12:45,1,10,CHI 40,3,25,"Adrian Peterson right guard for 1 yard (tackle by Henry Melton). Penalty on Henry Melton: Face Mask (15 Yards), 15 yards",2.920,3.970
3,12:24,1,10,CHI 24,3,25,Adrian Peterson right tackle for 5 yards (tackle by Nick Roach),3.970,4.120
3,11:48,2,5,CHI 19,3,25,Adrian Peterson left guard for 4 yards (tackle by Lance Briggs),4.120,4.170
3,11:14,3,1,CHI 15,3,25,Christian Ponder pass complete short left to Kyle Rudolph for 13 yards (tackle by Major Wright),4.170,6.740
3,10:48,1,2,CHI 2,9,25,"Christian Ponder pass complete short right to Kyle Rudolph for 2 yards, touchdown",6.740,7.000
3,10:48,,,CHI 2,10,25,Blair Walsh kicks extra point good,0.000,0.000
3,10:44,,,MIN 35,10,25,"Blair Walsh kicks off 70 yards, returned by Eric Weems for 26 yards (tackle by Andrew Sendejo)",0.000,0.340
3,10:36,1,10,CHI 21,10,25,Matt Forte right end for 4 yards (tackle by Antoine Winfield),0.340,0.340
3,9:59,2,6,CHI 25,10,25,Matt Forte right end for 2 yards (tackle by Antoine Winfield),0.340,-0.100
3,9:23,3,4,CHI 27,10,25,Jay Cutler pass complete short left to Brandon Marshall for 8 yards (tackle by Erin Henderson),-0.100,1.270
3,8:46,1,10,CHI 35,10,25,Matt Forte left guard for 1 yard (tackle by Fred Evans),1.270,0.860
3,8:07,2,9,CHI 36,10,25,Jay Cutler pass complete short middle to Brandon Marshall for 3 yards (tackle by Erin Henderson),0.860,0.560
3,7:23,3,6,CHI 39,10,25,Jay Cutler pass complete short left to Brandon Marshall for 10 yards (tackle by Antoine Winfield),0.560,2.190
3,6:39,1,10,CHI 49,10,25,Matt Forte left tackle for 3 yards (tackle by Jasper Brinkley and Erin Henderson),2.190,2.050
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
3,5:58,2,7,MIN 48,10,25,Jay Cutler pass complete short right to Brandon Marshall for 11 yards (tackle by Jasper Brinkley),2.050,3.120
3,5:22,1,10,MIN 37,10,25,Michael Bush right guard for 6 yards (tackle by Erin Henderson),3.120,3.380
3,4:47,2,4,MIN 31,10,25,Michael Bush right guard for 3 yards (tackle by Jared Allen and Brian Robison),3.380,3.070
3,4:47,3,1,MIN 28,10,25,Jay Cutler pass incomplete short middle intended for Brandon Marshall (defended by Erin Henderson),3.070,1.720
3,4:02,4,1,MIN 28,10,28,Robbie Gould 46 yard field goal good,1.720,3.000
3,3:57,,,CHI 35,10,28,"Robbie Gould kicks off 65 yards, touchback",0.000,0.280
3,3:57,1,10,MIN 20,10,28,Adrian Peterson left guard for 10 yards (tackle by Major Wright and Nick Roach),0.280,0.940
3,3:23,1,10,MIN 30,10,28,Christian Ponder pass incomplete short left intended for Jerome Simpson,0.940,0.390
3,3:18,2,10,MIN 30,10,28,Adrian Peterson left tackle for 6 yards (tackle by Corey Wootton),0.390,0.500
3,2:47,3,4,MIN 36,10,28,Christian Ponder pass complete short right to Kyle Rudolph for 7 yards (tackle by Chris Conte),0.500,1.800
3,2:24,1,10,MIN 43,10,28,Christian Ponder pass incomplete short left intended for Jerome Simpson,1.800,1.250
3,2:21,2,10,MIN 43,10,28,Christian Ponder pass complete short left to Michael Jenkins for 4 yards (tackle by Brian Urlacher),1.250,1.090
3,1:45,3,6,MIN 47,10,28,Christian Ponder pass complete short right to Michael Jenkins for 13 yards (tackle by Tim Jennings),1.090,2.920
3,1:12,1,10,CHI 40,10,28,Christian Ponder pass incomplete deep middle intended for Jerome Simpson (defended by Kelvin Hayden),2.920,2.370
3,1:04,2,10,CHI 40,10,28,Adrian Peterson right end for 14 yards (tackle by Nick Roach),2.370,3.840
3,0:32,1,10,CHI 26,10,28,Christian Ponder pass incomplete deep left intended for Kyle Rudolph,3.840,3.300
3,0:32,2,10,CHI 26,10,28,Christian Ponder pass complete short left to Jarius Wright for 10 yards (tackle by Kelvin Hayden),3.300,4.510
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CHI 16,10,28,Christian Ponder pass incomplete short right intended for Rhett Ellison,4.510,3.900
4,14:55,2,10,CHI 16,10,28,Adrian Peterson right end for 8 yards (tackle by Lance Briggs),3.900,4.620
4,14:18,3,2,CHI 8,10,28,Christian Ponder pass incomplete short left intended for Jarius Wright (defended by Kelvin Hayden),4.620,2.990
4,14:11,4,2,CHI 8,10,28,Christian Ponder pass incomplete short left intended for Michael Jenkins,2.990,0.380
4,14:04,1,10,CHI 8,10,28,Jay Cutler pass complete short left to Brandon Marshall for 13 yards (tackle by A.J. Jefferson),-0.380,0.340
4,13:26,1,10,CHI 21,10,28,Michael Bush right guard for 3 yards (tackle by Jared Allen),0.340,0.210
4,13:26,2,7,CHI 24,10,28,"Penalty on J'Marcus Webb: False Start, 5 yards (no play)",0.210,-0.530
4,12:17,2,12,CHI 19,10,28,Jay Cutler pass complete short left to Michael Bush for -1 yards (tackle by Fred Evans),-0.530,-1.410
4,11:34,3,13,CHI 18,10,28,Michael Bush left guard for 8 yards (tackle by Erin Henderson),-1.410,-1.630
4,10:49,4,5,CHI 26,10,28,"Adam Podlesh punts 50 yards, fair catch by Marcus Sherels",-1.630,-0.540
4,10:41,1,10,MIN 24,10,28,Christian Ponder pass incomplete short right intended for Michael Jenkins (defended by Lance Briggs),0.540,0.000
4,10:37,2,10,MIN 24,10,28,Adrian Peterson right tackle for 4 yards (tackle by Stephen Paea),0.000,-0.160
4,10:11,3,6,MIN 28,10,28,Christian Ponder sacked by Israel Idonije and Shea McClellin for -6 yards,-0.160,-1.900
4,9:38,4,12,MIN 22,10,28,"Chris Kluwe punts 44 yards, fair catch by Earl Bennett",-1.900,-1.200
4,9:30,1,10,CHI 34,10,28,Armando Allen left end for 2 yards (tackle by Chad Greenway),1.200,0.000
4,8:42,,,,10,28,Timeout #1 by Chicago Bears,0.000,0.930
4,8:42,2,8,CHI 36,10,28,Jay Cutler pass incomplete short middle intended for Brandon Marshall,0.930,0.230
4,8:37,3,8,CHI 36,10,28,Jay Cutler pass incomplete deep middle intended for Kellen Davis,0.230,-0.980
4,8:32,4,8,CHI 36,10,28,"Adam Podlesh punts 46 yards, returned by Marcus Sherels for no gain",-0.980,-0.040
4,8:23,1,10,MIN 18,10,28,Adrian Peterson right tackle for 23 yards (tackle by Tim Jennings),0.040,1.660
4,7:58,1,10,MIN 41,10,28,Adrian Peterson right tackle for 8 yards (tackle by Shea McClellin),1.660,2.200
4,7:36,2,2,MIN 49,10,28,Christian Ponder pass complete short right to Adrian Peterson for 1 yard (tackle by Lance Briggs),2.200,1.620
4,7:12,3,1,,10,28,"Christian Ponder for no gain. Christian Ponder fumbles, recovered by Major Wright at 50 (tackle by John Sullivan)",1.620,-2.260
4,7:05,1,10,,10,28,Michael Bush right guard for 3 yards (tackle by Jasper Brinkley and Jamarca Sanford),2.260,2.120
4,6:17,2,7,MIN 47,10,28,Jay Cutler left guard for 5 yards (tackle by Chad Greenway),2.120,2.080
4,5:30,3,2,MIN 42,10,28,Jay Cutler pass incomplete deep middle intended for Brandon Marshall,2.080,0.460
4,5:30,4,2,MIN 42,10,28,Adam Podlesh punts 32 yards,0.460,0.380
4,5:14,1,10,MIN 10,10,28,Christian Ponder pass complete short middle to Adrian Peterson for 4 yards (tackle by Brian Urlacher),-0.380,-0.460
4,4:56,2,6,MIN 14,10,28,Christian Ponder pass incomplete short left intended for Jarius Wright,-0.460,-0.950
4,4:50,3,6,MIN 14,10,28,Christian Ponder pass complete short left to Jarius Wright for 10 yards (tackle by Lance Briggs),-0.950,0.540
4,4:26,1,10,MIN 24,10,28,"Christian Ponder pass complete short left to Adrian Peterson for 9 yards (tackle by Brian Urlacher). Penalty on Brian Urlacher: Horse Collar Tackle, 15 yards",0.540,2.130
4,4:18,1,10,MIN 48,10,28,Christian Ponder pass incomplete deep middle intended for Stephen Burton,2.130,1.580
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
4,4:14,2,10,MIN 48,10,28,Christian Ponder pass complete short right to Jarius Wright for no gain,1.580,0.890
4,3:55,3,10,MIN 48,10,28,"Christian Ponder pass incomplete. Penalty on CHI: Defensive 12 On-field, 5 yards (no play)",0.890,1.550
4,3:51,3,5,CHI 47,10,28,Christian Ponder pass incomplete deep right intended for Devin Aromashodu (defended by Zackary Bowman),1.550,0.130
4,3:45,4,5,CHI 47,10,28,Christian Ponder pass complete short right to John Carlson for 7 yards (tackle by Zackary Bowman),0.130,2.920
4,3:22,1,10,CHI 40,10,28,Christian Ponder pass complete short middle to Adrian Peterson for 7 yards (tackle by Nick Roach),2.920,3.320
4,3:02,2,3,CHI 33,10,28,Christian Ponder pass complete short middle to Adrian Peterson for 2 yards (tackle by Stephen Paea),3.320,2.870
4,3:02,3,1,CHI 31,10,28,Christian Ponder pass incomplete short right intended for John Carlson,2.870,1.410
4,2:36,4,1,CHI 31,10,28,Adrian Peterson left guard for no gain (tackle by Julius Peppers),1.410,-1.000
4,2:28,1,10,CHI 31,10,28,Michael Bush right tackle for 4 yards (tackle by Fred Evans),1.000,1.000
4,2:00,2,6,CHI 35,10,28,Michael Bush right guard for no gain (tackle by Fred Evans),1.000,0.000
4,1:55,,,,10,28,Timeout #1 by Minnesota Vikings,0.000,0.300
4,1:55,3,6,CHI 35,10,28,Michael Bush right end for 7 yards (tackle by Josh Robinson),0.300,0.000
4,1:48,,,,10,28,Timeout #2 by Minnesota Vikings,0.000,1.730
4,1:48,1,10,CHI 42,10,28,Michael Bush left tackle for 2 yards (tackle by Christian Ballard),1.730,1.460
4,1:04,2,8,CHI 44,10,28,Michael Bush left end for no gain (tackle by Jared Allen),1.460,0.760
4,0:16,3,8,CHI 44,10,28,Jay Cutler kneels for -1 yards,0.760,-0.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
