Quarter,Time,Down,ToGo,Location,CLE,DEN,Detail,EPB,EPA
3,12:26,3,3,DEN 27,12,17,Brandon Allen sacked by Mack Wilson for -8 yards,-0.030,-2.140
3,11:43,4,11,DEN 19,12,17,Colby Wadman punts 33 yards out of bounds,-2.140,-2.130
3,11:31,1,10,CLE 48,12,17,Baker Mayfield sacked by Derek Wolfe for -5 yards,2.130,0.910
3,10:45,2,15,CLE 43,12,17,"Baker Mayfield pass complete short right to Antonio Callaway for -3 yards (tackle by Davontae Harris). Penalty on Mike Purcell: Unnecessary Roughness, 15 yards",0.910,2.590
3,10:21,1,10,DEN 45,12,17,Baker Mayfield pass incomplete deep left intended for Stephen Carlson,2.590,2.040
3,10:15,2,10,DEN 45,12,17,Baker Mayfield pass complete short left to Demetrius Harris for 9 yards (tackle by Todd Davis and Chris Harris),2.040,2.540
3,9:43,3,1,DEN 36,12,17,Nick Chubb up the middle for 4 yards (tackle by Alexander Johnson),2.540,3.450
3,9:01,1,10,DEN 32,12,17,Baker Mayfield pass complete short left to Jarvis Landry for -1 yards (tackle by Alexander Johnson and Davontae Harris),3.450,2.770
3,8:15,2,11,DEN 33,12,17,Baker Mayfield pass complete short middle to Jarvis Landry for 19 yards (tackle by Justin Simmons and Kareem Jackson),2.770,4.650
3,7:31,1,10,DEN 14,12,17,Nick Chubb up the middle for 1 yard (tackle by Derek Wolfe),4.650,4.160
3,6:49,2,9,DEN 13,12,17,Baker Mayfield pass complete short right to Jarvis Landry for 6 yards (tackle by Chris Harris),4.160,4.500
3,6:07,3,3,DEN 7,12,17,Dontrell Hilliard up the middle for 2 yards (tackle by Todd Davis and Alexander Johnson),4.500,3.030
3,5:23,4,1,DEN 5,12,17,Baker Mayfield right guard for no gain (tackle by Von Miller and Todd Davis),3.030,0.380
3,5:16,1,10,DEN 5,12,17,Royce Freeman up the middle for 6 yards (tackle by Adarius Taylor),-0.380,-0.340
3,4:37,2,4,DEN 11,12,17,Brandon Allen pass complete short right to Noah Fant for 16 yards,-0.340,0.740
3,3:59,1,10,DEN 27,12,17,Royce Freeman left tackle for 5 yards (tackle by Devaroe Lawrence and Myles Garrett),0.740,0.870
3,3:21,2,5,DEN 32,12,17,Brandon Allen pass complete short left to Courtland Sutton for 4 yards (tackle by Greedy Williams),0.870,0.700
3,2:36,3,1,DEN 36,12,17,Brandon Allen pass complete short right to Courtland Sutton for 10 yards (tackle by Denzel Ward),0.700,1.990
3,1:56,1,10,DEN 46,12,17,Brandon Allen pass complete deep middle to Noah Fant for 24 yards (tackle by Joe Schobert),1.990,3.580
3,1:13,1,10,CLE 30,12,23,"Phillip Lindsay right tackle for 30 yards, touchdown. Penalty on Chad Thomas: Illegal Use of Hands (Declined)",3.580,7.000
3,1:06,,,CLE 15,12,24,Brandon McManus kicks extra point good,0.000,0.000
3,1:06,,,DEN 35,12,24,"Brandon McManus kicks off 67 yards, returned by Tavierre Thomas for 26 yards (tackle by Jeremiah Attaochu and Isaac Yiadom)",0.000,0.540
3,1:00,1,10,CLE 24,12,24,Nick Chubb left tackle for 1 yard (tackle by Derek Wolfe),0.540,0.130
3,0:13,2,9,CLE 25,12,24,Baker Mayfield pass complete short middle to Nick Chubb for 8 yards (tackle by Duke Dawson),0.130,0.500
Quarter,Time,Down,ToGo,Location,CLE,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,CLE 33,12,24,Nick Chubb right tackle for 3 yards (tackle by Todd Davis),0.500,1.330
4,14:23,1,10,CLE 36,12,24,Nick Chubb right guard for 4 yards (tackle by Shelby Harris and Alexander Johnson),1.330,1.330
4,13:46,2,6,CLE 40,12,24,Baker Mayfield pass complete short right to Odell Beckham for 27 yards (tackle by Alexander Johnson),1.330,3.380
4,12:55,1,10,DEN 33,12,24,Nick Chubb left guard for 11 yards (tackle by Justin Simmons),3.380,4.110
4,12:12,1,10,DEN 22,12,24,Dontrell Hilliard up the middle for -1 yards (tackle by Mike Purcell),4.110,3.430
4,11:44,2,11,DEN 23,12,24,Baker Mayfield pass complete short left to Dontrell Hilliard for 4 yards (tackle by Todd Davis),3.430,3.260
4,10:57,,,,,,Timeout #2 by Cleveland Browns,,
4,10:57,3,7,DEN 19,12,24,"Baker Mayfield pass incomplete short right intended for Odell Beckham (defended by Chris Harris). Penalty on Chris Harris: Defensive Pass Interference, 10 yards (no play)",3.260,5.140
4,10:53,1,9,DEN 9,18,24,"Baker Mayfield pass complete short left to Jarvis Landry for 9 yards, touchdown",5.140,7.000
4,10:47,,,DEN 15,19,24,Austin Seibert kicks extra point good,0.000,0.000
4,10:47,,,CLE 35,19,24,"Austin Seibert kicks off 65 yards, touchback.",0.000,0.610
4,10:47,1,10,DEN 25,19,24,Courtland Sutton right end for 7 yards (tackle by Denzel Ward),0.610,1.010
4,10:03,2,3,DEN 32,19,24,Phillip Lindsay up the middle for -1 yards (tackle by Mack Wilson),1.010,0.170
4,9:19,3,4,DEN 31,19,24,"Brandon Allen pass incomplete short left. Penalty on Sheldon Richardson: Roughing the Passer, 15 yards (no play)",0.170,1.990
4,9:11,1,10,DEN 46,19,24,"Phillip Lindsay right tackle for 15 yards (tackle by Morgan Burnett). Penalty on Troy Fumagalli: Offensive Holding, 10 yards (no play)",1.990,1.330
4,8:45,1,20,DEN 36,19,24,Brandon Allen pass complete short middle to Devontae Booker for 14 yards (tackle by Morgan Burnett),1.330,1.990
4,7:58,2,6,DEN 50,19,24,"Penalty on Garett Bolles: False Start, 5 yards (no play)",1.990,1.320
4,7:41,2,11,DEN 45,19,24,Brandon Allen pass incomplete short right intended for Noah Fant (defended by Mack Wilson),1.320,0.630
4,7:36,3,11,DEN 45,19,24,Brandon Allen pass incomplete short right. Penalty on Garett Bolles: Offensive Holding (Declined),0.630,-0.390
4,7:30,4,11,DEN 45,19,24,"Colby Wadman punts 49 yards, returned by Dontrell Hilliard for 6 yards (tackle by Joseph Jones)",-0.390,0.350
4,7:21,1,10,CLE 12,19,24,Nick Chubb right guard for 3 yards (tackle by Malik Reed),-0.350,-0.500
4,6:37,2,7,CLE 15,19,24,Baker Mayfield pass complete short left to Nick Chubb for 11 yards (tackle by Todd Davis),-0.500,0.670
4,6:06,1,10,CLE 26,19,24,Nick Chubb left tackle for 1 yard (tackle by Adam Gotsis and Mike Purcell),0.670,0.270
4,5:23,2,9,CLE 27,19,24,Baker Mayfield pass complete short left to Odell Beckham for 39 yards (tackle by Justin Simmons),0.270,3.310
4,4:45,1,10,DEN 34,19,24,Baker Mayfield pass incomplete short middle intended for Jarvis Landry (defended by Derek Wolfe),3.310,2.770
4,4:40,2,10,DEN 34,19,24,Nick Chubb up the middle for 9 yards (tackle by Derek Wolfe and Todd Davis),2.770,3.270
4,4:09,3,1,DEN 25,19,24,Nick Chubb left tackle for -3 yards (tackle by Justin Simmons),3.270,1.650
4,3:23,,,,,,Timeout #3 by Cleveland Browns,,
4,3:23,4,4,DEN 28,19,24,Baker Mayfield pass incomplete short middle intended for Jarvis Landry (defended by Kareem Jackson) (defended by Davontae Harris),1.650,-0.810
4,3:19,1,10,DEN 28,19,24,Phillip Lindsay up the middle for 1 yard (tackle by Mack Wilson),0.810,0.400
4,2:36,,,,,,Timeout #1 by Denver Broncos,,
4,2:36,2,9,DEN 29,19,24,Phillip Lindsay left end for 16 yards (tackle by Olivier Vernon),0.400,1.930
4,2:00,1,10,DEN 45,19,24,Brandon Allen kneels for -1 yards,1.930,1.250
4,1:19,2,11,DEN 44,19,24,Brandon Allen kneels for -1 yards,1.250,0.430
4,0:37,3,12,DEN 43,19,24,Brandon Allen kneels for -1 yards,0.430,-0.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
