Quarter,Time,Down,ToGo,Location,NYG,SFO,Detail,EPB,EPA
2,10:12,2,4,SFO 22,6,3,"Eli Manning sacked by Ronald Blair for -7 yards. Eli Manning fumbles (forced by Ronald Blair), recovered by Eric Reid at SFO-15 (tackle by Rhett Ellison)",3.980,0.220
2,10:00,1,10,SFO 15,6,3,Carlos Hyde middle for 4 yards (tackle by Damon Harrison),-0.220,-0.110
2,9:18,2,6,SFO 19,6,3,"Matt Breida left end for 19 yards (tackle by Darian Thompson). Penalty on Marquise Goodwin: Offensive Holding, 9 yards (no play)",-0.110,-1.150
2,8:54,2,15,SFO 10,6,3,Carlos Hyde right end for 7 yards (tackle by Jonathan Casillas and Kelvin Sheppard),-1.150,-1.120
2,8:10,3,8,SFO 17,6,9,"C.J. Beathard pass complete deep middle to Marquise Goodwin for 83 yards, touchdown",-1.120,7.000
2,7:59,,,NYG 15,6,10,Robbie Gould kicks extra point good,0.000,0.000
2,7:59,,,SFO 35,6,10,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.610
2,7:59,1,10,NYG 25,6,10,Orleans Darkwa right guard for 3 yards (tackle by D.J. Jones and Reuben Foster),0.610,0.470
2,7:19,2,7,NYG 28,6,10,Eli Manning pass complete short middle to Evan Engram for 5 yards (tackle by Eric Reid),0.470,0.430
2,6:40,3,2,NYG 33,6,10,Eli Manning pass complete deep right to Sterling Shepard for 24 yards (tackle by K'Waun Williams),0.430,2.720
2,5:55,1,10,SFO 43,6,10,Shane Vereen middle for 6 yards (tackle by DeForest Buckner),2.720,2.990
2,5:21,2,4,SFO 37,6,10,Shane Vereen middle for 3 yards (tackle by Earl Mitchell and Brock Coyle),2.990,2.680
2,4:41,3,1,SFO 34,6,10,Orleans Darkwa middle for 2 yards (tackle by Brock Coyle),2.680,3.450
2,4:00,1,10,SFO 32,6,10,Eli Manning pass complete short left to Orleans Darkwa for 8 yards (tackle by Dontae Johnson and Reuben Foster),3.450,3.980
2,3:20,2,2,SFO 24,6,10,Eli Manning pass complete short left to Roger Lewis for 10 yards,3.980,4.650
2,2:53,1,10,SFO 14,6,10,Orleans Darkwa middle for 5 yards (tackle by Eric Reid),4.650,4.900
2,2:13,2,5,SFO 9,12,10,"Eli Manning pass complete short left to Evan Engram for 9 yards, touchdown",4.900,7.000
2,2:08,,,SFO 15,13,10,Aldrick Rosas kicks extra point good,0.000,0.000
2,2:08,,,NYG 35,13,10,"Aldrick Rosas kicks off 64 yards, returned by Victor Bolden for 23 yards (tackle by Deontae Skinner)",0.000,-0.540
2,2:02,1,10,SFO 24,13,10,C.J. Beathard pass complete short left to Kyle Juszczyk for 8 yards (tackle by Calvin Munson),0.540,1.080
2,1:56,2,2,SFO 32,13,10,Carlos Hyde left end for 10 yards (tackle by Landon Collins and Jason Pierre-Paul),1.080,1.730
2,1:34,1,10,SFO 42,13,10,C.J. Beathard pass incomplete short middle intended for Carlos Hyde,1.730,1.190
2,1:31,2,10,SFO 42,13,10,C.J. Beathard pass complete short left to Garrett Celek for 7 yards (tackle by Calvin Munson and Jonathan Casillas),1.190,0.000
2,0:52,,,,,,Timeout #2 by San Francisco 49ers,0.000,-1.420
2,0:52,3,3,SFO 49,13,10,"Penalty on Joe Staley: False Start, 5 yards (no play)",1.420,0.760
2,0:52,3,8,SFO 44,13,10,C.J. Beathard pass complete short middle to Garrett Celek for 9 yards (tackle by Darian Thompson),0.760,2.460
2,0:37,1,10,NYG 47,13,16,"C.J. Beathard pass complete deep left to Garrett Celek for 47 yards, touchdown",2.460,7.000
2,0:28,,,NYG 15,13,17,Robbie Gould kicks extra point good,0.000,0.000
2,0:28,,,SFO 35,13,17,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.610
2,0:28,1,10,NYG 25,13,17,Shane Vereen middle for 5 yards (tackle by DeForest Buckner),0.610,0.740
Quarter,Time,Down,ToGo,Location,NYG,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,13,17,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,NYG 25,13,17,Eli Manning pass complete short left to Orleans Darkwa for 10 yards (tackle by Eric Reid),0.610,1.270
3,14:32,1,10,NYG 35,13,17,Orleans Darkwa middle for no gain (tackle by Eric Reid),1.270,0.720
3,13:56,2,10,NYG 35,13,17,Orleans Darkwa middle for 3 yards (tackle by Leger Douzable and Earl Mitchell),0.720,0.430
3,13:12,3,7,NYG 38,13,17,"Eli Manning pass incomplete short right intended for Sterling Shepard. Penalty on DeForest Buckner: Defensive Offside, 5 yards (no play)",0.430,1.090
3,13:08,3,2,NYG 43,13,17,Wayne Gallman right guard for 13 yards (tackle by Adrian Colbert),1.090,2.650
3,12:30,1,10,SFO 44,13,17,Wayne Gallman middle for 3 yards (tackle by Dontae Johnson),2.650,2.520
3,11:52,2,7,SFO 41,13,17,Eli Manning pass complete short middle to Evan Engram for 5 yards (tackle by Reuben Foster and Ronald Blair),2.520,2.480
3,11:05,3,2,SFO 36,13,17,Eli Manning pass complete deep left to Sterling Shepard for 18 yards (tackle by K'Waun Williams),2.480,4.370
3,10:40,1,10,SFO 18,13,17,Orleans Darkwa middle for 2 yards (tackle by Reuben Foster and Earl Mitchell),4.370,4.090
3,9:59,2,8,SFO 16,13,17,Eli Manning pass incomplete short middle intended for Roger Lewis (defended by Earl Mitchell),4.090,3.300
3,9:55,3,8,SFO 16,13,17,Eli Manning pass incomplete short middle intended for Tavarres King,3.300,2.380
3,9:52,4,8,SFO 16,13,17,Aldrick Rosas 34 yard field goal no good,2.380,-0.540
3,9:47,1,10,SFO 24,13,17,Carlos Hyde right tackle for 3 yards (tackle by Jason Pierre-Paul),0.540,0.400
3,9:23,2,7,SFO 27,13,17,C.J. Beathard pass complete deep left to Louis Murphy for 40 yards (tackle by Eli Apple),0.400,3.380
3,8:59,1,10,NYG 33,13,17,C.J. Beathard pass incomplete short right intended for Marquise Goodwin,3.380,2.840
3,8:55,2,10,NYG 33,13,17,Carlos Hyde left end for 21 yards (tackle by Darian Thompson and Calvin Munson),2.840,4.780
3,8:16,1,10,NYG 12,13,17,"Carlos Hyde right tackle for 9 yards (tackle by Darian Thompson). Penalty on Logan Paulsen: Offensive Holding, 10 yards (no play)",4.780,4.110
3,7:51,1,20,NYG 22,13,17,C.J. Beathard pass incomplete short left intended for Matt Breida is intercepted by Olivier Vernon at NYG-25,4.110,-0.610
3,7:44,1,10,NYG 25,13,17,Orleans Darkwa left end for 18 yards (tackle by Eric Reid),0.610,1.800
3,7:20,1,10,NYG 43,13,17,Eli Manning sacked by Elvis Dumervil for -6 yards,1.800,0.440
3,6:43,2,16,NYG 37,13,17,Orleans Darkwa left guard for 5 yards (tackle by Dontae Johnson and Leger Douzable),0.440,0.430
3,6:01,3,11,NYG 42,13,17,"Penalty on D.J. Fluker: False Start, 5 yards (no play)",0.430,-0.230
3,5:55,3,16,NYG 37,13,17,Eli Manning pass incomplete deep left intended for Tavarres King (defended by Adrian Colbert),-0.230,-0.910
3,5:49,4,16,NYG 37,13,17,"Brad Wing punts 40 yards, returned by Victor Bolden for 16 yards (tackle by Deontae Skinner)",-0.910,-1.530
3,5:39,1,10,SFO 39,13,17,C.J. Beathard pass incomplete short left intended for Garrett Celek,1.530,0.990
3,5:33,2,10,SFO 39,13,17,Carlos Hyde right end for -2 yards (tackle by Calvin Munson and Damon Harrison),0.990,0.040
3,4:51,3,12,SFO 37,13,17,C.J. Beathard pass complete deep left to Kendrick Bourne for 20 yards (tackle by Janoris Jenkins),0.040,2.720
3,4:08,1,10,NYG 43,13,17,Matt Breida left tackle for no gain (tackle by Olivier Vernon),2.720,2.180
3,3:39,2,10,NYG 43,13,17,C.J. Beathard pass complete short right to Kyle Juszczyk for 12 yards (tackle by Andrew Adams),2.180,3.510
3,3:01,1,10,NYG 31,13,17,Carlos Hyde right guard for 2 yards (tackle by Calvin Munson and Damon Harrison),3.510,3.240
3,2:24,2,8,NYG 29,13,17,C.J. Beathard pass complete short right to Kyle Juszczyk for 2 yards (tackle by Jonathan Casillas and Eli Apple),3.240,2.810
3,1:42,3,6,NYG 27,13,17,C.J. Beathard pass complete short left to Kendrick Bourne for 8 yards (tackle by Darian Thompson),2.810,4.310
3,1:00,1,10,NYG 19,13,17,Matt Breida right end for 4 yards (tackle by Dominique Rodgers-Cromartie),4.310,4.350
3,0:47,2,6,NYG 15,13,17,Carlos Hyde right tackle for 4 yards (tackle by Kerry Wynn and Landon Collins),4.350,4.430
Quarter,Time,Down,ToGo,Location,NYG,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,NYG 11,13,23,"C.J. Beathard right end for 11 yards, touchdown",4.430,7.000
4,14:53,,,NYG 15,13,24,Robbie Gould kicks extra point good,0.000,0.000
4,14:53,,,SFO 35,13,24,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.610
4,14:53,1,10,NYG 25,13,24,Eli Manning pass complete short right to Evan Engram for no gain,0.610,0.060
4,14:08,2,10,NYG 25,13,24,"Wayne Gallman right end for 15 yards (tackle by Adrian Colbert and D.J. Jones). Penalty on Jerell Adams: Offensive Holding, 10 yards (no play)",0.060,0.000
4,13:34,,,,,,Timeout #1 by New York Giants,0.000,1.430
4,13:34,2,20,NYG 15,13,24,Eli Manning pass complete short middle to Sterling Shepard for 7 yards (tackle by K'Waun Williams),-1.430,-1.020
4,13:07,3,13,NYG 22,13,24,Eli Manning pass incomplete deep left intended for Sterling Shepard,-1.020,-1.900
4,13:01,4,13,NYG 22,13,24,"Brad Wing punts 47 yards, returned by Victor Bolden for 7 yards (tackle by Curtis Grant)",-1.900,-1.470
4,12:51,1,10,SFO 38,13,24,Carlos Hyde middle for 2 yards (tackle by Olivier Vernon),1.470,1.190
4,12:15,2,8,SFO 40,13,24,Carlos Hyde right tackle for 3 yards (tackle by Damon Harrison and Landon Collins),1.190,0.890
4,11:34,3,5,SFO 43,13,24,C.J. Beathard pass complete short left to Louis Murphy for 8 yards (tackle by Calvin Munson),0.890,2.320
4,10:56,1,10,NYG 49,13,24,Matt Breida right guard for 4 yards (tackle by Jay Bromley),2.320,2.320
4,10:13,2,6,NYG 45,13,24,Matt Breida right guard for 12 yards (tackle by Darian Thompson and Avery Moss),2.320,3.380
4,9:27,1,10,NYG 33,13,30,"Matt Breida right guard for 33 yards, touchdown",3.380,7.000
4,9:19,,,NYG 15,13,31,Robbie Gould kicks extra point good,0.000,0.000
4,9:19,,,SFO 35,13,31,"Bradley Pinion kicks off 65 yards, returned by Shane Vereen for 24 yards (tackle by Mark Nzeocha)",0.000,-0.540
4,9:14,1,10,NYG 24,13,31,Eli Manning pass incomplete deep left intended for Evan Engram,0.540,0.000
4,9:09,2,10,NYG 24,13,31,Shane Vereen middle for -2 yards (tackle by Reuben Foster),0.000,-0.960
4,8:32,3,12,NYG 22,13,31,Eli Manning pass complete short right to Sterling Shepard for 5 yards (tackle by Eric Reid),-0.960,-1.570
4,8:01,4,7,NYG 27,13,31,"Brad Wing punts 37 yards, out of bounds",-1.570,-1.330
4,7:53,1,10,SFO 36,13,31,Carlos Hyde left end for 7 yards (tackle by Jonathan Casillas),1.330,1.740
4,7:10,2,3,SFO 43,13,31,Carlos Hyde left tackle for -2 yards (tackle by Jason Pierre-Paul),1.740,0.760
4,6:29,3,5,SFO 41,13,31,Carlos Hyde left tackle for 4 yards (tackle by Olivier Vernon and Landon Collins),0.760,-0.390
4,5:46,4,1,SFO 45,13,31,"Bradley Pinion punts 45 yards, returned by Ed Eagan for no gain",-0.390,0.380
4,5:36,1,10,NYG 10,13,31,Eli Manning pass complete short right to Tavarres King for 7 yards (tackle by Ahkello Witherspoon),-0.380,-0.090
4,5:13,2,3,NYG 17,13,31,Eli Manning pass complete short right to Shane Vereen for 2 yards (tackle by Ahkello Witherspoon),-0.090,-0.370
4,4:34,3,1,NYG 19,13,31,Shane Vereen middle for -1 yards (tackle by Leger Douzable and Brock Coyle),-0.370,-2.240
4,3:49,4,2,NYG 18,13,31,Eli Manning pass complete short middle to Sterling Shepard for 14 yards (tackle by Reuben Foster),-2.240,1.070
4,3:22,1,10,NYG 32,13,31,Eli Manning pass incomplete deep right intended for Sterling Shepard,1.070,0.530
4,3:14,2,10,NYG 32,13,31,Eli Manning pass complete short middle to Sterling Shepard for 4 yards (tackle by Adrian Colbert),0.530,0.370
4,2:42,3,6,NYG 36,13,31,Eli Manning pass complete short left to Sterling Shepard for 1 yard (tackle by Brock Coyle),0.370,-0.910
4,2:08,4,5,NYG 37,13,31,Eli Manning pass complete short left to Roger Lewis for 9 yards (tackle by Dontae Johnson). Penalty on Dontae Johnson: Defensive Pass Interference (Declined),-0.910,1.990
4,2:02,1,10,NYG 46,13,31,Eli Manning sacked by Ronald Blair for -7 yards,1.990,0.510
4,1:56,2,17,NYG 39,13,31,Eli Manning pass complete short right to Shane Vereen for 14 yards (tackle by DeForest Buckner),0.510,1.690
4,1:34,3,3,SFO 47,13,31,Eli Manning pass incomplete deep right intended for Evan Engram (defended by Eric Reid),1.690,0.130
4,1:29,4,3,SFO 47,13,31,Eli Manning pass complete short right to Shane Vereen for 4 yards (tackle by Brock Coyle),0.130,2.720
4,1:24,1,10,SFO 43,13,31,Eli Manning pass complete short right to Evan Engram for 8 yards (tackle by Ronald Blair and Eric Reid),2.720,3.260
4,1:15,2,2,SFO 35,13,31,Eli Manning pass complete short left to Sterling Shepard for 21 yards (tackle by DeForest Buckner),3.260,0.000
4,1:15,,,,,,Timeout #2 by New York Giants,0.000,-4.650
4,1:07,1,10,SFO 14,19,31,"Eli Manning pass complete short left to Roger Lewis for 14 yards, touchdown",4.650,7.000
4,1:02,,,SFO 2,21,31,"Two Point Attempt: Orleans Darkwa middle, conversion succeeds",0.000,1.000
4,1:02,,,NYG 35,21,31,"Aldrick Rosas kicks onside 12 yards, recovered by Carlos Hyde",0.000,-2.460
4,1:01,1,10,NYG 47,21,31,C.J. Beathard kneels for -1 yards,2.460,0.000
4,1:00,,,,,,Timeout #2 by New York Giants,0.000,-1.780
4,1:00,2,11,NYG 48,21,31,C.J. Beathard kneels for -1 yards,1.780,0.960
4,0:23,3,12,NYG 49,21,31,C.J. Beathard kneels for -1 yards,0.960,-0.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
