Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
2,5:00,3,7,,7,14,Philip Rivers pass incomplete short left intended for Brandon Manumaleuna,1.220,-0.060
2,4:55,4,7,,7,14,"Mike Scifres punts 36 yards, fair catch by Chris Carr",-0.060,0.280
2,4:46,1,10,OAK 14,7,14,LaMont Jordan up the middle for 6 yards (tackle by Shaun Phillips and Stephen Cooper),-0.280,0.150
2,4:17,2,4,OAK 20,7,14,LaMont Jordan left end for 5 yards (tackle by Shawne Merriman),0.150,0.610
2,3:46,1,10,OAK 25,7,14,LaMont Jordan up the middle for 4 yards (tackle by Jamal Williams and Shaun Phillips),0.610,0.600
2,3:04,2,6,OAK 29,7,14,Justin Fargas left end for 7 yards (tackle by Drayton Florence),0.600,1.330
2,2:25,1,10,OAK 36,7,14,Justin Fargas left tackle for 3 yards (tackle by Stephen Cooper),1.330,1.200
2,2:00,2,7,OAK 39,7,14,"Daunte Culpepper pass incomplete. Penalty on Matt Wilhelm: Illegal Contact, 5 yards (no play)",1.200,1.860
2,1:54,,,,7,14,Timeout #2 by Oakland Raiders,0.000,1.860
2,1:54,1,10,OAK 44,7,14,Daunte Culpepper pass complete short right to Mike Williams for 15 yards,1.860,2.850
2,1:47,1,10,SDG 41,7,14,LaMont Jordan right tackle for no gain (tackle by Stephen Cooper),2.850,2.310
2,1:08,2,10,SDG 41,7,14,Daunte Culpepper pass complete short right to Zach Miller for 4 yards (tackle by Clinton Hart),2.310,2.150
2,0:27,3,6,SDG 37,7,14,"Penalty on Marques Harris: Neutral Zone Infraction, 5 yards (no play)",2.150,2.810
2,0:27,3,1,SDG 32,7,14,Daunte Culpepper pass complete deep right to Ronald Curry for 31 yards (tackle by Quentin Jammer),2.810,6.970
2,0:20,1,1,SDG 1,7,14,Daunte Culpepper sacked by Shawne Merriman for -6 yards,6.970,4.760
2,0:10,,,,7,14,Timeout #3 by Oakland Raiders,0.000,4.760
2,0:10,2,7,SDG 7,7,14,"Daunte Culpepper sacked by Shaun Phillips for -4 yards. Daunte Culpepper fumbles (forced by Shaun Phillips), recovered by Jamal Williams at SDG-11 (tackle by Daunte Culpepper)",4.760,0.370
2,0:01,1,10,SDG 11,7,14,Philip Rivers kneels for -1 yards,-0.370,-0.850
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 30,7,14,"Nate Kaeding kicks off 61 yards, returned by Chris Carr for 16 yards (tackle by Cletis Gordon)",0.000,0.610
3,14:55,1,10,OAK 25,7,14,"LaMont Jordan right tackle for no gain (tackle by Matt Wilhelm). Penalty on Jamal Williams: Defensive Holding, 5 yards",0.610,0.940
3,14:31,1,10,OAK 30,7,14,Daunte Culpepper pass incomplete short right intended for Ronald Curry,0.940,0.390
3,14:24,2,10,OAK 30,7,14,LaMont Jordan right tackle for 4 yards (tackle by Jacques Cesaire and Quentin Jammer),0.390,0.230
3,13:42,3,6,OAK 34,7,14,Daunte Culpepper pass incomplete short left intended for Jerry Porter (defended by Antonio Cromartie),0.230,-1.110
3,13:38,4,6,OAK 34,7,14,"Shane Lechler punts 36 yards, returned by Darren Sproles for 2 yards (tackle by Chris Clemons)",-1.110,-1.070
3,13:28,1,10,SDG 32,7,14,Philip Rivers pass complete short right to Antonio Gates for 28 yards (tackle by Kirk Morrison),1.070,2.920
3,12:44,1,10,OAK 40,7,14,Philip Rivers pass complete short middle to LaDainian Tomlinson for 12 yards (tackle by Robert W. Thomas),2.920,3.710
3,12:02,1,10,OAK 28,7,14,LaDainian Tomlinson left end for 1 yard (tackle by Tommy Kelly),3.710,3.300
3,11:17,2,9,OAK 27,7,14,LaDainian Tomlinson up the middle for 2 yards (tackle by Thomas Howard),3.300,2.870
3,10:38,3,7,OAK 25,7,14,Philip Rivers pass complete short right to Brandon Manumaleuna for 12 yards (tackle by Fabian Washington),2.870,4.710
3,9:51,1,10,OAK 13,7,20,"LaDainian Tomlinson left end for 13 yards, touchdown",4.710,7.000
3,,,,OAK 2,7,21,Nate Kaeding kicks extra point good,0.000,0.000
3,,,,SDG 30,7,21,"Nate Kaeding kicks off 67 yards, returned by Chris Carr for 29 yards (tackle by Kassim Osgood)",0.000,1.070
3,9:35,1,10,OAK 32,7,21,Daunte Culpepper pass complete short left to Jerry Porter for 9 yards (tackle by Shaun Phillips),1.070,1.740
3,8:59,2,1,OAK 41,7,21,LaMont Jordan up the middle for 6 yards (tackle by Clinton Hart),1.740,2.060
3,8:22,1,10,OAK 47,7,21,"Dominic Rhodes left guard for 5 yards (tackle by Jamal Williams and Matt Wilhelm). Penalty on Robert Gallery: Offensive Holding, 10 yards (no play)",2.060,1.400
3,7:58,1,20,OAK 37,7,21,Daunte Culpepper right end for 5 yards (tackle by Matt Wilhelm),1.400,0.840
3,7:11,2,15,OAK 42,7,21,LaMont Jordan right end for 2 yards (tackle by Luis Castillo and Shawne Merriman),0.840,0.430
3,6:31,3,13,OAK 44,7,21,Daunte Culpepper pass incomplete deep left intended for Jerry Porter is intercepted by Antonio Cromartie at SDG-23,0.430,-0.480
3,6:24,1,10,SDG 23,7,21,LaDainian Tomlinson left tackle for 2 yards (tackle by Michael Huff),0.480,0.200
3,5:45,2,8,SDG 25,7,21,LaDainian Tomlinson left end for 9 yards (tackle by Michael Huff),0.200,1.200
3,5:07,1,10,SDG 34,7,21,Michael Turner right tackle for 2 yards (tackle by Michael Huff),1.200,0.930
3,4:28,2,8,SDG 36,7,21,Philip Rivers pass complete short right to Brandon Manumaleuna for 6 yards (tackle by Robert W. Thomas),0.930,1.030
3,3:41,,,,7,21,Timeout #1 by San Diego Chargers,0.000,1.030
3,3:41,3,2,SDG 42,7,21,Michael Turner left tackle for 1 yard (tackle by Robert W. Thomas and Warren Sapp),1.030,-0.520
3,2:50,4,1,SDG 43,7,21,"Mike Scifres punts 41 yards, fair catch by Chris Carr. Penalty on Antonio Cromartie: Fair Catch Interference, 15 yards",-0.520,-1.000
3,2:40,1,10,OAK 31,7,21,LaMont Jordan right end for 1 yard (tackle by Luis Castillo),1.000,0.600
3,2:11,2,9,OAK 32,7,21,LaMont Jordan right end for -1 yards (tackle by Matt Wilhelm),0.600,-0.230
3,1:28,3,10,OAK 31,7,21,Daunte Culpepper pass incomplete short left intended for Mike Williams,-0.230,-1.310
3,1:23,4,10,OAK 31,7,21,"Shane Lechler punts 35 yards, returned by Darren Sproles for 21 yards (tackle by Chris Clemons)",-1.310,-2.590
3,1:10,1,10,OAK 45,7,21,LaDainian Tomlinson right end for 8 yards (tackle by Stuart Schweigert),2.590,3.120
3,0:26,2,2,OAK 37,7,21,LaDainian Tomlinson up the middle for 1 yard (tackle by Robert W. Thomas and Kirk Morrison),3.120,2.540
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,OAK 36,7,21,Philip Rivers up the middle for 2 yards (tackle by Robert W. Thomas),2.540,3.310
4,14:18,1,10,OAK 34,7,21,Michael Turner up the middle for 2 yards (tackle by Michael Huff),3.310,3.040
4,13:39,2,8,OAK 32,7,21,Philip Rivers pass incomplete deep right intended for Vincent Jackson (defended by Fabian Washington),3.040,2.350
4,13:32,3,8,OAK 32,7,21,Philip Rivers pass incomplete short middle intended for LaDainian Tomlinson,2.350,1.240
4,13:27,4,8,OAK 32,7,21,Nate Kaeding 50 yard field goal no good,1.240,-1.600
4,13:22,1,10,OAK 40,7,21,"Daunte Culpepper for no gain. Daunte Culpepper fumbles, recovered by Daunte Culpepper at OAK-36",1.600,0.510
4,12:45,2,14,OAK 36,7,21,Daunte Culpepper pass complete short middle to LaMont Jordan for 7 yards (tackle by Stephen Cooper),0.510,0.760
4,11:57,3,7,OAK 43,7,21,Daunte Culpepper pass complete short left to Jerry Porter for 16 yards (tackle by Eric Weddle),0.760,2.850
4,11:34,1,10,SDG 41,7,21,Daunte Culpepper sacked by Shaun Phillips for -10 yards,2.850,0.960
4,10:57,2,20,OAK 49,7,21,Daunte Culpepper pass complete short right to Mike Williams for 6 yards,0.960,1.090
4,10:25,3,14,SDG 45,7,21,Daunte Culpepper pass complete short right to Justin Fargas for 16 yards (tackle by Eric Weddle),1.090,3.640
4,9:35,,,,7,21,Timeout #1 by Oakland Raiders,0.000,3.640
4,9:35,1,10,SDG 29,7,21,LaMont Jordan right end for 3 yards (tackle by Stephen Cooper and Luis Castillo),3.640,3.510
4,8:53,2,7,SDG 26,7,21,Daunte Culpepper pass incomplete short left intended for Ronald Curry (defended by Shawne Merriman),3.510,2.810
4,8:48,3,7,SDG 26,7,21,Daunte Culpepper pass incomplete short left intended for Ronald Curry,2.810,1.740
4,8:46,4,7,SDG 26,7,21,"Penalty on Robert Gallery: False Start, 5 yards (no play)",1.740,1.320
4,8:46,4,12,SDG 31,7,21,Daunte Culpepper pass complete deep left to Ronald Curry for 18 yards (tackle by Antonio Cromartie),1.320,4.710
4,8:06,1,10,SDG 13,7,21,LaMont Jordan up the middle for 3 yards (tackle by Luis Castillo and Shaun Phillips),4.710,4.580
4,7:27,2,7,SDG 10,7,21,Daunte Culpepper pass incomplete short right intended for Ronald Curry,4.580,3.650
4,7:23,3,7,SDG 10,7,21,Daunte Culpepper pass complete short right to Ronald Curry for 7 yards (tackle by Drayton Florence),3.650,6.510
4,6:53,1,3,SDG 3,7,21,LaMont Jordan up the middle for 2 yards (tackle by Luis Castillo),6.510,5.910
4,6:17,2,1,SDG 1,7,21,LaMont Jordan up the middle for no gain (tackle by Brandon McKinney and Brandon Siler),5.910,5.170
4,5:33,3,1,SDG 1,7,21,Daunte Culpepper pass incomplete,5.170,3.550
4,5:25,4,1,SDG 1,13,21,"Daunte Culpepper pass complete short middle to Zach Miller for 1 yard, touchdown",3.550,7.000
4,,,,SDG 2,14,21,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,14,21,"Sebastian Janikowski kicks off 73 yards, returned by Darren Sproles for 18 yards (tackle by Isaiah Ekejiuba)",0.000,-0.220
4,5:14,1,10,SDG 15,14,21,Philip Rivers pass complete short left to Antonio Gates for 10 yards (tackle by Michael Huff),-0.220,0.610
4,4:32,1,10,SDG 25,14,21,LaDainian Tomlinson left end for 16 yards (tackle by Thomas Howard),0.610,1.660
4,3:48,1,10,SDG 41,14,21,LaDainian Tomlinson for 11 yards (tackle by Michael Huff),1.660,2.390
4,3:42,1,10,OAK 48,14,21,Michael Turner left tackle for 2 yards (tackle by Tommy Kelly and Terdell Sands),2.390,2.120
4,2:58,2,8,OAK 46,14,21,LaDainian Tomlinson up the middle for 5 yards (tackle by Kirk Morrison),2.120,2.080
4,2:52,,,,14,21,Timeout #2 by Oakland Raiders,0.000,2.080
4,2:48,3,3,OAK 41,14,27,"LaDainian Tomlinson right tackle for 41 yards, touchdown",2.080,7.000
4,,,,OAK 2,14,28,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,14,28,"Nate Kaeding kicks off 62 yards, returned by Chris Carr for 10 yards (tackle by Marlon McCree). Penalty on Jon Alston: Illegal Block Above the Waist, 9 yards",0.000,-0.380
4,2:37,1,10,OAK 9,14,28,Daunte Culpepper pass complete short middle to LaMont Jordan for 11 yards (tackle by Shaun Phillips),-0.380,0.280
4,2:12,1,10,OAK 20,14,28,Daunte Culpepper pass incomplete short right intended for Jerry Porter,0.280,-0.270
4,2:07,2,10,OAK 20,14,28,Daunte Culpepper pass complete short middle to Zach Miller for 12 yards (tackle by Eric Weddle),-0.270,1.070
4,2:00,1,10,OAK 32,14,28,Daunte Culpepper pass complete short right to LaMont Jordan for 7 yards (tackle by Eric Weddle),1.070,1.470
4,1:31,2,3,OAK 39,14,28,Daunte Culpepper pass complete short right to LaMont Jordan for 11 yards (tackle by Eric Weddle),1.470,2.260
4,1:08,1,10,,14,28,Daunte Culpepper pass complete short right to LaMont Jordan for 8 yards (tackle by Quentin Jammer),2.260,2.790
4,1:01,,,,14,28,Timeout #3 by Oakland Raiders,0.000,2.790
4,1:01,2,2,SDG 42,14,28,"Daunte Culpepper pass complete short middle to Zach Miller for 13 yards (tackle by Matt Wilhelm). Penalty on Barry Sims: Offensive Holding, 9 yards (no play)",2.790,1.580
4,0:53,2,11,OAK 49,14,28,Daunte Culpepper pass complete deep left to Johnnie Lee Higgins for 16 yards (tackle by Marlon McCree),1.580,3.250
4,0:23,1,10,SDG 35,14,28,Daunte Culpepper sacked by Igor Olshansky and Shawne Merriman for -2 yards,3.250,2.430
4,0:03,2,12,SDG 37,14,28,"Penalty on Barry Sims: False Start, 5 yards (no play)",2.430,1.750
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
