Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3,11:42,1,10,CLE 35,28,14,Baker Mayfield pass incomplete deep left intended for Rashard Higgins,1.270,0.720
3,11:36,2,10,CLE 35,28,14,Nick Chubb left guard for 11 yards (tackle by DeShon Elliott and Davontae Harris),0.720,1.990
3,11:13,1,10,CLE 46,28,14,Baker Mayfield pass incomplete short left intended for Jarvis Landry (defended by Brandon Williams),1.990,1.450
3,11:08,2,10,CLE 46,28,14,Baker Mayfield pass complete short right to David Njoku for 14 yards (tackle by Chuck Clark),1.450,2.920
3,10:41,1,10,BAL 40,28,14,Baker Mayfield pass incomplete short right,2.920,2.370
3,10:38,2,10,BAL 40,28,14,Baker Mayfield pass complete short right to Nick Chubb for 9 yards (tackle by Matt Judon and Marcus Peters),2.370,2.870
3,9:57,3,1,BAL 31,28,14,Baker Mayfield pass complete deep left to Kareem Hunt for 26 yards,2.870,6.060
3,9:15,1,5,BAL 5,28,14,Baker Mayfield pass incomplete short middle,6.060,5.150
3,9:10,2,5,BAL 5,28,20,"Kareem Hunt up the middle for 5 yards, touchdown",5.150,7.000
3,9:06,,,BAL 15,28,20,Cody Parkey kicks extra point no good wide right,0.000,-1.000
3,9:06,,,CLE 35,28,20,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
3,9:06,1,10,BAL 25,28,20,Gus Edwards right tackle for 3 yards (tackle by Larry Ogunjobi),0.610,0.470
3,8:21,2,7,BAL 28,28,20,Lamar Jackson pass complete short middle to Miles Boykin for 15 yards (tackle by Sheldrick Redwine),0.470,1.800
3,7:43,1,10,BAL 43,28,20,J.K. Dobbins up the middle for 1 yard (tackle by Sheldon Richardson),1.800,1.390
3,7:11,2,9,BAL 44,28,20,Lamar Jackson left end for 2 yards (tackle by Andrew Sendejo),1.390,0.960
3,6:24,3,7,BAL 46,28,20,Lamar Jackson pass complete short middle to Mark Andrews for 7 yards (tackle by Andrew Sendejo),0.960,2.460
3,5:42,1,10,CLE 47,28,20,"Penalty on Patrick Mekari: False Start, 5 yards (no play)",2.460,2.130
3,5:29,1,15,BAL 48,28,20,J.K. Dobbins right guard for 4 yards (tackle by Myles Garrett and Karl Joseph),2.130,1.780
3,4:51,2,11,CLE 48,28,20,Lamar Jackson pass incomplete deep middle intended for Willie Snead,1.780,1.090
3,4:46,3,11,CLE 48,28,20,Lamar Jackson pass incomplete deep left intended for Mark Andrews,1.090,0.070
3,4:40,4,11,CLE 48,28,20,"Sam Koch punts 35 yards, fair catch by Donovan Peoples-Jones at CLE-13",0.070,0.320
3,4:32,1,10,CLE 13,28,20,Baker Mayfield pass short left intended for Rashard Higgins is intercepted by Tyus Bowser at CLE-18 and returned for 17 yards,-0.320,-6.970
3,4:24,1,1,CLE 1,34,20,"J.K. Dobbins left guard for 1 yard, touchdown",6.970,7.000
3,4:21,,,CLE 15,34,20,"Justin Tucker kicks extra point blocked by Vincent Taylor, recovered by Tavierre Thomas",0.000,-1.000
3,4:21,,,BAL 35,34,20,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,4:21,1,10,CLE 25,34,20,Nick Chubb left guard for 4 yards (tackle by Brandon Williams),0.610,0.600
3,3:40,2,6,CLE 29,34,20,"Penalty on Jedrick Wills: False Start, 5 yards (no play)",0.600,-0.070
3,3:24,2,11,CLE 24,34,20,Baker Mayfield pass complete short right to Jarvis Landry for 6 yards (tackle by Marlon Humphrey),-0.070,0.040
3,2:45,3,5,CLE 30,34,20,"Baker Mayfield right guard for 5 yards (tackle by Chris Board). Penalty on Davontae Harris: Illegal Use of Hands, 5 yards",0.040,1.600
3,2:13,1,10,CLE 40,34,20,Nick Chubb left guard for -1 yards (tackle by Yannick Ngakoue and L.J. Fort),1.600,0.920
3,1:41,2,11,CLE 39,34,20,Baker Mayfield pass complete short left to Harrison Bryant for 5 yards (tackle by DeShon Elliott),0.920,0.890
3,1:11,3,6,CLE 44,34,20,Baker Mayfield left guard for 2 yards (tackle by Davontae Harris),0.890,-0.320
3,0:32,4,4,CLE 46,34,20,Baker Mayfield pass complete short middle to Jarvis Landry for 12 yards (tackle by Chuck Clark),-0.320,2.790
3,0:11,1,10,BAL 42,34,20,"Baker Mayfield pass incomplete deep left intended for Rashard Higgins Penalty on BAL: Defensive Too Many Men on Field, 5 yards (no play)",2.790,3.520
3,0:06,1,5,BAL 37,34,20,Kareem Hunt left tackle for 10 yards (tackle by DeShon Elliott),3.520,3.780
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BAL 27,34,20,Baker Mayfield pass incomplete short left intended for Rashard Higgins (defended by Jihad Ward),3.780,3.230
4,14:58,2,10,BAL 27,34,20,Kareem Hunt left guard for 2 yards (tackle by L.J. Fort and Patrick Queen),3.230,2.810
4,14:16,3,8,BAL 25,34,20,Baker Mayfield right end for 4 yards (tackle by Chris Board),2.810,2.130
4,13:43,,,,,,Timeout #1 by Baltimore Ravens,,
4,13:42,4,4,BAL 21,34,26,"Baker Mayfield pass complete deep right to Rashard Higgins for 21 yards, touchdown",2.130,7.000
4,13:36,,,BAL 2,34,28,"Two Point Attempt: Baker Mayfield pass complete to Donovan Peoples-Jones, conversion succeeds",1.000,1.000
4,13:36,,,CLE 35,34,28,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
4,13:36,1,10,BAL 25,34,28,Trace McSorley left guard for 4 yards (tackle by Sione Takitaki),0.610,0.600
4,13:00,2,6,BAL 29,34,28,Trace McSorley pass incomplete short right intended for Marquise Brown (defended by Olivier Vernon),0.600,-0.100
4,12:56,3,6,BAL 29,34,28,Trace McSorley pass incomplete short left intended for Marquise Brown,-0.100,-1.440
4,12:52,4,6,BAL 29,34,28,Sam Koch punts 41 yards out of bounds,-1.440,-0.940
4,12:46,1,10,CLE 30,34,28,Baker Mayfield pass incomplete short right,0.940,0.390
4,12:38,2,10,CLE 30,34,28,Baker Mayfield pass complete short left to Jarvis Landry for 12 yards (tackle by DeShon Elliott),0.390,1.730
4,12:02,1,10,CLE 42,34,28,Kareem Hunt right guard for 5 yards (tackle by Patrick Queen),1.730,1.860
4,11:27,2,5,CLE 47,34,28,Kareem Hunt right tackle for 7 yards (tackle by Derek Wolfe and Chuck Clark),1.860,2.520
4,10:44,1,10,BAL 46,34,28,Nick Chubb left guard for 3 yards (tackle by Chuck Clark and Patrick Queen),2.520,2.380
4,9:57,2,7,BAL 43,34,28,Baker Mayfield pass complete short left to Rashard Higgins for 8 yards (tackle by Davontae Harris),2.380,3.250
4,9:24,1,10,BAL 35,34,28,Nick Chubb left guard for 6 yards (tackle by Justin Madubuike and Chuck Clark),3.250,3.510
4,8:40,2,4,BAL 29,34,28,Baker Mayfield pass complete short left to Rashard Higgins for 10 yards (tackle by Davontae Harris),3.510,4.310
4,8:09,1,10,BAL 19,34,28,Nick Chubb right guard for 13 yards (tackle by Brandon Williams and DeShon Elliott),4.310,5.830
4,7:27,1,6,BAL 6,34,28,Nick Chubb left guard for 1 yard (tackle by Pernell McPhee and Justin Madubuike),5.830,5.150
4,6:44,2,5,BAL 5,34,28,Baker Mayfield pass incomplete short right intended for David Njoku,5.150,4.260
4,6:41,3,5,BAL 5,34,34,"Baker Mayfield right end for 5 yards, touchdown",4.260,7.000
4,6:33,,,BAL 15,34,34,"Penalty on CLE: Delay of Game, 5 yards (no play)",1.000,0.000
4,6:33,,,BAL 20,34,35,Cody Parkey kicks extra point good,0.000,0.000
4,6:33,,,CLE 35,34,35,"Cody Parkey kicks off 65 yards, returned by Devin Duvernay for 21 yards (tackle by Tae Davis)",0.000,0.340
4,6:29,1,10,BAL 21,34,35,Trace McSorley pass incomplete short right,0.340,-0.200
4,6:22,2,10,BAL 21,34,35,J.K. Dobbins right guard for no gain (tackle by Sheldon Richardson),-0.200,-0.890
4,5:39,3,10,BAL 21,34,35,Trace McSorley pass complete short left to Willie Snead for 13 yards (tackle by Terrance Mitchell),-0.890,1.200
4,5:00,1,10,BAL 34,34,35,"J.K. Dobbins right guard for 5 yards (tackle by Sheldon Richardson and Terrance Mitchell). J.K. Dobbins fumbles (forced by Terrance Mitchell), recovered by Bradley Bozeman at BAL-43",1.200,1.870
4,4:14,2,1,BAL 43,34,35,J.K. Dobbins up the middle for 8 yards (tackle by Sheldon Richardson and B.J. Goodson),1.870,2.320
4,3:34,1,10,CLE 49,34,35,Gus Edwards right guard for 6 yards (tackle by Larry Ogunjobi and Jordan Elliott),2.320,2.590
4,2:55,2,4,CLE 43,34,35,Gus Edwards left guard for 2 yards (tackle by B.J. Goodson and Sione Takitaki),2.590,2.150
4,2:12,3,2,CLE 41,34,35,Trace McSorley up the middle for -3 yards (tackle by Myles Garrett),2.150,0.330
4,2:00,4,5,CLE 44,40,35,"Lamar Jackson pass complete deep right to Marquise Brown for 44 yards, touchdown",0.330,7.000
4,1:51,,,CLE 2,42,35,"Two Point Attempt: J.K. Dobbins rushes, conversion succeeds.",1.000,1.000
4,1:51,,,BAL 35,42,35,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,1:51,1,10,CLE 25,42,35,Baker Mayfield pass complete deep left to Donovan Peoples-Jones for 30 yards (tackle by Davontae Harris),0.610,2.590
4,1:44,,,,,,Timeout #2 by Baltimore Ravens,,
4,1:44,1,10,BAL 45,42,35,Baker Mayfield pass complete short right to Jarvis Landry for 7 yards (tackle by Anthony Levine),2.590,2.990
4,1:38,2,3,BAL 38,42,35,Baker Mayfield pass complete short left to Kareem Hunt for 16 yards (tackle by Patrick Queen),2.990,4.110
4,1:10,1,10,BAL 22,42,41,"Baker Mayfield pass complete short left to Kareem Hunt for 22 yards, touchdown",4.110,7.000
4,1:04,,,BAL 15,42,42,Cody Parkey kicks extra point good,0.000,0.000
4,1:04,,,CLE 35,42,42,"Cody Parkey kicks off 65 yards, touchback.",0.000,0.610
4,1:04,1,10,BAL 25,42,42,Lamar Jackson pass complete short right to Mark Andrews for 14 yards (tackle by Kevin Johnson and M.J. Stewart),0.610,1.530
4,0:44,1,10,BAL 39,42,42,Lamar Jackson pass complete short left to Mark Andrews for 14 yards (tackle by M.J. Stewart),1.530,2.460
4,0:38,,,,,,Timeout #3 by Baltimore Ravens,,
4,0:38,,,,,,Timeout #1 by Cleveland Browns,,
4,0:38,1,10,CLE 47,42,42,Lamar Jackson pass complete short left to Willie Snead for 6 yards (tackle by Karl Joseph),2.460,2.720
4,0:22,2,4,CLE 41,42,42,Lamar Jackson pass complete short right to Mark Andrews for 4 yards (tackle by Terrance Mitchell),2.720,3.120
4,0:08,1,10,CLE 37,42,42,Lamar Jackson spiked the ball,3.120,2.570
4,0:07,2,10,CLE 37,45,42,Justin Tucker 55 yard field goal good,2.570,3.000
4,0:02,,,BAL 35,45,42,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,0:02,1,10,CLE 25,47,42,"Baker Mayfield pass complete short middle to Kareem Hunt for 2 yards. Kareem Hunt fumbles, recovered by Rashard Higgins at CLE-27 and returned for -6 yards, lateral to Baker Mayfield at CLE-21 for -6 yards. Baker Mayfield fumbles, recovered by Jarvis Landry at CLE-0 (tackle by Marlon Humphrey), safety.",0.610,-2.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
