Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
2,7:21,1,10,STL 20,10,3,Steven Jackson up the middle for 21 yards (tackle by Michael Lewis),0.280,1.660
2,6:37,1,10,STL 41,10,3,Marc Bulger pass incomplete deep right intended for Torry Holt (defended by Nate Clements),1.660,1.120
2,6:29,2,10,STL 41,10,3,Antonio Pittman right end for -5 yards (tackle by Parys Haralson),1.120,-0.230
2,5:47,3,15,STL 36,10,3,"Marc Bulger pass complete deep right to Torry Holt for 21 yards (tackle by Nate Clements). Penalty on Alex Barron: Offensive Holding, 10 yards (no play)",-0.230,-1.550
2,5:26,3,25,STL 26,10,3,Brian Leonard up the middle for 4 yards (tackle by Marques Douglas),-1.550,-1.370
2,4:51,4,21,STL 30,10,3,Donnie Jones punts 44 yards (tackle by Hanik Milligan),-1.370,-0.870
2,4:39,1,10,SFO 29,10,3,Frank Gore right guard for 4 yards (tackle by O.J. Atogwe),0.870,0.870
2,4:05,2,6,SFO 33,10,3,Trent Dilfer pass complete short right to Vernon Davis for 11 yards (tackle by Corey Chavous),0.870,1.860
2,3:42,1,10,SFO 44,10,3,Frank Gore up the middle for 1 yard (tackle by Corey Chavous and Adam Carriker),1.860,1.450
2,3:00,2,9,SFO 45,10,3,Trent Dilfer sacked by Will Witherspoon for -8 yards,1.450,-0.300
2,2:23,3,17,SFO 37,10,3,Trent Dilfer pass incomplete short left intended for Arnaz Battle (defended by Will Witherspoon). Penalty on SFO: Illegal Shift (Declined),-0.300,-0.910
2,2:19,4,17,SFO 37,10,3,"Penalty on Parys Haralson: False Start, 5 yards (no play)",-0.910,-1.240
2,2:19,4,22,SFO 32,10,3,Andy Lee punts 37 yards,-1.240,-1.000
2,2:10,1,10,STL 31,10,3,Marc Bulger pass complete short right to Steven Jackson for 4 yards,1.000,1.000
2,2:00,2,6,STL 35,10,3,"Marc Bulger pass complete short middle to Drew Bennett for 7 yards (tackle by Walt Harris). Penalty on Alex Barron: Illegal Formation, 5 yards (no play)",1.000,0.320
2,1:55,2,11,STL 30,10,3,"Marc Bulger pass incomplete intended for Drew Bennett is intercepted by Mark Roman at tm_-50 and returned for 12 yards (tackle by Rob Petitti). Penalty on Nate Clements: Illegal Contact, 5 yards (no play)",0.320,1.270
2,1:44,1,10,STL 35,10,3,Marc Bulger sacked by Bryant Young for -10 yards,1.270,-0.630
2,1:32,,,,10,3,Timeout #1 by San Francisco 49ers,0.000,-0.630
2,1:32,2,20,STL 25,10,3,Marc Bulger pass complete short left to Torry Holt for 17 yards (tackle by Mark Roman),-0.630,0.960
2,1:23,,,,10,3,Timeout #1 by St. Louis Rams,0.000,0.960
2,1:23,3,3,STL 42,10,3,Marc Bulger pass complete short left to Randy McMichael for 4 yards (tackle by Michael Lewis),0.960,1.990
2,0:57,1,10,STL 46,10,3,Marc Bulger sacked by Brandon T. Moore for -6 yards,1.990,0.640
2,0:49,,,,10,3,Timeout #2 by St. Louis Rams,0.000,0.640
2,0:49,2,16,STL 40,10,3,Marc Bulger pass incomplete short middle intended for Steven Jackson,0.640,-0.030
2,0:44,3,16,STL 40,10,3,Marc Bulger sacked by Roderick Green for -13 yards,-0.030,-1.570
2,0:38,,,,10,3,Timeout #2 by San Francisco 49ers,0.000,-1.570
2,0:38,4,29,STL 27,10,3,Donnie Jones punts 36 yards,-1.570,-1.730
2,0:28,1,10,SFO 42,10,3,Trent Dilfer pass complete short right to Arnaz Battle for 12 yards (tackle by Ronald Bartell),1.730,2.520
2,0:28,1,10,STL 46,10,3,Trent Dilfer pass incomplete intended for Darrell Jackson is intercepted by Tye Hill at STL-32,2.520,-1.070
2,0:14,1,10,STL 32,10,3,Marc Bulger kneels for -1 yards,1.070,0.390
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,10,3,"Jeff Wilkins kicks off 66 yards, returned by Maurice Hicks for 28 yards (tackle by Ronald Bartell)",0.000,1.070
3,14:51,1,10,SFO 32,10,3,Trent Dilfer sacked by La'Roi Glover for -7 yards,1.070,-0.420
3,14:27,2,17,SFO 25,10,3,Trent Dilfer pass incomplete deep left intended for Delanie Walker,-0.420,-1.090
3,14:15,3,17,SFO 25,10,3,Trent Dilfer pass incomplete deep right intended for Darrell Jackson,-1.090,-1.700
3,14:10,4,17,SFO 25,10,3,"Andy Lee punts 50 yards, returned by Dante Hall for 6 yards (tackle by Michael Robinson)",-1.700,-1.000
3,13:58,1,10,STL 31,10,3,Steven Jackson right end for 3 yards (tackle by Patrick Willis),1.000,0.870
3,13:33,2,7,STL 34,10,3,"Penalty on Nick Leckey: False Start, 5 yards (no play)",0.870,0.190
3,13:07,2,12,STL 29,10,3,Marc Bulger pass complete short left to Steven Jackson for 4 yards (tackle by Nate Clements),0.190,0.040
3,12:24,3,8,STL 33,10,3,Marc Bulger sacked by Brandon T. Moore and Marques Douglas for -7 yards,0.040,-1.630
3,11:50,4,15,STL 26,10,3,Donnie Jones punts 52 yards,-1.630,-0.410
3,11:35,1,10,SFO 22,10,3,Frank Gore right guard for 4 yards (tackle by James Hall),0.410,0.410
3,11:00,2,6,SFO 26,10,3,Frank Gore right end for 5 yards (tackle by Will Witherspoon),0.410,0.370
3,10:22,3,1,SFO 31,10,3,Frank Gore up the middle for no gain (tackle by Will Witherspoon and Chris Draft),0.370,-1.310
3,9:38,4,1,SFO 31,10,3,"Andy Lee punts 53 yards, returned by Dante Hall for 9 yards (tackle by Bryan Gilmore)",-1.310,-0.610
3,9:30,1,10,STL 25,10,3,Steven Jackson left tackle for 2 yards (tackle by Nate Clements),0.610,0.330
3,8:52,2,8,STL 27,10,3,Marc Bulger pass complete short left to Torry Holt for 4 yards (tackle by Nate Clements),0.330,0.170
3,8:15,3,4,STL 31,10,3,Marc Bulger pass complete short middle to Torry Holt for 10 yards (tackle by Michael Lewis),0.170,1.660
3,7:31,1,10,STL 41,10,3,Steven Jackson up the middle for 6 yards (tackle by Derek Smith and Ronald Fields),1.660,1.930
3,6:50,2,4,STL 47,10,3,Steven Jackson up the middle for 3 yards (tackle by Ronald Fields and Parys Haralson),1.930,1.620
3,6:01,3,1,,10,3,Steven Jackson right guard for -1 yards (tackle by Jeff Ulbrich and Marques Douglas),1.620,-0.130
3,5:11,4,2,STL 49,10,3,"Donnie Jones punts 51 yards, touchback",-0.130,-0.280
3,5:03,1,10,SFO 20,10,3,Trent Dilfer pass complete short left to Frank Gore for 8 yards (tackle by O.J. Atogwe),0.280,0.810
3,4:26,2,2,SFO 28,10,3,Trent Dilfer pass complete short left to Frank Gore for -3 yards (tackle by Pisa Tinoisamoa),0.810,-0.300
3,3:39,3,5,SFO 25,10,3,"Penalty on Frank Gore: False Start, 5 yards (no play)",-0.300,-0.960
3,3:21,3,10,SFO 20,10,3,Trent Dilfer pass complete short right to Frank Gore for 5 yards (tackle by Tye Hill),-0.960,-1.700
3,2:44,4,5,SFO 25,10,3,"Andy Lee punts 42 yards, muffed catch by Dante Hall, recovered by Dante Hall and returned for no gain",-1.700,-1.200
3,2:32,1,10,STL 34,10,3,Steven Jackson left end for -1 yards (tackle by Marques Douglas),1.200,0.520
3,2:06,2,11,STL 33,10,3,Marc Bulger sacked by Parys Haralson and Bryant Young for -8 yards,0.520,-1.220
3,1:38,3,19,STL 25,10,3,Marc Bulger pass incomplete short right intended for Isaac Bruce,-1.220,-1.700
3,1:31,4,19,STL 25,10,3,"Donnie Jones punts 63 yards (tackle by Richard Owens). Penalty on Mark Roman: Illegal Block Above the Waist, 9 yards",-1.700,0.380
3,1:18,1,10,SFO 9,10,3,Frank Gore left tackle for no gain (tackle by Will Witherspoon and Chris Draft),-0.380,-0.780
3,0:37,2,10,SFO 9,10,3,Trent Dilfer pass complete short left to Moran Norris for 2 yards (tackle by Brandon Chillar),-0.780,-1.190
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,SFO 11,10,3,Frank Gore left guard for no gain (tackle by Claude Wroten),-1.190,-2.490
4,14:15,4,8,SFO 11,10,3,"Andy Lee punts 51 yards, returned by Dante Hall for 29 yards (tackle by Michael Robinson)",-2.490,-3.380
4,14:15,1,10,SFO 33,10,3,Antonio Pittman up the middle for 2 yards (tackle by Derek Smith and Marques Douglas),3.380,3.110
4,13:32,2,8,SFO 31,10,3,Marc Bulger sacked by Bryant Young for -6 yards,3.110,1.620
4,13:01,3,14,SFO 37,10,3,Marc Bulger pass complete short left to Isaac Bruce for 15 yards (tackle by Shawntae Spencer),1.620,4.110
,,,,,,,"STL challenged the first down ruling, and the original play was overturned.",,
4,12:25,1,10,SFO 22,10,3,Steven Jackson left guard for 4 yards (tackle by Parys Haralson),4.110,4.130
4,11:46,2,6,SFO 18,10,3,Steven Jackson left guard for -6 yards (tackle by Tully Banta-Cain),4.130,2.610
4,11:02,3,12,SFO 24,10,3,Marc Bulger pass complete short middle to Dane Looker for 7 yards (tackle by Marcus Hudson),2.610,2.360
4,10:28,4,5,SFO 17,13,3,Jeff Wilkins 35 yard field goal good,2.360,3.000
4,,,,STL 30,13,3,Jeff Wilkins kicks off 47 yards,0.000,1.600
4,10:22,1,10,SFO 40,13,3,Trent Dilfer pass complete short middle to Frank Gore for 4 yards (tackle by Pisa Tinoisamoa),1.600,1.590
4,9:50,2,6,SFO 44,13,3,Frank Gore right tackle for 7 yards (tackle by Corey Chavous),1.590,2.320
4,9:10,1,10,STL 49,13,3,Trent Dilfer pass incomplete deep right intended for Vernon Davis (defended by Tye Hill),2.320,1.780
4,9:04,2,10,STL 49,13,3,Trent Dilfer pass complete short left to Arnaz Battle for 8 yards (tackle by O.J. Atogwe),1.780,2.150
4,8:22,3,2,STL 41,13,3,Trent Dilfer pass complete short right to Darrell Jackson for 7 yards (tackle by Tye Hill),2.150,3.310
4,7:38,1,10,STL 34,13,3,Trent Dilfer pass complete short right to Bryan Gilmore for 10 yards (tackle by Tye Hill),3.310,3.970
4,7:01,1,10,STL 24,13,3,Trent Dilfer pass incomplete deep right intended for Bryan Gilmore,3.970,3.430
4,6:56,2,10,STL 24,13,3,Frank Gore up the middle for 4 yards (tackle by Will Witherspoon and La'Roi Glover),3.430,3.270
4,6:17,3,6,STL 20,13,3,Trent Dilfer pass incomplete short right intended for Arnaz Battle,3.270,2.150
4,6:11,4,6,STL 20,13,6,Joe Nedney 38 yard field goal good,2.150,3.000
4,,,,SFO 30,13,6,"Joe Nedney kicks off 61 yards, returned by Dante Hall for 18 yards (tackle by Keith Lewis)",0.000,0.740
4,6:02,1,10,STL 27,13,6,Marc Bulger pass complete short right to Torry Holt for 7 yards (tackle by Nate Clements),0.740,1.140
4,5:23,2,3,STL 34,13,6,Steven Jackson right guard for -1 yards (tackle by Marques Douglas and Tully Banta-Cain),1.140,0.300
4,4:38,3,4,STL 33,13,6,Marc Bulger pass complete short right to Isaac Bruce for 2 yards (tackle by Shawntae Spencer),0.300,-1.040
4,4:01,4,2,STL 35,13,6,Donnie Jones punts 37 yards (tackle by Travis Minor),-1.040,-1.400
4,3:52,1,10,SFO 37,13,6,"Penalty on Joe Staley: False Start, 5 yards (no play)",1.400,1.070
4,3:52,1,15,SFO 32,13,6,Trent Dilfer sacked by Corey Chavous for -4 yards,1.070,-0.360
4,3:32,2,19,SFO 28,13,6,Trent Dilfer pass complete deep middle to Arnaz Battle for 27 yards (tackle by Brandon Chillar),-0.360,2.590
4,2:50,1,10,STL 45,13,6,Trent Dilfer pass complete deep middle to Arnaz Battle for 17 yards (tackle by O.J. Atogwe),2.590,3.710
4,2:12,1,10,STL 28,13,6,Trent Dilfer pass incomplete deep middle intended for Vernon Davis (defended by Pisa Tinoisamoa),3.710,3.170
4,2:05,2,10,STL 28,13,6,Trent Dilfer pass incomplete deep middle intended for Darrell Jackson,3.170,2.480
4,2:00,3,10,STL 28,13,6,Trent Dilfer pass incomplete deep right intended for Darrell Jackson (defended by Tye Hill),2.480,1.590
4,1:55,4,10,STL 28,13,9,Joe Nedney 46 yard field goal good,1.590,3.000
4,,,,SFO 30,13,9,"Joe Nedney kicks onside 9 yards, recovered by Randy McMichael",0.000,2.980
4,1:50,1,10,SFO 39,13,9,Steven Jackson up the middle for -2 yards (tackle by Brandon T. Moore and Ronald Fields),2.980,2.170
4,1:46,,,,13,9,Timeout #1 by San Francisco 49ers,0.000,2.170
4,1:46,2,12,SFO 41,13,9,Steven Jackson left guard for -4 yards (tackle by Marques Douglas),2.170,0.960
4,1:42,,,,13,9,Timeout #2 by San Francisco 49ers,0.000,0.960
4,1:42,3,16,SFO 45,13,9,Steven Jackson up the middle for 5 yards (tackle by Tully Banta-Cain),0.960,0.590
4,1:37,,,,13,9,Timeout #3 by San Francisco 49ers,0.000,0.590
4,1:37,4,11,SFO 40,13,9,Donnie Jones punts 33 yards (tackle by Quinton Culberson),0.590,0.370
4,1:28,1,10,SFO 11,13,9,Trent Dilfer pass incomplete short middle intended for Frank Gore,-0.370,-0.780
4,1:23,2,10,SFO 11,13,9,Trent Dilfer pass incomplete short middle intended for Frank Gore,-0.780,-1.420
4,1:18,3,10,SFO 11,13,9,Trent Dilfer pass complete short middle to Arnaz Battle for 13 yards (tackle by Brandon Chillar),-1.420,0.540
4,1:01,1,10,SFO 24,13,9,Trent Dilfer spiked the ball,0.540,0.000
4,1:01,2,10,SFO 24,13,9,Trent Dilfer pass complete short middle to Frank Gore for 17 yards (tackle by Pisa Tinoisamoa),0.000,1.660
4,0:46,1,10,SFO 41,13,9,Trent Dilfer spiked the ball,1.660,1.120
4,0:45,2,10,SFO 41,13,9,Trent Dilfer pass complete short middle to Bryan Gilmore for 16 yards (tackle by Corey Chavous),1.120,2.720
4,0:28,1,10,STL 43,13,9,Trent Dilfer spiked the ball,2.720,2.180
4,0:28,2,10,STL 43,13,9,Trent Dilfer pass incomplete deep middle intended for Vernon Davis (defended by Will Witherspoon),2.180,1.490
4,0:22,3,10,STL 43,13,9,Trent Dilfer pass complete deep middle to Vernon Davis for 22 yards (tackle by Corey Chavous),1.490,4.170
4,0:06,1,10,STL 21,13,9,Trent Dilfer spiked the ball,4.170,3.630
4,0:03,,,,13,9,Timeout #2 by St. Louis Rams,0.000,3.630
4,0:03,2,10,STL 21,13,9,Trent Dilfer pass incomplete intended for Darrell Jackson is intercepted by O.J. Atogwe and returned for 8 yards (tackle by Frank Gore),3.630,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
