Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3,13:12,1,10,KAN 36,3,10,Patrick Mahomes pass complete short left to Mecole Hardman for 12 yards (tackle by Kenny Young and Kareem Jackson),,
3,12:31,1,10,KAN 48,3,10,Patrick Mahomes pass complete short left to Clyde Edwards-Helaire for 6 yards (tackle by Baron Browning),,
3,11:52,2,4,DEN 46,3,10,Patrick Mahomes pass incomplete short left intended for Tyreek Hill,,
3,11:49,3,4,DEN 46,3,10,Patrick Mahomes pass complete short right to Darrel Williams for 14 yards (tackle by Justin Simmons),,
3,11:10,1,10,DEN 32,3,10,Patrick Mahomes pass short right intended for Tyreek Hill is intercepted by Patrick Surtain at DEN-21 and returned for no gain (tackle by Tyreek Hill),,
3,11:04,1,10,DEN 21,3,10,Javonte Williams right end for 5 yards (tackle by Charvarius Ward),,
3,10:23,2,5,DEN 26,3,10,"Javonte Williams up the middle for -3 yards. Javonte Williams fumbles (forced by Jarran Reed), recovered by Javonte Williams at DEN-23 (tackle by Jarran Reed and Chris Jones)",,
3,9:42,3,8,DEN 23,3,10,Teddy Bridgewater pass complete short left to Courtland Sutton for 5 yards (tackle by Deandre Baker),,
3,9:05,4,3,DEN 28,3,10,"Sam Martin punts 48 yards, fair catch by Mike Hughes at KC-24",,
3,8:58,1,10,KAN 24,3,10,Patrick Mahomes pass complete short middle to Travis Kelce for 14 yards (tackle by Kenny Young),,
3,8:15,1,10,KAN 38,3,10,Clyde Edwards-Helaire right end for 4 yards (tackle by Dre'Mont Jones),,
3,7:36,2,6,KAN 42,3,10,"Patrick Mahomes pass complete short right to Tyreek Hill for no gain (tackle by Justin Simmons). Penalty on Creed Humphrey: Offensive Holding, 10 yards (accepted) (no play)",,
3,7:06,2,16,KAN 32,3,10,Patrick Mahomes pass complete deep right to Darrel Williams for 38 yards (tackle by Baron Browning),,
3,6:23,1,10,DEN 30,3,10,Darrel Williams left end for 4 yards (tackle by Bradley Chubb and Kenny Young),,
3,5:48,2,6,DEN 26,3,10,Patrick Mahomes pass incomplete short right intended for Byron Pringle,,
3,5:43,3,6,DEN 26,3,10,"Patrick Mahomes pass incomplete short left intended for Travis Kelce Penalty on KAN: Illegal Shift, 5 yards (declined)",,
3,5:39,4,6,DEN 26,3,13,Harrison Butker 45 yard field goal good,,
3,5:35,,,KAN 35,3,13,"Harrison Butker kicks off 63 yards, returned by Diontae Spencer for 18 yards (tackle by Michael Burton and Marcus Kemp)",,
3,5:30,1,10,DEN 20,3,13,Teddy Bridgewater pass complete short right to Tim Patrick for 9 yards (tackle by Willie Gay),,
3,4:52,2,1,DEN 29,3,13,Javonte Williams up the middle for 5 yards (tackle by Juan Thornhill and Willie Gay),,
3,4:10,1,10,DEN 34,3,13,Teddy Bridgewater pass complete short right to Albert Okwuegbunam for 5 yards (tackle by Willie Gay and Anthony Hitchens),,
3,3:30,2,5,DEN 39,3,13,Javonte Williams up the middle for 4 yards (tackle by Derrick Nnadi and Alex Okafor),,
3,2:51,3,1,DEN 43,3,13,Javonte Williams left end for 8 yards (tackle by L'Jarius Sneed and Tyrann Mathieu),,
3,2:16,1,10,KAN 49,3,13,"Teddy Bridgewater pass short right intended for Jerry Jeudy is intercepted by Juan Thornhill at KC-35 and returned for 13 yards (tackle by Mike Boone). Penalty on Anthony Hitchens: Defensive Illegal Blindside Block, 15 yards (accepted)",,
3,2:02,1,10,KAN 33,3,13,"Patrick Mahomes scrambles left end for no gain (tackle by Shelby Harris). Penalty on Trey Smith: Offensive Holding, 10 yards (accepted) (no play)",,
3,1:35,1,20,KAN 23,3,13,Clyde Edwards-Helaire up the middle for 4 yards (tackle by DeShawn Williams and Malik Reed),,
3,0:53,2,16,KAN 27,3,13,Patrick Mahomes pass incomplete short left intended for Marcus Kemp,,
3,0:48,3,16,KAN 27,3,13,Patrick Mahomes pass complete short right to Darrel Williams for 8 yards (tackle by Malik Reed),,
3,0:10,4,8,KAN 35,3,13,"Tommy Townsend punts 49 yards, recovered by Byron Pringle at DEN-16",,
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 16,3,13,Patrick Mahomes pass incomplete short left intended for Travis Kelce (defended by DeShawn Williams),,
4,14:56,2,10,DEN 16,3,13,Clyde Edwards-Helaire up the middle for 4 yards (tackle by DeShawn Williams and Shamar Stephen),,
4,14:14,3,6,DEN 12,3,13,Patrick Mahomes pass complete short middle to Travis Kelce for 4 yards (tackle by Kenny Young),,
4,13:30,4,2,DEN 8,3,16,Harrison Butker 26 yard field goal good,,
4,13:26,,,KAN 35,3,16,"Harrison Butker kicks off 65 yards, touchback.",,
4,13:26,1,10,DEN 25,3,16,Teddy Bridgewater pass complete short left to Noah Fant for 8 yards (tackle by Juan Thornhill),,
4,12:59,2,2,DEN 33,3,16,Javonte Williams left end for 9 yards (tackle by Jarran Reed),,
4,12:23,1,10,DEN 42,3,16,"Teddy Bridgewater pass incomplete short right intended for Noah Fant. Penalty on Frank Clark: Defensive Offside, 5 yards (accepted) (no play)",,
4,12:16,1,5,DEN 47,3,16,Javonte Williams for 7 yards (tackle by Juan Thornhill),,
4,11:48,1,10,KAN 46,3,16,Teddy Bridgewater pass complete short right to Noah Fant for 11 yards (tackle by Tyrann Mathieu),,
4,11:16,1,10,KAN 35,3,16,Mike Boone left end for 2 yards (tackle by Willie Gay and L'Jarius Sneed),,
4,10:42,2,8,KAN 33,3,16,Teddy Bridgewater pass incomplete deep left intended for Courtland Sutton,,
4,10:37,3,8,KAN 33,3,16,Javonte Williams right end for 6 yards (tackle by Jarran Reed),,
4,9:56,4,2,KAN 27,3,22,"Teddy Bridgewater pass short middle (defended by Ben Niemann) intended for Tim Patrick is intercepted by Daniel Sorensen at KC-25 and returned for 75 yards, touchdown",,
4,9:42,,,DEN 15,3,22,Harrison Butker kicks extra point no good,,
4,9:42,,,KAN 35,3,22,"Harrison Butker kicks off 65 yards, touchback.",,
4,9:42,1,10,DEN 25,3,22,Teddy Bridgewater pass complete short right to Jerry Jeudy for 9 yards (tackle by Charvarius Ward),,
4,9:12,2,1,DEN 34,3,22,Javonte Williams left tackle for 2 yards (tackle by Daniel Sorensen),,
4,8:36,1,10,DEN 36,3,22,Teddy Bridgewater pass complete short right to Jerry Jeudy for 13 yards (tackle by Charvarius Ward and Ben Niemann),,
4,8:05,1,10,DEN 49,3,22,Teddy Bridgewater pass incomplete short middle intended for Tim Patrick (defended by Chris Jones),,
4,8:01,2,10,DEN 49,3,22,Teddy Bridgewater pass incomplete short right intended for Tim Patrick,,
4,7:56,3,10,DEN 49,3,22,Teddy Bridgewater pass complete short right to Mike Boone for 19 yards (tackle by Charvarius Ward),,
4,7:24,1,10,KAN 32,3,22,Mike Boone right end for 16 yards (tackle by Tyrann Mathieu),,
4,6:54,1,10,KAN 16,3,22,"Teddy Bridgewater pass incomplete short right intended for Albert Okwuegbunam. Penalty on Albert Okwuegbunam: Offensive Pass Interference, 10 yards (accepted) (no play)",,
4,6:50,1,20,KAN 26,3,22,Teddy Bridgewater pass complete short right to Noah Fant for 12 yards (tackle by Ben Niemann),,
4,6:08,2,8,KAN 14,3,22,Teddy Bridgewater scrambles right end for 1 yard (tackle by Tershawn Wharton),,
4,5:24,3,7,KAN 13,3,22,Teddy Bridgewater pass incomplete short middle intended for Albert Okwuegbunam (defended by Charvarius Ward),,
4,5:19,4,7,KAN 13,9,22,"Teddy Bridgewater pass complete short left to Javonte Williams for 13 yards, touchdown",,
4,5:12,,,KAN 2,9,22,Two Point Attempt: Teddy Bridgewater pass incomplete intended for to Noah Fant for no gain,,
4,5:12,,,DEN 35,9,22,"Brandon McManus kicks onside 16 yards, returned by Demarcus Robinson for no gain",,
4,5:10,1,10,KAN 49,9,22,Clyde Edwards-Helaire up the middle for 6 yards (tackle by Kenny Young),,
4,4:28,2,4,DEN 45,9,22,Clyde Edwards-Helaire right end for 7 yards (tackle by Baron Browning),,
4,3:43,1,10,DEN 38,9,22,Clyde Edwards-Helaire up the middle for -4 yards (tackle by Bradley Chubb),,
4,3:02,2,14,DEN 42,9,22,Clyde Edwards-Helaire up the middle for 1 yard (tackle by Justin Simmons),,
4,2:57,,,,,,Timeout #2 by Denver Broncos,,
4,2:57,3,13,DEN 41,9,22,"Penalty on Patrick Mahomes: False Start, 5 yards (accepted) (no play)",,
4,2:57,3,18,DEN 46,9,22,Patrick Mahomes sacked by Dre'Mont Jones for -6 yards,,
4,2:49,,,,,,Timeout #2 by Denver Broncos,,
4,2:49,4,24,KAN 48,9,22,"Tommy Townsend punts 37 yards, fair catch by Diontae Spencer at DEN-15",,
4,2:43,1,10,DEN 15,9,22,Teddy Bridgewater pass complete short left to Javonte Williams for 6 yards (tackle by Deandre Baker),,
4,2:15,2,4,DEN 21,9,22,Teddy Bridgewater pass complete deep middle to Jerry Jeudy for 19 yards (tackle by Daniel Sorensen),,
4,2:00,1,10,DEN 40,9,22,Teddy Bridgewater pass complete short left to Javonte Williams for 10 yards (tackle by Deandre Baker),,
4,1:54,1,10,DEN 50,9,22,Teddy Bridgewater pass incomplete short right intended for Javonte Williams (defended by Chris Jones),,
4,1:50,2,10,DEN 50,9,22,Teddy Bridgewater pass complete short left to Kendall Hinton for 7 yards (tackle by Tyrann Mathieu),,
4,1:28,3,3,KAN 43,9,22,"Teddy Bridgewater pass complete short right to Courtland Sutton for no gain. Penalty on Garett Bolles: Illegal Formation, 5 yards (accepted) (no play)",,
4,1:19,3,8,KAN 48,9,22,Teddy Bridgewater pass incomplete short left intended for Jerry Jeudy (defended by Deandre Baker),,
4,1:15,4,8,KAN 48,9,22,Teddy Bridgewater scrambles up the middle for 6 yards (tackle by Tyrann Mathieu),,
4,1:10,1,10,KAN 42,9,22,Patrick Mahomes kneels for -1 yards,,
4,0:34,2,11,KAN 41,9,22,Patrick Mahomes kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
