Quarter,Time,Down,ToGo,Location,SEA,LAR,Detail,EPB,EPA
2,0:12,3,4,SEA 4,13,6,"Matthew Stafford pass complete short right to Puka Nacua for 4 yards, touchdown",4.490,7.000
2,0:09,,,SEA 15,13,7,Lucas Havrisik kicks extra point good,0.000,0.000
2,0:09,,,LAR 35,13,7,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
2,0:09,1,10,SEA 25,13,7,Geno Smith kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,SEA,LAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,LAR 35,13,7,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,SEA 25,13,7,Geno Smith pass incomplete short middle intended for Will Dissly,0.610,0.060
3,14:54,2,10,SEA 25,13,7,Geno Smith pass complete short right to Tyler Lockett for 8 yards (tackle by John Johnson),0.060,0.430
3,14:15,3,2,SEA 33,13,7,Geno Smith pass incomplete short middle intended for Noah Fant (defended by Russ Yeast),0.430,-1.180
3,14:10,4,2,SEA 33,13,7,"Michael Dickson punts 62 yards, returned by Austin Trammell for 12 yards (tackle by Julian Love and Devin Bush)",-1.180,0.060
3,13:57,1,10,LAR 17,13,7,Zach Evans right end for no gain (tackle by Bobby Wagner and Jarran Reed),-0.060,-0.580
3,13:30,2,10,LAR 17,13,7,Matthew Stafford scrambles right end for 3 yards (tackle by Julian Love),-0.580,-0.870
3,12:46,3,7,LAR 20,13,7,"Matthew Stafford pass complete short middle to Puka Nacua for no gain. Penalty on Rob Havenstein: Offensive Holding, 10 yards (accepted) (no play)",-0.870,-2.240
3,12:19,3,17,LAR 10,13,7,Matthew Stafford pass incomplete short left intended for Austin Trammell (defended by Boye Mafe),-2.240,-2.490
3,12:11,4,17,LAR 10,13,7,"Ethan Evans punts 51 yards downed by Duke Shelley. Penalty on Duke Shelley: Kick Catch Interference, 15 yards (accepted)",-2.490,-2.520
3,11:59,1,10,LAR 46,13,7,Zach Charbonnet left guard for 4 yards (tackle by Ernest Jones),2.520,2.520
3,11:23,2,6,LAR 42,13,7,Geno Smith sacked by and Ernest Jones for -5 yards and Bobby Brown for -5 yards,2.520,1.160
3,10:42,3,11,LAR 47,13,7,Geno Smith pass complete short left to DeeJay Dallas for 10 yards (tackle by Michael Hoecht),1.160,0.790
3,9:57,4,1,LAR 37,13,7,Geno Smith pass complete short right to Zach Charbonnet for 9 yards (tackle by Ernest Jones),0.790,3.710
3,9:28,1,10,LAR 28,13,7,Geno Smith pass incomplete deep left intended for D.K. Metcalf,3.710,3.170
3,9:23,2,10,LAR 28,13,7,"Zach Charbonnet right end for no gain. Penalty on Colby Parkinson: Offensive Holding, 10 yards (accepted) (no play)",3.170,1.820
3,8:49,2,20,LAR 38,13,7,Geno Smith pass complete short left to D.K. Metcalf for 5 yards (tackle by John Johnson),1.820,1.820
3,8:11,3,15,LAR 33,13,7,Geno Smith pass incomplete short left intended for Tyler Lockett (defended by Christian Rozeboom),1.820,1.150
3,8:08,4,15,LAR 33,16,7,Jason Myers 52 yard field goal good,1.150,3.000
3,8:03,,,SEA 35,16,7,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
3,8:03,1,10,LAR 25,16,7,Matthew Stafford pass complete short left to Puka Nacua for 12 yards (tackle by Julian Love),0.610,1.400
3,7:24,1,10,LAR 37,16,7,Darrell Henderson right end for -3 yards (tackle by Tre Brown),1.400,0.450
3,7:00,2,13,LAR 34,16,7,Matthew Stafford pass incomplete short left,0.450,-0.230
3,6:49,3,13,LAR 34,16,7,Matthew Stafford pass complete short left to Darrell Henderson for 3 yards (tackle by Devon Witherspoon),-0.230,-0.910
3,6:09,4,10,LAR 37,16,7,Ethan Evans punts 33 yards downed by Ben Skowronek,-0.910,-0.940
3,5:59,1,10,SEA 30,16,7,Geno Smith pass complete short left to Tyler Lockett for 10 yards (tackle by Quentin Lake),0.940,1.600
3,5:20,1,10,SEA 40,16,7,Zach Charbonnet up the middle for 4 yards (tackle by Troy Reeder and Ernest Jones),1.600,1.590
3,4:35,2,6,SEA 44,16,7,Geno Smith sacked by Jonah Williams for -8 yards,1.590,-0.160
3,3:59,3,14,SEA 36,16,7,Geno Smith pass complete short left to Zach Charbonnet for 5 yards (tackle by Kobie Turner and Ernest Jones),-0.160,-0.650
3,3:17,4,9,SEA 41,16,7,"Michael Dickson punts 50 yards, returned by Austin Trammell for no gain (tackle by Nick Bellore and Derick Hall). Penalty on Ben Skowronek: Offensive Holding, 4 yards (accepted)",-0.650,0.380
3,3:05,1,10,LAR 5,16,7,Royce Freeman right guard for 7 yards (tackle by Quandre Diggs and Frank Clark),-0.380,-0.270
3,2:27,2,3,LAR 12,16,7,Royce Freeman up the middle for 3 yards (tackle by Bobby Wagner),-0.270,-0.220
3,1:51,1,10,LAR 15,16,7,"Royce Freeman right end for 2 yards (tackle by Quandre Diggs). Penalty on Puka Nacua: Offensive Holding, 8 yards (accepted)",-0.220,-0.610
3,1:21,1,16,LAR 9,16,7,Matthew Stafford pass incomplete deep right intended for Darrell Henderson,-0.610,-1.220
3,1:16,2,16,LAR 9,16,7,Matthew Stafford pass incomplete short middle intended for Puka Nacua (defended by Devon Witherspoon),-1.220,-2.120
3,1:13,3,16,LAR 9,16,7,Royce Freeman up the middle for 2 yards (tackle by Frank Clark and Bobby Wagner),-2.120,-2.490
3,0:37,4,14,LAR 11,16,7,"Ethan Evans punts 65 yards, returned by DeeJay Dallas for 12 yards (tackle by Ben Skowronek)",-2.490,-1.330
3,0:25,1,10,SEA 36,16,7,Geno Smith pass incomplete short left intended for D.K. Metcalf (defended by Aaron Donald),1.330,0.790
3,0:18,2,10,SEA 36,16,7,Zach Charbonnet right tackle for 1 yard (tackle by Jonah Williams and Ernest Jones),0.790,0.230
Quarter,Time,Down,ToGo,Location,SEA,LAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,9,SEA 37,16,7,Drew Lock pass incomplete deep middle intended for Jaxon Smith-Njigba,0.230,-0.910
4,14:55,4,9,SEA 37,16,7,"Michael Dickson punts 46 yards, returned by Austin Trammell for 15 yards (tackle by Julian Love)",-0.910,-1.070
4,14:44,1,10,LAR 32,16,7,"Matthew Stafford pass complete short right to Austin Trammell for -3 yards (tackle by Devon Witherspoon). Penalty on Devon Witherspoon: Unnecessary Roughness / Defense, 15 yards (accepted)",1.070,1.860
4,14:11,1,10,LAR 44,16,7,Matthew Stafford pass deep left intended for Austin Trammell is intercepted by Riq Woolen at SEA-20 and returned for no gain (tackle by Austin Trammell),1.860,-0.280
4,13:57,1,10,SEA 20,16,7,Drew Lock pass complete short right to Noah Fant for 4 yards (tackle by Jordan Fuller),0.280,0.270
4,13:28,2,6,SEA 24,16,7,Zach Charbonnet up the middle for 3 yards (tackle by Bobby Brown),0.270,-0.030
4,12:41,3,3,SEA 27,16,7,Drew Lock pass incomplete deep left intended for Jaxon Smith-Njigba,-0.030,-1.570
4,12:34,4,3,SEA 27,16,7,"Michael Dickson punts 44 yards, returned by Austin Trammell for 3 yards (tackle by Julian Love and DeeJay Dallas)",-1.570,-1.070
4,12:23,1,10,LAR 32,16,7,Matthew Stafford pass complete deep middle to Demarcus Robinson for 23 yards (tackle by Quandre Diggs),1.070,2.590
4,11:47,1,10,SEA 45,16,7,Royce Freeman up the middle for 4 yards (tackle by Bobby Wagner),2.590,2.580
4,11:12,2,6,SEA 41,16,7,Matthew Stafford pass complete short left to Darrell Henderson for 14 yards (tackle by Devon Witherspoon and Quandre Diggs),2.580,3.780
4,10:40,1,10,SEA 27,16,7,Darrell Henderson right tackle for 4 yards (tackle by Tre Brown and Devon Witherspoon),3.780,3.770
4,10:00,2,6,SEA 23,16,7,Matthew Stafford pass complete short right to Tyler Higbee for 17 yards (tackle by Leonard Williams),3.770,5.830
4,9:11,1,6,SEA 6,16,7,"Matthew Stafford pass complete short right to Darrell Henderson for no gain, touchdown. Penalty on Tyler Higbee: Offensive Pass Interference, 10 yards (accepted) (no play)",5.830,4.310
4,8:54,1,16,SEA 16,16,7,Matthew Stafford pass complete short right to Puka Nacua for 11 yards (tackle by Quandre Diggs),4.310,5.150
4,8:14,2,5,SEA 5,16,7,Matthew Stafford pass incomplete short middle intended for Darrell Henderson,5.150,4.260
4,8:09,3,5,SEA 5,16,7,"Matthew Stafford pass incomplete intended for Puka Nacua. Penalty on Devon Witherspoon: Defensive Pass Interference, 4 yards (accepted) (no play)",4.260,6.970
4,8:04,1,1,SEA 1,16,7,Darrell Henderson up the middle for no gain (tackle by Quandre Diggs and Jordyn Brooks),6.970,5.910
4,7:41,2,1,SEA 1,16,13,"Darrell Henderson up the middle for 1 yard, touchdown",5.910,7.000
4,7:38,,,SEA 15,16,14,Lucas Havrisik kicks extra point good,0.000,0.000
4,7:38,,,LAR 35,16,14,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
4,7:38,1,10,SEA 25,16,14,Drew Lock pass incomplete short left intended for Will Dissly (defended by Derion Kendrick),0.610,0.060
4,7:34,2,10,SEA 25,16,14,Drew Lock pass complete short right to Jaxon Smith-Njigba for -1 yards (tackle by Christian Rozeboom and Byron Young),0.060,-0.760
4,6:43,3,11,SEA 24,16,14,Drew Lock pass deep left intended for Tyler Lockett is intercepted by Derion Kendrick at LA-36 and returned for no gain (tackle by Tyler Lockett),-0.760,-0.340
4,6:43,1,10,LAR 21,16,14,Matthew Stafford pass complete deep right to Puka Nacua for 32 yards (tackle by Bobby Wagner),0.340,2.460
4,5:57,1,10,SEA 47,16,14,Matthew Stafford pass incomplete short right intended for Austin Trammell,2.460,1.910
4,5:52,2,10,SEA 47,16,14,"Penalty on Coleman Shelton: False Start, 5 yards (accepted) (no play)",1.910,1.240
4,5:52,2,15,LAR 48,16,14,Matthew Stafford pass incomplete short left intended for Tutu Atwell,1.240,0.560
4,5:46,3,15,LAR 48,16,14,"Matthew Stafford pass incomplete intended for Puka Nacua. Penalty on Riq Woolen: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",0.560,2.460
4,5:41,1,10,SEA 47,16,14,Royce Freeman up the middle for 9 yards (tackle by Jordyn Brooks and Quandre Diggs),2.460,3.130
4,5:07,2,1,SEA 38,16,14,Royce Freeman up the middle for 9 yards (tackle by Julian Love),3.130,3.640
4,4:25,1,10,SEA 29,16,14,Darrell Henderson right end for -3 yards (tackle by Bobby Wagner and Dre'Mont Jones),3.640,2.700
4,3:36,,,,,,Timeout #1 by Los Angeles Rams,,
4,3:36,2,13,SEA 32,16,14,Matthew Stafford pass complete short middle to Puka Nacua for 11 yards (tackle by Bobby Wagner and Quandre Diggs),2.700,3.470
4,2:57,3,2,SEA 21,16,14,Royce Freeman up the middle for 3 yards (tackle by Bobby Wagner),3.470,4.370
4,2:13,1,10,SEA 18,16,14,Royce Freeman up the middle for 4 yards (tackle by Jordyn Brooks),4.370,4.430
4,2:00,2,6,SEA 14,16,14,Puka Nacua right end for 7 yards (tackle by Quandre Diggs),4.430,5.600
4,1:52,,,,,,Timeout #1 by Seattle Seahawks,,
4,1:52,1,7,SEA 7,16,14,Royce Freeman left tackle for no gain (tackle by Leonard Williams),5.600,4.760
4,1:47,,,,,,Timeout #2 by Seattle Seahawks,,
4,1:47,2,7,SEA 7,16,14,Matthew Stafford pass incomplete short left intended for Puka Nacua (defended by Riq Woolen),4.760,3.810
4,1:42,,,,,,Timeout #2 by Los Angeles Rams,,
4,1:42,3,7,SEA 7,16,14,Matthew Stafford pass complete short left to Darrell Henderson for 3 yards (tackle by Jarran Reed and Leonard Williams),3.810,3.030
4,1:34,,,,,,Timeout #3 by Seattle Seahawks,,
4,1:34,4,4,SEA 4,16,17,Lucas Havrisik 22 yard field goal good,3.030,3.000
4,1:31,,,LAR 35,16,17,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
4,1:31,1,10,SEA 25,16,17,Geno Smith pass complete short right to Tyler Lockett for 13 yards (tackle by Quentin Lake),0.610,1.470
4,1:14,1,10,SEA 38,16,17,Geno Smith pass incomplete short left intended for D.K. Metcalf,1.470,0.920
4,1:09,2,10,SEA 38,16,17,"Geno Smith pass complete short middle to Zach Charbonnet for 2 yards (tackle by Jordan Fuller) Replay Assistant challenged the pass completion ruling, and the play was upheld.",0.920,0.500
4,0:42,3,8,SEA 40,16,17,Geno Smith pass complete deep middle to D.K. Metcalf for 21 yards (tackle by John Johnson),0.500,2.980
4,0:24,1,10,LAR 39,16,17,Zach Charbonnet up the middle for 2 yards (tackle by Ernest Jones and Byron Young),2.980,2.710
4,0:09,2,8,LAR 37,16,17,Geno Smith spiked the ball,2.710,2.020
4,0:08,,,,,,Timeout #3 by Los Angeles Rams,,
4,0:08,3,8,LAR 37,16,17,Jason Myers 55 yard field goal no good,2.020,-1.930
4,0:03,1,10,LAR 45,16,17,Matthew Stafford kneels for -2 yards,1.930,1.110
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
