Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
4,2:44,2,10,OAK 22,13,21,"Trevor Siemian pass complete deep middle to Bennie Fowler for 22 yards, touchdown",3.560,7.000
4,2:39,,,OAK 15,14,21,Brandon McManus kicks extra point good,0.000,0.000
4,2:39,,,DEN 35,14,21,"Brandon McManus kicks off 57 yards, returned by Cordarrelle Patterson for 5 yards (tackle by Brendan Langley)",0.000,0.320
4,2:34,1,10,OAK 13,14,21,Marshawn Lynch left end for -3 yards (tackle by Darian Stewart),-0.320,0.000
4,2:29,,,,,,Timeout #2 by Denver Broncos,0.000,1.000
4,2:29,2,13,OAK 10,14,21,Marshawn Lynch middle for 5 yards (tackle by Zach Kerr),-1.000,0.000
4,2:24,,,,,,Timeout #3 by Denver Broncos,0.000,1.180
4,2:24,3,8,OAK 15,14,21,Derek Carr pass complete deep middle to Cordarrelle Patterson for 54 yards (tackle by Chris Harris),-1.180,3.510
4,2:00,1,10,DEN 31,14,21,Derek Carr kneels for -1 yards,3.510,2.830
4,1:19,2,11,DEN 32,14,21,Derek Carr kneels for -1 yards,2.830,2.020
4,0:35,3,12,DEN 33,14,21,Derek Carr kneels for -1 yards,2.020,1.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
