Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
2,,,,IND 30,6,13,"Pat McAfee kicks off 70 yards, returned by Marc Mariani for 21 yards (tackle by Nate Triplett)",0.000,0.340
2,1:49,1,10,TEN 21,6,13,Javon Ringer right guard for 5 yards (tackle by Jacob Lacey and Keyunta Dawson),0.340,0.480
2,1:12,2,5,TEN 26,6,13,Kerry Collins pass complete short middle to Jared Cook for 5 yards (tackle by Tyjuan Hagler),0.480,1.000
2,0:45,1,10,TEN 31,6,13,Kerry Collins pass complete short middle to Javon Ringer for 7 yards (tackle by Tyjuan Hagler),1.000,1.410
2,0:35,,,,6,13,Timeout #2 by Tennessee Titans,0.000,1.410
2,0:35,2,3,TEN 38,6,13,Kerry Collins pass incomplete deep left intended for Kenny Britt,1.410,0.700
2,0:29,3,3,TEN 38,6,13,"Penalty on Kerry Collins: Delay of Game, 5 yards (no play)",0.700,0.040
2,0:29,3,8,TEN 33,6,13,Kerry Collins pass complete short left to Jared Cook for 18 yards (tackle by Antoine Bethea),0.040,2.320
2,0:21,,,,6,13,Timeout #3 by Tennessee Titans,0.000,2.320
2,0:21,1,10,IND 49,6,13,Kerry Collins pass incomplete deep left intended for Nate Washington,2.320,1.780
2,0:15,2,10,IND 49,6,13,Kerry Collins pass complete short right to Jared Cook for 6 yards (tackle by Cornelius Brown),1.780,1.880
2,0:08,3,4,IND 43,6,13,Kerry Collins pass incomplete short right intended for Nate Washington,1.880,0.400
2,0:04,4,4,IND 43,6,13,Rob Bironas 61 yard field goal no good. Penalty on Gary Brackett: Illegal Blindside Block,0.400,2.260
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,6,13,"Rob Bironas kicks off 70 yards, returned by Dominic Rhodes for 22 yards (tackle by Pete Ittersagen)",0.000,0.410
3,14:55,1,10,IND 22,6,13,Joseph Addai middle for 2 yards (tackle by Will Witherspoon and Jacob Ford),0.410,0.140
3,14:29,2,8,IND 24,6,13,Peyton Manning pass complete short left to Jacob Tamme for 6 yards (tackle by Alterraun Verner),0.140,0.230
3,13:45,3,2,IND 30,6,13,Peyton Manning pass incomplete deep right intended for Pierre Garcon,0.230,-1.370
3,13:39,4,2,IND 30,6,13,Pat McAfee punts 35 yards,-1.370,-1.270
3,13:30,1,10,TEN 35,6,13,Kerry Collins pass incomplete short left intended for Ahmard Hall,1.270,0.720
3,13:25,2,10,TEN 35,6,13,Kerry Collins pass complete deep right to Nate Washington for 38 yards (tackle by Jacob Lacey),0.720,3.780
3,12:46,1,10,IND 27,6,13,Chris Johnson left tackle for -1 yards (tackle by Kavell Conner),3.780,3.100
3,12:06,2,11,IND 28,6,13,Kerry Collins pass complete short right to Jared Cook for 7 yards (tackle by Pat Angerer and Jacob Lacey),3.100,3.340
3,11:35,3,4,IND 21,12,13,"Kerry Collins pass complete deep right to Kenny Britt for 21 yards, touchdown",3.340,7.000
3,,,,IND 2,13,13,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 30,13,13,"Rob Bironas kicks off 66 yards, returned by Dominic Rhodes for 20 yards (tackle by Rennie Curran)",0.000,0.540
3,11:24,1,10,IND 24,13,13,Donald Brown middle for 5 yards (tackle by Marques Douglas),0.540,0.670
3,10:58,2,5,IND 29,13,13,"Peyton Manning pass incomplete short middle intended for Reggie Wayne. Penalty on Cortland Finnegan: Defensive Pass Interfere, 12 yards (no play)",0.670,1.660
3,10:53,1,10,IND 41,13,13,"Donald Brown middle for 1 yard (tackle by William Hayes). Penalty on William Hayes: Unnecessary Roughness, 15 yards",1.660,2.720
3,10:36,1,10,TEN 43,13,13,Peyton Manning pass incomplete short left intended for Donald Brown,2.720,2.180
3,10:31,2,10,TEN 43,13,13,Donald Brown left tackle for 3 yards (tackle by Jacob Ford),2.180,1.880
3,9:54,3,7,TEN 40,13,13,Peyton Manning pass complete short middle to Blair White for 10 yards (tackle by Cortland Finnegan),1.880,3.580
3,9:22,1,10,TEN 30,13,19,"Peyton Manning pass complete deep right to Pierre Garcon for 30 yards, touchdown",3.580,7.000
3,,,,TEN 2,13,20,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,13,20,"Pat McAfee kicks off 70 yards, returned by Marc Mariani for 30 yards (tackle by Mike Richardson)",0.000,0.940
3,9:10,1,10,TEN 30,13,20,Chris Johnson right end for 12 yards (tackle by Kavell Conner and Aaron Francisco),0.940,1.730
3,8:31,1,10,TEN 42,13,20,Kerry Collins pass complete short left to Chris Johnson for 7 yards (tackle by Pat Angerer),1.730,2.130
3,7:50,2,3,TEN 49,13,20,Chris Johnson right tackle for 4 yards (tackle by Justin Tryon),2.130,2.460
3,7:09,1,10,IND 47,13,20,Kerry Collins pass complete deep left to Randy Moss for 18 yards (tackle by Justin Tryon),2.460,3.640
,,,,,,,"IND challenged the pass completion ruling, and the play was upheld.",,
3,6:59,1,10,IND 29,13,20,Chris Johnson middle for 5 yards (tackle by Kavell Conner),3.640,3.780
3,6:23,2,5,IND 24,13,20,Chris Johnson left end for no gain (tackle by Eric Foster and Kavell Conner),3.780,3.070
3,5:41,3,5,IND 24,13,20,Kerry Collins pass complete short right to Damian Williams for 6 yards (tackle by Tyjuan Hagler),3.070,4.370
3,5:03,1,10,IND 18,13,20,Chris Johnson right end for 3 yards (tackle by Jerry Hughes),4.370,4.250
3,4:26,2,7,IND 15,19,20,"Kerry Collins pass complete short middle to Chris Johnson for 15 yards, touchdown",4.250,7.000
3,,,,IND 2,20,20,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 30,20,20,Rob Bironas kicks off 67 yards,0.000,1.600
3,4:18,1,10,IND 40,20,20,Joseph Addai middle for 4 yards (tackle by William Hayes),1.600,1.590
3,3:45,2,6,IND 44,20,20,Joseph Addai middle for 3 yards (tackle by Chris Hope),1.590,1.290
3,3:12,3,3,IND 47,20,20,Joseph Addai middle for 3 yards (tackle by Jacob Ford),1.290,2.260
3,2:38,1,10,,20,20,Peyton Manning pass complete short left to Jacob Tamme for -6 yards (tackle by Chris Hope). Penalty on IND: Ineligible Downfield Pas (Declined),2.260,0.900
3,2:16,2,16,IND 44,20,20,Peyton Manning pass incomplete short left intended for Blair White,0.900,0.230
3,2:10,3,16,IND 44,20,20,Peyton Manning pass incomplete short left intended for Jacob Tamme. Penalty on Pierre Garcon: Illegal Shift (Declined),0.230,-0.460
3,2:06,4,16,IND 44,20,20,"Pat McAfee punts 30 yards, fair catch by Marc Mariani",-0.460,-0.670
3,1:58,1,10,TEN 26,20,20,Chris Johnson right end for 5 yards (tackle by Jacob Lacey),0.670,0.810
3,1:35,2,5,TEN 31,20,20,Kerry Collins pass complete short left to Jared Cook for 7 yards (tackle by Kavell Conner),0.810,1.470
3,0:50,1,10,TEN 38,20,20,Chris Johnson left end for -2 yards (tackle by Eric Foster),1.470,0.650
3,0:08,2,12,TEN 36,20,20,Kerry Collins pass incomplete short left intended for Jared Cook,0.650,-0.030
3,0:03,3,12,TEN 36,20,20,Kerry Collins pass complete short left to Ahmard Hall for 5 yards (tackle by Justin Tryon),-0.030,-0.650
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,TEN 41,20,20,Brett Kern punts 34 yards,-0.650,-0.610
4,14:53,1,10,IND 25,20,20,Dominic Rhodes middle for 3 yards (tackle by Jason McCourty),0.610,0.470
4,14:26,2,7,IND 28,20,20,Dominic Rhodes left tackle for 3 yards (tackle by Malcolm Sheppard),0.470,0.170
4,13:45,3,4,IND 31,20,20,Peyton Manning pass incomplete short right intended for Jacob Tamme (defended by Chris Hope),0.170,-1.310
4,13:40,4,4,IND 31,20,20,"Pat McAfee punts 49 yards, returned by Marc Mariani for 5 yards (tackle by Pat Angerer)",-1.310,-0.610
4,13:27,1,10,TEN 25,20,20,Kerry Collins sacked by Dwight Freeney for -10 yards,0.610,-1.430
4,12:57,2,20,TEN 15,20,20,Chris Johnson middle for 3 yards (tackle by Antoine Bethea),-1.430,-1.720
4,12:11,3,17,TEN 18,20,20,Kerry Collins pass complete short right to Chris Johnson for 8 yards (tackle by Tyjuan Hagler),-1.720,-1.630
4,11:33,4,9,TEN 26,20,20,Brett Kern punts 40 yards,-1.630,-1.200
4,11:25,1,10,IND 34,20,20,Peyton Manning pass complete short right to Reggie Wayne for 6 yards (tackle by Michael Griffin),1.200,1.470
4,10:58,2,4,IND 40,20,20,Peyton Manning pass complete short left to Jacob Tamme for 15 yards (tackle by Michael Griffin and Cortland Finnegan),1.470,2.590
4,10:18,1,10,TEN 45,20,20,"Penalty on Brody Eldridge: False Start, 5 yards (no play)",2.590,2.260
4,10:05,1,15,,20,20,Dominic Rhodes middle for 8 yards (tackle by Jacob Ford),2.260,2.450
4,9:29,2,7,TEN 42,20,20,Dominic Rhodes left guard for 4 yards (tackle by Alterraun Verner),2.450,2.280
4,8:46,3,3,TEN 38,20,20,Peyton Manning pass incomplete short right intended for Blair White,2.280,0.720
4,8:41,4,3,TEN 38,20,20,"Peyton Manning pass complete short middle to Jacob Tamme for 20 yards (tackle by Michael Griffin). Penalty on Jacob Tamme: Offensive Pass Interfere, 10 yards (no play)",0.720,0.070
4,8:25,4,13,TEN 48,20,20,"Pat McAfee punts 28 yards, fair catch by Marc Mariani",0.070,-0.280
4,8:17,1,10,TEN 20,20,20,Kerry Collins pass complete short middle to Chris Johnson for 14 yards (tackle by Jacob Lacey),0.280,1.200
4,7:42,1,10,TEN 34,20,20,Kerry Collins pass complete short left to Jared Cook for 9 yards (tackle by Philip Wheeler and Aaron Francisco),1.200,1.870
4,7:04,2,1,TEN 43,20,20,"Chris Johnson right end for no gain (tackle by Philip Wheeler). Penalty on Leroy Harris: Offensive Holding, 10 yards (no play)",1.870,0.520
4,6:44,2,11,TEN 33,20,20,Kerry Collins pass complete short left to Jared Cook for 6 yards (tackle by Justin Tryon),0.520,0.630
4,6:14,3,5,TEN 39,20,20,Kerry Collins pass incomplete short left intended for Damian Williams,0.630,-0.780
4,6:09,4,5,TEN 39,20,20,"Brett Kern punts 48 yards, fair catch by Blair White",-0.780,0.320
4,6:01,1,10,IND 13,20,20,Peyton Manning pass complete short right to Pierre Garcon for 7 yards (tackle by Alterraun Verner and Stephen Tulloch),-0.320,0.220
4,5:33,2,3,IND 20,20,20,Joseph Addai left tackle for 3 yards (tackle by Will Witherspoon),0.220,0.480
4,4:59,1,10,IND 23,20,20,Peyton Manning pass incomplete deep right intended for Pierre Garcon,0.480,-0.070
4,4:51,2,10,IND 23,20,20,Peyton Manning pass incomplete deep left intended for Reggie Wayne,-0.070,-0.760
4,4:44,3,10,IND 23,20,20,Peyton Manning pass complete short left to Reggie Wayne for 1 yard (tackle by Sen'Derrick Marks),-0.760,-1.770
4,4:15,4,9,IND 24,20,20,"Pat McAfee punts 49 yards, returned by Marc Mariani for 2 yards (tackle by Pat Angerer)",-1.770,-0.870
4,4:02,1,10,TEN 29,20,20,Chris Johnson right end for 2 yards (tackle by Kavell Conner and Philip Wheeler),0.870,0.600
4,3:24,2,8,TEN 31,20,20,Kerry Collins pass complete short right to Ahmard Hall for 4 yards (tackle by Jacob Lacey),0.600,0.430
4,2:41,3,4,TEN 35,20,20,Kerry Collins pass incomplete short left intended for Nate Washington (defended by Robert Mathis),0.430,-1.040
4,2:36,4,4,TEN 35,20,20,"Brett Kern punts 47 yards, fair catch by Blair White",-1.040,-0.040
4,2:28,1,10,IND 18,20,20,Peyton Manning pass incomplete short right intended for Pierre Garcon (defended by Jason McCourty),0.040,-0.490
4,2:23,2,10,IND 18,20,20,Peyton Manning pass complete short left to Jacob Tamme for 16 yards (tackle by Chris Hope),-0.490,1.200
4,2:02,1,10,IND 34,20,20,Dominic Rhodes middle for 2 yards (tackle by Will Witherspoon),1.200,0.930
4,1:56,2,8,IND 36,20,20,Peyton Manning pass incomplete short right intended for Pierre Garcon (defended by Michael Griffin),0.930,0.230
4,1:52,3,8,IND 36,20,20,Peyton Manning pass complete short left to Reggie Wayne for 12 yards (tackle by Cortland Finnegan),0.230,2.130
4,1:46,1,10,IND 48,20,20,"Dominic Rhodes middle for 7 yards (tackle by Sen'Derrick Marks). Dominic Rhodes fumbles (forced by Sen'Derrick Marks), recovered by Michael Griffin at TEN-43 and returned for 20 yards (tackle by Jacob Tamme)",2.130,-3.120
4,1:34,1,10,IND 37,20,20,Chris Johnson right tackle for 3 yards (tackle by Eric Foster),3.120,2.980
4,1:30,,,,20,20,Timeout #2 by Indianapolis Colts,0.000,2.980
4,1:30,2,7,IND 34,20,20,"Kerry Collins for no gain. Kerry Collins fumbles, recovered by Robert Mathis at IND-37 and returned for 1 yards (tackle by Chris Johnson)",2.980,-1.470
4,1:25,1,10,IND 38,20,20,Peyton Manning pass incomplete short middle intended for Joseph Addai,1.470,0.920
4,1:20,2,10,IND 38,20,20,Peyton Manning pass complete deep right to Blair White for 20 yards (tackle by Alterraun Verner),0.920,2.790
4,0:59,1,10,TEN 42,20,20,Joseph Addai middle for 6 yards (tackle by Stephen Tulloch and Jason Jones),2.790,3.050
4,0:37,2,4,TEN 36,20,20,Peyton Manning pass complete short left to Jacob Tamme for 11 yards (tackle by Cortland Finnegan),3.050,3.910
4,0:03,,,,20,20,Timeout #3 by Indianapolis Colts,0.000,3.910
4,0:03,1,10,TEN 25,20,23,Adam Vinatieri 43 yard field goal good,3.910,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
