Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
3,12:27,,,CLE 35,14,20,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
3,12:27,1,10,BAL 25,14,20,Lamar Jackson pass incomplete short middle intended for Mark Andrews (defended by Emmanuel Ogbah),0.610,0.060
3,12:24,2,10,BAL 25,14,20,Ty Montgomery right tackle for 11 yards (tackle by Briean Boddy-Calhoun),0.060,1.330
3,11:52,1,10,BAL 36,14,20,Kenneth Dixon right guard for 13 yards (tackle by Terrance Mitchell and Damarious Randall),1.330,2.190
3,11:13,1,10,BAL 49,14,20,Gus Edwards right guard for 18 yards (tackle by Damarious Randall),2.190,3.380
3,10:36,1,10,CLE 33,14,20,"Lamar Jackson left tackle for 7 yards. Penalty on Maxx Williams: Offensive Holding, 10 yards",3.380,3.180
3,10:28,1,13,CLE 36,14,20,Lamar Jackson right guard for 2 yards (tackle by Larry Ogunjobi and Jabrill Peppers),3.180,2.700
3,10:10,2,11,CLE 34,14,20,Kenneth Dixon right guard for 9 yards (tackle by Joe Schobert),2.700,3.200
3,9:30,3,2,CLE 25,14,20,Lamar Jackson right guard for 3 yards (tackle by Trevon Coley),3.200,4.110
3,8:52,1,10,CLE 22,14,20,Gus Edwards up the middle for 2 yards (tackle by Joe Schobert),4.110,3.830
3,8:17,2,8,CLE 20,14,20,Lamar Jackson up the middle for -1 yards (tackle by Jabrill Peppers),3.830,3.010
3,7:43,3,9,CLE 21,14,20,Lamar Jackson sacked by Jamie Collins for -5 yards,3.010,1.740
3,7:08,4,14,CLE 26,14,23,Justin Tucker 44 yard field goal good,1.740,3.000
3,7:02,,,BAL 35,14,23,"Justin Tucker kicks off 65 yards, returned by Antonio Callaway for no gain (tackle by Anthony Averett)",0.000,1.270
3,6:55,1,10,CLE 35,14,23,Nick Chubb left guard for -4 yards (tackle by Matt Judon),1.270,0.180
3,6:17,2,14,CLE 31,14,23,Baker Mayfield pass complete short right to Darren Fells for 3 yards (tackle by Tony Jefferson),0.180,-0.100
3,5:36,3,11,CLE 34,14,23,Baker Mayfield pass incomplete deep left intended for Antonio Callaway,-0.100,-1.110
3,5:30,4,11,CLE 34,14,23,"Britton Colquitt punts 45 yards, fair catch by Cyrus Jones at BAL-21",-1.110,-0.340
3,5:22,1,10,BAL 21,14,23,Kenneth Dixon right guard for 1 yard (tackle by Ray-Ray Armstrong),0.340,-0.070
3,4:46,2,9,BAL 22,14,23,"Lamar Jackson pass complete short left to Willie Snead for 12 yards (tackle by Jermaine Whitehead). Penalty on Michael Crabtree: Offensive Pass Interference, 10 yards (no play)",-0.070,-1.440
3,4:26,2,19,BAL 12,14,23,Kenneth Dixon right guard for 7 yards (tackle by Joe Schobert and Jermaine Whitehead),-1.440,-1.220
3,3:45,3,12,BAL 19,14,23,Lamar Jackson pass complete short middle to Chris Moore for 10 yards (tackle by Briean Boddy-Calhoun and Jermaine Whitehead),-1.220,-1.440
3,3:04,4,2,BAL 29,14,23,"Sam Koch punts 56 yards, returned by Antonio Callaway for 8 yards",-1.440,-0.480
3,2:53,1,10,CLE 23,14,23,Baker Mayfield pass complete deep right to David Njoku for 42 yards (tackle by Marlon Humphrey),0.480,3.250
3,2:06,1,10,BAL 35,14,23,Baker Mayfield pass complete short right to Breshad Perriman for -2 yards (tackle by C.J. Mosley),3.250,2.430
3,1:28,2,12,BAL 37,14,23,Nick Chubb left guard for 4 yards (tackle by Za'Darius Smith and C.J. Mosley),2.430,2.280
3,0:44,3,8,BAL 33,14,23,Baker Mayfield pass complete short right to Rashard Higgins for 11 yards (tackle by Marlon Humphrey),2.280,4.110
3,0:08,1,10,BAL 22,14,23,Baker Mayfield pass complete short right to Nick Chubb for -2 yards (tackle by Michael Pierce),4.110,3.290
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,BAL 24,14,23,"Baker Mayfield sacked by C.J. Mosley for no gain. Penalty on Marlon Humphrey: Defensive Holding, 5 yards (no play)",3.290,4.310
4,14:38,1,10,BAL 19,14,23,Baker Mayfield pass incomplete short right intended for Nick Chubb,4.310,3.750
4,14:33,2,10,BAL 19,14,23,Baker Mayfield pass complete short left to Rashard Higgins for 2 yards,3.750,3.260
4,13:52,3,8,BAL 17,14,23,Baker Mayfield pass incomplete short middle intended for David Njoku,3.260,2.310
4,13:48,4,8,BAL 17,17,23,Greg Joseph 35 yard field goal good,2.310,3.000
4,13:45,,,CLE 35,17,23,"Greg Joseph kicks off 61 yards, returned by Willie Snead for no gain (tackle by Juston Burris)",0.000,-0.060
4,13:40,1,10,BAL 17,17,23,Lamar Jackson pass complete short middle to Hayden Hurst for 32 yards (tackle by Derrick Kindred),-0.060,2.190
4,13:00,1,10,BAL 49,17,23,Lamar Jackson left tackle for 6 yards (tackle by Terrance Mitchell),2.190,2.460
4,12:22,2,4,CLE 45,17,23,Lamar Jackson pass incomplete short right intended for Hayden Hurst,2.460,1.750
4,12:19,3,4,CLE 45,17,23,Kenneth Dixon right guard for 4 yards (tackle by Joe Schobert),1.750,2.850
4,11:55,1,10,CLE 41,17,23,Gus Edwards right guard for 5 yards (tackle by Joe Schobert),2.850,2.980
4,11:18,2,5,CLE 36,17,23,Gus Edwards left guard for 12 yards (tackle by Jabrill Peppers),2.980,3.970
4,10:37,1,10,CLE 24,17,23,Kenneth Dixon right guard for 1 yard (tackle by Emmanuel Ogbah),3.970,3.570
4,10:03,2,9,CLE 23,17,23,Lamar Jackson pass complete short right to Mark Andrews for 13 yards,3.570,4.910
4,9:25,1,10,CLE 10,17,23,Lamar Jackson left tackle for 1 yard (tackle by T.J. Carrie),4.910,4.380
4,8:47,2,9,CLE 9,17,23,Gus Edwards right guard for 2 yards (tackle by Ray-Ray Armstrong),4.380,3.810
4,8:10,,,,,,Timeout #1 by Baltimore Ravens,,
4,8:10,3,7,CLE 7,17,23,"Penalty on Mark Andrews: False Start, 5 yards (no play)",3.810,3.100
4,8:10,3,12,CLE 12,17,23,Lamar Jackson up the middle for 7 yards (tackle by Joe Schobert),3.100,3.010
4,7:23,4,5,CLE 5,17,26,Justin Tucker 23 yard field goal good,3.010,3.000
4,7:20,,,BAL 35,17,26,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,7:20,1,10,CLE 25,17,26,Baker Mayfield pass complete short right to David Njoku for 13 yards (tackle by Terrell Suggs),0.610,1.470
4,6:42,1,10,CLE 38,17,26,Nick Chubb right tackle for -5 yards (tackle by Patrick Onwuasor),1.470,0.250
4,5:57,2,15,CLE 33,17,26,Baker Mayfield pass complete short middle to David Njoku for 7 yards (tackle by Chris Wormley),0.250,0.500
4,5:15,3,8,CLE 40,17,26,Baker Mayfield pass complete short right to Jarvis Landry for 14 yards (tackle by Tavon Young),0.500,2.520
4,5:00,1,10,BAL 46,17,26,Baker Mayfield pass complete short left to Rashard Higgins for 33 yards (tackle by Tony Jefferson),2.520,4.710
4,4:20,1,10,BAL 13,17,26,Duke Johnson left tackle for 7 yards (tackle by Patrick Onwuasor),4.710,5.340
4,4:14,2,3,BAL 6,17,26,Baker Mayfield pass complete short right to Jarvis Landry for 5 yards (tackle by Tony Jefferson),5.340,6.970
4,3:32,1,1,BAL 1,17,26,Baker Mayfield pass incomplete short right intended for David Njoku (defended by Marlon Humphrey),6.970,5.910
4,3:28,,,,,,Timeout #1 by Cleveland Browns,,
4,3:28,2,1,BAL 1,23,26,"Baker Mayfield pass complete short left to Antonio Callaway for 1 yard, touchdown",5.910,7.000
4,3:24,,,BAL 15,24,26,Greg Joseph kicks extra point good,0.000,0.000
4,3:24,,,CLE 35,24,26,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
4,3:24,1,10,BAL 25,24,26,Kenneth Dixon right guard for 3 yards (tackle by Joe Schobert),0.610,0.470
4,2:46,2,7,BAL 28,24,26,Ty Montgomery right tackle for 2 yards (tackle by Terrance Mitchell),0.470,0.040
4,2:41,,,,,,Timeout #2 by Cleveland Browns,,
4,2:41,3,5,BAL 30,24,26,"Lamar Jackson aborted snap, recovered by Ty Montgomery at BAL-24 (tackle by Ray-Ray Armstrong)",0.040,-1.770
4,2:00,4,11,BAL 24,24,26,"Sam Koch punts 51 yards, returned by Antonio Callaway for 1 yard (tackle by Anthony Levine)",-1.770,-0.670
4,1:49,1,10,CLE 26,24,26,Baker Mayfield pass incomplete short right intended for Breshad Perriman,0.670,0.130
4,1:46,2,10,CLE 26,24,26,Baker Mayfield pass complete deep right to Breshad Perriman for 19 yards (tackle by Brandon Carr),0.130,1.930
4,1:40,1,10,CLE 45,24,26,Baker Mayfield pass incomplete deep left intended for Jarvis Landry,1.930,1.380
4,1:35,2,10,CLE 45,24,26,Baker Mayfield pass complete deep middle to Jarvis Landry for 16 yards (tackle by Tavon Young),1.380,2.980
4,1:18,1,10,BAL 39,24,26,Baker Mayfield pass incomplete short right intended for David Njoku (defended by Anthony Levine),2.980,2.440
4,1:14,2,10,BAL 39,24,26,Baker Mayfield pass incomplete short left intended for Jarvis Landry (defended by Jimmy Smith),2.440,1.750
4,1:10,3,10,BAL 39,24,26,Baker Mayfield pass incomplete short middle intended for David Njoku (defended by Anthony Levine),1.750,0.660
4,1:06,4,10,BAL 39,24,26,Baker Mayfield pass short middle intended for Duke Johnson is intercepted by C.J. Mosley at BAL-39 and returned for no gain,0.660,-1.530
4,1:02,1,10,BAL 39,24,26,Lamar Jackson kneels for -1 yards,1.530,0.850
4,0:32,2,11,BAL 38,24,26,Lamar Jackson kneels for -1 yards,0.850,0.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
