Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
OT,2:07,4,5,MIN 44,26,26,"Jeff Locke punts 46 yards, fair catch by Micah Hyde",-0.460,0.380
OT,1:59,1,10,GNB 10,26,26,Matt Flynn pass complete short middle to Andrew Quarless for 13 yards (tackle by Andrew Sendejo),-0.380,0.480
OT,1:37,1,10,GNB 23,26,26,Matt Flynn pass complete short right to James Jones for 4 yards (tackle by Marcus Sherels),0.480,0.470
OT,1:37,2,6,GNB 27,26,26,"Penalty on T.J. Lang: False Start, 5 yards (no play)",0.470,-0.200
OT,1:13,2,11,GNB 22,26,26,Matt Flynn right end for 13 yards (tackle by Kevin Williams),-0.200,1.270
OT,0:46,1,10,GNB 35,26,26,"Penalty on Evan Dietrich-Smith: False Start, 5 yards (no play)",1.270,0.940
OT,0:32,1,15,GNB 30,26,26,"Matt Flynn pass incomplete short right intended for Andrew Quarless. Penalty on David Bakhtiari: Offensive Holding, 10 yards (no play)",0.940,0.280
OT,0:24,1,25,GNB 20,26,26,Matt Flynn pass incomplete short right intended for John Kuhn,0.280,-1.300
OT,0:19,2,25,GNB 20,26,26,Matt Flynn pass complete short left to Jordy Nelson for 7 yards (tackle by Andrew Sendejo),-1.300,-1.020
OT,0:13,3,18,GNB 27,26,26,Matt Flynn pass incomplete short right intended for Jordy Nelson,-1.020,-1.570
OT,0:07,4,18,GNB 27,26,26,"Tim Masthay punts 39 yards, fair catch by Marcus Sherels",-1.570,-1.200
OT,0:01,1,10,MIN 34,26,26,Christian Ponder pass complete short left to Cordarrelle Patterson for 21 yards (tackle by Jarrett Bush),1.200,0.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
