Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
2,14:17,4,1,BAL 27,0,0,"Sam Koch punts 56 yards, returned by Josh Cribbs for 21 yards (tackle by Tom Zbikowski). Penalty on Brandon McDonald: Illegal Block Above the , 7 yards",-1.570,0.380
2,14:04,1,10,CLE 8,0,0,Jamal Lewis right guard for 2 yards (tackle by Kelly Gregg and Ray Lewis),-0.380,-0.630
2,13:26,2,8,CLE 10,0,0,Brady Quinn pass incomplete short right intended for Mike Furrey (defended by Ray Lewis),-0.630,-1.190
2,13:22,3,8,CLE 10,0,0,Brady Quinn pass complete short left to Mohamed Massaquoi for 30 yards (tackle by Chris Carr),-1.190,1.600
2,12:54,1,10,CLE 40,0,0,Brady Quinn pass incomplete short left intended for Chris Jennings,1.600,1.050
2,12:50,2,10,CLE 40,0,0,Chris Jennings left guard for 6 yards (tackle by Terrell Suggs),1.050,1.160
2,12:50,3,4,CLE 46,0,0,"Penalty on John St. Clair: False Start, 5 yards (no play)",1.160,0.500
2,11:52,3,9,CLE 41,0,0,Brady Quinn pass incomplete short right intended for Josh Cribbs,0.500,-0.650
2,11:49,4,9,CLE 41,0,0,"Reggie Hodges punts 44 yards, out of bounds",-0.650,0.220
2,11:41,1,10,BAL 15,0,0,Ray Rice right tackle for 2 yards (tackle by C.J. Mosley),-0.220,-0.440
2,11:04,2,8,BAL 17,0,0,Joe Flacco pass complete deep left to Todd Heap for 18 yards (tackle by Abram Elam),-0.440,1.270
2,10:27,1,10,BAL 35,0,0,Ray Rice right tackle for 8 yards (tackle by Jason Trusnik),1.270,1.800
2,10:04,2,2,BAL 43,0,0,Ray Rice left guard for no gain (tackle by Robaire Smith and Kamerion Wimbley),1.800,1.090
2,9:22,3,2,BAL 43,0,0,Joe Flacco pass incomplete short left intended for Mark Clayton,1.090,-0.520
2,9:15,4,2,BAL 43,0,0,"Sam Koch punts 37 yards, returned by Josh Cribbs for 1 yard (tackle by Kelley Washington)",-0.520,-0.340
2,9:07,1,10,CLE 21,0,0,Chris Jennings left end for 2 yards (tackle by Jarret Johnson and Justin Bannan),0.340,0.070
2,8:34,2,8,CLE 23,0,0,Josh Cribbs left tackle for 9 yards (tackle by Dawan Landry and Ed Reed),0.070,1.070
2,7:59,1,10,CLE 32,0,0,Jamal Lewis right guard for 2 yards (tackle by Trevor Pryce),1.070,0.800
2,7:17,2,8,CLE 34,0,0,Brady Quinn pass complete short right to Chris Jennings for 10 yards (tackle by Ray Lewis),0.800,1.860
2,6:57,1,10,CLE 44,0,0,Brady Quinn pass complete short right to Mike Furrey for 6 yards (tackle by Ed Reed),1.860,2.130
2,6:37,2,4,,0,0,Brady Quinn pass incomplete short right intended for Mike Furrey,2.130,1.420
2,6:34,3,4,,0,0,Brady Quinn sacked by Lardarius Webb for -4 yards,1.420,-0.320
2,6:16,4,8,CLE 46,0,0,"Reggie Hodges punts 46 yards, fair catch by Chris Carr. Penalty on BAL: Defensive 12 On-field (Declined)",-0.320,0.380
2,6:08,1,10,BAL 8,0,0,Willis McGahee right tackle for -3 yards (tackle by Brodney Pool),-0.380,-1.000
2,5:27,2,13,BAL 5,0,0,"Willis McGahee right tackle for 13 yards (tackle by Abram Elam). Penalty on Matt Birk: Offensive Holding, 3 yards (no play)",-1.000,-1.220
2,4:59,2,16,BAL 2,0,0,Le'Ron McClain left guard for 6 yards (tackle by Abram Elam),-1.220,-1.420
2,4:15,3,10,BAL 8,0,0,Joe Flacco pass complete deep right to Derrick Mason for 18 yards (tackle by Eric Wright). Penalty on Mike Adams: Illegal Contact (Declined),-1.420,0.670
2,3:50,1,10,BAL 26,0,0,"Joe Flacco pass incomplete short right intended for Ray Rice. Penalty on Jason Trusnik: Roughing the Passer, 15 yards (no play)",0.670,1.660
2,3:45,1,10,BAL 41,0,0,Ray Rice right guard for no gain (tackle by David Bowens),1.660,1.120
2,3:08,2,10,BAL 41,0,0,Joe Flacco pass complete deep right to Derrick Mason for 19 yards (tackle by David Bowens),1.120,2.920
2,2:28,1,10,CLE 40,0,0,Ray Rice left tackle for 1 yard (tackle by Robaire Smith and Kaluka Maiava),2.920,2.510
2,2:00,2,9,CLE 39,0,0,"Penalty on Matt Birk: False Start, 5 yards (no play)",2.510,1.830
2,2:00,2,14,CLE 44,0,0,Joe Flacco pass complete short right to Todd Heap for 5 yards (tackle by Brandon McDonald),1.830,1.820
2,1:11,3,9,CLE 39,0,0,Joe Flacco pass incomplete short middle intended for Kelley Washington (defended by Eric Wright),1.820,0.660
2,1:05,4,9,CLE 39,0,0,"Sam Koch punts 32 yards, touchback",0.660,0.380
,,,,,,,"Replay Assistant challenged the touchback ruling, and the play was upheld.",,
2,0:56,1,10,CLE 7,0,0,Jamal Lewis right guard for 4 yards (tackle by Dwan Edwards),-0.380,-0.490
2,0:11,2,6,CLE 11,0,0,Brady Quinn kneels for -1 yards,-0.490,-1.070
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,0,0,"Steven Hauschka kicks off 65 yards, returned by Josh Cribbs for 14 yards (tackle by Prescott Burgess)",0.000,0.150
3,14:52,1,10,CLE 19,0,0,Jamal Lewis right guard for 2 yards (tackle by Jarret Johnson),0.150,-0.060
3,14:20,2,8,CLE 21,0,0,Brady Quinn pass incomplete short right intended for Josh Cribbs (defended by Terrell Suggs),-0.060,-0.810
3,14:16,3,8,CLE 21,0,0,Brady Quinn pass incomplete short left intended for Josh Cribbs (defended by Jarret Johnson),-0.810,-1.960
3,14:13,4,8,CLE 21,0,0,Reggie Hodges punts 38 yards,-1.960,-1.660
3,14:02,1,10,BAL 41,0,0,Joe Flacco pass complete short right to Ray Rice for 5 yards (tackle by Brandon McDonald),1.660,1.800
3,13:28,2,5,BAL 46,0,0,Ray Rice right tackle for no gain (tackle by Kaluka Maiava),1.800,1.090
3,12:44,3,5,BAL 46,0,0,Joe Flacco pass complete short right to Derrick Mason for 41 yards (tackle by Abram Elam),1.090,4.710
3,12:35,1,10,CLE 13,6,0,"Ray Rice right tackle for 13 yards, touchdown",4.710,7.000
3,12:35,,,CLE 2,7,0,Steven Hauschka kicks extra point good,0.000,0.000
3,12:35,,,BAL 30,7,0,"Steven Hauschka kicks off 66 yards, returned by Josh Cribbs for 37 yards (tackle by Edgar Jones)",0.000,1.660
3,12:20,1,10,CLE 41,13,0,"Brady Quinn pass incomplete short left intended for Robert Royal is intercepted by Dawan Landry at CLE-48 and returned for 48 yards, touchdown",1.660,-7.000
3,12:11,,,CLE 2,13,0,Steven Hauschka kicks extra point no good,0.000,-1.000
3,12:11,,,BAL 30,13,0,"Steven Hauschka kicks off 48 yards, returned by Gerard Lawson for 12 yards (tackle by Prescott Burgess)",0.000,1.200
3,12:06,1,10,CLE 34,13,0,Chris Jennings left guard for 6 yards (tackle by Dwan Edwards),1.200,1.470
3,11:28,2,4,CLE 40,13,0,Chris Jennings left tackle for 2 yards (tackle by Fabian Washington),1.470,1.030
3,10:50,3,2,CLE 42,13,0,Josh Cribbs for 3 yards (tackle by Ray Lewis),1.030,1.930
3,10:22,1,10,CLE 45,13,0,Brady Quinn pass complete short right to Mike Furrey for 3 yards (tackle by Domonique Foxworth),1.930,1.790
3,10:06,2,7,CLE 48,13,0,Chris Jennings left tackle for -5 yards (tackle by Fabian Washington),1.790,0.430
3,9:21,3,12,CLE 43,13,0,"Brady Quinn pass incomplete is intercepted by Chris Carr at 50 and returned for 11 yards. Penalty on Brady Quinn: Low Block, 15 yards",0.430,-3.970
3,9:13,1,10,CLE 24,13,0,"Penalty on Jared Gaither: False Start, 5 yards (no play)",3.970,3.640
3,9:13,1,15,CLE 29,13,0,Ray Rice left guard for 1 yard (tackle by Robaire Smith),3.640,2.890
3,8:31,2,14,CLE 28,13,0,Joe Flacco left end for -6 yards (tackle by Brandon McDonald and Shaun Rogers). Penalty on Jared Gaither: Offensive Holding (Declined),2.890,1.420
3,8:05,3,20,CLE 34,13,0,Joe Flacco pass complete short right to Todd Heap for 8 yards (tackle by Kaluka Maiava),1.420,1.740
3,7:25,4,12,CLE 26,16,0,Steven Hauschka 44 yard field goal good,1.740,3.000
3,7:25,,,BAL 30,16,0,"Steven Hauschka kicks off 59 yards, returned by Josh Cribbs for 12 yards (tackle by Prescott Burgess)",0.000,0.480
3,7:13,1,10,CLE 23,16,0,Jamal Lewis right guard for 4 yards (tackle by Dwan Edwards),0.480,0.470
3,6:31,2,6,CLE 27,16,0,Josh Cribbs left end for 11 yards (tackle by Ed Reed),0.470,1.470
3,5:50,1,10,CLE 38,16,0,Brady Quinn pass complete short left to Mike Furrey for -2 yards (tackle by Domonique Foxworth),1.470,0.650
3,5:12,2,12,CLE 36,16,0,Brady Quinn pass complete short right to Jamal Lewis for 5 yards (tackle by Ray Lewis),0.650,0.630
3,4:26,3,7,CLE 41,16,0,"Brady Quinn pass complete short left to Brian Robiskie for 5 yards (tackle by Fabian Washington). Penalty on Paul Kruger: Defensive Offside, 5 yards (no play)",0.630,1.290
3,4:06,3,2,CLE 46,16,0,Josh Cribbs right tackle for 1 yard (tackle by Kelly Gregg and Ray Lewis),1.290,-0.260
3,3:24,3,2,CLE 46,16,0,Timeout #1 by Cleveland Browns,1.290,-0.260
3,3:24,4,1,CLE 47,16,0,Brady Quinn for 2 yards (tackle by Kelly Gregg),-0.260,2.190
3,2:48,1,10,CLE 49,16,0,Jamal Lewis right guard for 2 yards (tackle by Dwan Edwards),2.190,1.920
3,2:16,2,8,BAL 49,16,0,Jamal Lewis right tackle for 1 yard (tackle by Trevor Pryce),1.920,1.360
3,1:30,3,7,BAL 48,16,0,Brady Quinn sacked by Ray Lewis for -7 yards,1.360,-0.390
3,1:09,4,14,CLE 45,16,0,"Reggie Hodges punts 29 yards, fair catch by Chris Carr",-0.390,-0.670
3,1:02,1,10,BAL 26,16,0,"Joe Flacco pass incomplete short right intended for Willis McGahee. Penalty on Eric Wright: Illegal Contact, 5 yards (no play)",0.670,1.000
3,0:55,1,10,BAL 31,16,0,Willis McGahee right tackle for 7 yards (tackle by Marcus Benard),1.000,1.410
3,0:28,2,3,BAL 38,16,0,Willis McGahee left guard for 1 yard (tackle by C.J. Mosley and Marcus Benard),1.410,0.830
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,BAL 39,16,0,Ray Rice pass incomplete deep left intended for Todd Heap (defended by Brodney Pool),0.830,-0.780
4,14:55,4,2,BAL 39,16,0,"Sam Koch punts 45 yards, returned by Josh Cribbs for 5 yards (tackle by David Tyree)",-0.780,-0.340
4,14:44,1,10,CLE 21,16,0,Brady Quinn pass complete short right to Lawrence Vickers for -2 yards (tackle by Jarret Johnson),0.340,-0.530
4,14:09,2,12,CLE 19,16,0,Chris Jennings right guard for 6 yards (tackle by Kelly Gregg),-0.530,-0.360
4,14:09,3,6,CLE 25,16,0,"Penalty on Joe Thomas: False Start, 5 yards (no play)",-0.360,-1.020
4,13:11,3,11,CLE 20,16,0,Brady Quinn pass incomplete short left intended for Jerome Harrison (defended by Paul Kruger),-1.020,-2.030
4,13:06,4,11,CLE 20,16,0,"Reggie Hodges punts 34 yards, returned by Chris Carr for 3 yards (tackle by Josh Cribbs)",-2.030,-2.190
4,12:57,1,10,BAL 49,16,0,"Ray Rice right tackle for 7 yards (tackle by Brandon McDonald). Penalty on Ben Grubbs: Face Mask (15 Yards), 15 yards (no play)",2.190,1.200
4,12:57,1,25,BAL 34,16,0,Ray Rice right tackle for 1 yard (tackle by C.J. Mosley),1.200,-0.240
4,11:51,2,24,BAL 35,16,0,Ray Rice right tackle for 12 yards (tackle by Kamerion Wimbley),-0.240,0.700
4,11:10,3,12,BAL 47,16,0,Joe Flacco pass complete short middle to Ray Rice for 7 yards (tackle by Kaluka Maiava),0.700,0.200
4,10:25,4,5,CLE 46,16,0,Sam Koch punts 35 yards,0.200,0.370
4,10:14,1,10,CLE 11,16,0,Josh Cribbs left end for 5 yards (tackle by Jameel McClain),-0.370,-0.300
4,9:33,2,5,CLE 16,16,0,Brady Quinn pass incomplete short left intended for Brian Robiskie (defended by Domonique Foxworth),-0.300,-0.840
4,9:28,3,5,CLE 16,16,0,Brady Quinn pass complete short middle to Mike Furrey for 14 yards (tackle by Chris Carr),-0.840,0.940
4,8:58,1,10,CLE 30,16,0,Brady Quinn pass incomplete deep left intended for Mohamed Massaquoi,0.940,0.390
4,8:53,2,10,CLE 30,16,0,Brady Quinn pass incomplete short right intended for Jerome Harrison,0.390,-0.300
4,8:48,3,10,CLE 30,16,0,Brady Quinn pass incomplete deep right intended for Mohamed Massaquoi,-0.300,-1.370
4,8:42,4,10,CLE 30,16,0,"Reggie Hodges punts 37 yards, returned by Chris Carr for -2 yards (tackle by Mike Adams)",-1.370,-1.000
4,8:34,1,10,BAL 31,16,0,Ray Rice right guard for 6 yards (tackle by Ahtyba Rubin and David Bowens),1.000,1.270
4,7:54,2,4,BAL 37,16,0,Ray Rice left guard for 3 yards (tackle by Jason Trusnik),1.270,0.960
4,7:15,3,1,BAL 40,16,0,Willis McGahee right tackle for 1 yard (tackle by Kamerion Wimbley),0.960,1.660
4,6:35,1,10,BAL 41,16,0,Joe Flacco pass complete short left to Le'Ron McClain for 2 yards (tackle by David Bowens and Eric Wright),1.660,1.390
4,5:54,2,8,BAL 43,16,0,Willis McGahee right tackle for 6 yards (tackle by C.J. Mosley),1.390,1.490
4,5:09,2,8,BAL 43,16,0,Timeout #1 by Baltimore Ravens,1.390,1.490
4,5:09,3,2,BAL 49,16,0,Joe Flacco pass incomplete short left intended for Kelley Washington,1.490,-0.130
4,5:09,4,2,BAL 49,16,0,"Penalty on Jameel McClain: False Start, 5 yards (no play)",-0.130,-0.460
4,4:59,4,7,BAL 44,16,0,"Sam Koch punts 40 yards, returned by Josh Cribbs for 3 yards (tackle by Prescott Burgess)",-0.460,-0.150
4,4:53,1,10,CLE 19,16,0,Brady Quinn pass incomplete deep right intended for Josh Cribbs,0.150,-0.390
4,4:45,2,10,CLE 19,16,0,Brady Quinn pass complete short right to Mike Furrey for 4 yards (tackle by Lardarius Webb),-0.390,-0.550
4,4:17,3,6,CLE 23,16,0,"Brady Quinn sacked by Jarret Johnson for -6 yards. Brady Quinn fumbles (forced by Jarret Johnson), recovered by Brady Quinn at CLE-17",-0.550,-2.320
4,3:57,4,12,CLE 17,16,0,"Reggie Hodges punts 48 yards, returned by Chris Carr for 4 yards (tackle by Raymond Ventrone)",-2.320,-1.530
4,3:45,1,10,BAL 39,16,0,Ray Rice right guard for 1 yard (tackle by Kenyon Coleman),1.530,1.120
4,3:35,1,10,BAL 39,16,0,Timeout #2 by Cleveland Browns,1.530,1.120
4,3:35,2,9,BAL 40,16,0,Ray Rice right guard for 5 yards (tackle by Kenyon Coleman),1.120,1.090
4,3:29,2,9,BAL 40,16,0,Timeout #3 by Cleveland Browns,1.120,1.090
4,3:29,3,4,BAL 45,16,0,Ray Rice left guard for 6 yards (tackle by Marcus Benard),1.090,2.320
4,2:51,1,10,CLE 49,16,0,Willis McGahee left guard for 4 yards (tackle by Ahtyba Rubin),2.320,2.320
4,2:12,2,6,CLE 45,16,0,Willis McGahee right guard for 6 yards (tackle by Kenyon Coleman and Kaluka Maiava),2.320,2.980
4,2:00,1,10,CLE 39,16,0,Willis McGahee right guard for 2 yards (tackle by David Bowens),2.980,2.710
4,1:55,2,8,CLE 37,16,0,Willis McGahee right guard for 2 yards (tackle by Kaluka Maiava),2.710,2.280
4,1:12,3,6,CLE 35,16,0,Willis McGahee left tackle for -2 yards (tackle by Jason Trusnik),2.280,0.790
4,0:26,4,8,CLE 37,16,0,Willis McGahee left guard for 2 yards (tackle by Brodney Pool),0.790,-1.270
4,0:20,1,10,CLE 35,16,0,Brady Quinn pass incomplete deep right intended for Josh Cribbs,1.270,0.720
4,0:13,2,10,CLE 35,16,0,Brady Quinn pass incomplete deep right intended for Josh Cribbs,0.720,0.040
4,0:03,3,10,CLE 35,16,0,"Brady Quinn pass complete short right to Josh Cribbs for 10 yards, lateral to Robert Royal for 4 yards (tackle by Ray Lewis)",0.040,1.930
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
