Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
2,1:46,2,6,DEN 35,17,24,Jay Cutler pass incomplete short right intended for Eddie Royal,1.000,0.300
2,1:41,3,6,DEN 35,17,24,Jay Cutler pass complete short right to Brandon Marshall for 11 yards (tackle by Matt Wilhelm),0.300,1.990
2,1:21,1,10,DEN 46,17,24,Jay Cutler pass complete short right to Brandon Marshall for 3 yards (tackle by Quentin Jammer),1.990,1.860
2,1:02,2,7,DEN 49,17,24,Jay Cutler pass complete short right to Brandon Marshall for 6 yards (tackle by Antoine Cason),1.860,1.950
2,0:44,3,1,SDG 45,17,24,"Jay Cutler up the middle for 2 yards. Penalty on SDG: Defensive 12 On-field, 5 yards (no play)",1.950,2.920
2,0:40,1,10,SDG 40,17,24,Jay Cutler pass complete short middle to Brandon Stokley for 9 yards (tackle by Steve Gregory),2.920,3.590
2,0:34,,,,17,24,Timeout #3 by Denver Broncos,0.000,3.590
2,0:34,2,1,SDG 31,17,24,--,3.590,4.170
2,0:34,1,10,SDG 21,17,24,Jay Cutler pass complete short left to Brandon Stokley for 15 yards,4.170,5.830
2,0:13,1,6,SDG 6,17,24,Jay Cutler pass incomplete short right intended for Brandon Stokley (defended by Antoine Cason),5.830,4.950
2,0:08,2,6,SDG 6,17,30,"Jay Cutler pass complete short left to Brandon Marshall for 6 yards, touchdown",4.950,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,,,,SDG 2,17,31,Matt Prater kicks extra point good,0.000,0.000
2,,,,DEN 30,17,31,"Matt Prater kicks off 45 yards, returned by Jacob Hester for 20 yards (tackle by Nate Jackson)",0.000,0.940
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,17,31,"Matt Prater kicks off 70 yards, returned by Darren Sproles for 41 yards (tackle by Champ Bailey)",0.000,1.660
3,14:54,1,10,SDG 41,17,31,Darren Sproles up the middle for 5 yards (tackle by Dre' Bly),1.660,1.800
3,14:14,2,5,SDG 46,17,31,Darren Sproles right guard for 15 yards (tackle by Marlon McCree),1.800,2.980
3,13:34,1,10,DEN 39,17,31,Philip Rivers pass incomplete short left intended for Vincent Jackson,2.980,2.440
3,13:27,2,10,DEN 39,17,31,Philip Rivers pass complete short right to Vincent Jackson for 2 yards (tackle by Champ Bailey),2.440,2.020
3,12:50,,,,17,31,Timeout #1 by San Diego Chargers,0.000,2.020
3,12:50,3,8,DEN 37,17,31,Philip Rivers pass complete deep left to Vincent Jackson for 16 yards (tackle by Karl Paymah),2.020,4.170
3,12:09,1,10,DEN 21,17,31,Darren Sproles right guard for -1 yards (tackle by D.J. Williams),4.170,3.490
3,11:29,2,11,DEN 22,17,31,Philip Rivers pass complete short left to Chris Chambers for 7 yards (tackle by Karl Paymah),3.490,3.810
3,10:50,,,,17,31,Timeout #1 by Denver Broncos,0.000,3.810
3,10:50,3,4,DEN 15,23,31,"Philip Rivers pass complete short left to Chris Chambers for 15 yards, touchdown",3.810,7.000
3,,,,DEN 2,24,31,Nate Kaeding kicks extra point good,0.000,0.000
3,,,,SDG 30,24,31,"Nate Kaeding kicks off 72 yards, returned by Andre Hall for 26 yards (tackle by Jacob Hester)",0.000,0.540
3,10:38,1,10,DEN 24,24,31,Jay Cutler pass incomplete short middle intended for Daniel Graham,0.540,0.000
3,10:31,2,10,DEN 24,24,31,Andre Hall right guard for 3 yards (tackle by Derek Smith and Igor Olshansky),0.000,-0.300
3,9:49,3,7,DEN 27,24,31,Jay Cutler pass incomplete deep left intended for Brandon Marshall (defended by Antonio Cromartie),-0.300,-1.570
3,9:42,4,7,DEN 27,24,31,"Brett Kern punts 56 yards, returned by Craig Davis for 5 yards (tackle by Karl Paymah)",-1.570,-0.410
3,9:30,1,10,SDG 22,24,31,LaDainian Tomlinson up the middle for 6 yards (tackle by Champ Bailey),0.410,0.680
3,8:58,2,4,SDG 28,24,31,Philip Rivers pass complete short middle to Mike Tolbert for 67 yards (tackle by Nate Webster),0.680,6.060
3,8:24,1,5,DEN 5,24,31,Philip Rivers pass incomplete short left intended for Chris Chambers,6.060,5.150
3,8:18,2,5,DEN 5,24,31,LaDainian Tomlinson right guard for 2 yards (tackle by Boss Bailey),5.150,4.720
3,7:36,3,3,DEN 3,24,31,Philip Rivers pass incomplete short left intended for Legedu Naanee (defended by Karl Paymah),4.720,3.040
3,7:32,4,3,DEN 3,27,31,Nate Kaeding 21 yard field goal good,3.040,3.000
3,,,,SDG 30,27,31,"Nate Kaeding kicks off 72 yards, returned by Andre Hall for 22 yards (tackle by Legedu Naanee)",0.000,0.280
3,7:24,1,10,DEN 20,27,31,Andre Hall left end for 4 yards (tackle by Marques Harris),0.280,0.270
3,6:48,2,6,DEN 24,27,31,Andre Hall right tackle for 4 yards (tackle by Clinton Hart),0.270,0.100
3,6:13,3,2,DEN 28,27,31,Jay Cutler pass complete short left to Brandon Marshall for -1 yards (tackle by Steve Gregory),0.100,-1.570
3,5:38,4,3,DEN 27,27,31,"Brett Kern punts 64 yards, returned by Craig Davis for 10 yards (tackle by Wesley Woodyard)",-1.570,-0.150
3,5:23,1,10,SDG 19,27,31,Philip Rivers pass incomplete,0.150,-0.390
3,5:16,2,10,SDG 19,27,31,LaDainian Tomlinson up the middle for 2 yards (tackle by Boss Bailey),-0.390,-0.810
3,4:36,3,8,SDG 21,27,31,Philip Rivers pass complete short left to Antonio Gates for 13 yards (tackle by Marquand Manuel),-0.810,1.200
3,3:52,1,10,SDG 34,27,31,Darren Sproles left guard for 18 yards (tackle by Marquand Manuel),1.200,2.390
3,3:11,1,10,DEN 48,27,31,"Darren Sproles left tackle for 15 yards (tackle by Champ Bailey). Penalty on Chris Chambers: Offensive Holding, 10 yards",2.390,3.120
3,2:32,1,5,DEN 43,27,31,Philip Rivers pass incomplete deep middle intended for Antonio Gates,3.120,2.520
3,2:30,2,5,DEN 43,27,31,LaDainian Tomlinson up the middle for 3 yards (tackle by Marquand Manuel and D.J. Williams),2.520,2.210
3,1:50,3,2,DEN 40,27,31,"Philip Rivers pass incomplete deep middle intended for Chris Chambers (defended by Karl Paymah). Penalty on Karl Paymah: Defensive Pass Interference, 17 yards (no play)",2.210,4.040
3,1:43,1,10,DEN 23,27,31,Philip Rivers pass complete short left to LaDainian Tomlinson for -2 yards (tackle by D.J. Williams),4.040,3.230
3,1:16,2,12,DEN 25,27,31,Philip Rivers pass complete short right to Vincent Jackson for 1 yard (tackle by Champ Bailey),3.230,2.680
3,0:33,,,,27,31,Timeout #2 by San Diego Chargers,0.000,2.680
3,0:33,3,11,DEN 24,27,31,Philip Rivers pass complete short left to Chris Chambers for 13 yards (tackle by Karl Paymah),2.680,4.840
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 11,27,31,Mike Tolbert up the middle for 1 yard (tackle by Dre' Bly and Marquand Manuel),4.840,4.320
4,14:25,2,9,DEN 10,27,31,Philip Rivers pass incomplete short left intended for Antonio Gates,4.320,3.300
4,14:20,3,9,DEN 10,27,31,Philip Rivers pass incomplete short right intended for Vincent Jackson,3.300,2.760
4,14:11,4,9,DEN 10,30,31,Nate Kaeding 28 yard field goal good,2.760,3.000
4,,,,SDG 30,30,31,"Nate Kaeding kicks off 70 yards, touchback",0.000,0.280
4,14:08,1,10,DEN 20,30,31,Jay Cutler pass complete short left to Selvin Young for 8 yards (tackle by Matt Wilhelm),0.280,0.810
4,13:39,2,2,DEN 28,30,31,Jay Cutler pass complete short left to Brandon Marshall for 5 yards (tackle by Matt Wilhelm),0.810,1.140
4,12:57,1,10,DEN 33,30,31,Jay Cutler pass complete short middle to Daniel Graham for 13 yards (tackle by Derek Smith),1.140,1.990
4,12:14,1,10,DEN 46,30,31,Jay Cutler pass complete short right to Brandon Marshall for 4 yards (tackle by Quentin Jammer),1.990,1.990
4,11:31,2,6,,30,31,"Jay Cutler pass complete short middle to Brandon Marshall for 8 yards (tackle by Quentin Jammer). Brandon Marshall fumbles (forced by Quentin Jammer), recovered by Chris Kuper at SDG-42",1.990,2.790
4,10:49,1,10,SDG 42,30,31,Selvin Young right tackle for 8 yards (tackle by Eric Weddle),2.790,3.320
4,10:13,2,2,SDG 34,30,31,Andre Hall up the middle for 4 yards (tackle by Tim Dobbins and Luis Castillo),3.320,3.580
4,9:30,1,10,SDG 30,30,31,Jay Cutler pass incomplete short left intended for Tony Scheffler (defended by Jyles Tucker),3.580,3.030
4,9:27,2,10,SDG 30,30,31,"Jay Cutler pass complete short left to Daniel Graham for 3 yards (tackle by Derek Smith). Penalty on Quentin Jammer: Illegal Contact, 5 yards (no play)",3.030,3.910
4,8:56,1,10,SDG 25,30,31,Andre Hall up the middle for -2 yards (tackle by Shaun Phillips),3.910,3.090
4,8:19,2,12,SDG 27,30,31,"Jay Cutler pass complete short left to Brandon Marshall for 10 yards (tackle by Antonio Cromartie). Penalty on Antonio Cromartie: Defensive Holding, 4 yards (no play)",3.090,4.040
4,7:51,1,10,SDG 23,30,31,Jay Cutler up the middle for 2 yards (tackle by Ryon Bingham),4.040,3.770
4,7:13,2,8,SDG 21,30,31,Selvin Young left tackle for 10 yards (tackle by Cletis Gordon and Eric Weddle),3.770,4.840
4,6:26,1,10,SDG 11,30,31,Jay Cutler pass complete short left to Tony Scheffler for 7 yards (tackle by Steve Gregory),4.840,5.470
4,5:45,2,3,SDG 4,30,31,Jay Cutler pass incomplete short middle intended for Daniel Graham (defended by Shaun Phillips),5.470,4.670
4,5:41,3,3,SDG 4,30,31,"Jay Cutler pass incomplete short middle intended for Eddie Royal is intercepted by Antoine Cason and returned for 10 yards (tackle by Brandon Stokley). Antoine Cason fumbles (forced by Brandon Stokley), recovered by Clinton Hart at SDG-9",4.670,0.380
4,5:29,1,10,SDG 9,30,31,Philip Rivers pass complete deep left to Vincent Jackson for 21 yards (tackle by Marlon McCree). Penalty on Marquand Manuel: Illegal Contact (Declined),-0.380,0.940
4,5:07,1,10,SDG 30,30,31,Darren Sproles right tackle for 4 yards (tackle by Boss Bailey),0.940,0.930
4,4:36,2,6,SDG 34,36,31,"Philip Rivers pass complete short left to Darren Sproles for 66 yards, touchdown",0.930,7.000
4,,,,,38,31,"Two Point Attempt: Philip Rivers pass complete to Legedu Naanee, conversion succeeds",1.000,1.000
4,,,,SDG 30,38,31,"Nate Kaeding kicks off 70 yards, touchback",0.000,0.280
4,4:22,1,10,DEN 20,38,31,Jay Cutler pass incomplete short right intended for Tony Scheffler,0.280,-0.270
4,4:15,2,10,DEN 20,38,31,Jay Cutler pass complete short right to Brandon Marshall for 8 yards (tackle by Steve Gregory),-0.270,0.100
4,3:43,3,2,DEN 28,38,31,Michael Pittman up the middle for 12 yards (tackle by Steve Gregory and Clinton Hart),0.100,1.600
4,3:12,1,10,DEN 40,38,31,Jay Cutler pass complete short right to Brandon Marshall for 8 yards (tackle by Quentin Jammer),1.600,2.130
4,3:07,2,2,DEN 48,38,31,Jay Cutler pass complete short left to Eddie Royal for 13 yards (tackle by Matt Wilhelm),2.130,2.980
4,2:31,1,10,SDG 39,38,31,Jay Cutler pass complete deep middle to Brandon Stokley for 20 yards (tackle by Steve Gregory). Penalty on Ryon Bingham: Illegal Use of Hands (Declined),2.980,4.310
4,2:20,1,10,SDG 19,38,31,Jay Cutler pass complete short left to Brandon Marshall for 6 yards (tackle by Antoine Cason),4.310,4.720
4,2:00,2,4,SDG 13,38,31,Jay Cutler pass complete short left to Brandon Marshall for 11 yards (tackle by Steve Gregory),4.720,6.740
4,1:24,1,2,SDG 2,38,31,Michael Pittman up the middle for 1 yard (tackle by Jamal Williams and Brandon Siler),6.740,5.910
4,1:17,,,,38,31,Timeout #3 by San Diego Chargers,0.000,5.910
4,1:17,2,1,SDG 1,38,31,Jay Cutler sacked for -9 yards. Jay Cutler fumbles,5.910,3.130
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
4,1:14,3,10,SDG 10,38,31,Selvin Young up the middle for 6 yards (tackle by Luis Castillo),3.130,3.030
4,0:29,,,,38,31,Timeout #2 by Denver Broncos,0.000,3.030
4,0:29,4,4,SDG 4,38,37,"Jay Cutler pass complete short middle to Eddie Royal for 4 yards, touchdown",3.030,7.000
4,,,,,38,39,"Two Point Attempt: Jay Cutler pass complete to Eddie Royal, conversion succeeds",1.000,1.000
4,,,,DEN 30,38,39,"Matt Prater kicks off 73 yards, returned by Darren Sproles for 21 yards (tackle by Tony Scheffler)",0.000,0.040
4,0:20,1,10,SDG 18,38,39,Philip Rivers pass complete deep middle to Antonio Gates for 25 yards (tackle by Calvin Lowry),0.040,1.800
4,0:12,,,,38,39,Timeout #3 by Denver Broncos,0.000,1.800
4,0:09,1,10,SDG 43,38,39,Philip Rivers pass incomplete deep left intended for Chris Chambers,1.800,1.250
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,0:06,2,10,SDG 43,38,39,Philip Rivers pass incomplete deep left intended for Chris Chambers (defended by Marlon McCree),1.250,0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
