Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
3,8:40,1,10,ATL 42,17,13,"Jameis Winston pass complete deep right to Mike Evans for 42 yards, touchdown",2.790,7.000
3,8:31,,,ATL 15,17,14,Patrick Murray kicks extra point good,0.000,0.000
3,8:31,,,TAM 35,17,14,"Patrick Murray kicks off 65 yards, returned by Andre Roberts for 24 yards (tackle by Devante Bond)",0.000,-0.540
3,8:24,1,10,ATL 24,17,14,Matt Ryan left end for 9 yards (tackle by Kwon Alexander),0.540,1.210
3,7:51,2,1,ATL 33,17,14,Matt Ryan pass incomplete deep right intended for Julio Jones (defended by Chris Conte),1.210,0.500
3,7:41,3,1,ATL 33,17,14,Mohamed Sanu left end for 3 yards (tackle by Kwon Alexander),0.500,1.330
3,7:00,1,10,ATL 36,17,14,Matt Ryan left end for 12 yards (tackle by Kendell Beckwith),1.330,2.130
3,6:36,1,10,ATL 48,17,14,Devonta Freeman right tackle for 9 yards (tackle by Chris Conte),2.130,2.800
3,5:59,2,1,TAM 43,17,14,Devonta Freeman right end for no gain (tackle by Kwon Alexander),2.800,2.080
3,5:16,3,1,TAM 43,17,14,Devonta Freeman middle for 3 yards (tackle by Ryan Smith),2.080,2.920
3,4:37,1,10,TAM 40,17,14,Matt Ryan pass incomplete short left intended for Mohamed Sanu,2.920,2.370
3,4:30,2,10,TAM 40,17,14,Terron Ward right tackle for 9 yards (tackle by Keith Tandy),2.370,2.870
3,3:50,3,1,TAM 31,17,14,Devonta Freeman for 5 yards (tackle by Kendell Beckwith),2.870,3.840
3,3:10,1,10,TAM 26,17,14,Devonta Freeman middle for 3 yards (tackle by Kwon Alexander),3.840,3.700
3,2:25,2,7,TAM 23,17,14,Matt Ryan right end for 8 yards (tackle by Ryan Russell),3.700,4.580
3,1:39,1,10,TAM 15,17,14,Matt Ryan pass incomplete short middle intended for Justin Hardy (defended by Chris Conte),4.580,3.950
3,1:32,2,10,TAM 15,17,14,Matt Ryan pass incomplete short left intended for Julio Jones,3.950,3.100
3,1:26,3,10,TAM 15,17,14,Matt Ryan pass incomplete short left intended for Justin Hardy,3.100,2.440
3,1:22,4,10,TAM 15,17,14,"Matt Bryant 33 yard field goal no good, blocked by William Gholston",2.440,-0.480
3,1:16,1,10,TAM 23,17,14,Jameis Winston for 13 yards (tackle by Deion Jones),0.480,1.330
3,0:42,1,10,TAM 36,17,14,Peyton Barber right tackle for 5 yards (tackle by Keanu Neal and Desmond Trufant),1.330,1.470
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,TAM 41,17,14,Jameis Winston pass complete short left to Cameron Brate for 13 yards (tackle by Keanu Neal),1.470,2.520
4,14:26,1,10,ATL 46,17,14,Jameis Winston pass complete short right to Adam Humphries for 1 yard (tackle by Desmond Trufant and Brian Poole),2.520,2.110
4,13:52,2,9,ATL 45,17,14,Jameis Winston pass incomplete short left intended for Cameron Brate (defended by Kemal Ishmael),2.110,1.420
4,13:47,3,9,ATL 45,17,14,Jameis Winston middle for 1 yard (tackle by Dontari Poe). Penalty on Joe Hawley: Offensive Holding (Declined),1.420,0.330
4,13:29,4,8,ATL 44,17,14,"Bryan Anger punts 31 yards, fair catch by Andre Roberts",0.330,0.320
4,13:21,1,10,ATL 13,17,14,"Devonta Freeman middle for 7 yards (tackle by Chris Conte). Devonta Freeman fumbles (forced by Chris Conte), recovered by Ryan Schraeder at ATL-20",-0.320,0.220
4,12:35,2,3,ATL 20,17,14,Devonta Freeman left end for no gain (tackle by Will Clarke),0.220,-0.590
4,11:49,3,3,ATL 20,17,14,Matt Ryan pass complete short left to Devonta Freeman for 11 yards (tackle by Ryan Smith),-0.590,1.000
4,11:22,1,10,ATL 31,17,14,Matt Ryan pass complete short middle to Austin Hooper for 7 yards (tackle by Kwon Alexander),1.000,1.410
4,10:53,2,3,ATL 38,17,14,Terron Ward left tackle for 9 yards (tackle by Chris Conte),1.410,2.060
4,10:18,1,10,ATL 47,17,14,Matt Ryan pass incomplete,2.060,1.520
4,10:10,2,10,ATL 47,17,14,Terron Ward left tackle for 13 yards (tackle by Kendell Beckwith and Keith Tandy),1.520,2.920
4,9:25,1,10,TAM 40,17,14,Devonta Freeman right end for 3 yards (tackle by Devante Bond),2.920,0.000
4,8:46,,,,,,Timeout #1 by Tampa Bay Buccaneers,0.000,-2.780
4,8:46,2,7,TAM 37,17,14,Devonta Freeman left guard for 5 yards (tackle by William Gholston),2.780,2.740
4,8:08,3,2,TAM 32,23,14,"Devonta Freeman right end for 32 yards, touchdown",2.740,7.000
4,7:58,,,TAM 15,24,14,Matt Bryant kicks extra point good,0.000,0.000
4,7:58,,,ATL 35,24,14,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
4,7:58,1,10,TAM 25,24,14,Jameis Winston pass complete deep right to Chris Godwin for 18 yards (tackle by Desmond Trufant),0.610,1.800
4,7:24,1,10,TAM 43,24,14,Jameis Winston pass incomplete deep middle intended for Chris Godwin (defended by Robert Alford),1.800,1.250
4,7:17,2,10,TAM 43,24,14,Jameis Winston pass complete short left to Adam Humphries for 14 yards (tackle by Brian Poole),1.250,2.720
4,6:50,1,10,ATL 43,24,14,Jameis Winston pass complete short left to Mike Evans for 9 yards (tackle by Robert Alford),2.720,3.390
4,6:26,2,1,ATL 34,24,14,Jameis Winston pass incomplete deep left intended for Mike Evans,3.390,2.680
4,6:19,3,1,ATL 34,24,14,Peyton Barber middle for 7 yards (tackle by Robert Alford),2.680,3.780
4,5:41,1,10,ATL 27,24,14,Jameis Winston pass complete short left to Adam Humphries for 4 yards (tackle by Robert Alford),3.780,3.770
4,5:09,2,6,ATL 23,24,14,"Penalty on Evan Dietrich-Smith: False Start, 5 yards (no play)",3.770,3.100
4,4:47,2,11,ATL 28,24,14,Jameis Winston pass complete short left to Cameron Brate for 12 yards (tackle by Keanu Neal),3.100,4.510
4,4:20,1,10,ATL 16,24,14,Jameis Winston pass incomplete deep left intended for Mike Evans,4.510,3.900
4,4:16,2,10,ATL 16,24,20,"Jameis Winston pass complete deep right to Adam Humphries for 16 yards, touchdown",3.900,7.000
4,4:07,,,ATL 15,24,21,Patrick Murray kicks extra point good,0.000,0.000
4,4:07,,,TAM 35,24,21,"Patrick Murray kicks off 67 yards, returned by Andre Roberts for 30 yards (tackle by Ryan Russell)",0.000,-0.810
4,4:00,1,10,ATL 28,24,21,Devonta Freeman right end for 1 yard (tackle by Chris Baker and Chris Conte),0.810,0.400
4,3:16,2,9,ATL 29,24,21,Devonta Freeman middle for 3 yards (tackle by William Gholston),0.400,0.100
4,2:32,3,6,ATL 32,24,21,Matt Ryan pass complete short middle to Devonta Freeman for 7 yards (tackle by Kwon Alexander),0.100,0.000
4,2:23,,,,,,Timeout #2 by Tampa Bay Buccaneers,0.000,-1.530
4,2:23,1,10,ATL 39,24,21,Terron Ward middle for 1 yard (tackle by Kwon Alexander),1.530,0.000
4,2:19,,,,,,Timeout #3 by Tampa Bay Buccaneers,0.000,-1.120
4,2:19,2,9,ATL 40,24,21,Terron Ward left end for no gain (tackle by Will Clarke),1.120,0.430
4,2:00,3,9,ATL 40,24,21,Matt Ryan sacked by Clinton McDonald for -3 yards,0.430,0.000
4,1:14,,,,,,Timeout #1 by Atlanta Falcons,0.000,0.910
4,1:14,4,12,ATL 37,24,21,"Matthew Bosher punts 53 yards, returned by Adam Humphries for 19 yards (tackle by Brooks Reed)",-0.910,-0.870
4,1:00,1,10,TAM 29,24,21,Jameis Winston pass complete short left to Cameron Brate for 13 yards (tackle by De'Vondre Campbell),0.870,1.730
4,0:43,1,10,TAM 42,24,21,Jameis Winston pass complete short left to Freddie Martino for 11 yards (tackle by Robert Alford),1.730,2.460
4,0:26,1,10,ATL 47,24,21,Jameis Winston spiked the ball,2.460,1.910
4,0:25,2,10,ATL 47,24,21,Jameis Winston pass complete short left to Cameron Brate for 11 yards (tackle by De'Vondre Campbell),1.910,3.180
4,0:06,1,10,ATL 36,24,21,Jameis Winston spiked the ball,3.180,2.640
4,0:05,2,10,ATL 36,24,21,Patrick Murray 54 yard field goal no good,2.640,1.800
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
