Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CLE 28,3,7,Mike Anderson right guard for 19 yards (tackle by Leon Williams),3.710,5.140
2,14:22,1,9,CLE 9,3,13,"Kyle Boller pass complete short right to Ovie Mughelli for 9 yards, touchdown",5.140,7.000
2,,,,CLE 2,3,14,Matt Stover kicks extra point good,0.000,0.000
2,,,,BAL 30,3,14,"Matt Stover kicks off 59 yards, returned by Josh Cribbs for 15 yards (tackle by Tim Johnson)",0.000,0.670
2,14:10,1,10,CLE 26,3,14,Derek Anderson sacked by Trevor Pryce for -6 yards,0.670,-0.680
2,13:35,2,16,CLE 20,3,14,Derek Anderson pass incomplete deep right intended for Braylon Edwards (defended by Chris McAlister),-0.680,-1.350
2,13:29,3,16,CLE 20,3,14,Derek Anderson pass complete short right to Joe Jurevicius for 13 yards (tackle by Chris McAlister),-1.350,-1.180
2,13:04,4,3,CLE 33,3,14,"Dave Zastudil punts 43 yards, returned by Cory Ross for 7 yards (tackle by Ryan Pontbriand). Penalty on Dennis Haley: Illegal Block Above the , 10 yards",-1.180,0.140
2,12:52,1,10,BAL 16,3,14,Jamal Lewis right tackle for 6 yards (tackle by Sean Jones and Leon Williams),-0.140,0.280
2,12:17,2,4,BAL 22,3,14,Jamal Lewis left guard for 52 yards (tackle by Brodney Pool),0.280,3.840
2,12:17,1,10,CLE 26,3,14,"Penalty on BAL: Illegal Substitution, 5 yards (no play)",3.840,3.510
2,11:21,1,15,CLE 31,3,14,Mark Clayton for -1 yards (tackle by Andra Davis),3.510,2.490
2,10:39,2,16,CLE 32,3,14,Kyle Boller pass incomplete deep right intended for Demetrius Williams is intercepted by Leigh Bodden at CLE-10 and returned for 13 yards,2.490,-0.480
2,10:26,1,10,CLE 23,3,14,Jason Wright left guard for 4 yards (tackle by Ray Lewis and Terrell Suggs),0.480,0.470
2,9:46,2,6,CLE 27,3,14,Derek Anderson pass complete to Lawrence Vickers for 5 yards (tackle by Adalius Thomas),0.470,0.430
2,9:02,3,1,CLE 32,3,14,Derek Anderson sacked by Kelly Gregg and Adalius Thomas for -9 yards,0.430,-1.830
2,8:33,4,10,CLE 23,3,14,"Dave Zastudil punts 53 yards, returned by Cory Ross for 7 yards (tackle by Darnell Dinkins)",-1.830,-1.000
2,8:21,1,10,BAL 31,3,14,"Kyle Boller for no gain. Kyle Boller fumbles, recovered by Kamerion Wimbley at BAL-24 (tackle by Jason Brown)",1.000,-3.970
2,8:10,1,10,BAL 24,3,14,Josh Cribbs pass incomplete deep right intended for Braylon Edwards,3.970,3.430
2,8:03,2,10,BAL 24,3,14,Reuben Droughns right guard for 2 yards (tackle by Terrell Suggs),3.430,3.010
2,7:18,,,,3,14,Timeout #1 by Cleveland Browns,0.000,3.010
2,7:18,3,8,BAL 22,3,14,Derek Anderson sacked by Ray Lewis for -8 yards,3.010,1.410
2,7:03,4,16,BAL 30,3,14,Phil Dawson 47 yard field goal no good,1.410,-1.470
2,6:57,1,10,BAL 38,3,14,Jamal Lewis left guard for 5 yards (tackle by Leon Williams),1.470,1.600
2,6:22,2,5,BAL 43,3,14,Kyle Boller pass incomplete short left intended for Todd Heap,1.600,0.890
2,6:17,3,5,BAL 43,3,14,Kyle Boller pass complete deep left to Demetrius Williams for 23 yards (tackle by Leigh Bodden and Justin Hamilton),0.890,3.310
2,5:36,1,10,CLE 34,3,14,Jamal Lewis left tackle for 4 yards (tackle by Sean Jones and Willie McGinest),3.310,3.310
2,4:52,2,6,CLE 30,3,14,"Kyle Boller pass incomplete short right intended for Derrick Mason. Penalty on Sean Jones: Defensive Holding, 5 yards (no play)",3.310,3.910
2,4:44,1,10,CLE 25,3,14,Jamal Lewis left tackle for 3 yards (tackle by Leon Williams),3.910,3.770
2,4:05,2,7,CLE 22,3,14,Kyle Boller for 1 yard (tackle by Ted Washington and Leon Williams),3.770,3.200
2,3:21,3,6,CLE 21,3,14,Kyle Boller left tackle for 1 yard (tackle by Alvin McKinley),3.200,2.170
2,2:44,4,5,CLE 20,3,17,Matt Stover 38 yard field goal good,2.170,3.000
2,,,,BAL 30,3,17,"Matt Stover kicks off 55 yards, returned by Lawrence Vickers for 15 yards (tackle by Jarret Johnson)",0.000,0.940
2,2:34,1,10,CLE 30,3,17,Derek Anderson pass complete short right to Steve Heiden for 6 yards (tackle by Chris McAlister),0.940,1.200
2,2:00,2,4,CLE 36,3,17,Derek Anderson pass complete short left to Joe Jurevicius for 6 yards (tackle by Ed Reed and Adalius Thomas),1.200,1.730
2,1:33,1,10,CLE 42,3,17,"Penalty on Trevor Pryce: Encroachment, 5 yards (no play)",1.730,2.460
2,1:32,1,5,CLE 47,3,17,Derek Anderson pass complete short right to Joe Jurevicius for 6 yards (tackle by Chris McAlister),2.460,2.460
2,1:13,1,10,BAL 47,3,17,Derek Anderson pass complete short right to Travis Wilson for 16 yards (tackle by Samari Rolle),2.460,3.510
2,1:05,1,10,BAL 31,3,17,Derek Anderson pass complete short left to Braylon Edwards for 28 yards (tackle by Samari Rolle and Ed Reed),3.510,6.510
2,0:57,,,,3,17,Timeout #1 by Baltimore Ravens,0.000,6.510
2,0:57,1,3,BAL 3,9,17,"Derek Anderson pass complete short left to Joe Jurevicius for 3 yards, touchdown",6.510,7.000
2,,,,BAL 2,10,17,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 30,10,17,"Phil Dawson kicks off 71 yards, returned by Cory Ross for 36 yards (tackle by Brodney Pool). Penalty on Daniel Wilcox: Offensive Holding, 10 yards",0.000,-0.060
2,0:46,1,10,BAL 17,10,17,Mike Anderson middle for 1 yard (tackle by Alvin McKinley and Daven Holly),-0.060,-0.420
2,0:23,,,,10,17,Timeout #2 by Cleveland Browns,0.000,-0.420
2,0:23,2,9,BAL 18,10,17,Mike Anderson middle for 2 yards (tackle by Ted Washington),-0.420,-0.870
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,10,17,"Matt Stover kicks off 66 yards, returned by Josh Cribbs for 23 yards (tackle by Corey Ivy). Penalty on Terrelle Smith: Offensive Holding, 10 yards",0.000,-0.370
3,14:54,1,10,CLE 11,10,17,Jason Wright middle for 4 yards (tackle by Ray Lewis and Bart Scott),-0.370,-0.430
3,14:14,2,6,CLE 15,10,17,Derek Anderson pass complete short right to Lawrence Vickers for 4 yards (tackle by Adalius Thomas),-0.430,-0.480
3,13:28,3,2,CLE 19,10,17,"Derek Anderson sacked by Trevor Pryce for -8 yards. Derek Anderson fumbles (forced by Trevor Pryce), recovered by Reuben Droughns at CLE-8",-0.480,-2.490
3,12:53,4,13,CLE 8,10,17,"Dave Zastudil punts 50 yards, returned by Cory Ross for -2 yards (tackle by Darnell Dinkins)",-2.490,-1.600
3,12:42,1,10,BAL 40,10,17,Jamal Lewis middle for 4 yards (tackle by Ted Washington),1.600,1.590
3,12:03,2,6,BAL 44,10,17,Kyle Boller pass incomplete deep left intended for Todd Heap,1.590,0.890
3,11:58,3,6,BAL 44,10,17,Kyle Boller pass complete short right to Todd Heap for 5 yards (tackle by Leon Williams),0.890,-0.130
3,11:31,4,1,BAL 49,10,17,"Sam Koch punts 35 yards, fair catch by Dennis Northcutt",-0.130,0.140
3,11:24,1,10,CLE 16,10,17,Reuben Droughns left guard for 9 yards (tackle by Dwan Edwards and Terrell Suggs),-0.140,0.690
3,10:44,2,1,CLE 25,10,17,Derek Anderson pass complete short left to Kellen Winslow for 15 yards (tackle by Ed Reed),0.690,1.600
3,10:02,1,10,CLE 40,10,17,Derek Anderson pass complete short left to Steve Heiden for 5 yards (tackle by Evan Oglesby),1.600,1.730
3,9:19,2,5,CLE 45,10,17,Derek Anderson pass complete deep middle to Joe Jurevicius for 18 yards (tackle by Chris McAlister),1.730,3.120
3,8:37,1,10,BAL 37,10,17,Jason Wright middle for 12 yards (tackle by Ray Lewis),3.120,3.910
3,8:00,1,10,BAL 25,10,17,Jason Wright right end for 18 yards (tackle by Ed Reed and Adalius Thomas),3.910,5.600
3,7:15,1,7,BAL 7,10,17,Derek Anderson sacked by Terrell Suggs for -7 yards,5.600,3.580
3,6:34,,,,10,17,Timeout #1 by Cleveland Browns,0.000,3.580
3,6:34,2,14,BAL 14,16,17,"Derek Anderson pass complete short middle to Braylon Edwards for 14 yards, touchdown",3.580,7.000
3,,,,BAL 2,17,17,Phil Dawson kicks extra point good,0.000,0.000
3,,,,CLE 30,17,17,"Phil Dawson kicks off 62 yards, returned by Cory Ross for 15 yards (tackle by Chaun Thompson)",0.000,0.480
3,6:23,1,10,BAL 23,17,17,Kyle Boller pass incomplete short right intended for Mark Clayton,0.480,-0.070
3,6:16,2,10,BAL 23,17,17,Jamal Lewis right guard for no gain (tackle by Leon Williams and Chaun Thompson),-0.070,-0.760
3,5:36,3,10,BAL 23,17,23,"Kyle Boller pass complete deep right to Demetrius Williams for 77 yards, touchdown",-0.760,7.000
3,,,,CLE 2,17,24,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,17,24,"Matt Stover kicks off 55 yards, returned by Josh Cribbs for 20 yards (tackle by Ronnie Prude)",0.000,1.270
3,5:17,1,10,CLE 35,17,24,Derek Anderson pass incomplete short right intended for Braylon Edwards,1.270,0.720
3,5:14,2,10,CLE 35,17,24,Jason Wright right guard for no gain (tackle by Haloti Ngata and Adalius Thomas),0.720,0.040
3,4:31,3,10,CLE 35,17,24,Derek Anderson pass incomplete deep right intended for Braylon Edwards is intercepted by Chris McAlister at BAL-49 and returned for 10 yards,0.040,-2.850
3,4:23,1,10,CLE 41,17,24,Jamal Lewis right guard for 4 yards (tackle by Sean Jones and Simon Fraser),2.850,2.850
3,3:45,2,6,CLE 37,17,24,"Jamal Lewis left tackle for 2 yards (tackle by Leon Williams). Jamal Lewis fumbles (forced by Leon Williams), recovered by Brodney Pool at CLE-42 (tackle by Ovie Mughelli)",2.850,-1.730
3,3:33,1,10,CLE 42,17,24,Jason Wright right guard for 2 yards (tackle by Terrell Suggs and Haloti Ngata),1.730,1.460
3,2:54,2,8,CLE 44,17,24,Derek Anderson pass complete short left to Kellen Winslow for 11 yards (tackle by Evan Oglesby and Ray Lewis),1.460,2.590
3,2:16,1,10,BAL 45,17,24,Reuben Droughns right tackle for 1 yard (tackle by Trevor Pryce),2.590,2.180
3,1:34,2,9,BAL 44,17,24,Jason Wright middle for -3 yards (tackle by Adalius Thomas and Terrell Suggs),2.180,1.090
3,1:34,3,12,BAL 47,17,24,Derek Anderson pass incomplete short right intended for Joe Jurevicius,1.090,0.130
3,0:47,4,12,BAL 47,17,24,"Dave Zastudil punts 36 yards, fair catch by Cory Ross",0.130,0.370
3,0:39,1,10,BAL 11,17,24,Kyle Boller pass complete short right to Todd Heap for 8 yards (tackle by Daven Holly),-0.370,0.170
3,0:09,2,2,BAL 19,17,24,Jamal Lewis right tackle for 1 yard (tackle by Chaun Thompson),0.170,-0.370
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,BAL 20,17,24,Kyle Boller pass complete short left to Todd Heap for 18 yards (tackle by Sean Jones),-0.370,1.470
4,14:21,1,10,BAL 38,17,24,Kyle Boller sacked by Kamerion Wimbley and Simon Fraser for -7 yards,1.470,-0.020
4,13:45,2,17,BAL 31,17,24,Jamal Lewis left end for 3 yards (tackle by Leon Williams and Chaun Thompson),-0.020,-0.290
4,13:04,3,14,BAL 34,17,24,Kyle Boller pass incomplete short left intended for Derrick Mason (defended by Brodney Pool),-0.290,-1.110
4,12:58,4,14,BAL 34,17,24,"Sam Koch punts 36 yards, fair catch by Dennis Northcutt",-1.110,-0.940
4,12:50,1,10,CLE 30,17,24,Derek Anderson pass complete short right to Kellen Winslow for 1 yard (tackle by Adalius Thomas),0.940,0.530
4,12:07,2,9,CLE 31,17,24,Derek Anderson pass complete short left to Reuben Droughns for no gain,0.530,-0.160
4,11:34,3,9,CLE 31,17,24,Derek Anderson pass incomplete deep left intended for Joe Jurevicius,-0.160,-1.310
4,11:28,4,9,CLE 31,17,24,Dave Zastudil punts 37 yards,-1.310,-1.070
4,11:20,1,10,BAL 32,17,24,Kyle Boller pass incomplete short middle intended for Todd Heap (defended by Sean Jones),1.070,0.530
4,11:14,2,10,BAL 32,17,24,Jamal Lewis left guard for 3 yards (tackle by Ted Washington and Willie McGinest),0.530,0.230
4,10:33,3,7,BAL 35,17,24,Kyle Boller pass complete short middle to Todd Heap for 8 yards (tackle by Leon Williams),0.230,1.800
4,9:52,1,10,BAL 43,17,24,Jamal Lewis left end for no gain (tackle by Daven Holly and Chaun Thompson),1.800,1.250
4,9:13,2,10,BAL 43,17,24,Kyle Boller pass incomplete short right intended for Todd Heap,1.250,0.560
4,9:08,,,,17,24,Timeout #2 by Cleveland Browns,0.000,0.560
4,9:08,3,10,BAL 43,17,24,Kyle Boller pass complete short right to Derrick Mason for 7 yards (tackle by Leigh Bodden and Leon Williams),0.560,-0.060
4,8:25,4,3,BAL 50,17,24,"Sam Koch punts 32 yards, returned by Dennis Northcutt for 4 yards (tackle by Jamaine Winborne)",-0.060,-0.410
4,8:14,1,10,CLE 22,17,24,Reuben Droughns middle for 5 yards (tackle by Kelly Gregg),0.410,0.540
4,7:32,2,5,CLE 27,17,24,Reuben Droughns right end for no gain (tackle by Terrell Suggs and Dawan Landry),0.540,-0.160
4,6:51,3,5,CLE 27,17,24,"Penalty on Derek Anderson: Delay of Game, 5 yards (no play)",-0.160,-0.820
4,6:19,3,10,CLE 22,17,24,Derek Anderson pass incomplete deep middle intended for Travis Wilson,-0.820,-1.900
4,6:14,4,10,CLE 22,17,24,"Dave Zastudil punts 41 yards, returned by Cory Ross for 9 yards (tackle by Josh Cribbs)",-1.900,-1.990
4,6:04,1,10,BAL 46,17,24,Jamal Lewis middle for 1 yard (tackle by Simon Fraser and Sean Jones),1.990,1.590
4,5:25,2,9,BAL 47,17,24,"Kyle Boller pass incomplete deep right intended for Demetrius Williams. Penalty on Leigh Bodden: Illegal Contact, 5 yards (no play)",1.590,2.390
4,5:19,1,10,CLE 48,17,24,Kyle Boller pass complete deep right to Mark Clayton for 42 yards (tackle by Daven Holly),2.390,5.830
,,,,,,,"CLE challenged the ruling, and the play was upheld.",,
4,4:59,1,6,CLE 6,17,24,Jamal Lewis middle for 5 yards (tackle by Alvin McKinley and Chaun Thompson),5.830,5.910
4,4:20,2,1,CLE 1,17,24,Jamal Lewis left tackle for -2 yards (tackle by Matt Stewart),5.910,4.720
4,3:43,3,3,CLE 3,17,24,Kyle Boller right guard for -1 yards (tackle by Mason Unck),4.720,3.030
4,3:43,4,4,CLE 4,17,27,Matt Stover 22 yard field goal good,3.030,3.000
4,,,,BAL 30,17,27,"Matt Stover kicks off 60 yards, returned by Josh Cribbs for 21 yards (tackle by Daniel Wilcox)",0.000,1.000
4,2:48,1,10,CLE 31,17,27,Derek Anderson pass complete short left to Jason Wright for 3 yards (tackle by Ronnie Prude),1.000,0.870
4,2:18,2,7,CLE 34,17,27,"Derek Anderson pass complete short right to Braylon Edwards for 1 yard (tackle by Dawan Landry). Penalty on Kellen Winslow: Offensive Pass Interfere, 10 yards (no play)",0.870,-0.490
4,2:10,2,17,CLE 24,17,27,Kellen Winslow sacked by Bart Scott for -14 yards,-0.490,-3.880
4,2:00,3,31,CLE 10,17,27,Derek Anderson pass complete deep right to Braylon Edwards for 17 yards (tackle by Ed Reed),-3.880,-1.570
4,1:22,4,14,CLE 27,17,27,Derek Anderson pass incomplete short right intended for Kellen Winslow,-1.570,-3.780
4,1:19,1,10,CLE 27,17,27,Kyle Boller kneels for -1 yards,3.780,3.100
4,0:45,2,11,CLE 28,17,27,Kyle Boller kneels for -1 yards,3.100,2.280
4,0:05,3,12,CLE 29,17,27,Kyle Boller kneels for -1 yards,2.280,1.410
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
