Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
4,6:24,4,8,WAS 24,17,34,Jake Elliott 42 yard field goal good,1.870,3.000
4,6:19,,,PHI 35,17,34,"Jake Elliott kicks off 65 yards, touchback",0.000,-0.610
4,6:19,1,10,WAS 25,17,34,Kirk Cousins pass incomplete short left intended for Terrelle Pryor (defended by Rodney McLeod),0.610,0.060
4,6:14,2,10,WAS 25,17,34,Robert Kelley middle for 6 yards (tackle by Beau Allen),0.060,0.170
4,5:45,3,4,WAS 31,17,34,"Kirk Cousins pass incomplete deep right intended for Josh Doctson. Penalty on Jalen Mills: Defensive Pass Interference, 9 yards (no play)",0.170,1.600
4,5:41,1,10,WAS 40,17,34,Kirk Cousins pass complete short middle to Jordan Reed for 9 yards (tackle by Najee Goode),1.600,2.270
4,5:19,2,1,WAS 49,17,34,Kirk Cousins pass complete short right to Robert Kelley for 9 yards (tackle by Chris Long),2.270,2.790
4,4:49,1,10,PHI 42,17,34,Kirk Cousins pass complete short right to Terrelle Pryor for 9 yards,2.790,3.460
4,4:43,2,1,PHI 33,17,34,Kirk Cousins pass complete short right to Robert Kelley for 5 yards (tackle by Nigel Bradham),3.460,3.710
4,4:14,1,10,PHI 28,17,34,Kirk Cousins pass complete short left to Jordan Reed for 6 yards (tackle by Malcolm Jenkins),3.710,0.000
4,3:52,,,,,,Timeout #1 by Philadelphia Eagles,0.000,-3.980
4,3:52,2,4,PHI 22,17,34,Kirk Cousins pass complete short right to Ryan Grant for 10 yards (tackle by Malcolm Jenkins),3.980,4.780
4,3:21,1,10,PHI 12,23,34,"Kirk Cousins pass complete short right to Jordan Reed for 12 yards, touchdown",4.780,7.000
4,3:17,,,PHI 15,24,34,Nick Rose kicks extra point good,0.000,0.000
4,3:17,,,WAS 35,24,34,"Nick Rose kicks onside 15 yards, recovered by Zach Ertz",0.000,-2.260
4,3:16,1,10,,24,34,"Carson Wentz for no gain. Carson Wentz fumbles, recovered by Corey Clement at PHI-46",2.260,1.170
4,3:11,2,14,PHI 46,24,34,LeGarrette Blount middle for 21 yards (tackle by Montae Nicholson),1.170,0.000
4,3:11,,,,,,Timeout #1 by Washington Redskins,0.000,-3.380
4,2:23,1,10,WAS 33,24,34,LeGarrette Blount middle for 4 yards (tackle by Junior Galette),3.380,3.380
4,2:00,2,6,WAS 29,24,34,LeGarrette Blount middle for 3 yards (tackle by Zach Brown and Stacy McGee),3.380,0.000
4,1:55,,,,,,Timeout #2 by Washington Redskins,0.000,-3.070
4,1:55,3,3,WAS 26,24,34,LeGarrette Blount right end for -1 yards (tackle by Zach Brown),3.070,0.000
4,1:50,,,,,,Timeout #3 by Washington Redskins,0.000,-1.750
4,1:50,4,4,WAS 27,24,34,Jake Elliott 45 yard field goal no good,1.750,-1.270
4,1:45,1,10,WAS 35,24,34,Kirk Cousins sacked by Derek Barnett for -12 yards,1.270,-0.900
4,1:18,2,22,WAS 23,24,34,Kirk Cousins pass complete short left to Chris Thompson for -3 yards (tackle by Jaylen Watkins),-0.900,-1.950
4,0:44,3,25,WAS 20,24,34,Chris Thompson middle for 15 yards (tackle by Corey Graham),-1.950,-1.040
4,0:21,4,10,WAS 35,24,34,Kirk Cousins pass incomplete deep right intended for Josh Doctson,-1.040,-3.250
4,0:12,1,10,WAS 35,24,34,Carson Wentz kneels for -1 yards,3.250,2.570
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
