Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3,9:29,1,10,DEN 20,6,0,Mike Bell right guard for 9 yards (tackle by Jimmy Wilkerson and Derrick Johnson),0.280,0.950
3,8:57,2,1,DEN 29,6,0,Mike Bell left guard for no gain (tackle by Sammy Knight),0.950,0.230
3,8:17,3,1,DEN 29,6,0,Mike Bell left guard for 3 yards (tackle by Kawika Mitchell),0.230,1.070
3,7:39,1,10,DEN 32,6,0,Jake Plummer pass incomplete short middle intended for Tony Scheffler,1.070,0.530
3,7:29,2,10,DEN 32,6,0,Jake Plummer pass incomplete short right intended for Stephen Alexander,0.530,-0.160
3,7:25,3,10,DEN 32,6,0,Jake Plummer pass incomplete deep middle intended for Brandon Marshall (defended by Lenny Walls),-0.160,-1.240
3,7:20,4,10,DEN 32,6,0,"Paul Ernster punts 49 yards, returned by Dante Hall for 10 yards (tackle by Louis Green)",-1.240,-0.870
3,7:06,1,10,KAN 29,6,0,Damon Huard pass complete deep middle to Eddie Kennison for 37 yards (tackle by Nick Ferguson),0.870,3.310
3,6:39,1,10,DEN 34,6,0,"Damon Huard pass complete short middle to Damon Huard for -4 yards (tackle by John Engelberger). Damon Huard fumbles (forced by John Engelberger), recovered by Michael Myers at DEN-38",3.310,-1.470
3,6:28,1,10,DEN 38,6,0,Jake Plummer pass incomplete short right intended for Tatum Bell,1.470,0.920
3,6:23,2,10,DEN 38,6,0,Jake Plummer pass complete short left to Tatum Bell for 10 yards (tackle by Kendrell Bell),0.920,2.130
3,6:01,1,10,DEN 48,6,0,Jake Plummer pass complete to Tatum Bell for -3 yards (tackle by Kendrell Bell),2.130,1.180
3,5:17,2,13,DEN 45,6,0,Tatum Bell left end for 11 yards (tackle by Patrick Surtain and Greg Wesley),1.180,1.950
3,4:45,3,2,KAN 44,6,0,Mike Bell right end for 1 yard (tackle by Derrick Johnson),1.950,0.400
3,4:15,4,1,KAN 43,6,0,Javon Walker left end for 16 yards (tackle by Lenny Walls),0.400,3.780
3,3:51,1,10,KAN 27,6,0,Javon Walker left end for 5 yards (tackle by James Reed),3.780,3.910
3,3:09,2,5,KAN 22,6,0,Tatum Bell left end for 14 yards (tackle by Lenny Walls),3.910,5.370
3,2:27,1,8,KAN 8,6,0,Kyle Johnson middle for 3 yards (tackle by Jared Allen),5.370,5.150
3,1:47,2,5,KAN 5,6,0,Tatum Bell right end for no gain (tackle by Jarrad Page),5.150,4.260
3,1:02,3,5,KAN 5,6,0,Jake Plummer pass incomplete short right intended for Tony Scheffler (defended by Jarrad Page),4.260,3.010
3,0:58,4,5,KAN 5,6,3,Jason Elam 23 yard field goal good,3.010,3.000
3,,,,DEN 30,6,3,"Paul Ernster kicks off 70 yards, touchback",0.000,0.280
3,0:54,1,10,KAN 20,6,3,Damon Huard pass complete short left to Samie Parker for 10 yards (tackle by Darrent Williams),0.280,0.940
3,0:26,1,10,KAN 30,6,3,Larry Johnson left end for 9 yards (tackle by Ian Gold),0.940,1.610
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,KAN 39,6,3,Larry Johnson middle for 4 yards (tackle by Gerard Warren),1.610,1.800
4,14:25,1,10,KAN 43,6,3,Damon Huard pass incomplete short right intended for Jason Dunn,1.800,1.250
4,14:20,2,10,KAN 43,6,3,Larry Johnson left end for 4 yards (tackle by John Lynch),1.250,1.090
4,13:53,3,6,KAN 47,6,3,Damon Huard pass complete short left to Tony Gonzalez for no gain,1.090,-0.260
4,13:19,4,6,KAN 47,6,3,"Dustin Colquitt punts 53 yards, touchback",-0.260,-0.280
4,13:10,1,10,DEN 20,6,3,Jake Plummer pass complete short left to Rod Smith for 1 yard (tackle by Kawika Mitchell),0.280,-0.130
4,12:30,2,9,DEN 21,6,3,Mike Bell middle for 1 yard (tackle by Jared Allen),-0.130,-0.690
4,11:44,3,8,DEN 22,6,3,Mike Bell left end for 9 yards (tackle by Tamba Hali),-0.690,1.000
4,11:07,1,10,DEN 31,6,3,Mike Bell left end for no gain (tackle by Greg Wesley),1.000,0.460
4,10:26,2,10,DEN 31,6,3,Jake Plummer pass complete short right to Javon Walker for 15 yards,0.460,1.990
4,9:53,1,10,DEN 46,6,3,Jake Plummer pass complete short right to Javon Walker for 13 yards (tackle by Kendrell Bell),1.990,2.850
4,9:09,1,10,KAN 41,6,3,Tatum Bell left tackle for 4 yards (tackle by Kendrell Bell),2.850,2.850
4,8:26,2,6,KAN 37,6,3,Jake Plummer pass complete short middle to David Kircus for 12 yards (tackle by Kendrell Bell),2.850,3.910
4,7:45,1,10,KAN 25,6,3,Mike Bell right end for 19 yards (tackle by Sammy Knight),3.910,5.830
4,7:13,,,,6,3,Timeout #1 by Kansas City Chiefs,0.000,5.830
4,7:13,1,6,KAN 6,6,3,"Mike Bell middle for 4 yards (tackle by Tamba Hali). Penalty on Tamba Hali: Face Mask (15 Yards), 1 yards",5.830,6.970
4,6:50,1,1,KAN 1,6,3,Mike Bell right tackle for -3 yards (tackle by Sammy Knight and Jared Allen),6.970,5.340
4,6:06,2,4,KAN 4,6,3,Jake Plummer pass incomplete short left intended for Tony Scheffler,5.340,4.490
4,6:01,3,4,KAN 4,6,3,Jake Plummer pass incomplete short right intended for Stephen Alexander,4.490,3.030
4,5:57,4,4,KAN 4,6,6,Jason Elam 22 yard field goal good,3.030,3.000
4,,,,DEN 30,6,6,"Paul Ernster kicks off 71 yards, returned by Dante Hall for 27 yards (tackle by Hamza Abdullah)",0.000,0.670
4,5:47,1,10,KAN 26,6,6,Larry Johnson right guard for 4 yards (tackle by D.J. Williams),0.670,0.670
4,5:07,2,6,KAN 30,6,6,Larry Johnson left guard for 3 yards (tackle by Michael Myers),0.670,0.370
4,4:28,3,3,KAN 33,6,6,Damon Huard pass incomplete short middle intended for Tony Gonzalez (defended by Patrick Chukwurah),0.370,-1.180
4,4:24,4,3,KAN 33,6,6,"Dustin Colquitt punts 51 yards, muffed catch by Darrent Williams, ball out of bounds at DEN-16",-1.180,0.140
4,4:15,1,10,DEN 16,6,6,Jake Plummer pass complete short right to Kyle Johnson for 5 yards (tackle by Greg Wesley),-0.140,0.150
4,4:10,2,5,DEN 21,6,6,Jake Plummer pass incomplete intended for Javon Walker (defended by Jared Allen),0.150,-0.700
4,4:05,3,5,DEN 21,6,6,Tatum Bell left tackle for -3 yards (tackle by Derrick Johnson),-0.700,-2.240
4,3:24,4,8,DEN 18,6,6,"Paul Ernster punts 55 yards, returned by Dante Hall for 27 yards (tackle by Nick Ferguson). Penalty on Dee Brown: Low Block, 15 yards",-2.240,-1.000
4,3:07,1,10,KAN 31,6,6,Larry Johnson left guard for 5 yards (tackle by Gerard Warren),1.000,1.140
4,2:30,2,5,KAN 36,6,6,Larry Johnson left end for 4 yards (tackle by John Lynch and Ian Gold),1.140,0.960
4,2:24,3,1,KAN 40,6,6,Larry Johnson right guard for 2 yards (tackle by Ian Gold),0.960,1.730
4,2:00,1,10,KAN 42,6,6,Damon Huard pass complete short left to Larry Johnson for no gain,1.730,1.190
4,1:16,2,10,KAN 42,6,6,Larry Johnson middle for 11 yards (tackle by John Lynch),1.190,2.460
4,0:41,1,10,DEN 47,6,6,Larry Johnson right tackle for -3 yards (tackle by Ian Gold),2.460,1.510
4,0:32,,,,6,6,Timeout #2 by Kansas City Chiefs,0.000,1.510
4,0:32,2,13,DEN 50,6,6,Damon Huard pass incomplete short left intended for Eddie Kennison,1.510,0.830
4,0:27,3,13,DEN 50,6,6,Damon Huard pass incomplete deep middle intended for Tony Gonzalez (defended by Ian Gold),0.830,-0.060
4,0:22,4,13,DEN 50,6,6,"Dustin Colquitt punts 50 yards, touchback",-0.060,-0.280
4,0:13,1,10,DEN 20,6,6,Jake Plummer kneels for -1 yards,0.280,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
,,,,,,,"Broncos won the coin toss, Broncos to receive the overtime kickoff.",,
OT,,,,KAN 30,6,6,"Lawrence Tynes kicks off 65 yards, muffed catch by Cedric Cobbs, recovered by Cedric Cobbs and returned for no gain",0.000,-0.140
OT,14:59,1,10,DEN 16,6,6,Tatum Bell left end for 1 yard (tackle by Kendrell Bell and Greg Wesley),-0.140,-0.510
OT,14:19,2,9,DEN 17,6,6,Jake Plummer pass complete short middle to David Kircus for 14 yards (tackle by Greg Wesley),-0.510,1.000
OT,13:46,1,10,DEN 31,6,6,Tatum Bell left guard for 20 yards (tackle by Sammy Knight),1.000,2.320
OT,13:06,1,10,KAN 49,6,6,Tatum Bell left guard for no gain (tackle by Jared Allen),2.320,1.780
OT,12:25,2,10,KAN 49,6,6,Jake Plummer pass complete deep right to Javon Walker for 24 yards (tackle by Ty Law),1.780,3.910
OT,11:38,1,10,KAN 25,6,6,Tatum Bell right guard for -1 yards (tackle by Kawika Mitchell),3.910,3.230
OT,11:01,2,11,KAN 26,6,6,Tatum Bell left tackle for no gain (tackle by Derrick Johnson),3.230,2.540
OT,10:28,,,,6,6,Timeout #1 by Denver Broncos,0.000,2.540
OT,10:28,3,11,KAN 26,6,6,Tatum Bell middle for 5 yards (tackle by James Reed),2.540,2.080
OT,9:54,,,,6,6,Timeout #1 by Kansas City Chiefs,0.000,2.080
OT,9:54,4,6,KAN 21,6,9,Jason Elam 39 yard field goal good,2.080,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
