Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
3,4:50,3,5,DEN 46,7,13,Tim Tebow left end for 7 yards (tackle by Eric Weddle),1.090,2.460
3,4:20,1,10,SDG 47,7,13,Tim Tebow up the middle for 5 yards (tackle by Takeo Spikes and Vaughn Martin),2.460,2.590
3,3:43,2,5,SDG 42,7,13,Willis McGahee up the middle for no gain (tackle by Na'il Diggs and Antonio Garay),2.590,1.880
3,3:03,3,5,SDG 42,7,13,Tim Tebow pass complete short middle to Matt Willis for 14 yards (tackle by Quentin Jammer),1.880,3.710
3,2:26,1,10,SDG 28,7,13,Tim Tebow sacked by Cam Thomas for -2 yards,3.710,2.900
3,1:59,2,12,SDG 30,7,13,Lance Ball up the middle for 6 yards (tackle by Takeo Spikes),2.900,3.010
3,1:18,3,6,SDG 24,7,13,Eddie Royal left end for 1 yard (tackle by Eric Weddle and Travis LaBoy),3.010,1.980
3,0:37,4,5,SDG 23,10,13,Matt Prater 41 yard field goal good,1.980,3.000
3,,,,DEN 35,10,13,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
3,0:33,1,10,SDG 20,10,13,Ryan Mathews right end for 1 yard (tackle by Brodrick Bunkley),0.280,-0.130
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,SDG 21,10,13,Philip Rivers pass complete short left to Antonio Gates for 8 yards (tackle by Chris Harris),-0.130,0.230
4,14:20,3,1,SDG 29,10,13,Ryan Mathews right end for 39 yards (tackle by Brian Dawkins),0.230,3.450
4,13:30,1,10,DEN 32,10,13,Mike Tolbert left end for 2 yards (tackle by Von Miller),3.450,3.170
4,12:48,2,8,DEN 30,10,13,Philip Rivers pass incomplete deep right intended for Vincent Brown,3.170,2.480
4,12:41,3,8,DEN 30,10,13,Philip Rivers pass incomplete short left intended for Patrick Crayton,2.480,1.410
4,12:36,4,8,DEN 30,10,13,Nick Novak 48 yard field goal no good,1.410,-1.470
4,12:32,1,10,DEN 38,10,13,Tim Tebow pass complete short left to Jeremiah Johnson for 14 yards (tackle by Dante Hughes and Paul Oliver),1.470,2.390
4,11:59,1,10,SDG 48,10,13,Tim Tebow up the middle for 8 yards (tackle by Eric Weddle),2.390,2.930
4,11:32,2,2,SDG 40,10,13,Tim Tebow right tackle for 1 yard (tackle by Antwan Barnes and Vaughn Martin),2.930,2.340
4,10:53,3,1,SDG 39,10,13,Willis McGahee up the middle for 2 yards (tackle by Na'il Diggs),2.340,3.120
4,10:21,1,10,SDG 37,10,13,Tim Tebow left end for 3 yards (tackle by Antoine Cason),3.120,2.980
4,9:52,2,7,SDG 34,10,13,Lance Ball up the middle for 1 yard (tackle by Tommie Harris and Takeo Spikes),2.980,2.410
4,9:13,3,6,SDG 33,10,13,"Tim Tebow up the middle for 12 yards (tackle by Shaun Phillips). Penalty on J.D. Walton: Offensive Holding, 10 yards (no play)",2.410,1.090
4,8:50,3,16,SDG 43,10,13,Tim Tebow pass incomplete deep right intended for Eric Decker (defended by Paul Oliver),1.090,0.400
4,8:41,4,16,SDG 43,10,13,"Britton Colquitt punts 43 yards, touchback",0.400,-0.280
4,8:32,1,10,SDG 20,10,13,Ryan Mathews up the middle for 1 yard (tackle by D.J. Williams),0.280,-0.130
4,7:53,2,9,SDG 21,10,13,Philip Rivers pass complete short left to Vincent Jackson for 10 yards (tackle by Champ Bailey),-0.130,1.000
4,7:07,1,10,SDG 31,10,13,Philip Rivers pass complete short middle to Ryan Mathews for 5 yards (tackle by D.J. Williams and Joe Mays),1.000,1.140
4,6:21,2,5,SDG 36,10,13,Philip Rivers sacked by Von Miller and Elvis Dumervil for -6 yards,1.140,-0.360
4,5:45,3,11,SDG 30,10,13,Philip Rivers pass incomplete,-0.360,-1.370
4,5:39,4,11,SDG 30,10,13,"Mike Scifres punts 61 yards, returned by Eddie Royal for 17 yards (tackle by Shareece Wright)",-1.370,-0.670
4,5:27,1,10,DEN 26,10,13,Willis McGahee up the middle for no gain (tackle by Takeo Spikes),0.670,0.130
4,4:53,2,10,DEN 26,10,13,Tim Tebow right end for -1 yards (tackle by Donald Butler),0.130,-0.690
4,4:19,3,11,DEN 25,10,13,Tim Tebow pass complete deep right to Eric Decker for 39 yards (tackle by Paul Oliver),-0.690,3.180
,,,,,,,"SDG challenged the pass completion ruling, and the play was upheld.",,
4,4:02,1,10,SDG 36,10,13,Willis McGahee right end for 1 yard (tackle by Donald Butler and Vaughn Martin),3.180,2.770
4,3:26,2,9,SDG 35,10,13,Tim Tebow pass complete deep right to Dante Rosario for 23 yards (tackle by Steve Gregory),2.770,4.780
4,2:41,1,10,SDG 12,10,13,Willis McGahee up the middle for 2 yards (tackle by Donald Butler and Takeo Spikes),4.780,4.450
4,2:00,2,8,SDG 10,10,13,Tim Tebow pass incomplete short left intended for Matt Willis,4.450,3.480
4,1:53,3,8,SDG 10,10,13,Tim Tebow up the middle for 4 yards (tackle by Antwan Barnes and Shaun Phillips),3.480,3.000
4,1:38,,,,10,13,Timeout #2 by San Diego Chargers,0.000,3.000
4,1:38,4,4,SDG 6,13,13,Matt Prater 24 yard field goal good,3.000,3.000
4,,,,DEN 35,13,13,"Matt Prater kicks off 65 yards, touchback. Penalty on David Bruton: Offside on Free Kick, 5 yards",0.000,0.610
4,1:33,1,10,SDG 25,13,13,Philip Rivers pass complete short right to Mike Tolbert for 4 yards (tackle by Von Miller and Wesley Woodyard),0.610,0.600
4,1:33,2,6,SDG 29,13,13,Philip Rivers pass complete short left to Patrick Crayton for 11 yards (tackle by Chris Harris),0.600,1.600
4,1:08,1,10,SDG 40,13,13,Philip Rivers sacked by Elvis Dumervil for -10 yards,1.600,-0.300
4,0:42,2,20,SDG 30,13,13,Mike Tolbert up the middle for 8 yards (tackle by Chris Harris and Wesley Woodyard),-0.300,0.100
4,0:19,3,12,SDG 38,13,13,Philip Rivers pass complete short middle to Mike Tolbert for 8 yards (tackle by Von Miller and Wesley Woodyard),0.100,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
,,,,,,,"Broncos won the coin toss, Broncos to receive the overtime kickoff.",,
OT,,,,SDG 35,13,13,"Nick Novak kicks off 61 yards, returned by Eric Decker for 16 yards (tackle by Shareece Wright)",0.000,0.280
OT,15:00,1,10,DEN 20,13,13,Willis McGahee up the middle for 16 yards (tackle by Paul Oliver),0.280,1.330
OT,14:21,1,10,DEN 36,13,13,Tim Tebow up the middle for 3 yards (tackle by Antoine Cason),1.330,1.200
OT,13:45,2,7,DEN 39,13,13,Willis McGahee up the middle for 5 yards (tackle by Na'il Diggs and Eric Weddle),1.200,1.160
OT,13:09,3,2,DEN 44,13,13,Tim Tebow up the middle for 1 yard (tackle by Antwan Barnes and Cam Thomas),1.160,-0.390
OT,12:27,4,1,DEN 45,13,13,"Britton Colquitt punts 47 yards, returned by Patrick Crayton for no gain",-0.390,0.380
OT,12:15,1,10,SDG 8,13,13,Ryan Mathews up the middle for 16 yards (tackle by Brian Dawkins and Quinton Carter),-0.380,0.540
OT,11:37,1,10,SDG 24,13,13,Ryan Mathews up the middle for 1 yard (tackle by Brodrick Bunkley),0.540,0.130
OT,10:56,2,9,SDG 25,13,13,Philip Rivers pass incomplete,0.130,-0.560
OT,10:48,3,9,SDG 25,13,13,"Penalty on Philip Rivers: Delay of Game, 5 yards (no play)",-0.560,-1.220
OT,10:48,3,14,SDG 20,13,13,Philip Rivers pass incomplete short middle intended for Vincent Brown (defended by Von Miller),-1.220,-2.030
OT,10:43,4,14,SDG 20,13,13,"Mike Scifres punts 49 yards, returned by Eddie Royal for -1 yards (tackle by Shareece Wright)",-2.030,-0.940
OT,10:31,1,10,DEN 30,13,13,Tim Tebow right end for -1 yards (tackle by Eric Weddle),0.940,0.260
OT,9:58,2,11,DEN 29,13,13,Tim Tebow pass incomplete short right intended for Eric Decker,0.260,-0.430
OT,9:50,3,11,DEN 29,13,13,Tim Tebow pass complete short right to Jeremiah Johnson for 10 yards (tackle by Paul Oliver),-0.430,-0.780
,,,,,,,"Replay Assistant challenged the first down ruling, and the original play was overturned.",,
OT,8:59,4,1,DEN 39,13,13,"Britton Colquitt punts 61 yards, touchback",-0.780,-0.280
OT,8:49,1,10,SDG 20,13,13,Philip Rivers pass complete short right to Vincent Brown for 11 yards (tackle by Andre' Goodman),0.280,1.000
OT,8:09,1,10,SDG 31,13,13,Philip Rivers pass complete short middle to Randy McMichael for 4 yards (tackle by D.J. Williams),1.000,1.000
OT,7:28,2,6,SDG 35,13,13,Ryan Mathews up the middle for 3 yards (tackle by Robert Ayers),1.000,0.700
OT,6:48,,,,13,13,Timeout #1 by Denver Broncos,0.000,0.700
OT,6:48,3,3,SDG 38,13,13,Philip Rivers pass complete short right to Antonio Gates for 5 yards (tackle by Chris Harris),0.700,1.800
OT,6:13,1,10,SDG 43,13,13,Mike Tolbert up the middle for 3 yards (tackle by Joe Mays and Quinton Carter),1.800,1.660
OT,5:31,2,7,SDG 46,13,13,"Philip Rivers pass incomplete short middle intended for Vincent Jackson. Penalty on Von Miller: Defensive Offside, 5 yards (no play)",1.660,2.330
OT,5:26,2,2,DEN 49,13,13,Ryan Mathews right tackle for 14 yards (tackle by Brian Dawkins),2.330,3.250
OT,4:46,1,10,DEN 35,13,13,Ryan Mathews right tackle for 3 yards (tackle by Brodrick Bunkley),3.250,3.110
OT,4:08,2,7,DEN 32,13,13,Mike Tolbert left tackle for 1 yard (tackle by Joe Mays),3.110,2.540
OT,3:31,3,6,DEN 31,13,13,Mike Tolbert left tackle for -4 yards (tackle by Von Miller),2.540,0.970
OT,2:36,,,,13,13,Timeout #2 by Denver Broncos,0.000,0.970
OT,2:36,4,10,DEN 35,13,13,Nick Novak 53 yard field goal no good,0.970,-1.800
OT,2:31,1,10,DEN 43,13,13,Tim Tebow pass incomplete deep right intended for Jeremiah Johnson,1.800,1.250
OT,2:25,2,10,DEN 43,13,13,Tim Tebow right end for 12 yards (tackle by Steve Gregory),1.250,2.590
OT,2:19,1,10,SDG 45,13,13,Tim Tebow right end for 4 yards (tackle by Na'il Diggs),2.590,2.580
OT,2:00,2,6,SDG 41,13,13,Willis McGahee up the middle for 24 yards (tackle by Steve Gregory and Shaun Phillips),2.580,4.440
OT,1:17,1,10,SDG 17,13,13,Tim Tebow kneels for -2 yards,4.440,3.600
OT,0:33,,,,13,13,Timeout #1 by San Diego Chargers,0.000,3.600
OT,0:33,2,12,SDG 19,16,13,Matt Prater 37 yard field goal good,3.600,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
