Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
4,5:34,2,14,DEN 23,34,23,Tom Brady pass complete short middle to Aaron Hernandez for 22 yards (tackle by Kyle McCarthy),3.220,6.970
4,4:47,1,1,DEN 1,34,23,Tom Brady up the middle for -2 yards (tackle by D.J. Williams). Penalty on DEN: Defensive 12 On-field (no play),6.970,6.970
4,4:43,1,1,DEN 1,34,23,Tom Brady up the middle for no gain (tackle by Marcus Thomas),6.970,5.910
4,4:24,,,,34,23,Timeout #1 by Denver Broncos,0.000,5.910
4,4:24,2,1,DEN 1,34,23,Tom Brady up the middle for no gain (tackle by Brodrick Bunkley),5.910,5.170
4,4:14,,,,34,23,Timeout #2 by Denver Broncos,0.000,5.170
4,4:14,3,1,DEN 1,40,23,"BenJarvus Green-Ellis left guard for 1 yard, touchdown",5.170,7.000
4,,,,DEN 2,41,23,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 35,41,23,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.280
4,4:10,1,10,DEN 20,41,23,Tim Tebow pass complete short middle to Matt Willis for 15 yards (tackle by Devin McCourty),0.280,1.270
4,3:48,1,10,DEN 35,41,23,"Tim Tebow pass complete short middle to Lance Ball for 8 yards (tackle by Jerod Mayo). Penalty on Vince Wilfork: Defensive Holding, 5 yards (no play)",1.270,1.600
4,3:40,1,10,DEN 40,41,23,Tim Tebow left end for 30 yards (tackle by James Ihedigbo),1.600,3.580
4,3:11,1,10,NWE 30,41,23,Tim Tebow pass incomplete short right intended for Lance Ball,3.580,3.030
4,3:04,2,10,NWE 30,41,23,Tim Tebow sacked by Gerard Warren for -7 yards,3.030,1.420
4,2:37,3,17,NWE 37,41,23,Tim Tebow pass incomplete deep left intended for Eddie Royal,1.420,0.790
4,2:29,,,,41,23,Timeout #1 by New England Patriots,0.000,0.790
4,2:29,4,17,NWE 37,41,23,Tim Tebow sacked by Rob Ninkovich for -28 yards,0.790,-3.310
4,2:17,1,10,DEN 34,41,23,"BenJarvus Green-Ellis left end for 17 yards (tackle by Ryan McBean). Penalty on Julian Edelman: Offensive Holding, 10 yards (no play)",3.310,2.650
4,2:08,1,20,DEN 44,41,23,BenJarvus Green-Ellis right end for 2 yards (tackle by Kyle McCarthy),2.650,1.690
4,2:00,2,18,DEN 42,41,23,Stevan Ridley right end for 8 yards (tackle by D.J. Williams),1.690,2.080
4,1:54,,,,41,23,Timeout #3 by Denver Broncos,0.000,2.080
4,1:54,3,10,DEN 34,41,23,Stevan Ridley left end for 7 yards (tackle by Wesley Woodyard and Andre' Goodman),2.080,1.770
4,1:13,4,3,DEN 27,41,23,Stevan Ridley right end for -2 yards (tackle by Chris Harris),1.770,-0.870
4,1:08,1,10,DEN 29,41,23,Tim Tebow pass incomplete deep right intended for Demaryius Thomas,0.870,0.330
4,1:00,2,10,DEN 29,41,23,Tim Tebow pass incomplete deep left intended for Demaryius Thomas,0.330,-0.360
4,0:52,3,10,DEN 29,41,23,Tim Tebow for 5 yards,-0.360,-1.110
4,0:44,4,5,DEN 34,41,23,Tim Tebow pass incomplete deep left intended for Matt Willis,-1.110,-3.310
4,0:38,1,10,DEN 34,41,23,Tom Brady kneels for -1 yards,3.310,2.640
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
